,2020-06-20-2020-06-27,2020-06-27-2020-07-04,2020-07-04-2020-07-11,2020-07-11-2020-07-18,2020-07-18-2020-07-25,2020-07-25-2020-08-01,2020-08-01-2020-08-08,2020-08-08-2020-08-15,2020-08-15-2020-08-22,2020-08-22-2020-08-29,2020-08-29-2020-09-05,2020-09-05-2020-09-12,2020-09-12-2020-09-19,2020-09-19-2020-09-26,2020-09-26-2020-10-03,2020-10-03-2020-10-10,2020-10-10-2020-10-17,2020-10-17-2020-10-24,2020-10-24-2020-10-31,2020-10-31-2020-11-07,2020-11-07-2020-11-14,2020-11-14-2020-11-21,2020-11-21-2020-11-28,2020-11-28-2020-12-05,2020-12-05-2020-12-12,2020-12-12-2020-12-19,2020-12-19-2020-12-26,2020-12-26-2021-01-02,2021-01-02-2021-01-09,2021-01-09-2021-01-16,2021-01-16-2021-01-23,2021-01-23-2021-01-30
reich_COVIDhub_baseline,,,,,,97.26785714285714,68.58928571428571,51.67857142857143,34.57142857142857,45.017857142857146,39.875,46.660714285714285,45.892857142857146,40.67857142857143,36.464285714285715,33.089285714285715,40.535714285714285,40.69642857142857,41.589285714285715,56.267857142857146,66.33928571428571,88.66071428571429,84.51785714285714,153.39285714285714,163.73214285714286,148.03571428571428,107.32142857142857,117.66071428571429,151.44642857142858,161.03571428571428,145.58928571428572,158.41071428571428
reich_COVIDhub_ensemble,,,,,,75.80357142857143,41.089285714285715,29.381818181818183,22.327272727272728,23.607142857142858,28.303571428571427,18.714285714285715,22.214285714285715,26.410714285714285,20.678571428571427,25.482142857142858,28.714285714285715,33.392857142857146,39.30357142857143,54.982142857142854,57.42857142857143,81.10714285714286,65.94642857142857,124.07142857142857,106.55357142857143,81.10714285714286,75.05357142857143,76.16071428571429,93.58928571428571,92.625,111.19642857142857,119.57142857142857
reich_CU_nochange,,,,,,,,,,,,,,,,,,,64.0,57.0,58.23529411764706,69.11764705882354,60.549019607843135,87.09803921568627,87.82352941176471,123.82352941176471,133.6078431372549,94.92156862745098,124.47058823529412,176.84313725490196,298.921568627451,254.50980392156862
reich_CU_scenario_high,,,,,,,,,,,,,,,,,,,62.64705882352941,58.72549019607843,59.98039215686274,69.88235294117646,64.74509803921569,87.37254901960785,86.6470588235294,121.37254901960785,129.84313725490196,92.37254901960785,126.29411764705883,176.50980392156862,296.05882352941177,257.27450980392155
reich_CU_scenario_low,,,,,,,,,,,,,,,,,,,51.90196078431372,54.07843137254902,54.76470588235294,76.52941176470588,57.666666666666664,82.49019607843137,94.86274509803921,118.27450980392157,125.37254901960785,89.7843137254902,122.74509803921569,162.6078431372549,302.84313725490193,263.11764705882354
reich_CU_scenario_mid,,,,,,,,,,,,,,,,,,,45.09803921568628,50.3921568627451,52.549019607843135,66.52941176470588,55.490196078431374,88.74509803921569,81.17647058823529,116.03921568627452,124.6078431372549,89.3921568627451,128.8235294117647,173.7058823529412,295.4313725490196,251.37254901960785
reich_CU_select,,,,,,115.23529411764706,55.68627450980392,68.82352941176471,87.25490196078431,68.68627450980392,31.54901960784314,69.05882352941177,48.411764705882355,60.64705882352941,48.294117647058826,45.666666666666664,66.6470588235294,65.72549019607843,45.09803921568628,50.3921568627451,52.549019607843135,66.52941176470588,55.490196078431374,88.74509803921569,94.86274509803921,118.27450980392157,125.37254901960785,89.7843137254902,122.74509803921569,162.6078431372549,295.4313725490196,251.37254901960785
reich_DDS_NBDS,,,,,,,,,451.5686274509804,172.01960784313727,522.6274509803922,80.52941176470588,73.74509803921569,35.490196078431374,37.1764705882353,43.35294117647059,48.27450980392157,49.529411764705884,50.90196078431372,110.31372549019608,64.68627450980392,107.07843137254902,104.03921568627452,166.7450980392157,180.0,171.84313725490196,147.2941176470588,138.07843137254903,377.3333333333333,201.11764705882354,224.2941176470588,162.80392156862746
reich_epiforecasts_ensemble1,,,,,,,,,,,,,,,,,,,47.775510204081634,86.46938775510205,82.87234042553192,102.30232558139535,90.04166666666667,149.85714285714286,175.16326530612244,416.125,127.26923076923077,147.5686274509804,117.55357142857143,,,128.96296296296296
reich_Geneva_DetGrowth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reich_Google_Harvard_CPF,,,,,,,,,,,,,,,,,,,50.13725490196079,57.80392156862745,64.11764705882354,66.29411764705883,51.588235294117645,111.98039215686275,145.3921568627451,101.90196078431373,95.7843137254902,95.15686274509804,96.54901960784314,112.15686274509804,93.62745098039215,120.2156862745098
reich_GT_DeepCOVID,,,,,,,101.82608695652173,72.77777777777777,39.0,30.069767441860463,31.0,24.41304347826087,34.4375,51.276595744680854,35.875,31.306122448979593,42.81818181818182,36.08888888888889,43.28260869565217,60.61224489795919,64.02083333333333,88.93478260869566,58.32608695652174,104.53333333333333,113.43181818181819,139.10416666666666,110.28571428571429,98.08,138.58,133.44,132.72,106.59183673469387
reich_IHME_CurveFit,,,,,,82.7843137254902,,49.35294117647059,41.05882352941177,43.78431372549019,45.431372549019606,,74.88235294117646,69.84313725490196,58.294117647058826,,42.490196078431374,69.07843137254902,,,61.745098039215684,79.49019607843137,,,,97.84313725490196,,112.0,134.88235294117646,,,
reich_IowaStateLW_STEM,,,,,,98.53061224489795,74.53061224489795,56.59183673469388,45.0,46.36734693877551,,39.775510204081634,46.795918367346935,38.244897959183675,32.97959183673469,35.30612244897959,40.755102040816325,49.91836734693877,47.97959183673469,69.06122448979592,81.73469387755102,115.08163265306122,97.53061224489795,176.77551020408163,178.9795918367347,135.6734693877551,111.44897959183673,140.85714285714286,157.69387755102042,193.10204081632654,156.28571428571428,170.83673469387756
reich_IQVIA_ACOE_STAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reich_JCB_PRM,,,,,,,,,37.054545454545455,31.818181818181817,25.0,31.745454545454546,34.67272727272727,29.163636363636364,19.181818181818183,30.0,27.727272727272727,31.64814814814815,36.75925925925926,54.39622641509434,61.83018867924528,78.15094339622641,65.75471698113208,111.0,95.77358490566037,112.69811320754717,120.20754716981132,127.98113207547169,108.39622641509433,121.52830188679245,128.9245283018868,
reich_JHU_CSSE_DECOM,,,,,,,,,,,,,,,,,,,43.18,,50.627450980392155,62.78431372549019,69.33333333333333,124.01960784313725,101.09803921568627,119.76470588235294,113.17647058823529,114.25,130.30357142857142,148.73214285714286,118.85714285714286,
reich_JHU_IDD_CovidSP,,,,,,106.76363636363637,79.36363636363636,87.61818181818182,87.74545454545455,103.69090909090909,102.87272727272727,106.21818181818182,62.14545454545455,45.654545454545456,36.92727272727273,31.618181818181817,31.581818181818182,31.303571428571427,42.107142857142854,59.964285714285715,62.089285714285715,103.25,98.98214285714286,185.32142857142858,102.25,107.71428571428571,82.28571428571429,105.57142857142857,164.33928571428572,128.53571428571428,108.42857142857143,122.53571428571429
reich_JHU_UNC_GAS_StatMechPool,,,,,,,,,,,,,,,,,,,,,,110.3921568627451,99.15686274509804,,,,,,,,,
reich_JHUAPL_Bucky,,,,,,,,,,,,,,45.785714285714285,53.642857142857146,43.57142857142857,34.75,39.767857142857146,30.196428571428573,48.80357142857143,49.375,56.732142857142854,56.517857142857146,103.83928571428571,154.75,146.42857142857142,90.60714285714286,95.05357142857143,123.33928571428571,179.125,213.85714285714286,204.19642857142858
reich_LANL_GrowthRate,,,,,,98.69811320754717,76.81132075471699,72.66037735849056,73.9245283018868,62.16981132075472,48.924528301886795,43.0,54.16981132075472,49.471698113207545,45.37735849056604,48.924528301886795,47.45283018867924,63.264150943396224,63.79245283018868,86.20754716981132,94.98113207547169,141.75471698113208,76.39622641509433,122.26415094339623,123.62264150943396,122.0377358490566,124.30188679245283,106.79245283018868,111.66037735849056,165.73584905660377,,155.26415094339623
reich_LNQ_ens1,,,,,,,,31.232142857142858,31.785714285714285,25.321428571428573,32.232142857142854,29.803571428571427,25.660714285714285,26.785714285714285,20.875,31.553571428571427,32.232142857142854,34.07142857142857,38.80357142857143,53.32142857142857,52.714285714285715,71.5,62.535714285714285,92.16071428571429,83.28571428571429,65.82142857142857,85.01785714285714,82.10714285714286,85.48214285714286,106.64285714285714,145.98214285714286,116.5
reich_Microsoft_DeepSTIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.26,147.84,164.54,123.9,142.38
reich_MIT_CritData_GBCF,,,,,,,,,,,,,,,,,,,40.411764705882355,71.66666666666667,63.84313725490196,112.50980392156863,96.23529411764706,174.0,195.4313725490196,170.52941176470588,155.80392156862746,157.11764705882354,164.1764705882353,201.07843137254903,163.0392156862745,191.49019607843138
reich_MIT_ISOLAT_Mixtures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reich_MITCovAlliance_SIR,,,,,,202.64705882352942,93.58823529411765,88.86274509803921,82.54901960784314,62.254901960784316,,58.0,,,58.509803921568626,74.92156862745098,84.76470588235294,34.64705882352941,,,76.50980392156863,,,,,,,,,,,228.7058823529412
reich_MOBS_GLEAM_COVID,,,,,,100.54,69.38,82.92,78.82,167.36,43.78,36.16,44.32,51.04,33.76,39.24,49.24,65.24,47.92,52.32,57.58,65.12,83.38,120.04,126.16,126.08,137.02,156.86,175.5,115.2,112.02,134.26
reich_MSRA_DeepST,,,,,,,,,,,,,,,,,,,,,63.212765957446805,,70.02127659574468,127.8936170212766,151.14,107.14,100.38,110.0,,,,
reich_NotreDame_mobility,,,,,,,,,,,,,,,,,,,55.24074074074074,69.70370370370371,78.53703703703704,110.62962962962963,96.38888888888889,174.87037037037038,185.24074074074073,205.55555555555554,141.5185185185185,185.42592592592592,281.77777777777777,,,
reich_OliverWyman_Navigator,,,,,,79.37254901960785,56.509803921568626,37.94117647058823,33.05882352941177,35.411764705882355,26.313725490196077,17.862745098039216,29.980392156862745,37.588235294117645,24.568627450980394,31.392156862745097,36.588235294117645,54.94117647058823,36.92156862745098,48.3921568627451,50.05882352941177,71.49019607843137,71.62745098039215,108.17647058823529,111.09803921568627,97.68627450980392,121.62745098039215,111.50980392156863,120.58823529411765,96.76470588235294,108.92156862745098,92.82352941176471
reich_PSI_DRAFT,,,,,,128.44444444444446,95.0925925925926,106.41176470588235,204.5,303.1666666666667,106.77777777777777,81.37037037037037,59.388888888888886,61.129629629629626,68.38888888888889,42.907407407407405,42.129629629629626,45.148148148148145,54.96296296296296,76.72222222222223,87.01851851851852,111.64814814814815,89.46296296296296,169.24074074074073,204.87037037037038,195.94444444444446,145.66666666666666,223.96296296296296,364.22222222222223,212.57407407407408,175.75925925925927,178.85185185185185
reich_RobertWalraven_ESG,,,,,,147.46153846153845,67.65384615384616,139.9387755102041,64.22448979591837,44.320754716981135,248.9245283018868,40.320754716981135,52.22222222222222,50.17857142857143,51.910714285714285,57.19642857142857,62.410714285714285,76.33928571428571,71.94642857142857,95.23214285714286,71.53571428571429,133.9090909090909,128.28571428571428,129.05357142857142,,165.76785714285714,195.125,161.92727272727274,147.85714285714286,151.96363636363637,203.32142857142858,189.16071428571428
reich_RPI_UW_Mob_Collision,,,,,,,,,,,280.03125,282.21875,180.5625,228.9,89.1,73.19354838709677,64.48387096774194,98.03333333333333,94.16129032258064,108.12903225806451,114.90322580645162,142.83870967741936,121.56666666666666,226.93333333333334,262.9,251.16666666666666,206.2,320.258064516129,333.5806451612903,400.6,367.8,345.26666666666665
reich_SteveMcConnell_CovidComplete,,,,,,,,,,,,,43.3921568627451,36.8235294117647,25.54901960784314,26.54901960784314,35.529411764705884,46.666666666666664,44.13725490196079,60.21568627450981,64.82352941176471,87.52941176470588,75.17647058823529,117.82352941176471,113.13725490196079,97.56862745098039,87.90196078431373,121.37254901960785,104.3529411764706,124.80392156862744,199.41176470588235,129.7843137254902
reich_TTU_squider,,,,,,,,,,,,,,,,,,,57.07692307692308,79.86538461538461,74.88461538461539,102.67307692307692,133.25,200.03846153846155,211.44230769230768,207.53846153846155,210.03846153846155,141.17307692307693,106.0,116.0,127.63461538461539,128.76923076923077
reich_UA_EpiCovDA,,,,,,,,,,,,,,,,,,,46.549019607843135,66.09803921568627,63.450980392156865,80.92156862745098,80.92156862745098,113.09803921568627,129.76470588235293,138.33333333333334,144.13725490196077,105.41176470588235,111.54901960784314,224.62745098039215,278.3137254901961,139.84313725490196
reich_UChicagoCHATTOPADHYAY_UnIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reich_UCLA_SuEIR,,,,,,94.69090909090909,59.75925925925926,52.388888888888886,38.425925925925924,32.370370370370374,34.27777777777778,25.944444444444443,30.40740740740741,31.074074074074073,27.425925925925927,30.814814814814813,38.05555555555556,46.074074074074076,50.27777777777778,69.11111111111111,81.25925925925925,122.27777777777777,110.98148148148148,187.03703703703704,215.72222222222223,137.16666666666666,127.64150943396227,122.75471698113208,185.0,192.54716981132074,202.24528301886792,169.8490566037736
reich_UCSB_ACTS,,,,,,,,,,,,,,,,,,,,,,124.47058823529412,86.43137254901961,163.07843137254903,172.7843137254902,152.15686274509804,125.3529411764706,158.01960784313727,,200.09803921568627,136.1764705882353,133.23529411764707
reich_UCSD_NEU_DeepGLEAM,,,,,,,,,,,,,,,38.2,38.16,51.78,68.66,46.82,52.22,56.36,61.76,82.84,115.98,121.32,125.88,138.12,164.1,179.94,118.14,120.38,136.48
reich_UMass_MechBayes,,,,,,68.375,37.75,37.42857142857143,58.267857142857146,37.625,36.44642857142857,25.75,40.642857142857146,45.642857142857146,24.285714285714285,30.642857142857142,30.964285714285715,32.410714285714285,34.32142857142857,47.482142857142854,36.142857142857146,59.732142857142854,47.125,89.625,113.875,101.21428571428571,91.35714285714286,100.05357142857143,89.82142857142857,104.69642857142857,159.64285714285714,107.17857142857143
reich_UMich_RidgeTfReg,,,,,,,,91.82857142857142,,,171.65217391304347,,41.975,42.23255813953488,76.04081632653062,77.75510204081633,80.64,59.62,54.68,65.12,73.26,92.3,102.2,,,,,,,234.66,211.82,189.76
reich_USACE_ERDC_SEIR,,,,,,52.0,45.07843137254902,219.09803921568627,102.25490196078431,81.54901960784314,65.41176470588235,69.6078431372549,63.529411764705884,65.49019607843137,62.84313725490196,64.33333333333333,77.86274509803921,59.88235294117647,,101.17647058823529,,98.88235294117646,,,385.6862745098039,326.84313725490193,315.84313725490193,,,,,
reich_UT_Mobility,,,,,,84.7843137254902,129.31372549019608,145.05882352941177,259.9019607843137,301.6470588235294,,135.27450980392157,45.94117647058823,,,90.94117647058823,83.37254901960785,93.84313725490196,60.86274509803921,103.07843137254902,80.92156862745098,85.41176470588235,86.52941176470588,157.09803921568627,163.31372549019608,177.9607843137255,161.98039215686273,253.80392156862746,244.90196078431373,281.03921568627453,,
SIkJaun1_hyper7,,,,,,54.375,45.339285714285715,40.875,35.82142857142857,36.875,25.410714285714285,31.964285714285715,35.017857142857146,28.125,24.535714285714285,26.160714285714285,26.714285714285715,40.32142857142857,35.875,43.92857142857143,49.357142857142854,61.767857142857146,52.892857142857146,64.05357142857143,85.67857142857143,93.01785714285714,67.14285714285714,76.53571428571429,76.5,83.58928571428571,110.35714285714286,136.76785714285714
SIkJaun1_hyper7_smooth7,,,,,,72.51785714285714,91.46428571428571,68.98214285714286,59.357142857142854,54.517857142857146,28.75,33.160714285714285,33.107142857142854,45.964285714285715,34.57142857142857,27.482142857142858,33.035714285714285,60.035714285714285,42.875,41.607142857142854,55.785714285714285,74.51785714285714,72.91071428571429,97.01785714285714,154.33928571428572,156.64285714285714,75.30357142857143,105.07142857142857,123.875,123.98214285714286,119.14285714285714,107.32142857142857
SIkJaun1_window_noval,,,,,,56.125,44.160714285714285,35.42857142857143,32.55357142857143,34.589285714285715,24.839285714285715,32.089285714285715,30.285714285714285,29.25,26.035714285714285,27.803571428571427,30.642857142857142,42.5,34.785714285714285,42.94642857142857,49.75,63.57142857142857,51.410714285714285,73.01785714285714,77.75,82.53571428571429,78.96428571428571,74.83928571428571,77.01785714285714,83.98214285714286,126.76785714285714,136.71428571428572
SIkJaun10_hyper7,,,,,,52.75,46.67857142857143,41.857142857142854,35.05357142857143,31.964285714285715,24.375,29.696428571428573,35.44642857142857,30.160714285714285,26.089285714285715,29.214285714285715,25.75,38.767857142857146,35.089285714285715,43.357142857142854,50.232142857142854,66.89285714285714,55.964285714285715,71.71428571428571,82.07142857142857,72.30357142857143,82.10714285714286,78.83928571428571,94.01785714285714,107.21428571428571,156.19642857142858,199.23214285714286
SIkJaun10_hyper7_smooth7,,,,,,64.73214285714286,81.98214285714286,63.517857142857146,51.517857142857146,46.625,30.839285714285715,32.392857142857146,35.607142857142854,44.464285714285715,34.214285714285715,28.25,40.839285714285715,58.535714285714285,41.17857142857143,34.839285714285715,54.375,72.85714285714286,69.82142857142857,74.26785714285714,133.92857142857142,102.0,101.33928571428571,109.19642857142857,104.41071428571429,104.08928571428571,187.60714285714286,190.17857142857142
SIkJaun10_window_noval,,,,,,54.42857142857143,45.607142857142854,36.25,31.785714285714285,32.82142857142857,24.785714285714285,31.071428571428573,30.571428571428573,29.410714285714285,26.446428571428573,28.482142857142858,29.232142857142858,42.214285714285715,34.80357142857143,42.517857142857146,50.857142857142854,67.21428571428571,52.339285714285715,76.73214285714286,75.78571428571429,77.89285714285714,91.82142857142857,85.76785714285714,85.875,109.32142857142857,167.01785714285714,177.16071428571428
UMich_RidgeTfReg,,,,129.98,139.98,148.92,139.56,216.64,209.1,359.8,235.32,70.72,78.72,59.12,41.88,41.62,47.66,56.22,54.06,,,,,,,,,,,,,
USC_SI_kJalpha,,,,,,98.82142857142857,84.875,77.42857142857143,52.857142857142854,29.946428571428573,35.607142857142854,29.321428571428573,38.92857142857143,36.767857142857146,28.392857142857142,31.232142857142858,32.785714285714285,38.660714285714285,35.07142857142857,48.660714285714285,45.857142857142854,67.5,59.125,95.78571428571429,91.43636363636364,89.94545454545455,70.72727272727273,81.27272727272727,78.50909090909092,84.74545454545455,102.85454545454546,137.1090909090909
USC_SI_kJalpha_RF,,,,,,,,,,,,,,,,,,,,,,,85.8,150.98181818181817,,,,,,,,
YYG_ParamSearch,,,,,,74.47272727272727,37.6,34.472727272727276,32.10909090909091,29.236363636363638,29.87272727272727,23.70909090909091,25.581818181818182,27.763636363636362,24.636363636363637,34.163636363636364,32.85454545454545,33.27272727272727,30.927272727272726,,,,,,,,,,,,,
 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
