,County,253,262,269,276,283,290,297,304
175,05129,151,1,0,0,0,0,0,0
176,05131,3856,167,135,107,83,64,50,17
177,05133,1208,1,0,0,0,0,0,0
178,05135,242,11,7,4,3,1,1,0
179,05137,367,10,5,3,1,1,0,0
180,05139,924,17,13,10,8,6,5,1
181,05141,178,0,0,0,0,0,0,0
182,05143,9763,239,146,85,48,26,14,3
183,05145,925,66,63,59,55,50,45,17
184,05147,57,0,0,0,0,0,0,0
185,05149,1260,2,1,0,0,0,0,0
186,06001,21458,378,319,268,223,183,154,56
187,06003,2,0,0,0,0,0,0,0
188,06005,296,0,0,0,0,0,0,0
189,06007,2858,25,16,10,6,4,2,0
190,06009,322,0,0,0,0,0,0,0
191,06011,536,3,2,2,2,1,1,0
192,06013,16896,554,504,456,411,370,331,130
193,06015,144,0,0,0,0,0,0,0
194,06017,1157,37,26,18,12,8,5,1
195,06019,28706,627,592,561,529,495,466,191
196,06021,597,8,6,4,2,2,1,0
197,06023,515,3,2,1,0,0,0,0
198,06025,11993,98,73,54,41,30,22,7
199,06027,189,0,0,0,0,0,0,0
200,06029,32128,293,251,216,184,157,133,51
201,06031,7685,19,11,7,4,2,1,0
202,06033,567,24,23,22,22,20,19,8
203,06035,742,0,0,0,0,0,0,0
204,06037,271371,5565,5169,4751,4364,4020,3703,1486
205,06039,4614,53,28,15,7,4,1,0
206,06041,6742,52,48,43,39,35,32,13
207,06043,76,0,0,0,0,0,0,0
208,06045,964,47,45,43,40,37,36,14
209,06047,8993,71,47,30,19,11,7,2
210,06049,27,0,0,0,0,0,0,0
211,06051,167,0,0,0,0,0,0,0
212,06053,10087,245,176,126,89,63,42,13
213,06055,1728,39,22,12,6,3,1,0
214,06057,543,4,3,3,3,2,2,1
215,06059,53909,1018,936,863,789,723,655,263
216,06061,3617,53,46,39,33,28,24,9
217,06063,50,0,0,0,0,0,0,0
218,06065,59488,1336,1251,1172,1099,1030,965,395
219,06067,22654,662,634,600,573,545,517,214
220,06069,1355,10,7,5,4,3,2,0
221,06071,55394,1534,1419,1292,1165,1060,964,383
222,06073,47485,1303,1079,881,711,580,470,170
223,06075,11332,221,158,110,76,52,34,10
224,06077,20457,197,163,134,110,88,72,26
225,06079,3629,95,87,78,70,63,55,22
226,06081,10069,188,147,116,87,65,49,17
227,06083,9197,176,164,152,142,131,121,49
228,06085,21457,611,596,571,556,531,516,214
229,06087,2423,63,59,53,48,45,40,16
230,06089,976,261,310,362,406,451,492,222
231,06091,6,0,0,0,0,0,0,0
232,06093,166,0,0,0,0,0,0,0
233,06095,6475,129,116,103,90,79,70,26
234,06097,7578,262,244,224,208,194,177,70
235,06099,16573,41,30,23,16,12,8,2
236,06101,1726,12,9,7,5,4,3,1
237,06103,594,37,38,38,38,35,34,14
238,06105,16,0,0,0,0,0,0,0
239,06107,16267,220,134,77,44,23,13,3
240,06109,228,0,0,0,0,0,0,0
241,06111,12968,286,255,231,209,186,165,65
242,06113,2836,32,30,28,26,25,23,9
243,06115,1177,18,17,16,15,14,13,5
244,08001,9491,451,308,204,131,81,50,14
245,08003,245,0,0,0,0,0,0,0
246,08005,9481,291,239,193,155,122,97,35
247,08007,54,0,0,0,0,0,0,0
248,08009,18,0,0,0,0,0,0,0
249,08011,11,0,0,0,0,0,0,0
250,08013,4478,295,291,282,272,261,252,104
251,08014,674,23,21,19,17,14,12,4
252,08015,336,0,0,0,0,0,0,0
253,08017,14,0,0,0,0,0,0,0
254,08019,40,0,0,0,0,0,0,0
255,08021,37,0,0,0,0,0,0,0
256,08023,32,0,0,0,0,0,0,0
257,08025,74,0,0,0,0,0,0,0
258,08027,18,0,0,0,0,0,0,0
259,08029,192,0,0,0,0,0,0,0
260,08031,13474,540,498,462,421,383,343,138
261,08033,3,,,,,,,NaN
262,08035,2687,177,177,175,174,170,164,70
263,08037,1265,6,4,3,2,2,1,0
264,08039,163,1,1,0,0,0,0,0
265,08041,7027,178,165,152,138,127,116,46
266,08043,176,0,0,0,0,0,0,0
267,08045,958,6,5,5,4,3,3,1
268,08047,19,0,0,0,0,0,0,0
269,08049,83,0,0,0,0,0,0,0
270,08051,296,0,0,0,0,0,0,0
271,08053,3,0,0,0,0,0,0,0
272,08055,24,0,0,0,0,0,0,0
273,08057,9,,,,,,,NaN
274,08059,5902,247,193,145,109,79,57,19
275,08061,1,,,,,,,NaN
276,08063,81,0,0,0,0,0,0,0
277,08065,99,0,0,0,0,0,0,0
278,08067,266,0,0,0,0,0,0,0
279,08069,2662,154,134,114,96,80,66,24
280,08071,25,0,0,0,0,0,0,0
281,08073,13,0,0,0,0,0,0,0
282,08075,889,13,9,6,4,3,2,0
283,08077,663,29,21,14,9,6,3,1
284,08079,20,0,0,0,0,0,0,0
285,08081,43,0,0,0,0,0,0,0
286,08083,145,1,0,0,0,0,0,0
287,08085,385,1,0,0,0,0,0,0
288,08087,755,3,2,1,0,0,0,0
289,08089,100,0,0,0,0,0,0,0
290,08091,28,0,0,0,0,0,0,0
291,08093,58,0,0,0,0,0,0,0
292,08095,33,0,0,0,0,0,0,0
293,08097,225,0,0,0,0,0,0,0
294,08099,94,0,0,0,0,0,0,0
295,08101,1146,41,31,24,18,13,9,3
296,08103,26,0,0,0,0,0,0,0
297,08105,96,0,0,0,0,0,0,0
298,08107,159,1,0,0,0,0,0,0
299,08109,111,0,0,0,0,0,0,0
300,08111,6,0,0,0,0,0,0,0
301,08113,94,0,0,0,0,0,0,0
302,08115,15,,,,,,,NaN
303,08117,471,4,2,1,0,0,0,0
304,08119,177,0,0,0,0,0,0,0
305,08121,67,0,0,0,0,0,0,0
306,08123,4834,109,78,54,37,25,16,5
307,08125,126,9,6,4,2,1,0,0
308,09001,20264,135,75,43,23,11,6,1
309,09003,14874,251,202,167,134,108,87,31
310,09005,1890,11,7,4,3,1,1,0
311,09007,1604,14,8,4,2,1,0,0
312,09009,14520,82,48,28,15,9,5,1
313,09011,2087,228,215,197,179,161,143,55
314,09013,1370,10,6,3,2,1,0,0
315,09015,1004,27,23,19,15,12,9,3
316,10001,2969,41,31,23,17,13,9,3
317,10003,10520,458,408,362,317,274,242,93
318,10005,6807,57,49,42,36,30,25,9
319,11001,NaN,134,91,61,40,26,17,5
320,12001,8352,389,363,337,317,289,268,108
321,12003,1492,22,18,15,13,11,10,3
322,12005,6146,93,65,44,30,19,12,4
323,12007,1135,27,18,12,7,5,3,0
324,12009,9154,369,347,329,315,296,275,114
325,12011,77433,770,707,647,592,545,501,200
326,12013,622,1,1,0,0,0,0,0
327,12015,3097,59,53,47,43,39,35,13
328,12017,2793,56,55,51,49,46,43,17
329,12019,5193,210,205,200,191,183,175,71
330,12021,12789,94,57,33,19,11,6,1
331,12023,3852,45,28,17,10,6,3,1
332,12027,1573,4,1,0,0,0,0,0
333,12029,835,0,0,0,0,0,0,0
334,12031,30666,693,660,626,596,566,536,220
335,12033,12393,163,145,130,115,103,93,35
336,12035,1762,28,25,23,22,20,18,7
337,12037,628,4,4,3,3,2,2,0
338,12039,2840,47,43,40,35,32,29,11
339,12041,513,1,0,0,0,0,0,0
340,12043,545,6,3,1,0,0,0,0
341,12045,879,0,0,0,0,0,0,0
342,12047,861,3,2,1,1,1,1,0
343,12049,1375,14,8,4,2,1,0,0
344,12051,2077,4,2,1,1,0,0,0
345,12053,3194,58,55,53,50,48,46,19
346,12055,2186,31,22,15,10,7,4,1
347,12057,42380,919,878,844,807,769,733,302
348,12059,756,2,1,0,0,0,0,0
349,12061,3279,84,78,73,68,62,57,23
350,12063,2840,16,8,4,2,1,0,0
351,12065,562,2,1,0,0,0,0,0
352,12067,1233,0,0,0,0,0,0,0
353,12069,7567,125,114,105,95,87,79,31
354,12071,20586,280,246,215,185,161,139,54
355,12073,10710,315,311,303,295,286,279,117
356,12075,1046,7,4,2,1,0,0,0
357,12077,518,1,0,0,0,0,0,0
358,12079,1017,4,3,3,2,2,2,0
359,12081,11619,187,164,144,125,108,94,36
360,12083,9806,142,129,115,103,91,82,31
361,12085,4942,49,40,32,25,20,15,5
362,12086,170882,1708,1564,1433,1303,1190,1100,440
363,12087,1855,10,9,9,8,8,7,3
364,12089,2139,40,35,30,26,22,19,7
365,12091,5082,174,172,170,166,163,159,68
366,12093,1576,25,13,7,3,1,0,0
367,12095,40485,678,610,549,493,448,406,160
368,12097,12605,226,215,204,193,183,172,70
369,12099,46698,599,551,511,474,433,399,160
370,12101,9371,256,242,229,212,199,186,75
371,12103,22266,401,381,362,341,322,305,126
372,12105,20120,460,439,419,400,378,356,148
373,12107,2145,21,17,13,11,9,7,2
374,12109,5423,176,168,161,153,147,142,57
375,12111,8120,126,103,84,69,55,45,16
376,12113,5378,69,64,59,54,51,46,18
377,12115,8233,120,111,102,94,86,78,31
378,12117,9107,161,154,143,134,124,115,46
379,12119,2397,96,93,90,86,81,79,32
380,12121,2745,48,45,42,39,35,33,13
381,12123,1338,5,4,3,3,2,2,0
382,12125,980,18,11,6,3,1,1,0
383,12127,10991,231,220,209,198,183,174,72
384,12129,1147,10,6,3,2,1,0,0
385,12131,1989,23,17,12,10,7,5,1
386,12133,1084,4,3,2,1,1,0,0
387,13001,1043,6,3,1,1,0,0,0
388,13003,446,0,0,0,0,0,0,0
389,13005,599,0,0,0,0,0,0,0
390,13007,84,0,0,0,0,0,0,0
391,13009,2127,26,16,9,5,3,1,0
392,13011,498,3,2,1,0,0,0,0
393,13013,2240,51,47,44,40,36,33,13
394,13015,2960,35,28,23,18,14,11,4
395,13017,791,17,12,8,6,4,3,0
396,13019,460,2,1,1,1,0,0,0
397,13021,6097,57,53,50,46,42,39,16
398,13023,438,0,0,0,0,0,0,0
399,13025,347,0,0,0,0,0,0,0
400,13027,524,1,0,0,0,0,0,0
401,13029,1159,5,5,5,4,4,4,1
402,13031,2895,19,16,13,11,9,8,3
403,13033,826,12,11,10,9,8,7,2
404,13035,669,6,3,2,1,0,0,0
405,13037,247,2,2,1,1,1,0,0
406,13039,1306,15,14,12,10,9,8,3
407,13043,466,9,8,7,6,5,4,1
408,13045,2819,48,30,19,11,6,4,1
409,13047,1212,18,14,11,8,6,4,1
410,13049,638,5,4,4,4,3,3,1
411,13051,8548,135,123,112,100,91,82,33
412,13053,1678,10,8,6,4,3,2,1
413,13055,792,16,15,14,13,12,11,4
414,13057,6159,171,159,149,139,127,120,48
415,13059,5105,76,67,59,52,45,39,15
416,13061,121,0,0,0,0,0,0,0
417,13063,7114,25,19,15,11,9,7,2
418,13065,380,0,0,0,0,0,0,0
419,13067,19829,348,322,299,277,254,234,94
420,13069,2079,19,16,14,12,10,8,3
421,13071,1898,5,3,2,1,1,0,0
422,13073,3796,67,64,58,54,50,45,18
423,13075,553,0,0,0,0,0,0,0
424,13077,2637,28,17,10,6,3,2,0
425,13079,168,0,0,0,0,0,0,0
426,13081,573,16,15,14,13,12,11,4
427,13083,286,0,0,0,0,0,0,0
428,13085,838,11,10,9,9,8,8,3
429,13087,1173,13,9,6,4,2,1,0
430,13089,18938,372,332,292,258,225,195,75
431,13091,434,5,4,4,4,3,3,1
432,13093,340,0,0,0,0,0,0,0
433,13095,3163,6,3,1,1,0,0,0
434,13097,3621,67,61,55,48,44,39,15
435,13099,506,4,2,1,0,0,0,0
436,13101,241,0,0,0,0,0,0,0
437,13103,1464,19,17,16,14,12,11,4
438,13105,698,23,21,19,17,15,14,5
439,13107,1083,23,22,21,20,19,18,7
440,13109,433,3,3,3,2,2,2,1
441,13111,686,17,11,6,4,2,1,0
442,13113,1896,59,52,46,41,35,31,11
443,13115,3259,58,38,24,15,9,5,1
444,13117,4160,206,191,175,158,143,127,51
445,13119,765,3,1,1,0,0,0,0
446,13121,27790,343,326,308,293,276,259,106
447,13123,830,7,6,5,4,3,3,1
448,13125,39,0,0,0,0,0,0,0
449,13127,3494,23,20,17,14,12,10,4
450,13129,1880,13,9,6,4,2,1,0
451,13131,796,7,6,5,4,3,2,0
452,13133,509,2,1,0,0,0,0,0
453,13135,27733,463,372,297,235,185,144,52
454,13137,1700,19,12,8,5,3,2,0
455,13139,9498,197,182,165,152,139,125,50
456,13141,397,1,0,0,0,0,0,0
457,13143,493,17,13,11,9,7,5,2
458,13145,799,4,2,1,1,0,0,0
459,13147,522,7,5,4,3,2,1,0
460,13149,199,1,1,0,0,0,0,0
461,13151,5307,114,96,78,64,52,42,15
462,13153,3166,46,42,38,34,31,28,11
463,13155,313,4,3,3,2,2,1,0
464,13157,2035,45,33,24,18,12,9,2
465,13159,221,1,1,1,0,0,0,0
466,13161,725,2,1,0,0,0,0,0
467,13163,805,7,5,3,2,1,1,0
468,13165,435,5,3,1,1,0,0,0
469,13167,416,0,0,0,0,0,0,0
470,13169,565,5,2,1,0,0,0,0
471,13171,374,3,2,2,1,1,1,0
472,13173,297,14,12,11,10,9,8,3
473,13175,1671,16,14,11,9,8,6,2
474,13177,703,0,0,0,0,0,0,0
475,13179,1129,10,8,6,5,4,3,1
476,13181,213,0,0,0,0,0,0,0
477,13183,253,1,1,1,1,1,1,0
478,13185,3942,25,14,8,4,2,1,0
479,13187,930,10,10,9,8,7,6,2
480,13189,607,2,1,0,0,0,0,0
481,13191,294,1,1,1,1,1,1,0
482,13193,235,0,0,0,0,0,0,0
483,13195,706,6,4,2,1,1,0,0
484,13197,192,0,0,0,0,0,0,0
485,13199,546,0,0,0,0,0,0,0
486,13201,270,2,1,0,0,0,0,0
487,13205,818,10,6,4,3,2,1,0
488,13207,700,12,10,9,8,6,6,2
489,13209,317,2,2,2,1,1,1,0
490,13211,487,1,1,0,0,0,0,0
491,13213,844,13,11,10,9,8,7,3
492,13215,6070,48,30,18,10,6,3,0
493,13217,2617,24,21,18,15,13,11,4
494,13219,766,15,13,11,10,8,7,2
495,13221,339,1,1,0,0,0,0,0
496,13223,2827,35,33,31,29,27,24,9
497,13225,674,1,0,0,0,0,0,0
498,13227,621,1,1,0,0,0,0,0
499,13229,614,2,1,0,0,0,0,0
500,13231,343,3,2,1,0,0,0,0
501,13233,1498,8,4,2,1,0,0,0
502,13235,314,0,0,0,0,0,0,0
503,13237,699,4,3,2,1,1,1,0
504,13239,34,0,0,0,0,0,0,0
505,13241,366,3,3,2,2,2,2,0
506,13243,331,0,0,0,0,0,0,0
507,13245,7180,124,115,111,104,97,93,38
508,13247,1872,14,12,11,10,9,8,3
509,13249,105,0,0,0,0,0,0,0
510,13251,420,4,4,3,3,2,2,0
511,13253,366,1,0,0,0,0,0,0
512,13255,1347,6,5,5,4,3,3,1
513,13257,1094,21,21,20,20,19,19,8
514,13259,523,0,0,0,0,0,0,0
515,13261,935,1,1,1,1,0,0,0
516,13263,166,0,0,0,0,0,0,0
517,13265,22,0,0,0,0,0,0,0
518,13267,844,6,5,5,4,4,3,1
519,13269,214,1,0,0,0,0,0,0
520,13271,393,2,2,2,1,1,1,0
521,13273,329,0,0,0,0,0,0,0
522,13275,1500,2,1,0,0,0,0,0
523,13277,1805,32,28,25,22,19,17,6
524,13279,1343,7,5,3,2,2,1,0
525,13281,342,11,10,10,9,9,8,3
526,13283,263,1,1,1,0,0,0,0
527,13285,2833,11,8,5,3,2,1,0
528,13287,306,2,1,1,0,0,0,0
529,13289,199,3,2,2,2,1,1,0
530,13291,779,29,26,22,19,17,14,5
531,13293,804,7,7,7,6,6,5,2
532,13295,1591,32,25,19,14,11,8,2
533,13297,1847,36,25,16,11,7,4,1
534,13299,1512,17,14,12,11,9,7,3
535,13301,153,3,1,1,0,0,0,0
536,13303,685,3,3,2,2,2,2,0
537,13305,1145,12,12,11,10,9,8,3
538,13307,43,0,0,0,0,0,0,0
539,13309,340,2,2,2,2,1,1,0
540,13311,873,4,2,1,0,0,0,0
541,13313,4651,81,73,64,58,50,45,17
542,13315,248,5,4,4,3,2,2,0
543,13317,267,1,1,0,0,0,0,0
544,13319,341,0,0,0,0,0,0,0
545,13321,536,3,3,3,2,2,2,0
546,15001,736,30,29,28,27,25,24,10
547,15003,11296,606,599,579,564,542,520,216
548,15005,0,,,,,,,NaN
549,15007,59,0,0,0,0,0,0,0
550,15009,391,0,0,0,0,0,0,0
551,16001,13256,513,512,502,496,486,473,201
552,16003,29,1,1,1,1,2,2,1
553,16005,1105,86,59,40,25,15,9,2
554,16007,46,,,,,,,NaN
555,16009,151,2,1,0,0,0,0,0
556,16011,977,79,81,83,85,86,84,37
557,16013,687,22,20,19,17,16,14,5
558,16015,72,,,,,,,NaN
559,16017,355,13,13,12,12,11,11,4
560,16019,2882,162,99,60,34,18,10,2
561,16021,59,,,,,,,NaN
562,16023,33,,,,,,,NaN
563,16025,37,1,1,0,0,0,0,0
564,16027,8328,238,231,223,214,209,201,84
565,16029,131,16,18,19,21,21,22,9
566,16031,772,29,19,11,6,4,2,0
567,16033,35,,,,,,,NaN
568,16035,53,,,,,,,NaN
569,16037,71,3,3,2,2,1,1,0
570,16039,370,11,10,8,7,6,5,1
571,16041,129,16,19,21,22,23,24,10
572,16043,217,18,13,9,6,4,2,0
573,16045,345,19,16,13,10,8,6,2
574,16047,312,11,7,4,3,1,1,0
575,16049,213,2,1,0,0,0,0,0
576,16051,618,49,41,34,26,20,15,5
577,16053,791,15,9,6,3,2,1,0
578,16055,2773,111,104,94,87,79,72,28
579,16057,547,176,196,210,214,207,192,78
580,16059,109,13,15,14,14,14,12,5
581,16061,35,,,,,,,NaN
582,16063,95,3,2,1,0,0,0,0
583,16065,892,210,150,97,60,34,19,5
584,16067,733,31,21,14,9,5,3,1
585,16069,465,12,8,5,3,2,1,0
586,16071,26,,,,,,,NaN
587,16073,335,1,1,0,0,0,0,0
588,16075,919,37,37,35,34,33,32,13
589,16077,254,15,16,16,17,17,18,7
590,16079,216,,,,,,,NaN
591,16081,192,12,10,8,7,5,4,1
592,16083,2424,204,195,184,171,160,146,58
593,16085,97,6,7,7,7,7,7,3
594,16087,374,4,4,4,4,3,3,1
595,17001,1209,133,134,133,130,123,119,48
596,17003,87,2,2,2,1,1,1,0
597,17005,349,16,11,8,5,3,2,0
598,17007,1160,40,28,18,12,8,5,1
599,17009,70,1,0,0,0,0,0,0
600,17011,685,34,27,20,15,10,7,2
601,17013,64,1,0,0,0,0,0,0
602,17015,242,3,3,2,2,1,1,0
603,17017,409,3,3,3,2,2,2,0
604,17019,4879,251,217,190,162,139,117,44
605,17021,595,27,22,18,14,11,8,2
606,17023,184,15,12,10,8,6,4,1
607,17025,173,3,1,1,0,0,0,0
608,17027,1239,91,83,74,67,59,51,19
609,17029,1522,46,29,18,11,6,3,1
610,17031,146152,3564,2974,2456,2000,1663,1356,496
611,17033,472,25,22,19,17,14,11,4
612,17035,221,2,2,1,1,0,0,0
613,17037,1649,46,27,16,9,5,2,0
614,17039,133,9,7,5,4,3,2,0
615,17041,326,8,8,8,8,8,8,3
616,17043,17873,565,454,366,290,226,176,62
617,17045,118,0,0,0,0,0,0,0
618,17047,70,1,0,0,0,0,0,0
619,17049,896,16,14,12,11,9,8,3
620,17051,449,20,15,10,7,4,3,1
621,17053,109,1,1,1,0,0,0,0
622,17055,556,25,24,23,22,20,19,7
623,17057,197,18,15,12,9,6,4,1
624,17059,76,1,0,0,0,0,0,0
625,17061,238,7,6,6,5,5,4,1
626,17063,698,15,11,7,5,3,2,0
627,17065,74,1,1,1,1,0,0,0
628,17067,231,8,5,3,1,1,0,0
629,17069,40,0,0,0,0,0,0,0
630,17071,72,1,0,0,0,0,0,0
631,17073,684,12,9,6,5,3,2,0
632,17075,368,2,2,1,1,1,0,0
633,17077,1281,6,3,2,1,0,0,0
634,17079,213,1,1,0,0,0,0,0
635,17081,650,44,36,30,23,18,14,5
636,17083,400,3,3,3,2,2,2,0
637,17085,282,9,8,6,5,4,3,1
638,17087,168,3,3,3,2,2,2,0
639,17089,13344,282,206,148,107,75,52,16
640,17091,2788,61,55,51,46,41,38,15
641,17093,2060,68,56,45,35,27,21,7
642,17095,718,65,66,67,69,69,68,28
643,17097,17246,424,360,301,249,207,171,63
644,17099,1768,61,46,34,24,17,11,3
645,17101,267,4,4,3,3,2,2,0
646,17103,412,20,15,10,7,4,3,0
647,17105,418,21,13,8,5,3,1,0
648,17107,473,4,3,3,2,2,1,0
649,17109,498,8,6,4,2,1,1,0
650,17111,4683,92,60,39,24,15,9,2
651,17113,3346,75,66,57,49,42,36,14
652,17115,1672,174,161,144,128,110,97,36
653,17117,576,17,12,8,5,3,2,0
654,17119,5888,314,306,292,279,269,256,106
