forceast_date,location,quantile,target,target_end_date,type,value
2020-11-21,31,,1 wk ahead inc death,2020-11-28,point,98.0
2020-11-21,31,,1 wk ahead cum death,2020-11-28,point,1003.0
2020-11-21,31,,2 wk ahead inc death,2020-12-05,point,128.0
2020-11-21,31,,2 wk ahead cum death,2020-12-05,point,1131.0
2020-11-21,31,,3 wk ahead inc death,2020-12-12,point,127.0
2020-11-21,31,,3 wk ahead cum death,2020-12-12,point,1258.0
2020-11-21,31,,4 wk ahead inc death,2020-12-19,point,130.0
2020-11-21,31,,4 wk ahead cum death,2020-12-19,point,1388.0
2020-11-21,49,,1 wk ahead inc death,2020-11-28,point,70.0
2020-11-21,49,,1 wk ahead cum death,2020-11-28,point,857.0
2020-11-21,49,,2 wk ahead inc death,2020-12-05,point,96.0
2020-11-21,49,,2 wk ahead cum death,2020-12-05,point,953.0
2020-11-21,49,,3 wk ahead inc death,2020-12-12,point,98.0
2020-11-21,49,,3 wk ahead cum death,2020-12-12,point,1051.0
2020-11-21,49,,4 wk ahead inc death,2020-12-19,point,97.0
2020-11-21,49,,4 wk ahead cum death,2020-12-19,point,1148.0
2020-11-21,41,,1 wk ahead inc death,2020-11-28,point,56.0
2020-11-21,41,,1 wk ahead cum death,2020-11-28,point,875.0
2020-11-21,41,,2 wk ahead inc death,2020-12-05,point,74.0
2020-11-21,41,,2 wk ahead cum death,2020-12-05,point,949.0
2020-11-21,41,,3 wk ahead inc death,2020-12-12,point,70.0
2020-11-21,41,,3 wk ahead cum death,2020-12-12,point,1019.0
2020-11-21,41,,4 wk ahead inc death,2020-12-19,point,76.0
2020-11-21,41,,4 wk ahead cum death,2020-12-19,point,1095.0
2020-11-21,12,,1 wk ahead inc death,2020-11-28,point,487.0
2020-11-21,12,,1 wk ahead cum death,2020-11-28,point,18417.0
2020-11-21,12,,2 wk ahead inc death,2020-12-05,point,530.0
2020-11-21,12,,2 wk ahead cum death,2020-12-05,point,18947.0
2020-11-21,12,,3 wk ahead inc death,2020-12-12,point,506.0
2020-11-21,12,,3 wk ahead cum death,2020-12-12,point,19453.0
2020-11-21,12,,4 wk ahead inc death,2020-12-19,point,488.0
2020-11-21,12,,4 wk ahead cum death,2020-12-19,point,19941.0
2020-11-21,36,,1 wk ahead inc death,2020-11-28,point,179.0
2020-11-21,36,,1 wk ahead cum death,2020-11-28,point,34475.0
2020-11-21,36,,2 wk ahead inc death,2020-12-05,point,256.0
2020-11-21,36,,2 wk ahead cum death,2020-12-05,point,34731.0
2020-11-21,36,,3 wk ahead inc death,2020-12-12,point,240.0
2020-11-21,36,,3 wk ahead cum death,2020-12-12,point,34971.0
2020-11-21,36,,4 wk ahead inc death,2020-12-19,point,254.0
2020-11-21,36,,4 wk ahead cum death,2020-12-19,point,35225.0
2020-11-21,44,,1 wk ahead inc death,2020-11-28,point,31.0
2020-11-21,44,,1 wk ahead cum death,2020-11-28,point,1362.0
2020-11-21,44,,2 wk ahead inc death,2020-12-05,point,43.0
2020-11-21,44,,2 wk ahead cum death,2020-12-05,point,1405.0
2020-11-21,44,,3 wk ahead inc death,2020-12-12,point,42.0
2020-11-21,44,,3 wk ahead cum death,2020-12-12,point,1447.0
2020-11-21,44,,4 wk ahead inc death,2020-12-19,point,45.0
2020-11-21,44,,4 wk ahead cum death,2020-12-19,point,1492.0
2020-11-21,13,,1 wk ahead inc death,2020-11-28,point,430.0
2020-11-21,13,,1 wk ahead cum death,2020-11-28,point,9609.0
2020-11-21,13,,2 wk ahead inc death,2020-12-05,point,525.0
2020-11-21,13,,2 wk ahead cum death,2020-12-05,point,10134.0
2020-11-21,13,,3 wk ahead inc death,2020-12-12,point,508.0
2020-11-21,13,,3 wk ahead cum death,2020-12-12,point,10642.0
2020-11-21,13,,4 wk ahead inc death,2020-12-19,point,502.0
2020-11-21,13,,4 wk ahead cum death,2020-12-19,point,11144.0
2020-11-21,33,,1 wk ahead inc death,2020-11-28,point,15.0
2020-11-21,33,,1 wk ahead cum death,2020-11-28,point,523.0
2020-11-21,33,,2 wk ahead inc death,2020-12-05,point,25.0
2020-11-21,33,,2 wk ahead cum death,2020-12-05,point,548.0
2020-11-21,33,,3 wk ahead inc death,2020-12-12,point,24.0
2020-11-21,33,,3 wk ahead cum death,2020-12-12,point,572.0
2020-11-21,33,,4 wk ahead inc death,2020-12-19,point,29.0
2020-11-21,33,,4 wk ahead cum death,2020-12-19,point,601.0
2020-11-21,37,,1 wk ahead inc death,2020-11-28,point,181.0
2020-11-21,37,,1 wk ahead cum death,2020-11-28,point,5186.0
2020-11-21,37,,2 wk ahead inc death,2020-12-05,point,191.0
2020-11-21,37,,2 wk ahead cum death,2020-12-05,point,5377.0
2020-11-21,37,,3 wk ahead inc death,2020-12-12,point,179.0
2020-11-21,37,,3 wk ahead cum death,2020-12-12,point,5556.0
2020-11-21,37,,4 wk ahead inc death,2020-12-19,point,176.0
2020-11-21,37,,4 wk ahead cum death,2020-12-19,point,5732.0
2020-11-21,34,,1 wk ahead inc death,2020-11-28,point,171.0
2020-11-21,34,,1 wk ahead cum death,2020-11-28,point,16917.0
2020-11-21,34,,2 wk ahead inc death,2020-12-05,point,237.0
2020-11-21,34,,2 wk ahead cum death,2020-12-05,point,17154.0
2020-11-21,34,,3 wk ahead inc death,2020-12-12,point,232.0
2020-11-21,34,,3 wk ahead cum death,2020-12-12,point,17386.0
2020-11-21,34,,4 wk ahead inc death,2020-12-19,point,234.0
2020-11-21,34,,4 wk ahead cum death,2020-12-19,point,17620.0
2020-11-21,08,,1 wk ahead inc death,2020-11-28,point,230.0
2020-11-21,08,,1 wk ahead cum death,2020-11-28,point,3017.0
2020-11-21,08,,2 wk ahead inc death,2020-12-05,point,323.0
2020-11-21,08,,2 wk ahead cum death,2020-12-05,point,3340.0
2020-11-21,08,,3 wk ahead inc death,2020-12-12,point,324.0
2020-11-21,08,,3 wk ahead cum death,2020-12-12,point,3664.0
2020-11-21,08,,4 wk ahead inc death,2020-12-19,point,324.0
2020-11-21,08,,4 wk ahead cum death,2020-12-19,point,3988.0
2020-11-21,24,,1 wk ahead inc death,2020-11-28,point,121.0
2020-11-21,24,,1 wk ahead cum death,2020-11-28,point,4536.0
2020-11-21,24,,2 wk ahead inc death,2020-12-05,point,167.0
2020-11-21,24,,2 wk ahead cum death,2020-12-05,point,4703.0
2020-11-21,24,,3 wk ahead inc death,2020-12-12,point,164.0
2020-11-21,24,,3 wk ahead cum death,2020-12-12,point,4867.0
2020-11-21,24,,4 wk ahead inc death,2020-12-19,point,168.0
2020-11-21,24,,4 wk ahead cum death,2020-12-19,point,5035.0
2020-11-21,32,,1 wk ahead inc death,2020-11-28,point,75.0
2020-11-21,32,,1 wk ahead cum death,2020-11-28,point,2086.0
2020-11-21,32,,2 wk ahead inc death,2020-12-05,point,98.0
2020-11-21,32,,2 wk ahead cum death,2020-12-05,point,2184.0
2020-11-21,32,,3 wk ahead inc death,2020-12-12,point,100.0
2020-11-21,32,,3 wk ahead cum death,2020-12-12,point,2284.0
2020-11-21,32,,4 wk ahead inc death,2020-12-19,point,102.0
2020-11-21,32,,4 wk ahead cum death,2020-12-19,point,2386.0
2020-11-21,47,,1 wk ahead inc death,2020-11-28,point,285.0
2020-11-21,47,,1 wk ahead cum death,2020-11-28,point,4496.0
2020-11-21,47,,2 wk ahead inc death,2020-12-05,point,336.0
2020-11-21,47,,2 wk ahead cum death,2020-12-05,point,4832.0
2020-11-21,47,,3 wk ahead inc death,2020-12-12,point,325.0
2020-11-21,47,,3 wk ahead cum death,2020-12-12,point,5157.0
2020-11-21,47,,4 wk ahead inc death,2020-12-19,point,328.0
2020-11-21,47,,4 wk ahead cum death,2020-12-19,point,5485.0
2020-11-21,15,,1 wk ahead inc death,2020-11-28,point,0.0
2020-11-21,15,,1 wk ahead cum death,2020-11-28,point,231.0
2020-11-21,15,,2 wk ahead inc death,2020-12-05,point,2.0
2020-11-21,15,,2 wk ahead cum death,2020-12-05,point,233.0
2020-11-21,15,,3 wk ahead inc death,2020-12-12,point,2.0
2020-11-21,15,,3 wk ahead cum death,2020-12-12,point,235.0
2020-11-21,15,,4 wk ahead inc death,2020-12-19,point,7.0
2020-11-21,15,,4 wk ahead cum death,2020-12-19,point,242.0
2020-11-21,18,,1 wk ahead inc death,2020-11-28,point,418.0
2020-11-21,18,,1 wk ahead cum death,2020-11-28,point,6115.0
2020-11-21,18,,2 wk ahead inc death,2020-12-05,point,568.0
2020-11-21,18,,2 wk ahead cum death,2020-12-05,point,6683.0
2020-11-21,18,,3 wk ahead inc death,2020-12-12,point,556.0
2020-11-21,18,,3 wk ahead cum death,2020-12-12,point,7239.0
2020-11-21,18,,4 wk ahead inc death,2020-12-19,point,567.0
2020-11-21,18,,4 wk ahead cum death,2020-12-19,point,7806.0
2020-11-21,21,,1 wk ahead inc death,2020-11-28,point,125.0
2020-11-21,21,,1 wk ahead cum death,2020-11-28,point,1908.0
2020-11-21,21,,2 wk ahead inc death,2020-12-05,point,154.0
2020-11-21,21,,2 wk ahead cum death,2020-12-05,point,2062.0
2020-11-21,21,,3 wk ahead inc death,2020-12-12,point,153.0
2020-11-21,21,,3 wk ahead cum death,2020-12-12,point,2215.0
2020-11-21,21,,4 wk ahead inc death,2020-12-19,point,152.0
2020-11-21,21,,4 wk ahead cum death,2020-12-19,point,2367.0
2020-11-21,27,,1 wk ahead inc death,2020-11-28,point,396.0
2020-11-21,27,,1 wk ahead cum death,2020-11-28,point,3653.0
2020-11-21,27,,2 wk ahead inc death,2020-12-05,point,614.0
2020-11-21,27,,2 wk ahead cum death,2020-12-05,point,4267.0
2020-11-21,27,,3 wk ahead inc death,2020-12-12,point,652.0
2020-11-21,27,,3 wk ahead cum death,2020-12-12,point,4919.0
2020-11-21,27,,4 wk ahead inc death,2020-12-19,point,649.0
2020-11-21,27,,4 wk ahead cum death,2020-12-19,point,5568.0
2020-11-21,40,,1 wk ahead inc death,2020-11-28,point,103.0
2020-11-21,40,,1 wk ahead cum death,2020-11-28,point,1727.0
2020-11-21,40,,2 wk ahead inc death,2020-12-05,point,134.0
2020-11-21,40,,2 wk ahead cum death,2020-12-05,point,1861.0
2020-11-21,40,,3 wk ahead inc death,2020-12-12,point,139.0
2020-11-21,40,,3 wk ahead cum death,2020-12-12,point,2000.0
2020-11-21,40,,4 wk ahead inc death,2020-12-19,point,140.0
2020-11-21,40,,4 wk ahead cum death,2020-12-19,point,2140.0
2020-11-21,42,,1 wk ahead inc death,2020-11-28,point,381.0
2020-11-21,42,,1 wk ahead cum death,2020-11-28,point,10156.0
2020-11-21,42,,2 wk ahead inc death,2020-12-05,point,520.0
2020-11-21,42,,2 wk ahead cum death,2020-12-05,point,10676.0
2020-11-21,42,,3 wk ahead inc death,2020-12-12,point,525.0
2020-11-21,42,,3 wk ahead cum death,2020-12-12,point,11201.0
2020-11-21,42,,4 wk ahead inc death,2020-12-19,point,537.0
2020-11-21,42,,4 wk ahead cum death,2020-12-19,point,11738.0
2020-11-21,45,,1 wk ahead inc death,2020-11-28,point,95.0
2020-11-21,45,,1 wk ahead cum death,2020-11-28,point,4369.0
2020-11-21,45,,2 wk ahead inc death,2020-12-05,point,107.0
2020-11-21,45,,2 wk ahead cum death,2020-12-05,point,4476.0
2020-11-21,45,,3 wk ahead inc death,2020-12-12,point,105.0
2020-11-21,45,,3 wk ahead cum death,2020-12-12,point,4581.0
2020-11-21,45,,4 wk ahead inc death,2020-12-19,point,107.0
2020-11-21,45,,4 wk ahead cum death,2020-12-19,point,4688.0
2020-11-21,11,,1 wk ahead inc death,2020-11-28,point,5.0
2020-11-21,11,,1 wk ahead cum death,2020-11-28,point,675.0
2020-11-21,11,,2 wk ahead inc death,2020-12-05,point,8.0
2020-11-21,11,,2 wk ahead cum death,2020-12-05,point,683.0
2020-11-21,11,,3 wk ahead inc death,2020-12-12,point,8.0
2020-11-21,11,,3 wk ahead cum death,2020-12-12,point,691.0
2020-11-21,11,,4 wk ahead inc death,2020-12-19,point,13.0
2020-11-21,11,,4 wk ahead cum death,2020-12-19,point,704.0
2020-11-21,20,,1 wk ahead inc death,2020-11-28,point,123.0
2020-11-21,20,,1 wk ahead cum death,2020-11-28,point,1533.0
2020-11-21,20,,2 wk ahead inc death,2020-12-05,point,153.0
2020-11-21,20,,2 wk ahead cum death,2020-12-05,point,1686.0
2020-11-21,20,,3 wk ahead inc death,2020-12-12,point,154.0
2020-11-21,20,,3 wk ahead cum death,2020-12-12,point,1840.0
2020-11-21,20,,4 wk ahead inc death,2020-12-19,point,154.0
2020-11-21,20,,4 wk ahead cum death,2020-12-19,point,1994.0
2020-11-21,29,,1 wk ahead inc death,2020-11-28,point,247.0
2020-11-21,29,,1 wk ahead cum death,2020-11-28,point,3844.0
2020-11-21,29,,2 wk ahead inc death,2020-12-05,point,357.0
2020-11-21,29,,2 wk ahead cum death,2020-12-05,point,4201.0
2020-11-21,29,,3 wk ahead inc death,2020-12-12,point,386.0
2020-11-21,29,,3 wk ahead cum death,2020-12-12,point,4587.0
2020-11-21,29,,4 wk ahead inc death,2020-12-19,point,375.0
2020-11-21,29,,4 wk ahead cum death,2020-12-19,point,4962.0
2020-11-21,50,,1 wk ahead inc death,2020-11-28,point,-2.0
2020-11-21,50,,1 wk ahead cum death,2020-11-28,point,61.0
2020-11-21,50,,2 wk ahead inc death,2020-12-05,point,1.0
2020-11-21,50,,2 wk ahead cum death,2020-12-05,point,62.0
2020-11-21,50,,3 wk ahead inc death,2020-12-12,point,1.0
2020-11-21,50,,3 wk ahead cum death,2020-12-12,point,63.0
2020-11-21,50,,4 wk ahead inc death,2020-12-19,point,6.0
2020-11-21,50,,4 wk ahead cum death,2020-12-19,point,69.0
2020-11-21,51,,1 wk ahead inc death,2020-11-28,point,112.0
2020-11-21,51,,1 wk ahead cum death,2020-11-28,point,4050.0
2020-11-21,51,,2 wk ahead inc death,2020-12-05,point,112.0
2020-11-21,51,,2 wk ahead cum death,2020-12-05,point,4162.0
2020-11-21,51,,3 wk ahead inc death,2020-12-12,point,118.0
2020-11-21,51,,3 wk ahead cum death,2020-12-12,point,4280.0
2020-11-21,51,,4 wk ahead inc death,2020-12-19,point,102.0
2020-11-21,51,,4 wk ahead cum death,2020-12-19,point,4382.0
2020-11-21,09,,1 wk ahead inc death,2020-11-28,point,86.0
2020-11-21,09,,1 wk ahead cum death,2020-11-28,point,4914.0
2020-11-21,09,,2 wk ahead inc death,2020-12-05,point,114.0
2020-11-21,09,,2 wk ahead cum death,2020-12-05,point,5028.0
2020-11-21,09,,3 wk ahead inc death,2020-12-12,point,116.0
2020-11-21,09,,3 wk ahead cum death,2020-12-12,point,5144.0
2020-11-21,09,,4 wk ahead inc death,2020-12-19,point,124.0
2020-11-21,09,,4 wk ahead cum death,2020-12-19,point,5268.0
2020-11-21,19,,1 wk ahead inc death,2020-11-28,point,257.0
2020-11-21,19,,1 wk ahead cum death,2020-11-28,point,2448.0
2020-11-21,19,,2 wk ahead inc death,2020-12-05,point,333.0
2020-11-21,19,,2 wk ahead cum death,2020-12-05,point,2781.0
2020-11-21,19,,3 wk ahead inc death,2020-12-12,point,367.0
2020-11-21,19,,3 wk ahead cum death,2020-12-12,point,3148.0
2020-11-21,19,,4 wk ahead inc death,2020-12-19,point,337.0
2020-11-21,19,,4 wk ahead cum death,2020-12-19,point,3485.0
2020-11-21,22,,1 wk ahead inc death,2020-11-28,point,148.0
2020-11-21,22,,1 wk ahead cum death,2020-11-28,point,6381.0
2020-11-21,22,,2 wk ahead inc death,2020-12-05,point,214.0
2020-11-21,22,,2 wk ahead cum death,2020-12-05,point,6595.0
2020-11-21,22,,3 wk ahead inc death,2020-12-12,point,218.0
2020-11-21,22,,3 wk ahead cum death,2020-12-12,point,6813.0
2020-11-21,22,,4 wk ahead inc death,2020-12-19,point,229.0
2020-11-21,22,,4 wk ahead cum death,2020-12-19,point,7042.0
2020-11-21,39,,1 wk ahead inc death,2020-11-28,point,322.0
2020-11-21,39,,1 wk ahead cum death,2020-11-28,point,7118.0
2020-11-21,39,,2 wk ahead inc death,2020-12-05,point,451.0
2020-11-21,39,,2 wk ahead cum death,2020-12-05,point,7569.0
2020-11-21,39,,3 wk ahead inc death,2020-12-12,point,476.0
2020-11-21,39,,3 wk ahead cum death,2020-12-12,point,8045.0
2020-11-21,39,,4 wk ahead inc death,2020-12-19,point,473.0
2020-11-21,39,,4 wk ahead cum death,2020-12-19,point,8518.0
2020-11-21,26,,1 wk ahead inc death,2020-11-28,point,679.0
2020-11-21,26,,1 wk ahead cum death,2020-11-28,point,9554.0
2020-11-21,26,,2 wk ahead inc death,2020-12-05,point,949.0
2020-11-21,26,,2 wk ahead cum death,2020-12-05,point,10503.0
2020-11-21,26,,3 wk ahead inc death,2020-12-12,point,941.0
2020-11-21,26,,3 wk ahead cum death,2020-12-12,point,11444.0
2020-11-21,26,,4 wk ahead inc death,2020-12-19,point,971.0
2020-11-21,26,,4 wk ahead cum death,2020-12-19,point,12415.0
2020-11-21,46,,1 wk ahead inc death,2020-11-28,point,112.0
2020-11-21,46,,1 wk ahead cum death,2020-11-28,point,889.0
2020-11-21,46,,2 wk ahead inc death,2020-12-05,point,129.0
2020-11-21,46,,2 wk ahead cum death,2020-12-05,point,1018.0
2020-11-21,46,,3 wk ahead inc death,2020-12-12,point,139.0
2020-11-21,46,,3 wk ahead cum death,2020-12-12,point,1157.0
2020-11-21,46,,4 wk ahead inc death,2020-12-19,point,124.0
2020-11-21,46,,4 wk ahead cum death,2020-12-19,point,1281.0
2020-11-21,05,,1 wk ahead inc death,2020-11-28,point,104.0
2020-11-21,05,,1 wk ahead cum death,2020-11-28,point,2441.0
2020-11-21,05,,2 wk ahead inc death,2020-12-05,point,123.0
2020-11-21,05,,2 wk ahead cum death,2020-12-05,point,2564.0
2020-11-21,05,,3 wk ahead inc death,2020-12-12,point,121.0
2020-11-21,05,,3 wk ahead cum death,2020-12-12,point,2685.0
2020-11-21,05,,4 wk ahead inc death,2020-12-19,point,123.0
2020-11-21,05,,4 wk ahead cum death,2020-12-19,point,2808.0
2020-11-21,10,,1 wk ahead inc death,2020-11-28,point,16.0
2020-11-21,10,,1 wk ahead cum death,2020-11-28,point,802.0
2020-11-21,10,,2 wk ahead inc death,2020-12-05,point,23.0
2020-11-21,10,,2 wk ahead cum death,2020-12-05,point,825.0
2020-11-21,10,,3 wk ahead inc death,2020-12-12,point,22.0
2020-11-21,10,,3 wk ahead cum death,2020-12-12,point,847.0
2020-11-21,10,,4 wk ahead inc death,2020-12-19,point,29.0
2020-11-21,10,,4 wk ahead cum death,2020-12-19,point,876.0
2020-11-21,28,,1 wk ahead inc death,2020-11-28,point,100.0
2020-11-21,28,,1 wk ahead cum death,2020-11-28,point,3757.0
2020-11-21,28,,2 wk ahead inc death,2020-12-05,point,116.0
2020-11-21,28,,2 wk ahead cum death,2020-12-05,point,3873.0
2020-11-21,28,,3 wk ahead inc death,2020-12-12,point,113.0
2020-11-21,28,,3 wk ahead cum death,2020-12-12,point,3986.0
2020-11-21,28,,4 wk ahead inc death,2020-12-19,point,118.0
2020-11-21,28,,4 wk ahead cum death,2020-12-19,point,4104.0
2020-11-21,35,,1 wk ahead inc death,2020-11-28,point,130.0
2020-11-21,35,,1 wk ahead cum death,2020-11-28,point,1480.0
2020-11-21,35,,2 wk ahead inc death,2020-12-05,point,151.0
2020-11-21,35,,2 wk ahead cum death,2020-12-05,point,1631.0
2020-11-21,35,,3 wk ahead inc death,2020-12-12,point,147.0
2020-11-21,35,,3 wk ahead cum death,2020-12-12,point,1778.0
2020-11-21,35,,4 wk ahead inc death,2020-12-19,point,154.0
2020-11-21,35,,4 wk ahead cum death,2020-12-19,point,1932.0
2020-11-21,38,,1 wk ahead inc death,2020-11-28,point,126.0
2020-11-21,38,,1 wk ahead cum death,2020-11-28,point,966.0
2020-11-21,38,,2 wk ahead inc death,2020-12-05,point,132.0
2020-11-21,38,,2 wk ahead cum death,2020-12-05,point,1098.0
2020-11-21,38,,3 wk ahead inc death,2020-12-12,point,139.0
2020-11-21,38,,3 wk ahead cum death,2020-12-12,point,1237.0
2020-11-21,38,,4 wk ahead inc death,2020-12-19,point,128.0
2020-11-21,38,,4 wk ahead cum death,2020-12-19,point,1365.0
2020-11-21,56,,1 wk ahead inc death,2020-11-28,point,44.0
2020-11-21,56,,1 wk ahead cum death,2020-11-28,point,220.0
2020-11-21,56,,2 wk ahead inc death,2020-12-05,point,57.0
2020-11-21,56,,2 wk ahead cum death,2020-12-05,point,277.0
2020-11-21,56,,3 wk ahead inc death,2020-12-12,point,64.0
2020-11-21,56,,3 wk ahead cum death,2020-12-12,point,341.0
2020-11-21,56,,4 wk ahead inc death,2020-12-19,point,61.0
2020-11-21,56,,4 wk ahead cum death,2020-12-19,point,402.0
2020-11-21,02,,1 wk ahead inc death,2020-11-28,point,9.0
2020-11-21,02,,1 wk ahead cum death,2020-11-28,point,111.0
2020-11-21,02,,2 wk ahead inc death,2020-12-05,point,15.0
2020-11-21,02,,2 wk ahead cum death,2020-12-05,point,126.0
2020-11-21,02,,3 wk ahead inc death,2020-12-12,point,17.0
2020-11-21,02,,3 wk ahead cum death,2020-12-12,point,143.0
2020-11-21,02,,4 wk ahead inc death,2020-12-19,point,20.0
2020-11-21,02,,4 wk ahead cum death,2020-12-19,point,163.0
2020-11-21,23,,1 wk ahead inc death,2020-11-28,point,18.0
2020-11-21,23,,1 wk ahead cum death,2020-11-28,point,192.0
2020-11-21,23,,2 wk ahead inc death,2020-12-05,point,28.0
2020-11-21,23,,2 wk ahead cum death,2020-12-05,point,220.0
2020-11-21,23,,3 wk ahead inc death,2020-12-12,point,28.0
2020-11-21,23,,3 wk ahead cum death,2020-12-12,point,248.0
2020-11-21,23,,4 wk ahead inc death,2020-12-19,point,33.0
2020-11-21,23,,4 wk ahead cum death,2020-12-19,point,281.0
2020-11-21,01,,1 wk ahead inc death,2020-11-28,point,144.0
2020-11-21,01,,1 wk ahead cum death,2020-11-28,point,3601.0
2020-11-21,01,,2 wk ahead inc death,2020-12-05,point,172.0
2020-11-21,01,,2 wk ahead cum death,2020-12-05,point,3773.0
2020-11-21,01,,3 wk ahead inc death,2020-12-12,point,169.0
2020-11-21,01,,3 wk ahead cum death,2020-12-12,point,3942.0
2020-11-21,01,,4 wk ahead inc death,2020-12-19,point,176.0
2020-11-21,01,,4 wk ahead cum death,2020-12-19,point,4118.0
2020-11-21,16,,1 wk ahead inc death,2020-11-28,point,80.0
2020-11-21,16,,1 wk ahead cum death,2020-11-28,point,927.0
2020-11-21,16,,2 wk ahead inc death,2020-12-05,point,92.0
2020-11-21,16,,2 wk ahead cum death,2020-12-05,point,1019.0
2020-11-21,16,,3 wk ahead inc death,2020-12-12,point,89.0
2020-11-21,16,,3 wk ahead cum death,2020-12-12,point,1108.0
2020-11-21,16,,4 wk ahead inc death,2020-12-19,point,94.0
2020-11-21,16,,4 wk ahead cum death,2020-12-19,point,1202.0
2020-11-21,30,,1 wk ahead inc death,2020-11-28,point,78.0
2020-11-21,30,,1 wk ahead cum death,2020-11-28,point,678.0
2020-11-21,30,,2 wk ahead inc death,2020-12-05,point,91.0
2020-11-21,30,,2 wk ahead cum death,2020-12-05,point,769.0
2020-11-21,30,,3 wk ahead inc death,2020-12-12,point,88.0
2020-11-21,30,,3 wk ahead cum death,2020-12-12,point,857.0
2020-11-21,30,,4 wk ahead inc death,2020-12-19,point,91.0
2020-11-21,30,,4 wk ahead cum death,2020-12-19,point,948.0
2020-11-21,72,,1 wk ahead inc death,2020-11-28,point,61.0
2020-11-21,72,,1 wk ahead cum death,2020-11-28,point,1073.0
2020-11-21,72,,2 wk ahead inc death,2020-12-05,point,71.0
2020-11-21,72,,2 wk ahead cum death,2020-12-05,point,1144.0
2020-11-21,72,,3 wk ahead inc death,2020-12-12,point,68.0
