forceast_date,location,quantile,target,target_end_date,type,value
2021-02-06,48,,3 wk ahead cum death,2021-02-27,point,45892.0
2021-02-06,48,,4 wk ahead inc death,2021-03-06,point,1874.0
2021-02-06,48,,4 wk ahead cum death,2021-03-06,point,47766.0
2021-02-06,31,,1 wk ahead inc death,2021-02-13,point,37.0
2021-02-06,31,,1 wk ahead cum death,2021-02-13,point,2005.0
2021-02-06,31,,2 wk ahead inc death,2021-02-20,point,38.0
2021-02-06,31,,2 wk ahead cum death,2021-02-20,point,2043.0
2021-02-06,31,,3 wk ahead inc death,2021-02-27,point,38.0
2021-02-06,31,,3 wk ahead cum death,2021-02-27,point,2081.0
2021-02-06,31,,4 wk ahead inc death,2021-03-06,point,37.0
2021-02-06,31,,4 wk ahead cum death,2021-03-06,point,2118.0
2021-02-06,49,,1 wk ahead inc death,2021-02-13,point,75.0
2021-02-06,49,,1 wk ahead cum death,2021-02-13,point,1808.0
2021-02-06,49,,2 wk ahead inc death,2021-02-20,point,74.0
2021-02-06,49,,2 wk ahead cum death,2021-02-20,point,1882.0
2021-02-06,49,,3 wk ahead inc death,2021-02-27,point,71.0
2021-02-06,49,,3 wk ahead cum death,2021-02-27,point,1953.0
2021-02-06,49,,4 wk ahead inc death,2021-03-06,point,58.0
2021-02-06,49,,4 wk ahead cum death,2021-03-06,point,2011.0
2021-02-06,41,,1 wk ahead inc death,2021-02-13,point,97.0
2021-02-06,41,,1 wk ahead cum death,2021-02-13,point,2117.0
2021-02-06,41,,2 wk ahead inc death,2021-02-20,point,95.0
2021-02-06,41,,2 wk ahead cum death,2021-02-20,point,2212.0
2021-02-06,41,,3 wk ahead inc death,2021-02-27,point,90.0
2021-02-06,41,,3 wk ahead cum death,2021-02-27,point,2302.0
2021-02-06,41,,4 wk ahead inc death,2021-03-06,point,88.0
2021-02-06,41,,4 wk ahead cum death,2021-03-06,point,2390.0
2021-02-06,12,,1 wk ahead inc death,2021-02-13,point,1154.0
2021-02-06,12,,1 wk ahead cum death,2021-02-13,point,28753.0
2021-02-06,12,,2 wk ahead inc death,2021-02-20,point,1071.0
2021-02-06,12,,2 wk ahead cum death,2021-02-20,point,29824.0
2021-02-06,12,,3 wk ahead inc death,2021-02-27,point,907.0
2021-02-06,12,,3 wk ahead cum death,2021-02-27,point,30731.0
2021-02-06,12,,4 wk ahead inc death,2021-03-06,point,833.0
2021-02-06,12,,4 wk ahead cum death,2021-03-06,point,31564.0
2021-02-06,36,,1 wk ahead inc death,2021-02-13,point,1266.0
2021-02-06,36,,1 wk ahead cum death,2021-02-13,point,45930.0
2021-02-06,36,,2 wk ahead inc death,2021-02-20,point,1266.0
2021-02-06,36,,2 wk ahead cum death,2021-02-20,point,47196.0
2021-02-06,36,,3 wk ahead inc death,2021-02-27,point,1158.0
2021-02-06,36,,3 wk ahead cum death,2021-02-27,point,48354.0
2021-02-06,36,,4 wk ahead inc death,2021-03-06,point,1107.0
2021-02-06,36,,4 wk ahead cum death,2021-03-06,point,49461.0
2021-02-06,44,,1 wk ahead inc death,2021-02-13,point,62.0
2021-02-06,44,,1 wk ahead cum death,2021-02-13,point,2462.0
2021-02-06,44,,2 wk ahead inc death,2021-02-20,point,64.0
2021-02-06,44,,2 wk ahead cum death,2021-02-20,point,2526.0
2021-02-06,44,,3 wk ahead inc death,2021-02-27,point,69.0
2021-02-06,44,,3 wk ahead cum death,2021-02-27,point,2595.0
2021-02-06,44,,4 wk ahead inc death,2021-03-06,point,56.0
2021-02-06,44,,4 wk ahead cum death,2021-03-06,point,2651.0
2021-02-06,13,,1 wk ahead inc death,2021-02-13,point,1021.0
2021-02-06,13,,1 wk ahead cum death,2021-02-13,point,16111.0
2021-02-06,13,,2 wk ahead inc death,2021-02-20,point,963.0
2021-02-06,13,,2 wk ahead cum death,2021-02-20,point,17074.0
2021-02-06,13,,3 wk ahead inc death,2021-02-27,point,839.0
2021-02-06,13,,3 wk ahead cum death,2021-02-27,point,17913.0
2021-02-06,13,,4 wk ahead inc death,2021-03-06,point,718.0
2021-02-06,13,,4 wk ahead cum death,2021-03-06,point,18631.0
2021-02-06,33,,1 wk ahead inc death,2021-02-13,point,64.0
2021-02-06,33,,1 wk ahead cum death,2021-02-13,point,1162.0
2021-02-06,33,,2 wk ahead inc death,2021-02-20,point,65.0
2021-02-06,33,,2 wk ahead cum death,2021-02-20,point,1227.0
2021-02-06,33,,3 wk ahead inc death,2021-02-27,point,65.0
2021-02-06,33,,3 wk ahead cum death,2021-02-27,point,1292.0
2021-02-06,33,,4 wk ahead inc death,2021-03-06,point,59.0
2021-02-06,33,,4 wk ahead cum death,2021-03-06,point,1351.0
2021-02-06,37,,1 wk ahead inc death,2021-02-13,point,772.0
2021-02-06,37,,1 wk ahead cum death,2021-02-13,point,10698.0
2021-02-06,37,,2 wk ahead inc death,2021-02-20,point,760.0
2021-02-06,37,,2 wk ahead cum death,2021-02-20,point,11458.0
2021-02-06,37,,3 wk ahead inc death,2021-02-27,point,715.0
2021-02-06,37,,3 wk ahead cum death,2021-02-27,point,12173.0
2021-02-06,37,,4 wk ahead inc death,2021-03-06,point,621.0
2021-02-06,37,,4 wk ahead cum death,2021-03-06,point,12794.0
2021-02-06,34,,1 wk ahead inc death,2021-02-13,point,553.0
2021-02-06,34,,1 wk ahead cum death,2021-02-13,point,22517.0
2021-02-06,34,,2 wk ahead inc death,2021-02-20,point,549.0
2021-02-06,34,,2 wk ahead cum death,2021-02-20,point,23066.0
2021-02-06,34,,3 wk ahead inc death,2021-02-27,point,526.0
2021-02-06,34,,3 wk ahead cum death,2021-02-27,point,23592.0
2021-02-06,34,,4 wk ahead inc death,2021-03-06,point,493.0
2021-02-06,34,,4 wk ahead cum death,2021-03-06,point,24085.0
2021-02-06,08,,1 wk ahead inc death,2021-02-13,point,127.0
2021-02-06,08,,1 wk ahead cum death,2021-02-13,point,5849.0
2021-02-06,08,,2 wk ahead inc death,2021-02-20,point,120.0
2021-02-06,08,,2 wk ahead cum death,2021-02-20,point,5969.0
2021-02-06,08,,3 wk ahead inc death,2021-02-27,point,105.0
2021-02-06,08,,3 wk ahead cum death,2021-02-27,point,6074.0
2021-02-06,08,,4 wk ahead inc death,2021-03-06,point,100.0
2021-02-06,08,,4 wk ahead cum death,2021-03-06,point,6174.0
2021-02-06,24,,1 wk ahead inc death,2021-02-13,point,268.0
2021-02-06,24,,1 wk ahead cum death,2021-02-13,point,7597.0
2021-02-06,24,,2 wk ahead inc death,2021-02-20,point,258.0
2021-02-06,24,,2 wk ahead cum death,2021-02-20,point,7855.0
2021-02-06,24,,3 wk ahead inc death,2021-02-27,point,222.0
2021-02-06,24,,3 wk ahead cum death,2021-02-27,point,8077.0
2021-02-06,24,,4 wk ahead inc death,2021-03-06,point,212.0
2021-02-06,24,,4 wk ahead cum death,2021-03-06,point,8289.0
2021-02-06,32,,1 wk ahead inc death,2021-02-13,point,236.0
2021-02-06,32,,1 wk ahead cum death,2021-02-13,point,4732.0
2021-02-06,32,,2 wk ahead inc death,2021-02-20,point,218.0
2021-02-06,32,,2 wk ahead cum death,2021-02-20,point,4950.0
2021-02-06,32,,3 wk ahead inc death,2021-02-27,point,175.0
2021-02-06,32,,3 wk ahead cum death,2021-02-27,point,5125.0
2021-02-06,32,,4 wk ahead inc death,2021-03-06,point,156.0
2021-02-06,32,,4 wk ahead cum death,2021-03-06,point,5281.0
2021-02-06,47,,1 wk ahead inc death,2021-02-13,point,653.0
2021-02-06,47,,1 wk ahead cum death,2021-02-13,point,11116.0
2021-02-06,47,,2 wk ahead inc death,2021-02-20,point,613.0
2021-02-06,47,,2 wk ahead cum death,2021-02-20,point,11729.0
2021-02-06,47,,3 wk ahead inc death,2021-02-27,point,535.0
2021-02-06,47,,3 wk ahead cum death,2021-02-27,point,12264.0
2021-02-06,47,,4 wk ahead inc death,2021-03-06,point,386.0
2021-02-06,47,,4 wk ahead cum death,2021-03-06,point,12650.0
2021-02-06,15,,1 wk ahead inc death,2021-02-13,point,19.0
2021-02-06,15,,1 wk ahead cum death,2021-02-13,point,434.0
2021-02-06,15,,2 wk ahead inc death,2021-02-20,point,21.0
2021-02-06,15,,2 wk ahead cum death,2021-02-20,point,455.0
2021-02-06,15,,3 wk ahead inc death,2021-02-27,point,22.0
2021-02-06,15,,3 wk ahead cum death,2021-02-27,point,477.0
2021-02-06,15,,4 wk ahead inc death,2021-03-06,point,26.0
2021-02-06,15,,4 wk ahead cum death,2021-03-06,point,503.0
2021-02-06,18,,1 wk ahead inc death,2021-02-13,point,268.0
2021-02-06,18,,1 wk ahead cum death,2021-02-13,point,12020.0
2021-02-06,18,,2 wk ahead inc death,2021-02-20,point,249.0
2021-02-06,18,,2 wk ahead cum death,2021-02-20,point,12269.0
2021-02-06,18,,3 wk ahead inc death,2021-02-27,point,205.0
2021-02-06,18,,3 wk ahead cum death,2021-02-27,point,12474.0
2021-02-06,18,,4 wk ahead inc death,2021-03-06,point,175.0
2021-02-06,18,,4 wk ahead cum death,2021-03-06,point,12649.0
2021-02-06,21,,1 wk ahead inc death,2021-02-13,point,317.0
2021-02-06,21,,1 wk ahead cum death,2021-02-13,point,4337.0
2021-02-06,21,,2 wk ahead inc death,2021-02-20,point,309.0
2021-02-06,21,,2 wk ahead cum death,2021-02-20,point,4646.0
2021-02-06,21,,3 wk ahead inc death,2021-02-27,point,281.0
2021-02-06,21,,3 wk ahead cum death,2021-02-27,point,4927.0
2021-02-06,21,,4 wk ahead inc death,2021-03-06,point,257.0
2021-02-06,21,,4 wk ahead cum death,2021-03-06,point,5184.0
2021-02-06,27,,1 wk ahead inc death,2021-02-13,point,112.0
2021-02-06,27,,1 wk ahead cum death,2021-02-13,point,6469.0
2021-02-06,27,,2 wk ahead inc death,2021-02-20,point,107.0
2021-02-06,27,,2 wk ahead cum death,2021-02-20,point,6576.0
2021-02-06,27,,3 wk ahead inc death,2021-02-27,point,92.0
2021-02-06,27,,3 wk ahead cum death,2021-02-27,point,6668.0
2021-02-06,27,,4 wk ahead inc death,2021-03-06,point,90.0
2021-02-06,27,,4 wk ahead cum death,2021-03-06,point,6758.0
2021-02-06,40,,1 wk ahead inc death,2021-02-13,point,267.0
2021-02-06,40,,1 wk ahead cum death,2021-02-13,point,4028.0
2021-02-06,40,,2 wk ahead inc death,2021-02-20,point,263.0
2021-02-06,40,,2 wk ahead cum death,2021-02-20,point,4291.0
2021-02-06,40,,3 wk ahead inc death,2021-02-27,point,234.0
2021-02-06,40,,3 wk ahead cum death,2021-02-27,point,4525.0
2021-02-06,40,,4 wk ahead inc death,2021-03-06,point,205.0
2021-02-06,40,,4 wk ahead cum death,2021-03-06,point,4730.0
2021-02-06,42,,1 wk ahead inc death,2021-02-13,point,1163.0
2021-02-06,42,,1 wk ahead cum death,2021-02-13,point,23516.0
2021-02-06,42,,2 wk ahead inc death,2021-02-20,point,1108.0
2021-02-06,42,,2 wk ahead cum death,2021-02-20,point,24624.0
2021-02-06,42,,3 wk ahead inc death,2021-02-27,point,983.0
2021-02-06,42,,3 wk ahead cum death,2021-02-27,point,25607.0
2021-02-06,42,,4 wk ahead inc death,2021-03-06,point,923.0
2021-02-06,42,,4 wk ahead cum death,2021-03-06,point,26530.0
2021-02-06,45,,1 wk ahead inc death,2021-02-13,point,477.0
2021-02-06,45,,1 wk ahead cum death,2021-02-13,point,8088.0
2021-02-06,45,,2 wk ahead inc death,2021-02-20,point,483.0
2021-02-06,45,,2 wk ahead cum death,2021-02-20,point,8571.0
2021-02-06,45,,3 wk ahead inc death,2021-02-27,point,479.0
2021-02-06,45,,3 wk ahead cum death,2021-02-27,point,9050.0
2021-02-06,45,,4 wk ahead inc death,2021-03-06,point,419.0
2021-02-06,45,,4 wk ahead cum death,2021-03-06,point,9469.0
2021-02-06,11,,1 wk ahead inc death,2021-02-13,point,34.0
2021-02-06,11,,1 wk ahead cum death,2021-02-13,point,981.0
2021-02-06,11,,2 wk ahead inc death,2021-02-20,point,36.0
2021-02-06,11,,2 wk ahead cum death,2021-02-20,point,1017.0
2021-02-06,11,,3 wk ahead inc death,2021-02-27,point,38.0
2021-02-06,11,,3 wk ahead cum death,2021-02-27,point,1055.0
2021-02-06,11,,4 wk ahead inc death,2021-03-06,point,40.0
2021-02-06,11,,4 wk ahead cum death,2021-03-06,point,1095.0
2021-02-06,20,,1 wk ahead inc death,2021-02-13,point,175.0
2021-02-06,20,,1 wk ahead cum death,2021-02-13,point,4250.0
2021-02-06,20,,2 wk ahead inc death,2021-02-20,point,173.0
2021-02-06,20,,2 wk ahead cum death,2021-02-20,point,4423.0
2021-02-06,20,,3 wk ahead inc death,2021-02-27,point,175.0
2021-02-06,20,,3 wk ahead cum death,2021-02-27,point,4598.0
2021-02-06,20,,4 wk ahead inc death,2021-03-06,point,139.0
2021-02-06,20,,4 wk ahead cum death,2021-03-06,point,4737.0
2021-02-06,29,,1 wk ahead inc death,2021-02-13,point,170.0
2021-02-06,29,,1 wk ahead cum death,2021-02-13,point,7642.0
2021-02-06,29,,2 wk ahead inc death,2021-02-20,point,164.0
2021-02-06,29,,2 wk ahead cum death,2021-02-20,point,7806.0
2021-02-06,29,,3 wk ahead inc death,2021-02-27,point,141.0
2021-02-06,29,,3 wk ahead cum death,2021-02-27,point,7947.0
2021-02-06,29,,4 wk ahead inc death,2021-03-06,point,141.0
2021-02-06,29,,4 wk ahead cum death,2021-03-06,point,8088.0
2021-02-06,50,,1 wk ahead inc death,2021-02-13,point,5.0
2021-02-06,50,,1 wk ahead cum death,2021-02-13,point,187.0
2021-02-06,50,,2 wk ahead inc death,2021-02-20,point,8.0
2021-02-06,50,,2 wk ahead cum death,2021-02-20,point,195.0
2021-02-06,50,,3 wk ahead inc death,2021-02-27,point,11.0
2021-02-06,50,,3 wk ahead cum death,2021-02-27,point,206.0
2021-02-06,50,,4 wk ahead inc death,2021-03-06,point,16.0
2021-02-06,50,,4 wk ahead cum death,2021-03-06,point,222.0
2021-02-06,51,,1 wk ahead inc death,2021-02-13,point,450.0
2021-02-06,51,,1 wk ahead cum death,2021-02-13,point,7223.0
2021-02-06,51,,2 wk ahead inc death,2021-02-20,point,467.0
2021-02-06,51,,2 wk ahead cum death,2021-02-20,point,7690.0
2021-02-06,51,,3 wk ahead inc death,2021-02-27,point,477.0
2021-02-06,51,,3 wk ahead cum death,2021-02-27,point,8167.0
2021-02-06,51,,4 wk ahead inc death,2021-03-06,point,370.0
2021-02-06,51,,4 wk ahead cum death,2021-03-06,point,8537.0
2021-02-06,09,,1 wk ahead inc death,2021-02-13,point,204.0
2021-02-06,09,,1 wk ahead cum death,2021-02-13,point,7418.0
2021-02-06,09,,2 wk ahead inc death,2021-02-20,point,203.0
2021-02-06,09,,2 wk ahead cum death,2021-02-20,point,7621.0
2021-02-06,09,,3 wk ahead inc death,2021-02-27,point,180.0
2021-02-06,09,,3 wk ahead cum death,2021-02-27,point,7801.0
2021-02-06,09,,4 wk ahead inc death,2021-03-06,point,167.0
2021-02-06,09,,4 wk ahead cum death,2021-03-06,point,7968.0
2021-02-06,19,,1 wk ahead inc death,2021-02-13,point,150.0
2021-02-06,19,,1 wk ahead cum death,2021-02-13,point,5258.0
2021-02-06,19,,2 wk ahead inc death,2021-02-20,point,150.0
2021-02-06,19,,2 wk ahead cum death,2021-02-20,point,5408.0
2021-02-06,19,,3 wk ahead inc death,2021-02-27,point,135.0
2021-02-06,19,,3 wk ahead cum death,2021-02-27,point,5543.0
2021-02-06,19,,4 wk ahead inc death,2021-03-06,point,117.0
2021-02-06,19,,4 wk ahead cum death,2021-03-06,point,5660.0
2021-02-06,22,,1 wk ahead inc death,2021-02-13,point,258.0
2021-02-06,22,,1 wk ahead cum death,2021-02-13,point,9334.0
2021-02-06,22,,2 wk ahead inc death,2021-02-20,point,251.0
2021-02-06,22,,2 wk ahead cum death,2021-02-20,point,9585.0
2021-02-06,22,,3 wk ahead inc death,2021-02-27,point,226.0
2021-02-06,22,,3 wk ahead cum death,2021-02-27,point,9811.0
2021-02-06,22,,4 wk ahead inc death,2021-03-06,point,206.0
2021-02-06,22,,4 wk ahead cum death,2021-03-06,point,10017.0
2021-02-06,39,,1 wk ahead inc death,2021-02-13,point,452.0
2021-02-06,39,,1 wk ahead cum death,2021-02-13,point,17647.0
2021-02-06,39,,2 wk ahead inc death,2021-02-20,point,431.0
2021-02-06,39,,2 wk ahead cum death,2021-02-20,point,18078.0
2021-02-06,39,,3 wk ahead inc death,2021-02-27,point,379.0
2021-02-06,39,,3 wk ahead cum death,2021-02-27,point,18457.0
2021-02-06,39,,4 wk ahead inc death,2021-03-06,point,337.0
2021-02-06,39,,4 wk ahead cum death,2021-03-06,point,18794.0
2021-02-06,26,,1 wk ahead inc death,2021-02-13,point,314.0
2021-02-06,26,,1 wk ahead cum death,2021-02-13,point,16168.0
2021-02-06,26,,2 wk ahead inc death,2021-02-20,point,299.0
2021-02-06,26,,2 wk ahead cum death,2021-02-20,point,16467.0
2021-02-06,26,,3 wk ahead inc death,2021-02-27,point,261.0
2021-02-06,26,,3 wk ahead cum death,2021-02-27,point,16728.0
2021-02-06,26,,4 wk ahead inc death,2021-03-06,point,245.0
2021-02-06,26,,4 wk ahead cum death,2021-03-06,point,16973.0
2021-02-06,46,,1 wk ahead inc death,2021-02-13,point,53.0
2021-02-06,46,,1 wk ahead cum death,2021-02-13,point,1857.0
2021-02-06,46,,2 wk ahead inc death,2021-02-20,point,50.0
2021-02-06,46,,2 wk ahead cum death,2021-02-20,point,1907.0
2021-02-06,46,,3 wk ahead inc death,2021-02-27,point,43.0
2021-02-06,46,,3 wk ahead cum death,2021-02-27,point,1950.0
2021-02-06,46,,4 wk ahead inc death,2021-03-06,point,41.0
2021-02-06,46,,4 wk ahead cum death,2021-03-06,point,1991.0
2021-02-06,05,,1 wk ahead inc death,2021-02-13,point,259.0
2021-02-06,05,,1 wk ahead cum death,2021-02-13,point,5320.0
2021-02-06,05,,2 wk ahead inc death,2021-02-20,point,251.0
2021-02-06,05,,2 wk ahead cum death,2021-02-20,point,5571.0
2021-02-06,05,,3 wk ahead inc death,2021-02-27,point,219.0
2021-02-06,05,,3 wk ahead cum death,2021-02-27,point,5790.0
2021-02-06,05,,4 wk ahead inc death,2021-03-06,point,193.0
2021-02-06,05,,4 wk ahead cum death,2021-03-06,point,5983.0
2021-02-06,10,,1 wk ahead inc death,2021-02-13,point,38.0
2021-02-06,10,,1 wk ahead cum death,2021-02-13,point,1367.0
2021-02-06,10,,2 wk ahead inc death,2021-02-20,point,39.0
2021-02-06,10,,2 wk ahead cum death,2021-02-20,point,1406.0
2021-02-06,10,,3 wk ahead inc death,2021-02-27,point,38.0
2021-02-06,10,,3 wk ahead cum death,2021-02-27,point,1444.0
2021-02-06,10,,4 wk ahead inc death,2021-03-06,point,41.0
2021-02-06,10,,4 wk ahead cum death,2021-03-06,point,1485.0
2021-02-06,28,,1 wk ahead inc death,2021-02-13,point,295.0
2021-02-06,28,,1 wk ahead cum death,2021-02-13,point,6561.0
2021-02-06,28,,2 wk ahead inc death,2021-02-20,point,295.0
2021-02-06,28,,2 wk ahead cum death,2021-02-20,point,6856.0
2021-02-06,28,,3 wk ahead inc death,2021-02-27,point,279.0
2021-02-06,28,,3 wk ahead cum death,2021-02-27,point,7135.0
2021-02-06,28,,4 wk ahead inc death,2021-03-06,point,259.0
2021-02-06,28,,4 wk ahead cum death,2021-03-06,point,7394.0
2021-02-06,35,,1 wk ahead inc death,2021-02-13,point,134.0
2021-02-06,35,,1 wk ahead cum death,2021-02-13,point,3520.0
2021-02-06,35,,2 wk ahead inc death,2021-02-20,point,125.0
2021-02-06,35,,2 wk ahead cum death,2021-02-20,point,3645.0
2021-02-06,35,,3 wk ahead inc death,2021-02-27,point,104.0
2021-02-06,35,,3 wk ahead cum death,2021-02-27,point,3749.0
2021-02-06,35,,4 wk ahead inc death,2021-03-06,point,99.0
2021-02-06,35,,4 wk ahead cum death,2021-03-06,point,3848.0
2021-02-06,38,,1 wk ahead inc death,2021-02-13,point,15.0
2021-02-06,38,,1 wk ahead cum death,2021-02-13,point,1468.0
2021-02-06,38,,2 wk ahead inc death,2021-02-20,point,17.0
2021-02-06,38,,2 wk ahead cum death,2021-02-20,point,1485.0
2021-02-06,38,,3 wk ahead inc death,2021-02-27,point,18.0
2021-02-06,38,,3 wk ahead cum death,2021-02-27,point,1503.0
2021-02-06,38,,4 wk ahead inc death,2021-03-06,point,21.0
2021-02-06,38,,4 wk ahead cum death,2021-03-06,point,1524.0
2021-02-06,56,,1 wk ahead inc death,2021-02-13,point,31.0
2021-02-06,56,,1 wk ahead cum death,2021-02-13,point,655.0
2021-02-06,56,,2 wk ahead inc death,2021-02-20,point,31.0
2021-02-06,56,,2 wk ahead cum death,2021-02-20,point,686.0
2021-02-06,56,,3 wk ahead inc death,2021-02-27,point,28.0
2021-02-06,56,,3 wk ahead cum death,2021-02-27,point,714.0
2021-02-06,56,,4 wk ahead inc death,2021-03-06,point,31.0
2021-02-06,56,,4 wk ahead cum death,2021-03-06,point,745.0
2021-02-06,02,,1 wk ahead inc death,2021-02-13,point,6.0
2021-02-06,02,,1 wk ahead cum death,2021-02-13,point,285.0
2021-02-06,02,,2 wk ahead inc death,2021-02-20,point,8.0
2021-02-06,02,,2 wk ahead cum death,2021-02-20,point,293.0
2021-02-06,02,,3 wk ahead inc death,2021-02-27,point,10.0
2021-02-06,02,,3 wk ahead cum death,2021-02-27,point,303.0
2021-02-06,02,,4 wk ahead inc death,2021-03-06,point,15.0
2021-02-06,02,,4 wk ahead cum death,2021-03-06,point,318.0
2021-02-06,23,,1 wk ahead inc death,2021-02-13,point,49.0
2021-02-06,23,,1 wk ahead cum death,2021-02-13,point,683.0
2021-02-06,23,,2 wk ahead inc death,2021-02-20,point,51.0
2021-02-06,23,,2 wk ahead cum death,2021-02-20,point,734.0
2021-02-06,23,,3 wk ahead inc death,2021-02-27,point,53.0
2021-02-06,23,,3 wk ahead cum death,2021-02-27,point,787.0
2021-02-06,23,,4 wk ahead inc death,2021-03-06,point,51.0
2021-02-06,23,,4 wk ahead cum death,2021-03-06,point,838.0
2021-02-06,01,,1 wk ahead inc death,2021-02-13,point,890.0
2021-02-06,01,,1 wk ahead cum death,2021-02-13,point,9403.0
2021-02-06,01,,2 wk ahead inc death,2021-02-20,point,885.0
2021-02-06,01,,2 wk ahead cum death,2021-02-20,point,10288.0
2021-02-06,01,,3 wk ahead inc death,2021-02-27,point,855.0
2021-02-06,01,,3 wk ahead cum death,2021-02-27,point,11143.0
2021-02-06,01,,4 wk ahead inc death,2021-03-06,point,734.0
2021-02-06,01,,4 wk ahead cum death,2021-03-06,point,11877.0
2021-02-06,16,,1 wk ahead inc death,2021-02-13,point,46.0
2021-02-06,16,,1 wk ahead cum death,2021-02-13,point,1813.0
2021-02-06,16,,2 wk ahead inc death,2021-02-20,point,47.0
2021-02-06,16,,2 wk ahead cum death,2021-02-20,point,1860.0
2021-02-06,16,,3 wk ahead inc death,2021-02-27,point,44.0
2021-02-06,16,,3 wk ahead cum death,2021-02-27,point,1904.0
2021-02-06,16,,4 wk ahead inc death,2021-03-06,point,45.0
2021-02-06,16,,4 wk ahead cum death,2021-03-06,point,1949.0
2021-02-06,30,,1 wk ahead inc death,2021-02-13,point,79.0
2021-02-06,30,,1 wk ahead cum death,2021-02-13,point,1391.0
2021-02-06,30,,2 wk ahead inc death,2021-02-20,point,77.0
2021-02-06,30,,2 wk ahead cum death,2021-02-20,point,1468.0
2021-02-06,30,,3 wk ahead inc death,2021-02-27,point,70.0
2021-02-06,30,,3 wk ahead cum death,2021-02-27,point,1538.0
2021-02-06,30,,4 wk ahead inc death,2021-03-06,point,70.0
2021-02-06,30,,4 wk ahead cum death,2021-03-06,point,1608.0
2021-02-06,72,,1 wk ahead inc death,2021-02-13,point,60.0
2021-02-06,72,,1 wk ahead cum death,2021-02-13,point,1932.0
2021-02-06,72,,2 wk ahead inc death,2021-02-20,point,63.0
2021-02-06,72,,2 wk ahead cum death,2021-02-20,point,1995.0
