forceast_date,location,quantile,target,target_end_date,type,value
2020-10-24,41,,3 wk ahead inc death,2020-11-14,point,26.0
2020-10-24,41,,3 wk ahead cum death,2020-11-14,point,730.0
2020-10-24,41,,4 wk ahead inc death,2020-11-21,point,27.0
2020-10-24,41,,4 wk ahead cum death,2020-11-21,point,757.0
2020-10-24,12,,1 wk ahead inc death,2020-10-31,point,736.0
2020-10-24,12,,1 wk ahead cum death,2020-10-31,point,17153.0
2020-10-24,12,,2 wk ahead inc death,2020-11-07,point,796.0
2020-10-24,12,,2 wk ahead cum death,2020-11-07,point,17949.0
2020-10-24,12,,3 wk ahead inc death,2020-11-14,point,714.0
2020-10-24,12,,3 wk ahead cum death,2020-11-14,point,18663.0
2020-10-24,12,,4 wk ahead inc death,2020-11-21,point,681.0
2020-10-24,12,,4 wk ahead cum death,2020-11-21,point,19344.0
2020-10-24,36,,1 wk ahead inc death,2020-10-31,point,68.0
2020-10-24,36,,1 wk ahead cum death,2020-10-31,point,33702.0
2020-10-24,36,,2 wk ahead inc death,2020-11-07,point,75.0
2020-10-24,36,,2 wk ahead cum death,2020-11-07,point,33777.0
2020-10-24,36,,3 wk ahead inc death,2020-11-14,point,69.0
2020-10-24,36,,3 wk ahead cum death,2020-11-14,point,33846.0
2020-10-24,36,,4 wk ahead inc death,2020-11-21,point,69.0
2020-10-24,36,,4 wk ahead cum death,2020-11-21,point,33915.0
2020-10-24,44,,1 wk ahead inc death,2020-10-31,point,23.0
2020-10-24,44,,1 wk ahead cum death,2020-10-31,point,1214.0
2020-10-24,44,,2 wk ahead inc death,2020-11-07,point,32.0
2020-10-24,44,,2 wk ahead cum death,2020-11-07,point,1246.0
2020-10-24,44,,3 wk ahead inc death,2020-11-14,point,29.0
2020-10-24,44,,3 wk ahead cum death,2020-11-14,point,1275.0
2020-10-24,44,,4 wk ahead inc death,2020-11-21,point,31.0
2020-10-24,44,,4 wk ahead cum death,2020-11-21,point,1306.0
2020-10-24,13,,1 wk ahead inc death,2020-10-31,point,236.0
2020-10-24,13,,1 wk ahead cum death,2020-10-31,point,8044.0
2020-10-24,13,,2 wk ahead inc death,2020-11-07,point,277.0
2020-10-24,13,,2 wk ahead cum death,2020-11-07,point,8321.0
2020-10-24,13,,3 wk ahead inc death,2020-11-14,point,238.0
2020-10-24,13,,3 wk ahead cum death,2020-11-14,point,8559.0
2020-10-24,13,,4 wk ahead inc death,2020-11-21,point,237.0
2020-10-24,13,,4 wk ahead cum death,2020-11-21,point,8796.0
2020-10-24,33,,1 wk ahead inc death,2020-10-31,point,19.0
2020-10-24,33,,1 wk ahead cum death,2020-10-31,point,492.0
2020-10-24,33,,2 wk ahead inc death,2020-11-07,point,25.0
2020-10-24,33,,2 wk ahead cum death,2020-11-07,point,517.0
2020-10-24,33,,3 wk ahead inc death,2020-11-14,point,22.0
2020-10-24,33,,3 wk ahead cum death,2020-11-14,point,539.0
2020-10-24,33,,4 wk ahead inc death,2020-11-21,point,25.0
2020-10-24,33,,4 wk ahead cum death,2020-11-21,point,564.0
2020-10-24,37,,1 wk ahead inc death,2020-10-31,point,211.0
2020-10-24,37,,1 wk ahead cum death,2020-10-31,point,4355.0
2020-10-24,37,,2 wk ahead inc death,2020-11-07,point,259.0
2020-10-24,37,,2 wk ahead cum death,2020-11-07,point,4614.0
2020-10-24,37,,3 wk ahead inc death,2020-11-14,point,233.0
2020-10-24,37,,3 wk ahead cum death,2020-11-14,point,4847.0
2020-10-24,37,,4 wk ahead inc death,2020-11-21,point,229.0
2020-10-24,37,,4 wk ahead cum death,2020-11-21,point,5076.0
2020-10-24,34,,1 wk ahead inc death,2020-10-31,point,39.0
2020-10-24,34,,1 wk ahead cum death,2020-10-31,point,16320.0
2020-10-24,34,,2 wk ahead inc death,2020-11-07,point,43.0
2020-10-24,34,,2 wk ahead cum death,2020-11-07,point,16363.0
2020-10-24,34,,3 wk ahead inc death,2020-11-14,point,41.0
2020-10-24,34,,3 wk ahead cum death,2020-11-14,point,16404.0
2020-10-24,34,,4 wk ahead inc death,2020-11-21,point,39.0
2020-10-24,34,,4 wk ahead cum death,2020-11-21,point,16443.0
2020-10-24,08,,1 wk ahead inc death,2020-10-31,point,55.0
2020-10-24,08,,1 wk ahead cum death,2020-10-31,point,2273.0
2020-10-24,08,,2 wk ahead inc death,2020-11-07,point,68.0
2020-10-24,08,,2 wk ahead cum death,2020-11-07,point,2341.0
2020-10-24,08,,3 wk ahead inc death,2020-11-14,point,62.0
2020-10-24,08,,3 wk ahead cum death,2020-11-14,point,2403.0
2020-10-24,08,,4 wk ahead inc death,2020-11-21,point,62.0
2020-10-24,08,,4 wk ahead cum death,2020-11-21,point,2465.0
2020-10-24,24,,1 wk ahead inc death,2020-10-31,point,44.0
2020-10-24,24,,1 wk ahead cum death,2020-10-31,point,4135.0
2020-10-24,24,,2 wk ahead inc death,2020-11-07,point,49.0
2020-10-24,24,,2 wk ahead cum death,2020-11-07,point,4184.0
2020-10-24,24,,3 wk ahead inc death,2020-11-14,point,45.0
2020-10-24,24,,3 wk ahead cum death,2020-11-14,point,4229.0
2020-10-24,24,,4 wk ahead inc death,2020-11-21,point,44.0
2020-10-24,24,,4 wk ahead cum death,2020-11-21,point,4273.0
2020-10-24,32,,1 wk ahead inc death,2020-10-31,point,61.0
2020-10-24,32,,1 wk ahead cum death,2020-10-31,point,1804.0
2020-10-24,32,,2 wk ahead inc death,2020-11-07,point,74.0
2020-10-24,32,,2 wk ahead cum death,2020-11-07,point,1878.0
2020-10-24,32,,3 wk ahead inc death,2020-11-14,point,65.0
2020-10-24,32,,3 wk ahead cum death,2020-11-14,point,1943.0
2020-10-24,32,,4 wk ahead inc death,2020-11-21,point,65.0
2020-10-24,32,,4 wk ahead cum death,2020-11-21,point,2008.0
2020-10-24,47,,1 wk ahead inc death,2020-10-31,point,196.0
2020-10-24,47,,1 wk ahead cum death,2020-10-31,point,3296.0
2020-10-24,47,,2 wk ahead inc death,2020-11-07,point,229.0
2020-10-24,47,,2 wk ahead cum death,2020-11-07,point,3525.0
2020-10-24,47,,3 wk ahead inc death,2020-11-14,point,198.0
2020-10-24,47,,3 wk ahead cum death,2020-11-14,point,3723.0
2020-10-24,47,,4 wk ahead inc death,2020-11-21,point,202.0
2020-10-24,47,,4 wk ahead cum death,2020-11-21,point,3925.0
2020-10-24,15,,1 wk ahead inc death,2020-10-31,point,8.0
2020-10-24,15,,1 wk ahead cum death,2020-10-31,point,220.0
2020-10-24,15,,2 wk ahead inc death,2020-11-07,point,9.0
2020-10-24,15,,2 wk ahead cum death,2020-11-07,point,229.0
2020-10-24,15,,3 wk ahead inc death,2020-11-14,point,8.0
2020-10-24,15,,3 wk ahead cum death,2020-11-14,point,237.0
2020-10-24,15,,4 wk ahead inc death,2020-11-21,point,10.0
2020-10-24,15,,4 wk ahead cum death,2020-11-21,point,247.0
2020-10-24,18,,1 wk ahead inc death,2020-10-31,point,189.0
2020-10-24,18,,1 wk ahead cum death,2020-10-31,point,4423.0
2020-10-24,18,,2 wk ahead inc death,2020-11-07,point,260.0
2020-10-24,18,,2 wk ahead cum death,2020-11-07,point,4683.0
2020-10-24,18,,3 wk ahead inc death,2020-11-14,point,233.0
2020-10-24,18,,3 wk ahead cum death,2020-11-14,point,4916.0
2020-10-24,18,,4 wk ahead inc death,2020-11-21,point,223.0
2020-10-24,18,,4 wk ahead cum death,2020-11-21,point,5139.0
2020-10-24,21,,1 wk ahead inc death,2020-10-31,point,65.0
2020-10-24,21,,1 wk ahead cum death,2020-10-31,point,1469.0
2020-10-24,21,,2 wk ahead inc death,2020-11-07,point,77.0
2020-10-24,21,,2 wk ahead cum death,2020-11-07,point,1546.0
2020-10-24,21,,3 wk ahead inc death,2020-11-14,point,70.0
2020-10-24,21,,3 wk ahead cum death,2020-11-14,point,1616.0
2020-10-24,21,,4 wk ahead inc death,2020-11-21,point,68.0
2020-10-24,21,,4 wk ahead cum death,2020-11-21,point,1684.0
2020-10-24,27,,1 wk ahead inc death,2020-10-31,point,89.0
2020-10-24,27,,1 wk ahead cum death,2020-10-31,point,2470.0
2020-10-24,27,,2 wk ahead inc death,2020-11-07,point,107.0
2020-10-24,27,,2 wk ahead cum death,2020-11-07,point,2577.0
2020-10-24,27,,3 wk ahead inc death,2020-11-14,point,96.0
2020-10-24,27,,3 wk ahead cum death,2020-11-14,point,2673.0
2020-10-24,27,,4 wk ahead inc death,2020-11-21,point,95.0
2020-10-24,27,,4 wk ahead cum death,2020-11-21,point,2768.0
2020-10-24,40,,1 wk ahead inc death,2020-10-31,point,68.0
2020-10-24,40,,1 wk ahead cum death,2020-10-31,point,1313.0
2020-10-24,40,,2 wk ahead inc death,2020-11-07,point,75.0
2020-10-24,40,,2 wk ahead cum death,2020-11-07,point,1388.0
2020-10-24,40,,3 wk ahead inc death,2020-11-14,point,70.0
2020-10-24,40,,3 wk ahead cum death,2020-11-14,point,1458.0
2020-10-24,40,,4 wk ahead inc death,2020-11-21,point,66.0
2020-10-24,40,,4 wk ahead cum death,2020-11-21,point,1524.0
2020-10-24,42,,1 wk ahead inc death,2020-10-31,point,172.0
2020-10-24,42,,1 wk ahead cum death,2020-10-31,point,8808.0
2020-10-24,42,,2 wk ahead inc death,2020-11-07,point,203.0
2020-10-24,42,,2 wk ahead cum death,2020-11-07,point,9011.0
2020-10-24,42,,3 wk ahead inc death,2020-11-14,point,176.0
2020-10-24,42,,3 wk ahead cum death,2020-11-14,point,9187.0
2020-10-24,42,,4 wk ahead inc death,2020-11-21,point,181.0
2020-10-24,42,,4 wk ahead cum death,2020-11-21,point,9368.0
2020-10-24,45,,1 wk ahead inc death,2020-10-31,point,98.0
2020-10-24,45,,1 wk ahead cum death,2020-10-31,point,3891.0
2020-10-24,45,,2 wk ahead inc death,2020-11-07,point,113.0
2020-10-24,45,,2 wk ahead cum death,2020-11-07,point,4004.0
2020-10-24,45,,3 wk ahead inc death,2020-11-14,point,104.0
2020-10-24,45,,3 wk ahead cum death,2020-11-14,point,4108.0
2020-10-24,45,,4 wk ahead inc death,2020-11-21,point,99.0
2020-10-24,45,,4 wk ahead cum death,2020-11-21,point,4207.0
2020-10-24,11,,1 wk ahead inc death,2020-10-31,point,4.0
2020-10-24,11,,1 wk ahead cum death,2020-10-31,point,646.0
2020-10-24,11,,2 wk ahead inc death,2020-11-07,point,8.0
2020-10-24,11,,2 wk ahead cum death,2020-11-07,point,654.0
2020-10-24,11,,3 wk ahead inc death,2020-11-14,point,7.0
2020-10-24,11,,3 wk ahead cum death,2020-11-14,point,661.0
2020-10-24,11,,4 wk ahead inc death,2020-11-21,point,10.0
2020-10-24,11,,4 wk ahead cum death,2020-11-21,point,671.0
2020-10-24,20,,1 wk ahead inc death,2020-10-31,point,94.0
2020-10-24,20,,1 wk ahead cum death,2020-10-31,point,1069.0
2020-10-24,20,,2 wk ahead inc death,2020-11-07,point,110.0
2020-10-24,20,,2 wk ahead cum death,2020-11-07,point,1179.0
2020-10-24,20,,3 wk ahead inc death,2020-11-14,point,99.0
2020-10-24,20,,3 wk ahead cum death,2020-11-14,point,1278.0
2020-10-24,20,,4 wk ahead inc death,2020-11-21,point,96.0
2020-10-24,20,,4 wk ahead cum death,2020-11-21,point,1374.0
2020-10-24,29,,1 wk ahead inc death,2020-10-31,point,237.0
2020-10-24,29,,1 wk ahead cum death,2020-10-31,point,3064.0
2020-10-24,29,,2 wk ahead inc death,2020-11-07,point,232.0
2020-10-24,29,,2 wk ahead cum death,2020-11-07,point,3296.0
2020-10-24,29,,3 wk ahead inc death,2020-11-14,point,178.0
2020-10-24,29,,3 wk ahead cum death,2020-11-14,point,3474.0
2020-10-24,29,,4 wk ahead inc death,2020-11-21,point,199.0
2020-10-24,29,,4 wk ahead cum death,2020-11-21,point,3673.0
2020-10-24,50,,1 wk ahead inc death,2020-10-31,point,-2.0
2020-10-24,50,,1 wk ahead cum death,2020-10-31,point,56.0
2020-10-24,50,,2 wk ahead inc death,2020-11-07,point,-0.0
2020-10-24,50,,2 wk ahead cum death,2020-11-07,point,56.0
2020-10-24,50,,3 wk ahead inc death,2020-11-14,point,-0.0
2020-10-24,50,,3 wk ahead cum death,2020-11-14,point,56.0
2020-10-24,50,,4 wk ahead inc death,2020-11-21,point,3.0
2020-10-24,50,,4 wk ahead cum death,2020-11-21,point,59.0
2020-10-24,51,,1 wk ahead inc death,2020-10-31,point,89.0
2020-10-24,51,,1 wk ahead cum death,2020-10-31,point,3667.0
2020-10-24,51,,2 wk ahead inc death,2020-11-07,point,105.0
2020-10-24,51,,2 wk ahead cum death,2020-11-07,point,3772.0
2020-10-24,51,,3 wk ahead inc death,2020-11-14,point,98.0
2020-10-24,51,,3 wk ahead cum death,2020-11-14,point,3870.0
2020-10-24,51,,4 wk ahead inc death,2020-11-21,point,92.0
2020-10-24,51,,4 wk ahead cum death,2020-11-21,point,3962.0
2020-10-24,09,,1 wk ahead inc death,2020-10-31,point,15.0
2020-10-24,09,,1 wk ahead cum death,2020-10-31,point,4592.0
2020-10-24,09,,2 wk ahead inc death,2020-11-07,point,18.0
2020-10-24,09,,2 wk ahead cum death,2020-11-07,point,4610.0
2020-10-24,09,,3 wk ahead inc death,2020-11-14,point,18.0
2020-10-24,09,,3 wk ahead cum death,2020-11-14,point,4628.0
2020-10-24,09,,4 wk ahead inc death,2020-11-21,point,18.0
2020-10-24,09,,4 wk ahead cum death,2020-11-21,point,4646.0
2020-10-24,19,,1 wk ahead inc death,2020-10-31,point,79.0
2020-10-24,19,,1 wk ahead cum death,2020-10-31,point,1713.0
2020-10-24,19,,2 wk ahead inc death,2020-11-07,point,91.0
2020-10-24,19,,2 wk ahead cum death,2020-11-07,point,1804.0
2020-10-24,19,,3 wk ahead inc death,2020-11-14,point,84.0
2020-10-24,19,,3 wk ahead cum death,2020-11-14,point,1888.0
2020-10-24,19,,4 wk ahead inc death,2020-11-21,point,81.0
2020-10-24,19,,4 wk ahead cum death,2020-11-21,point,1969.0
2020-10-24,22,,1 wk ahead inc death,2020-10-31,point,83.0
2020-10-24,22,,1 wk ahead cum death,2020-10-31,point,5903.0
2020-10-24,22,,2 wk ahead inc death,2020-11-07,point,81.0
2020-10-24,22,,2 wk ahead cum death,2020-11-07,point,5984.0
2020-10-24,22,,3 wk ahead inc death,2020-11-14,point,72.0
2020-10-24,22,,3 wk ahead cum death,2020-11-14,point,6056.0
2020-10-24,22,,4 wk ahead inc death,2020-11-21,point,73.0
2020-10-24,22,,4 wk ahead cum death,2020-11-21,point,6129.0
2020-10-24,39,,1 wk ahead inc death,2020-10-31,point,100.0
2020-10-24,39,,1 wk ahead cum death,2020-10-31,point,5099.0
2020-10-24,39,,2 wk ahead inc death,2020-11-07,point,136.0
2020-10-24,39,,2 wk ahead cum death,2020-11-07,point,5235.0
2020-10-24,39,,3 wk ahead inc death,2020-11-14,point,119.0
2020-10-24,39,,3 wk ahead cum death,2020-11-14,point,5354.0
2020-10-24,39,,4 wk ahead inc death,2020-11-21,point,119.0
2020-10-24,39,,4 wk ahead cum death,2020-11-21,point,5473.0
2020-10-24,26,,1 wk ahead inc death,2020-10-31,point,165.0
2020-10-24,26,,1 wk ahead cum death,2020-10-31,point,7687.0
2020-10-24,26,,2 wk ahead inc death,2020-11-07,point,225.0
2020-10-24,26,,2 wk ahead cum death,2020-11-07,point,7912.0
2020-10-24,26,,3 wk ahead inc death,2020-11-14,point,198.0
2020-10-24,26,,3 wk ahead cum death,2020-11-14,point,8110.0
2020-10-24,26,,4 wk ahead inc death,2020-11-21,point,192.0
2020-10-24,26,,4 wk ahead cum death,2020-11-21,point,8302.0
2020-10-24,46,,1 wk ahead inc death,2020-10-31,point,45.0
2020-10-24,46,,1 wk ahead cum death,2020-10-31,point,411.0
2020-10-24,46,,2 wk ahead inc death,2020-11-07,point,56.0
2020-10-24,46,,2 wk ahead cum death,2020-11-07,point,467.0
2020-10-24,46,,3 wk ahead inc death,2020-11-14,point,48.0
2020-10-24,46,,3 wk ahead cum death,2020-11-14,point,515.0
2020-10-24,46,,4 wk ahead inc death,2020-11-21,point,51.0
2020-10-24,46,,4 wk ahead cum death,2020-11-21,point,566.0
2020-10-24,05,,1 wk ahead inc death,2020-10-31,point,149.0
2020-10-24,05,,1 wk ahead cum death,2020-10-31,point,1946.0
2020-10-24,05,,2 wk ahead inc death,2020-11-07,point,153.0
2020-10-24,05,,2 wk ahead cum death,2020-11-07,point,2099.0
2020-10-24,05,,3 wk ahead inc death,2020-11-14,point,138.0
2020-10-24,05,,3 wk ahead cum death,2020-11-14,point,2237.0
2020-10-24,05,,4 wk ahead inc death,2020-11-21,point,132.0
2020-10-24,05,,4 wk ahead cum death,2020-11-21,point,2369.0
2020-10-24,10,,1 wk ahead inc death,2020-10-31,point,9.0
2020-10-24,10,,1 wk ahead cum death,2020-10-31,point,718.0
2020-10-24,10,,2 wk ahead inc death,2020-11-07,point,11.0
2020-10-24,10,,2 wk ahead cum death,2020-11-07,point,729.0
2020-10-24,10,,3 wk ahead inc death,2020-11-14,point,10.0
2020-10-24,10,,3 wk ahead cum death,2020-11-14,point,739.0
2020-10-24,10,,4 wk ahead inc death,2020-11-21,point,12.0
2020-10-24,10,,4 wk ahead cum death,2020-11-21,point,751.0
2020-10-24,28,,1 wk ahead inc death,2020-10-31,point,106.0
2020-10-24,28,,1 wk ahead cum death,2020-10-31,point,3361.0
2020-10-24,28,,2 wk ahead inc death,2020-11-07,point,141.0
2020-10-24,28,,2 wk ahead cum death,2020-11-07,point,3502.0
2020-10-24,28,,3 wk ahead inc death,2020-11-14,point,124.0
2020-10-24,28,,3 wk ahead cum death,2020-11-14,point,3626.0
2020-10-24,28,,4 wk ahead inc death,2020-11-21,point,124.0
2020-10-24,28,,4 wk ahead cum death,2020-11-21,point,3750.0
2020-10-24,35,,1 wk ahead inc death,2020-10-31,point,41.0
2020-10-24,35,,1 wk ahead cum death,2020-10-31,point,1006.0
2020-10-24,35,,2 wk ahead inc death,2020-11-07,point,66.0
2020-10-24,35,,2 wk ahead cum death,2020-11-07,point,1072.0
2020-10-24,35,,3 wk ahead inc death,2020-11-14,point,60.0
2020-10-24,35,,3 wk ahead cum death,2020-11-14,point,1132.0
2020-10-24,35,,4 wk ahead inc death,2020-11-21,point,60.0
2020-10-24,35,,4 wk ahead cum death,2020-11-21,point,1192.0
2020-10-24,38,,1 wk ahead inc death,2020-10-31,point,81.0
2020-10-24,38,,1 wk ahead cum death,2020-10-31,point,529.0
2020-10-24,38,,2 wk ahead inc death,2020-11-07,point,98.0
2020-10-24,38,,2 wk ahead cum death,2020-11-07,point,627.0
2020-10-24,38,,3 wk ahead inc death,2020-11-14,point,91.0
2020-10-24,38,,3 wk ahead cum death,2020-11-14,point,718.0
2020-10-24,38,,4 wk ahead inc death,2020-11-21,point,88.0
2020-10-24,38,,4 wk ahead cum death,2020-11-21,point,806.0
2020-10-24,56,,1 wk ahead inc death,2020-10-31,point,0.0
2020-10-24,56,,1 wk ahead cum death,2020-10-31,point,68.0
2020-10-24,56,,2 wk ahead inc death,2020-11-07,point,2.0
2020-10-24,56,,2 wk ahead cum death,2020-11-07,point,70.0
2020-10-24,56,,3 wk ahead inc death,2020-11-14,point,2.0
2020-10-24,56,,3 wk ahead cum death,2020-11-14,point,72.0
2020-10-24,56,,4 wk ahead inc death,2020-11-21,point,5.0
2020-10-24,56,,4 wk ahead cum death,2020-11-21,point,77.0
2020-10-24,02,,1 wk ahead inc death,2020-10-31,point,4.0
2020-10-24,02,,1 wk ahead cum death,2020-10-31,point,72.0
2020-10-24,02,,2 wk ahead inc death,2020-11-07,point,7.0
2020-10-24,02,,2 wk ahead cum death,2020-11-07,point,79.0
2020-10-24,02,,3 wk ahead inc death,2020-11-14,point,8.0
2020-10-24,02,,3 wk ahead cum death,2020-11-14,point,87.0
2020-10-24,02,,4 wk ahead inc death,2020-11-21,point,10.0
2020-10-24,02,,4 wk ahead cum death,2020-11-21,point,97.0
2020-10-24,23,,1 wk ahead inc death,2020-10-31,point,1.0
2020-10-24,23,,1 wk ahead cum death,2020-10-31,point,147.0
2020-10-24,23,,2 wk ahead inc death,2020-11-07,point,2.0
2020-10-24,23,,2 wk ahead cum death,2020-11-07,point,149.0
2020-10-24,23,,3 wk ahead inc death,2020-11-14,point,2.0
2020-10-24,23,,3 wk ahead cum death,2020-11-14,point,151.0
2020-10-24,23,,4 wk ahead inc death,2020-11-21,point,5.0
2020-10-24,23,,4 wk ahead cum death,2020-11-21,point,156.0
2020-10-24,01,,1 wk ahead inc death,2020-10-31,point,149.0
2020-10-24,01,,1 wk ahead cum death,2020-10-31,point,3015.0
2020-10-24,01,,2 wk ahead inc death,2020-11-07,point,182.0
2020-10-24,01,,2 wk ahead cum death,2020-11-07,point,3197.0
2020-10-24,01,,3 wk ahead inc death,2020-11-14,point,172.0
2020-10-24,01,,3 wk ahead cum death,2020-11-14,point,3369.0
2020-10-24,01,,4 wk ahead inc death,2020-11-21,point,151.0
2020-10-24,01,,4 wk ahead cum death,2020-11-21,point,3520.0
2020-10-24,16,,1 wk ahead inc death,2020-10-31,point,27.0
2020-10-24,16,,1 wk ahead cum death,2020-10-31,point,599.0
2020-10-24,16,,2 wk ahead inc death,2020-11-07,point,36.0
2020-10-24,16,,2 wk ahead cum death,2020-11-07,point,635.0
2020-10-24,16,,3 wk ahead inc death,2020-11-14,point,32.0
2020-10-24,16,,3 wk ahead cum death,2020-11-14,point,667.0
2020-10-24,16,,4 wk ahead inc death,2020-11-21,point,34.0
2020-10-24,16,,4 wk ahead cum death,2020-11-21,point,701.0
2020-10-24,30,,1 wk ahead inc death,2020-10-31,point,43.0
2020-10-24,30,,1 wk ahead cum death,2020-10-31,point,337.0
2020-10-24,30,,2 wk ahead inc death,2020-11-07,point,57.0
2020-10-24,30,,2 wk ahead cum death,2020-11-07,point,394.0
2020-10-24,30,,3 wk ahead inc death,2020-11-14,point,54.0
2020-10-24,30,,3 wk ahead cum death,2020-11-14,point,448.0
2020-10-24,30,,4 wk ahead inc death,2020-11-21,point,52.0
2020-10-24,30,,4 wk ahead cum death,2020-11-21,point,500.0
2020-10-24,72,,1 wk ahead inc death,2020-10-31,point,25.0
2020-10-24,72,,1 wk ahead cum death,2020-10-31,point,819.0
2020-10-24,72,,2 wk ahead inc death,2020-11-07,point,23.0
2020-10-24,72,,2 wk ahead cum death,2020-11-07,point,842.0
2020-10-24,72,,3 wk ahead inc death,2020-11-14,point,21.0
2020-10-24,72,,3 wk ahead cum death,2020-11-14,point,863.0
