forceast_date,location,quantile,target,target_end_date,type,value
2020-10-10,12,,1 wk ahead inc death,2020-10-17,point,684.0
2020-10-10,12,,1 wk ahead cum death,2020-10-17,point,15870.0
2020-10-10,12,,2 wk ahead inc death,2020-10-24,point,652.0
2020-10-10,12,,2 wk ahead cum death,2020-10-24,point,16522.0
2020-10-10,12,,3 wk ahead inc death,2020-10-31,point,615.0
2020-10-10,12,,3 wk ahead cum death,2020-10-31,point,17137.0
2020-10-10,12,,4 wk ahead inc death,2020-11-07,point,528.0
2020-10-10,12,,4 wk ahead cum death,2020-11-07,point,17665.0
2020-10-10,36,,1 wk ahead inc death,2020-10-17,point,67.0
2020-10-10,36,,1 wk ahead cum death,2020-10-17,point,33533.0
2020-10-10,36,,2 wk ahead inc death,2020-10-24,point,89.0
2020-10-10,36,,2 wk ahead cum death,2020-10-24,point,33622.0
2020-10-10,36,,3 wk ahead inc death,2020-10-31,point,82.0
2020-10-10,36,,3 wk ahead cum death,2020-10-31,point,33704.0
2020-10-10,36,,4 wk ahead inc death,2020-11-07,point,76.0
2020-10-10,36,,4 wk ahead cum death,2020-11-07,point,33780.0
2020-10-10,44,,1 wk ahead inc death,2020-10-17,point,12.0
2020-10-10,44,,1 wk ahead cum death,2020-10-17,point,1160.0
2020-10-10,44,,2 wk ahead inc death,2020-10-24,point,13.0
2020-10-10,44,,2 wk ahead cum death,2020-10-24,point,1173.0
2020-10-10,44,,3 wk ahead inc death,2020-10-31,point,11.0
2020-10-10,44,,3 wk ahead cum death,2020-10-31,point,1184.0
2020-10-10,44,,4 wk ahead inc death,2020-11-07,point,12.0
2020-10-10,44,,4 wk ahead cum death,2020-11-07,point,1196.0
2020-10-10,13,,1 wk ahead inc death,2020-10-17,point,193.0
2020-10-10,13,,1 wk ahead cum death,2020-10-17,point,7586.0
2020-10-10,13,,2 wk ahead inc death,2020-10-24,point,164.0
2020-10-10,13,,2 wk ahead cum death,2020-10-24,point,7750.0
2020-10-10,13,,3 wk ahead inc death,2020-10-31,point,146.0
2020-10-10,13,,3 wk ahead cum death,2020-10-31,point,7896.0
2020-10-10,13,,4 wk ahead inc death,2020-11-07,point,129.0
2020-10-10,13,,4 wk ahead cum death,2020-11-07,point,8025.0
2020-10-10,33,,1 wk ahead inc death,2020-10-17,point,2.0
2020-10-10,33,,1 wk ahead cum death,2020-10-17,point,457.0
2020-10-10,33,,2 wk ahead inc death,2020-10-24,point,5.0
2020-10-10,33,,2 wk ahead cum death,2020-10-24,point,462.0
2020-10-10,33,,3 wk ahead inc death,2020-10-31,point,4.0
2020-10-10,33,,3 wk ahead cum death,2020-10-31,point,466.0
2020-10-10,33,,4 wk ahead inc death,2020-11-07,point,7.0
2020-10-10,33,,4 wk ahead cum death,2020-11-07,point,473.0
2020-10-10,37,,1 wk ahead inc death,2020-10-17,point,225.0
2020-10-10,37,,1 wk ahead cum death,2020-10-17,point,3990.0
2020-10-10,37,,2 wk ahead inc death,2020-10-24,point,230.0
2020-10-10,37,,2 wk ahead cum death,2020-10-24,point,4220.0
2020-10-10,37,,3 wk ahead inc death,2020-10-31,point,209.0
2020-10-10,37,,3 wk ahead cum death,2020-10-31,point,4429.0
2020-10-10,37,,4 wk ahead inc death,2020-11-07,point,190.0
2020-10-10,37,,4 wk ahead cum death,2020-11-07,point,4619.0
2020-10-10,34,,1 wk ahead inc death,2020-10-17,point,50.0
2020-10-10,34,,1 wk ahead cum death,2020-10-17,point,16221.0
2020-10-10,34,,2 wk ahead inc death,2020-10-24,point,66.0
2020-10-10,34,,2 wk ahead cum death,2020-10-24,point,16287.0
2020-10-10,34,,3 wk ahead inc death,2020-10-31,point,58.0
2020-10-10,34,,3 wk ahead cum death,2020-10-31,point,16345.0
2020-10-10,34,,4 wk ahead inc death,2020-11-07,point,57.0
2020-10-10,34,,4 wk ahead cum death,2020-11-07,point,16402.0
2020-10-10,08,,1 wk ahead inc death,2020-10-17,point,31.0
2020-10-10,08,,1 wk ahead cum death,2020-10-17,point,2143.0
2020-10-10,08,,2 wk ahead inc death,2020-10-24,point,36.0
2020-10-10,08,,2 wk ahead cum death,2020-10-24,point,2179.0
2020-10-10,08,,3 wk ahead inc death,2020-10-31,point,34.0
2020-10-10,08,,3 wk ahead cum death,2020-10-31,point,2213.0
2020-10-10,08,,4 wk ahead inc death,2020-11-07,point,32.0
2020-10-10,08,,4 wk ahead cum death,2020-11-07,point,2245.0
2020-10-10,24,,1 wk ahead inc death,2020-10-17,point,34.0
2020-10-10,24,,1 wk ahead cum death,2020-10-17,point,4029.0
2020-10-10,24,,2 wk ahead inc death,2020-10-24,point,34.0
2020-10-10,24,,2 wk ahead cum death,2020-10-24,point,4063.0
2020-10-10,24,,3 wk ahead inc death,2020-10-31,point,30.0
2020-10-10,24,,3 wk ahead cum death,2020-10-31,point,4093.0
2020-10-10,24,,4 wk ahead inc death,2020-11-07,point,29.0
2020-10-10,24,,4 wk ahead cum death,2020-11-07,point,4122.0
2020-10-10,32,,1 wk ahead inc death,2020-10-17,point,53.0
2020-10-10,32,,1 wk ahead cum death,2020-10-17,point,1712.0
2020-10-10,32,,2 wk ahead inc death,2020-10-24,point,64.0
2020-10-10,32,,2 wk ahead cum death,2020-10-24,point,1776.0
2020-10-10,32,,3 wk ahead inc death,2020-10-31,point,54.0
2020-10-10,32,,3 wk ahead cum death,2020-10-31,point,1830.0
2020-10-10,32,,4 wk ahead inc death,2020-11-07,point,56.0
2020-10-10,32,,4 wk ahead cum death,2020-11-07,point,1886.0
2020-10-10,47,,1 wk ahead inc death,2020-10-17,point,199.0
2020-10-10,47,,1 wk ahead cum death,2020-10-17,point,2957.0
2020-10-10,47,,2 wk ahead inc death,2020-10-24,point,194.0
2020-10-10,47,,2 wk ahead cum death,2020-10-24,point,3151.0
2020-10-10,47,,3 wk ahead inc death,2020-10-31,point,181.0
2020-10-10,47,,3 wk ahead cum death,2020-10-31,point,3332.0
2020-10-10,47,,4 wk ahead inc death,2020-11-07,point,161.0
2020-10-10,47,,4 wk ahead cum death,2020-11-07,point,3493.0
2020-10-10,15,,1 wk ahead inc death,2020-10-17,point,15.0
2020-10-10,15,,1 wk ahead cum death,2020-10-17,point,183.0
2020-10-10,15,,2 wk ahead inc death,2020-10-24,point,21.0
2020-10-10,15,,2 wk ahead cum death,2020-10-24,point,204.0
2020-10-10,15,,3 wk ahead inc death,2020-10-31,point,19.0
2020-10-10,15,,3 wk ahead cum death,2020-10-31,point,223.0
2020-10-10,15,,4 wk ahead inc death,2020-11-07,point,19.0
2020-10-10,15,,4 wk ahead cum death,2020-11-07,point,242.0
2020-10-10,18,,1 wk ahead inc death,2020-10-17,point,108.0
2020-10-10,18,,1 wk ahead cum death,2020-10-17,point,3939.0
2020-10-10,18,,2 wk ahead inc death,2020-10-24,point,117.0
2020-10-10,18,,2 wk ahead cum death,2020-10-24,point,4056.0
2020-10-10,18,,3 wk ahead inc death,2020-10-31,point,104.0
2020-10-10,18,,3 wk ahead cum death,2020-10-31,point,4160.0
2020-10-10,18,,4 wk ahead inc death,2020-11-07,point,99.0
2020-10-10,18,,4 wk ahead cum death,2020-11-07,point,4259.0
2020-10-10,21,,1 wk ahead inc death,2020-10-17,point,66.0
2020-10-10,21,,1 wk ahead cum death,2020-10-17,point,1315.0
2020-10-10,21,,2 wk ahead inc death,2020-10-24,point,77.0
2020-10-10,21,,2 wk ahead cum death,2020-10-24,point,1392.0
2020-10-10,21,,3 wk ahead inc death,2020-10-31,point,68.0
2020-10-10,21,,3 wk ahead cum death,2020-10-31,point,1460.0
2020-10-10,21,,4 wk ahead inc death,2020-11-07,point,67.0
2020-10-10,21,,4 wk ahead cum death,2020-11-07,point,1527.0
2020-10-10,27,,1 wk ahead inc death,2020-10-17,point,80.0
2020-10-10,27,,1 wk ahead cum death,2020-10-17,point,2264.0
2020-10-10,27,,2 wk ahead inc death,2020-10-24,point,80.0
2020-10-10,27,,2 wk ahead cum death,2020-10-24,point,2344.0
2020-10-10,27,,3 wk ahead inc death,2020-10-31,point,70.0
2020-10-10,27,,3 wk ahead cum death,2020-10-31,point,2414.0
2020-10-10,27,,4 wk ahead inc death,2020-11-07,point,70.0
2020-10-10,27,,4 wk ahead cum death,2020-11-07,point,2484.0
2020-10-10,40,,1 wk ahead inc death,2020-10-17,point,64.0
2020-10-10,40,,1 wk ahead cum death,2020-10-17,point,1159.0
2020-10-10,40,,2 wk ahead inc death,2020-10-24,point,69.0
2020-10-10,40,,2 wk ahead cum death,2020-10-24,point,1228.0
2020-10-10,40,,3 wk ahead inc death,2020-10-31,point,64.0
2020-10-10,40,,3 wk ahead cum death,2020-10-31,point,1292.0
2020-10-10,40,,4 wk ahead inc death,2020-11-07,point,59.0
2020-10-10,40,,4 wk ahead cum death,2020-11-07,point,1351.0
2020-10-10,42,,1 wk ahead inc death,2020-10-17,point,114.0
2020-10-10,42,,1 wk ahead cum death,2020-10-17,point,8438.0
2020-10-10,42,,2 wk ahead inc death,2020-10-24,point,114.0
2020-10-10,42,,2 wk ahead cum death,2020-10-24,point,8552.0
2020-10-10,42,,3 wk ahead inc death,2020-10-31,point,109.0
2020-10-10,42,,3 wk ahead cum death,2020-10-31,point,8661.0
2020-10-10,42,,4 wk ahead inc death,2020-11-07,point,94.0
2020-10-10,42,,4 wk ahead cum death,2020-11-07,point,8755.0
2020-10-10,45,,1 wk ahead inc death,2020-10-17,point,128.0
2020-10-10,45,,1 wk ahead cum death,2020-10-17,point,3679.0
2020-10-10,45,,2 wk ahead inc death,2020-10-24,point,116.0
2020-10-10,45,,2 wk ahead cum death,2020-10-24,point,3795.0
2020-10-10,45,,3 wk ahead inc death,2020-10-31,point,108.0
2020-10-10,45,,3 wk ahead cum death,2020-10-31,point,3903.0
2020-10-10,45,,4 wk ahead inc death,2020-11-07,point,99.0
2020-10-10,45,,4 wk ahead cum death,2020-11-07,point,4002.0
2020-10-10,11,,1 wk ahead inc death,2020-10-17,point,4.0
2020-10-10,11,,1 wk ahead cum death,2020-10-17,point,640.0
2020-10-10,11,,2 wk ahead inc death,2020-10-24,point,5.0
2020-10-10,11,,2 wk ahead cum death,2020-10-24,point,645.0
2020-10-10,11,,3 wk ahead inc death,2020-10-31,point,4.0
2020-10-10,11,,3 wk ahead cum death,2020-10-31,point,649.0
2020-10-10,11,,4 wk ahead inc death,2020-11-07,point,5.0
2020-10-10,11,,4 wk ahead cum death,2020-11-07,point,654.0
2020-10-10,20,,1 wk ahead inc death,2020-10-17,point,57.0
2020-10-10,20,,1 wk ahead cum death,2020-10-17,point,830.0
2020-10-10,20,,2 wk ahead inc death,2020-10-24,point,58.0
2020-10-10,20,,2 wk ahead cum death,2020-10-24,point,888.0
2020-10-10,20,,3 wk ahead inc death,2020-10-31,point,53.0
2020-10-10,20,,3 wk ahead cum death,2020-10-31,point,941.0
2020-10-10,20,,4 wk ahead inc death,2020-11-07,point,51.0
2020-10-10,20,,4 wk ahead cum death,2020-11-07,point,992.0
2020-10-10,29,,1 wk ahead inc death,2020-10-17,point,156.0
2020-10-10,29,,1 wk ahead cum death,2020-10-17,point,2592.0
2020-10-10,29,,2 wk ahead inc death,2020-10-24,point,145.0
2020-10-10,29,,2 wk ahead cum death,2020-10-24,point,2737.0
2020-10-10,29,,3 wk ahead inc death,2020-10-31,point,131.0
2020-10-10,29,,3 wk ahead cum death,2020-10-31,point,2868.0
2020-10-10,29,,4 wk ahead inc death,2020-11-07,point,122.0
2020-10-10,29,,4 wk ahead cum death,2020-11-07,point,2990.0
2020-10-10,50,,1 wk ahead inc death,2020-10-17,point,-2.0
2020-10-10,50,,1 wk ahead cum death,2020-10-17,point,56.0
2020-10-10,50,,2 wk ahead inc death,2020-10-24,point,-0.0
2020-10-10,50,,2 wk ahead cum death,2020-10-24,point,56.0
2020-10-10,50,,3 wk ahead inc death,2020-10-31,point,-1.0
2020-10-10,50,,3 wk ahead cum death,2020-10-31,point,55.0
2020-10-10,50,,4 wk ahead inc death,2020-11-07,point,2.0
2020-10-10,50,,4 wk ahead cum death,2020-11-07,point,57.0
2020-10-10,51,,1 wk ahead inc death,2020-10-17,point,113.0
2020-10-10,51,,1 wk ahead cum death,2020-10-17,point,3467.0
2020-10-10,51,,2 wk ahead inc death,2020-10-24,point,100.0
2020-10-10,51,,2 wk ahead cum death,2020-10-24,point,3567.0
2020-10-10,51,,3 wk ahead inc death,2020-10-31,point,91.0
2020-10-10,51,,3 wk ahead cum death,2020-10-31,point,3658.0
2020-10-10,51,,4 wk ahead inc death,2020-11-07,point,84.0
2020-10-10,51,,4 wk ahead cum death,2020-11-07,point,3742.0
2020-10-10,09,,1 wk ahead inc death,2020-10-17,point,12.0
2020-10-10,09,,1 wk ahead cum death,2020-10-17,point,4542.0
2020-10-10,09,,2 wk ahead inc death,2020-10-24,point,13.0
2020-10-10,09,,2 wk ahead cum death,2020-10-24,point,4555.0
2020-10-10,09,,3 wk ahead inc death,2020-10-31,point,12.0
2020-10-10,09,,3 wk ahead cum death,2020-10-31,point,4567.0
2020-10-10,09,,4 wk ahead inc death,2020-11-07,point,12.0
2020-10-10,09,,4 wk ahead cum death,2020-11-07,point,4579.0
2020-10-10,19,,1 wk ahead inc death,2020-10-17,point,69.0
2020-10-10,19,,1 wk ahead cum death,2020-10-17,point,1528.0
2020-10-10,19,,2 wk ahead inc death,2020-10-24,point,76.0
2020-10-10,19,,2 wk ahead cum death,2020-10-24,point,1604.0
2020-10-10,19,,3 wk ahead inc death,2020-10-31,point,67.0
2020-10-10,19,,3 wk ahead cum death,2020-10-31,point,1671.0
2020-10-10,19,,4 wk ahead inc death,2020-11-07,point,67.0
2020-10-10,19,,4 wk ahead cum death,2020-11-07,point,1738.0
2020-10-10,22,,1 wk ahead inc death,2020-10-17,point,86.0
2020-10-10,22,,1 wk ahead cum death,2020-10-17,point,5721.0
2020-10-10,22,,2 wk ahead inc death,2020-10-24,point,80.0
2020-10-10,22,,2 wk ahead cum death,2020-10-24,point,5801.0
2020-10-10,22,,3 wk ahead inc death,2020-10-31,point,73.0
2020-10-10,22,,3 wk ahead cum death,2020-10-31,point,5874.0
2020-10-10,22,,4 wk ahead inc death,2020-11-07,point,67.0
2020-10-10,22,,4 wk ahead cum death,2020-11-07,point,5941.0
2020-10-10,39,,1 wk ahead inc death,2020-10-17,point,145.0
2020-10-10,39,,1 wk ahead cum death,2020-10-17,point,4757.0
2020-10-10,39,,2 wk ahead inc death,2020-10-24,point,162.0
2020-10-10,39,,2 wk ahead cum death,2020-10-24,point,4919.0
2020-10-10,39,,3 wk ahead inc death,2020-10-31,point,149.0
2020-10-10,39,,3 wk ahead cum death,2020-10-31,point,5068.0
2020-10-10,39,,4 wk ahead inc death,2020-11-07,point,136.0
2020-10-10,39,,4 wk ahead cum death,2020-11-07,point,5204.0
2020-10-10,26,,1 wk ahead inc death,2020-10-17,point,87.0
2020-10-10,26,,1 wk ahead cum death,2020-10-17,point,7306.0
2020-10-10,26,,2 wk ahead inc death,2020-10-24,point,91.0
2020-10-10,26,,2 wk ahead cum death,2020-10-24,point,7397.0
2020-10-10,26,,3 wk ahead inc death,2020-10-31,point,80.0
2020-10-10,26,,3 wk ahead cum death,2020-10-31,point,7477.0
2020-10-10,26,,4 wk ahead inc death,2020-11-07,point,79.0
2020-10-10,26,,4 wk ahead cum death,2020-11-07,point,7556.0
2020-10-10,46,,1 wk ahead inc death,2020-10-17,point,40.0
2020-10-10,46,,1 wk ahead cum death,2020-10-17,point,326.0
2020-10-10,46,,2 wk ahead inc death,2020-10-24,point,53.0
2020-10-10,46,,2 wk ahead cum death,2020-10-24,point,379.0
2020-10-10,46,,3 wk ahead inc death,2020-10-31,point,52.0
2020-10-10,46,,3 wk ahead cum death,2020-10-31,point,431.0
2020-10-10,46,,4 wk ahead inc death,2020-11-07,point,47.0
2020-10-10,46,,4 wk ahead cum death,2020-11-07,point,478.0
2020-10-10,05,,1 wk ahead inc death,2020-10-17,point,147.0
2020-10-10,05,,1 wk ahead cum death,2020-10-17,point,1699.0
2020-10-10,05,,2 wk ahead inc death,2020-10-24,point,141.0
2020-10-10,05,,2 wk ahead cum death,2020-10-24,point,1840.0
2020-10-10,05,,3 wk ahead inc death,2020-10-31,point,125.0
2020-10-10,05,,3 wk ahead cum death,2020-10-31,point,1965.0
2020-10-10,05,,4 wk ahead inc death,2020-11-07,point,119.0
2020-10-10,05,,4 wk ahead cum death,2020-11-07,point,2084.0
2020-10-10,10,,1 wk ahead inc death,2020-10-17,point,8.0
2020-10-10,10,,1 wk ahead cum death,2020-10-17,point,679.0
2020-10-10,10,,2 wk ahead inc death,2020-10-24,point,10.0
2020-10-10,10,,2 wk ahead cum death,2020-10-24,point,689.0
2020-10-10,10,,3 wk ahead inc death,2020-10-31,point,8.0
2020-10-10,10,,3 wk ahead cum death,2020-10-31,point,697.0
2020-10-10,10,,4 wk ahead inc death,2020-11-07,point,10.0
2020-10-10,10,,4 wk ahead cum death,2020-11-07,point,707.0
2020-10-10,28,,1 wk ahead inc death,2020-10-17,point,115.0
2020-10-10,28,,1 wk ahead cum death,2020-10-17,point,3211.0
2020-10-10,28,,2 wk ahead inc death,2020-10-24,point,120.0
2020-10-10,28,,2 wk ahead cum death,2020-10-24,point,3331.0
2020-10-10,28,,3 wk ahead inc death,2020-10-31,point,107.0
2020-10-10,28,,3 wk ahead cum death,2020-10-31,point,3438.0
2020-10-10,28,,4 wk ahead inc death,2020-11-07,point,103.0
2020-10-10,28,,4 wk ahead cum death,2020-11-07,point,3541.0
2020-10-10,35,,1 wk ahead inc death,2020-10-17,point,30.0
2020-10-10,35,,1 wk ahead cum death,2020-10-17,point,937.0
2020-10-10,35,,2 wk ahead inc death,2020-10-24,point,41.0
2020-10-10,35,,2 wk ahead cum death,2020-10-24,point,978.0
2020-10-10,35,,3 wk ahead inc death,2020-10-31,point,35.0
2020-10-10,35,,3 wk ahead cum death,2020-10-31,point,1013.0
2020-10-10,35,,4 wk ahead inc death,2020-11-07,point,38.0
2020-10-10,35,,4 wk ahead cum death,2020-11-07,point,1051.0
2020-10-10,38,,1 wk ahead inc death,2020-10-17,point,54.0
2020-10-10,38,,1 wk ahead cum death,2020-10-17,point,390.0
2020-10-10,38,,2 wk ahead inc death,2020-10-24,point,61.0
2020-10-10,38,,2 wk ahead cum death,2020-10-24,point,451.0
2020-10-10,38,,3 wk ahead inc death,2020-10-31,point,56.0
2020-10-10,38,,3 wk ahead cum death,2020-10-31,point,507.0
2020-10-10,38,,4 wk ahead inc death,2020-11-07,point,54.0
2020-10-10,38,,4 wk ahead cum death,2020-11-07,point,561.0
2020-10-10,56,,1 wk ahead inc death,2020-10-17,point,-0.0
2020-10-10,56,,1 wk ahead cum death,2020-10-17,point,54.0
2020-10-10,56,,2 wk ahead inc death,2020-10-24,point,2.0
2020-10-10,56,,2 wk ahead cum death,2020-10-24,point,56.0
2020-10-10,56,,3 wk ahead inc death,2020-10-31,point,3.0
2020-10-10,56,,3 wk ahead cum death,2020-10-31,point,59.0
2020-10-10,56,,4 wk ahead inc death,2020-11-07,point,4.0
2020-10-10,56,,4 wk ahead cum death,2020-11-07,point,63.0
2020-10-10,02,,1 wk ahead inc death,2020-10-17,point,4.0
2020-10-10,02,,1 wk ahead cum death,2020-10-17,point,64.0
2020-10-10,02,,2 wk ahead inc death,2020-10-24,point,6.0
2020-10-10,02,,2 wk ahead cum death,2020-10-24,point,70.0
2020-10-10,02,,3 wk ahead inc death,2020-10-31,point,5.0
2020-10-10,02,,3 wk ahead cum death,2020-10-31,point,75.0
2020-10-10,02,,4 wk ahead inc death,2020-11-07,point,8.0
2020-10-10,02,,4 wk ahead cum death,2020-11-07,point,83.0
2020-10-10,23,,1 wk ahead inc death,2020-10-17,point,-0.0
2020-10-10,23,,1 wk ahead cum death,2020-10-17,point,143.0
2020-10-10,23,,2 wk ahead inc death,2020-10-24,point,2.0
2020-10-10,23,,2 wk ahead cum death,2020-10-24,point,145.0
2020-10-10,23,,3 wk ahead inc death,2020-10-31,point,1.0
2020-10-10,23,,3 wk ahead cum death,2020-10-31,point,146.0
2020-10-10,23,,4 wk ahead inc death,2020-11-07,point,3.0
2020-10-10,23,,4 wk ahead cum death,2020-11-07,point,149.0
2020-10-10,01,,1 wk ahead inc death,2020-10-17,point,63.0
2020-10-10,01,,1 wk ahead cum death,2020-10-17,point,2727.0
2020-10-10,01,,2 wk ahead inc death,2020-10-24,point,66.0
2020-10-10,01,,2 wk ahead cum death,2020-10-24,point,2793.0
2020-10-10,01,,3 wk ahead inc death,2020-10-31,point,60.0
2020-10-10,01,,3 wk ahead cum death,2020-10-31,point,2853.0
2020-10-10,01,,4 wk ahead inc death,2020-11-07,point,56.0
2020-10-10,01,,4 wk ahead cum death,2020-11-07,point,2909.0
2020-10-10,16,,1 wk ahead inc death,2020-10-17,point,26.0
2020-10-10,16,,1 wk ahead cum death,2020-10-17,point,533.0
2020-10-10,16,,2 wk ahead inc death,2020-10-24,point,35.0
2020-10-10,16,,2 wk ahead cum death,2020-10-24,point,568.0
2020-10-10,16,,3 wk ahead inc death,2020-10-31,point,30.0
2020-10-10,16,,3 wk ahead cum death,2020-10-31,point,598.0
2020-10-10,16,,4 wk ahead inc death,2020-11-07,point,32.0
2020-10-10,16,,4 wk ahead cum death,2020-11-07,point,630.0
2020-10-10,30,,1 wk ahead inc death,2020-10-17,point,28.0
2020-10-10,30,,1 wk ahead cum death,2020-10-17,point,237.0
2020-10-10,30,,2 wk ahead inc death,2020-10-24,point,37.0
2020-10-10,30,,2 wk ahead cum death,2020-10-24,point,274.0
2020-10-10,30,,3 wk ahead inc death,2020-10-31,point,32.0
2020-10-10,30,,3 wk ahead cum death,2020-10-31,point,306.0
2020-10-10,30,,4 wk ahead inc death,2020-11-07,point,35.0
2020-10-10,30,,4 wk ahead cum death,2020-11-07,point,341.0
2020-10-10,72,,1 wk ahead inc death,2020-10-17,point,64.0
2020-10-10,72,,1 wk ahead cum death,2020-10-17,point,792.0
2020-10-10,72,,2 wk ahead inc death,2020-10-24,point,73.0
2020-10-10,72,,2 wk ahead cum death,2020-10-24,point,865.0
2020-10-10,72,,3 wk ahead inc death,2020-10-31,point,74.0
2020-10-10,72,,3 wk ahead cum death,2020-10-31,point,939.0
