forceast_date,location,quantile,target,target_end_date,type,value
2020-11-14,32,,3 wk ahead cum death,2020-12-05,point,2198.0
2020-11-14,32,,4 wk ahead inc death,2020-12-12,point,101.0
2020-11-14,32,,4 wk ahead cum death,2020-12-12,point,2299.0
2020-11-14,47,,1 wk ahead inc death,2020-11-21,point,272.0
2020-11-14,47,,1 wk ahead cum death,2020-11-21,point,4149.0
2020-11-14,47,,2 wk ahead inc death,2020-11-28,point,259.0
2020-11-14,47,,2 wk ahead cum death,2020-11-28,point,4408.0
2020-11-14,47,,3 wk ahead inc death,2020-12-05,point,245.0
2020-11-14,47,,3 wk ahead cum death,2020-12-05,point,4653.0
2020-11-14,47,,4 wk ahead inc death,2020-12-12,point,220.0
2020-11-14,47,,4 wk ahead cum death,2020-12-12,point,4873.0
2020-11-14,15,,1 wk ahead inc death,2020-11-21,point,4.0
2020-11-14,15,,1 wk ahead cum death,2020-11-21,point,226.0
2020-11-14,15,,2 wk ahead inc death,2020-11-28,point,6.0
2020-11-14,15,,2 wk ahead cum death,2020-11-28,point,232.0
2020-11-14,15,,3 wk ahead inc death,2020-12-05,point,6.0
2020-11-14,15,,3 wk ahead cum death,2020-12-05,point,238.0
2020-11-14,15,,4 wk ahead inc death,2020-12-12,point,10.0
2020-11-14,15,,4 wk ahead cum death,2020-12-12,point,248.0
2020-11-14,18,,1 wk ahead inc death,2020-11-21,point,362.0
2020-11-14,18,,1 wk ahead cum death,2020-11-21,point,5553.0
2020-11-14,18,,2 wk ahead inc death,2020-11-28,point,461.0
2020-11-14,18,,2 wk ahead cum death,2020-11-28,point,6014.0
2020-11-14,18,,3 wk ahead inc death,2020-12-05,point,435.0
2020-11-14,18,,3 wk ahead cum death,2020-12-05,point,6449.0
2020-11-14,18,,4 wk ahead inc death,2020-12-12,point,430.0
2020-11-14,18,,4 wk ahead cum death,2020-12-12,point,6879.0
2020-11-14,21,,1 wk ahead inc death,2020-11-21,point,105.0
2020-11-14,21,,1 wk ahead cum death,2020-11-21,point,1763.0
2020-11-14,21,,2 wk ahead inc death,2020-11-28,point,124.0
2020-11-14,21,,2 wk ahead cum death,2020-11-28,point,1887.0
2020-11-14,21,,3 wk ahead inc death,2020-12-05,point,116.0
2020-11-14,21,,3 wk ahead cum death,2020-12-05,point,2003.0
2020-11-14,21,,4 wk ahead inc death,2020-12-12,point,115.0
2020-11-14,21,,4 wk ahead cum death,2020-12-12,point,2118.0
2020-11-14,27,,1 wk ahead inc death,2020-11-21,point,243.0
2020-11-14,27,,1 wk ahead cum death,2020-11-21,point,3173.0
2020-11-14,27,,2 wk ahead inc death,2020-11-28,point,380.0
2020-11-14,27,,2 wk ahead cum death,2020-11-28,point,3553.0
2020-11-14,27,,3 wk ahead inc death,2020-12-05,point,368.0
2020-11-14,27,,3 wk ahead cum death,2020-12-05,point,3921.0
2020-11-14,27,,4 wk ahead inc death,2020-12-12,point,382.0
2020-11-14,27,,4 wk ahead cum death,2020-12-12,point,4303.0
2020-11-14,40,,1 wk ahead inc death,2020-11-21,point,90.0
2020-11-14,40,,1 wk ahead cum death,2020-11-21,point,1606.0
2020-11-14,40,,2 wk ahead inc death,2020-11-28,point,91.0
2020-11-14,40,,2 wk ahead cum death,2020-11-28,point,1697.0
2020-11-14,40,,3 wk ahead inc death,2020-12-05,point,88.0
2020-11-14,40,,3 wk ahead cum death,2020-12-05,point,1785.0
2020-11-14,40,,4 wk ahead inc death,2020-12-12,point,83.0
2020-11-14,40,,4 wk ahead cum death,2020-12-12,point,1868.0
2020-11-14,42,,1 wk ahead inc death,2020-11-21,point,273.0
2020-11-14,42,,1 wk ahead cum death,2020-11-21,point,9525.0
2020-11-14,42,,2 wk ahead inc death,2020-11-28,point,342.0
2020-11-14,42,,2 wk ahead cum death,2020-11-28,point,9867.0
2020-11-14,42,,3 wk ahead inc death,2020-12-05,point,328.0
2020-11-14,42,,3 wk ahead cum death,2020-12-05,point,10195.0
2020-11-14,42,,4 wk ahead inc death,2020-12-12,point,323.0
2020-11-14,42,,4 wk ahead cum death,2020-12-12,point,10518.0
2020-11-14,45,,1 wk ahead inc death,2020-11-21,point,87.0
2020-11-14,45,,1 wk ahead cum death,2020-11-21,point,4197.0
2020-11-14,45,,2 wk ahead inc death,2020-11-28,point,92.0
2020-11-14,45,,2 wk ahead cum death,2020-11-28,point,4289.0
2020-11-14,45,,3 wk ahead inc death,2020-12-05,point,88.0
2020-11-14,45,,3 wk ahead cum death,2020-12-05,point,4377.0
2020-11-14,45,,4 wk ahead inc death,2020-12-12,point,87.0
2020-11-14,45,,4 wk ahead cum death,2020-12-12,point,4464.0
2020-11-14,11,,1 wk ahead inc death,2020-11-21,point,4.0
2020-11-14,11,,1 wk ahead cum death,2020-11-21,point,662.0
2020-11-14,11,,2 wk ahead inc death,2020-11-28,point,6.0
2020-11-14,11,,2 wk ahead cum death,2020-11-28,point,668.0
2020-11-14,11,,3 wk ahead inc death,2020-12-05,point,5.0
2020-11-14,11,,3 wk ahead cum death,2020-12-05,point,673.0
2020-11-14,11,,4 wk ahead inc death,2020-12-12,point,10.0
2020-11-14,11,,4 wk ahead cum death,2020-12-12,point,683.0
2020-11-14,20,,1 wk ahead inc death,2020-11-21,point,106.0
2020-11-14,20,,1 wk ahead cum death,2020-11-21,point,1362.0
2020-11-14,20,,2 wk ahead inc death,2020-11-28,point,152.0
2020-11-14,20,,2 wk ahead cum death,2020-11-28,point,1514.0
2020-11-14,20,,3 wk ahead inc death,2020-12-05,point,148.0
2020-11-14,20,,3 wk ahead cum death,2020-12-05,point,1662.0
2020-11-14,20,,4 wk ahead inc death,2020-12-12,point,149.0
2020-11-14,20,,4 wk ahead cum death,2020-12-12,point,1811.0
2020-11-14,29,,1 wk ahead inc death,2020-11-21,point,212.0
2020-11-14,29,,1 wk ahead cum death,2020-11-21,point,3618.0
2020-11-14,29,,2 wk ahead inc death,2020-11-28,point,282.0
2020-11-14,29,,2 wk ahead cum death,2020-11-28,point,3900.0
2020-11-14,29,,3 wk ahead inc death,2020-12-05,point,266.0
2020-11-14,29,,3 wk ahead cum death,2020-12-05,point,4166.0
2020-11-14,29,,4 wk ahead inc death,2020-12-12,point,269.0
2020-11-14,29,,4 wk ahead cum death,2020-12-12,point,4435.0
2020-11-14,50,,1 wk ahead inc death,2020-11-21,point,-2.0
2020-11-14,50,,1 wk ahead cum death,2020-11-21,point,57.0
2020-11-14,50,,2 wk ahead inc death,2020-11-28,point,1.0
2020-11-14,50,,2 wk ahead cum death,2020-11-28,point,58.0
2020-11-14,50,,3 wk ahead inc death,2020-12-05,point,2.0
2020-11-14,50,,3 wk ahead cum death,2020-12-05,point,60.0
2020-11-14,50,,4 wk ahead inc death,2020-12-12,point,6.0
2020-11-14,50,,4 wk ahead cum death,2020-12-12,point,66.0
2020-11-14,51,,1 wk ahead inc death,2020-11-21,point,67.0
2020-11-14,51,,1 wk ahead cum death,2020-11-21,point,3866.0
2020-11-14,51,,2 wk ahead inc death,2020-11-28,point,81.0
2020-11-14,51,,2 wk ahead cum death,2020-11-28,point,3947.0
2020-11-14,51,,3 wk ahead inc death,2020-12-05,point,87.0
2020-11-14,51,,3 wk ahead cum death,2020-12-05,point,4034.0
2020-11-14,51,,4 wk ahead inc death,2020-12-12,point,78.0
2020-11-14,51,,4 wk ahead cum death,2020-12-12,point,4112.0
2020-11-14,09,,1 wk ahead inc death,2020-11-21,point,66.0
2020-11-14,09,,1 wk ahead cum death,2020-11-21,point,4803.0
2020-11-14,09,,2 wk ahead inc death,2020-11-28,point,88.0
2020-11-14,09,,2 wk ahead cum death,2020-11-28,point,4891.0
2020-11-14,09,,3 wk ahead inc death,2020-12-05,point,90.0
2020-11-14,09,,3 wk ahead cum death,2020-12-05,point,4981.0
2020-11-14,09,,4 wk ahead inc death,2020-12-12,point,87.0
2020-11-14,09,,4 wk ahead cum death,2020-12-12,point,5068.0
2020-11-14,19,,1 wk ahead inc death,2020-11-21,point,176.0
2020-11-14,19,,1 wk ahead cum death,2020-11-21,point,2161.0
2020-11-14,19,,2 wk ahead inc death,2020-11-28,point,257.0
2020-11-14,19,,2 wk ahead cum death,2020-11-28,point,2418.0
2020-11-14,19,,3 wk ahead inc death,2020-12-05,point,253.0
2020-11-14,19,,3 wk ahead cum death,2020-12-05,point,2671.0
2020-11-14,19,,4 wk ahead inc death,2020-12-12,point,255.0
2020-11-14,19,,4 wk ahead cum death,2020-12-12,point,2926.0
2020-11-14,22,,1 wk ahead inc death,2020-11-21,point,91.0
2020-11-14,22,,1 wk ahead cum death,2020-11-21,point,6212.0
2020-11-14,22,,2 wk ahead inc death,2020-11-28,point,93.0
2020-11-14,22,,2 wk ahead cum death,2020-11-28,point,6305.0
2020-11-14,22,,3 wk ahead inc death,2020-12-05,point,90.0
2020-11-14,22,,3 wk ahead cum death,2020-12-05,point,6395.0
2020-11-14,22,,4 wk ahead inc death,2020-12-12,point,88.0
2020-11-14,22,,4 wk ahead cum death,2020-12-12,point,6483.0
2020-11-14,39,,1 wk ahead inc death,2020-11-21,point,265.0
2020-11-14,39,,1 wk ahead cum death,2020-11-21,point,6396.0
2020-11-14,39,,2 wk ahead inc death,2020-11-28,point,369.0
2020-11-14,39,,2 wk ahead cum death,2020-11-28,point,6765.0
2020-11-14,39,,3 wk ahead inc death,2020-12-05,point,367.0
2020-11-14,39,,3 wk ahead cum death,2020-12-05,point,7132.0
2020-11-14,39,,4 wk ahead inc death,2020-12-12,point,361.0
2020-11-14,39,,4 wk ahead cum death,2020-12-12,point,7493.0
2020-11-14,26,,1 wk ahead inc death,2020-11-21,point,360.0
2020-11-14,26,,1 wk ahead cum death,2020-11-21,point,8736.0
2020-11-14,26,,2 wk ahead inc death,2020-11-28,point,501.0
2020-11-14,26,,2 wk ahead cum death,2020-11-28,point,9237.0
2020-11-14,26,,3 wk ahead inc death,2020-12-05,point,470.0
2020-11-14,26,,3 wk ahead cum death,2020-12-05,point,9707.0
2020-11-14,26,,4 wk ahead inc death,2020-12-12,point,485.0
2020-11-14,26,,4 wk ahead cum death,2020-12-12,point,10192.0
2020-11-14,46,,1 wk ahead inc death,2020-11-21,point,125.0
2020-11-14,46,,1 wk ahead cum death,2020-11-21,point,746.0
2020-11-14,46,,2 wk ahead inc death,2020-11-28,point,152.0
2020-11-14,46,,2 wk ahead cum death,2020-11-28,point,898.0
2020-11-14,46,,3 wk ahead inc death,2020-12-05,point,154.0
2020-11-14,46,,3 wk ahead cum death,2020-12-05,point,1052.0
2020-11-14,46,,4 wk ahead inc death,2020-12-12,point,146.0
2020-11-14,46,,4 wk ahead cum death,2020-12-12,point,1198.0
2020-11-14,05,,1 wk ahead inc death,2020-11-21,point,156.0
2020-11-14,05,,1 wk ahead cum death,2020-11-21,point,2315.0
2020-11-14,05,,2 wk ahead inc death,2020-11-28,point,179.0
2020-11-14,05,,2 wk ahead cum death,2020-11-28,point,2494.0
2020-11-14,05,,3 wk ahead inc death,2020-12-05,point,173.0
2020-11-14,05,,3 wk ahead cum death,2020-12-05,point,2667.0
2020-11-14,05,,4 wk ahead inc death,2020-12-12,point,167.0
2020-11-14,05,,4 wk ahead cum death,2020-12-12,point,2834.0
2020-11-14,10,,1 wk ahead inc death,2020-11-21,point,10.0
2020-11-14,10,,1 wk ahead cum death,2020-11-21,point,776.0
2020-11-14,10,,2 wk ahead inc death,2020-11-28,point,14.0
2020-11-14,10,,2 wk ahead cum death,2020-11-28,point,790.0
2020-11-14,10,,3 wk ahead inc death,2020-12-05,point,13.0
2020-11-14,10,,3 wk ahead cum death,2020-12-05,point,803.0
2020-11-14,10,,4 wk ahead inc death,2020-12-12,point,17.0
2020-11-14,10,,4 wk ahead cum death,2020-12-12,point,820.0
2020-11-14,28,,1 wk ahead inc death,2020-11-21,point,87.0
2020-11-14,28,,1 wk ahead cum death,2020-11-21,point,3627.0
2020-11-14,28,,2 wk ahead inc death,2020-11-28,point,90.0
2020-11-14,28,,2 wk ahead cum death,2020-11-28,point,3717.0
2020-11-14,28,,3 wk ahead inc death,2020-12-05,point,85.0
2020-11-14,28,,3 wk ahead cum death,2020-12-05,point,3802.0
2020-11-14,28,,4 wk ahead inc death,2020-12-12,point,81.0
2020-11-14,28,,4 wk ahead cum death,2020-12-12,point,3883.0
2020-11-14,35,,1 wk ahead inc death,2020-11-21,point,97.0
2020-11-14,35,,1 wk ahead cum death,2020-11-21,point,1305.0
2020-11-14,35,,2 wk ahead inc death,2020-11-28,point,116.0
2020-11-14,35,,2 wk ahead cum death,2020-11-28,point,1421.0
2020-11-14,35,,3 wk ahead inc death,2020-12-05,point,111.0
2020-11-14,35,,3 wk ahead cum death,2020-12-05,point,1532.0
2020-11-14,35,,4 wk ahead inc death,2020-12-12,point,110.0
2020-11-14,35,,4 wk ahead cum death,2020-12-12,point,1642.0
2020-11-14,38,,1 wk ahead inc death,2020-11-21,point,119.0
2020-11-14,38,,1 wk ahead cum death,2020-11-21,point,845.0
2020-11-14,38,,2 wk ahead inc death,2020-11-28,point,151.0
2020-11-14,38,,2 wk ahead cum death,2020-11-28,point,996.0
2020-11-14,38,,3 wk ahead inc death,2020-12-05,point,155.0
2020-11-14,38,,3 wk ahead cum death,2020-12-05,point,1151.0
2020-11-14,38,,4 wk ahead inc death,2020-12-12,point,146.0
2020-11-14,38,,4 wk ahead cum death,2020-12-12,point,1297.0
2020-11-14,56,,1 wk ahead inc death,2020-11-21,point,37.0
2020-11-14,56,,1 wk ahead cum death,2020-11-21,point,181.0
2020-11-14,56,,2 wk ahead inc death,2020-11-28,point,49.0
2020-11-14,56,,2 wk ahead cum death,2020-11-28,point,230.0
2020-11-14,56,,3 wk ahead inc death,2020-12-05,point,47.0
2020-11-14,56,,3 wk ahead cum death,2020-12-05,point,277.0
2020-11-14,56,,4 wk ahead inc death,2020-12-12,point,50.0
2020-11-14,56,,4 wk ahead cum death,2020-12-12,point,327.0
2020-11-14,02,,1 wk ahead inc death,2020-11-21,point,6.0
2020-11-14,02,,1 wk ahead cum death,2020-11-21,point,104.0
2020-11-14,02,,2 wk ahead inc death,2020-11-28,point,11.0
2020-11-14,02,,2 wk ahead cum death,2020-11-28,point,115.0
2020-11-14,02,,3 wk ahead inc death,2020-12-05,point,12.0
2020-11-14,02,,3 wk ahead cum death,2020-12-05,point,127.0
2020-11-14,02,,4 wk ahead inc death,2020-12-12,point,15.0
2020-11-14,02,,4 wk ahead cum death,2020-12-12,point,142.0
2020-11-14,23,,1 wk ahead inc death,2020-11-21,point,6.0
2020-11-14,23,,1 wk ahead cum death,2020-11-21,point,169.0
2020-11-14,23,,2 wk ahead inc death,2020-11-28,point,16.0
2020-11-14,23,,2 wk ahead cum death,2020-11-28,point,185.0
2020-11-14,23,,3 wk ahead inc death,2020-12-05,point,14.0
2020-11-14,23,,3 wk ahead cum death,2020-12-05,point,199.0
2020-11-14,23,,4 wk ahead inc death,2020-12-12,point,22.0
2020-11-14,23,,4 wk ahead cum death,2020-12-12,point,221.0
2020-11-14,01,,1 wk ahead inc death,2020-11-21,point,138.0
2020-11-14,01,,1 wk ahead cum death,2020-11-21,point,3384.0
2020-11-14,01,,2 wk ahead inc death,2020-11-28,point,149.0
2020-11-14,01,,2 wk ahead cum death,2020-11-28,point,3533.0
2020-11-14,01,,3 wk ahead inc death,2020-12-05,point,142.0
2020-11-14,01,,3 wk ahead cum death,2020-12-05,point,3675.0
2020-11-14,01,,4 wk ahead inc death,2020-12-12,point,135.0
2020-11-14,01,,4 wk ahead cum death,2020-12-12,point,3810.0
2020-11-14,16,,1 wk ahead inc death,2020-11-21,point,61.0
2020-11-14,16,,1 wk ahead cum death,2020-11-21,point,820.0
2020-11-14,16,,2 wk ahead inc death,2020-11-28,point,68.0
2020-11-14,16,,2 wk ahead cum death,2020-11-28,point,888.0
2020-11-14,16,,3 wk ahead inc death,2020-12-05,point,64.0
2020-11-14,16,,3 wk ahead cum death,2020-12-05,point,952.0
2020-11-14,16,,4 wk ahead inc death,2020-12-12,point,64.0
2020-11-14,16,,4 wk ahead cum death,2020-12-12,point,1016.0
2020-11-14,30,,1 wk ahead inc death,2020-11-21,point,76.0
2020-11-14,30,,1 wk ahead cum death,2020-11-21,point,590.0
2020-11-14,30,,2 wk ahead inc death,2020-11-28,point,90.0
2020-11-14,30,,2 wk ahead cum death,2020-11-28,point,680.0
2020-11-14,30,,3 wk ahead inc death,2020-12-05,point,88.0
2020-11-14,30,,3 wk ahead cum death,2020-12-05,point,768.0
2020-11-14,30,,4 wk ahead inc death,2020-12-12,point,87.0
2020-11-14,30,,4 wk ahead cum death,2020-12-12,point,855.0
2020-11-14,72,,1 wk ahead inc death,2020-11-21,point,41.0
2020-11-14,72,,1 wk ahead cum death,2020-11-21,point,962.0
2020-11-14,72,,2 wk ahead inc death,2020-11-28,point,40.0
2020-11-14,72,,2 wk ahead cum death,2020-11-28,point,1002.0
2020-11-14,72,,3 wk ahead inc death,2020-12-05,point,38.0
