forceast_date,location,quantile,target,target_end_date,type,value
2021-01-30,55,,4 wk ahead cum death,2021-02-27,point,7441.0
2021-01-30,48,,1 wk ahead inc death,2021-02-06,point,2792.0
2021-01-30,48,,1 wk ahead cum death,2021-02-06,point,39716.0
2021-01-30,48,,2 wk ahead inc death,2021-02-13,point,2812.0
2021-01-30,48,,2 wk ahead cum death,2021-02-13,point,42528.0
2021-01-30,48,,3 wk ahead inc death,2021-02-20,point,2840.0
2021-01-30,48,,3 wk ahead cum death,2021-02-20,point,45368.0
2021-01-30,48,,4 wk ahead inc death,2021-02-27,point,2454.0
2021-01-30,48,,4 wk ahead cum death,2021-02-27,point,47822.0
2021-01-30,31,,1 wk ahead inc death,2021-02-06,point,60.0
2021-01-30,31,,1 wk ahead cum death,2021-02-06,point,1980.0
2021-01-30,31,,2 wk ahead inc death,2021-02-13,point,59.0
2021-01-30,31,,2 wk ahead cum death,2021-02-13,point,2039.0
2021-01-30,31,,3 wk ahead inc death,2021-02-20,point,64.0
2021-01-30,31,,3 wk ahead cum death,2021-02-20,point,2103.0
2021-01-30,31,,4 wk ahead inc death,2021-02-27,point,51.0
2021-01-30,31,,4 wk ahead cum death,2021-02-27,point,2154.0
2021-01-30,49,,1 wk ahead inc death,2021-02-06,point,83.0
2021-01-30,49,,1 wk ahead cum death,2021-02-06,point,1746.0
2021-01-30,49,,2 wk ahead inc death,2021-02-13,point,77.0
2021-01-30,49,,2 wk ahead cum death,2021-02-13,point,1823.0
2021-01-30,49,,3 wk ahead inc death,2021-02-20,point,75.0
2021-01-30,49,,3 wk ahead cum death,2021-02-20,point,1898.0
2021-01-30,49,,4 wk ahead inc death,2021-02-27,point,53.0
2021-01-30,49,,4 wk ahead cum death,2021-02-27,point,1951.0
2021-01-30,41,,1 wk ahead inc death,2021-02-06,point,95.0
2021-01-30,41,,1 wk ahead cum death,2021-02-06,point,2052.0
2021-01-30,41,,2 wk ahead inc death,2021-02-13,point,92.0
2021-01-30,41,,2 wk ahead cum death,2021-02-13,point,2144.0
2021-01-30,41,,3 wk ahead inc death,2021-02-20,point,84.0
2021-01-30,41,,3 wk ahead cum death,2021-02-20,point,2228.0
2021-01-30,41,,4 wk ahead inc death,2021-02-27,point,77.0
2021-01-30,41,,4 wk ahead cum death,2021-02-27,point,2305.0
2021-01-30,12,,1 wk ahead inc death,2021-02-06,point,1251.0
2021-01-30,12,,1 wk ahead cum death,2021-02-06,point,27611.0
2021-01-30,12,,2 wk ahead inc death,2021-02-13,point,1229.0
2021-01-30,12,,2 wk ahead cum death,2021-02-13,point,28840.0
2021-01-30,12,,3 wk ahead inc death,2021-02-20,point,1195.0
2021-01-30,12,,3 wk ahead cum death,2021-02-20,point,30035.0
2021-01-30,12,,4 wk ahead inc death,2021-02-27,point,1014.0
2021-01-30,12,,4 wk ahead cum death,2021-02-27,point,31049.0
2021-01-30,36,,1 wk ahead inc death,2021-02-06,point,1526.0
2021-01-30,36,,1 wk ahead cum death,2021-02-06,point,44979.0
2021-01-30,36,,2 wk ahead inc death,2021-02-13,point,1560.0
2021-01-30,36,,2 wk ahead cum death,2021-02-13,point,46539.0
2021-01-30,36,,3 wk ahead inc death,2021-02-20,point,1559.0
2021-01-30,36,,3 wk ahead cum death,2021-02-20,point,48098.0
2021-01-30,36,,4 wk ahead inc death,2021-02-27,point,1407.0
2021-01-30,36,,4 wk ahead cum death,2021-02-27,point,49505.0
2021-01-30,44,,1 wk ahead inc death,2021-02-06,point,65.0
2021-01-30,44,,1 wk ahead cum death,2021-02-06,point,2398.0
2021-01-30,44,,2 wk ahead inc death,2021-02-13,point,66.0
2021-01-30,44,,2 wk ahead cum death,2021-02-13,point,2464.0
2021-01-30,44,,3 wk ahead inc death,2021-02-20,point,80.0
2021-01-30,44,,3 wk ahead cum death,2021-02-20,point,2544.0
2021-01-30,44,,4 wk ahead inc death,2021-02-27,point,50.0
2021-01-30,44,,4 wk ahead cum death,2021-02-27,point,2594.0
2021-01-30,13,,1 wk ahead inc death,2021-02-06,point,1028.0
2021-01-30,13,,1 wk ahead cum death,2021-02-06,point,15224.0
2021-01-30,13,,2 wk ahead inc death,2021-02-13,point,1034.0
2021-01-30,13,,2 wk ahead cum death,2021-02-13,point,16258.0
2021-01-30,13,,3 wk ahead inc death,2021-02-20,point,1080.0
2021-01-30,13,,3 wk ahead cum death,2021-02-20,point,17338.0
2021-01-30,13,,4 wk ahead inc death,2021-02-27,point,882.0
2021-01-30,13,,4 wk ahead cum death,2021-02-27,point,18220.0
2021-01-30,33,,1 wk ahead inc death,2021-02-06,point,65.0
2021-01-30,33,,1 wk ahead cum death,2021-02-06,point,1107.0
2021-01-30,33,,2 wk ahead inc death,2021-02-13,point,66.0
2021-01-30,33,,2 wk ahead cum death,2021-02-13,point,1173.0
2021-01-30,33,,3 wk ahead inc death,2021-02-20,point,67.0
2021-01-30,33,,3 wk ahead cum death,2021-02-20,point,1240.0
2021-01-30,33,,4 wk ahead inc death,2021-02-27,point,71.0
2021-01-30,33,,4 wk ahead cum death,2021-02-27,point,1311.0
2021-01-30,37,,1 wk ahead inc death,2021-02-06,point,701.0
2021-01-30,37,,1 wk ahead cum death,2021-02-06,point,9988.0
2021-01-30,37,,2 wk ahead inc death,2021-02-13,point,702.0
2021-01-30,37,,2 wk ahead cum death,2021-02-13,point,10690.0
2021-01-30,37,,3 wk ahead inc death,2021-02-20,point,699.0
2021-01-30,37,,3 wk ahead cum death,2021-02-20,point,11389.0
2021-01-30,37,,4 wk ahead inc death,2021-02-27,point,639.0
2021-01-30,37,,4 wk ahead cum death,2021-02-27,point,12028.0
2021-01-30,34,,1 wk ahead inc death,2021-02-06,point,566.0
2021-01-30,34,,1 wk ahead cum death,2021-02-06,point,22021.0
2021-01-30,34,,2 wk ahead inc death,2021-02-13,point,566.0
2021-01-30,34,,2 wk ahead cum death,2021-02-13,point,22587.0
2021-01-30,34,,3 wk ahead inc death,2021-02-20,point,564.0
2021-01-30,34,,3 wk ahead cum death,2021-02-20,point,23151.0
2021-01-30,34,,4 wk ahead inc death,2021-02-27,point,502.0
2021-01-30,34,,4 wk ahead cum death,2021-02-27,point,23653.0
2021-01-30,08,,1 wk ahead inc death,2021-02-06,point,126.0
2021-01-30,08,,1 wk ahead cum death,2021-02-06,point,5746.0
2021-01-30,08,,2 wk ahead inc death,2021-02-13,point,119.0
2021-01-30,08,,2 wk ahead cum death,2021-02-13,point,5865.0
2021-01-30,08,,3 wk ahead inc death,2021-02-20,point,111.0
2021-01-30,08,,3 wk ahead cum death,2021-02-20,point,5976.0
2021-01-30,08,,4 wk ahead inc death,2021-02-27,point,99.0
2021-01-30,08,,4 wk ahead cum death,2021-02-27,point,6075.0
2021-01-30,24,,1 wk ahead inc death,2021-02-06,point,317.0
2021-01-30,24,,1 wk ahead cum death,2021-02-06,point,7424.0
2021-01-30,24,,2 wk ahead inc death,2021-02-13,point,309.0
2021-01-30,24,,2 wk ahead cum death,2021-02-13,point,7733.0
2021-01-30,24,,3 wk ahead inc death,2021-02-20,point,288.0
2021-01-30,24,,3 wk ahead cum death,2021-02-20,point,8021.0
2021-01-30,24,,4 wk ahead inc death,2021-02-27,point,252.0
2021-01-30,24,,4 wk ahead cum death,2021-02-27,point,8273.0
2021-01-30,32,,1 wk ahead inc death,2021-02-06,point,249.0
2021-01-30,32,,1 wk ahead cum death,2021-02-06,point,4513.0
2021-01-30,32,,2 wk ahead inc death,2021-02-13,point,228.0
2021-01-30,32,,2 wk ahead cum death,2021-02-13,point,4741.0
2021-01-30,32,,3 wk ahead inc death,2021-02-20,point,194.0
2021-01-30,32,,3 wk ahead cum death,2021-02-20,point,4935.0
2021-01-30,32,,4 wk ahead inc death,2021-02-27,point,160.0
2021-01-30,32,,4 wk ahead cum death,2021-02-27,point,5095.0
2021-01-30,47,,1 wk ahead inc death,2021-02-06,point,474.0
2021-01-30,47,,1 wk ahead cum death,2021-02-06,point,10048.0
2021-01-30,47,,2 wk ahead inc death,2021-02-13,point,443.0
2021-01-30,47,,2 wk ahead cum death,2021-02-13,point,10491.0
2021-01-30,47,,3 wk ahead inc death,2021-02-20,point,404.0
2021-01-30,47,,3 wk ahead cum death,2021-02-20,point,10895.0
2021-01-30,47,,4 wk ahead inc death,2021-02-27,point,277.0
2021-01-30,47,,4 wk ahead cum death,2021-02-27,point,11172.0
2021-01-30,15,,1 wk ahead inc death,2021-02-06,point,16.0
2021-01-30,15,,1 wk ahead cum death,2021-02-06,point,422.0
2021-01-30,15,,2 wk ahead inc death,2021-02-13,point,18.0
2021-01-30,15,,2 wk ahead cum death,2021-02-13,point,440.0
2021-01-30,15,,3 wk ahead inc death,2021-02-20,point,21.0
2021-01-30,15,,3 wk ahead cum death,2021-02-20,point,461.0
2021-01-30,15,,4 wk ahead inc death,2021-02-27,point,23.0
2021-01-30,15,,4 wk ahead cum death,2021-02-27,point,484.0
2021-01-30,18,,1 wk ahead inc death,2021-02-06,point,397.0
2021-01-30,18,,1 wk ahead cum death,2021-02-06,point,11659.0
2021-01-30,18,,2 wk ahead inc death,2021-02-13,point,371.0
2021-01-30,18,,2 wk ahead cum death,2021-02-13,point,12030.0
2021-01-30,18,,3 wk ahead inc death,2021-02-20,point,347.0
2021-01-30,18,,3 wk ahead cum death,2021-02-20,point,12377.0
2021-01-30,18,,4 wk ahead inc death,2021-02-27,point,275.0
2021-01-30,18,,4 wk ahead cum death,2021-02-27,point,12652.0
2021-01-30,21,,1 wk ahead inc death,2021-02-06,point,335.0
2021-01-30,21,,1 wk ahead cum death,2021-02-06,point,4049.0
2021-01-30,21,,2 wk ahead inc death,2021-02-13,point,332.0
2021-01-30,21,,2 wk ahead cum death,2021-02-13,point,4381.0
2021-01-30,21,,3 wk ahead inc death,2021-02-20,point,322.0
2021-01-30,21,,3 wk ahead cum death,2021-02-20,point,4703.0
2021-01-30,21,,4 wk ahead inc death,2021-02-27,point,296.0
2021-01-30,21,,4 wk ahead cum death,2021-02-27,point,4999.0
2021-01-30,27,,1 wk ahead inc death,2021-02-06,point,165.0
2021-01-30,27,,1 wk ahead cum death,2021-02-06,point,6420.0
2021-01-30,27,,2 wk ahead inc death,2021-02-13,point,151.0
2021-01-30,27,,2 wk ahead cum death,2021-02-13,point,6571.0
2021-01-30,27,,3 wk ahead inc death,2021-02-20,point,130.0
2021-01-30,27,,3 wk ahead cum death,2021-02-20,point,6701.0
2021-01-30,27,,4 wk ahead inc death,2021-02-27,point,115.0
2021-01-30,27,,4 wk ahead cum death,2021-02-27,point,6816.0
2021-01-30,40,,1 wk ahead inc death,2021-02-06,point,318.0
2021-01-30,40,,1 wk ahead cum death,2021-02-06,point,3822.0
2021-01-30,40,,2 wk ahead inc death,2021-02-13,point,307.0
2021-01-30,40,,2 wk ahead cum death,2021-02-13,point,4129.0
2021-01-30,40,,3 wk ahead inc death,2021-02-20,point,290.0
2021-01-30,40,,3 wk ahead cum death,2021-02-20,point,4419.0
2021-01-30,40,,4 wk ahead inc death,2021-02-27,point,236.0
2021-01-30,40,,4 wk ahead cum death,2021-02-27,point,4655.0
2021-01-30,42,,1 wk ahead inc death,2021-02-06,point,1229.0
2021-01-30,42,,1 wk ahead cum death,2021-02-06,point,22791.0
2021-01-30,42,,2 wk ahead inc death,2021-02-13,point,1156.0
2021-01-30,42,,2 wk ahead cum death,2021-02-13,point,23947.0
2021-01-30,42,,3 wk ahead inc death,2021-02-20,point,951.0
2021-01-30,42,,3 wk ahead cum death,2021-02-20,point,24898.0
2021-01-30,42,,4 wk ahead inc death,2021-02-27,point,895.0
2021-01-30,42,,4 wk ahead cum death,2021-02-27,point,25793.0
2021-01-30,45,,1 wk ahead inc death,2021-02-06,point,474.0
2021-01-30,45,,1 wk ahead cum death,2021-02-06,point,7488.0
2021-01-30,45,,2 wk ahead inc death,2021-02-13,point,490.0
2021-01-30,45,,2 wk ahead cum death,2021-02-13,point,7978.0
2021-01-30,45,,3 wk ahead inc death,2021-02-20,point,499.0
2021-01-30,45,,3 wk ahead cum death,2021-02-20,point,8477.0
2021-01-30,45,,4 wk ahead inc death,2021-02-27,point,463.0
2021-01-30,45,,4 wk ahead cum death,2021-02-27,point,8940.0
2021-01-30,11,,1 wk ahead inc death,2021-02-06,point,26.0
2021-01-30,11,,1 wk ahead cum death,2021-02-06,point,935.0
2021-01-30,11,,2 wk ahead inc death,2021-02-13,point,29.0
2021-01-30,11,,2 wk ahead cum death,2021-02-13,point,964.0
2021-01-30,11,,3 wk ahead inc death,2021-02-20,point,31.0
2021-01-30,11,,3 wk ahead cum death,2021-02-20,point,995.0
2021-01-30,11,,4 wk ahead inc death,2021-02-27,point,31.0
2021-01-30,11,,4 wk ahead cum death,2021-02-27,point,1026.0
2021-01-30,20,,1 wk ahead inc death,2021-02-06,point,194.0
2021-01-30,20,,1 wk ahead cum death,2021-02-06,point,3961.0
2021-01-30,20,,2 wk ahead inc death,2021-02-13,point,187.0
2021-01-30,20,,2 wk ahead cum death,2021-02-13,point,4148.0
2021-01-30,20,,3 wk ahead inc death,2021-02-20,point,189.0
2021-01-30,20,,3 wk ahead cum death,2021-02-20,point,4337.0
2021-01-30,20,,4 wk ahead inc death,2021-02-27,point,146.0
2021-01-30,20,,4 wk ahead cum death,2021-02-27,point,4483.0
2021-01-30,29,,1 wk ahead inc death,2021-02-06,point,195.0
2021-01-30,29,,1 wk ahead cum death,2021-02-06,point,7265.0
2021-01-30,29,,2 wk ahead inc death,2021-02-13,point,184.0
2021-01-30,29,,2 wk ahead cum death,2021-02-13,point,7449.0
2021-01-30,29,,3 wk ahead inc death,2021-02-20,point,168.0
2021-01-30,29,,3 wk ahead cum death,2021-02-20,point,7617.0
2021-01-30,29,,4 wk ahead inc death,2021-02-27,point,141.0
2021-01-30,29,,4 wk ahead cum death,2021-02-27,point,7758.0
2021-01-30,50,,1 wk ahead inc death,2021-02-06,point,9.0
2021-01-30,50,,1 wk ahead cum death,2021-02-06,point,182.0
2021-01-30,50,,2 wk ahead inc death,2021-02-13,point,11.0
2021-01-30,50,,2 wk ahead cum death,2021-02-13,point,193.0
2021-01-30,50,,3 wk ahead inc death,2021-02-20,point,14.0
2021-01-30,50,,3 wk ahead cum death,2021-02-20,point,207.0
2021-01-30,50,,4 wk ahead inc death,2021-02-27,point,19.0
2021-01-30,50,,4 wk ahead cum death,2021-02-27,point,226.0
2021-01-30,51,,1 wk ahead inc death,2021-02-06,point,420.0
2021-01-30,51,,1 wk ahead cum death,2021-02-06,point,6869.0
2021-01-30,51,,2 wk ahead inc death,2021-02-13,point,448.0
2021-01-30,51,,2 wk ahead cum death,2021-02-13,point,7317.0
2021-01-30,51,,3 wk ahead inc death,2021-02-20,point,498.0
2021-01-30,51,,3 wk ahead cum death,2021-02-20,point,7815.0
2021-01-30,51,,4 wk ahead inc death,2021-02-27,point,375.0
2021-01-30,51,,4 wk ahead cum death,2021-02-27,point,8190.0
2021-01-30,09,,1 wk ahead inc death,2021-02-06,point,273.0
2021-01-30,09,,1 wk ahead cum death,2021-02-06,point,7319.0
2021-01-30,09,,2 wk ahead inc death,2021-02-13,point,271.0
2021-01-30,09,,2 wk ahead cum death,2021-02-13,point,7590.0
2021-01-30,09,,3 wk ahead inc death,2021-02-20,point,268.0
2021-01-30,09,,3 wk ahead cum death,2021-02-20,point,7858.0
2021-01-30,09,,4 wk ahead inc death,2021-02-27,point,214.0
2021-01-30,09,,4 wk ahead cum death,2021-02-27,point,8072.0
2021-01-30,19,,1 wk ahead inc death,2021-02-06,point,172.0
2021-01-30,19,,1 wk ahead cum death,2021-02-06,point,4823.0
2021-01-30,19,,2 wk ahead inc death,2021-02-13,point,167.0
2021-01-30,19,,2 wk ahead cum death,2021-02-13,point,4990.0
2021-01-30,19,,3 wk ahead inc death,2021-02-20,point,154.0
2021-01-30,19,,3 wk ahead cum death,2021-02-20,point,5144.0
2021-01-30,19,,4 wk ahead inc death,2021-02-27,point,122.0
2021-01-30,19,,4 wk ahead cum death,2021-02-27,point,5266.0
2021-01-30,22,,1 wk ahead inc death,2021-02-06,point,278.0
2021-01-30,22,,1 wk ahead cum death,2021-02-06,point,9079.0
2021-01-30,22,,2 wk ahead inc death,2021-02-13,point,259.0
2021-01-30,22,,2 wk ahead cum death,2021-02-13,point,9338.0
2021-01-30,22,,3 wk ahead inc death,2021-02-20,point,228.0
2021-01-30,22,,3 wk ahead cum death,2021-02-20,point,9566.0
2021-01-30,22,,4 wk ahead inc death,2021-02-27,point,175.0
2021-01-30,22,,4 wk ahead cum death,2021-02-27,point,9741.0
2021-01-30,39,,1 wk ahead inc death,2021-02-06,point,555.0
2021-01-30,39,,1 wk ahead cum death,2021-02-06,point,17332.0
2021-01-30,39,,2 wk ahead inc death,2021-02-13,point,536.0
2021-01-30,39,,2 wk ahead cum death,2021-02-13,point,17868.0
2021-01-30,39,,3 wk ahead inc death,2021-02-20,point,487.0
2021-01-30,39,,3 wk ahead cum death,2021-02-20,point,18355.0
2021-01-30,39,,4 wk ahead inc death,2021-02-27,point,422.0
2021-01-30,39,,4 wk ahead cum death,2021-02-27,point,18777.0
2021-01-30,26,,1 wk ahead inc death,2021-02-06,point,551.0
2021-01-30,26,,1 wk ahead cum death,2021-02-06,point,16076.0
2021-01-30,26,,2 wk ahead inc death,2021-02-13,point,506.0
2021-01-30,26,,2 wk ahead cum death,2021-02-13,point,16582.0
2021-01-30,26,,3 wk ahead inc death,2021-02-20,point,447.0
2021-01-30,26,,3 wk ahead cum death,2021-02-20,point,17029.0
2021-01-30,26,,4 wk ahead inc death,2021-02-27,point,359.0
2021-01-30,26,,4 wk ahead cum death,2021-02-27,point,17388.0
2021-01-30,46,,1 wk ahead inc death,2021-02-06,point,59.0
2021-01-30,46,,1 wk ahead cum death,2021-02-06,point,1834.0
2021-01-30,46,,2 wk ahead inc death,2021-02-13,point,57.0
2021-01-30,46,,2 wk ahead cum death,2021-02-13,point,1891.0
2021-01-30,46,,3 wk ahead inc death,2021-02-20,point,52.0
2021-01-30,46,,3 wk ahead cum death,2021-02-20,point,1943.0
2021-01-30,46,,4 wk ahead inc death,2021-02-27,point,45.0
2021-01-30,46,,4 wk ahead cum death,2021-02-27,point,1988.0
2021-01-30,05,,1 wk ahead inc death,2021-02-06,point,263.0
2021-01-30,05,,1 wk ahead cum death,2021-02-06,point,5101.0
2021-01-30,05,,2 wk ahead inc death,2021-02-13,point,259.0
2021-01-30,05,,2 wk ahead cum death,2021-02-13,point,5360.0
2021-01-30,05,,3 wk ahead inc death,2021-02-20,point,255.0
2021-01-30,05,,3 wk ahead cum death,2021-02-20,point,5615.0
2021-01-30,05,,4 wk ahead inc death,2021-02-27,point,205.0
2021-01-30,05,,4 wk ahead cum death,2021-02-27,point,5820.0
2021-01-30,10,,1 wk ahead inc death,2021-02-06,point,34.0
2021-01-30,10,,1 wk ahead cum death,2021-02-06,point,1335.0
2021-01-30,10,,2 wk ahead inc death,2021-02-13,point,37.0
2021-01-30,10,,2 wk ahead cum death,2021-02-13,point,1372.0
2021-01-30,10,,3 wk ahead inc death,2021-02-20,point,39.0
2021-01-30,10,,3 wk ahead cum death,2021-02-20,point,1411.0
2021-01-30,10,,4 wk ahead inc death,2021-02-27,point,42.0
2021-01-30,10,,4 wk ahead cum death,2021-02-27,point,1453.0
2021-01-30,28,,1 wk ahead inc death,2021-02-06,point,268.0
2021-01-30,28,,1 wk ahead cum death,2021-02-06,point,6286.0
2021-01-30,28,,2 wk ahead inc death,2021-02-13,point,264.0
2021-01-30,28,,2 wk ahead cum death,2021-02-13,point,6550.0
2021-01-30,28,,3 wk ahead inc death,2021-02-20,point,251.0
2021-01-30,28,,3 wk ahead cum death,2021-02-20,point,6801.0
2021-01-30,28,,4 wk ahead inc death,2021-02-27,point,232.0
2021-01-30,28,,4 wk ahead cum death,2021-02-27,point,7033.0
2021-01-30,35,,1 wk ahead inc death,2021-02-06,point,218.0
2021-01-30,35,,1 wk ahead cum death,2021-02-06,point,3483.0
2021-01-30,35,,2 wk ahead inc death,2021-02-13,point,207.0
2021-01-30,35,,2 wk ahead cum death,2021-02-13,point,3690.0
2021-01-30,35,,3 wk ahead inc death,2021-02-20,point,183.0
2021-01-30,35,,3 wk ahead cum death,2021-02-20,point,3873.0
2021-01-30,35,,4 wk ahead inc death,2021-02-27,point,164.0
2021-01-30,35,,4 wk ahead cum death,2021-02-27,point,4037.0
2021-01-30,38,,1 wk ahead inc death,2021-02-06,point,34.0
2021-01-30,38,,1 wk ahead cum death,2021-02-06,point,1481.0
2021-01-30,38,,2 wk ahead inc death,2021-02-13,point,34.0
2021-01-30,38,,2 wk ahead cum death,2021-02-13,point,1515.0
2021-01-30,38,,3 wk ahead inc death,2021-02-20,point,35.0
2021-01-30,38,,3 wk ahead cum death,2021-02-20,point,1550.0
2021-01-30,38,,4 wk ahead inc death,2021-02-27,point,31.0
2021-01-30,38,,4 wk ahead cum death,2021-02-27,point,1581.0
2021-01-30,56,,1 wk ahead inc death,2021-02-06,point,41.0
2021-01-30,56,,1 wk ahead cum death,2021-02-06,point,637.0
2021-01-30,56,,2 wk ahead inc death,2021-02-13,point,43.0
2021-01-30,56,,2 wk ahead cum death,2021-02-13,point,680.0
2021-01-30,56,,3 wk ahead inc death,2021-02-20,point,42.0
2021-01-30,56,,3 wk ahead cum death,2021-02-20,point,722.0
2021-01-30,56,,4 wk ahead inc death,2021-02-27,point,39.0
2021-01-30,56,,4 wk ahead cum death,2021-02-27,point,761.0
2021-01-30,02,,1 wk ahead inc death,2021-02-06,point,9.0
2021-01-30,02,,1 wk ahead cum death,2021-02-06,point,271.0
2021-01-30,02,,2 wk ahead inc death,2021-02-13,point,11.0
2021-01-30,02,,2 wk ahead cum death,2021-02-13,point,282.0
2021-01-30,02,,3 wk ahead inc death,2021-02-20,point,13.0
2021-01-30,02,,3 wk ahead cum death,2021-02-20,point,295.0
2021-01-30,02,,4 wk ahead inc death,2021-02-27,point,19.0
2021-01-30,02,,4 wk ahead cum death,2021-02-27,point,314.0
2021-01-30,23,,1 wk ahead inc death,2021-02-06,point,50.0
2021-01-30,23,,1 wk ahead cum death,2021-02-06,point,640.0
2021-01-30,23,,2 wk ahead inc death,2021-02-13,point,55.0
2021-01-30,23,,2 wk ahead cum death,2021-02-13,point,695.0
2021-01-30,23,,3 wk ahead inc death,2021-02-20,point,59.0
2021-01-30,23,,3 wk ahead cum death,2021-02-20,point,754.0
2021-01-30,23,,4 wk ahead inc death,2021-02-27,point,62.0
2021-01-30,23,,4 wk ahead cum death,2021-02-27,point,816.0
2021-01-30,01,,1 wk ahead inc death,2021-02-06,point,526.0
2021-01-30,01,,1 wk ahead cum death,2021-02-06,point,8092.0
2021-01-30,01,,2 wk ahead inc death,2021-02-13,point,496.0
2021-01-30,01,,2 wk ahead cum death,2021-02-13,point,8588.0
2021-01-30,01,,3 wk ahead inc death,2021-02-20,point,435.0
2021-01-30,01,,3 wk ahead cum death,2021-02-20,point,9023.0
2021-01-30,01,,4 wk ahead inc death,2021-02-27,point,383.0
2021-01-30,01,,4 wk ahead cum death,2021-02-27,point,9406.0
2021-01-30,16,,1 wk ahead inc death,2021-02-06,point,65.0
2021-01-30,16,,1 wk ahead cum death,2021-02-06,point,1790.0
2021-01-30,16,,2 wk ahead inc death,2021-02-13,point,65.0
2021-01-30,16,,2 wk ahead cum death,2021-02-13,point,1855.0
2021-01-30,16,,3 wk ahead inc death,2021-02-20,point,63.0
2021-01-30,16,,3 wk ahead cum death,2021-02-20,point,1918.0
2021-01-30,16,,4 wk ahead inc death,2021-02-27,point,60.0
2021-01-30,16,,4 wk ahead cum death,2021-02-27,point,1978.0
2021-01-30,30,,1 wk ahead inc death,2021-02-06,point,37.0
2021-01-30,30,,1 wk ahead cum death,2021-02-06,point,1269.0
2021-01-30,30,,2 wk ahead inc death,2021-02-13,point,38.0
2021-01-30,30,,2 wk ahead cum death,2021-02-13,point,1307.0
2021-01-30,30,,3 wk ahead inc death,2021-02-20,point,43.0
2021-01-30,30,,3 wk ahead cum death,2021-02-20,point,1350.0
2021-01-30,30,,4 wk ahead inc death,2021-02-27,point,35.0
2021-01-30,30,,4 wk ahead cum death,2021-02-27,point,1385.0
2021-01-30,72,,1 wk ahead inc death,2021-02-06,point,68.0
2021-01-30,72,,1 wk ahead cum death,2021-02-06,point,1891.0
2021-01-30,72,,2 wk ahead inc death,2021-02-13,point,77.0
2021-01-30,72,,2 wk ahead cum death,2021-02-13,point,1968.0
