forceast_date,location,quantile,target,target_end_date,type,value
2020-10-17,25,,1 wk ahead cum death,2020-10-24,point,9831.0
2020-10-17,25,,2 wk ahead inc death,2020-10-31,point,117.0
2020-10-17,25,,2 wk ahead cum death,2020-10-31,point,9948.0
2020-10-17,25,,3 wk ahead inc death,2020-11-07,point,108.0
2020-10-17,25,,3 wk ahead cum death,2020-11-07,point,10056.0
2020-10-17,25,,4 wk ahead inc death,2020-11-14,point,104.0
2020-10-17,25,,4 wk ahead cum death,2020-11-14,point,10160.0
2020-10-17,55,,1 wk ahead inc death,2020-10-24,point,113.0
2020-10-17,55,,1 wk ahead cum death,2020-10-24,point,1874.0
2020-10-17,55,,2 wk ahead inc death,2020-10-31,point,129.0
2020-10-17,55,,2 wk ahead cum death,2020-10-31,point,2003.0
2020-10-17,55,,3 wk ahead inc death,2020-11-07,point,124.0
2020-10-17,55,,3 wk ahead cum death,2020-11-07,point,2127.0
2020-10-17,55,,4 wk ahead inc death,2020-11-14,point,113.0
2020-10-17,55,,4 wk ahead cum death,2020-11-14,point,2240.0
2020-10-17,48,,1 wk ahead inc death,2020-10-24,point,708.0
2020-10-17,48,,1 wk ahead cum death,2020-10-24,point,18431.0
2020-10-17,48,,2 wk ahead inc death,2020-10-31,point,706.0
2020-10-17,48,,2 wk ahead cum death,2020-10-31,point,19137.0
2020-10-17,48,,3 wk ahead inc death,2020-11-07,point,617.0
2020-10-17,48,,3 wk ahead cum death,2020-11-07,point,19754.0
2020-10-17,48,,4 wk ahead inc death,2020-11-14,point,597.0
2020-10-17,48,,4 wk ahead cum death,2020-11-14,point,20351.0
2020-10-17,31,,1 wk ahead inc death,2020-10-24,point,25.0
2020-10-17,31,,1 wk ahead cum death,2020-10-24,point,572.0
2020-10-17,31,,2 wk ahead inc death,2020-10-31,point,30.0
2020-10-17,31,,2 wk ahead cum death,2020-10-31,point,602.0
2020-10-17,31,,3 wk ahead inc death,2020-11-07,point,27.0
2020-10-17,31,,3 wk ahead cum death,2020-11-07,point,629.0
2020-10-17,31,,4 wk ahead inc death,2020-11-14,point,27.0
2020-10-17,31,,4 wk ahead cum death,2020-11-14,point,656.0
2020-10-17,49,,1 wk ahead inc death,2020-10-24,point,37.0
2020-10-17,49,,1 wk ahead cum death,2020-10-24,point,577.0
2020-10-17,49,,2 wk ahead inc death,2020-10-31,point,42.0
2020-10-17,49,,2 wk ahead cum death,2020-10-31,point,619.0
2020-10-17,49,,3 wk ahead inc death,2020-11-07,point,40.0
2020-10-17,49,,3 wk ahead cum death,2020-11-07,point,659.0
2020-10-17,49,,4 wk ahead inc death,2020-11-14,point,37.0
2020-10-17,49,,4 wk ahead cum death,2020-11-14,point,696.0
2020-10-17,41,,1 wk ahead inc death,2020-10-24,point,34.0
2020-10-17,41,,1 wk ahead cum death,2020-10-24,point,653.0
2020-10-17,41,,2 wk ahead inc death,2020-10-31,point,40.0
2020-10-17,41,,2 wk ahead cum death,2020-10-31,point,693.0
2020-10-17,41,,3 wk ahead inc death,2020-11-07,point,37.0
2020-10-17,41,,3 wk ahead cum death,2020-11-07,point,730.0
2020-10-17,41,,4 wk ahead inc death,2020-11-14,point,36.0
2020-10-17,41,,4 wk ahead cum death,2020-11-14,point,766.0
2020-10-17,12,,1 wk ahead inc death,2020-10-24,point,576.0
2020-10-17,12,,1 wk ahead cum death,2020-10-24,point,16493.0
2020-10-17,12,,2 wk ahead inc death,2020-10-31,point,526.0
2020-10-17,12,,2 wk ahead cum death,2020-10-31,point,17019.0
2020-10-17,12,,3 wk ahead inc death,2020-11-07,point,486.0
2020-10-17,12,,3 wk ahead cum death,2020-11-07,point,17505.0
2020-10-17,12,,4 wk ahead inc death,2020-11-14,point,428.0
2020-10-17,12,,4 wk ahead cum death,2020-11-14,point,17933.0
2020-10-17,36,,1 wk ahead inc death,2020-10-24,point,73.0
2020-10-17,36,,1 wk ahead cum death,2020-10-24,point,33620.0
2020-10-17,36,,2 wk ahead inc death,2020-10-31,point,90.0
2020-10-17,36,,2 wk ahead cum death,2020-10-31,point,33710.0
2020-10-17,36,,3 wk ahead inc death,2020-11-07,point,79.0
2020-10-17,36,,3 wk ahead cum death,2020-11-07,point,33789.0
2020-10-17,36,,4 wk ahead inc death,2020-11-14,point,79.0
2020-10-17,36,,4 wk ahead cum death,2020-11-14,point,33868.0
2020-10-17,44,,1 wk ahead inc death,2020-10-24,point,12.0
2020-10-17,44,,1 wk ahead cum death,2020-10-24,point,1186.0
2020-10-17,44,,2 wk ahead inc death,2020-10-31,point,16.0
2020-10-17,44,,2 wk ahead cum death,2020-10-31,point,1202.0
2020-10-17,44,,3 wk ahead inc death,2020-11-07,point,14.0
2020-10-17,44,,3 wk ahead cum death,2020-11-07,point,1216.0
2020-10-17,44,,4 wk ahead inc death,2020-11-14,point,16.0
2020-10-17,44,,4 wk ahead cum death,2020-11-14,point,1232.0
2020-10-17,13,,1 wk ahead inc death,2020-10-24,point,211.0
2020-10-17,13,,1 wk ahead cum death,2020-10-24,point,7818.0
2020-10-17,13,,2 wk ahead inc death,2020-10-31,point,204.0
2020-10-17,13,,2 wk ahead cum death,2020-10-31,point,8022.0
2020-10-17,13,,3 wk ahead inc death,2020-11-07,point,172.0
2020-10-17,13,,3 wk ahead cum death,2020-11-07,point,8194.0
2020-10-17,13,,4 wk ahead inc death,2020-11-14,point,172.0
2020-10-17,13,,4 wk ahead cum death,2020-11-14,point,8366.0
2020-10-17,33,,1 wk ahead inc death,2020-10-24,point,11.0
2020-10-17,33,,1 wk ahead cum death,2020-10-24,point,477.0
2020-10-17,33,,2 wk ahead inc death,2020-10-31,point,13.0
2020-10-17,33,,2 wk ahead cum death,2020-10-31,point,490.0
2020-10-17,33,,3 wk ahead inc death,2020-11-07,point,11.0
2020-10-17,33,,3 wk ahead cum death,2020-11-07,point,501.0
2020-10-17,33,,4 wk ahead inc death,2020-11-14,point,13.0
2020-10-17,33,,4 wk ahead cum death,2020-11-14,point,514.0
2020-10-17,37,,1 wk ahead inc death,2020-10-24,point,164.0
2020-10-17,37,,1 wk ahead cum death,2020-10-24,point,4093.0
2020-10-17,37,,2 wk ahead inc death,2020-10-31,point,189.0
2020-10-17,37,,2 wk ahead cum death,2020-10-31,point,4282.0
2020-10-17,37,,3 wk ahead inc death,2020-11-07,point,172.0
2020-10-17,37,,3 wk ahead cum death,2020-11-07,point,4454.0
2020-10-17,37,,4 wk ahead inc death,2020-11-14,point,162.0
2020-10-17,37,,4 wk ahead cum death,2020-11-14,point,4616.0
2020-10-17,34,,1 wk ahead inc death,2020-10-24,point,48.0
2020-10-17,34,,1 wk ahead cum death,2020-10-24,point,16252.0
2020-10-17,34,,2 wk ahead inc death,2020-10-31,point,63.0
2020-10-17,34,,2 wk ahead cum death,2020-10-31,point,16315.0
2020-10-17,34,,3 wk ahead inc death,2020-11-07,point,57.0
2020-10-17,34,,3 wk ahead cum death,2020-11-07,point,16372.0
2020-10-17,34,,4 wk ahead inc death,2020-11-14,point,56.0
2020-10-17,34,,4 wk ahead cum death,2020-11-14,point,16428.0
2020-10-17,08,,1 wk ahead inc death,2020-10-24,point,53.0
2020-10-17,08,,1 wk ahead cum death,2020-10-24,point,2229.0
2020-10-17,08,,2 wk ahead inc death,2020-10-31,point,64.0
2020-10-17,08,,2 wk ahead cum death,2020-10-31,point,2293.0
2020-10-17,08,,3 wk ahead inc death,2020-11-07,point,56.0
2020-10-17,08,,3 wk ahead cum death,2020-11-07,point,2349.0
2020-10-17,08,,4 wk ahead inc death,2020-11-14,point,55.0
2020-10-17,08,,4 wk ahead cum death,2020-11-14,point,2404.0
2020-10-17,24,,1 wk ahead inc death,2020-10-24,point,36.0
2020-10-17,24,,1 wk ahead cum death,2020-10-24,point,4072.0
2020-10-17,24,,2 wk ahead inc death,2020-10-31,point,40.0
2020-10-17,24,,2 wk ahead cum death,2020-10-31,point,4112.0
2020-10-17,24,,3 wk ahead inc death,2020-11-07,point,35.0
2020-10-17,24,,3 wk ahead cum death,2020-11-07,point,4147.0
2020-10-17,24,,4 wk ahead inc death,2020-11-14,point,35.0
2020-10-17,24,,4 wk ahead cum death,2020-11-14,point,4182.0
2020-10-17,32,,1 wk ahead inc death,2020-10-24,point,53.0
2020-10-17,32,,1 wk ahead cum death,2020-10-24,point,1760.0
2020-10-17,32,,2 wk ahead inc death,2020-10-31,point,58.0
2020-10-17,32,,2 wk ahead cum death,2020-10-31,point,1818.0
2020-10-17,32,,3 wk ahead inc death,2020-11-07,point,51.0
2020-10-17,32,,3 wk ahead cum death,2020-11-07,point,1869.0
2020-10-17,32,,4 wk ahead inc death,2020-11-14,point,52.0
2020-10-17,32,,4 wk ahead cum death,2020-11-14,point,1921.0
2020-10-17,47,,1 wk ahead inc death,2020-10-24,point,192.0
2020-10-17,47,,1 wk ahead cum death,2020-10-24,point,3095.0
2020-10-17,47,,2 wk ahead inc death,2020-10-31,point,201.0
2020-10-17,47,,2 wk ahead cum death,2020-10-31,point,3296.0
2020-10-17,47,,3 wk ahead inc death,2020-11-07,point,186.0
2020-10-17,47,,3 wk ahead cum death,2020-11-07,point,3482.0
2020-10-17,47,,4 wk ahead inc death,2020-11-14,point,167.0
2020-10-17,47,,4 wk ahead cum death,2020-11-14,point,3649.0
2020-10-17,15,,1 wk ahead inc death,2020-10-24,point,14.0
2020-10-17,15,,1 wk ahead cum death,2020-10-24,point,200.0
2020-10-17,15,,2 wk ahead inc death,2020-10-31,point,15.0
2020-10-17,15,,2 wk ahead cum death,2020-10-31,point,215.0
2020-10-17,15,,3 wk ahead inc death,2020-11-07,point,13.0
2020-10-17,15,,3 wk ahead cum death,2020-11-07,point,228.0
2020-10-17,15,,4 wk ahead inc death,2020-11-14,point,15.0
2020-10-17,15,,4 wk ahead cum death,2020-11-14,point,243.0
2020-10-17,18,,1 wk ahead inc death,2020-10-24,point,148.0
2020-10-17,18,,1 wk ahead cum death,2020-10-24,point,4173.0
2020-10-17,18,,2 wk ahead inc death,2020-10-31,point,192.0
2020-10-17,18,,2 wk ahead cum death,2020-10-31,point,4365.0
2020-10-17,18,,3 wk ahead inc death,2020-11-07,point,175.0
2020-10-17,18,,3 wk ahead cum death,2020-11-07,point,4540.0
2020-10-17,18,,4 wk ahead inc death,2020-11-14,point,166.0
2020-10-17,18,,4 wk ahead cum death,2020-11-14,point,4706.0
2020-10-17,21,,1 wk ahead inc death,2020-10-24,point,55.0
2020-10-17,21,,1 wk ahead cum death,2020-10-24,point,1367.0
2020-10-17,21,,2 wk ahead inc death,2020-10-31,point,61.0
2020-10-17,21,,2 wk ahead cum death,2020-10-31,point,1428.0
2020-10-17,21,,3 wk ahead inc death,2020-11-07,point,55.0
2020-10-17,21,,3 wk ahead cum death,2020-11-07,point,1483.0
2020-10-17,21,,4 wk ahead inc death,2020-11-14,point,54.0
2020-10-17,21,,4 wk ahead cum death,2020-11-14,point,1537.0
2020-10-17,27,,1 wk ahead inc death,2020-10-24,point,74.0
2020-10-17,27,,1 wk ahead cum death,2020-10-24,point,2344.0
2020-10-17,27,,2 wk ahead inc death,2020-10-31,point,81.0
2020-10-17,27,,2 wk ahead cum death,2020-10-31,point,2425.0
2020-10-17,27,,3 wk ahead inc death,2020-11-07,point,75.0
2020-10-17,27,,3 wk ahead cum death,2020-11-07,point,2500.0
2020-10-17,27,,4 wk ahead inc death,2020-11-14,point,71.0
2020-10-17,27,,4 wk ahead cum death,2020-11-14,point,2571.0
2020-10-17,40,,1 wk ahead inc death,2020-10-24,point,48.0
2020-10-17,40,,1 wk ahead cum death,2020-10-24,point,1210.0
2020-10-17,40,,2 wk ahead inc death,2020-10-31,point,54.0
2020-10-17,40,,2 wk ahead cum death,2020-10-31,point,1264.0
2020-10-17,40,,3 wk ahead inc death,2020-11-07,point,49.0
2020-10-17,40,,3 wk ahead cum death,2020-11-07,point,1313.0
2020-10-17,40,,4 wk ahead inc death,2020-11-14,point,48.0
2020-10-17,40,,4 wk ahead cum death,2020-11-14,point,1361.0
2020-10-17,42,,1 wk ahead inc death,2020-10-24,point,168.0
2020-10-17,42,,1 wk ahead cum death,2020-10-24,point,8610.0
2020-10-17,42,,2 wk ahead inc death,2020-10-31,point,185.0
2020-10-17,42,,2 wk ahead cum death,2020-10-31,point,8795.0
2020-10-17,42,,3 wk ahead inc death,2020-11-07,point,159.0
2020-10-17,42,,3 wk ahead cum death,2020-11-07,point,8954.0
2020-10-17,42,,4 wk ahead inc death,2020-11-14,point,159.0
2020-10-17,42,,4 wk ahead cum death,2020-11-14,point,9113.0
2020-10-17,45,,1 wk ahead inc death,2020-10-24,point,115.0
2020-10-17,45,,1 wk ahead cum death,2020-10-24,point,3752.0
2020-10-17,45,,2 wk ahead inc death,2020-10-31,point,108.0
2020-10-17,45,,2 wk ahead cum death,2020-10-31,point,3860.0
2020-10-17,45,,3 wk ahead inc death,2020-11-07,point,103.0
2020-10-17,45,,3 wk ahead cum death,2020-11-07,point,3963.0
2020-10-17,45,,4 wk ahead inc death,2020-11-14,point,90.0
2020-10-17,45,,4 wk ahead cum death,2020-11-14,point,4053.0
2020-10-17,11,,1 wk ahead inc death,2020-10-24,point,5.0
2020-10-17,11,,1 wk ahead cum death,2020-10-24,point,646.0
2020-10-17,11,,2 wk ahead inc death,2020-10-31,point,7.0
2020-10-17,11,,2 wk ahead cum death,2020-10-31,point,653.0
2020-10-17,11,,3 wk ahead inc death,2020-11-07,point,7.0
2020-10-17,11,,3 wk ahead cum death,2020-11-07,point,660.0
2020-10-17,11,,4 wk ahead inc death,2020-11-14,point,9.0
2020-10-17,11,,4 wk ahead cum death,2020-11-14,point,669.0
2020-10-17,20,,1 wk ahead inc death,2020-10-24,point,76.0
2020-10-17,20,,1 wk ahead cum death,2020-10-24,point,935.0
2020-10-17,20,,2 wk ahead inc death,2020-10-31,point,90.0
2020-10-17,20,,2 wk ahead cum death,2020-10-31,point,1025.0
2020-10-17,20,,3 wk ahead inc death,2020-11-07,point,87.0
2020-10-17,20,,3 wk ahead cum death,2020-11-07,point,1112.0
2020-10-17,20,,4 wk ahead inc death,2020-11-14,point,77.0
2020-10-17,20,,4 wk ahead cum death,2020-11-14,point,1189.0
2020-10-17,29,,1 wk ahead inc death,2020-10-24,point,140.0
2020-10-17,29,,1 wk ahead cum death,2020-10-24,point,2735.0
2020-10-17,29,,2 wk ahead inc death,2020-10-31,point,132.0
2020-10-17,29,,2 wk ahead cum death,2020-10-31,point,2867.0
2020-10-17,29,,3 wk ahead inc death,2020-11-07,point,125.0
2020-10-17,29,,3 wk ahead cum death,2020-11-07,point,2992.0
2020-10-17,29,,4 wk ahead inc death,2020-11-14,point,105.0
2020-10-17,29,,4 wk ahead cum death,2020-11-14,point,3097.0
2020-10-17,50,,1 wk ahead inc death,2020-10-24,point,-2.0
2020-10-17,50,,1 wk ahead cum death,2020-10-24,point,56.0
2020-10-17,50,,2 wk ahead inc death,2020-10-31,point,-0.0
2020-10-17,50,,2 wk ahead cum death,2020-10-31,point,56.0
2020-10-17,50,,3 wk ahead inc death,2020-11-07,point,-1.0
2020-10-17,50,,3 wk ahead cum death,2020-11-07,point,55.0
2020-10-17,50,,4 wk ahead inc death,2020-11-14,point,2.0
2020-10-17,50,,4 wk ahead cum death,2020-11-14,point,57.0
2020-10-17,51,,1 wk ahead inc death,2020-10-24,point,93.0
2020-10-17,51,,1 wk ahead cum death,2020-10-24,point,3515.0
2020-10-17,51,,2 wk ahead inc death,2020-10-31,point,106.0
2020-10-17,51,,2 wk ahead cum death,2020-10-31,point,3621.0
2020-10-17,51,,3 wk ahead inc death,2020-11-07,point,107.0
2020-10-17,51,,3 wk ahead cum death,2020-11-07,point,3728.0
2020-10-17,51,,4 wk ahead inc death,2020-11-14,point,93.0
2020-10-17,51,,4 wk ahead cum death,2020-11-14,point,3821.0
2020-10-17,09,,1 wk ahead inc death,2020-10-24,point,18.0
2020-10-17,09,,1 wk ahead cum death,2020-10-24,point,4560.0
2020-10-17,09,,2 wk ahead inc death,2020-10-31,point,22.0
2020-10-17,09,,2 wk ahead cum death,2020-10-31,point,4582.0
2020-10-17,09,,3 wk ahead inc death,2020-11-07,point,19.0
2020-10-17,09,,3 wk ahead cum death,2020-11-07,point,4601.0
2020-10-17,09,,4 wk ahead inc death,2020-11-14,point,23.0
2020-10-17,09,,4 wk ahead cum death,2020-11-14,point,4624.0
2020-10-17,19,,1 wk ahead inc death,2020-10-24,point,84.0
2020-10-17,19,,1 wk ahead cum death,2020-10-24,point,1612.0
2020-10-17,19,,2 wk ahead inc death,2020-10-31,point,93.0
2020-10-17,19,,2 wk ahead cum death,2020-10-31,point,1705.0
2020-10-17,19,,3 wk ahead inc death,2020-11-07,point,86.0
2020-10-17,19,,3 wk ahead cum death,2020-11-07,point,1791.0
2020-10-17,19,,4 wk ahead inc death,2020-11-14,point,77.0
2020-10-17,19,,4 wk ahead cum death,2020-11-14,point,1868.0
2020-10-17,22,,1 wk ahead inc death,2020-10-24,point,78.0
2020-10-17,22,,1 wk ahead cum death,2020-10-24,point,5805.0
2020-10-17,22,,2 wk ahead inc death,2020-10-31,point,78.0
2020-10-17,22,,2 wk ahead cum death,2020-10-31,point,5883.0
2020-10-17,22,,3 wk ahead inc death,2020-11-07,point,70.0
2020-10-17,22,,3 wk ahead cum death,2020-11-07,point,5953.0
2020-10-17,22,,4 wk ahead inc death,2020-11-14,point,67.0
2020-10-17,22,,4 wk ahead cum death,2020-11-14,point,6020.0
2020-10-17,39,,1 wk ahead inc death,2020-10-24,point,105.0
2020-10-17,39,,1 wk ahead cum death,2020-10-24,point,4887.0
2020-10-17,39,,2 wk ahead inc death,2020-10-31,point,126.0
2020-10-17,39,,2 wk ahead cum death,2020-10-31,point,5013.0
2020-10-17,39,,3 wk ahead inc death,2020-11-07,point,111.0
2020-10-17,39,,3 wk ahead cum death,2020-11-07,point,5124.0
2020-10-17,39,,4 wk ahead inc death,2020-11-14,point,108.0
2020-10-17,39,,4 wk ahead cum death,2020-11-14,point,5232.0
2020-10-17,26,,1 wk ahead inc death,2020-10-24,point,130.0
2020-10-17,26,,1 wk ahead cum death,2020-10-24,point,7470.0
2020-10-17,26,,2 wk ahead inc death,2020-10-31,point,144.0
2020-10-17,26,,2 wk ahead cum death,2020-10-31,point,7614.0
2020-10-17,26,,3 wk ahead inc death,2020-11-07,point,123.0
2020-10-17,26,,3 wk ahead cum death,2020-11-07,point,7737.0
2020-10-17,26,,4 wk ahead inc death,2020-11-14,point,125.0
2020-10-17,26,,4 wk ahead cum death,2020-11-14,point,7862.0
2020-10-17,46,,1 wk ahead inc death,2020-10-24,point,62.0
2020-10-17,46,,1 wk ahead cum death,2020-10-24,point,377.0
2020-10-17,46,,2 wk ahead inc death,2020-10-31,point,73.0
2020-10-17,46,,2 wk ahead cum death,2020-10-31,point,450.0
2020-10-17,46,,3 wk ahead inc death,2020-11-07,point,64.0
2020-10-17,46,,3 wk ahead cum death,2020-11-07,point,514.0
2020-10-17,46,,4 wk ahead inc death,2020-11-14,point,63.0
2020-10-17,46,,4 wk ahead cum death,2020-11-14,point,577.0
2020-10-17,05,,1 wk ahead inc death,2020-10-24,point,144.0
2020-10-17,05,,1 wk ahead cum death,2020-10-24,point,1828.0
2020-10-17,05,,2 wk ahead inc death,2020-10-31,point,137.0
2020-10-17,05,,2 wk ahead cum death,2020-10-31,point,1965.0
2020-10-17,05,,3 wk ahead inc death,2020-11-07,point,122.0
2020-10-17,05,,3 wk ahead cum death,2020-11-07,point,2087.0
2020-10-17,05,,4 wk ahead inc death,2020-11-14,point,115.0
2020-10-17,05,,4 wk ahead cum death,2020-11-14,point,2202.0
2020-10-17,10,,1 wk ahead inc death,2020-10-24,point,9.0
2020-10-17,10,,1 wk ahead cum death,2020-10-24,point,695.0
2020-10-17,10,,2 wk ahead inc death,2020-10-31,point,11.0
2020-10-17,10,,2 wk ahead cum death,2020-10-31,point,706.0
2020-10-17,10,,3 wk ahead inc death,2020-11-07,point,9.0
2020-10-17,10,,3 wk ahead cum death,2020-11-07,point,715.0
2020-10-17,10,,4 wk ahead inc death,2020-11-14,point,12.0
2020-10-17,10,,4 wk ahead cum death,2020-11-14,point,727.0
2020-10-17,28,,1 wk ahead inc death,2020-10-24,point,102.0
2020-10-17,28,,1 wk ahead cum death,2020-10-24,point,3273.0
2020-10-17,28,,2 wk ahead inc death,2020-10-31,point,122.0
2020-10-17,28,,2 wk ahead cum death,2020-10-31,point,3395.0
2020-10-17,28,,3 wk ahead inc death,2020-11-07,point,108.0
2020-10-17,28,,3 wk ahead cum death,2020-11-07,point,3503.0
2020-10-17,28,,4 wk ahead inc death,2020-11-14,point,105.0
2020-10-17,28,,4 wk ahead cum death,2020-11-14,point,3608.0
2020-10-17,35,,1 wk ahead inc death,2020-10-24,point,30.0
2020-10-17,35,,1 wk ahead cum death,2020-10-24,point,959.0
2020-10-17,35,,2 wk ahead inc death,2020-10-31,point,44.0
2020-10-17,35,,2 wk ahead cum death,2020-10-31,point,1003.0
2020-10-17,35,,3 wk ahead inc death,2020-11-07,point,39.0
2020-10-17,35,,3 wk ahead cum death,2020-11-07,point,1042.0
2020-10-17,35,,4 wk ahead inc death,2020-11-14,point,41.0
2020-10-17,35,,4 wk ahead cum death,2020-11-14,point,1083.0
2020-10-17,38,,1 wk ahead inc death,2020-10-24,point,75.0
2020-10-17,38,,1 wk ahead cum death,2020-10-24,point,474.0
2020-10-17,38,,2 wk ahead inc death,2020-10-31,point,92.0
2020-10-17,38,,2 wk ahead cum death,2020-10-31,point,566.0
2020-10-17,38,,3 wk ahead inc death,2020-11-07,point,81.0
2020-10-17,38,,3 wk ahead cum death,2020-11-07,point,647.0
2020-10-17,38,,4 wk ahead inc death,2020-11-14,point,78.0
2020-10-17,38,,4 wk ahead cum death,2020-11-14,point,725.0
2020-10-17,56,,1 wk ahead inc death,2020-10-24,point,-1.0
2020-10-17,56,,1 wk ahead cum death,2020-10-24,point,56.0
2020-10-17,56,,2 wk ahead inc death,2020-10-31,point,0.0
2020-10-17,56,,2 wk ahead cum death,2020-10-31,point,56.0
2020-10-17,56,,3 wk ahead inc death,2020-11-07,point,0.0
2020-10-17,56,,3 wk ahead cum death,2020-11-07,point,56.0
2020-10-17,56,,4 wk ahead inc death,2020-11-14,point,3.0
2020-10-17,56,,4 wk ahead cum death,2020-11-14,point,59.0
2020-10-17,02,,1 wk ahead inc death,2020-10-24,point,2.0
2020-10-17,02,,1 wk ahead cum death,2020-10-24,point,69.0
2020-10-17,02,,2 wk ahead inc death,2020-10-31,point,5.0
2020-10-17,02,,2 wk ahead cum death,2020-10-31,point,74.0
2020-10-17,02,,3 wk ahead inc death,2020-11-07,point,4.0
2020-10-17,02,,3 wk ahead cum death,2020-11-07,point,78.0
2020-10-17,02,,4 wk ahead inc death,2020-11-14,point,7.0
2020-10-17,02,,4 wk ahead cum death,2020-11-14,point,85.0
2020-10-17,23,,1 wk ahead inc death,2020-10-24,point,-0.0
2020-10-17,23,,1 wk ahead cum death,2020-10-24,point,146.0
2020-10-17,23,,2 wk ahead inc death,2020-10-31,point,1.0
2020-10-17,23,,2 wk ahead cum death,2020-10-31,point,147.0
2020-10-17,23,,3 wk ahead inc death,2020-11-07,point,1.0
2020-10-17,23,,3 wk ahead cum death,2020-11-07,point,148.0
2020-10-17,23,,4 wk ahead inc death,2020-11-14,point,3.0
2020-10-17,23,,4 wk ahead cum death,2020-11-14,point,151.0
2020-10-17,01,,1 wk ahead inc death,2020-10-24,point,73.0
2020-10-17,01,,1 wk ahead cum death,2020-10-24,point,2861.0
2020-10-17,01,,2 wk ahead inc death,2020-10-31,point,76.0
2020-10-17,01,,2 wk ahead cum death,2020-10-31,point,2937.0
2020-10-17,01,,3 wk ahead inc death,2020-11-07,point,68.0
2020-10-17,01,,3 wk ahead cum death,2020-11-07,point,3005.0
2020-10-17,01,,4 wk ahead inc death,2020-11-14,point,67.0
2020-10-17,01,,4 wk ahead cum death,2020-11-14,point,3072.0
2020-10-17,16,,1 wk ahead inc death,2020-10-24,point,37.0
2020-10-17,16,,1 wk ahead cum death,2020-10-24,point,566.0
2020-10-17,16,,2 wk ahead inc death,2020-10-31,point,45.0
2020-10-17,16,,2 wk ahead cum death,2020-10-31,point,611.0
2020-10-17,16,,3 wk ahead inc death,2020-11-07,point,40.0
2020-10-17,16,,3 wk ahead cum death,2020-11-07,point,651.0
2020-10-17,16,,4 wk ahead inc death,2020-11-14,point,41.0
2020-10-17,16,,4 wk ahead cum death,2020-11-14,point,692.0
2020-10-17,30,,1 wk ahead inc death,2020-10-24,point,36.0
2020-10-17,30,,1 wk ahead cum death,2020-10-24,point,275.0
2020-10-17,30,,2 wk ahead inc death,2020-10-31,point,55.0
2020-10-17,30,,2 wk ahead cum death,2020-10-31,point,330.0
2020-10-17,30,,3 wk ahead inc death,2020-11-07,point,50.0
2020-10-17,30,,3 wk ahead cum death,2020-11-07,point,380.0
2020-10-17,30,,4 wk ahead inc death,2020-11-14,point,49.0
2020-10-17,30,,4 wk ahead cum death,2020-11-14,point,429.0
2020-10-17,72,,1 wk ahead inc death,2020-10-24,point,49.0
2020-10-17,72,,1 wk ahead cum death,2020-10-24,point,810.0
2020-10-17,72,,2 wk ahead inc death,2020-10-31,point,42.0
2020-10-17,72,,2 wk ahead cum death,2020-10-31,point,852.0
2020-10-17,72,,3 wk ahead inc death,2020-11-07,point,37.0
2020-10-17,72,,3 wk ahead cum death,2020-11-07,point,889.0
