,County,277,283,290,297
525,13281,431,25,30,28
526,13283,302,13,14,12
527,13285,3041,58,62,61
528,13287,334,4,5,4
529,13289,216,5,5,4
530,13291,882,23,32,37
531,13293,833,5,6,4
532,13295,1855,100,108,113
533,13297,2323,262,384,455
534,13299,1729,,,NaN
535,13301,164,1,0,1
536,13303,758,33,45,53
537,13305,1225,21,23,23
538,13307,44,0,0,0
539,13309,367,5,6,5
540,13311,997,17,14,12
541,13313,5357,267,309,332
542,13315,255,2,3,2
543,13317,294,,,NaN
544,13319,366,5,6,5
545,13321,605,20,24,25
546,15001,1221,187,244,302
547,15003,12839,435,414,397
548,15005,0,0,0,0
549,15007,61,1,0,0
550,15009,497,74,126,165
551,16001,16299,1179,1485,1665
552,16003,52,,,NaN
553,16005,2337,698,873,1106
554,16007,69,9,11,13
555,16009,170,5,7,7
556,16011,1554,292,328,395
557,16013,861,67,75,82
558,16015,76,1,2,2
559,16017,476,49,59,66
560,16019,4322,572,637,718
561,16021,141,54,74,96
562,16023,95,33,36,45
563,16025,41,,,NaN
564,16027,9783,621,753,852
565,16029,262,86,103,125
566,16031,1345,280,333,387
567,16033,40,1,2,2
568,16035,132,25,27,33
569,16037,94,10,13,15
570,16039,516,73,96,122
571,16041,342,116,137,172
572,16043,466,135,188,221
573,16045,422,41,52,70
574,16047,540,117,151,184
575,16049,336,71,93,122
576,16051,933,111,117,130
577,16053,1062,103,117,131
578,16055,3972,705,980,1242
579,16057,887,119,132,157
580,16059,206,45,48,58
581,16061,76,17,21,23
582,16063,183,41,54,64
583,16065,2465,659,747,835
584,16067,1164,185,202,251
585,16069,757,184,244,313
586,16071,45,10,13,15
587,16073,388,23,34,43
588,16075,1113,63,60,63
589,16077,356,34,34,38
590,16079,262,33,50,62
591,16081,279,27,28,29
592,16083,3868,633,768,890
593,16085,115,7,9,10
594,16087,442,22,22,22
595,17001,1862,330,413,482
596,17003,120,13,15,17
597,17005,499,70,68,79
598,17007,1860,300,343,390
599,17009,107,19,21,24
600,17011,906,71,79,82
601,17013,66,1,1,2
602,17015,410,94,104,127
603,17017,462,19,19,21
604,17019,6091,446,510,511
605,17021,816,73,76,82
606,17023,308,65,87,105
607,17025,311,45,53,63
608,17027,1755,205,219,229
609,17029,1912,172,194,209
610,17031,175586,12413,14323,16168
611,17033,647,23,17,15
612,17035,288,38,54,65
613,17037,2358,309,377,425
614,17039,260,46,53,62
615,17041,672,205,234,262
616,17043,22783,2258,2798,3254
617,17045,155,17,20,22
618,17047,108,18,20,22
619,17049,1165,128,146,162
620,17051,680,91,91,98
621,17053,196,36,40,50
622,17055,982,213,249,306
623,17057,518,173,217,268
624,17059,107,,,NaN
625,17061,290,34,46,57
626,17063,965,127,156,181
627,17065,120,20,19,22
628,17067,309,47,60,74
629,17069,53,6,7,7
630,17071,128,35,44,56
631,17073,846,63,75,79
632,17075,492,63,83,103
633,17077,1542,127,159,186
634,17079,264,27,32,40
635,17081,905,72,72,79
636,17083,473,34,39,50
637,17085,498,100,123,146
638,17087,355,65,75,92
639,17089,16621,1593,1935,2266
640,17091,3388,271,331,375
641,17093,2670,259,304,352
642,17095,1299,295,351,414
643,17097,20630,1459,1666,1870
644,17099,2408,277,336,375
645,17101,333,35,47,58
646,17103,710,164,215,263
647,17105,632,122,156,190
648,17107,590,66,87,99
649,17109,764,139,166,193
650,17111,6310,849,1132,1386
651,17113,4150,319,373,396
652,17115,3055,680,811,948
653,17117,807,102,116,132
654,17119,7151,442,457,459
655,17121,1012,195,262,302
656,17123,156,21,30,38
657,17125,305,79,109,128
658,17127,154,16,18,19
659,17129,185,30,42,52
660,17131,262,61,80,100
661,17133,920,71,78,79
662,17135,610,101,119,140
663,17137,896,121,160,191
664,17139,411,103,112,137
665,17141,1189,213,259,305
666,17143,4544,359,385,404
667,17145,438,48,62,80
668,17147,250,60,81,100
669,17149,353,115,146,172
670,17151,42,5,7,6
671,17153,235,17,19,21
672,17155,92,11,13,14
673,17157,1271,144,172,194
674,17159,334,32,34,36
675,17161,4005,413,494,556
676,17163,7920,406,450,457
677,17165,559,92,115,134
678,17167,3988,660,804,954
679,17169,90,15,16,18
680,17171,106,12,13,15
681,17173,669,102,116,126
682,17175,86,15,17,19
683,17177,981,213,285,337
684,17179,2645,323,349,389
685,17181,780,83,93,98
686,17183,1718,305,338,380
687,17185,226,31,38,50
688,17187,496,74,86,103
689,17189,307,31,37,39
690,17191,482,69,74,79
691,17193,269,47,62,77
692,17195,1400,309,420,490
693,17197,18356,1853,2256,2619
694,17199,1883,212,253,286
695,17201,10183,1529,1704,1908
696,17203,618,85,104,124
697,18001,523,100,116,144
698,18003,8552,846,987,1108
699,18005,1469,114,134,163
700,18007,110,11,13,15
701,18009,234,55,74,87
702,18011,1280,109,140,164
703,18013,146,18,22,26
704,18015,338,28,41,52
705,18017,2285,75,71,65
706,18019,3031,269,290,318
707,18021,458,55,58,68
708,18023,903,118,149,176
709,18025,163,25,32,41
710,18027,913,104,122,143
711,18029,1017,165,210,272
712,18031,525,27,34,38
713,18033,758,103,118,137
714,18035,3076,398,446,495
715,18037,1455,150,164,190
716,18039,9156,934,1068,1146
717,18041,739,176,235,250
718,18043,1858,158,175,191
719,18045,319,80,98,120
720,18047,381,37,40,49
721,18049,376,65,84,106
722,18051,928,120,139,149
723,18053,1310,155,190,218
724,18055,573,72,93,115
725,18057,6335,508,580,630
726,18059,1231,125,161,198
727,18061,799,75,87,99
728,18063,3367,253,307,358
729,18065,1313,178,182,211
730,18067,1684,122,149,164
731,18069,436,67,89,102
732,18071,1185,165,184,214
733,18073,665,157,203,245
734,18075,331,63,81,98
735,18077,352,28,31,36
736,18079,379,22,25,27
737,18081,3239,336,413,489
738,18083,813,151,198,243
739,18085,1984,339,430,519
740,18087,828,81,106,129
741,18089,14222,1436,1697,1954
742,18091,2361,313,357,414
743,18093,947,238,304,357
744,18095,2480,284,325,369
745,18097,25871,1539,1750,1911
746,18099,1451,180,219,253
747,18101,204,13,16,20
748,18103,661,118,148,182
749,18105,3332,178,174,167
750,18107,620,58,79,98
751,18109,989,94,110,126
752,18111,236,33,40,51
753,18113,1219,128,153,184
754,18115,133,31,30,33
755,18117,421,57,70,83
756,18119,211,19,22,28
757,18121,250,61,75,93
758,18123,361,64,87,105
759,18125,343,39,40,45
760,18127,3416,505,655,774
761,18129,766,120,139,149
762,18131,175,32,39,50
763,18133,766,68,87,97
764,18135,381,71,88,113
765,18137,474,78,99,119
766,18139,230,46,57,74
767,18141,9532,930,1010,1086
768,18143,545,40,45,48
769,18145,894,114,156,179
770,18147,412,50,62,71
771,18149,437,76,99,121
772,18151,657,90,98,115
773,18153,455,60,77,96
774,18155,97,14,17,20
775,18157,3918,444,502,531
776,18159,282,19,22,28
777,18161,114,20,23,28
778,18163,6090,693,749,778
779,18165,268,77,99,120
780,18167,2724,320,354,398
781,18169,438,92,116,148
782,18171,89,26,34,42
783,18173,2015,175,186,183
784,18175,386,58,74,95
785,18177,1379,296,373,449
786,18179,449,81,92,116
787,18181,610,58,72,87
788,18183,479,74,85,107
789,19001,161,45,54,69
790,19003,81,15,19,19
791,19005,363,,,NaN
792,19007,225,32,41,49
793,19009,142,15,19,19
794,19011,581,109,129,157
795,19013,5574,389,471,526
796,19015,717,57,58,60
797,19017,671,62,72,78
798,19019,451,64,82,94
799,19021,2255,64,68,70
800,19023,378,30,36,39
801,19025,307,48,67,81
802,19027,1145,132,146,156
803,19029,388,116,143,177
804,19031,460,116,144,183
805,19033,1362,128,174,199
806,19035,402,34,37,37
807,19037,356,27,39,49
808,19039,349,44,62,74
809,19041,528,65,76,88
810,19043,419,72,100,121
811,19045,1483,116,142,150
812,19047,1355,68,67,67
813,19049,3443,178,188,197
814,19051,176,15,17,19
815,19053,150,36,45,55
816,19055,778,121,134,146
817,19057,1386,256,299,366
818,19059,734,49,52,53
819,19061,5186,597,662,696
820,19063,429,48,50,57
821,19065,374,56,65,79
822,19067,433,24,26,27
823,19069,380,11,12,14
824,19071,202,25,33,37
825,19073,186,23,23,26
826,19075,307,33,40,46
827,19077,391,29,28,29
828,19079,468,56,66,85
829,19081,316,46,57,66
830,19083,475,70,83,102
831,19085,653,134,151,173
832,19087,1054,86,98,96
833,19089,269,41,48,62
834,19091,323,47,59,73
835,19093,192,21,24,28
836,19095,405,51,52,60
837,19097,628,102,122,138
838,19099,1096,72,83,86
839,19101,238,53,79,101
840,19103,5844,205,229,231
841,19105,444,51,51,59
842,19107,160,17,20,22
843,19109,466,59,67,74
844,19111,954,116,131,148
845,19113,5513,462,531,565
846,19115,521,34,37,39
847,19117,201,24,32,41
848,19119,549,40,42,42
849,19121,360,29,29,30
850,19123,687,114,130,152
851,19125,1007,72,83,85
852,19127,2014,86,109,128
853,19129,397,75,96,115
854,19131,275,50,74,92
855,19133,244,30,32,37
856,19135,259,41,47,58
857,19137,173,27,32,39
858,19139,1442,134,156,190
859,19141,664,81,94,100
860,19143,279,42,49,56
861,19145,399,76,91,111
862,19147,310,34,38,41
863,19149,1657,144,144,145
864,19151,223,18,20,22
865,19153,18874,947,1065,1117
866,19155,3235,358,402,448
867,19157,456,45,49,55
868,19159,88,14,16,17
869,19161,397,37,42,44
870,19163,4541,563,673,760
871,19165,372,38,43,49
872,19167,2425,165,159,153
873,19169,3989,154,164,162
874,19171,944,52,59,63
875,19173,236,24,26,32
876,19175,232,33,40,47
877,19177,174,26,33,41
878,19179,1525,45,45,44
879,19181,1247,100,115,134
880,19183,653,58,66,70
881,19185,120,9,12,11
882,19187,1830,146,163,175
883,19189,487,82,96,114
884,19191,474,52,58,66
885,19193,7183,428,444,443
886,19195,144,15,17,19
887,19197,719,37,44,47
888,20001,112,9,9,10
889,20003,167,64,76,99
890,20005,512,73,83,106
891,20007,36,10,11,12
892,20009,729,71,73,83
893,20011,306,65,75,99
894,20013,204,34,42,50
895,20015,841,96,114,134
896,20017,90,2,2,2
897,20019,21,0,0,0
898,20021,660,57,61,70
899,20023,111,22,27,32
900,20025,63,5,4,6
901,20027,96,29,39,52
902,20029,116,25,34,42
903,20031,154,,,NaN
904,20033,20,1,1,2
905,20035,490,44,42,50
906,20037,1384,198,257,314
907,20039,76,31,39,47
908,20041,294,34,44,53
909,20043,201,51,67,82
910,20045,2799,107,100,94
911,20047,67,6,7,7
912,20049,13,0,0,0
913,20051,1352,94,91,90
914,20053,209,69,94,110
915,20055,2900,318,384,419
916,20057,3193,107,103,103
917,20059,522,50,57,67
918,20061,385,33,41,50
919,20063,162,20,20,22
920,20065,56,6,7,7
921,20067,429,46,48,51
922,20069,197,29,31,41
923,20071,34,,,NaN
924,20073,85,15,17,18
925,20075,60,7,8,9
926,20077,149,16,18,20
927,20079,518,71,90,119
928,20081,103,0,0,0
929,20083,33,2,2,2
930,20085,315,37,54,67
931,20087,269,28,29,36
932,20089,28,5,6,6
933,20091,13751,781,811,819
934,20093,139,20,22,23
935,20095,119,11,12,12
936,20097,69,25,38,44
937,20099,372,68,82,110
938,20101,21,,,NaN
939,20103,2520,101,103,106
940,20105,20,,,NaN
941,20107,110,,,NaN
942,20109,68,10,10,11
943,20111,1288,53,56,58
944,20113,390,56,85,109
945,20115,116,12,14,15
946,20117,65,10,10,11
947,20119,141,,,NaN
948,20121,509,39,40,40
949,20123,62,3,4,4
950,20125,656,92,97,133
951,20127,56,6,7,7
952,20129,41,6,7,7
953,20131,258,54,61,77
954,20133,255,55,77,98
955,20135,148,,,NaN
956,20137,477,217,216,189
957,20139,156,22,24,30
958,20141,21,3,4,4
959,20143,111,11,13,13
960,20145,413,9,10,11
961,20147,183,31,44,52
962,20149,376,51,60,76
963,20151,114,15,17,18
964,20153,82,16,17,19
965,20155,2029,483,587,747
966,20157,76,12,13,14
967,20159,136,29,37,49
968,20161,2123,107,118,129
969,20163,145,10,10,11
970,20165,98,,,NaN
971,20167,174,23,27,33
972,20169,1068,125,154,178
973,20171,176,28,31,38
974,20173,10861,918,1084,1261
975,20175,2092,134,146,149
976,20177,3354,199,201,219
977,20179,143,58,59,63
978,20181,171,48,63,77
979,20183,22,5,6,6
980,20185,77,8,9,9
981,20187,48,0,0,0
982,20189,220,22,25,27
983,20191,262,35,50,67
984,20193,326,75,88,105
985,20195,91,14,14,16
986,20197,81,5,6,6
987,20199,36,10,10,11
988,20201,31,3,4,4
989,20203,28,12,13,14
990,20205,113,29,32,46
991,20207,27,2,2,2
992,20209,8140,298,280,290
993,21001,491,65,75,86
994,21003,541,70,91,108
995,21005,245,32,37,43
996,21007,72,5,7,7
997,21009,1126,196,263,333
998,21011,117,12,14,16
999,21013,668,76,97,116
1000,21015,2104,190,236,268
1001,21017,307,46,52,61
1002,21019,646,57,63,67
1003,21021,440,64,77,93
1004,21023,69,,,NaN
1005,21025,127,13,15,16
1006,21027,188,27,31,40
1007,21029,1377,186,209,247
1008,21031,403,21,22,23
1009,21033,254,42,47,59
1010,21035,951,105,128,138
1011,21037,1201,123,151,175
1012,21039,101,9,11,12
1013,21041,220,6,7,8
1014,21043,330,48,58,69
1015,21045,313,18,20,23
1016,21047,1835,160,172,187
1017,21049,517,92,134,170
1018,21051,498,98,127,160
1019,21053,230,45,53,65
1020,21055,162,25,30,39
1021,21057,133,13,15,16
1022,21059,1942,144,170,176
1023,21061,183,27,39,50
1024,21063,321,108,175,184
1025,21065,264,30,35,42
1026,21067,10379,673,658,682
1027,21069,178,67,94,120
1028,21071,344,87,121,161
1029,21073,842,55,70,76
1030,21075,234,20,23,24
1031,21077,126,12,14,16
1032,21079,302,75,101,129
1033,21081,243,23,30,39
