,County,194,199,206,213,220,227,234,241
86,02188,33,3,0,0,0,0,0,0
87,02195,6,0,0,0,0,0,0,0
88,02198,8,2,0,0,0,0,0,0
89,02220,23,1,0,0,0,0,0,0
90,02230,0,,,,,,,NaN
91,02240,14,0,0,0,0,0,0,0
92,02261,49,4,1,0,0,0,0,0
93,02275,9,,,,,,,NaN
94,02282,7,,,,,,,NaN
95,02290,46,2,1,1,1,0,0,0
96,04001,3084,92,70,49,33,22,14,9
97,04003,1557,98,67,43,26,15,8,4
98,04005,2997,121,100,92,83,73,65,59
99,04007,841,110,122,124,125,127,126,121
100,04009,490,57,55,54,51,48,45,40
101,04011,57,0,0,0,0,0,0,0
102,04012,474,2,0,0,0,0,0,0
103,04013,120960,10995,11274,10807,10239,9573,9012,8342
104,04015,3040,261,221,185,148,118,93,72
105,04017,5284,146,136,121,108,97,84,75
106,04019,16741,1704,1713,1608,1483,1363,1247,1112
107,04021,8301,694,728,731,729,717,707,688
108,04023,2610,53,42,27,17,10,6,3
109,04025,1858,254,266,279,288,298,300,300
110,04027,11203,535,363,229,139,81,46,25
111,05001,201,22,19,18,16,14,12,10
112,05003,254,69,84,102,118,129,138,143
113,05005,62,3,2,1,1,0,0,0
114,05007,4572,226,166,116,78,53,34,22
115,05009,176,51,62,73,80,86,86,84
116,05011,147,12,13,11,9,7,5,4
117,05013,13,,,,,,,NaN
118,05015,340,8,5,4,3,2,1,1
119,05017,536,200,197,142,89,51,29,16
120,05019,159,5,2,1,1,0,0,0
121,05021,109,2,0,0,0,0,0,0
122,05023,182,3,1,1,1,0,0,0
123,05025,71,3,2,1,0,0,0,0
124,05027,202,23,21,22,22,21,21,20
125,05029,137,8,7,7,7,7,6,6
126,05031,1134,112,81,53,33,20,11,6
127,05033,554,66,52,43,34,26,19,14
128,05035,1242,107,83,66,50,38,29,21
129,05037,172,8,3,2,1,1,0,0
130,05039,58,4,3,3,3,3,3,2
131,05041,160,17,12,11,11,10,9,8
132,05043,166,16,10,10,10,10,10,9
133,05045,1212,91,89,88,87,83,80,74
134,05047,108,19,23,29,36,41,47,52
135,05049,29,2,1,0,0,0,0,0
136,05051,875,152,195,221,240,258,278,294
137,05053,127,3,2,2,2,2,2,2
138,05055,393,226,352,500,657,786,858,852
139,05057,220,26,29,33,35,36,36,37
140,05059,1465,39,39,37,37,36,35,35
141,05061,300,12,9,7,5,4,3,2
142,05063,398,139,156,160,155,140,127,108
143,05065,45,1,1,1,0,0,0,0
144,05067,59,2,4,5,5,6,7,9
145,05069,1382,175,158,160,159,155,153,148
146,05071,636,40,24,18,13,10,7,5
147,05073,49,1,1,1,1,0,0,0
148,05075,185,16,11,7,4,3,1,1
149,05077,890,2,1,1,0,0,0,0
150,05079,1186,25,12,10,8,7,6,5
151,05081,156,44,73,101,131,152,156,151
152,05083,195,39,31,37,43,48,51,56
153,05085,452,78,71,69,64,58,51,44
154,05087,262,7,2,1,0,0,0,0
155,05089,23,0,0,0,0,0,0,0
156,05091,470,27,23,20,17,13,11,9
157,05093,797,232,300,365,424,485,532,570
158,05095,53,3,2,2,2,2,2,1
159,05097,26,0,0,0,0,0,0,0
160,05099,133,1,0,0,0,0,0,0
161,05101,98,6,5,4,3,2,2,1
162,05103,81,5,4,4,3,3,2,2
163,05105,49,2,2,2,2,2,2,1
164,05107,284,26,19,18,17,15,14,12
165,05109,81,4,3,2,1,1,0,0
166,05111,167,20,14,9,5,2,1,0
167,05113,131,1,1,1,1,0,0,0
168,05115,1216,105,72,55,40,30,20,14
169,05117,74,6,3,3,3,3,2,2
170,05119,4893,410,425,401,375,350,320,290
171,05121,175,21,22,20,18,16,14,11
172,05123,1140,39,20,12,7,4,2,1
173,05125,892,80,67,52,41,31,23,16
174,05127,44,2,2,2,2,2,2,2
175,05129,27,0,0,0,0,0,0,0
176,05131,1856,342,331,298,259,219,179,147
177,05133,939,11,7,4,2,1,0,0
178,05135,106,6,3,2,1,0,0,0
179,05137,55,3,1,0,0,0,0,0
180,05139,435,40,40,36,32,27,24,19
181,05141,52,1,1,0,0,0,0,0
182,05143,6072,239,141,85,49,27,14,7
183,05145,266,29,25,25,24,23,21,20
184,05147,20,0,0,0,0,0,0,0
185,05149,1030,36,22,14,10,6,3,2
186,06001,11524,830,820,727,636,546,467,399
187,06003,2,0,0,0,0,0,0,0
188,06005,126,45,66,75,79,79,72,65
189,06007,941,71,62,44,30,20,12,8
190,06009,125,7,8,7,6,5,4,3
191,06011,331,27,33,34,34,33,32,31
192,06013,8033,960,912,887,851,816,773,729
193,06015,88,2,2,1,0,0,0,0
194,06017,637,79,78,63,46,34,24,17
195,06019,15083,2726,2589,2719,2856,2979,3041,3071
196,06021,332,13,12,9,6,4,3,2
197,06023,233,7,5,3,2,1,0,0
198,06025,9448,202,189,146,114,87,65,48
199,06027,61,1,0,0,0,0,0,0
200,06029,20651,5149,5535,5646,5646,5502,5267,4908
201,06031,4453,475,433,317,226,155,105,69
202,06033,208,11,14,16,16,16,16,16
203,06035,626,64,57,40,27,18,11,7
204,06037,193877,16927,18063,17702,17196,16585,15905,15222
205,06039,1943,166,130,80,46,25,13,7
206,06041,5092,199,223,211,203,189,178,167
207,06043,57,3,1,1,1,0,0,0
208,06045,322,43,49,53,57,59,60,61
209,06047,4285,875,866,689,525,389,280,196
210,06049,2,0,0,0,0,0,0,0
211,06051,145,17,11,7,4,2,1,0
212,06053,4924,717,683,546,433,331,248,183
213,06055,888,71,56,34,20,10,5,3
214,06057,299,17,22,22,22,22,22,21
215,06059,37813,3530,3424,3351,3252,3105,2980,2843
216,06061,1925,189,203,192,183,171,155,141
217,06063,33,0,0,0,0,0,0,0
218,06065,37011,2101,2406,2356,2290,2219,2160,2082
219,06067,10122,968,848,855,851,851,836,820
220,06069,647,104,89,81,69,59,48,38
221,06071,33432,3593,3769,3722,3599,3482,3347,3184
222,06073,29883,2967,2174,1860,1559,1301,1083,893
223,06075,6916,881,767,606,463,345,256,185
224,06077,11885,647,673,586,508,434,374,312
225,06079,1902,116,130,124,118,111,106,96
226,06081,5683,407,410,347,289,236,190,149
227,06083,6167,568,670,677,662,660,650,634
228,06085,10794,1812,1917,2087,2250,2410,2551,2691
229,06087,1152,209,273,300,324,339,359,363
230,06089,390,47,64,72,81,87,95,101
231,06091,2,0,0,0,0,0,0,0
232,06093,73,2,2,2,2,2,2,2
233,06095,3611,394,463,458,444,429,404,380
234,06097,3113,623,651,700,737,762,778,790
235,06099,9221,1082,945,815,689,568,468,375
236,06101,797,136,137,133,124,113,102,89
237,06103,234,10,13,13,13,13,12,12
238,06105,5,0,0,0,0,0,0,0
239,06107,9745,673,542,348,219,130,76,44
240,06109,141,5,6,6,6,6,6,6
241,06111,7344,588,656,623,589,553,523,481
242,06113,1572,124,108,110,111,110,111,109
243,06115,502,104,124,146,166,184,198,211
244,08001,6115,428,299,200,130,81,49,29
245,08003,224,0,0,0,0,0,0,0
246,08005,7023,395,318,265,216,174,140,110
247,08007,33,0,0,0,0,0,0,0
248,08009,14,0,0,0,0,0,0,0
249,08011,5,0,0,0,0,0,0,0
250,08013,1927,117,109,106,102,99,95,90
251,08014,417,29,22,20,18,16,15,13
252,08015,287,1,0,0,0,0,0,0
253,08017,8,0,0,0,0,0,0,0
254,08019,27,0,0,0,0,0,0,0
255,08021,23,0,0,0,0,0,0,0
256,08023,22,0,0,0,0,0,0,0
257,08025,72,0,0,0,0,0,0,0
258,08027,10,0,0,0,0,0,0,0
259,08029,110,6,2,1,0,0,0,0
260,08031,9813,501,458,423,389,353,324,292
261,08033,1,,,,,,,NaN
262,08035,1653,108,100,101,101,98,97,94
263,08037,1069,60,51,42,34,27,22,16
264,08039,87,2,0,0,0,0,0,0
265,08041,4625,389,402,395,387,372,354,335
266,08043,112,9,9,8,6,5,4,3
267,08045,721,75,80,81,80,78,74,70
268,08047,16,0,0,0,0,0,0,0
269,08049,44,0,0,0,0,0,0,0
270,08051,257,19,10,8,6,4,3,2
271,08053,3,0,0,0,0,0,0,0
272,08055,6,0,0,0,0,0,0,0
273,08057,8,,,,,,,NaN
274,08059,3971,235,189,145,110,83,60,42
275,08061,0,,,,,,,NaN
276,08063,43,0,0,0,0,0,0,0
277,08065,73,2,1,1,1,0,0,0
278,08067,198,5,3,3,3,2,2,2
279,08069,1417,120,100,88,76,65,54,44
280,08071,15,0,0,0,0,0,0,0
281,08073,6,0,0,0,0,0,0,0
282,08075,648,1,0,0,0,0,0,0
283,08077,271,22,13,10,6,4,2,1
284,08079,18,0,0,0,0,0,0,0
285,08081,25,0,0,0,0,0,0,0
286,08083,108,1,1,0,0,0,0,0
287,08085,283,7,5,3,2,1,1,0
288,08087,677,1,0,0,0,0,0,0
289,08089,61,2,0,0,0,0,0,0
290,08091,12,0,0,0,0,0,0,0
291,08093,42,0,0,0,0,0,0,0
292,08095,19,0,0,0,0,0,0,0
293,08097,172,4,3,2,2,1,1,0
294,08099,48,0,0,0,0,0,0,0
295,08101,615,24,20,16,12,9,6,4
296,08103,8,0,0,0,0,0,0,0
297,08105,87,1,1,1,1,1,1,1
298,08107,108,4,2,1,0,0,0,0
299,08109,107,0,0,0,0,0,0,0
300,08111,2,0,0,0,0,0,0,0
301,08113,76,1,1,0,0,0,0,0
302,08115,11,,,,,,,NaN
303,08117,323,1,0,0,0,0,0,0
304,08119,113,5,3,2,1,1,0,0
305,08121,47,0,0,0,0,0,0,0
306,08123,3552,95,64,44,30,20,13,8
307,08125,62,0,0,0,0,0,0,0
308,09001,17870,163,114,62,34,18,9,4
309,09003,12701,219,211,172,139,113,91,72
310,09005,1598,12,9,6,3,2,1,0
311,09007,1388,0,0,0,0,0,0,0
312,09009,13086,60,43,25,14,7,4,2
313,09011,1414,10,10,8,6,5,4,3
314,09013,1050,14,10,6,4,2,1,0
315,09015,712,13,13,10,8,6,5,4
316,10001,2215,64,43,33,24,18,13,9
317,10003,6938,292,277,247,217,188,163,139
318,10005,5673,95,70,60,51,44,37,31
319,11001,NaN,132,110,75,50,32,21,13
320,12001,3749,491,499,501,497,481,475,452
321,12003,403,78,83,89,94,95,93,90
322,12005,3701,604,557,449,351,267,199,143
323,12007,340,98,103,88,71,53,38,27
324,12009,5619,572,606,613,610,609,611,598
325,12011,58531,8831,9240,9503,9649,9655,9542,9492
326,12013,328,68,32,22,14,9,5,3
327,12015,2062,319,341,350,360,360,359,350
328,12017,1299,251,250,276,301,323,347,363
329,12019,2935,397,424,449,473,492,506,521
330,12021,9811,698,520,350,234,151,92,55
331,12023,2598,279,229,167,114,78,51,32
332,12027,1297,49,30,16,8,4,2,1
333,12029,277,29,18,12,8,5,3,2
334,12031,21830,2094,2073,2104,2108,2103,2080,2048
335,12033,8125,982,1042,1034,1024,987,946,907
336,12035,945,102,112,118,124,127,127,129
337,12037,158,41,39,47,53,59,60,58
338,12039,1576,518,550,624,680,730,751,754
339,12041,331,26,21,16,11,8,5,4
340,12043,392,0,0,0,0,0,0,0
341,12045,390,146,216,273,317,339,322,291
342,12047,586,24,11,9,8,6,5,4
343,12049,857,48,25,15,8,5,2,1
344,12051,1667,44,34,23,14,9,5,3
345,12053,1766,309,353,397,439,483,521,556
346,12055,1277,197,142,115,92,71,53,39
347,12057,30450,3275,3307,3394,3456,3483,3506,3486
348,12059,455,41,22,12,7,3,1,0
349,12061,2340,284,307,314,320,321,320,317
350,12063,1618,228,166,104,64,35,19,10
351,12065,363,213,258,223,165,107,67,40
352,12067,113,15,20,22,23,23,22,21
353,12069,4708,508,547,550,545,537,526,511
354,12071,15799,1181,1158,1067,985,890,805,731
355,12073,4448,615,661,715,768,813,858,908
356,12075,618,104,86,62,41,26,15,9
357,12077,412,61,45,32,21,13,8,4
358,12079,655,99,91,96,97,97,95,93
359,12081,8825,799,803,762,712,661,604,560
360,12083,5286,1859,2479,2951,3357,3714,4019,4184
361,12085,3644,152,143,122,103,85,71,58
362,12086,123644,15931,17161,17202,17093,16966,16632,15991
363,12087,1379,236,267,296,324,353,373,400
364,12089,1121,147,145,145,140,133,124,114
365,12091,3031,642,751,872,989,1106,1236,1335
366,12093,958,89,48,27,15,7,4,2
367,12095,29927,2384,2435,2338,2210,2075,1933,1802
368,12097,8894,1097,1176,1232,1271,1300,1332,1346
369,12099,34550,3489,3666,3673,3637,3576,3488,3375
370,12101,6548,658,677,688,686,681,664,658
371,12103,16886,1608,1714,1739,1765,1776,1787,1777
372,12105,13137,1559,1591,1639,1674,1712,1717,1726
373,12107,1379,237,216,210,201,184,164,147
374,12109,3362,359,363,378,386,387,387,387
375,12111,5256,661,611,557,502,446,388,336
376,12113,3484,681,803,886,956,1024,1073,1105
377,12115,5814,569,606,609,604,596,589,572
378,12117,6687,533,540,539,537,530,515,501
379,12119,1142,143,126,132,135,139,140,142
380,12121,1190,143,157,165,172,176,177,177
381,12123,396,101,129,153,173,186,197,206
382,12125,225,15,6,3,2,1,0,0
383,12127,7194,891,919,947,978,998,1009,1024
384,12129,612,73,54,39,27,18,12,7
385,12131,1256,152,157,137,121,101,84,68
386,12133,597,164,147,131,111,90,71,53
387,13001,602,53,38,25,15,9,5,3
388,13003,296,12,8,6,5,4,3,2
389,13005,415,15,8,6,3,2,1,1
390,13007,58,2,1,1,0,0,0,0
391,13009,972,107,76,52,34,22,13,8
392,13011,244,18,16,13,9,7,4,3
393,13013,1127,159,177,186,192,196,194,194
394,13015,1618,221,222,205,185,169,146,129
395,13017,351,21,17,14,10,7,5,3
396,13019,263,16,15,14,13,11,9,8
397,13021,3214,445,502,533,553,566,577,592
398,13023,133,8,3,1,0,0,0,0
399,13025,228,5,5,4,4,3,2,2
400,13027,374,22,20,15,11,7,5,3
401,13029,566,69,85,96,107,117,128,135
402,13031,1112,136,151,154,150,145,138,131
403,13033,415,34,31,32,31,30,30,28
404,13035,466,19,13,8,4,2,1,0
405,13037,194,5,4,4,3,2,2,1
406,13039,689,186,207,235,263,278,290,295
407,13043,229,36,39,42,42,43,41,38
408,13045,1756,134,83,56,36,23,14,8
409,13047,546,58,61,54,46,37,31,25
410,13049,389,83,111,129,142,151,154,150
411,13051,5051,577,627,626,619,606,588,567
412,13053,665,162,203,203,193,170,141,112
413,13055,198,49,56,67,78,90,98,106
414,13057,2885,370,368,376,381,380,380,372
415,13059,1741,255,277,282,277,275,267,256
416,13061,80,8,4,3,2,2,1,1
417,13063,4557,450,434,390,346,301,263,219
418,13065,176,7,4,3,2,1,1,0
419,13067,11844,1740,1805,1867,1905,1926,1933,1927
420,13069,1347,108,101,95,87,78,72,64
421,13071,1481,39,28,21,15,10,7,5
422,13073,1969,451,509,570,629,679,719,749
423,13075,405,43,36,27,20,13,9,6
424,13077,1359,113,75,51,33,20,12,7
425,13079,89,5,6,6,5,5,4,4
426,13081,363,7,6,5,5,4,4,3
427,13083,111,5,5,5,5,5,4,4
428,13085,301,54,72,87,101,114,129,139
429,13087,677,160,131,112,89,67,50,36
430,13089,12604,1230,1234,1167,1092,1001,928,839
431,13091,189,2,2,1,1,1,1,1
432,13093,242,2,1,0,0,0,0,0
433,13095,2621,93,61,35,20,11,6,3
434,13097,2331,250,250,250,245,237,227,219
435,13099,346,2,1,0,0,0,0,0
436,13101,218,0,0,0,0,0,0,0
437,13103,651,75,85,89,90,90,89,87
438,13105,324,15,17,17,16,15,14,12
439,13107,426,65,64,71,78,83,88,94
440,13109,227,29,24,26,28,29,30,31
441,13111,284,37,23,16,10,6,4,2
442,13113,980,140,144,144,142,137,130,122
443,13115,1283,181,146,109,78,53,35,23
444,13117,1942,294,321,329,329,321,312,298
445,13119,375,31,18,13,9,5,4,2
446,13121,18224,2137,2329,2408,2485,2543,2607,2639
447,13123,518,62,47,45,42,38,35,31
448,13125,23,0,0,1,1,1,1,1
449,13127,2330,148,132,121,113,103,94,85
450,13129,1026,125,112,91,72,55,41,30
451,13131,419,37,34,31,28,25,22,20
452,13133,254,15,10,6,3,1,0,0
453,13135,17927,2389,2241,1958,1682,1420,1175,969
454,13137,1048,65,48,33,23,15,10,6
455,13139,5547,582,632,638,629,612,590,567
456,13141,283,4,2,1,1,0,0,0
457,13143,196,8,7,6,5,4,3,2
458,13145,624,30,23,15,10,7,4,2
459,13147,269,44,48,47,43,37,33,27
460,13149,131,3,2,2,2,1,1,1
461,13151,3019,347,344,315,282,249,217,184
462,13153,1802,321,358,383,400,415,420,424
463,13155,157,15,15,15,14,13,12,10
464,13157,958,145,140,122,101,81,63,49
465,13159,126,2,1,1,1,1,0,0
466,13161,404,70,36,23,15,8,5,2
467,13163,449,45,33,27,22,17,13,10
468,13165,230,8,6,3,2,1,0,0
469,13167,227,10,3,1,1,0,0,0
470,13169,270,19,12,7,4,2,1,0
471,13171,237,9,8,7,6,5,4,3
472,13173,215,5,4,3,3,2,2,2
473,13175,762,146,153,159,158,155,146,138
474,13177,520,25,17,15,13,11,9,7
475,13179,624,79,78,73,67,61,54,46
476,13181,129,13,11,11,11,10,9,8
477,13183,124,14,18,21,23,26,27,28
478,13185,2985,296,213,145,93,59,36,21
479,13187,302,55,78,91,104,117,124,133
480,13189,296,36,26,18,12,8,5,3
481,13191,157,11,10,11,12,12,12,12
482,13193,175,4,2,1,0,0,0,0
483,13195,341,47,37,28,21,15,10,6
484,13197,145,8,8,7,6,5,4,4
485,13199,358,18,7,4,2,1,0,0
486,13201,129,5,4,2,1,0,0,0
487,13205,617,49,36,28,20,14,10,7
488,13207,428,36,33,33,31,28,26,24
489,13209,138,9,10,11,12,12,13,13
490,13211,226,35,32,25,18,13,8,5
491,13213,538,45,44,43,42,42,40,38
492,13215,4368,364,270,188,126,81,52,33
493,13217,1618,217,225,227,226,218,211,205
494,13219,396,31,27,26,25,23,20,18
495,13221,189,12,9,7,6,5,4,3
496,13223,1452,209,226,248,260,268,277,287
497,13225,334,51,42,32,24,17,11,8
498,13227,295,56,55,61,68,71,74,77
499,13229,380,5,2,1,0,0,0,0
500,13231,195,11,5,3,2,1,1,0
501,13233,682,128,107,76,50,31,19,11
502,13235,88,5,3,2,1,0,0,0
503,13237,384,45,46,42,37,31,26,22
504,13239,29,0,0,0,0,0,0,0
505,13241,193,20,26,29,30,33,34,35
506,13243,261,8,5,2,1,0,0,0
507,13245,3786,985,1165,1345,1516,1700,1849,1979
508,13247,1176,167,187,198,209,212,213,216
509,13249,55,3,2,1,1,0,0,0
510,13251,175,6,6,6,6,5,5,4
511,13253,145,25,22,15,10,6,3,2
512,13255,868,79,75,74,72,70,66,62
513,13257,561,58,63,68,74,78,84,88
514,13259,250,2,1,1,1,1,1,1
515,13261,732,21,18,17,16,15,14,13
516,13263,128,0,0,0,0,0,0,0
517,13265,13,1,0,0,0,0,0,0
518,13267,425,63,71,79,84,89,92,95
519,13269,71,4,3,2,1,1,0,0
520,13271,254,8,7,6,6,6,5,5
521,13273,292,5,4,3,2,2,1,1
522,13275,999,106,75,49,30,18,10,6
523,13277,1249,48,46,43,38,34,31,27
524,13279,649,87,84,75,65,53,45,36
525,13281,119,7,4,4,4,4,4,4
526,13283,100,9,8,9,10,11,11,12
527,13285,2175,45,30,21,15,10,7,4
528,13287,227,6,4,3,2,1,1,0
529,13289,94,6,7,7,7,7,6,6
530,13291,227,43,39,41,42,42,40,38
531,13293,488,23,24,24,24,25,25,24
532,13295,556,57,56,49,41,33,27,21
533,13297,969,170,152,125,97,72,53,37
534,13299,1083,24,20,17,15,13,11,9
535,13301,55,2,1,1,0,0,0,0
536,13303,427,57,59,62,66,66,69,70
537,13305,630,89,106,118,126,133,139,144
538,13307,37,1,1,1,1,1,1,1
539,13309,84,5,6,6,7,7,7,7
540,13311,302,20,13,7,4,2,1,0
541,13313,3232,521,548,559,562,559,536,521
542,13315,167,7,6,5,4,4,3,3
543,13317,179,4,4,3,3,3,3,3
544,13319,185,16,11,8,6,4,2,1
545,13321,427,16,16,16,16,15,15,14
546,15001,117,0,0,0,0,0,0,0
547,15003,2083,713,1010,1303,1621,1988,2366,2750
548,15005,0,,,,,,,NaN
549,15007,47,0,0,0,0,0,0,0
550,15009,178,8,8,7,7,6,5,5
551,16001,8069,850,1062,1124,1182,1237,1292,1325
552,16003,18,0,0,0,1,1,1,1
553,16005,312,11,8,5,3,2,1,0
554,16007,7,,,,,,,NaN
555,16009,57,2,1,1,0,0,0,0
556,16011,187,14,18,20,23,25,27,28
557,16013,570,0,0,0,0,0,0,0
558,16015,39,,,,,,,NaN
559,16017,156,7,9,9,9,9,9,8
560,16019,774,122,107,71,44,25,14,7
561,16021,34,,,,,,,NaN
562,16023,0,,,,,,,NaN
563,16025,1,0,0,0,0,0,0,0
564,16027,4959,562,708,755,795,833,862,888
565,16029,23,0,0,0,1,1,1,1
566,16031,483,25,20,13,8,4,2,1
567,16033,3,,,,,,,NaN
568,16035,15,,,,,,,NaN
569,16037,7,0,0,0,0,0,0,0
570,16039,201,41,55,61,63,62,60,56
571,16041,47,2,2,3,3,3,3,3
572,16043,63,2,1,1,0,0,0,0
573,16045,159,9,9,8,6,5,4,3
574,16047,142,4,4,2,1,1,0,0
575,16049,30,0,0,0,0,0,0,0
576,16051,146,21,25,23,21,18,14,11
577,16053,433,17,14,9,6,3,2,1
578,16055,1620,242,301,315,324,329,327,314
579,16057,88,4,5,5,5,4,4,4
580,16059,12,0,0,0,0,0,0,0
581,16061,1,,,,,,,NaN
582,16063,53,1,1,0,0,0,0,0
583,16065,135,2,1,0,0,0,0,0
584,16067,444,18,15,10,6,3,2,1
585,16069,134,1,1,0,0,0,0,0
586,16071,9,,,,,,,NaN
587,16073,238,31,42,48,53,57,59,61
588,16075,343,29,37,40,44,46,49,50
589,16077,43,1,2,2,3,3,3,4
590,16079,78,,,,,,,NaN
591,16081,61,2,2,2,2,1,1,1
592,16083,1238,52,57,52,48,44,40,35
593,16085,47,2,2,2,2,3,3,2
594,16087,191,12,16,17,18,19,20,21
595,17001,445,77,83,90,96,98,99,100
596,17003,36,2,2,2,3,3,3,2
597,17005,57,8,3,2,1,1,0,0
598,17007,735,10,6,4,2,1,1,0
599,17009,13,0,0,0,0,0,0,0
600,17011,144,86,123,144,153,144,130,107
601,17013,7,0,0,0,0,0,0,0
602,17015,46,4,3,4,4,4,4,4
603,17017,202,24,25,28,29,30,31,31
604,17019,1547,139,117,104,93,82,69,59
605,17021,115,22,26,28,26,24,21,17
606,17023,68,4,5,4,3,2,2,1
607,17025,14,1,0,0,0,0,0,0
608,17027,349,22,18,16,14,12,11,9
609,17029,401,70,53,38,26,17,10,6
610,17031,107247,4090,3512,2944,2456,2034,1675,1391
611,17033,29,1,1,1,1,1,1,1
612,17035,47,3,3,2,2,2,1,1
613,17037,850,60,32,19,11,6,3,2
614,17039,30,3,1,1,1,0,0,0
615,17041,102,0,0,0,0,0,0,0
616,17043,11558,570,469,383,309,249,194,150
617,17045,26,2,1,2,2,2,2,2
618,17047,13,0,0,0,0,0,0,0
619,17049,116,71,100,149,209,267,319,361
620,17051,58,4,3,2,2,1,1,0
621,17053,41,4,3,3,2,2,2,1
622,17055,132,25,20,23,25,27,28,29
623,17057,26,2,1,1,0,0,0,0
624,17059,45,4,2,1,0,0,0,0
625,17061,20,0,1,1,1,1,1,1
626,17063,282,22,15,11,8,6,4,3
627,17065,23,3,1,1,1,1,0,0
628,17067,34,3,1,0,0,0,0,0
629,17069,17,1,0,0,0,0,0,0
630,17071,9,0,0,0,0,0,0,0
631,17073,207,26,17,14,12,9,7,5
632,17075,249,18,8,7,6,5,4,3
633,17077,650,90,72,54,37,25,16,10
634,17079,53,6,3,2,1,0,0,0
635,17081,192,16,14,12,10,8,6,5
636,17083,70,10,8,10,11,13,15,16
637,17085,113,4,4,3,3,2,2,1
638,17087,57,6,5,5,6,6,6,5
639,17089,9239,428,330,247,179,126,90,64
640,17091,1686,58,50,46,42,39,35,32
641,17093,1291,49,41,33,26,20,15,11
642,17095,262,35,36,40,44,47,50,52
643,17097,12089,405,381,324,275,229,190,158
644,17099,560,102,91,78,63,49,38,28
645,17101,42,4,3,4,4,4,4,4
646,17103,148,9,8,6,4,3,2,1
647,17105,92,7,6,4,3,1,1,0
648,17107,86,7,9,10,11,11,11,11
