,County,271,276,283,290,297,304,311,318
47,01095,4267,75,68,63,57,51,46,42
48,01097,14282,295,263,251,235,223,207,192
49,01099,627,4,2,1,0,0,0,0
50,01101,9691,279,235,186,144,111,84,64
51,01103,3945,240,190,155,122,96,73,55
52,01105,579,2,0,0,0,0,0,0
53,01107,803,57,49,49,48,46,45,43
54,01109,1302,11,6,3,2,1,0,0
55,01111,795,43,32,27,23,20,17,14
56,01113,1902,15,13,10,8,6,5,4
57,01115,2797,157,138,130,119,111,103,93
58,01117,7035,286,261,243,222,204,184,167
59,01119,464,1,0,0,0,0,0,0
60,01121,2550,72,67,57,48,40,34,28
61,01123,1272,24,25,24,22,21,20,19
62,01125,9983,351,263,239,215,194,174,156
63,01127,2680,48,29,20,14,10,6,4
64,01129,621,9,2,1,0,0,0,0
65,01131,557,0,0,0,0,0,0,0
66,01133,899,28,27,27,25,23,22,20
67,02013,15,,,,,,,NaN
68,02016,97,,,,,,,NaN
69,02020,6424,622,528,439,360,290,229,181
70,02050,267,72,59,51,41,31,22,15
71,02060,0,0,0,0,0,0,0,0
72,02068,21,,,,,,,NaN
73,02070,45,0,0,0,0,0,0,0
74,02090,1870,165,154,158,159,161,161,157
75,02100,11,,,,,,,NaN
76,02105,0,,,,,,,NaN
77,02110,456,26,19,13,9,6,4,3
78,02122,764,33,13,7,4,2,1,0
79,02130,78,1,1,0,0,0,0,0
80,02150,91,1,1,0,0,0,0,0
81,02158,40,,,,,,,NaN
82,02164,100,,,,,,,NaN
83,02170,877,93,82,81,78,75,71,67
84,02180,112,0,0,0,0,0,0,0
85,02185,218,21,11,6,3,2,1,0
86,02188,213,17,7,4,2,1,1,0
87,02195,16,0,0,0,0,0,0,0
88,02198,34,0,0,0,0,0,0,0
89,02220,71,1,1,0,0,0,0,0
90,02230,1,,,,,,,NaN
91,02240,62,5,0,0,0,0,0,0
92,02261,149,3,2,1,0,0,0,0
93,02275,19,,,,,,,NaN
94,02282,34,,,,,,,NaN
95,02290,104,4,1,1,0,0,0,0
96,04001,3781,31,24,15,10,6,4,2
97,04003,2034,44,27,16,9,5,2,1
98,04005,4746,215,192,175,159,144,128,114
99,04007,1748,205,224,229,228,221,215,205
100,04009,1038,64,63,57,51,45,40,35
101,04011,71,1,1,0,0,0,0,0
102,04012,590,8,5,3,1,0,0,0
103,04013,150280,3408,3093,2795,2510,2248,1987,1786
104,04015,4182,64,53,41,30,22,16,11
105,04017,6100,152,162,145,131,115,99,89
106,04019,26955,463,400,346,298,256,221,186
107,04021,11379,220,210,194,183,170,160,149
108,04023,2956,19,8,5,2,1,1,0
109,04025,2776,52,46,42,39,35,32,29
110,04027,13261,99,50,28,14,7,3,1
111,05001,606,20,17,14,11,9,7,5
112,05003,501,7,8,7,6,6,5,4
113,05005,552,79,57,42,29,19,12,8
114,05007,7632,313,232,163,111,74,48,30
115,05009,951,51,48,43,37,32,27,23
116,05011,358,1,0,0,0,0,0,0
117,05013,42,,,,,,,NaN
118,05015,937,32,29,23,19,15,12,9
119,05017,1031,3,1,0,0,0,0,0
120,05019,467,25,22,14,9,6,3,2
121,05021,430,39,41,43,43,43,42,41
122,05023,433,27,28,27,25,24,22,20
123,05025,206,3,1,0,0,0,0,0
124,05027,658,30,24,22,20,18,16,14
125,05029,329,8,8,7,7,6,6,5
126,05031,4072,325,241,162,103,65,38,23
127,05033,1877,101,83,64,49,36,26,19
128,05035,2190,87,71,54,40,28,20,15
129,05037,544,14,9,6,4,3,2,1
130,05039,177,0,0,0,0,0,0,0
131,05041,377,21,15,14,12,10,9,7
132,05043,403,13,13,12,11,10,9,8
133,05045,3140,186,191,181,172,162,152,143
134,05047,465,34,36,37,39,39,40,40
135,05049,275,42,41,40,37,33,29,24
136,05051,2259,107,107,104,101,98,92,90
137,05053,335,13,15,15,15,15,15,14
138,05055,1259,133,139,140,140,137,133,127
139,05057,505,25,22,21,20,18,17,16
140,05059,2109,38,35,33,32,30,30,28
141,05061,544,7,5,3,2,1,1,0
142,05063,1381,35,30,22,17,12,9,7
143,05065,423,39,26,18,12,8,5,3
144,05067,619,57,68,75,81,87,92,96
145,05069,3967,118,115,105,96,88,81,73
146,05071,942,13,7,5,3,2,1,1
147,05073,153,7,4,3,2,1,1,0
148,05075,731,85,72,49,33,21,13,8
149,05077,1102,4,1,0,0,0,0,0
150,05079,2219,33,25,22,18,15,13,11
151,05081,417,6,8,8,8,8,8,7
152,05083,549,26,26,25,25,24,23,22
153,05085,1530,55,51,42,35,28,22,18
154,05087,411,3,2,1,0,0,0,0
155,05089,133,6,5,5,4,3,3,2
156,05091,1193,123,119,105,92,78,66,55
157,05093,2078,194,187,190,190,190,186,184
158,05095,199,7,8,7,7,6,5,4
159,05097,180,0,0,0,0,0,0,0
160,05099,269,6,2,1,0,0,0,0
161,05101,287,6,3,2,1,1,1,0
162,05103,336,23,20,17,15,12,10,8
163,05105,125,2,2,1,1,1,1,1
164,05107,686,32,34,31,27,24,20,18
165,05109,254,0,0,0,0,0,0,0
166,05111,926,75,48,27,15,8,4,2
167,05113,342,16,15,13,11,9,7,5
168,05115,2557,126,94,68,48,35,24,16
169,05117,193,3,3,2,2,2,1,1
170,05119,11175,628,592,547,497,452,405,360
171,05121,593,38,29,25,20,16,13,10
172,05123,1657,12,7,4,2,1,0,0
173,05125,2599,132,104,80,61,45,33,23
174,05127,148,9,11,12,12,11,11,10
175,05129,178,5,2,1,0,0,0,0
176,05131,4563,234,184,149,117,90,70,54
177,05133,1274,27,15,9,5,3,1,1
178,05135,306,13,6,4,2,1,0,0
179,05137,389,0,0,0,0,0,0,0
180,05139,1073,27,24,20,15,12,10,7
181,05141,200,3,1,0,0,0,0,0
182,05143,10889,343,222,131,77,44,24,12
183,05145,1287,126,135,131,125,116,107,97
184,05147,90,7,5,5,5,5,4,4
185,05149,1320,16,9,5,3,2,1,0
186,06001,22738,497,319,265,221,183,153,125
187,06003,3,0,0,0,0,0,0,0
188,06005,313,0,0,0,0,0,0,0
189,06007,3019,28,15,9,6,3,2,1
190,06009,333,0,0,0,0,0,0,0
191,06011,545,0,0,0,0,0,0,0
192,06013,18157,330,290,259,231,207,184,160
193,06015,173,0,0,0,0,0,0,0
194,06017,1283,9,5,3,2,1,1,0
195,06019,30051,508,434,409,384,360,336,312
196,06021,639,2,2,1,1,0,0,0
197,06023,554,3,2,1,1,0,0,0
198,06025,12475,110,100,75,57,42,31,23
199,06027,215,2,2,1,0,0,0,0
200,06029,33448,428,347,298,257,219,188,161
201,06031,8159,23,13,8,4,2,1,0
202,06033,670,20,17,16,15,14,13,12
203,06035,757,0,0,0,0,0,0,0
204,06037,289366,5265,5372,4918,4473,4108,3772,3457
205,06039,4886,23,14,7,3,1,0,0
206,06041,7019,85,71,65,59,55,50,46
207,06043,78,1,1,1,0,0,0,0
208,06045,1103,36,29,28,25,23,21,19
209,06047,9314,45,35,22,13,8,5,3
210,06049,27,0,0,0,0,0,0,0
211,06051,175,0,0,0,0,0,0,0
212,06053,11091,392,275,203,145,104,73,50
213,06055,1882,38,18,10,5,2,1,0
214,06057,582,5,5,5,4,4,4,3
215,06059,57071,1056,929,852,776,714,646,589
216,06061,3978,61,43,37,31,26,22,18
217,06063,54,0,0,0,0,0,0,0
218,06065,64075,726,793,736,690,642,605,554
219,06067,24425,588,534,504,479,452,429,405
220,06069,1403,7,6,4,3,2,1,1
221,06071,59779,1224,1206,1101,1000,911,822,743
222,06073,52735,1763,1360,1127,922,751,609,491
223,06075,11901,174,115,79,52,35,23,15
224,06077,21187,120,116,94,76,61,48,38
225,06079,4009,72,77,69,61,54,47,41
226,06081,10810,150,140,108,83,63,47,36
227,06083,9608,127,108,99,91,85,77,70
228,06085,23355,694,589,574,554,530,512,492
229,06087,2706,94,89,82,76,71,64,59
230,06089,1723,83,80,79,76,75,71,69
231,06091,6,0,0,0,0,0,0,0
232,06093,184,0,0,0,0,0,0,0
233,06095,7117,143,152,135,118,106,94,82
234,06097,8934,310,343,324,302,284,261,242
235,06099,17341,222,161,125,95,73,55,42
236,06101,1796,6,5,4,3,2,2,1
237,06103,774,73,55,54,55,53,51,50
238,06105,23,0,0,0,0,0,0,0
239,06107,17120,196,144,83,47,26,13,7
240,06109,249,4,5,5,5,4,4,4
241,06111,13901,256,227,204,182,164,147,130
242,06113,3073,85,76,73,69,66,63,59
243,06115,1253,10,11,10,9,8,7,7
244,08001,12020,1031,737,509,340,224,144,91
245,08003,285,10,7,6,4,3,2,2
246,08005,11252,718,610,517,432,355,292,235
247,08007,61,3,1,0,0,0,0,0
248,08009,24,0,0,0,0,0,0,0
249,08011,12,0,0,0,0,0,0,0
250,08013,5042,195,186,179,168,155,147,139
251,08014,798,42,32,30,27,23,21,18
252,08015,372,4,2,1,0,0,0,0
253,08017,14,0,0,0,0,0,0,0
254,08019,63,3,1,0,0,0,0,0
255,08021,53,3,2,2,3,3,3,3
256,08023,35,0,1,0,0,0,0,0
257,08025,81,2,2,1,0,0,0,0
258,08027,19,0,0,0,0,0,0,0
259,08029,195,0,0,0,0,0,0,0
260,08031,16117,1116,1054,989,913,847,786,716
261,08033,3,,,,,,,NaN
262,08035,3354,240,252,254,251,250,245,241
263,08037,1344,9,7,5,4,3,2,1
264,08039,183,1,0,0,0,0,0,0
265,08041,8582,811,815,800,783,751,721,688
266,08043,513,245,345,377,358,305,247,188
267,08045,1074,32,29,27,24,22,20,17
268,08047,24,0,0,0,0,0,0,0
269,08049,139,7,4,2,1,0,0,0
270,08051,299,2,1,1,0,0,0,0
271,08053,3,0,0,0,0,0,0,0
272,08055,28,1,0,0,0,0,0,0
273,08057,9,,,,,,,NaN
274,08059,7252,517,409,322,248,190,143,106
275,08061,3,,,,,,,NaN
276,08063,103,0,0,0,0,0,0,0
277,08065,118,2,2,2,2,2,2,2
278,08067,325,10,11,11,10,10,9,9
279,08069,3547,334,319,283,248,211,182,153
280,08071,50,8,1,1,1,1,0,0
281,08073,24,0,0,0,0,0,0,0
282,08075,1089,50,27,20,14,10,6,4
283,08077,1038,216,199,162,125,92,67,47
284,08079,21,0,0,0,0,0,0,0
285,08081,53,1,1,1,0,0,0,0
286,08083,184,9,3,2,1,1,1,0
287,08085,422,10,6,4,2,2,1,0
288,08087,817,17,8,4,2,1,0,0
289,08089,119,0,0,0,0,0,0,0
290,08091,33,0,0,0,0,0,0,0
291,08093,81,3,2,1,1,0,0,0
292,08095,37,1,0,0,0,0,0,0
293,08097,256,6,3,2,2,1,1,1
294,08099,120,8,4,2,1,1,0,0
295,08101,1613,213,181,153,128,103,84,64
296,08103,25,0,0,0,0,0,0,0
297,08105,115,1,1,1,1,1,1,1
298,08107,187,7,3,1,0,0,0,0
299,08109,119,0,0,0,0,0,0,0
300,08111,6,0,0,0,0,0,0,0
301,08113,100,0,0,0,0,0,0,0
302,08115,26,,,,,,,NaN
303,08117,567,37,19,12,7,4,2,1
304,08119,195,3,2,1,1,0,0,0
305,08121,78,2,1,1,0,0,0,0
306,08123,5442,202,155,112,78,52,35,24
307,08125,188,11,9,6,3,2,1,0
308,09001,21674,245,173,102,57,31,16,8
309,09003,16568,390,382,320,266,212,175,142
310,09005,2033,28,23,15,10,6,4,2
311,09007,1809,30,21,12,6,3,1,1
312,09009,15680,219,169,103,62,36,20,11
313,09011,3234,205,223,198,176,157,138,120
314,09013,1600,26,20,13,8,4,2,1
315,09015,1266,37,37,31,25,20,16,13
316,10001,3345,71,51,38,28,21,15,11
317,10003,12200,511,437,391,340,299,257,222
318,10005,7560,244,212,188,165,144,126,108
319,11001,NaN,302,229,159,107,73,48,31
320,12001,9496,442,440,408,377,350,317,290
321,12003,1691,41,39,34,29,25,22,18
322,12005,6450,85,58,40,27,18,12,7
323,12007,1202,10,7,4,2,1,1,0
324,12009,10427,435,432,414,394,367,348,331
325,12011,81277,1813,1659,1533,1426,1322,1214,1129
326,12013,670,6,4,2,1,0,0,0
327,12015,3368,95,87,79,73,66,59,54
328,12017,3045,77,74,72,68,65,61,58
329,12019,5745,222,207,199,194,186,177,169
330,12021,13653,271,186,118,72,45,26,15
331,12023,4108,63,43,27,17,10,6,3
332,12027,1627,11,3,1,0,0,0,0
333,12029,868,5,3,2,1,0,0,0
334,12031,32951,891,867,828,786,754,712,675
335,12033,12997,307,297,269,243,219,195,174
336,12035,1971,72,69,65,62,59,56,52
337,12037,718,20,12,11,10,8,7,6
338,12039,3031,33,23,20,18,16,15,13
339,12041,540,3,3,2,1,0,0,0
340,12043,588,1,1,0,0,0,0,0
341,12045,925,8,5,4,4,3,3,3
342,12047,889,0,0,0,0,0,0,0
343,12049,1534,50,30,18,10,5,3,1
344,12051,2160,23,13,8,5,3,2,1
345,12053,3458,96,81,77,74,72,69,65
346,12055,2443,58,41,29,20,14,10,6
347,12057,45538,1256,1205,1157,1110,1065,1014,970
348,12059,836,24,17,9,5,2,1,0
349,12061,3551,103,87,83,76,71,66,61
350,12063,3047,38,21,11,5,2,1,0
351,12065,626,13,6,4,2,1,0,0
352,12067,1262,3,2,1,1,1,0,0
353,12069,8195,228,209,192,178,162,149,137
354,12071,22023,589,532,474,416,363,322,282
355,12073,11646,302,318,311,304,296,285,278
356,12075,1101,8,4,2,1,0,0,0
357,12077,525,1,0,0,0,0,0,0
358,12079,1059,12,7,6,5,5,4,3
359,12081,12584,341,306,270,241,213,185,162
360,12083,10458,265,257,233,213,192,172,157
361,12085,5181,62,55,44,35,28,22,17
362,12086,178726,2918,2650,2449,2271,2075,1906,1736
363,12087,2080,77,76,75,73,71,69,68
364,12089,2343,52,46,41,35,31,25,22
365,12091,5820,392,423,434,439,442,446,443
366,12093,1666,10,5,2,1,0,0,0
367,12095,43621,1259,1192,1093,993,904,822,738
368,12097,13501,303,299,285,273,259,245,233
369,12099,49068,999,940,876,816,760,700,645
370,12101,10238,354,343,325,308,289,275,255
371,12103,24169,897,880,844,812,780,745,709
372,12105,21837,595,589,565,543,513,487,462
373,12107,2272,43,36,30,24,20,16,13
374,12109,5990,260,256,250,238,229,220,209
375,12111,8616,204,165,137,114,94,76,63
376,12113,5725,140,137,130,121,114,106,98
377,12115,9057,347,328,315,292,273,258,241
378,12117,9737,247,233,220,209,195,183,171
379,12119,2754,76,70,66,62,59,55,52
380,12121,2922,52,54,50,47,44,41,38
381,12123,1424,12,8,7,6,5,5,4
382,12125,1082,24,15,8,5,2,1,0
383,12127,11976,417,428,414,395,378,361,344
384,12129,1252,27,19,12,7,4,2,1
385,12131,2227,91,76,62,49,37,29,22
386,12133,1176,38,26,18,12,9,6,4
387,13001,1134,9,5,3,1,1,0,0
388,13003,472,2,2,2,1,1,0,0
389,13005,623,2,1,1,0,0,0,0
390,13007,87,1,0,0,0,0,0,0
391,13009,2250,20,12,7,4,2,1,0
392,13011,541,8,3,2,1,1,0,0
393,13013,2487,66,63,57,52,48,44,40
394,13015,3367,177,157,135,114,95,79,65
395,13017,846,6,2,1,1,0,0,0
396,13019,478,1,1,1,1,0,0,0
397,13021,6474,125,122,115,108,102,96,90
398,13023,501,14,9,5,2,1,0,0
399,13025,408,17,17,15,13,11,9,7
400,13027,544,4,3,2,1,0,0,0
401,13029,1264,33,25,24,24,23,23,22
402,13031,3019,46,35,30,26,22,19,17
403,13033,869,4,3,3,2,2,2,1
404,13035,724,4,1,0,0,0,0,0
405,13037,261,0,0,0,0,0,0,0
406,13039,1385,18,12,10,9,8,7,6
407,13043,522,8,6,5,5,4,3,3
408,13045,3184,137,93,62,40,25,15,9
409,13047,1345,28,23,18,14,10,7,5
410,13049,643,38,45,44,43,41,39,35
411,13051,9125,183,171,155,140,128,116,104
412,13053,1718,4,4,3,2,1,1,1
413,13055,875,17,18,16,15,13,12,11
414,13057,6756,255,250,236,222,207,192,181
415,13059,5551,141,130,116,105,93,82,73
416,13061,122,2,1,1,1,0,0,0
417,13063,7859,312,276,233,197,163,135,111
418,13065,424,7,3,2,1,1,0,0
419,13067,21196,538,549,510,477,438,408,378
420,13069,2187,18,16,13,11,9,7,6
421,13071,2072,52,45,34,24,17,12,9
422,13073,4180,169,157,149,140,132,124,116
423,13075,571,2,1,1,0,0,0,0
424,13077,2861,64,38,24,15,8,5,3
425,13079,189,1,1,1,1,0,0,0
426,13081,631,12,11,10,9,8,7,7
427,13083,325,8,8,7,6,5,5,4
428,13085,886,13,14,13,12,11,10,10
429,13087,1260,12,7,4,3,2,1,0
430,13089,20306,572,503,444,392,348,302,264
431,13091,526,39,46,48,49,49,49,48
432,13093,360,4,1,0,0,0,0,0
433,13095,3267,23,9,5,2,1,0,0
434,13097,3948,76,70,64,57,51,46,40
435,13099,530,7,1,0,0,0,0,0
436,13101,244,0,0,0,0,0,0,0
437,13103,1707,81,68,64,59,55,50,46
438,13105,749,11,10,8,7,6,6,5
439,13107,1165,22,16,15,14,13,13,12
440,13109,464,7,6,5,5,4,4,4
441,13111,780,15,8,4,2,1,0,0
442,13113,2049,68,49,43,39,33,28,24
443,13115,3626,139,99,66,43,28,17,10
444,13117,4560,160,144,130,117,104,93,82
445,13119,843,9,8,5,3,2,1,0
446,13121,29885,716,648,617,587,556,531,503
447,13123,982,41,37,32,28,24,21,18
448,13125,43,1,0,0,0,0,0,0
449,13127,3628,30,29,25,22,18,16,13
450,13129,2158,139,109,83,63,47,33,24
451,13131,843,8,4,3,2,2,1,1
452,13133,556,7,1,0,0,0,0,0
453,13135,29748,808,654,528,421,335,264,208
454,13137,1829,26,19,12,8,5,3,2
455,13139,10345,271,268,250,229,210,194,179
456,13141,412,1,0,0,0,0,0,0
457,13143,600,33,29,24,20,17,13,10
458,13145,837,4,3,2,1,0,0,0
459,13147,559,3,2,2,1,1,0,0
460,13149,212,2,2,1,1,1,1,0
461,13151,5936,245,196,165,139,115,96,77
462,13153,3449,123,111,104,97,89,81,75
463,13155,347,1,1,1,0,0,0,0
464,13157,2259,76,63,48,36,26,18,13
465,13159,242,1,1,1,0,0,0,0
466,13161,773,8,6,3,1,1,0,0
467,13163,835,0,0,0,0,0,0,0
468,13165,462,1,0,0,0,0,0,0
469,13167,438,1,1,0,0,0,0,0
470,13169,628,8,4,2,1,0,0,0
471,13171,402,6,3,2,2,1,1,1
472,13173,314,4,1,1,0,0,0,0
473,13175,1904,32,33,28,24,21,17,15
474,13177,739,4,3,3,2,2,1,1
475,13179,1201,23,14,11,9,7,5,4
476,13181,222,0,0,0,0,0,0,0
477,13183,271,1,0,0,0,0,0,0
478,13185,4310,130,86,54,32,19,10,6
479,13187,1012,27,26,24,23,21,20,18
480,13189,664,9,5,3,1,1,0,0
481,13191,300,0,0,0,0,0,0,0
482,13193,242,0,0,0,0,0,0,0
483,13195,755,8,4,3,2,1,0,0
484,13197,195,0,0,0,0,0,0,0
485,13199,576,5,1,0,0,0,0,0
486,13201,297,2,0,0,0,0,0,0
487,13205,844,0,0,0,0,0,0,0
488,13207,744,8,5,5,4,3,3,2
489,13209,357,6,6,6,6,5,5,5
490,13211,515,6,2,1,0,0,0,0
491,13213,962,54,53,51,49,45,42,39
492,13215,6268,35,18,10,6,3,2,1
493,13217,2788,61,53,47,41,37,33,29
494,13219,832,18,12,10,8,7,6,5
495,13221,391,7,4,3,3,2,1,1
496,13223,3027,54,55,52,49,45,42,39
497,13225,737,12,8,5,3,2,1,0
498,13227,700,20,20,19,18,16,15,13
499,13229,647,9,3,1,1,0,0,0
500,13231,375,3,1,1,0,0,0,0
501,13233,1627,40,24,14,8,4,2,1
502,13235,326,0,0,0,0,0,0,0
503,13237,772,14,7,6,4,3,2,2
504,13239,38,0,0,0,0,0,0,0
505,13241,413,6,3,3,3,2,2,2
506,13243,338,0,0,0,0,0,0,0
507,13245,7728,188,164,156,147,139,133,124
508,13247,2032,59,51,47,43,40,37,33
509,13249,109,0,0,0,0,0,0,0
510,13251,445,6,3,2,2,2,1,1
511,13253,382,0,0,0,0,0,0,0
512,13255,1485,42,35,32,29,26,23,20
513,13257,1242,15,17,16,16,15,14,14
514,13259,527,0,0,0,0,0,0,0
515,13261,958,2,1,1,1,1,1,1
516,13263,169,1,0,0,0,0,0,0
517,13265,25,0,0,0,0,0,0,0
518,13267,908,19,18,17,16,14,13,12
519,13269,225,1,0,0,0,0,0,0
520,13271,428,12,14,13,12,12,11,10
521,13273,338,1,0,0,0,0,0,0
522,13275,1573,10,5,3,1,0,0,0
523,13277,1907,13,12,10,9,7,6,5
524,13279,1449,17,12,9,7,5,3,2
525,13281,405,4,4,3,3,3,2,2
526,13283,292,3,3,3,3,3,3,2
527,13285,2971,40,27,18,13,9,6,4
528,13287,331,1,0,0,0,0,0,0
529,13289,210,0,0,0,0,0,0,0
530,13291,859,7,4,3,3,2,2,1
531,13293,826,2,2,2,1,1,1,1
532,13295,1772,84,60,49,39,30,23,17
533,13297,2064,54,36,24,16,11,7,4
534,13299,1714,77,72,65,58,52,45,40
535,13301,163,0,0,0,0,0,0,0
536,13303,725,7,5,4,4,4,3,3
537,13305,1201,10,7,6,6,5,5,4
538,13307,44,0,0,0,0,0,0,0
539,13309,353,0,0,0,0,0,0,0
540,13311,982,10,6,3,1,0,0,0
541,13313,5097,192,172,158,145,133,120,107
542,13315,252,0,0,0,0,0,0,0
543,13317,281,3,1,1,1,1,0,0
544,13319,360,1,0,0,0,0,0,0
545,13321,591,5,4,3,3,3,3,2
546,15001,1059,84,84,84,83,82,81,78
547,15003,12494,465,448,433,411,395,379,360
548,15005,0,,,,,,,NaN
549,15007,60,1,0,0,0,0,0,0
550,15009,411,0,0,0,0,0,0,0
551,16001,15188,698,673,670,660,653,639,628
552,16003,32,1,2,2,2,3,3,3
553,16005,1928,387,344,261,191,132,90,58
554,16007,61,,,,,,,NaN
555,16009,165,1,0,0,0,0,0,0
556,16011,1397,191,229,250,263,274,283,290
557,16013,813,20,21,19,17,16,14,13
558,16015,75,,,,,,,NaN
559,16017,438,22,22,21,21,20,19,18
560,16019,3901,336,207,128,76,42,23,12
561,16021,97,,,,,,,NaN
562,16023,79,,,,,,,NaN
563,16025,39,1,1,1,1,0,0,0
564,16027,9240,295,311,301,292,283,271,260
565,16029,212,47,58,68,74,79,79,75
566,16031,1176,172,119,82,54,34,21,12
567,16033,40,,,,,,,NaN
568,16035,124,,,,,,,NaN
569,16037,93,5,6,5,4,3,2,2
570,16039,457,28,22,20,17,14,12,10
571,16041,284,75,99,118,134,141,140,129
572,16043,362,38,33,25,17,12,7,5
573,16045,393,13,12,9,7,5,4,3
574,16047,449,32,23,16,10,6,4,2
575,16049,292,14,12,8,5,3,2,1
576,16051,857,76,60,50,40,31,23,18
577,16053,974,45,31,20,13,8,5,3
578,16055,3418,296,321,311,301,286,274,254
579,16057,826,34,36,32,28,25,21,18
580,16059,181,22,25,26,26,25,23,21
581,16061,71,,,,,,,NaN
582,16063,135,5,4,2,1,0,0,0
583,16065,2088,342,218,139,84,48,27,14
584,16067,1075,140,107,77,53,35,23,15
585,16069,634,41,36,26,18,12,8,5
586,16071,34,,,,,,,NaN
587,16073,367,3,2,2,2,2,1,1
588,16075,1075,32,36,35,33,32,31,29
589,16077,338,18,23,24,25,25,26,25
590,16079,236,,,,,,,NaN
591,16081,257,8,8,6,5,4,3,2
592,16083,3353,364,378,364,348,331,307,284
593,16085,107,0,0,0,0,0,0,0
594,16087,426,5,5,5,5,4,4,4
595,17001,1633,194,175,173,170,164,154,146
596,17003,108,3,1,1,1,1,1,0
597,17005,466,73,52,39,28,20,13,9
598,17007,1655,213,163,122,89,63,44,29
599,17009,96,6,3,2,1,1,0,0
600,17011,847,34,21,15,11,8,5,3
601,17013,69,2,1,1,0,0,0,0
602,17015,365,68,80,85,86,84,80,74
603,17017,449,8,7,7,6,5,5,4
604,17019,5680,232,211,179,154,130,109,91
605,17021,771,47,34,27,22,17,13,10
606,17023,266,9,7,5,4,3,2,1
607,17025,281,21,11,7,4,2,1,0
608,17027,1587,130,120,109,97,86,75,65
609,17029,1788,93,62,40,25,15,9,5
610,17031,165198,9357,7761,6584,5541,4642,3883,3214
611,17033,624,30,25,22,18,15,12,10
612,17035,253,7,4,3,2,2,1,1
613,17037,2095,174,114,75,46,28,16,9
614,17039,227,13,9,7,5,3,2,2
615,17041,545,160,225,279,333,382,408,416
616,17043,20947,1396,1144,939,761,616,493,388
617,17045,139,2,1,1,1,1,0,0
618,17047,98,4,2,1,0,0,0,0
619,17049,1090,77,73,69,64,60,56,51
620,17051,630,55,48,35,26,18,12,8
621,17053,179,25,10,9,7,6,5,4
622,17055,840,165,186,199,210,216,222,219
623,17057,403,113,110,100,87,72,58,44
624,17059,105,4,3,2,1,0,0,0
625,17061,269,9,7,6,6,6,5,5
626,17063,877,61,45,34,25,18,12,9
627,17065,113,13,12,12,11,10,9,8
628,17067,284,16,10,6,4,2,1,0
629,17069,49,1,0,0,0,0,0,0
630,17071,111,16,8,5,3,1,1,0
631,17073,794,18,14,10,8,6,4,3
632,17075,451,21,18,16,14,12,10,8
633,17077,1433,60,38,25,16,10,5,3
634,17079,247,4,2,1,0,0,0,0
635,17081,858,41,34,28,22,17,13,10
636,17083,456,17,14,13,13,12,12,11
637,17085,427,49,36,32,28,23,19,16
638,17087,313,35,39,39,37,35,33,30
639,17089,15422,940,736,555,418,309,226,165
640,17091,3168,176,149,140,132,123,114,105
641,17093,2470,145,121,98,80,63,50,39
642,17095,1096,198,228,249,268,283,293,298
643,17097,19546,1160,1005,873,755,643,542,462
644,17099,2184,166,129,101,78,58,41,29
645,17101,306,8,7,6,5,5,4,4
646,17103,612,85,54,41,29,21,14,9
647,17105,549,48,33,22,15,9,5,3
648,17107,543,23,15,13,12,10,9,8
649,17109,665,77,56,44,34,25,18,12
650,17111,5642,473,333,236,163,110,72,47
651,17113,3867,129,122,109,94,81,71,60
