,County,635,640
343,12049,NaN,35
344,12051,NaN,26
345,12053,NaN,145
346,12055,NaN,94
347,12057,NaN,1542
348,12059,NaN,24
349,12061,NaN,92
350,12063,NaN,37
351,12065,NaN,9
352,12067,NaN,11
353,12069,NaN,357
354,12071,NaN,503
355,12073,NaN,250
356,12075,NaN,32
357,12077,NaN,11
358,12079,NaN,17
359,12081,NaN,305
360,12083,NaN,287
361,12085,NaN,103
362,12086,NaN,2774
363,12087,NaN,48
364,12089,NaN,64
365,12091,NaN,167
366,12093,NaN,19
367,12095,NaN,1270
368,12097,NaN,398
369,12099,NaN,1357
370,12101,NaN,366
371,12103,NaN,759
372,12105,NaN,572
373,12107,NaN,69
374,12109,NaN,253
375,12111,NaN,245
376,12113,NaN,141
377,12115,NaN,266
378,12117,NaN,372
379,12119,NaN,78
380,12121,NaN,34
381,12123,NaN,29
382,12125,NaN,7
383,12127,NaN,445
384,12129,NaN,22
385,12131,NaN,55
386,12133,NaN,16
387,13001,NaN,37
388,13003,NaN,15
389,13005,NaN,24
390,13007,NaN,1
391,13009,NaN,33
392,13011,NaN,15
393,13013,NaN,142
394,13015,NaN,153
395,13017,NaN,12
396,13019,NaN,12
397,13021,NaN,119
398,13023,NaN,11
399,13025,NaN,23
400,13027,NaN,7
401,13029,NaN,34
402,13031,NaN,32
403,13033,NaN,18
404,13035,NaN,38
405,13037,NaN,4
406,13039,NaN,74
407,13043,NaN,5
408,13045,NaN,80
409,13047,NaN,106
410,13049,NaN,30
411,13051,NaN,243
412,13053,NaN,112
413,13055,NaN,39
414,13057,NaN,249
415,13059,NaN,108
416,13061,NaN,1
417,13063,NaN,338
418,13065,NaN,14
419,13067,NaN,822
420,13069,NaN,47
421,13071,NaN,39
422,13073,NaN,190
423,13075,NaN,7
424,13077,NaN,144
425,13079,NaN,9
426,13081,NaN,15
427,13083,NaN,17
428,13085,NaN,35
429,13087,NaN,27
430,13089,NaN,795
431,13091,NaN,14
432,13093,NaN,10
433,13095,NaN,106
434,13097,NaN,190
435,13099,NaN,10
436,13101,NaN,2
437,13103,NaN,43
438,13105,NaN,26
439,13107,NaN,21
440,13109,NaN,17
441,13111,NaN,32
442,13113,NaN,97
443,13115,NaN,141
444,13117,NaN,297
445,13119,NaN,33
446,13121,NaN,812
447,13123,NaN,52
448,13125,NaN,5
449,13127,NaN,54
450,13129,NaN,73
451,13131,NaN,31
452,13133,NaN,16
453,13135,NaN,1263
454,13137,NaN,64
455,13139,NaN,319
456,13141,NaN,3
457,13143,NaN,25
458,13145,NaN,38
459,13147,NaN,25
460,13149,NaN,4
461,13151,NaN,287
462,13153,NaN,125
463,13155,NaN,4
464,13157,NaN,135
465,13159,NaN,11
466,13161,NaN,17
467,13163,NaN,16
468,13165,NaN,2
469,13167,NaN,7
470,13169,NaN,20
471,13171,NaN,21
472,13173,NaN,9
473,13175,NaN,45
474,13177,NaN,32
475,13179,NaN,83
476,13181,NaN,10
477,13183,NaN,30
478,13185,NaN,99
479,13187,NaN,31
480,13189,NaN,21
481,13191,NaN,5
482,13193,NaN,10
483,13195,NaN,33
484,13197,NaN,7
485,13199,NaN,11
486,13201,NaN,10
487,13205,NaN,26
488,13207,NaN,27
489,13209,NaN,17
490,13211,NaN,39
491,13213,NaN,88
492,13215,NaN,199
493,13217,NaN,125
494,13219,NaN,53
495,13221,NaN,17
496,13223,NaN,230
497,13225,NaN,22
498,13227,NaN,46
499,13229,NaN,30
500,13231,NaN,22
501,13233,NaN,54
502,13235,NaN,12
503,13237,NaN,18
504,13239,NaN,1
505,13241,NaN,24
506,13243,NaN,6
507,13245,NaN,231
508,13247,NaN,94
509,13249,NaN,8
510,13251,NaN,4
511,13253,NaN,7
512,13255,NaN,70
513,13257,NaN,48
514,13259,NaN,10
515,13261,NaN,21
516,13263,NaN,5
517,13265,NaN,1
518,13267,NaN,23
519,13269,NaN,11
520,13271,NaN,13
521,13273,NaN,13
522,13275,NaN,33
523,13277,NaN,35
524,13279,NaN,41
525,13281,NaN,10
526,13283,NaN,12
527,13285,NaN,39
528,13287,NaN,14
529,13289,NaN,2
530,13291,NaN,16
531,13293,NaN,22
532,13295,NaN,99
533,13297,NaN,76
534,13299,NaN,57
535,13301,NaN,5
536,13303,NaN,18
537,13305,NaN,18
538,13307,NaN,4
539,13309,NaN,5
540,13311,NaN,29
541,13313,NaN,197
542,13315,NaN,9
543,13317,NaN,11
544,13319,NaN,5
545,13321,NaN,24
546,15001,NaN,172
547,15003,NaN,444
548,15005,NaN,0
549,15007,NaN,60
550,15009,NaN,77
551,16001,NaN,2351
552,16003,NaN,18
553,16005,NaN,356
554,16007,NaN,18
555,16009,NaN,21
556,16011,NaN,148
557,16013,NaN,55
558,16015,NaN,26
559,16017,NaN,175
560,16019,NaN,352
561,16021,NaN,34
562,16023,NaN,13
563,16025,NaN,1
564,16027,NaN,1282
565,16029,NaN,19
566,16031,NaN,66
567,16033,NaN,1
568,16035,NaN,13
569,16037,NaN,5
570,16039,NaN,105
571,16041,NaN,30
572,16043,NaN,17
573,16045,NaN,68
574,16047,NaN,42
575,16049,NaN,43
576,16051,NaN,86
577,16053,NaN,98
578,16055,NaN,724
579,16057,NaN,74
580,16059,NaN,23
581,16061,NaN,14
582,16063,NaN,15
583,16065,NaN,99
584,16067,NaN,57
585,16069,NaN,87
586,16071,NaN,23
587,16073,NaN,38
588,16075,NaN,116
589,16077,NaN,35
590,16079,NaN,43
591,16081,NaN,36
592,16083,NaN,300
593,16085,NaN,26
594,16087,NaN,41
595,17001,NaN,89
596,17003,NaN,13
597,17005,NaN,31
598,17007,NaN,87
599,17009,NaN,5
600,17011,NaN,46
601,17013,NaN,9
602,17015,NaN,26
603,17017,NaN,25
604,17019,NaN,263
605,17021,NaN,128
606,17023,NaN,23
607,17025,NaN,33
608,17027,NaN,78
609,17029,NaN,104
610,17031,NaN,4690
611,17033,NaN,47
612,17035,NaN,19
613,17037,NaN,123
614,17039,NaN,13
615,17041,NaN,47
616,17043,NaN,1042
617,17045,NaN,52
618,17047,NaN,11
619,17049,NaN,71
620,17051,NaN,48
621,17053,NaN,20
622,17055,NaN,74
623,17057,NaN,96
624,17059,NaN,3
625,17061,NaN,12
626,17063,NaN,75
627,17065,NaN,11
628,17067,NaN,24
629,17069,NaN,12
630,17071,NaN,6
631,17073,NaN,91
632,17075,NaN,50
633,17077,NaN,79
634,17079,NaN,15
635,17081,NaN,108
636,17083,NaN,21
637,17085,NaN,17
638,17087,NaN,16
639,17089,NaN,620
640,17091,NaN,223
641,17093,NaN,156
642,17095,NaN,128
643,17097,NaN,632
644,17099,NaN,118
645,17101,NaN,70
646,17103,NaN,54
647,17105,NaN,66
648,17107,NaN,40
649,17109,NaN,48
650,17111,NaN,355
651,17113,NaN,243
652,17115,NaN,158
653,17117,NaN,69
654,17119,NaN,362
655,17121,NaN,71
656,17123,NaN,13
657,17125,NaN,27
658,17127,NaN,25
659,17129,NaN,18
660,17131,NaN,21
661,17133,NaN,41
662,17135,NaN,46
663,17137,NaN,49
664,17139,NaN,52
665,17141,NaN,93
666,17143,NaN,211
667,17145,NaN,37
668,17147,NaN,22
669,17149,NaN,19
670,17151,NaN,8
671,17153,NaN,8
672,17155,NaN,4
673,17157,NaN,48
674,17159,NaN,22
675,17161,NaN,265
676,17163,NaN,236
677,17165,NaN,37
678,17167,NaN,206
679,17169,NaN,27
680,17171,NaN,5
681,17173,NaN,64
682,17175,NaN,10
683,17177,NaN,64
684,17179,NaN,184
685,17181,NaN,33
686,17183,NaN,242
687,17185,NaN,24
688,17187,NaN,34
689,17189,NaN,10
690,17191,NaN,63
691,17193,NaN,28
692,17195,NaN,70
693,17197,NaN,977
694,17199,NaN,87
695,17201,NaN,446
696,17203,NaN,52
697,18001,NaN,70
698,18003,NaN,984
699,18005,NaN,212
700,18007,NaN,14
701,18009,NaN,52
702,18011,NaN,100
703,18013,NaN,21
704,18015,NaN,41
705,18017,NaN,74
706,18019,NaN,204
707,18021,NaN,54
708,18023,NaN,94
709,18025,NaN,27
710,18027,NaN,90
711,18029,NaN,90
712,18031,NaN,58
713,18033,NaN,106
714,18035,NaN,154
715,18037,NaN,107
716,18039,NaN,413
717,18041,NaN,39
718,18043,NaN,104
719,18045,NaN,38
720,18047,NaN,45
721,18049,NaN,54
722,18051,NaN,61
723,18053,NaN,184
724,18055,NaN,63
725,18057,NaN,489
726,18059,NaN,137
727,18061,NaN,88
728,18063,NaN,310
729,18065,NaN,85
730,18067,NaN,137
731,18069,NaN,62
732,18071,NaN,68
733,18073,NaN,94
734,18075,NaN,41
735,18077,NaN,60
736,18079,NaN,45
737,18081,NaN,263
738,18083,NaN,198
739,18085,NaN,200
740,18087,NaN,86
741,18089,NaN,649
742,18091,NaN,149
743,18093,NaN,77
744,18095,NaN,269
745,18097,NaN,1212
746,18099,NaN,107
747,18101,NaN,11
748,18103,NaN,73
749,18105,NaN,141
750,18107,NaN,80
751,18109,NaN,101
752,18111,NaN,26
753,18113,NaN,185
754,18115,NaN,7
755,18117,NaN,39
756,18119,NaN,51
757,18121,NaN,14
758,18123,NaN,22
759,18125,NaN,27
760,18127,NaN,275
761,18129,NaN,30
762,18131,NaN,37
763,18133,NaN,73
764,18135,NaN,57
765,18137,NaN,75
766,18139,NaN,39
767,18141,NaN,469
768,18143,NaN,45
769,18145,NaN,111
770,18147,NaN,29
771,18149,NaN,56
772,18151,NaN,137
773,18153,NaN,31
774,18155,NaN,16
775,18157,NaN,253
776,18159,NaN,35
777,18161,NaN,17
778,18163,NaN,407
779,18165,NaN,37
780,18167,NaN,202
781,18169,NaN,92
782,18171,NaN,16
783,18173,NaN,133
784,18175,NaN,50
785,18177,NaN,161
786,18179,NaN,86
787,18181,NaN,61
788,18183,NaN,63
789,19001,NaN,22
790,19003,NaN,15
791,19005,NaN,33
792,19007,NaN,45
793,19009,NaN,13
794,19011,NaN,61
795,19013,NaN,214
796,19015,NaN,63
797,19017,NaN,62
798,19019,NaN,75
799,19021,NaN,31
800,19023,NaN,28
801,19025,NaN,16
802,19027,NaN,33
803,19029,NaN,73
804,19031,NaN,58
805,19033,NaN,116
806,19035,NaN,20
807,19037,NaN,38
808,19039,NaN,16
809,19041,NaN,36
810,19043,NaN,29
811,19045,NaN,133
812,19047,NaN,30
813,19049,NaN,204
814,19051,NaN,15
815,19053,NaN,15
816,19055,NaN,35
817,19057,NaN,88
818,19059,NaN,50
819,19061,NaN,281
820,19063,NaN,28
821,19065,NaN,68
822,19067,NaN,53
823,19069,NaN,27
824,19071,NaN,23
825,19073,NaN,20
826,19075,NaN,20
827,19077,NaN,35
828,19079,NaN,24
829,19081,NaN,26
830,19083,NaN,49
831,19085,NaN,21
832,19087,NaN,64
833,19089,NaN,27
834,19091,NaN,20
835,19093,NaN,17
836,19095,NaN,46
837,19097,NaN,44
838,19099,NaN,105
839,19101,NaN,40
840,19103,NaN,166
841,19105,NaN,71
842,19107,NaN,29
843,19109,NaN,28
844,19111,NaN,58
845,19113,NaN,514
846,19115,NaN,17
847,19117,NaN,30
848,19119,NaN,26
849,19121,NaN,42
850,19123,NaN,76
851,19125,NaN,102
852,19127,NaN,100
853,19129,NaN,24
854,19131,NaN,32
855,19133,NaN,24
856,19135,NaN,27
857,19137,NaN,28
858,19139,NaN,64
859,19141,NaN,37
860,19143,NaN,21
861,19145,NaN,59
862,19147,NaN,14
863,19149,NaN,46
864,19151,NaN,21
865,19153,NaN,1095
866,19155,NaN,226
867,19157,NaN,39
868,19159,NaN,12
869,19161,NaN,23
870,19163,NaN,254
871,19165,NaN,40
872,19167,NaN,34
873,19169,NaN,158
874,19171,NaN,29
875,19173,NaN,14
876,19175,NaN,24
877,19177,NaN,17
878,19179,NaN,143
879,19181,NaN,176
880,19183,NaN,61
881,19185,NaN,12
882,19187,NaN,82
883,19189,NaN,29
884,19191,NaN,31
885,19193,NaN,402
886,19195,NaN,29
887,19197,NaN,53
888,20001,NaN,22
889,20003,NaN,8
890,20005,NaN,29
891,20007,NaN,8
892,20009,NaN,87
893,20011,NaN,23
894,20013,NaN,17
895,20015,NaN,144
896,20017,NaN,12
897,20019,NaN,12
898,20021,NaN,35
899,20023,NaN,3
900,20025,NaN,1
901,20027,NaN,27
902,20029,NaN,23
903,20031,NaN,14
904,20033,NaN,22
905,20035,NaN,111
906,20037,NaN,30
907,20039,NaN,5
908,20041,NaN,57
909,20043,NaN,8
910,20045,NaN,142
911,20047,NaN,6
912,20049,NaN,6
913,20051,NaN,42
914,20053,NaN,11
915,20055,NaN,85
916,20057,NaN,50
917,20059,NaN,30
918,20061,NaN,50
919,20063,NaN,5
920,20065,NaN,1
921,20067,NaN,33
922,20069,NaN,22
923,20071,NaN,8
924,20073,NaN,6
925,20075,NaN,3
926,20077,NaN,16
927,20079,NaN,88
928,20081,NaN,3
929,20083,NaN,1
930,20085,NaN,17
931,20087,NaN,39
932,20089,NaN,24
933,20091,NaN,712
934,20093,NaN,13
935,20095,NaN,28
936,20097,NaN,9
937,20099,NaN,10
938,20101,NaN,1
939,20103,NaN,94
940,20105,NaN,13
941,20107,NaN,27
942,20109,NaN,13
943,20111,NaN,53
944,20113,NaN,68
945,20115,NaN,36
946,20117,NaN,16
947,20119,NaN,32
948,20121,NaN,54
949,20123,NaN,18
950,20125,NaN,51
951,20127,NaN,3
952,20129,NaN,11
953,20131,NaN,14
954,20133,NaN,22
955,20135,NaN,7
956,20137,NaN,22
957,20139,NaN,18
958,20141,NaN,13
959,20143,NaN,6
960,20145,NaN,37
961,20147,NaN,17
962,20149,NaN,37
963,20151,NaN,10
964,20153,NaN,15
965,20155,NaN,147
966,20157,NaN,3
967,20159,NaN,13
968,20161,NaN,12
969,20163,NaN,7
970,20165,NaN,3
971,20167,NaN,20
972,20169,NaN,114
973,20171,NaN,20
974,20173,NaN,1033
975,20175,NaN,47
976,20177,NaN,203
977,20179,NaN,8
978,20181,NaN,5
979,20183,NaN,20
980,20185,NaN,16
981,20187,NaN,2
982,20189,NaN,10
983,20191,NaN,59
984,20193,NaN,13
985,20195,NaN,4
986,20197,NaN,11
987,20199,NaN,5
988,20201,NaN,28
989,20203,NaN,5
990,20205,NaN,30
991,20207,NaN,11
992,20209,NaN,227
993,21001,NaN,76
994,21003,NaN,50
995,21005,NaN,123
996,21007,NaN,17
997,21009,NaN,84
998,21011,NaN,27
999,21013,NaN,64
1000,21015,NaN,347
1001,21017,NaN,62
1002,21019,NaN,153
1003,21021,NaN,72
1004,21023,NaN,26
1005,21025,NaN,34
1006,21027,NaN,39
1007,21029,NaN,202
1008,21031,NaN,30
1009,21033,NaN,66
1010,21035,NaN,66
1011,21037,NaN,206
1012,21039,NaN,14
1013,21041,NaN,35
1014,21043,NaN,67
1015,21045,NaN,28
1016,21047,NaN,116
1017,21049,NaN,95
1018,21051,NaN,33
1019,21053,NaN,41
1020,21055,NaN,48
1021,21057,NaN,29
1022,21059,NaN,296
1023,21061,NaN,22
1024,21063,NaN,18
1025,21065,NaN,41
1026,21067,NaN,566
1027,21069,NaN,38
1028,21071,NaN,126
1029,21073,NaN,121
1030,21075,NaN,11
1031,21077,NaN,24
1032,21079,NaN,53
1033,21081,NaN,95
1034,21083,NaN,49
1035,21085,NaN,99
1036,21087,NaN,40
1037,21089,NaN,93
1038,21091,NaN,26
1039,21093,NaN,279
1040,21095,NaN,80
1041,21097,NaN,83
1042,21099,NaN,37
1043,21101,NaN,103
1044,21103,NaN,45
1045,21105,NaN,10
1046,21107,NaN,151
1047,21109,NaN,47
1048,21111,NaN,1888
1049,21113,NaN,108
1050,21115,NaN,44
1051,21117,NaN,399
1052,21119,NaN,43
1053,21121,NaN,69
1054,21123,NaN,24
1055,21125,NaN,23
1056,21127,NaN,64
1057,21129,NaN,16
1058,21131,NaN,29
1059,21133,NaN,49
1060,21135,NaN,69
1061,21137,NaN,83
1062,21139,NaN,39
1063,21141,NaN,46
1064,21143,NaN,24
1065,21145,NaN,134
1066,21147,NaN,52
1067,21149,NaN,30
1068,21151,NaN,253
1069,21153,NaN,32
1070,21155,NaN,41
1071,21157,NaN,63
1072,21159,NaN,33
1073,21161,NaN,34
1074,21163,NaN,80
1075,21165,NaN,9
1076,21167,NaN,93
1077,21169,NaN,22
1078,21171,NaN,31
1079,21173,NaN,80
1080,21175,NaN,19
1081,21177,NaN,99
1082,21179,NaN,101
1083,21181,NaN,35
1084,21183,NaN,71
1085,21185,NaN,110
1086,21187,NaN,20
1087,21189,NaN,17
1088,21191,NaN,64
1089,21193,NaN,84
1090,21195,NaN,196
1091,21197,NaN,53
1092,21199,NaN,182
1093,21201,NaN,7
1094,21203,NaN,48
1095,21205,NaN,99
1096,21207,NaN,93
1097,21209,NaN,210
1098,21211,NaN,94
1099,21213,NaN,42
1100,21215,NaN,61
1101,21217,NaN,82
1102,21219,NaN,32
1103,21221,NaN,73
1104,21223,NaN,19
1105,21225,NaN,26
1106,21227,NaN,257
1107,21229,NaN,25
1108,21231,NaN,27
1109,21233,NaN,31
1110,21235,NaN,253
1111,21237,NaN,18
1112,21239,NaN,58
1113,22001,NaN,62
1114,22003,NaN,17
1115,22005,NaN,106
1116,22007,NaN,28
1117,22009,NaN,34
1118,22011,NaN,39
1119,22013,NaN,12
1120,22015,NaN,142
1121,22017,NaN,267
1122,22019,NaN,223
1123,22021,NaN,22
1124,22023,NaN,4
1125,22025,NaN,8
1126,22027,NaN,7
1127,22029,NaN,20
1128,22031,NaN,36
1129,22033,NaN,293
1130,22035,NaN,19
1131,22037,NaN,6
1132,22039,NaN,43
1133,22041,NaN,63
1134,22043,NaN,22
1135,22045,NaN,28
1136,22047,NaN,19
1137,22049,NaN,12
1138,22051,NaN,246
1139,22053,NaN,21
1140,22055,NaN,199
1141,22057,NaN,92
1142,22059,NaN,14
1143,22061,NaN,55
1144,22063,NaN,115
1145,22065,NaN,13
1146,22067,NaN,17
1147,22069,NaN,54
1148,22071,NaN,208
1149,22073,NaN,246
1150,22075,NaN,21
1151,22077,NaN,19
1152,22079,NaN,92
1153,22081,NaN,5
1154,22083,NaN,22
1155,22085,NaN,24
1156,22087,NaN,38
1157,22089,NaN,52
1158,22091,NaN,1
1159,22093,NaN,16
1160,22095,NaN,26
1161,22097,NaN,42
1162,22099,NaN,53
1163,22101,NaN,48
1164,22103,NaN,221
1165,22105,NaN,131
1166,22107,NaN,9
1167,22109,NaN,80
1168,22111,NaN,27
1169,22113,NaN,40
1170,22115,NaN,63
1171,22117,NaN,30
1172,22119,NaN,37
1173,22121,NaN,16
1174,22123,NaN,20
1175,22125,NaN,6
1176,22127,NaN,10
1177,23001,NaN,234
1178,23003,NaN,112
1179,23005,NaN,390
1180,23007,NaN,97
1181,23009,NaN,81
1182,23011,NaN,194
1183,23013,NaN,80
1184,23015,NaN,43
1185,23017,NaN,136
1186,23019,NaN,352
1187,23021,NaN,28
1188,23023,NaN,49
1189,23025,NaN,134
1190,23027,NaN,85
1191,23029,NaN,78
1192,23031,NaN,319
1193,24001,NaN,227
1194,24003,NaN,555
1195,24005,NaN,690
1196,24009,NaN,126
1197,24011,NaN,48
1198,24013,NaN,154
1199,24015,NaN,220
1200,24017,NaN,168
1201,24019,NaN,66
1202,24021,NaN,262
1203,24023,NaN,96
1204,24025,NaN,339
1205,24027,NaN,178
1206,24029,NaN,38
1207,24031,NaN,560
1208,24033,NaN,847
1209,24035,NaN,74
1210,24037,NaN,294
1211,24039,NaN,62
1212,24041,NaN,65
1213,24043,NaN,417
1214,24045,NaN,172
1215,24047,NaN,98
1216,24510,NaN,628
1217,25001,NaN,271
1218,25003,NaN,193
1219,25005,NaN,976
1220,25007,NaN,0
1221,25009,NaN,1081
1222,25011,NaN,64
1223,25013,NaN,744
1224,25015,NaN,137
1225,25017,NaN,1463
1226,25019,NaN,0
1227,25021,NaN,717
1228,25023,NaN,635
1229,25025,NaN,800
1230,25027,NaN,1426
1231,26001,NaN,48
1232,26003,NaN,33
1233,26005,NaN,379
1234,26007,NaN,86
1235,26009,NaN,103
1236,26011,NaN,99
1237,26013,NaN,39
1238,26015,NaN,187
1239,26017,NaN,474
1240,26019,NaN,41
1241,26021,NaN,288
1242,26023,NaN,110
1243,26025,NaN,503
1244,26027,NaN,129
