,County,669,675,682,689
547,15003,NaN,645,732,803
548,15005,NaN,,,NaN
549,15007,NaN,105,101,98
550,15009,NaN,132,148,161
551,16001,NaN,782,678,600
552,16003,NaN,10,10,10
553,16005,NaN,167,152,141
554,16007,NaN,8,9,9
555,16009,NaN,69,58,50
556,16011,NaN,95,89,84
557,16013,NaN,31,32,32
558,16015,NaN,10,11,12
559,16017,NaN,183,157,138
560,16019,NaN,324,268,227
561,16021,NaN,41,38,35
562,16023,NaN,7,7,6
563,16025,NaN,1,1,1
564,16027,NaN,297,279,266
565,16029,NaN,15,14,14
566,16031,NaN,26,29,31
567,16033,NaN,3,2,2
568,16035,NaN,11,13,15
569,16037,NaN,5,6,6
570,16039,NaN,71,66,63
571,16041,NaN,31,29,27
572,16043,NaN,24,23,23
573,16045,NaN,25,27,29
574,16047,NaN,20,22,24
575,16049,NaN,49,47,45
576,16051,NaN,77,70,65
577,16053,NaN,27,30,33
578,16055,NaN,382,324,282
579,16057,NaN,47,51,53
580,16059,NaN,29,27,25
581,16061,NaN,14,13,12
582,16063,NaN,10,10,10
583,16065,NaN,86,81,76
584,16067,NaN,23,26,28
585,16069,NaN,59,62,64
586,16071,NaN,9,9,9
587,16073,NaN,12,15,16
588,16075,NaN,38,40,41
589,16077,NaN,13,13,13
590,16079,NaN,31,31,30
591,16081,NaN,23,23,22
592,16083,NaN,128,129,129
593,16085,NaN,23,23,23
594,16087,NaN,15,16,17
595,17001,NaN,268,268,267
596,17003,NaN,13,13,13
597,17005,NaN,43,42,42
598,17007,NaN,179,171,165
599,17009,NaN,6,7,9
600,17011,NaN,107,103,99
601,17013,NaN,19,18,16
602,17015,NaN,66,60,55
603,17017,NaN,28,28,28
604,17019,NaN,707,721,733
605,17021,NaN,101,102,103
606,17023,NaN,56,53,51
607,17025,NaN,53,50,47
608,17027,NaN,70,76,80
609,17029,NaN,146,152,157
610,17031,NaN,10255,10537,10787
611,17033,NaN,44,46,47
612,17035,NaN,36,34,32
613,17037,NaN,296,300,305
614,17039,NaN,81,74,68
615,17041,NaN,57,56,54
616,17043,NaN,2250,2312,2366
617,17045,NaN,62,59,57
618,17047,NaN,33,30,27
619,17049,NaN,112,111,110
620,17051,NaN,67,65,63
621,17053,NaN,38,37,36
622,17055,NaN,109,114,117
623,17057,NaN,95,99,101
624,17059,NaN,6,7,8
625,17061,NaN,37,35,34
626,17063,NaN,178,173,169
627,17065,NaN,15,15,16
628,17067,NaN,67,65,62
629,17069,NaN,12,12,11
630,17071,NaN,20,19,18
631,17073,NaN,159,159,160
632,17075,NaN,91,89,87
633,17077,NaN,113,130,144
634,17079,NaN,30,28,27
635,17081,NaN,110,114,117
636,17083,NaN,84,78,73
637,17085,NaN,101,91,82
638,17087,NaN,31,32,32
639,17089,NaN,1286,1304,1319
640,17091,NaN,386,386,386
641,17093,NaN,385,385,386
642,17095,NaN,129,138,145
643,17097,NaN,1694,1736,1774
644,17099,NaN,288,298,307
645,17101,NaN,23,27,29
646,17103,NaN,75,78,79
647,17105,NaN,82,86,89
648,17107,NaN,84,83,82
649,17109,NaN,69,71,72
650,17111,NaN,1040,1028,1020
651,17113,NaN,590,593,596
652,17115,NaN,348,363,374
653,17117,NaN,125,133,140
654,17119,NaN,623,679,725
655,17121,NaN,160,156,152
656,17123,NaN,28,28,27
657,17125,NaN,30,30,31
658,17127,NaN,34,35,35
659,17129,NaN,48,44,42
660,17131,NaN,55,52,49
661,17133,NaN,75,77,78
662,17135,NaN,92,91,90
663,17137,NaN,49,58,64
664,17139,NaN,46,45,43
665,17141,NaN,234,220,209
666,17143,NaN,512,524,533
667,17145,NaN,58,58,57
668,17147,NaN,53,50,47
669,17149,NaN,58,54,52
670,17151,NaN,4,5,6
671,17153,NaN,8,9,9
672,17155,NaN,15,14,14
673,17157,NaN,54,60,65
674,17159,NaN,72,67,62
675,17161,NaN,476,485,493
676,17163,NaN,653,702,743
677,17165,NaN,46,52,56
678,17167,NaN,480,529,570
679,17169,NaN,16,16,16
680,17171,NaN,3,5,6
681,17173,NaN,74,73,72
682,17175,NaN,15,14,14
683,17177,NaN,289,266,247
684,17179,NaN,426,432,438
685,17181,NaN,50,48,46
686,17183,NaN,427,413,402
687,17185,NaN,19,21,23
688,17187,NaN,32,34,35
689,17189,NaN,27,28,28
690,17191,NaN,45,45,46
691,17193,NaN,23,26,28
692,17195,NaN,196,190,186
693,17197,NaN,1921,1943,1963
694,17199,NaN,165,185,200
695,17201,NaN,1503,1435,1380
696,17203,NaN,136,132,128
697,18001,NaN,122,120,119
698,18003,NaN,1983,1978,1978
699,18005,NaN,268,286,301
700,18007,NaN,25,24,24
701,18009,NaN,49,47,45
702,18011,NaN,188,194,199
703,18013,NaN,57,53,50
704,18015,NaN,78,74,71
705,18017,NaN,82,79,77
706,18019,NaN,341,371,395
707,18021,NaN,78,79,81
708,18023,NaN,102,102,102
709,18025,NaN,19,21,22
710,18027,NaN,92,95,98
711,18029,NaN,163,167,171
712,18031,NaN,112,107,103
713,18033,NaN,308,285,267
714,18035,NaN,396,418,438
715,18037,NaN,114,119,124
716,18039,NaN,918,899,884
717,18041,NaN,59,62,64
718,18043,NaN,222,238,251
719,18045,NaN,79,73,69
720,18047,NaN,68,67,66
721,18049,NaN,92,88,84
722,18051,NaN,85,91,96
723,18053,NaN,404,393,385
724,18055,NaN,107,108,108
725,18057,NaN,1042,1074,1102
726,18059,NaN,283,287,291
727,18061,NaN,82,94,103
728,18063,NaN,531,560,584
729,18065,NaN,208,206,204
730,18067,NaN,422,417,413
731,18069,NaN,267,248,232
732,18071,NaN,100,110,118
733,18073,NaN,150,146,142
734,18075,NaN,87,82,78
735,18077,NaN,164,156,150
736,18079,NaN,127,121,117
737,18081,NaN,575,593,608
738,18083,NaN,140,143,145
739,18085,NaN,414,399,389
740,18087,NaN,157,148,140
741,18089,NaN,1249,1319,1381
742,18091,NaN,446,449,453
743,18093,NaN,118,131,141
744,18095,NaN,533,554,573
745,18097,NaN,2301,2509,2691
746,18099,NaN,222,214,207
747,18101,NaN,25,25,25
748,18103,NaN,128,129,130
749,18105,NaN,339,376,407
750,18107,NaN,153,152,151
751,18109,NaN,208,221,232
752,18111,NaN,32,33,33
753,18113,NaN,247,237,229
754,18115,NaN,13,13,13
755,18117,NaN,66,65,64
756,18119,NaN,78,76,74
757,18121,NaN,41,42,43
758,18123,NaN,51,51,51
759,18125,NaN,46,44,42
760,18127,NaN,537,549,560
761,18129,NaN,63,65,67
762,18131,NaN,44,43,41
763,18133,NaN,117,122,126
764,18135,NaN,84,83,82
765,18137,NaN,117,114,111
766,18139,NaN,61,59,57
767,18141,NaN,1107,1099,1094
768,18143,NaN,101,98,95
769,18145,NaN,213,206,200
770,18147,NaN,43,46,49
771,18149,NaN,61,63,64
772,18151,NaN,238,221,207
773,18153,NaN,37,42,45
774,18155,NaN,32,31,30
775,18157,NaN,604,626,644
776,18159,NaN,53,51,49
777,18161,NaN,20,20,19
778,18163,NaN,519,572,615
779,18165,NaN,45,45,45
780,18167,NaN,345,370,391
781,18169,NaN,173,164,157
782,18171,NaN,33,30,29
783,18173,NaN,206,213,218
784,18175,NaN,69,72,74
785,18177,NaN,242,256,268
786,18179,NaN,104,102,101
787,18181,NaN,96,92,89
788,18183,NaN,192,180,170
789,19001,NaN,17,16,16
790,19003,NaN,15,13,12
791,19005,NaN,15,16,18
792,19007,NaN,43,40,38
793,19009,NaN,10,10,10
794,19011,NaN,89,83,78
795,19013,NaN,287,261,242
796,19015,NaN,73,69,66
797,19017,NaN,92,83,77
798,19019,NaN,44,43,43
799,19021,NaN,19,21,22
800,19023,NaN,57,52,47
801,19025,NaN,17,17,18
802,19027,NaN,45,44,43
803,19029,NaN,41,40,38
804,19031,NaN,29,30,31
805,19033,NaN,221,194,173
806,19035,NaN,31,29,28
807,19037,NaN,45,40,36
808,19039,NaN,32,29,27
809,19041,NaN,33,33,33
810,19043,NaN,50,46,44
811,19045,NaN,148,136,127
812,19047,NaN,30,30,30
813,19049,NaN,201,171,151
814,19051,NaN,19,18,17
815,19053,NaN,44,38,33
816,19055,NaN,63,57,53
817,19057,NaN,75,77,78
818,19059,NaN,34,35,35
819,19061,NaN,461,380,320
820,19063,NaN,21,20,20
821,19065,NaN,47,46,45
822,19067,NaN,67,61,56
823,19069,NaN,41,37,33
824,19071,NaN,21,19,19
825,19073,NaN,15,15,16
826,19075,NaN,31,29,27
827,19077,NaN,18,18,19
828,19079,NaN,52,47,44
829,19081,NaN,69,59,52
830,19083,NaN,33,33,33
831,19085,NaN,33,31,30
832,19087,NaN,55,52,50
833,19089,NaN,34,30,27
834,19091,NaN,31,29,27
835,19093,NaN,20,19,17
836,19095,NaN,44,41,39
837,19097,NaN,61,56,52
838,19099,NaN,84,81,79
839,19101,NaN,38,38,37
840,19103,NaN,362,326,299
841,19105,NaN,76,69,64
842,19107,NaN,22,22,21
843,19109,NaN,36,35,34
844,19111,NaN,50,55,58
845,19113,NaN,579,524,482
846,19115,NaN,12,13,14
847,19117,NaN,21,20,19
848,19119,NaN,21,20,20
849,19121,NaN,31,31,30
850,19123,NaN,70,66,64
851,19125,NaN,100,95,91
852,19127,NaN,51,54,57
853,19129,NaN,32,31,30
854,19131,NaN,27,26,25
855,19133,NaN,33,30,27
856,19135,NaN,18,18,17
857,19137,NaN,33,30,29
858,19139,NaN,60,64,66
859,19141,NaN,22,23,23
860,19143,NaN,16,15,14
861,19145,NaN,30,31,31
862,19147,NaN,17,17,17
863,19149,NaN,46,45,44
864,19151,NaN,15,15,14
865,19153,NaN,645,459,364
866,19155,NaN,243,220,202
867,19157,NaN,45,43,42
868,19159,NaN,15,14,12
869,19161,NaN,18,18,18
870,19163,NaN,319,279,251
871,19165,NaN,29,28,28
872,19167,NaN,81,75,71
873,19169,NaN,178,169,161
874,19171,NaN,28,29,29
875,19173,NaN,39,34,29
876,19175,NaN,53,47,42
877,19177,NaN,17,16,15
878,19179,NaN,93,89,86
879,19181,NaN,126,120,115
880,19183,NaN,50,49,49
881,19185,NaN,13,13,13
882,19187,NaN,84,82,80
883,19189,NaN,64,56,50
884,19191,NaN,55,51,48
885,19193,NaN,211,191,176
886,19195,NaN,28,25,23
887,19197,NaN,34,32,31
888,20001,NaN,51,47,44
889,20003,NaN,20,19,19
890,20005,NaN,39,39,38
891,20007,NaN,42,35,30
892,20009,NaN,104,95,89
893,20011,NaN,48,46,43
894,20013,NaN,54,47,42
895,20015,NaN,199,191,184
896,20017,NaN,15,13,12
897,20019,NaN,14,13,12
898,20021,NaN,52,50,49
899,20023,NaN,11,10,9
900,20025,NaN,5,5,4
901,20027,NaN,20,20,20
902,20029,NaN,47,42,38
903,20031,NaN,44,39,35
904,20033,NaN,7,7,6
905,20035,NaN,200,177,159
906,20037,NaN,105,100,97
907,20039,NaN,18,15,14
908,20041,NaN,60,57,54
909,20043,NaN,38,34,31
910,20045,NaN,144,162,176
911,20047,NaN,15,13,12
912,20049,NaN,17,15,13
913,20051,NaN,80,76,73
914,20053,NaN,19,18,17
915,20055,NaN,191,166,146
916,20057,NaN,68,66,64
917,20059,NaN,73,70,68
918,20061,NaN,69,68,68
919,20063,NaN,23,20,17
920,20065,NaN,5,5,5
921,20067,NaN,46,39,34
922,20069,NaN,20,18,17
923,20071,NaN,4,3,3
