,County,347,353,360
128,05035,4421,213,216
129,05037,1465,133,142
130,05039,495,46,48
131,05041,977,65,77
132,05043,1505,92,103
133,05045,7991,666,677
134,05047,1131,94,112
135,05049,911,85,102
136,05051,5984,380,371
137,05053,1117,106,89
138,05055,4523,193,186
139,05057,1269,81,93
140,05059,3709,156,149
141,05061,1124,56,58
142,05063,2857,167,176
143,05065,1352,111,107
144,05067,2839,91,100
145,05069,6846,271,247
146,05071,1927,136,137
147,05073,350,32,35
148,05075,1621,80,91
149,05077,1459,49,48
150,05079,2848,54,49
151,05081,840,69,74
152,05083,1499,134,117
153,05085,4342,314,281
154,05087,1058,85,77
155,05089,667,70,74
156,05091,2818,194,196
157,05093,4462,169,161
158,05095,510,46,56
159,05097,517,43,45
160,05099,605,33,45
161,05101,564,32,30
162,05103,1427,107,102
163,05105,468,51,53
164,05107,1296,56,59
165,05109,709,47,58
166,05111,2450,97,104
167,05113,1294,98,95
168,05115,5726,380,363
169,05117,564,51,54
170,05119,25760,1855,1708
171,05121,1486,105,106
172,05123,2821,105,93
173,05125,7888,550,494
174,05127,619,101,113
175,05129,514,50,47
176,05131,9982,762,793
177,05133,2105,84,91
178,05135,1182,85,92
179,05137,780,38,37
180,05139,2569,210,191
181,05141,780,61,62
182,05143,22196,1422,1366
183,05145,5033,465,347
184,05147,394,72,85
185,05149,2498,137,145
186,06001,54518,4775,4757
187,06003,68,18,21
188,06005,2613,271,251
189,06007,7750,701,756
190,06009,1230,106,104
191,06011,1351,124,123
192,06013,41993,3973,4280
193,06015,769,99,118
194,06017,5959,571,607
195,06019,68740,3842,3671
196,06021,1546,156,153
197,06023,1815,288,314
198,06025,22867,1211,1342
199,06027,635,99,110
200,06029,70358,5128,4819
201,06031,16515,939,991
202,06033,1925,199,211
203,06035,4691,459,495
204,06037,818639,79675,77088
205,06039,11039,877,810
206,06041,10012,600,690
207,06043,267,48,54
208,06045,2611,246,269
209,06047,19444,1384,1367
210,06049,326,56,68
211,06051,911,82,83
212,06053,28991,2931,2818
213,06055,5994,607,664
214,06057,2706,252,280
215,06059,168457,17681,16817
216,06061,14182,1433,1388
217,06063,486,61,74
218,06065,192069,16262,14960
219,06067,67810,4958,5025
220,06069,3853,417,427
221,06071,206939,16145,14845
222,06073,168020,17355,16343
223,06075,24414,2314,2623
224,06077,47310,4102,3854
225,06079,11467,1361,1361
226,06081,25483,2707,2697
227,06083,18135,1716,1750
228,06085,74359,8442,8029
229,06087,9340,1133,1211
230,06089,8154,536,562
231,06091,47,24,28
232,06093,1176,113,125
233,06095,19805,2087,2290
234,06097,19761,1316,1351
235,06099,35800,2365,2401
236,06101,6621,664,726
237,06103,3344,296,274
238,06105,276,27,30
239,06107,34479,2371,2293
240,06109,2962,265,283
241,06111,43397,5809,5882
242,06113,8571,838,868
243,06115,3930,337,356
244,08001,40737,1654,1676
245,08003,955,49,55
246,08005,38799,1425,1386
247,08007,502,56,60
248,08009,198,31,30
249,08011,1141,99,103
250,08013,14889,585,580
251,08014,2859,,NaN
252,08015,1105,112,117
253,08017,89,15,19
254,08019,291,30,32
255,08021,319,27,28
256,08023,163,20,23
257,08025,1660,35,33
258,08027,150,15,18
259,08029,1678,134,145
260,08031,48433,1814,1965
261,08033,52,15,18
262,08035,15970,841,791
263,08037,3426,237,277
264,08039,1006,58,56
265,08041,42029,2018,1903
266,08043,4751,212,186
267,08045,3991,241,241
268,08047,129,20,23
269,08049,679,45,52
270,08051,725,68,69
271,08053,14,14,18
272,08055,280,19,24
273,08057,35,14,17
274,08059,30122,1136,1185
275,08061,75,15,18
276,08063,438,24,31
277,08065,437,50,53
278,08067,2284,158,188
279,08069,15366,742,789
280,08071,684,145,115
281,08073,786,23,26
282,08075,3279,77,90
283,08077,9356,604,674
284,08079,44,14,17
285,08081,547,57,66
286,08083,1272,75,78
287,08085,2243,210,215
288,08087,2160,117,129
289,08089,1662,90,94
290,08091,155,18,21
291,08093,395,25,31
292,08095,288,48,46
293,08097,1148,133,145
294,08099,1017,48,51
295,08101,13425,511,458
296,08103,274,23,28
297,08105,395,48,49
298,08107,1075,80,90
299,08109,256,16,19
300,08111,27,16,19
301,08113,400,20,25
302,08115,136,25,26
303,08117,2166,163,178
304,08119,1000,58,75
305,08121,349,18,23
306,08123,20348,863,823
307,08125,559,42,45
308,09001,57467,3887,3655
309,09003,47726,3883,3627
310,09005,7645,674,691
311,09007,6737,940,929
312,09009,48507,4072,3880
313,09011,10981,1282,1361
314,09013,5033,456,427
315,09015,5340,561,499
316,10001,9600,781,831
317,10003,34182,2525,2619
318,10005,15563,826,794
319,11001,NaN,1704,1692
320,12001,16335,718,650
321,12003,2544,123,128
322,12005,12261,677,694
323,12007,2235,122,132
324,12009,21640,1436,1459
325,12011,141010,6981,7114
326,12013,1278,89,92
327,12015,7727,642,602
328,12017,6903,453,525
329,12019,11798,891,895
330,12021,23070,1307,1352
331,12023,6168,284,256
332,12027,2946,115,119
333,12029,1154,60,57
334,12031,63743,3951,3873
335,12033,23206,1472,1390
336,12035,3931,475,514
337,12037,948,67,56
338,12039,4106,169,147
339,12041,1040,69,69
340,12043,781,26,27
341,12045,1359,116,103
342,12047,1299,88,82
343,12049,2156,142,132
344,12051,3392,142,134
345,12053,7677,538,481
346,12055,5135,281,307
347,12057,80035,4659,4514
348,12059,1735,125,122
349,12061,7260,867,864
350,12063,4754,181,160
351,12065,1036,108,96
352,12067,1436,91,82
353,12069,16261,1404,1432
354,12071,41916,2534,2480
355,12073,20094,1358,1333
356,12075,1938,145,127
357,12077,765,53,48
358,12079,1574,68,69
359,12081,22920,1427,1506
360,12083,18611,1462,1332
361,12085,8044,493,603
362,12086,305734,15495,15792
363,12087,4350,218,263
364,12089,5041,440,456
365,12091,13212,832,818
366,12093,2503,135,131
367,12095,79165,5364,5420
368,12097,26223,1834,2069
369,12099,85479,4477,4308
370,12101,22879,1495,1440
371,12103,46860,2973,3057
372,12105,38843,2433,2417
373,12107,4149,298,287
374,12109,13756,1199,1232
375,12111,14921,851,880
376,12113,11656,1057,1059
377,12115,19271,1243,1325
378,12117,18726,1285,1330
379,12119,5350,345,329
380,12121,4160,214,216
381,12123,2018,88,82
382,12125,1480,67,70
383,12127,23078,1389,1302
384,12129,2194,133,134
385,12131,5072,306,282
386,12133,2030,95,91
387,13001,1730,108,114
388,13003,786,49,52
389,13005,1048,70,77
390,13007,168,22,24
391,13009,3279,207,229
392,13011,1268,102,109
393,13013,5565,549,597
394,13015,8234,599,635
395,13017,1515,162,191
396,13019,1168,130,139
397,13021,10491,815,833
398,13023,1024,148,168
399,13025,1083,94,108
400,13027,1006,72,83
401,13029,1992,153,183
402,13031,4520,255,272
403,13033,1604,88,102
404,13035,1784,125,126
405,13037,378,33,35
406,13039,2575,198,204
407,13043,712,65,76
408,13045,7799,459,510
409,13047,3529,302,345
410,13049,1048,50,52
411,13051,13905,860,897
412,13053,2212,36,39
413,13055,1861,186,208
414,13057,17267,1830,1758
415,13059,10388,532,568
416,13061,186,21,23
417,13063,14864,1077,1197
418,13065,656,73,90
419,13067,46159,3793,3838
420,13069,4186,181,187
421,13071,3215,205,236
422,13073,10359,984,959
423,13075,1306,104,101
424,13077,8606,645,622
425,13079,441,57,64
426,13081,1419,121,130
427,13083,819,92,106
428,13085,1848,142,147
429,13087,2056,154,163
430,13089,39333,2903,2774
431,13091,1495,129,137
432,13093,688,58,71
433,13095,4865,311,309
434,13097,8650,788,841
435,13099,819,50,55
436,13101,376,25,27
437,13103,2744,195,205
438,13105,1665,151,136
439,13107,1918,188,189
440,13109,684,65,89
441,13111,1419,123,131
442,13113,4999,600,689
443,13115,7956,560,590
444,13117,11250,1082,1093
445,13119,1859,118,128
446,13121,58829,3733,3728
447,13123,1896,152,150
448,13125,183,29,30
449,13127,5383,335,365
450,13129,5015,304,293
451,13131,1346,122,132
452,13133,1165,95,94
453,13135,59683,4150,3952
454,13137,3770,265,266
455,13139,18854,1250,1362
456,13141,686,91,94
457,13143,1914,117,120
458,13145,1530,179,184
459,13147,1596,151,141
460,13149,598,44,56
461,13151,13967,1288,1380
462,13153,8505,958,994
463,13155,688,76,87
464,13157,5889,467,425
465,13159,868,97,115
466,13161,1272,92,94
467,13163,1348,113,130
468,13165,582,42,50
469,13167,759,115,114
470,13169,1238,132,139
471,13171,1247,141,139
472,13173,534,50,56
473,13175,3914,300,322
474,13177,1585,201,219
475,13179,1973,136,151
476,13181,446,54,60
477,13183,528,55,59
478,13185,8831,616,609
479,13187,1996,132,129
480,13189,1387,137,128
481,13191,521,45,56
482,13193,493,72,86
483,13195,1938,154,146
484,13197,323,37,43
485,13199,1157,105,97
486,13201,573,40,43
487,13205,1422,147,138
488,13207,1664,137,133
489,13209,652,100,95
490,13211,1198,152,154
491,13213,3120,285,274
492,13215,10124,725,821
493,13217,6116,561,624
494,13219,2445,293,296
495,13221,945,95,92
496,13223,8936,908,944
497,13225,1599,162,192
498,13227,1922,239,252
499,13229,1718,142,140
500,13231,1373,171,167
501,13233,3572,336,307
502,13235,614,84,103
503,13237,1389,114,112
504,13239,101,18,23
505,13241,1183,102,93
506,13243,428,39,52
507,13245,15250,1041,1030
508,13247,4185,364,395
509,13249,239,29,35
510,13251,622,55,58
511,13253,693,58,69
512,13255,3815,337,334
513,13257,2300,182,211
514,13259,686,25,27
515,13261,1759,132,156
516,13263,304,36,36
517,13265,58,19,21
518,13267,1546,138,143
519,13269,554,56,52
520,13271,833,105,120
521,13273,578,44,53
522,13275,2924,264,275
523,13277,3699,296,277
524,13279,2412,230,221
525,13281,829,63,70
526,13283,527,78,103
527,13285,5157,249,248
528,13287,678,82,102
529,13289,443,56,60
530,13291,1504,107,105
531,13293,2315,285,265
532,13295,4217,417,412
533,13297,5918,722,662
534,13299,3392,259,291
535,13301,287,39,49
536,13303,1419,119,124
537,13305,2219,161,148
538,13307,89,20,22
539,13309,494,46,56
540,13311,2204,161,146
541,13313,12133,822,799
542,13315,598,51,55
543,13317,646,47,48
544,13319,648,62,63
545,13321,1190,129,127
546,15001,1944,72,80
547,15003,18415,769,877
548,15005,0,,NaN
549,15007,151,29,35
550,15009,1507,147,153
551,16001,38681,1848,1745
552,16003,267,49,48
553,16005,6489,311,312
554,16007,276,30,32
555,16009,438,42,50
556,16011,3677,134,154
557,16013,1569,42,55
558,16015,242,14,32
559,16017,2010,137,142
560,16019,10475,414,409
561,16021,569,49,49
562,16023,164,16,19
563,16025,57,,NaN
564,16027,20849,674,684
565,16029,540,51,59
566,16031,2568,118,123
567,16033,53,13,16
568,16035,825,30,32
569,16037,204,17,20
570,16039,1359,61,67
571,16041,927,34,38
572,16043,877,36,43
573,16045,1436,74,84
574,16047,1152,33,37
575,16049,1024,49,49
576,16051,2083,81,104
577,16053,2236,79,99
578,16055,12852,678,632
579,16057,2154,52,55
580,16059,465,18,22
581,16061,342,20,25
582,16063,436,18,21
583,16065,5277,123,128
584,16067,2071,90,99
585,16069,3027,111,124
586,16071,251,23,26
587,16073,896,38,46
588,16075,2082,91,102
589,16077,547,31,46
590,16079,851,55,49
591,16081,736,51,48
592,16083,7978,172,186
593,16085,491,48,48
594,16087,1003,55,63
595,17001,6613,418,402
596,17003,346,25,37
597,17005,1564,78,79
598,17007,5156,273,312
599,17009,455,43,59
600,17011,2844,130,136
601,17013,392,38,40
602,17015,1343,51,52
603,17017,1604,109,108
604,17019,14047,450,476
605,17021,2671,170,190
606,17023,1244,115,133
607,17025,1231,63,69
608,17027,4547,205,217
609,17029,4357,196,184
610,17031,399609,14034,13910
611,17033,1592,80,84
612,17035,951,49,52
613,17037,6776,342,394
614,17039,944,101,134
615,17041,1877,95,94
616,17043,63022,3109,3275
617,17045,1354,52,55
618,17047,409,48,51
619,17049,3949,262,298
620,17051,2692,172,168
621,17053,1259,75,81
622,17055,3473,200,225
623,17057,2374,126,141
624,17059,345,27,34
625,17061,1138,45,50
626,17063,3953,243,302
627,17065,610,58,65
628,17067,1335,68,77
629,17069,221,27,31
630,17071,403,26,33
631,17073,3712,135,141
632,17075,2365,166,172
633,17077,3704,190,191
634,17079,911,50,59
635,17081,2995,130,155
636,17083,2021,112,113
637,17085,1392,41,50
638,17087,1021,61,59
639,17089,42153,1565,1576
640,17091,10776,374,404
641,17093,8626,488,642
642,17095,4107,222,253
643,17097,48978,2123,2368
644,17099,8512,378,397
645,17101,1992,141,145
646,17103,2744,118,126
647,17105,3180,129,152
648,17107,2757,143,166
649,17109,2004,79,87
650,17111,19533,997,1034
651,17113,11885,604,675
652,17115,8071,380,426
653,17117,3335,215,248
654,17119,21557,816,749
655,17121,3600,177,177
656,17123,592,44,55
657,17125,1043,72,75
658,17127,911,66,78
659,17129,748,46,52
660,17131,1078,42,51
661,17133,3204,173,191
662,17135,2254,214,203
663,17137,3043,132,135
664,17139,1274,61,71
665,17141,4184,201,204
666,17143,13465,783,732
667,17145,2320,215,207
668,17147,1062,60,64
669,17149,1416,105,119
670,17151,203,34,39
671,17153,564,29,31
672,17155,325,25,28
673,17157,3379,206,219
674,17159,1355,128,155
675,17161,11134,406,418
676,17163,19589,1078,1089
677,17165,1818,121,131
678,17167,13445,586,588
679,17169,556,36,39
680,17171,333,35,34
681,17173,1811,78,84
682,17175,464,52,52
683,17177,3282,125,136
684,17179,10714,779,770
685,17181,1738,110,108
686,17183,6599,385,369
687,17185,1060,110,122
688,17187,1521,82,87
689,17189,1266,111,102
690,17191,1358,66,71
691,17193,1151,87,121
692,17195,4909,211,211
693,17197,53165,2025,1995
694,17199,5467,415,452
695,17201,24388,881,933
696,17203,2863,189,179
697,18001,2658,120,135
698,18003,28663,1341,1313
699,18005,5612,259,240
700,18007,766,49,45
701,18009,902,66,73
702,18011,4696,358,342
703,18013,757,78,90
704,18015,1372,102,98
705,18017,4321,178,170
706,18019,8763,810,755
707,18021,1912,84,83
708,18023,3306,230,217
709,18025,620,53,57
710,18027,2340,117,119
711,18029,3928,191,177
712,18031,2162,135,142
713,18033,3066,138,147
714,18035,7794,403,419
715,18037,4803,355,320
716,18039,22924,592,649
717,18041,2234,134,136
718,18043,5305,399,404
719,18045,1563,119,120
720,18047,1260,112,101
721,18049,1422,92,87
722,18051,3104,181,187
723,18053,5139,313,289
724,18055,1991,139,138
725,18057,24754,1530,1533
726,18059,5385,481,432
727,18061,2773,213,206
728,18063,11946,846,811
729,18065,4376,257,240
730,18067,6846,462,454
731,18069,2514,158,157
732,18071,3834,171,196
733,18073,2516,119,130
734,18075,1523,81,93
735,18077,2205,103,102
736,18079,1725,83,92
737,18081,12539,811,790
738,18083,2959,174,190
739,18085,6947,278,293
740,18087,2066,92,91
741,18089,40847,2068,2219
742,18091,7789,469,445
743,18093,3395,224,202
744,18095,9237,555,577
745,18097,72700,3966,3697
746,18099,4609,202,201
747,18101,617,63,71
748,18103,2788,159,178
749,18105,8169,301,290
750,18107,2928,232,233
751,18109,4461,317,297
752,18111,838,45,46
753,18113,4147,202,196
754,18115,404,30,34
755,18117,1299,80,85
756,18119,1375,99,103
757,18121,1187,66,76
758,18123,1239,108,157
759,18125,962,79,84
760,18127,13139,776,768
761,18129,1982,199,203
762,18131,865,52,56
763,18133,2519,143,148
764,18135,1879,74,73
765,18137,2560,136,129
766,18139,1253,145,140
767,18141,24726,847,854
768,18143,1954,147,174
769,18145,3508,270,266
770,18147,1552,138,137
771,18149,1578,71,76
772,18151,2723,151,126
773,18153,1708,74,79
774,18155,514,44,48
775,18157,15379,901,973
776,18159,1120,91,97
777,18161,526,48,61
778,18163,16091,1178,1211
779,18165,1288,135,157
780,18167,9558,473,465
781,18169,2641,110,126
782,18171,563,60,51
783,18173,5422,430,439
784,18175,1487,110,101
785,18177,5343,281,287
786,18179,1975,125,141
787,18181,2401,183,176
788,18183,2535,124,124
789,19001,616,41,44
790,19003,271,27,32
791,19005,1194,51,53
792,19007,984,66,81
793,19009,385,27,32
794,19011,1998,62,75
795,19013,12903,408,448
796,19015,1946,102,114
797,19017,2278,70,81
798,19019,1462,70,79
799,19021,3746,177,221
800,19023,1299,65,67
801,19025,1174,27,33
802,19027,2406,98,111
803,19029,1064,64,66
804,19031,1406,75,93
805,19033,4361,162,191
806,19035,1264,96,112
807,19037,1050,46,47
808,19039,698,53,60
809,19041,1559,59,71
810,19043,1410,55,44
811,19045,4160,173,194
812,19047,2134,109,119
813,19049,8028,250,241
814,19051,651,39,45
815,19053,431,29,30
816,19055,1645,59,77
817,19057,3577,180,204
818,19059,1729,69,77
819,19061,10719,273,285
820,19063,1023,54,57
821,19065,1436,80,94
822,19067,1292,57,63
823,19069,922,58,63
824,19071,473,34,37
825,19073,649,29,35
826,19075,1105,55,59
827,19077,961,34,38
828,19079,1493,70,71
829,19081,1189,52,53
830,19083,1464,48,49
831,19085,1460,65,68
832,19087,2494,67,77
833,19089,743,42,49
834,19091,984,60,70
835,19093,701,29,31
836,19095,1149,49,65
837,19097,1788,47,50
838,19099,2930,166,173
839,19101,1042,83,98
840,19103,11277,388,445
841,19105,2603,57,70
842,19107,798,36,37
843,19109,1566,90,90
844,19111,2906,99,111
845,19113,16752,473,518
846,19115,1083,45,54
847,19117,591,59,61
848,19119,1266,51,55
849,19121,987,70,88
850,19123,1758,113,128
851,19125,2741,134,134
852,19127,4048,127,147
853,19129,1298,43,55
854,19131,1057,62,65
855,19133,554,32,44
856,19135,696,72,77
857,19137,770,93,114
858,19139,3611,132,141
859,19141,1603,50,54
860,19143,616,29,37
861,19145,1386,62,68
862,19147,823,57,64
863,19149,3376,80,91
864,19151,729,40,45
865,19153,41943,1300,1321
866,19155,8390,310,292
867,19157,1222,82,108
868,19159,367,32,41
869,19161,1046,37,44
870,19163,14293,540,575
871,19165,957,45,55
872,19167,4370,135,140
873,19169,8070,190,177
874,19171,1766,64,73
875,19173,547,46,53
876,19175,1035,44,54
877,19177,458,26,29
878,19179,3154,124,132
879,19181,3872,176,176
880,19183,1903,111,117
881,19185,389,34,41
882,19187,4462,130,134
883,19189,1108,35,46
884,19191,1398,49,52
885,19193,12388,361,383
886,19195,535,49,55
887,19197,1539,58,80
888,20001,683,90,87
889,20003,594,85,84
890,20005,1268,106,119
891,20007,291,36,40
892,20009,2229,135,134
893,20011,971,103,104
894,20013,1057,72,77
895,20015,5493,504,486
896,20017,238,20,24
897,20019,189,56,59
898,20021,1764,188,196
899,20023,284,25,28
900,20025,195,27,34
901,20027,647,44,48
902,20029,865,45,48
903,20031,523,76,92
904,20033,150,16,170
905,20035,2663,324,308
906,20037,3454,244,238
907,20039,231,16,25
908,20041,1274,146,131
909,20043,738,69,80
910,20045,6482,380,408
911,20047,240,21,25
912,20049,114,30,32
913,20051,3231,100,125
914,20053,1059,64,63
915,20055,5482,155,188
916,20057,5182,215,251
917,20059,1835,200,198
918,20061,1841,215,182
919,20063,335,19,22
920,20065,206,17,24
921,20067,912,27,36
922,20069,523,31,35
923,20071,95,18,21
924,20073,471,60,66
925,20075,188,21,23
926,20077,434,34,33
927,20079,2707,186,179
928,20081,364,18,21
929,20083,162,21,25
930,20085,1039,61,71
931,20087,1206,90,103
932,20089,161,29,30
933,20091,39696,2643,2494
934,20093,507,32,36
935,20095,564,41,47
936,20097,178,48,49
937,20099,1993,216,209
938,20101,127,20,21
939,20103,5118,273,254
940,20105,217,47,55
941,20107,534,49,60
942,20109,276,21,25
943,20111,3404,152,172
944,20113,2385,132,150
945,20115,701,78,92
946,20117,855,60,70
947,20119,400,27,28
948,20121,1880,211,206
949,20123,401,34,40
950,20125,2316,275,274
951,20127,404,39,40
952,20129,201,18,23
953,20131,1354,50,54
954,20133,1229,129,126
955,20135,323,15,18
956,20137,1184,30,32
957,20139,836,75,83
958,20141,195,35,38
959,20143,421,34,36
960,20145,1012,78,89
961,20147,585,47,56
962,20149,1151,135,138
963,20151,686,31,35
964,20153,311,21,25
965,20155,7041,283,283
966,20157,578,42,48
967,20159,820,98,88
968,20161,4917,246,234
969,20163,533,109,97
970,20165,343,21,24
971,20167,727,28,34
972,20169,4552,432,402
973,20171,550,27,35
974,20173,40608,2959,2703
975,20175,3533,79,87
976,20177,11929,879,837
977,20179,388,36,47
978,20181,545,30,36
979,20183,216,28,31
980,20185,280,30,32
981,20187,161,17,20
982,20189,526,45,50
983,20191,1393,112,92
984,20193,934,49,54
985,20195,295,19,22
986,20197,452,65,65
987,20199,161,15,18
988,20201,440,46,48
989,20203,182,16,20
990,20205,685,90,81
991,20207,119,23,26
992,20209,15892,863,839
993,21001,1224,48,57
994,21003,1199,117,110
995,21005,1025,116,128
996,21007,244,31,32
997,21009,2603,107,123
998,21011,515,39,45
999,21013,1889,145,133
1000,21015,7894,602,690
1001,21017,987,143,154
1002,21019,3194,361,396
1003,21021,2390,311,301
1004,21023,290,34,44
1005,21025,655,118,94
1006,21027,687,63,68
1007,21029,4274,335,365
1008,21031,825,75,84
1009,21033,902,45,52
1010,21035,2436,131,139
1011,21037,4720,317,381
1012,21039,344,42,47
1013,21041,548,56,63
1014,21043,1444,96,101
1015,21045,838,32,31
1016,21047,4493,329,303
1017,21049,1487,129,157
1018,21051,1701,161,121
1019,21053,869,99,93
1020,21055,376,43,52
1021,21057,422,37,40
1022,21059,6080,463,436
1023,21061,553,36,39
1024,21063,828,58,56
1025,21065,693,47,49
1026,21067,23978,1046,1108
1027,21069,766,86,81
1028,21071,1930,128,137
1029,21073,2214,126,128
1030,21075,373,33,48
1031,21077,436,30,39
1032,21079,989,77,94
1033,21081,1280,89,84
1034,21083,2800,206,198
1035,21085,1331,86,95
1036,21087,775,40,45
1037,21089,2419,290,312
1038,21091,485,94,93
1039,21093,6207,421,381
1040,21095,1657,136,135
1041,21097,827,131,141
1042,21099,1241,45,52
1043,21101,3026,198,214
1044,21103,843,71,77
1045,21105,225,16,19
1046,21107,2742,209,230
1047,21109,876,45,49
1048,21111,52652,2783,2846
1049,21113,2699,187,237
1050,21115,1172,69,77
1051,21117,9185,788,834
1052,21119,756,60,58
1053,21121,1866,140,118
1054,21123,847,61,66
1055,21125,3787,284,287
1056,21127,837,130,135
1057,21129,1051,23,26
1058,21131,493,48,54
1059,21133,1127,111,103
1060,21135,805,58,57
1061,21137,1489,123,111
1062,21139,503,29,33
1063,21141,1745,81,93
1064,21143,338,30,31
1065,21145,4391,231,228
1066,21147,1130,118,98
1067,21149,571,35,45
1068,21151,5861,227,235
1069,21153,707,20,23
1070,21155,1548,72,81
1071,21157,1623,157,151
1072,21159,676,40,43
1073,21161,961,99,112
1074,21163,1186,123,138
1075,21165,236,42,45
1076,21167,1466,151,155
1077,21169,621,38,44
1078,21171,971,60,62
1079,21173,1459,172,167
1080,21175,561,50,51
1081,21177,2022,139,148
1082,21179,2981,215,223
1083,21181,293,48,46
1084,21183,1544,97,123
1085,21185,4098,413,390
1086,21187,434,30,32
1087,21189,321,40,43
1088,21191,619,36,43
1089,21193,1616,113,100
1090,21195,3108,360,312
1091,21197,715,48,52
1092,21199,3844,303,297
1093,21201,144,20,24
1094,21203,902,84,85
1095,21205,1276,111,111
1096,21207,1121,51,56
1097,21209,2549,169,190
1098,21211,3101,187,210
1099,21213,1223,110,178
1100,21215,1012,77,102
1101,21217,1774,127,141
1102,21219,720,78,91
1103,21221,701,53,53
1104,21223,386,42,46
1105,21225,973,61,70
1106,21227,10409,534,521
1107,21229,889,47,50
1108,21231,1394,143,125
1109,21233,775,69,73
1110,21235,2878,187,186
1111,21237,308,22,28
1112,21239,1326,127,131
1113,22001,5115,240,230
1114,22003,2468,81,94
1115,22005,8033,495,572
1116,22007,1404,142,133
1117,22009,2719,147,127
1118,22011,1996,195,185
1119,22013,1213,63,64
1120,22015,9144,673,645
1121,22017,18245,858,851
1122,22019,14096,922,922
1123,22021,930,62,63
1124,22023,387,33,46
1125,22025,864,65,62
1126,22027,1097,96,83
1127,22029,1451,68,75
1128,22031,1801,101,110
1129,22033,26158,1274,1309
1130,22035,962,36,43
1131,22037,2476,84,95
1132,22039,2639,139,142
1133,22041,2085,96,86
1134,22043,1521,144,127
1135,22045,4917,238,241
1136,22047,2729,109,116
1137,22049,1402,89,111
1138,22051,32375,2154,2390
1139,22053,2290,121,130
1140,22055,17005,885,881
1141,22057,6369,428,444
1142,22059,1167,46,48
1143,22061,3361,135,136
1144,22063,8887,465,456
1145,22065,1350,78,111
1146,22067,2168,132,135
1147,22069,2896,142,132
1148,22071,21364,1247,1340
1149,22073,14243,710,681
1150,22075,1736,140,161
1151,22077,1925,114,112
1152,22079,8386,431,453
1153,22081,674,41,49
1154,22083,1778,74,84
1155,22085,2090,112,119
1156,22087,2420,188,217
1157,22089,3743,254,289
1158,22091,716,54,53
1159,22093,1338,112,119
1160,22095,2705,191,223
1161,22097,6663,254,247
1162,22099,3837,180,181
