,County,753,759
148,05075,4986,204
149,05077,2830,15
150,05079,4838,48
151,05081,3150,50
152,05083,4927,99
153,05085,19311,329
154,05087,3795,59
155,05089,3218,63
156,05091,9050,162
157,05093,12883,198
158,05095,1891,18
159,05097,1475,23
160,05099,2116,35
161,05101,1686,23
162,05103,5289,136
163,05105,2438,56
164,05107,4692,66
165,05109,2496,22
166,05111,7687,139
167,05113,3993,94
168,05115,18045,386
169,05117,1926,30
170,05119,100289,1621
171,05121,4786,66
172,05123,6953,75
173,05125,29938,464
174,05127,2223,34
175,05129,2018,49
176,05131,32109,372
177,05133,5627,116
178,05135,4502,273
179,05137,2787,80
180,05139,8957,148
181,05141,3392,71
182,05143,66374,940
183,05145,21099,577
184,05147,1672,29
185,05149,6645,89
186,06001,256965,6999
187,06003,125,0
188,06005,8714,243
189,06007,37902,854
190,06009,7402,220
191,06011,4390,106
192,06013,193328,4902
193,06015,5444,339
194,06017,28784,804
195,06019,240509,7327
196,06021,6335,124
197,06023,18827,618
198,06025,63674,1268
199,06027,4439,39
200,06029,226717,9178
201,06031,52159,1693
202,06033,10669,723
203,06035,10371,709
204,06037,2761870,36023
205,06039,41353,1262
206,06041,35484,796
207,06043,2877,179
208,06045,15132,442
209,06047,66759,1587
210,06049,933,33
211,06051,3055,50
212,06053,87763,10735
213,06055,25469,2121
214,06057,16718,457
215,06059,574622,11778
216,06061,67810,1567
217,06063,2968,94
218,06065,602740,11410
219,06067,292829,7345
220,06069,13046,486
221,06071,572709,11574
222,06073,766947,22642
223,06075,127850,9248
224,06077,170662,3850
225,06079,53899,1943
226,06081,122691,15201
227,06083,87923,3384
228,06085,310964,9443
229,06087,46488,2257
230,06089,35539,949
231,06091,310,4
232,06093,6866,192
233,06095,83108,6893
234,06097,81684,2407
235,06099,131944,3397
236,06101,21566,450
237,06103,14114,326
238,06105,1388,16
239,06107,127541,3331
240,06109,12294,370
241,06111,178010,3561
242,06113,37874,1450
243,06115,16393,478
244,08001,126920,1658
245,08003,4290,132
246,08005,144401,1889
247,08007,2787,27
248,08009,791,75
249,08011,2383,184
250,08013,59457,1355
251,08014,12667,225
252,08015,4184,109
253,08017,310,11
254,08019,1481,21
255,08021,1637,40
256,08023,640,27
257,08025,3068,126
258,08027,607,16
259,08029,5740,203
260,08031,161991,2293
261,08033,343,7
262,08035,74009,1063
263,08037,15414,239
264,08039,4554,70
265,08041,175112,3489
266,08043,14000,685
267,08045,13839,245
268,08047,908,12
269,08049,3356,16
270,08051,3150,40
271,08053,120,4
272,08055,1354,52
273,08057,158,10
274,08059,115769,1886
275,08061,322,10
276,08063,1539,26
277,08065,1758,28
278,08067,12118,344
279,08069,71780,1699
280,08071,3329,119
281,08073,2007,78
282,08075,6894,255
283,08077,40120,1074
284,08079,219,3
285,08081,2855,87
286,08083,5816,230
287,08085,8837,278
288,08087,5377,95
289,08089,4108,72
290,08091,825,10
291,08093,2698,45
292,08095,832,30
293,08097,6063,91
294,08099,2505,58
295,08101,43099,900
296,08103,1511,41
297,08105,2635,107
298,08107,6059,73
299,08109,1100,57
300,08111,197,4
301,08113,2155,30
302,08115,458,14
303,08117,9420,92
304,08119,4601,61
305,08121,1011,78
306,08123,78995,1613
307,08125,1811,33
308,09001,196221,1978
309,09003,172440,2026
310,09005,30562,419
311,09007,26639,498
312,09009,186894,2296
313,09011,52549,831
314,09013,19770,313
315,09015,25070,364
316,10001,48959,546
317,10003,143648,1362
318,10005,60018,668
319,11001,NaN,1607
320,12001,66308,1699
321,12003,8525,258
322,12005,45743,1149
323,12007,7368,235
324,12009,130820,3730
325,12011,594384,11210
326,12013,4043,124
327,12015,34540,1156
328,12017,28753,784
329,12019,52647,1765
330,12021,83015,1377
331,12023,20877,660
332,12027,9151,237
333,12029,3964,153
334,12031,249406,5447
335,12033,80411,2162
336,12035,21854,437
337,12037,3087,125
338,12039,13250,330
339,12041,4406,132
340,12043,1953,35
341,12045,4237,143
342,12047,3783,93
343,12049,8521,188
344,12051,11601,202
345,12053,41065,994
346,12055,23395,641
347,12057,364995,9242
348,12059,5336,97
349,12061,31722,724
350,12063,14472,393
351,12065,3878,112
352,12067,2721,72
353,12069,83056,2149
354,12071,186567,3960
355,12073,84235,2651
356,12075,10045,305
357,12077,2469,31
358,12079,5765,178
359,12081,93958,2455
360,12083,81723,2160
361,12085,30881,548
362,12086,1168806,26483
363,12087,18061,308
364,12089,21785,503
365,12091,50654,1224
366,12093,10500,147
367,12095,368920,8369
368,12097,111522,1767
369,12099,362089,6116
370,12101,119371,3234
371,12103,204763,5396
372,12105,196363,4526
373,12107,17259,400
374,12109,61909,1970
375,12111,72365,1324
376,12113,47725,1805
377,12115,87976,2554
378,12117,101526,2262
379,12119,20907,629
380,12121,12748,376
381,12123,6914,230
382,12125,4230,110
383,12127,114594,3159
384,12129,9738,314
385,12131,17173,369
386,12133,6543,63
387,13001,4652,74
388,13003,2015,20
389,13005,3427,76
390,13007,529,4
391,13009,9388,167
392,13011,3781,61
393,13013,21592,298
394,13015,28126,267
395,13017,4206,109
396,13019,4876,85
397,13021,36259,769
398,13023,3290,30
399,13025,3957,113
400,13027,3360,65
401,13029,8785,187
402,13031,15151,252
403,13033,5233,125
404,13035,6373,55
405,13037,1324,12
406,13039,10725,216
407,13043,2023,14
408,13045,23342,316
409,13047,13827,380
410,13049,2797,103
411,13051,60517,1231
412,13053,6748,20
413,13055,6345,113
414,13057,62062,922
415,13059,29236,316
416,13061,511,8
417,13063,62479,679
418,13065,1981,36
419,13067,167182,2802
420,13069,10361,273
421,13071,10848,207
422,13073,34824,681
423,13075,4835,70
424,13077,32410,368
425,13079,1746,46
426,13081,4589,70
427,13083,3011,61
428,13085,6736,113
429,13087,6614,162
430,13089,142121,2378
431,13091,5151,53
432,13093,2338,43
433,13095,19120,443
434,13097,34269,492
435,13099,2684,40
436,13101,917,6
437,13103,12709,306
438,13105,4493,36
439,13107,5788,71
440,13109,2227,35
441,13111,4996,101
442,13113,21634,397
443,13115,26381,363
444,13117,52926,1481
445,13119,5269,130
446,13121,209514,3162
447,13123,6620,216
448,13125,602,22
449,13127,22198,437
450,13129,15080,242
451,13131,5578,137
452,13133,3833,43
453,13135,202845,2946
454,13137,9776,144
455,13139,52459,732
456,13141,1546,20
457,13143,5329,79
458,13145,5946,100
459,13147,4739,51
460,13149,2142,55
461,13151,56542,595
462,13153,38611,822
463,13155,1830,19
464,13157,20938,275
465,13159,3073,43
466,13161,3820,83
467,13163,3581,61
468,13165,1474,18
469,13167,2222,29
470,13169,4921,115
471,13171,4759,60
472,13173,2232,33
473,13175,13588,164
474,13177,7086,213
475,13179,11943,222
476,13181,1577,21
477,13183,2683,60
478,13185,30383,541
479,13187,6988,168
480,13189,4953,99
481,13191,2325,58
482,13193,2093,26
483,13195,6853,72
484,13197,1476,22
485,13199,4384,82
486,13201,1672,32
487,13205,5069,111
488,13207,5749,106
489,13209,1953,30
490,13211,4396,79
491,13213,11062,195
492,13215,37211,689
493,13217,24074,319
494,13219,8591,119
495,13221,3172,39
496,13223,37221,534
497,13225,6009,126
498,13227,8075,303
499,13229,5392,120
500,13231,5249,76
501,13233,11535,136
502,13235,2134,32
503,13237,4400,54
504,13239,405,10
505,13241,3553,69
506,13243,1447,37
507,13245,48846,790
508,13247,18017,306
509,13249,1117,24
510,13251,2584,56
511,13253,2102,43
512,13255,15534,175
513,13257,6137,116
514,13259,2089,84
515,13261,6628,115
516,13263,1127,17
517,13265,263,3
518,13267,4911,172
519,13269,1940,48
520,13271,2994,65
521,13273,2002,49
522,13275,11402,260
523,13277,11364,149
524,13279,6777,90
525,13281,2291,59
526,13283,1600,20
527,13285,15226,175
528,13287,2492,26
529,13289,1508,30
530,13291,4707,162
531,13293,7588,135
532,13295,15852,449
533,13297,21626,284
534,13299,9435,197
535,13301,1045,33
536,13303,4254,84
537,13305,7529,213
538,13307,427,1
539,13309,1371,248
540,13311,6651,128
541,13313,32928,602
542,13315,1943,46
543,13317,2220,20
544,13319,2196,70
545,13321,4552,85
546,15001,25098,719
547,15003,161015,3405
548,15005,0,0
549,15007,11011,494
550,15009,28903,563
551,16001,114554,6251
552,16003,661,18
553,16005,20355,625
554,16007,895,15
555,16009,1954,64
556,16011,9611,176
557,16013,5047,142
558,16015,1013,65
559,16017,8187,401
560,16019,30618,426
561,16021,1977,60
562,16023,471,7
563,16025,130,1
564,16027,56799,3067
565,16029,1452,28
566,16031,4508,167
567,16033,107,2
568,16035,2169,51
569,16037,514,10
570,16039,5940,473
571,16041,2285,113
572,16043,2209,24
573,16045,3452,153
574,16047,2709,67
575,16049,2868,48
576,16051,5873,55
577,16053,5051,190
578,16055,38090,1476
579,16057,6522,163
580,16059,1234,19
581,16061,1108,36
582,16063,900,32
583,16065,12451,122
584,16067,3653,66
585,16069,8660,215
586,16071,777,21
587,16073,2108,82
588,16075,5193,271
589,16077,1440,22
590,16079,2524,80
591,16081,2649,26
592,16083,19773,603
593,16085,2424,132
594,16087,2222,117
595,17001,21755,352
596,17003,1255,18
597,17005,4245,68
598,17007,13434,159
599,17009,2343,27
600,17011,8139,144
601,17013,1501,15
602,17015,4076,64
603,17017,4534,67
604,17019,60514,1483
605,17021,9760,160
606,17023,4698,121
607,17025,4638,114
608,17027,11650,180
609,17029,14876,243
610,17031,1097792,9885
611,17033,6023,129
612,17035,3301,63
613,17037,22602,362
614,17039,4250,54
615,17041,6357,96
616,17043,202077,2539
617,17045,5012,69
618,17047,1754,31
619,17049,10440,147
620,17051,6961,94
621,17053,4329,63
622,17055,12015,255
623,17057,9754,182
624,17059,1341,47
625,17061,3545,59
626,17063,12355,101
627,17065,2119,30
628,17067,4265,102
629,17069,1031,22
630,17071,1117,11
631,17073,12295,207
632,17075,7002,85
633,17077,15073,324
634,17079,2634,53
635,17081,10724,243
636,17083,6107,67
637,17085,3886,81
638,17087,4223,248
639,17089,122640,1505
640,17091,28273,285
641,17093,29872,522
642,17095,12228,166
643,17097,144376,2324
644,17099,28063,422
645,17101,5379,127
646,17103,8515,169
647,17105,10428,133
648,17107,9210,123
649,17109,6919,172
650,17111,73514,1160
651,17113,48174,969
652,17115,29871,496
653,17117,12447,182
654,17119,68732,955
655,17121,11596,226
656,17123,2680,32
657,17125,3821,53
658,17127,3729,92
659,17129,3426,38
660,17131,3897,66
661,17133,9264,111
662,17135,9466,219
663,17137,9174,144
664,17139,3999,71
665,17141,13564,206
666,17143,45271,559
667,17145,7194,152
668,17147,4254,69
669,17149,4918,55
670,17151,934,13
671,17153,1685,27
672,17155,1113,22
673,17157,10154,210
674,17159,5105,102
675,17161,32335,554
676,17163,62296,766
677,17165,7556,182
678,17167,53257,772
679,17169,1920,15
680,17171,1238,5
681,17173,6050,143
682,17175,1468,27
683,17177,11160,169
684,17179,35754,508
685,17181,5235,119
686,17183,27495,481
687,17185,3695,101
688,17187,3909,69
689,17189,3356,37
690,17191,5156,115
691,17193,4272,81
692,17195,14831,283
693,17197,157959,1651
694,17199,21974,568
695,17201,74629,1026
696,17203,10114,144
697,18001,7199,71
698,18003,102357,1254
699,18005,20952,366
700,18007,2432,38
701,18009,3049,40
702,18011,14845,234
703,18013,2555,37
704,18015,4158,35
705,18017,11336,204
706,18019,30226,758
707,18021,6736,85
708,18023,9055,118
709,18025,2468,69
710,18027,7356,100
711,18029,13199,215
712,18031,6883,120
713,18033,11213,141
714,18035,24191,496
715,18037,12668,212
716,18039,53514,478
717,18041,6609,118
718,18043,18382,453
719,18045,5254,65
720,18047,4296,80
721,18049,4805,70
722,18051,11417,225
723,18053,17033,218
724,18055,7010,181
725,18057,80234,962
726,18059,20387,197
727,18061,10519,234
728,18063,40155,456
729,18065,12729,161
730,18067,24996,303
731,18069,11324,143
732,18071,12264,247
733,18073,8873,86
734,18075,4762,85
735,18077,9210,188
736,18079,6827,139
737,18081,41734,427
738,18083,10506,170
739,18085,19477,276
740,18087,5804,47
741,18089,104771,737
742,18091,25043,262
743,18093,11650,272
744,18095,32123,436
745,18097,221636,2109
746,18099,12190,137
747,18101,2141,28
748,18103,9085,134
749,18105,26876,628
750,18107,10481,227
751,18109,16182,208
752,18111,2513,18
753,18113,12896,126
754,18115,1427,26
755,18117,4949,104
756,18119,5700,112
757,18121,3549,49
758,18123,4554,79
759,18125,3657,56
760,18127,36727,724
761,18129,6423,117
762,18131,3010,44
763,18133,9129,140
764,18135,5784,77
765,18137,8163,119
766,18139,4743,90
767,18141,69601,710
768,18143,7667,154
769,18145,13413,244
770,18147,5114,85
771,18149,4661,47
772,18151,9521,138
773,18153,5182,122
774,18155,2266,42
775,18157,48981,659
776,18159,3469,31
777,18161,1993,57
778,18163,56178,1073
779,18165,3995,82
780,18167,28383,370
781,18169,8581,185
782,18171,2021,21
783,18173,19860,386
784,18175,5870,143
785,18177,18514,317
786,18179,6423,69
787,18181,6696,73
788,18183,9563,88
789,19001,1550,43
790,19003,797,24
791,19005,2779,68
792,19007,2782,80
793,19009,1078,46
794,19011,5876,188
795,19013,31897,881
796,19015,5279,170
797,19017,5351,163
798,19019,4445,220
799,19021,6368,175
800,19023,3114,100
801,19025,2545,66
802,19027,4846,154
803,19029,2886,98
804,19031,3991,197
805,19033,10740,337
806,19035,2912,89
807,19037,2611,68
808,19039,2195,95
809,19041,4010,122
810,19043,3350,105
811,19045,11315,347
812,19047,4464,127
813,19049,22022,683
814,19051,1558,45
815,19053,1468,67
816,19055,3934,71
817,19057,8827,239
818,19059,4064,101
819,19061,25199,763
820,19063,2307,68
821,19065,3943,155
822,19067,3446,107
823,19069,2438,75
824,19071,1355,45
825,19073,1672,67
826,19075,2471,77
827,19077,2287,45
828,19079,3394,94
829,19081,2757,100
830,19083,3998,104
831,19085,3362,92
832,19087,5434,147
833,19089,1998,45
834,19091,2572,39
835,19093,1770,33
836,19095,3592,146
837,19097,4507,90
838,19099,8337,267
839,19101,3340,214
840,19103,32830,1299
841,19105,5335,111
842,19107,1993,90
843,19109,3689,90
844,19111,7690,231
845,19113,50343,1599
846,19115,2423,75
847,19117,1696,69
848,19119,2701,45
849,19121,3059,75
850,19123,4788,156
851,19125,7366,210
852,19127,9164,300
853,19129,3260,140
854,19131,2396,57
855,19133,1675,81
856,19135,1840,59
857,19137,2131,70
858,19139,9326,288
859,19141,3370,89
860,19143,1359,31
861,19145,3271,60
862,19147,1984,38
863,19149,6230,143
864,19151,1558,36
865,19153,118070,3791
866,19155,23619,826
867,19157,3449,132
868,19159,1103,55
869,19161,2342,61
870,19163,39740,975
871,19165,2661,86
872,19167,7922,140
873,19169,19046,662
874,19171,3757,87
875,19173,1284,45
876,19175,2641,106
877,19177,1343,51
878,19179,8732,292
879,19181,12069,466
880,19183,5503,155
881,19185,1215,51
882,19187,10106,258
883,19189,2879,71
884,19191,3673,130
885,19193,28222,675
886,19195,1710,43
887,19197,3555,73
888,20001,3839,32
889,20003,2049,8
890,20005,4167,15
891,20007,1010,5
892,20009,6348,52
893,20011,4277,21
894,20013,2627,6
895,20015,18369,67
896,20017,659,2
897,20019,820,2
898,20021,5955,50
899,20023,653,2
900,20025,482,0
901,20027,1919,7
902,20029,2166,8
903,20031,2313,13
904,20033,437,0
905,20035,9891,38
906,20037,11428,53
907,20039,601,0
908,20041,4637,16
909,20043,2372,16
910,20045,24630,832
911,20047,555,1
912,20049,556,2
913,20051,6950,29
914,20053,1989,4
915,20055,11446,89
916,20057,10470,21
917,20059,6745,27
918,20061,8881,74
919,20063,772,0
920,20065,538,10
921,20067,2165,3
922,20069,1202,4
923,20071,331,0
924,20073,1738,8
925,20075,459,0
926,20077,1615,4
927,20079,9239,46
928,20081,946,2
929,20083,404,0
930,20085,3788,13
931,20087,4622,23
932,20089,770,0
933,20091,140035,884
934,20093,1220,3
935,20095,1904,6
936,20097,647,0
937,20099,6347,20
938,20101,289,1
939,20103,18590,130
940,20105,608,0
941,20107,2722,12
942,20109,821,2
943,20111,9654,59
944,20113,7548,40
945,20115,3234,18
946,20117,2501,5
947,20119,1190,2
948,20121,7490,54
949,20123,1392,4
950,20125,9158,38
951,20127,1465,8
952,20129,612,0
953,20131,3168,19
954,20133,4944,25
955,20135,771,0
956,20137,2113,0
957,20139,3808,16
958,20141,768,3
959,20143,1158,6
960,20145,2062,10
961,20147,1328,1
962,20149,5504,35
963,20151,1859,12
964,20153,670,1
965,20155,18093,68
966,20157,1302,1
967,20159,2515,11
968,20161,12982,845
969,20163,1308,9
970,20165,796,9
971,20167,1833,6
972,20169,13728,73
973,20171,1254,0
974,20173,141862,570
975,20175,6875,8
976,20177,46659,285
977,20179,772,0
978,20181,1471,6
979,20183,632,2
980,20185,1104,1
981,20187,424,0
982,20189,1435,3
983,20191,5476,18
984,20193,2327,11
985,20195,741,6
986,20197,1581,8
987,20199,407,0
988,20201,1342,5
989,20203,486,2
990,20205,2720,16
991,20207,767,2
992,20209,45548,171
993,21001,5102,154
994,21003,6289,253
995,21005,5884,201
996,21007,1219,30
997,21009,12106,342
998,21011,2607,140
999,21013,8319,334
1000,21015,35222,631
1001,21017,5615,288
1002,21019,15179,683
1003,21021,7804,173
1004,21023,2044,35
1005,21025,3200,186
1006,21027,4832,139
1007,21029,20385,489
1008,21031,3485,247
1009,21033,3732,113
1010,21035,7764,191
1011,21037,21643,430
1012,21039,935,10
1013,21041,3342,55
1014,21043,7842,351
1015,21045,3634,95
1016,21047,14714,719
1017,21049,9321,387
1018,21051,7248,314
1019,21053,3175,65
1020,21055,1922,67
1021,21057,2041,72
1022,21059,29950,721
1023,21061,2407,139
1024,21063,1899,109
1025,21065,3713,370
1026,21067,89119,2526
1027,21069,3435,106
1028,21071,11246,862
1029,21073,12527,433
1030,21075,1129,20
1031,21077,2126,32
1032,21079,4508,138
1033,21081,6457,128
1034,21083,11011,316
1035,21085,7522,334
1036,21087,3309,96
1037,21089,11265,450
1038,21091,2369,64
1039,21093,31353,934
1040,21095,8563,389
1041,21097,5894,217
1042,21099,5162,135
1043,21101,13042,269
1044,21103,4616,112
1045,21105,799,22
1046,21107,13978,575
1047,21109,3961,174
1048,21111,209683,6219
1049,21113,14477,470
1050,21115,5562,250
1051,21117,39766,622
1052,21119,3660,236
1053,21121,10733,499
1054,21123,3540,85
1055,21125,17292,755
1056,21127,4168,212
1057,21129,2465,175
1058,21131,3266,218
1059,21133,6246,407
1060,21135,4226,175
1061,21137,5892,206
1062,21139,2170,83
1063,21141,7963,326
1064,21143,2672,93
1065,21145,17282,359
1066,21147,4689,95
1067,21149,2540,74
1068,21151,26398,1122
1069,21153,3546,194
1070,21155,6168,170
1071,21157,8093,213
1072,21159,2984,205
1073,21161,4381,151
1074,21163,5546,180
1075,21165,1306,49
1076,21167,7003,284
1077,21169,2678,71
1078,21171,3490,52
1079,21173,6121,212
1080,21175,4157,138
1081,21177,9771,292
1082,21179,13906,403
1083,21181,1788,55
1084,21183,7051,167
1085,21185,17345,445
1086,21187,2289,41
1087,21189,1425,121
1088,21191,3340,65
1089,21193,9368,701
1090,21195,16381,851
1091,21197,4441,213
1092,21199,14804,430
1093,21201,587,18
1094,21203,4774,299
1095,21205,6013,234
1096,21207,5769,253
1097,21209,15050,662
1098,21211,12647,351
1099,21213,5423,151
1100,21215,5096,124
1101,21217,8141,446
1102,21219,2790,53
1103,21221,3307,82
1104,21223,2078,42
1105,21225,4109,79
1106,21227,41583,1378
1107,21229,3680,131
1108,21231,4642,264
1109,21233,3730,83
1110,21235,13002,475
1111,21237,2131,210
1112,21239,6462,255
1113,22001,14823,250
1114,22003,7299,113
1115,22005,32696,466
1116,22007,5179,62
1117,22009,10649,203
1118,22011,8654,162
1119,22013,3653,70
1120,22015,34807,436
1121,22017,62557,791
1122,22019,51049,786
1123,22021,2839,87
1124,22023,1135,17
1125,22025,2502,45
1126,22027,3045,93
1127,22029,4727,108
1128,22031,6874,68
1129,22033,103839,1641
1130,22035,2276,93
1131,22037,6627,103
1132,22039,7841,164
1133,22041,6460,268
1134,22043,5415,128
1135,22045,17780,422
1136,22047,8396,155
1137,22049,3992,79
1138,22051,106551,1294
1139,22053,6525,110
1140,22055,58197,1359
1141,22057,25793,495
1142,22059,3881,85
1143,22061,11235,278
1144,22063,34663,801
1145,22065,2999,23
1146,22067,6395,109
1147,22069,9368,122
1148,22071,81786,1395
1149,22073,46619,747
1150,22075,6048,56
1151,22077,5420,67
1152,22079,30496,511
1153,22081,1974,23
1154,22083,5890,106
1155,22085,5926,102
1156,22087,10577,157
1157,22089,13002,156
1158,22091,1804,31
1159,22093,5366,242
1160,22095,9902,131
1161,22097,20717,508
1162,22099,12045,333
1163,22101,11753,206
1164,22103,67281,997
1165,22105,32475,588
1166,22107,923,24
1167,22109,28809,544
1168,22111,6282,139
1169,22113,14173,309
1170,22115,9296,154
1171,22117,11994,197
1172,22119,10309,216
1173,22121,6757,105
1174,22123,3250,77
1175,22125,2677,53
1176,22127,4041,111
1177,23001,19002,887
1178,23003,8841,267
1179,23005,39052,1519
1180,23007,4601,150
1181,23009,5446,190
1182,23011,17885,487
1183,23013,4689,330
1184,23015,4011,236
1185,23017,9141,313
1186,23019,20989,876
1187,23021,2330,64
1188,23023,3906,151
1189,23025,7780,240
1190,23027,4652,212
1191,23029,3234,94
1192,23031,32114,1684
1193,24001,16104,181
1194,24003,85784,632
1195,24005,126515,748
1196,24009,10698,138
1197,24011,5807,32
1198,24013,20489,208
1199,24015,14719,168
1200,24017,26774,260
1201,24019,7393,94
1202,24021,43640,377
1203,24023,5320,54
1204,24025,36680,369
1205,24027,41646,429
1206,24029,2944,28
1207,24031,160040,1039
1208,24033,163516,838
1209,24035,6815,53
1210,24037,18119,239
1211,24039,4968,34
1212,24041,5339,66
1213,24043,33454,309
1214,24045,18752,200
1215,24047,8321,74
1216,24510,106470,618
1217,25001,33838,506
1218,25003,21820,842
1219,25005,146630,1746
1220,25007,0,0
1221,25009,200813,1779
1222,25011,9993,357
1223,25013,129485,2034
1224,25015,25524,1113
1225,25017,312054,4129
1226,25019,0,0
1227,25021,127073,1620
1228,25023,113039,1268
1229,25025,202885,2781
1230,25027,186671,2613
1231,26001,1665,25
1232,26003,1664,30
1233,26005,26478,530
1234,26007,5384,127
1235,26009,4174,67
1236,26011,3112,67
1237,26013,1982,27
1238,26015,13986,253
1239,26017,26425,521
1240,26019,3338,66
1241,26021,34072,526
1242,26023,11099,162
1243,26025,33131,617
1244,26027,10929,156
1245,26029,4818,93
1246,26031,4491,71
1247,26033,8138,267
1248,26035,6555,125
1249,26037,20271,522
1250,26039,2455,52
1251,26041,9745,219
1252,26043,7246,136
1253,26045,25867,457
1254,26047,6229,66
1255,26049,98664,1781
1256,26051,5454,109
1257,26053,3180,34
1258,26055,16547,342
1259,26057,10362,274
1260,26059,10121,194
1261,26061,7592,106
1262,26063,7913,116
1263,26065,61993,1131
1264,26067,16053,394
1265,26069,4644,80
1266,26071,2583,56
1267,26073,15185,313
1268,26075,38582,455
1269,26077,56899,1045
1270,26079,3431,84
1271,26081,162432,2274
1272,26083,496,9
1273,26085,1778,52
1274,26087,19873,256
1275,26089,3462,76
1276,26091,23920,421
1277,26093,44615,493
1278,26095,1377,33
1279,26097,2312,45
1280,26099,221601,2398
1281,26101,3526,130
1282,26103,14518,314
1283,26105,6404,173
1284,26107,8418,234
1285,26109,5426,103
1286,26111,18564,443
1287,26113,2830,86
1288,26115,37117,503
1289,26117,14673,342
1290,26119,1673,31
1291,26121,38557,599
1292,26123,11202,233
1293,26125,277833,4699
1294,26127,6122,112
1295,26129,4215,111
1296,26131,953,24
1297,26133,4854,118
1298,26135,1410,17
1299,26137,5429,113
1300,26139,73028,1133
1301,26141,2039,20
1302,26143,4490,97
1303,26145,48044,1016
1304,26147,39495,561
1305,26149,13436,159
1306,26151,8483,160
1307,26153,1701,64
1308,26155,17312,292
1309,26157,12975,295
1310,26159,16606,278
1311,26161,70970,1509
1312,26163,388052,5068
1313,26165,6825,203
1314,27001,2829,65
1315,27003,95927,2416
1316,27005,8339,355
1317,27007,10982,329
1318,27009,13447,466
1319,27011,1331,45
1320,27013,17057,655
1321,27015,6368,157
1322,27017,8403,558
1323,27019,25677,732
1324,27021,6585,235
1325,27023,2939,88
1326,27025,14008,531
1327,27027,18613,997
1328,27029,2055,58
1329,27031,521,9
1330,27033,3108,82
1331,27035,15379,587
1332,27037,106350,3025
1333,27039,5460,163
1334,27041,10505,311
1335,27043,3642,106
1336,27045,4474,151
1337,27047,8682,242
1338,27049,12478,404
1339,27051,1413,46
1340,27053,288433,7034
1341,27055,4052,143
1342,27057,4730,155
1343,27059,9835,289
1344,27061,10617,367
1345,27063,2102,43
1346,27065,3402,94
1347,27067,12928,427
1348,27069,1009,29
1349,27071,2583,84
1350,27073,1672,66
1351,27075,1956,59
1352,27077,727,21
1353,27079,6233,212
1354,27081,1186,24
1355,27083,6925,144
