,County,725,731
575,16049,NaN,126
576,16051,NaN,540
577,16053,NaN,52
578,16055,NaN,1148
579,16057,NaN,307
580,16059,NaN,73
581,16061,NaN,55
582,16063,NaN,11
583,16065,NaN,1117
584,16067,NaN,31
585,16069,NaN,646
586,16071,NaN,46
587,16073,NaN,60
588,16075,NaN,116
589,16077,NaN,64
590,16079,NaN,33
591,16081,NaN,301
592,16083,NaN,316
593,16085,NaN,263
594,16087,NaN,35
595,17001,NaN,2055
596,17003,NaN,85
597,17005,NaN,521
598,17007,NaN,1032
599,17009,NaN,173
600,17011,NaN,776
601,17013,NaN,256
602,17015,NaN,296
603,17017,NaN,551
604,17019,NaN,7157
605,17021,NaN,1472
606,17023,NaN,470
607,17025,NaN,396
608,17027,NaN,1489
609,17029,NaN,2224
610,17031,NaN,93416
611,17033,NaN,607
612,17035,NaN,313
613,17037,NaN,2094
614,17039,NaN,510
615,17041,NaN,791
616,17043,NaN,20439
617,17045,NaN,557
618,17047,NaN,132
619,17049,NaN,975
620,17051,NaN,587
621,17053,NaN,419
622,17055,NaN,865
623,17057,NaN,1154
624,17059,NaN,99
625,17061,NaN,478
626,17063,NaN,873
627,17065,NaN,179
628,17067,NaN,238
629,17069,NaN,72
630,17071,NaN,59
631,17073,NaN,1384
632,17075,NaN,477
633,17077,NaN,1921
634,17079,NaN,225
635,17081,NaN,898
636,17083,NaN,740
637,17085,NaN,351
638,17087,NaN,245
639,17089,NaN,10770
640,17091,NaN,1882
641,17093,NaN,2669
642,17095,NaN,1397
643,17097,NaN,15227
644,17099,NaN,3976
645,17101,NaN,474
646,17103,NaN,970
647,17105,NaN,1389
648,17107,NaN,1384
649,17109,NaN,465
650,17111,NaN,6325
651,17113,NaN,7438
652,17115,NaN,4011
653,17117,NaN,1686
654,17119,NaN,8053
655,17121,NaN,1079
656,17123,NaN,292
657,17125,NaN,388
658,17127,NaN,242
659,17129,NaN,433
660,17131,NaN,363
661,17133,NaN,1275
662,17135,NaN,1383
663,17137,NaN,1256
664,17139,NaN,382
665,17141,NaN,1293
666,17143,NaN,3862
667,17145,NaN,550
668,17147,NaN,467
669,17149,NaN,482
670,17151,NaN,71
671,17153,NaN,162
672,17155,NaN,100
673,17157,NaN,1021
674,17159,NaN,567
675,17161,NaN,2974
676,17163,NaN,7883
677,17165,NaN,873
678,17167,NaN,8344
679,17169,NaN,262
680,17171,NaN,141
681,17173,NaN,558
682,17175,NaN,168
683,17177,NaN,1029
684,17179,NaN,3234
685,17181,NaN,431
686,17183,NaN,3300
687,17185,NaN,471
688,17187,NaN,362
689,17189,NaN,293
690,17191,NaN,448
691,17193,NaN,337
692,17195,NaN,1519
693,17197,NaN,13576
694,17199,NaN,2109
695,17201,NaN,7118
696,17203,NaN,1008
697,18001,NaN,399
698,18003,NaN,9749
699,18005,NaN,2025
700,18007,NaN,144
701,18009,NaN,120
702,18011,NaN,1351
703,18013,NaN,159
704,18015,NaN,307
705,18017,NaN,634
706,18019,NaN,1942
707,18021,NaN,503
708,18023,NaN,633
709,18025,NaN,188
710,18027,NaN,616
711,18029,NaN,1040
712,18031,NaN,362
713,18033,NaN,697
714,18035,NaN,1506
715,18037,NaN,962
716,18039,NaN,3052
717,18041,NaN,292
718,18043,NaN,1410
719,18045,NaN,273
720,18047,NaN,241
721,18049,NaN,205
722,18051,NaN,931
723,18053,NaN,1001
724,18055,NaN,501
725,18057,NaN,7657
726,18059,NaN,2023
727,18061,NaN,727
728,18063,NaN,3529
729,18065,NaN,882
730,18067,NaN,1813
731,18069,NaN,838
732,18071,NaN,977
733,18073,NaN,575
734,18075,NaN,219
735,18077,NaN,603
736,18079,NaN,459
737,18081,NaN,4153
738,18083,NaN,735
739,18085,NaN,1102
740,18087,NaN,326
741,18089,NaN,6775
742,18091,NaN,1720
743,18093,NaN,673
744,18095,NaN,2685
745,18097,NaN,21061
746,18099,NaN,608
747,18101,NaN,112
748,18103,NaN,468
749,18105,NaN,2901
750,18107,NaN,659
751,18109,NaN,1338
752,18111,NaN,141
753,18113,NaN,827
754,18115,NaN,121
755,18117,NaN,282
756,18119,NaN,565
757,18121,NaN,237
758,18123,NaN,308
759,18125,NaN,232
760,18127,NaN,2266
761,18129,NaN,552
762,18131,NaN,143
763,18133,NaN,553
764,18135,NaN,290
765,18137,NaN,471
766,18139,NaN,261
767,18141,NaN,4506
768,18143,NaN,500
769,18145,NaN,1071
770,18147,NaN,287
771,18149,NaN,194
772,18151,NaN,509
773,18153,NaN,275
774,18155,NaN,171
775,18157,NaN,5279
776,18159,NaN,239
777,18161,NaN,153
778,18163,NaN,5482
779,18165,NaN,211
780,18167,NaN,2353
781,18169,NaN,402
782,18171,NaN,119
783,18173,NaN,1686
784,18175,NaN,369
785,18177,NaN,1470
786,18179,NaN,370
787,18181,NaN,449
788,18183,NaN,816
789,19001,NaN,49
790,19003,NaN,21
791,19005,NaN,198
792,19007,NaN,137
793,19009,NaN,80
794,19011,NaN,581
795,19013,NaN,3862
796,19015,NaN,395
797,19017,NaN,385
798,19019,NaN,325
799,19021,NaN,345
800,19023,NaN,170
801,19025,NaN,151
802,19027,NaN,378
803,19029,NaN,130
804,19031,NaN,331
805,19033,NaN,769
806,19035,NaN,194
807,19037,NaN,213
808,19039,NaN,94
809,19041,NaN,302
810,19043,NaN,174
811,19045,NaN,503
812,19047,NaN,324
813,19049,NaN,2108
814,19051,NaN,67
815,19053,NaN,98
816,19055,NaN,255
817,19057,NaN,392
818,19059,NaN,243
819,19061,NaN,1650
820,19063,NaN,123
821,19065,NaN,277
822,19067,NaN,211
823,19069,NaN,150
824,19071,NaN,73
825,19073,NaN,118
826,19075,NaN,157
827,19077,NaN,174
828,19079,NaN,262
829,19081,NaN,128
830,19083,NaN,294
831,19085,NaN,183
832,19087,NaN,291
833,19089,NaN,100
834,19091,NaN,253
835,19093,NaN,87
836,19095,NaN,384
837,19097,NaN,293
838,19099,NaN,500
839,19101,NaN,251
840,19103,NaN,4860
841,19105,NaN,281
842,19107,NaN,115
843,19109,NaN,217
844,19111,NaN,392
845,19113,NaN,5975
846,19115,NaN,154
847,19117,NaN,97
848,19119,NaN,216
849,19121,NaN,178
850,19123,NaN,215
851,19125,NaN,382
852,19127,NaN,852
853,19129,NaN,203
854,19131,NaN,210
855,19133,NaN,62
856,19135,NaN,125
857,19137,NaN,105
858,19139,NaN,781
859,19141,NaN,241
860,19143,NaN,118
861,19145,NaN,131
862,19147,NaN,126
863,19149,NaN,419
864,19151,NaN,84
865,19153,NaN,12368
866,19155,NaN,2053
867,19157,NaN,178
868,19159,NaN,72
869,19161,NaN,150
870,19163,NaN,3361
871,19165,NaN,166
872,19167,NaN,614
873,19169,NaN,1775
874,19171,NaN,287
875,19173,NaN,57
876,19175,NaN,134
877,19177,NaN,94
878,19179,NaN,495
879,19181,NaN,932
880,19183,NaN,451
881,19185,NaN,46
882,19187,NaN,989
883,19189,NaN,154
884,19191,NaN,256
885,19193,NaN,2962
886,19195,NaN,184
887,19197,NaN,355
888,20001,NaN,205
889,20003,NaN,204
890,20005,NaN,338
891,20007,NaN,49
892,20009,NaN,309
893,20011,NaN,415
894,20013,NaN,163
895,20015,NaN,1646
896,20017,NaN,64
897,20019,NaN,43
898,20021,NaN,485
899,20023,NaN,46
900,20025,NaN,37
901,20027,NaN,118
902,20029,NaN,72
903,20031,NaN,189
904,20033,NaN,21
905,20035,NaN,1018
906,20037,NaN,1085
907,20039,NaN,10
908,20041,NaN,260
909,20043,NaN,92
910,20045,NaN,3680
911,20047,NaN,21
912,20049,NaN,34
913,20051,NaN,386
914,20053,NaN,87
915,20055,NaN,600
916,20057,NaN,834
917,20059,NaN,637
918,20061,NaN,990
919,20063,NaN,24
920,20065,NaN,27
921,20067,NaN,143
922,20069,NaN,71
923,20071,NaN,21
924,20073,NaN,176
925,20075,NaN,19
926,20077,NaN,80
927,20079,NaN,733
928,20081,NaN,45
929,20083,NaN,49
930,20085,NaN,327
931,20087,NaN,397
932,20089,NaN,34
933,20091,NaN,12292
934,20093,NaN,55
935,20095,NaN,109
936,20097,NaN,46
937,20099,NaN,461
938,20101,NaN,16
939,20103,NaN,1718
940,20105,NaN,45
941,20107,NaN,300
942,20109,NaN,50
943,20111,NaN,798
944,20113,NaN,469
945,20115,NaN,272
946,20117,NaN,142
947,20119,NaN,106
948,20121,NaN,521
949,20123,NaN,100
950,20125,NaN,748
951,20127,NaN,154
952,20129,NaN,27
953,20131,NaN,210
954,20133,NaN,336
955,20135,NaN,55
956,20137,NaN,44
957,20139,NaN,326
958,20141,NaN,38
959,20143,NaN,47
960,20145,NaN,70
961,20147,NaN,66
962,20149,NaN,603
963,20151,NaN,70
964,20153,NaN,16
965,20155,NaN,851
966,20157,NaN,82
967,20159,NaN,212
968,20161,NaN,2438
969,20163,NaN,48
970,20165,NaN,44
971,20167,NaN,71
972,20169,NaN,910
973,20171,NaN,73
974,20173,NaN,13229
975,20175,NaN,389
976,20177,NaN,4034
977,20179,NaN,23
978,20181,NaN,49
979,20183,NaN,40
980,20185,NaN,67
981,20187,NaN,22
982,20189,NaN,104
983,20191,NaN,413
984,20193,NaN,84
985,20195,NaN,47
986,20197,NaN,128
987,20199,NaN,15
988,20201,NaN,77
989,20203,NaN,43
990,20205,NaN,153
991,20207,NaN,30
992,20209,NaN,5066
993,21001,NaN,241
994,21003,NaN,400
995,21005,NaN,416
996,21007,NaN,62
997,21009,NaN,561
998,21011,NaN,105
999,21013,NaN,358
1000,21015,NaN,3397
1001,21017,NaN,336
1002,21019,NaN,1017
1003,21021,NaN,335
1004,21023,NaN,158
1005,21025,NaN,133
1006,21027,NaN,246
1007,21029,NaN,1799
1008,21031,NaN,146
1009,21033,NaN,176
1010,21035,NaN,595
1011,21037,NaN,2094
1012,21039,NaN,38
1013,21041,NaN,278
1014,21043,NaN,371
1015,21045,NaN,116
1016,21047,NaN,735
1017,21049,NaN,543
1018,21051,NaN,150
1019,21053,NaN,116
1020,21055,NaN,117
1021,21057,NaN,80
1022,21059,NaN,2067
1023,21061,NaN,97
1024,21063,NaN,30
1025,21065,NaN,93
1026,21067,NaN,8001
1027,21069,NaN,122
1028,21071,NaN,442
1029,21073,NaN,1053
1030,21075,NaN,67
1031,21077,NaN,210
1032,21079,NaN,230
1033,21081,NaN,329
1034,21083,NaN,479
1035,21085,NaN,353
1036,21087,NaN,102
1037,21089,NaN,882
1038,21091,NaN,123
1039,21093,NaN,2519
1040,21095,NaN,268
1041,21097,NaN,368
1042,21099,NaN,165
1043,21101,NaN,874
1044,21103,NaN,332
1045,21105,NaN,25
1046,21107,NaN,816
1047,21109,NaN,113
1048,21111,NaN,19020
1049,21113,NaN,1275
1050,21115,NaN,270
1051,21117,NaN,3555
1052,21119,NaN,118
1053,21121,NaN,372
1054,21123,NaN,163
1055,21125,NaN,417
1056,21127,NaN,138
1057,21129,NaN,77
1058,21131,NaN,70
1059,21133,NaN,141
1060,21135,NaN,209
1061,21137,NaN,218
1062,21139,NaN,74
1063,21141,NaN,487
1064,21143,NaN,65
1065,21145,NaN,1045
1066,21147,NaN,78
1067,21149,NaN,146
1068,21151,NaN,1779
1069,21153,NaN,180
1070,21155,NaN,444
1071,21157,NaN,487
1072,21159,NaN,103
1073,21161,NaN,265
1074,21163,NaN,269
1075,21165,NaN,28
1076,21167,NaN,388
1077,21169,NaN,74
1078,21171,NaN,169
1079,21173,NaN,220
1080,21175,NaN,89
1081,21177,NaN,670
1082,21179,NaN,940
1083,21181,NaN,80
1084,21183,NaN,402
1085,21185,NaN,1296
1086,21187,NaN,111
1087,21189,NaN,36
1088,21191,NaN,322
1089,21193,NaN,297
1090,21195,NaN,516
1091,21197,NaN,269
1092,21199,NaN,421
1093,21201,NaN,16
1094,21203,NaN,192
1095,21205,NaN,259
1096,21207,NaN,229
1097,21209,NaN,1112
1098,21211,NaN,1111
1099,21213,NaN,414
1100,21215,NaN,405
1101,21217,NaN,317
1102,21219,NaN,141
1103,21221,NaN,114
1104,21223,NaN,125
1105,21225,NaN,317
1106,21227,NaN,3643
1107,21229,NaN,175
1108,21231,NaN,135
1109,21233,NaN,249
1110,21235,NaN,587
1111,21237,NaN,101
1112,21239,NaN,521
1113,22001,NaN,1051
1114,22003,NaN,625
1115,22005,NaN,3622
1116,22007,NaN,385
1117,22009,NaN,1028
1118,22011,NaN,540
1119,22013,NaN,285
1120,22015,NaN,4053
1121,22017,NaN,5665
1122,22019,NaN,4246
1123,22021,NaN,81
1124,22023,NaN,78
1125,22025,NaN,198
1126,22027,NaN,360
1127,22029,NaN,405
1128,22031,NaN,516
1129,22033,NaN,15114
1130,22035,NaN,90
1131,22037,NaN,709
1132,22039,NaN,503
1133,22041,NaN,386
1134,22043,NaN,338
1135,22045,NaN,1150
1136,22047,NaN,742
1137,22049,NaN,333
1138,22051,NaN,9950
1139,22053,NaN,442
1140,22055,NaN,4710
1141,22057,NaN,2136
1142,22059,NaN,202
1143,22061,NaN,1143
1144,22063,NaN,2973
1145,22065,NaN,178
1146,22067,NaN,463
1147,22069,NaN,557
1148,22071,NaN,8289
1149,22073,NaN,3441
1150,22075,NaN,652
1151,22077,NaN,417
1152,22079,NaN,2189
1153,22081,NaN,129
1154,22083,NaN,372
1155,22085,NaN,296
1156,22087,NaN,1110
1157,22089,NaN,1127
1158,22091,NaN,139
1159,22093,NaN,340
1160,22095,NaN,1036
1161,22097,NaN,1627
1162,22099,NaN,980
1163,22101,NaN,657
1164,22103,NaN,6210
1165,22105,NaN,2619
1166,22107,NaN,42
1167,22109,NaN,2319
1168,22111,NaN,461
1169,22113,NaN,949
1170,22115,NaN,556
1171,22117,NaN,948
1172,22119,NaN,1075
1173,22121,NaN,751
1174,22123,NaN,199
1175,22125,NaN,237
1176,22127,NaN,386
1177,23001,NaN,729
1178,23003,NaN,431
1179,23005,NaN,2687
1180,23007,NaN,415
1181,23009,NaN,285
1182,23011,NaN,592
1183,23013,NaN,452
1184,23015,NaN,292
1185,23017,NaN,466
1186,23019,NaN,822
1187,23021,NaN,44
1188,23023,NaN,196
1189,23025,NaN,261
1190,23027,NaN,240
1191,23029,NaN,78
1192,23031,NaN,1884
1193,24001,NaN,1019
1194,24003,NaN,5725
1195,24005,NaN,8277
1196,24009,NaN,890
1197,24011,NaN,407
1198,24013,NaN,1464
1199,24015,NaN,1114
1200,24017,NaN,2216
1201,24019,NaN,717
1202,24021,NaN,4100
1203,24023,NaN,252
1204,24025,NaN,2836
1205,24027,NaN,3661
1206,24029,NaN,167
1207,24031,NaN,19371
1208,24033,NaN,11362
1209,24035,NaN,429
1210,24037,NaN,1536
1211,24039,NaN,406
1212,24041,NaN,385
1213,24043,NaN,2177
1214,24045,NaN,1642
1215,24047,NaN,680
1216,24510,NaN,7306
1217,25001,NaN,3165
1218,25003,NaN,2877
1219,25005,NaN,16326
1220,25007,NaN,0
