,County,333,346,353,360,367,374,381,388
121,05021,1202,65,53,45,37,30,25,20
122,05023,1025,183,215,244,260,264,254,229
123,05025,509,36,29,24,20,15,13,9
124,05027,1409,76,63,51,41,33,26,20
125,05029,1085,177,180,173,160,144,123,102
126,05031,9107,717,685,635,569,496,423,351
127,05033,4016,348,351,349,344,337,324,311
128,05035,3983,291,307,319,328,333,332,328
129,05037,1217,143,142,137,131,123,114,104
130,05039,431,41,39,37,32,29,25,20
131,05041,852,106,109,110,108,105,99,93
132,05043,1310,120,95,75,56,43,32,23
133,05045,6581,642,636,624,606,584,558,527
134,05047,995,58,54,49,44,39,35,30
135,05049,758,185,226,250,244,211,166,119
136,05051,5022,463,465,465,460,451,438,423
137,05053,851,121,129,134,133,128,119,106
138,05055,4046,203,160,125,97,76,58,46
139,05057,1103,94,93,89,83,78,70,63
140,05059,3337,237,273,312,347,380,406,421
141,05061,1018,119,130,136,132,123,106,89
142,05063,2501,168,181,194,206,216,224,229
143,05065,1147,96,119,143,171,196,220,238
144,05067,2684,204,165,130,101,78,59,45
145,05069,6205,824,1112,1447,1791,2085,2261,2268
146,05071,1623,177,185,187,183,172,156,138
147,05073,309,31,39,46,52,56,58,58
148,05075,1419,88,92,96,98,99,99,98
149,05077,1371,39,32,27,21,18,14,11
150,05079,2733,48,38,30,23,18,14,11
151,05081,727,26,25,23,23,20,20,17
152,05083,1268,138,146,150,147,141,128,115
153,05085,3619,440,491,542,590,631,664,687
154,05087,908,86,84,82,77,73,69,64
155,05089,559,38,37,35,34,32,29,27
156,05091,2464,135,145,153,159,161,161,157
157,05093,4045,225,201,179,157,137,119,103
158,05095,405,39,38,36,33,31,27,23
159,05097,436,29,24,18,14,11,9,6
160,05099,549,40,43,45,47,46,45,42
161,05101,520,14,11,9,7,6,5,4
162,05103,1190,116,105,92,80,68,57,48
163,05105,361,52,58,64,68,69,69,66
164,05107,1177,170,229,300,378,455,517,551
165,05109,557,65,64,63,60,57,55,50
166,05111,2142,189,191,187,182,175,164,153
167,05113,1113,86,77,68,59,51,43,37
168,05115,4792,592,686,778,859,924,963,975
169,05117,453,69,86,99,106,107,100,86
170,05119,21670,2184,2347,2495,2618,2712,2773,2796
171,05121,1294,80,69,60,52,43,38,31
172,05123,2541,213,217,216,212,205,193,181
173,05125,6717,635,620,600,576,547,517,483
174,05127,495,24,20,15,13,10,8,6
175,05129,444,32,26,20,16,13,9,8
176,05131,8610,577,575,568,556,540,520,497
177,05133,1954,108,119,130,139,146,152,153
178,05135,978,167,204,243,279,313,337,348
179,05137,665,74,73,72,67,62,55,48
180,05139,2041,250,271,284,287,278,260,234
181,05141,662,138,145,145,138,127,112,96
182,05143,19443,1570,1579,1545,1468,1359,1226,1082
183,05145,4019,684,820,929,986,975,901,780
184,05147,297,33,28,25,20,17,15,11
185,05149,2141,292,336,377,406,419,415,395
186,06001,43109,6296,6499,6479,6234,5800,5228,4578
187,06003,64,3,2,2,2,1,1,1
188,06005,1943,589,583,535,457,367,281,207
189,06007,6118,1063,1159,1232,1273,1281,1252,1190
190,06009,900,234,286,347,413,483,554,621
191,06011,1096,137,131,122,109,96,83,70
192,06013,34321,4082,3795,3383,2905,2416,1956,1550
193,06015,643,142,155,165,169,170,166,156
194,06017,4588,1024,1172,1327,1482,1631,1766,1878
195,06019,55428,9154,9321,9038,8361,7403,6304,5190
196,06021,1286,117,112,106,97,88,80,70
197,06023,1387,176,188,197,207,215,222,227
198,06025,20711,1827,1730,1607,1467,1318,1167,1020
199,06027,490,138,160,176,186,185,176,159
200,06029,57205,6987,6662,6185,5603,4966,4313,3683
201,06031,14497,1188,1155,1108,1047,976,899,819
202,06033,1438,235,256,274,287,296,297,292
203,06035,3861,785,751,682,590,491,394,307
204,06037,623670,123449,136921,145996,149216,146008,136871,123212
205,06039,8717,891,835,763,680,594,509,429
206,06041,8902,400,366,331,299,269,239,213
207,06043,196,14,14,14,13,13,13,12
208,06045,2159,274,296,320,341,362,381,398
209,06047,16230,1634,1646,1640,1617,1577,1520,1450
210,06049,271,50,51,51,48,44,41,37
211,06051,772,74,65,54,46,37,30,24
212,06053,22799,4202,4647,4964,5114,5071,4844,4463
213,06055,4772,739,777,793,789,763,717,658
214,06057,2260,297,303,305,302,295,285,271
215,06059,125574,26753,29283,30584,30412,28787,25998,22496
216,06061,11246,2092,2171,2158,2053,1872,1644,1394
217,06063,405,93,103,109,114,114,112,107
218,06065,146703,32699,35341,36102,34787,31669,27364,22590
219,06067,55169,8141,8974,9786,10543,11212,11758,12153
220,06069,2907,553,630,701,761,805,827,825
221,06071,159883,41868,43085,40319,34472,27244,20214,14299
222,06073,126465,25481,29892,34440,38875,42875,46093,48202
223,06075,20643,2399,2598,2780,2944,3076,3175,3233
224,06077,37340,4172,3662,3083,2504,1975,1521,1151
225,06079,8788,1501,1724,1955,2188,2410,2612,2778
226,06081,20479,3466,3795,4026,4133,4098,3929,3644
227,06083,14667,1355,1353,1333,1293,1238,1171,1093
228,06085,56334,10120,10477,10367,9800,8871,7719,6487
229,06087,7054,1329,1470,1578,1643,1655,1613,1522
230,06089,7221,524,487,449,411,370,332,294
231,06091,32,6,6,7,7,7,7,8
232,06093,1019,123,122,121,118,114,108,102
233,06095,15204,2347,2499,2590,2609,2555,2432,2254
234,06097,16553,1998,2143,2270,2374,2449,2491,2497
235,06099,29992,3244,3313,3343,3330,3279,3187,3063
236,06101,5549,769,730,668,590,505,421,343
237,06103,2741,518,578,633,681,717,738,745
238,06105,251,28,28,27,26,25,23,22
239,06107,28734,3667,3800,3852,3815,3694,3499,3244
240,06109,2119,700,745,738,682,591,482,375
241,06111,30843,6265,7300,8320,9252,10009,10509,10693
242,06113,7025,1025,1115,1197,1265,1316,1347,1353
243,06115,3260,482,485,473,450,415,373,327
244,08001,37203,1702,1420,1177,972,800,656,538
245,08003,879,68,55,44,35,27,21,16
246,08005,35187,1830,1545,1298,1083,903,748,619
247,08007,433,7,3,1,0,0,0,0
248,08009,163,5,2,2,0,1,0,0
249,08011,877,176,129,91,62,41,26,18
250,08013,13643,563,475,401,337,284,239,201
251,08014,2583,100,77,61,48,37,28,22
252,08015,917,89,84,78,70,64,55,48
253,08017,86,1,0,0,0,0,0,0
254,08019,254,15,12,11,10,9,7,7
255,08021,287,30,27,24,20,17,15,13
256,08023,149,40,40,39,36,31,26,21
257,08025,1578,159,162,158,148,133,115,96
258,08027,144,27,25,23,21,18,17,14
259,08029,1244,109,79,56,40,29,20,14
260,08031,44748,1878,1589,1356,1149,970,819,689
261,08033,48,5,3,3,2,2,1,0
262,08035,14381,678,528,410,315,243,185,142
263,08037,3082,232,216,199,181,163,146,129
264,08039,893,65,55,47,39,32,27,23
265,08041,37815,2061,1628,1281,1006,787,616,480
266,08043,4110,256,210,173,142,116,95,78
267,08045,3461,510,486,445,392,334,277,223
268,08047,113,5,4,4,3,3,2,1
269,08049,594,57,53,48,44,40,34,30
270,08051,602,98,130,166,211,260,310,355
271,08053,12,0,0,0,0,0,0,0
272,08055,256,13,9,8,5,4,2,3
273,08057,29,7,9,11,12,14,14,14
274,08059,27481,1300,1031,812,638,499,390,303
275,08061,67,7,5,3,2,1,1,1
276,08063,418,23,16,12,8,6,5,3
277,08065,391,24,21,17,14,12,10,8
278,08067,2069,141,114,91,75,59,49,39
279,08069,14031,737,574,444,340,260,198,151
280,08071,412,34,27,21,17,14,10,9
281,08073,749,33,18,9,6,3,1,1
282,08075,3043,277,271,258,239,217,194,169
283,08077,8230,704,651,590,525,460,396,338
284,08079,38,0,1,0,1,0,1,0
285,08081,490,54,46,40,34,29,23,19
286,08083,1124,146,143,140,135,128,123,114
287,08085,1836,225,203,180,157,133,113,93
288,08087,2013,84,73,63,53,45,39,33
289,08089,1496,140,97,65,43,29,18,12
290,08091,147,6,4,4,2,3,2,2
291,08093,348,35,33,32,31,29,27,27
292,08095,218,17,20,24,27,30,31,33
293,08097,838,210,254,295,331,351,354,336
294,08099,930,34,19,12,7,4,3,1
295,08101,12320,541,369,250,169,114,77,51
296,08103,252,30,27,24,21,18,16,13
297,08105,358,94,124,158,192,221,237,237
298,08107,951,62,48,38,30,23,18,14
299,08109,246,6,5,4,4,3,3,2
300,08111,28,1,0,0,0,0,0,0
301,08113,371,172,231,261,244,188,125,74
302,08115,122,2,4,3,4,4,4,5
303,08117,1939,107,95,85,73,63,54,45
304,08119,919,64,51,40,32,25,19,16
305,08121,333,25,26,25,25,23,20,19
306,08123,18390,916,755,622,510,418,342,279
307,08125,496,51,43,36,29,23,19,14
308,09001,50614,2365,1767,1309,965,708,517,377
309,09003,40611,2985,2371,1855,1434,1098,834,631
310,09005,6515,413,316,241,183,139,104,80
311,09007,5367,394,311,243,189,147,112,87
312,09009,41723,2441,1827,1354,996,728,530,385
313,09011,8940,942,806,664,531,414,317,238
314,09013,4197,291,233,185,147,115,91,71
315,09015,4153,584,533,470,401,334,272,217
316,10001,7910,828,706,580,463,361,275,207
317,10003,29126,3070,2900,2704,2491,2270,2048,1831
318,10005,13460,1441,1558,1660,1740,1791,1813,1802
319,11001,NaN,1618,1526,1421,1308,1192,1076,962
320,12001,14768,670,644,620,593,567,539,511
321,12003,2295,63,51,42,34,28,22,18
322,12005,10660,704,663,628,587,546,503,463
323,12007,1729,130,120,113,104,95,87,78
324,12009,19022,1299,1312,1326,1332,1334,1329,1319
325,12011,127240,5589,4963,4406,3874,3385,2941,2543
326,12013,1062,60,53,47,40,36,30,27
327,12015,6531,524,525,519,510,495,477,454
328,12017,5985,469,477,486,490,493,494,490
329,12019,9874,696,689,686,675,662,644,623
330,12021,20825,1007,1002,989,976,959,942,922
331,12023,5457,202,167,144,120,102,84,71
332,12027,2725,104,97,91,85,79,73,69
333,12029,1038,21,19,16,14,12,11,9
334,12031,54359,3724,3645,3574,3478,3367,3243,3107
335,12033,20162,1290,1255,1231,1198,1161,1121,1077
336,12035,3273,215,219,227,232,237,242,248
337,12037,858,7,6,5,4,3,2,3
338,12039,3656,95,83,72,64,54,48,41
339,12041,914,44,40,37,33,30,28,24
340,12043,739,17,15,13,12,9,9,7
341,12045,1206,44,39,36,33,29,27,23
342,12047,1126,41,35,30,26,21,19,15
343,12049,1967,70,61,56,49,44,39,34
344,12051,3010,212,212,211,211,207,205,200
345,12053,6512,659,686,711,730,743,750,751
346,12055,4569,278,271,263,255,244,233,221
347,12057,70027,4016,3708,3440,3156,2874,2601,2340
348,12059,1447,106,104,105,103,101,99,97
349,12061,5939,331,319,310,298,286,274,260
350,12063,4355,161,148,138,129,120,112,102
351,12065,885,28,24,19,17,13,12,9
352,12067,1403,12,10,8,6,4,4,3
353,12069,13492,1247,1288,1330,1364,1389,1406,1414
354,12071,36795,2133,2006,1880,1747,1612,1478,1346
355,12073,17774,898,861,823,783,743,701,660
356,12075,1677,102,101,102,102,101,101,100
357,12077,676,14,11,9,6,5,4,3
358,12079,1465,67,64,61,58,56,53,50
359,12081,20171,1140,1059,989,912,837,762,690
360,12083,15909,1055,1048,1044,1037,1025,1013,996
361,12085,7265,368,359,353,344,336,326,315
362,12086,274117,14207,13269,12393,11473,10562,9670,8808
363,12087,4010,187,169,152,136,121,106,93
364,12089,4077,356,368,381,391,401,410,415
365,12091,11456,827,807,777,742,701,658,611
366,12093,2252,71,70,67,65,63,60,59
367,12095,68858,4144,3929,3812,3646,3474,3294,3109
368,12097,23024,1467,1363,1252,1142,1029,922,819
369,12099,76602,3754,3632,3510,3372,3227,3075,2918
370,12101,19496,1862,1912,1952,1977,1986,1979,1956
371,12103,40560,2965,2956,2940,2906,2857,2792,2713
372,12105,33384,2145,2127,2110,2082,2044,1999,1947
373,12107,3536,296,290,282,271,259,244,229
374,12109,11300,969,991,1012,1025,1031,1030,1022
375,12111,12894,653,588,533,475,421,371,325
376,12113,9697,811,780,748,709,665,618,570
377,12115,16817,982,938,891,838,785,730,674
378,12117,16358,1336,1390,1424,1463,1494,1524,1547
379,12119,4379,360,363,365,365,362,357,349
380,12121,3680,100,81,68,56,46,38,31
381,12123,1822,50,43,37,31,27,23,19
382,12125,1365,46,43,40,37,34,31,29
383,12127,19961,1251,1210,1171,1125,1072,1017,959
384,12129,1911,86,76,71,63,57,51,46
385,12131,4438,252,233,218,200,184,167,151
386,12133,1778,83,71,63,55,48,41,35
387,13001,1520,79,73,68,62,57,51,47
388,13003,695,42,39,36,33,30,27,25
389,13005,888,44,37,29,24,18,14,11
390,13007,144,6,5,4,4,3,2,2
391,13009,2938,90,83,78,72,67,61,56
392,13011,1096,126,122,115,105,93,80,68
393,13013,4558,419,408,390,366,337,305,272
394,13015,6830,716,742,759,766,762,748,724
395,13017,1322,119,117,113,109,102,96,88
396,13019,951,91,87,82,74,66,58,51
397,13021,9059,473,446,418,390,362,333,307
398,13023,841,44,36,28,24,18,14,11
399,13025,928,39,35,32,28,26,22,20
400,13027,900,71,71,70,68,65,63,60
401,13029,1746,91,90,87,85,81,79,75
402,13031,4123,104,89,75,62,53,44,36
403,13033,1448,58,48,39,32,26,21,17
404,13035,1472,159,151,137,122,106,90,75
405,13037,338,3,2,2,2,1,1,1
406,13039,2210,119,110,101,92,83,75,67
407,13043,639,8,7,5,5,4,3,3
408,13045,6943,434,414,393,372,350,326,303
409,13047,2957,374,380,375,360,338,308,275
410,13049,934,45,41,38,34,31,28,25
411,13051,12450,555,539,523,503,485,464,444
412,13053,2169,29,23,18,14,11,9,6
413,13055,1587,106,93,80,68,56,47,38
414,13057,13913,1119,1016,901,780,663,555,457
415,13059,9337,422,384,349,314,283,253,225
416,13061,166,7,5,4,4,2,3,2
417,13063,12960,989,1003,1013,1016,1012,1001,985
418,13065,562,10,8,8,7,6,5,5
419,13067,38585,3227,3059,2843,2595,2329,2060,1798
420,13069,3685,264,253,240,225,210,192,176
421,13071,2916,77,63,51,42,33,27,22
422,13073,8546,674,608,536,463,395,330,274
423,13075,1113,78,76,73,70,66,63,58
424,13077,7206,588,542,490,438,384,334,286
425,13079,351,53,56,60,62,62,61,58
426,13081,1227,133,122,110,96,83,70,58
427,13083,701,60,58,55,52,47,43,39
428,13085,1521,130,119,107,94,81,69,58
429,13087,1859,65,48,35,27,19,14,10
430,13089,34026,2300,2254,2190,2108,2010,1901,1783
431,13091,1245,59,52,46,41,35,30,27
432,13093,604,45,45,45,43,42,41,39
433,13095,4375,172,145,122,102,84,70,57
434,13097,7350,574,573,566,556,540,521,498
435,13099,759,17,13,10,8,6,5,4
436,13101,337,13,12,10,9,7,7,5
437,13103,2460,75,62,50,41,33,26,21
438,13105,1473,82,69,57,47,38,30,24
439,13107,1598,61,57,52,49,44,41,37
440,13109,611,23,21,19,19,16,15,14
441,13111,1251,70,64,59,53,47,42,37
442,13113,4170,278,268,259,247,234,220,205
443,13115,6854,429,419,405,389,371,350,330
444,13117,9224,876,844,794,731,660,585,510
445,13119,1570,136,137,136,135,132,127,121
446,13121,50599,3422,3267,3082,2874,2652,2424,2194
447,13123,1602,101,91,82,73,63,56,47
448,13125,148,81,92,87,68,47,28,17
449,13127,4816,159,134,112,92,77,62,52
450,13129,4351,333,326,315,301,284,265,246
451,13131,1169,55,49,44,39,34,29,26
452,13133,943,82,77,70,63,56,48,41
453,13135,50561,3489,3152,2795,2435,2091,1771,1484
454,13137,3169,397,420,438,446,447,438,422
455,13139,16304,1473,1464,1431,1377,1303,1216,1119
456,13141,572,14,11,8,7,5,4,4
457,13143,1674,105,92,81,69,59,50,41
458,13145,1257,82,79,73,69,64,58,53
459,13147,1295,259,297,332,361,384,394,395
460,13149,525,41,40,38,38,37,35,33
461,13151,11531,1175,1224,1259,1282,1290,1285,1264
462,13153,6612,793,800,787,757,711,653,588
463,13155,567,56,52,47,42,36,30,26
464,13157,4772,629,669,701,719,724,714,692
465,13159,705,71,66,60,52,45,38,32
466,13161,1108,47,44,40,37,33,29,27
467,13163,1190,75,72,67,63,58,53,48
468,13165,525,9,7,6,5,5,3,4
469,13167,619,39,32,27,22,18,15,11
470,13169,988,72,69,65,62,58,54,49
471,13171,972,111,107,99,91,80,70,59
472,13173,467,29,28,25,24,22,20,19
473,13175,3192,175,148,123,100,82,65,53
474,13177,1294,114,108,99,90,81,72,63
475,13179,1789,79,78,76,74,72,70,68
476,13181,390,27,26,26,25,25,23,23
477,13183,432,54,58,60,62,63,63,63
478,13185,7696,408,355,305,259,218,181,151
479,13187,1664,152,141,130,116,103,89,77
480,13189,1167,83,80,77,75,70,67,63
481,13191,462,26,25,24,21,20,19,16
482,13193,410,20,18,16,15,14,12,11
483,13195,1603,174,180,185,187,187,185,181
484,13197,284,15,13,11,11,9,8,7
485,13199,967,57,52,47,42,37,33,28
486,13201,473,16,13,10,8,5,5,3
487,13205,1208,76,68,58,50,43,36,29
488,13207,1355,117,109,101,90,80,70,61
489,13209,490,27,26,25,24,23,22,20
490,13211,1020,82,77,73,69,64,59,54
491,13213,2526,255,259,260,258,252,244,233
492,13215,8608,416,377,338,302,267,236,205
493,13217,5180,490,467,435,397,355,312,271
494,13219,1839,157,147,136,125,112,101,88
495,13221,748,89,87,85,78,72,64,56
496,13223,7120,885,921,942,947,938,913,873
497,13225,1323,80,79,76,74,71,69,65
498,13227,1513,123,117,109,100,91,82,71
499,13229,1417,60,45,34,25,19,14,10
500,13231,1067,97,91,85,78,72,66,60
501,13233,3006,182,168,153,138,124,109,96
502,13235,530,24,21,18,15,13,11,10
503,13237,1198,79,71,62,55,47,40,34
504,13239,92,3,3,2,2,1,1,2
505,13241,937,171,191,208,221,229,232,228
506,13243,388,7,6,4,3,2,2,2
507,13245,13183,1095,1089,1073,1048,1011,968,917
508,13247,3553,283,274,263,248,232,213,195
509,13249,211,17,14,13,11,10,8,7
510,13251,543,17,15,14,12,11,10,8
511,13253,629,27,21,16,14,10,8,7
512,13255,3106,272,260,242,222,200,178,157
513,13257,1995,204,208,209,207,201,192,183
514,13259,659,13,11,9,9,7,6,5
515,13261,1557,87,76,63,53,44,37,30
516,13263,265,11,10,9,7,7,5,5
517,13265,49,3,3,3,3,2,2,2
518,13267,1329,71,69,65,63,59,56,53
519,13269,477,24,21,17,15,12,10,8
520,13271,728,27,23,20,17,14,12,10
521,13273,524,28,23,19,15,13,9,8
522,13275,2466,203,188,169,149,130,112,94
523,13277,3133,154,130,108,88,72,58,46
524,13279,1988,108,102,97,90,84,78,72
525,13281,716,46,42,38,32,29,24,20
526,13283,427,17,14,12,10,8,7,5
527,13285,4589,187,155,128,104,85,68,54
528,13287,567,46,42,35,29,24,19,16
529,13289,337,39,39,37,34,32,29,25
530,13291,1296,15,7,3,2,0,0,1
531,13293,1835,87,67,52,40,30,22,17
532,13295,3567,360,348,328,301,271,240,208
533,13297,4533,446,433,412,382,350,312,276
534,13299,2922,90,69,52,40,30,23,17
535,13301,254,12,12,10,8,8,6,5
536,13303,1266,41,35,29,25,20,17,13
537,13305,1887,69,56,46,37,30,24,19
538,13307,75,7,7,6,5,5,4,4
539,13309,445,7,6,5,3,3,2,1
540,13311,1798,207,198,183,164,143,123,102
541,13313,10509,908,822,725,624,527,436,357
542,13315,503,49,44,38,33,28,23,19
543,13317,557,33,30,26,22,20,16,14
544,13319,548,37,32,29,24,21,17,14
545,13321,956,83,79,74,69,62,55,49
546,15001,1823,107,118,133,147,163,179,197
547,15003,17178,999,1236,1521,1861,2263,2729,3259
548,15005,0,,,,,,,NaN
549,15007,138,13,14,16,16,19,21,22
550,15009,1152,127,124,122,119,116,113,109
551,16001,34109,2322,1965,1638,1347,1095,883,705
552,16003,174,63,85,106,122,126,117,100
553,16005,5920,255,193,145,109,81,61,45
554,16007,239,4,2,1,1,0,0,0
555,16009,374,71,93,117,144,171,193,208
556,16011,3433,159,135,114,96,80,66,55
557,16013,1532,36,25,18,12,9,6,4
558,16015,227,17,12,9,6,4,3,2
559,16017,1623,167,144,122,102,85,69,57
560,16019,9792,162,88,48,26,14,8,4
561,16021,489,45,45,44,44,42,42,39
562,16023,147,2,1,1,0,0,0,0
563,16025,56,0,0,0,0,0,0,0
564,16027,19324,1009,867,742,629,531,445,373
565,16029,483,10,10,10,8,8,8,7
566,16031,2449,95,90,86,80,76,69,65
567,16033,53,0,0,0,0,0,0,0
568,16035,779,12,5,3,0,1,0,0
569,16037,193,5,4,2,2,1,0,1
570,16039,1201,128,139,145,154,160,165,167
571,16041,868,51,47,42,39,34,30,27
572,16043,847,2,1,0,0,0,0,0
573,16045,1330,59,42,29,21,15,10,7
574,16047,1109,19,13,9,7,4,3,2
575,16049,923,21,12,8,5,3,2,1
576,16051,1963,12,4,2,1,0,0,0
577,16053,2142,33,24,17,12,8,6,4
578,16055,11166,865,691,550,434,341,267,208
579,16057,2051,51,35,24,16,11,8,5
580,16059,452,0,0,0,0,0,0,0
581,16061,317,7,3,2,0,1,0,0
582,16063,424,13,9,7,4,4,2,2
583,16065,5073,22,8,3,1,0,1,0
584,16067,1953,69,68,68,66,64,63,60
585,16069,2849,121,97,78,62,48,37,30
586,16071,233,9,5,3,1,1,1,0
587,16073,846,24,18,14,10,8,5,5
588,16075,1935,76,68,60,53,46,42,36
589,16077,524,17,16,14,12,10,9,8
590,16079,747,75,64,52,42,34,27,21
591,16081,658,12,9,5,4,3,2,1
592,16083,7655,176,151,128,108,92,77,65
593,16085,371,44,42,40,37,34,31,27
594,16087,925,71,79,83,90,95,100,104
595,17001,5794,400,401,396,388,376,359,340
596,17003,322,17,15,12,10,9,6,6
597,17005,1416,80,66,55,45,37,30,24
598,17007,4752,246,226,206,186,168,150,133
599,17009,412,19,14,12,8,7,5,4
600,17011,2612,86,65,48,36,26,19,15
601,17013,353,11,8,4,3,2,1,1
602,17015,1268,30,22,16,12,9,7,4
603,17017,1425,84,62,44,32,23,16,11
604,17019,12951,416,341,279,227,184,149,121
605,17021,2421,166,143,121,100,81,66,52
606,17023,1069,122,119,111,102,88,75,61
607,17025,1140,39,28,20,14,10,7,5
608,17027,4156,196,165,137,113,93,76,61
609,17029,4006,222,208,192,178,162,148,134
610,17031,371088,16941,14953,13087,11373,9818,8429,7204
611,17033,1461,91,76,63,50,40,32,25
612,17035,868,74,68,60,52,43,35,28
613,17037,6222,290,252,216,183,155,130,108
614,17039,822,48,39,32,26,20,17,12
615,17041,1692,86,79,72,64,57,51,45
616,17043,57784,2794,2380,1996,1654,1356,1101,888
617,17045,1246,143,129,112,93,76,61,47
618,17047,348,42,38,34,30,25,20,18
