,County,172,178,185,192
139,05057,79,15,18,21
140,05059,1266,1091,634,512
141,05061,137,40,35,35
142,05063,73,14,14,14
143,05065,25,,,NaN
144,05067,41,9,7,8
145,05069,861,118,175,192
146,05071,366,110,99,98
147,05073,29,5,7,7
148,05075,115,14,25,28
149,05077,827,,,NaN
150,05079,1048,,,NaN
151,05081,43,,,NaN
152,05083,81,22,21,21
153,05085,197,30,40,43
154,05087,223,25,44,49
155,05089,13,,,NaN
156,05091,265,,,NaN
157,05093,314,102,85,84
158,05095,21,7,7,7
159,05097,7,,,NaN
160,05099,109,,,NaN
161,05101,10,,,NaN
162,05103,34,13,10,7
163,05105,34,,,NaN
164,05107,173,20,33,38
165,05109,19,20,15,13
166,05111,75,15,14,14
167,05113,88,10,18,21
168,05115,655,174,162,166
169,05117,30,8,7,7
170,05119,2938,520,635,682
171,05121,76,23,21,21
172,05123,906,,,NaN
173,05125,471,125,116,118
174,05127,16,,,NaN
175,05129,17,7,7,7
176,05131,834,236,208,211
177,05133,807,79,153,173
178,05135,68,10,14,14
179,05137,22,6,7,7
180,05139,274,28,52,60
181,05141,35,,,NaN
182,05143,4526,497,865,971
183,05145,141,47,35,35
184,05147,12,6,7,7
185,05149,832,105,168,186
186,06001,7731,1329,2408,3242
187,06003,2,,,NaN
188,06005,40,12,14,18
189,06007,338,210,188,214
190,06009,67,18,26,32
191,06011,113,68,63,70
192,06013,4661,1082,1559,2046
193,06015,60,,,NaN
194,06017,307,114,127,158
195,06019,8282,2866,3062,3861
196,06021,164,60,68,83
197,06023,165,31,54,70
198,06025,7827,1086,2310,3161
199,06027,35,,,NaN
200,06029,6502,1539,2127,2800
201,06031,2918,411,850,1165
202,06033,108,19,33,45
203,06035,337,,,NaN
204,06037,133549,24549,40166,54271
205,06039,893,480,453,532
206,06041,3434,870,1215,1575
207,06043,31,,,NaN
208,06045,113,40,45,57
209,06047,1884,904,900,1068
210,06049,0,,,NaN
211,06051,51,,,NaN
212,06053,2682,693,853,1122
213,06055,477,,,NaN
214,06057,163,48,61,77
215,06059,24715,9231,9730,12099
216,06061,1077,231,344,456
217,06063,17,10,7,9
218,06065,24765,5889,8574,11183
219,06067,5489,1676,1982,2533
220,06069,362,113,120,155
221,06071,19043,5078,6784,8754
222,06073,19371,3830,6304,8375
223,06075,4522,785,1345,1826
224,06077,6279,2582,2757,3355
225,06079,905,198,303,401
226,06081,3949,575,1180,1609
227,06083,3931,936,1363,1775
228,06085,6298,1235,1811,2459
229,06087,569,152,206,265
230,06089,195,54,66,86
231,06091,1,,,NaN
232,06093,41,12,14,21
233,06095,2075,857,912,1111
234,06097,1703,458,579,751
235,06099,4732,3413,2835,3152
236,06101,388,193,177,211
237,06103,107,26,36,46
238,06105,2,,,NaN
239,06107,5678,1004,1786,2397
240,06109,73,39,30,37
241,06111,4246,704,1312,1771
242,06113,884,270,304,392
243,06115,192,87,79,96
244,08001,4757,439,624,814
245,08003,204,,,NaN
246,08005,5647,388,708,948
247,08007,12,,,NaN
248,08009,14,,,NaN
249,08011,4,,,NaN
250,08013,1517,103,190,254
251,08014,341,31,46,59
252,08015,116,,,NaN
253,08017,5,,,NaN
254,08019,21,,,NaN
255,08021,18,,,NaN
256,08023,22,,,NaN
257,08025,71,,,NaN
258,08027,3,,,NaN
259,08029,84,,,NaN
260,08031,7902,654,1010,1334
261,08033,0,,,NaN
262,08035,1161,160,163,205
263,08037,763,67,102,132
264,08039,62,6,7,11
265,08041,3059,464,450,550
266,08043,43,,,NaN
267,08045,415,111,77,83
268,08047,8,,,NaN
269,08049,28,7,7,7
270,08051,192,,,NaN
271,08053,3,,,NaN
272,08055,4,,,NaN
273,08057,7,,,NaN
274,08059,3026,278,399,519
275,08061,0,,,NaN
276,08063,36,,,NaN
277,08065,54,,,NaN
278,08067,136,14,20,24
279,08069,917,125,128,161
280,08071,10,,,NaN
281,08073,4,,,NaN
282,08075,641,,,NaN
283,08077,142,26,22,27
284,08079,17,,,NaN
285,08081,15,,,NaN
286,08083,80,,,NaN
287,08085,218,13,26,37
288,08087,656,,,NaN
289,08089,23,,,NaN
290,08091,12,,,NaN
291,08093,33,6,7,7
292,08095,16,,,NaN
293,08097,132,31,23,26
294,08099,36,,,NaN
295,08101,432,32,55,73
296,08103,6,,,NaN
297,08105,81,,,NaN
298,08107,82,7,10,14
299,08109,103,,,NaN
300,08111,2,,,NaN
301,08113,49,13,7,8
302,08115,0,,,NaN
303,08117,293,,,NaN
304,08119,61,23,15,14
305,08121,46,0,6,7
306,08123,2999,,,NaN
307,08125,54,,,NaN
308,09001,16906,115,168,177
309,09003,11892,117,124,126
310,09005,1510,11,14,14
311,09007,1335,15,14,14
312,09009,12532,94,125,131
313,09011,1322,26,16,14
314,09013,928,,,NaN
315,09015,632,,,NaN
316,10001,1848,148,159,197
317,10003,5759,469,510,622
318,10005,5093,291,420,534
319,11001,NaN,386,514,625
320,12001,2098,731,973,1265
321,12003,162,87,86,110
322,12005,1193,715,688,841
323,12007,133,61,72,89
324,12009,3369,1205,1544,2004
325,12011,30025,12324,14188,18215
326,12013,174,121,103,123
327,12015,1117,294,450,602
328,12017,546,228,269,343
329,12019,1508,750,776,976
330,12021,6220,1806,2595,3446
331,12023,475,176,226,291
332,12027,831,,,NaN
333,12029,108,44,55,70
334,12031,12864,5195,6188,7939
335,12033,4146,1682,1738,2258
336,12035,493,156,214,281
337,12037,33,38,32,34
338,12039,588,191,266,348
339,12041,135,33,57,76
340,12043,203,,,NaN
341,12045,90,65,62,75
342,12047,425,,,NaN
343,12049,602,158,258,343
344,12051,1196,,,NaN
345,12053,861,492,497,611
346,12055,532,182,244,318
347,12057,19150,6901,8774,11391
348,12059,227,51,92,125
349,12061,1185,372,529,695
350,12063,587,292,333,414
351,12065,81,26,38,48
352,12067,53,22,28,36
353,12069,2517,956,1167,1507
354,12071,10123,3403,3746,5004
355,12073,2348,741,1009,1330
356,12075,263,83,116,152
357,12077,274,58,109,149
358,12079,335,122,155,198
359,12081,5112,1900,2141,2803
360,12083,1489,792,815,1011
361,12085,2734,575,1064,1443
362,12086,64444,23330,28786,37468
363,12087,572,307,319,394
364,12089,524,314,298,366
365,12091,1285,511,528,689
366,12093,527,146,227,300
367,12095,18001,5360,7034,9399
368,12097,4167,1619,1862,2413
369,12099,21018,5871,8360,11180
370,12101,3875,1610,1931,2465
371,12103,10844,3352,4813,6325
372,12105,7246,2759,3439,4435
373,12107,738,283,337,436
374,12109,1843,723,899,1153
375,12111,2862,925,1245,1633
376,12113,1331,586,556,719
377,12115,3106,1228,1193,1570
378,12117,4229,1266,1810,2391
379,12119,655,348,363,450
380,12121,735,180,304,406
381,12123,136,53,65,83
382,12125,114,38,50,65
383,12127,3805,1541,1832,2351
384,12129,128,59,65,83
385,12131,561,424,393,465
386,12133,163,62,72,93
387,13001,343,68,116,149
388,13003,194,,,NaN
389,13005,304,,,NaN
390,13007,44,,,NaN
391,13009,647,121,217,284
392,13011,156,,,NaN
393,13013,634,133,214,278
394,13015,960,238,328,420
395,13017,230,62,88,110
396,13019,173,46,62,79
397,13021,1677,625,723,876
398,13023,88,23,33,40
399,13025,140,40,52,65
400,13027,224,51,81,102
401,13029,255,114,113,134
402,13031,623,153,220,278
403,13033,176,,,NaN
404,13035,342,68,116,149
405,13037,170,,,NaN
406,13039,283,105,110,134
407,13043,88,32,36,46
408,13045,1050,261,369,470
409,13047,359,58,115,152
410,13049,109,53,46,55
411,13051,2554,864,990,1222
412,13053,463,,,NaN
413,13055,81,20,29,37
414,13057,1753,384,607,781
415,13059,939,280,363,450
416,13061,61,,,NaN
417,13063,2811,628,963,1238
418,13065,115,,,NaN
419,13067,7049,1699,2496,3182
420,13069,931,445,453,530
421,13071,1280,258,430,558
422,13073,852,295,343,420
423,13075,242,83,99,121
424,13077,888,159,290,380
425,13079,57,,,NaN
426,13081,311,,,NaN
427,13083,79,,,NaN
428,13085,174,33,58,75
429,13087,312,69,108,140
430,13089,8253,1767,2820,3633
431,13091,141,40,52,65
432,13093,223,,,NaN
433,13095,2160,299,665,883
434,13097,1409,381,521,658
435,13099,306,44,96,128
436,13101,197,,,NaN
437,13103,284,100,113,138
438,13105,173,80,83,98
439,13107,211,88,95,114
440,13109,48,29,27,31
441,13111,128,30,41,55
442,13113,514,131,188,238
443,13115,724,184,264,335
444,13117,1148,268,397,509
445,13119,261,61,87,110
446,13121,10595,2440,3632,4665
447,13123,241,64,90,114
448,13125,15,7,7,7
449,13127,1548,459,596,744
450,13129,527,118,181,233
451,13131,251,,,NaN
452,13133,117,20,39,51
453,13135,11304,2259,3715,4832
454,13137,761,,,NaN
455,13139,3813,641,1219,1603
456,13141,228,,,NaN
457,13143,108,30,39,49
458,13145,425,69,136,178
459,13147,113,36,43,53
460,13149,82,24,29,38
461,13151,1769,439,640,813
462,13153,989,329,394,485
463,13155,104,37,43,52
464,13157,516,102,172,224
465,13159,89,17,29,38
466,13161,158,42,55,71
467,13163,204,86,85,103
468,13165,139,27,46,60
469,13167,126,30,46,57
470,13169,133,40,53,66
471,13171,148,,,NaN
472,13173,165,,,NaN
473,13175,367,210,197,224
474,13177,423,,,NaN
475,13179,251,129,119,139
476,13181,64,18,22,29
477,13183,68,16,25,31
478,13185,1844,508,698,876
479,13187,170,34,55,72
480,13189,156,41,55,70
481,13191,79,16,28,36
482,13193,138,27,48,61
483,13195,167,56,65,81
484,13197,100,20,33,44
485,13199,251,51,85,110
486,13201,60,10,21,27
487,13205,491,63,148,198
488,13207,229,38,73,97
489,13209,54,32,29,33
490,13211,80,18,28,36
491,13213,292,47,93,123
492,13215,2766,828,1046,1305
493,13217,906,239,319,406
494,13219,236,63,83,106
495,13221,106,,,NaN
496,13223,854,222,308,390
497,13225,148,35,53,67
498,13227,115,22,38,49
499,13229,256,64,89,114
500,13231,115,,,NaN
501,13233,323,128,142,171
502,13235,60,10,19,25
503,13237,221,41,66,89
504,13239,22,6,7,10
505,13241,81,,,NaN
506,13243,212,22,64,84
507,13245,1611,429,575,729
508,13247,700,183,249,314
509,13249,29,5,8,14
510,13251,110,18,34,45
511,13253,55,,,NaN
512,13255,565,127,194,250
513,13257,322,81,106,135
514,13259,215,46,73,94
515,13261,610,,,NaN
516,13263,93,17,32,40
517,13265,2,,,NaN
518,13267,193,45,69,88
519,13269,36,,,NaN
520,13271,177,72,79,95
521,13273,248,,,NaN
522,13275,591,132,207,265
523,13277,983,200,329,427
524,13279,325,71,113,145
525,13281,70,27,28,33
526,13283,46,24,24,28
527,13285,1750,,,NaN
528,13287,189,20,56,75
529,13289,41,12,14,21
530,13291,109,38,40,49
531,13293,388,,,NaN
532,13295,374,,,NaN
533,13297,543,105,181,235
534,13299,639,162,226,287
535,13301,31,6,9,14
536,13303,188,73,78,96
537,13305,161,69,73,87
538,13307,31,10,14,14
539,13309,57,,,NaN
540,13311,172,32,56,72
541,13313,1787,591,723,890
542,13315,135,,,NaN
543,13317,109,39,38,47
544,13319,113,44,49,60
545,13321,356,,,NaN
546,15001,101,,,NaN
547,15003,923,217,255,268
548,15005,0,,,NaN
549,15007,43,,,NaN
550,15009,134,,,NaN
551,16001,4146,1590,2208,2957
552,16003,12,,,NaN
553,16005,141,43,72,98
554,16007,2,,,NaN
555,16009,29,8,14,21
556,16011,78,42,52,69
557,16013,550,,,NaN
558,16015,9,7,7,7
559,16017,71,,,NaN
560,16019,197,78,108,143
561,16021,7,8,7,7
562,16023,0,,,NaN
563,16025,1,,,NaN
564,16027,2106,996,1236,1620
565,16029,17,7,9,14
566,16031,323,,,NaN
567,16033,0,,,NaN
568,16035,5,6,6,7
569,16037,6,,,NaN
570,16039,97,38,49,66
571,16041,32,,,NaN
572,16043,11,,,NaN
573,16045,65,34,36,47
574,16047,85,27,44,61
575,16049,11,6,7,7
576,16051,31,13,13,17
577,16053,300,75,142,197
578,16055,712,395,455,588
579,16057,36,12,21,27
580,16059,3,,,NaN
581,16061,1,,,NaN
582,16063,43,12,20,29
583,16065,69,45,49,61
584,16067,264,65,127,175
585,16069,108,15,44,63
586,16071,7,,,NaN
587,16073,93,60,64,80
588,16075,188,67,88,120
589,16077,20,6,9,14
590,16079,8,12,9,12
591,16081,33,,,NaN
592,16083,830,218,396,546
593,16085,24,,,NaN
594,16087,131,,,NaN
595,17001,169,44,24,21
596,17003,25,,,NaN
597,17005,22,,,NaN
598,17007,637,39,52,66
599,17009,10,,,NaN
600,17011,37,6,7,7
601,17013,1,,,NaN
602,17015,21,,,NaN
603,17017,140,,,NaN
604,17019,1040,96,94,112
605,17021,51,7,7,7
606,17023,41,,,NaN
607,17025,5,,,NaN
608,17027,246,,,NaN
609,17029,191,13,14,21
610,17031,95557,4628,7439,9751
611,17033,20,,,NaN
612,17035,29,,,NaN
613,17037,642,69,61,70
614,17039,18,,,NaN
615,17041,61,6,7,7
616,17043,9719,538,763,993
617,17045,19,,,NaN
618,17047,5,,,NaN
619,17049,31,17,9,7
620,17051,24,,,NaN
621,17053,42,,,NaN
622,17055,46,,,NaN
623,17057,16,,,NaN
624,17059,6,,,NaN
625,17061,9,,,NaN
626,17063,194,19,19,21
627,17065,7,,,NaN
628,17067,21,,,NaN
629,17069,1,,,NaN
630,17071,8,,,NaN
631,17073,116,20,12,14
632,17075,175,12,14,19
633,17077,356,23,27,37
634,17079,47,0,4,7
635,17081,114,6,7,14
636,17083,43,9,7,7
637,17085,55,7,7,7
638,17087,26,,,NaN
639,17089,8107,386,632,828
640,17091,1431,141,128,153
641,17093,1063,80,87,111
642,17095,170,26,17,20
643,17097,10378,564,820,1065
644,17099,259,35,24,29
645,17101,12,,,NaN
646,17103,107,,,NaN
647,17105,55,,,NaN
648,17107,21,,,NaN
649,17109,108,8,7,12
650,17111,2266,181,193,239
651,17113,322,42,30,35
652,17115,253,21,21,27
653,17117,69,13,7,7
654,17119,1198,174,118,132
655,17121,77,6,7,7
656,17123,12,,,NaN
657,17125,24,,,NaN
658,17127,16,,,NaN
659,17129,32,,,NaN
660,17131,29,,,NaN
661,17133,159,24,16,18
662,17135,74,,,NaN
663,17137,134,6,11,14
664,17139,24,,,NaN
665,17141,314,42,28,32
666,17143,666,108,67,74
667,17145,61,6,7,7
668,17147,21,,,NaN
669,17149,7,,,NaN
670,17151,1,,,NaN
671,17153,84,6,7,7
672,17155,1,,,NaN
673,17157,315,29,28,33
674,17159,9,,,NaN
675,17161,1194,149,111,130
676,17163,2304,299,223,254
677,17165,17,,,NaN
678,17167,531,84,55,61
679,17169,13,,,NaN
680,17171,1,,,NaN
681,17173,20,,,NaN
682,17175,6,,,NaN
683,17177,285,13,21,29
684,17179,175,26,17,20
685,17181,212,19,16,21
686,17183,89,12,8,9
687,17185,23,,,NaN
688,17187,149,,,NaN
689,17189,25,,,NaN
690,17191,19,,,NaN
691,17193,10,,,NaN
692,17195,212,21,20,22
693,17197,7278,449,587,750
694,17199,161,30,17,19
695,17201,3169,127,239,320
696,17203,48,,,NaN
697,18001,49,,,NaN
698,18003,2952,204,307,408
699,18005,601,26,58,79
700,18007,51,,,NaN
701,18009,40,,,NaN
702,18011,491,55,55,70
703,18013,43,6,7,7
704,18015,114,,,NaN
705,18017,1645,,,NaN
706,18019,711,67,74,98
707,18021,64,6,7,7
708,18023,290,,,NaN
709,18025,33,,,NaN
710,18027,151,11,16,21
711,18029,265,31,29,38
712,18031,256,,,NaN
713,18033,169,10,18,23
714,18035,475,37,50,66
715,18037,309,41,37,45
716,18039,3618,376,392,504
717,18041,106,8,14,14
718,18043,414,40,45,58
719,18045,36,7,7,7
720,18047,128,7,12,17
721,18049,73,,,NaN
722,18051,124,,,NaN
723,18053,322,34,37,46
724,18055,196,10,18,26
725,18057,1708,175,191,244
726,18059,468,26,47,64
727,18061,218,,,NaN
728,18063,1466,82,145,198
729,18065,296,26,35,45
730,18067,607,39,60,82
731,18069,94,16,14,14
732,18071,478,,,NaN
733,18073,136,19,15,21
734,18075,72,,,NaN
735,18077,87,18,14,14
736,18079,179,,,NaN
737,18081,1345,80,136,182
738,18083,71,6,7,11
739,18085,582,42,60,79
740,18087,486,,,NaN
741,18089,5650,566,629,803
742,18091,623,53,66,86
743,18093,252,,,NaN
744,18095,678,,,NaN
745,18097,12074,598,1191,1628
746,18099,557,78,66,81
747,18101,26,6,5,7
748,18103,194,13,21,27
749,18105,348,55,43,52
750,18107,298,,,NaN
751,18109,345,23,35,47
752,18111,101,,,NaN
753,18113,520,46,55,72
754,18115,23,6,6,7
755,18117,137,,,NaN
756,18119,52,6,7,7
757,18121,27,6,5,7
758,18123,149,24,20,22
759,18125,12,,,NaN
760,18127,840,126,104,125
761,18129,61,,,NaN
762,18131,66,,,NaN
763,18133,173,,,NaN
764,18135,80,,,NaN
765,18137,134,21,14,20
766,18139,62,7,7,7
767,18141,2148,220,233,300
768,18143,165,,,NaN
769,18145,459,41,49,64
770,18147,57,,,NaN
771,18149,108,16,14,15
772,18151,138,11,14,19
773,18153,50,6,7,7
774,18155,32,6,7,7
775,18157,779,66,82,109
776,18159,32,,,NaN
777,18161,14,,,NaN
778,18163,768,,,NaN
779,18165,20,7,4,7
780,18167,258,28,28,37
781,18169,116,,,NaN
782,18171,15,,,NaN
783,18173,261,49,33,39
784,18175,68,,,NaN
785,18177,158,22,19,22
786,18179,82,12,9,14
787,18181,276,16,28,38
788,18183,107,19,14,16
789,19001,17,,,NaN
790,19003,8,,,NaN
791,19005,138,,,NaN
792,19007,22,,,NaN
793,19009,18,,,NaN
794,19011,75,,,NaN
795,19013,2519,276,414,558
796,19015,172,28,31,39
797,19017,116,24,21,27
798,19019,65,14,14,14
799,19021,1738,,,NaN
800,19023,70,14,14,17
801,19025,65,14,14,15
802,19027,117,22,21,26
803,19029,30,8,7,7
804,19031,96,13,17,22
805,19033,317,175,92,95
806,19035,85,14,14,19
807,19037,31,,,NaN
808,19039,144,14,24,32
809,19041,150,19,26,34
810,19043,50,6,7,13
811,19045,138,30,28,32
812,19047,681,,,NaN
813,19049,1409,162,230,309
814,19051,43,,,NaN
815,19053,13,,,NaN
816,19055,56,6,9,14
817,19057,102,14,17,22
818,19059,306,47,53,70
819,19061,978,331,234,265
820,19063,97,12,16,21
821,19065,59,8,10,14
822,19067,82,13,14,19
823,19069,112,26,21,25
824,19071,11,,,NaN
825,19073,31,,,NaN
826,19075,47,12,8,14
827,19077,78,15,14,18
828,19079,202,17,32,45
829,19081,61,7,11,14
830,19083,92,19,16,22
831,19085,62,8,11,14
832,19087,93,10,14,21
833,19089,37,,,NaN
834,19091,60,6,10,14
835,19093,23,0,4,7
836,19095,63,12,14,15
837,19097,61,44,24,22
838,19099,354,38,55,75
839,19101,63,,,NaN
840,19103,1479,197,238,320
841,19105,72,13,14,17
842,19107,23,,,NaN
843,19109,42,7,7,9
844,19111,54,,,NaN
845,19113,1399,139,222,304
846,19115,367,,,NaN
847,19117,35,6,7,7
848,19119,60,19,14,14
849,19121,55,6,9,14
850,19123,119,,,NaN
851,19125,85,17,14,19
852,19127,1100,,,NaN
853,19129,53,18,10,14
854,19131,46,8,7,10
855,19133,78,,,NaN
856,19135,52,,,NaN
857,19137,15,,,NaN
858,19139,693,66,111,152
859,19141,97,10,14,21
860,19143,69,7,12,14
861,19145,22,,,NaN
862,19147,53,14,13,14
863,19149,352,39,57,77
864,19151,109,14,19,24
865,19153,7538,1065,1262,1677
866,19155,835,117,145,190
867,19157,113,10,18,24
868,19159,16,,,NaN
869,19161,68,6,11,14
870,19163,1084,311,231,273
871,19165,119,,,NaN
872,19167,505,41,78,109
873,19169,872,113,146,194
874,19171,487,,,NaN
875,19173,81,,,NaN
876,19175,43,,,NaN
877,19177,21,,,NaN
878,19179,715,,,NaN
879,19181,333,51,55,72
880,19183,256,20,37,54
881,19185,11,,,NaN
882,19187,428,,,NaN
883,19189,44,,,NaN
884,19191,50,10,7,12
885,19193,3346,,,NaN
886,19195,25,3,5,7
887,19197,399,,,NaN
888,20001,6,,,NaN
889,20003,8,6,7,7
890,20005,42,,,NaN
891,20007,2,,,NaN
892,20009,63,10,18,24
893,20011,50,24,21,25
894,20013,19,6,7,8
895,20015,88,34,34,41
896,20017,5,,,NaN
897,20019,5,,,NaN
898,20021,52,17,18,23
899,20023,2,,,NaN
900,20025,34,,,NaN
901,20027,10,,,NaN
902,20029,26,4,7,8
903,20031,54,,,NaN
904,20033,3,,,NaN
905,20035,83,12,22,31
906,20037,298,,,NaN
907,20039,0,,,NaN
908,20041,23,35,26,23
909,20043,26,0,7,7
910,20045,415,93,126,168
911,20047,8,,,NaN
912,20049,1,,,NaN
913,20051,42,24,22,24
914,20053,11,,,NaN
915,20055,1604,,,NaN
916,20057,1965,,,NaN
917,20059,88,14,25,33
918,20061,85,18,27,35
919,20063,2,,,NaN
920,20065,6,12,8,7
921,20067,61,12,18,24
922,20069,37,6,11,14
923,20071,1,,,NaN
924,20073,11,,,NaN
925,20075,33,,,NaN
926,20077,2,,,NaN
927,20079,64,23,21,30
928,20081,32,5,7,13
929,20083,9,,,NaN
930,20085,117,,,NaN
931,20087,37,17,14,19
932,20089,4,,,NaN
933,20091,2967,995,993,1277
934,20093,48,,,NaN
935,20095,4,6,5,7
936,20097,3,,,NaN
937,20099,66,,,NaN
938,20101,5,,,NaN
939,20103,1213,,,NaN
940,20105,2,,,NaN
941,20107,16,,,NaN
942,20109,2,,,NaN
943,20111,523,,,NaN
944,20113,85,,,NaN
945,20115,20,18,16,14
946,20117,2,,,NaN
947,20119,30,0,7,9
948,20121,52,17,18,23
949,20123,11,20,12,14
950,20125,64,16,21,26
951,20127,5,,,NaN
952,20129,7,,,NaN
953,20131,30,,,NaN
954,20133,37,5,9,14
955,20135,4,,,NaN
956,20137,18,18,11,14
957,20139,28,18,15,16
958,20141,3,,,NaN
959,20143,15,7,7,7
960,20145,4,,,NaN
961,20147,36,,,NaN
962,20149,83,,,NaN
963,20151,14,6,7,7
964,20153,0,,,NaN
965,20155,127,59,51,63
966,20157,21,,,NaN
967,20159,8,11,7,7
968,20161,337,48,89,125
969,20163,9,,,NaN
970,20165,3,,,NaN
971,20167,2,,,NaN
972,20169,210,65,72,93
973,20171,17,,,NaN
974,20173,2023,612,652,849
975,20175,1082,,,NaN
976,20177,990,258,320,421
977,20179,6,,,NaN
978,20181,8,,,NaN
979,20183,3,,,NaN
980,20185,1,,,NaN
981,20187,12,,,NaN
982,20189,34,5,7,14
983,20191,32,39,27,26
984,20193,18,,,NaN
985,20195,2,,,NaN
986,20197,38,,,NaN
987,20199,0,,,NaN
988,20201,1,,,NaN
989,20203,0,,,NaN
990,20205,4,,,NaN
991,20207,12,,,NaN
992,20209,3050,636,834,1144
993,21001,142,18,32,45
994,21003,189,20,43,59
995,21005,31,,,NaN
996,21007,18,,,NaN
997,21009,128,40,38,47
998,21011,21,,,NaN
999,21013,103,144,89,75
1000,21015,726,107,166,227
1001,21017,44,9,11,14
1002,21019,86,22,21,28
1003,21021,47,,,NaN
1004,21023,19,,,NaN
1005,21025,15,6,7,7
1006,21027,30,,,NaN
1007,21029,173,20,40,54
1008,21031,265,,,NaN
1009,21033,34,30,19,19
1010,21035,111,22,28,36
1011,21037,330,50,75,103
1012,21039,11,7,4,7
1013,21041,85,29,22,29
1014,21043,38,7,8,14
1015,21045,41,24,17,20
1016,21047,285,80,81,102
1017,21049,113,15,26,36
1018,21051,82,12,21,27
1019,21053,7,,,NaN
1020,21055,12,,,NaN
1021,21057,7,,,NaN
1022,21059,499,59,114,156
1023,21061,76,,,NaN
1024,21063,3,,,NaN
1025,21065,6,,,NaN
1026,21067,1834,320,454,604
1027,21069,30,6,7,7
1028,21071,40,6,9,14
1029,21073,163,23,39,54
1030,21075,28,,,NaN
1031,21077,68,,,NaN
1032,21079,39,16,14,16
1033,21081,67,9,14,20
1034,21083,305,90,85,105
1035,21085,147,13,31,45
1036,21087,10,7,7,7
1037,21089,44,12,14,15
1038,21091,27,13,8,11
1039,21093,266,82,79,98
1040,21095,37,6,8,14
1041,21097,81,,,NaN
1042,21099,48,,,NaN
1043,21101,203,46,54,70
