,County,452,458,465,472
78,02122,NaN,103,123,139
79,02130,NaN,10,13,15
80,02150,NaN,10,12,14
81,02158,NaN,15,18,22
82,02164,NaN,4,5,5
83,02170,NaN,368,347,321
84,02180,NaN,5,6,8
85,02185,NaN,3,3,4
86,02188,NaN,3,4,5
87,02195,NaN,2,2,3
88,02198,NaN,0,0,0
89,02220,NaN,7,9,10
90,02230,NaN,0,0,0
91,02240,NaN,11,14,16
92,02261,NaN,,,NaN
93,02275,NaN,10,11,15
94,02282,NaN,1,2,2
95,02290,NaN,5,5,7
96,04001,NaN,,,NaN
97,04003,NaN,116,146,171
98,04005,NaN,211,243,271
99,04007,NaN,,,NaN
100,04009,NaN,,,NaN
101,04011,NaN,0,0,0
102,04012,NaN,1,0,0
103,04013,NaN,2636,2555,2490
104,04015,NaN,91,83,68
105,04017,NaN,,,NaN
106,04019,NaN,479,400,345
107,04021,NaN,319,240,175
108,04023,NaN,20,14,8
109,04025,NaN,113,114,103
110,04027,NaN,83,60,54
111,05001,NaN,,,NaN
112,05003,NaN,15,21,26
113,05005,NaN,10,6,3
114,05007,NaN,138,143,154
115,05009,NaN,15,21,25
116,05011,NaN,,,NaN
117,05013,NaN,0,0,0
118,05015,NaN,11,14,18
119,05017,NaN,0,0,0
120,05019,NaN,,,NaN
121,05021,NaN,8,11,14
122,05023,NaN,8,11,14
123,05025,NaN,4,6,8
124,05027,NaN,10,14,17
125,05029,NaN,8,10,13
126,05031,NaN,96,130,162
127,05033,NaN,14,15,12
128,05035,NaN,35,40,41
129,05037,NaN,6,9,11
130,05039,NaN,1,0,2
131,05041,NaN,3,4,6
132,05043,NaN,4,5,7
133,05045,NaN,69,78,89
134,05047,NaN,3,3,5
135,05049,NaN,10,12,16
136,05051,NaN,14,12,11
137,05053,NaN,2,3,3
138,05055,NaN,16,13,10
139,05057,NaN,2,3,3
140,05059,NaN,14,12,9
141,05061,NaN,3,4,6
142,05063,NaN,9,12,15
143,05065,NaN,7,9,12
144,05067,NaN,0,0,0
145,05069,NaN,59,84,104
146,05071,NaN,8,11,14
147,05073,NaN,,,NaN
148,05075,NaN,9,12,15
149,05077,NaN,3,3,4
150,05079,NaN,8,10,13
151,05081,NaN,6,9,11
152,05083,NaN,2,2,4
153,05085,NaN,102,142,170
154,05087,NaN,6,7,10
155,05089,NaN,8,10,13
156,05091,NaN,15,19,25
157,05093,NaN,15,15,12
158,05095,NaN,,,NaN
159,05097,NaN,,,NaN
160,05099,NaN,,,NaN
161,05101,NaN,1,2,2
162,05103,NaN,4,5,6
163,05105,NaN,,,NaN
164,05107,NaN,32,47,57
165,05109,NaN,5,7,8
166,05111,NaN,16,22,28
167,05113,NaN,3,3,4
168,05115,NaN,34,43,53
169,05117,NaN,1,2,2
170,05119,NaN,212,288,361
171,05121,NaN,9,12,15
172,05123,NaN,18,17,17
173,05125,NaN,28,39,48
174,05127,NaN,0,0,0
175,05129,NaN,3,3,4
176,05131,NaN,39,41,43
177,05133,NaN,,,NaN
178,05135,NaN,13,17,21
179,05137,NaN,1,0,2
180,05139,NaN,32,45,54
181,05141,NaN,17,14,12
182,05143,NaN,160,185,219
183,05145,NaN,22,14,8
184,05147,NaN,5,7,9
185,05149,NaN,4,6,8
186,06001,NaN,918,1042,1186
187,06003,NaN,0,0,0
188,06005,NaN,20,17,12
189,06007,NaN,132,157,180
190,06009,NaN,15,12,10
191,06011,NaN,26,32,36
192,06013,NaN,798,871,980
193,06015,NaN,18,10,5
194,06017,NaN,172,217,249
195,06019,NaN,330,232,152
196,06021,NaN,9,8,6
197,06023,NaN,70,91,105
198,06025,NaN,188,141,83
199,06027,NaN,6,5,4
200,06029,NaN,896,957,1046
201,06031,NaN,69,90,92
202,06033,NaN,34,40,39
203,06035,NaN,7,5,4
204,06037,NaN,3365,2992,2575
205,06039,NaN,127,136,132
206,06041,NaN,61,50,40
207,06043,NaN,5,5,3
208,06045,NaN,16,16,15
209,06047,NaN,138,96,58
210,06049,NaN,5,5,3
211,06051,NaN,2,2,1
212,06053,NaN,157,157,174
213,06055,NaN,74,56,41
214,06057,NaN,49,41,30
215,06059,NaN,1131,973,932
216,06061,NaN,352,355,354
217,06063,NaN,2,2,1
218,06065,NaN,1152,1112,1111
219,06067,NaN,1282,1152,1096
220,06069,NaN,73,94,103
221,06071,NaN,2528,2613,2613
222,06073,NaN,1689,1597,1434
223,06075,NaN,295,307,325
224,06077,NaN,588,515,425
225,06079,NaN,176,183,178
226,06081,NaN,291,290,279
227,06083,NaN,328,305,329
228,06085,NaN,1165,1179,1265
229,06087,NaN,,,NaN
230,06089,NaN,178,152,91
231,06091,NaN,2,1,1
232,06093,NaN,47,65,72
233,06095,NaN,307,339,351
234,06097,NaN,174,176,173
235,06099,NaN,486,434,355
236,06101,NaN,32,24,17
237,06103,NaN,69,81,88
238,06105,NaN,2,2,2
239,06107,NaN,129,133,125
240,06109,NaN,9,7,6
241,06111,NaN,209,194,175
242,06113,NaN,73,68,59
243,06115,NaN,24,18,11
244,08001,NaN,1252,1412,1574
245,08003,NaN,42,45,52
246,08005,NaN,1523,1731,1958
247,08007,NaN,63,69,61
248,08009,NaN,0,0,0
249,08011,NaN,2,2,2
250,08013,NaN,542,521,475
251,08014,NaN,115,119,112
252,08015,NaN,26,23,23
253,08017,NaN,0,1,0
254,08019,NaN,12,12,11
255,08021,NaN,7,7,7
256,08023,NaN,1,1,1
257,08025,NaN,,,NaN
258,08027,NaN,0,1,0
259,08029,NaN,55,68,79
260,08031,NaN,1776,1919,1996
261,08033,NaN,3,3,2
262,08035,NaN,1256,1519,1749
263,08037,NaN,105,79,63
264,08039,NaN,78,101,116
265,08041,NaN,1628,1656,1598
266,08043,NaN,107,142,159
267,08045,NaN,79,65,52
268,08047,NaN,10,9,9
269,08049,NaN,38,40,45
270,08051,NaN,27,30,28
271,08053,NaN,0,0,0
272,08055,NaN,6,5,6
273,08057,NaN,,,NaN
274,08059,NaN,1170,1269,1315
275,08061,NaN,0,1,0
276,08063,NaN,6,5,6
277,08065,NaN,14,14,12
278,08067,NaN,132,126,123
279,08069,NaN,773,709,662
280,08071,NaN,34,43,49
281,08073,NaN,2,3,2
282,08075,NaN,14,14,12
283,08077,NaN,179,236,275
284,08079,NaN,0,0,0
285,08081,NaN,8,8,7
286,08083,NaN,15,9,7
287,08085,NaN,19,22,27
288,08087,NaN,24,33,39
289,08089,NaN,14,14,12
290,08091,NaN,1,1,1
291,08093,NaN,43,50,51
292,08095,NaN,,,NaN
293,08097,NaN,18,7,3
294,08099,NaN,7,7,7
295,08101,NaN,520,580,629
296,08103,NaN,,,NaN
297,08105,NaN,8,7,7
298,08107,NaN,23,15,11
299,08109,NaN,7,7,7
300,08111,NaN,1,1,1
301,08113,NaN,6,6,6
302,08115,NaN,,,NaN
303,08117,NaN,50,29,17
304,08119,NaN,47,48,40
305,08121,NaN,2,2,2
306,08123,NaN,755,804,838
307,08125,NaN,3,4,3
308,09001,NaN,2172,1799,1492
309,09003,NaN,1389,1226,1049
310,09005,NaN,281,199,133
311,09007,NaN,231,194,157
312,09009,NaN,1778,1366,1024
313,09011,NaN,241,199,150
314,09013,NaN,174,140,116
315,09015,NaN,209,202,199
316,10001,NaN,513,528,534
317,10003,NaN,1672,1696,1591
318,10005,NaN,391,469,523
319,11001,NaN,782,750,662
320,12001,NaN,275,264,246
321,12003,NaN,23,22,19
322,12005,NaN,232,286,336
323,12007,NaN,20,27,32
324,12009,NaN,955,1053,1166
325,12011,NaN,5420,5384,5228
326,12013,NaN,6,9,10
327,12015,NaN,263,228,196
328,12017,NaN,161,185,201
329,12019,NaN,335,440,509
330,12021,NaN,746,763,779
331,12023,NaN,59,52,46
332,12027,NaN,67,72,79
333,12029,NaN,14,20,22
334,12031,NaN,1337,1629,1942
335,12033,NaN,292,351,416
336,12035,NaN,116,102,85
337,12037,NaN,8,10,13
338,12039,NaN,33,38,47
339,12041,NaN,38,38,44
340,12043,NaN,9,13,15
341,12045,NaN,6,7,9
342,12047,NaN,12,17,19
343,12049,NaN,64,81,93
344,12051,NaN,62,65,72
345,12053,NaN,330,370,387
346,12055,NaN,241,310,355
347,12057,NaN,3540,3790,3928
348,12059,NaN,6,9,10
349,12061,NaN,208,232,262
350,12063,NaN,18,17,15
351,12065,NaN,15,20,24
352,12067,NaN,2,3,3
353,12069,NaN,790,905,1061
354,12071,NaN,1710,1888,2034
355,12073,NaN,303,364,435
356,12075,NaN,87,104,117
357,12077,NaN,,,NaN
358,12079,NaN,6,7,9
359,12081,NaN,901,988,1053
360,12083,NaN,433,523,608
361,12085,NaN,218,224,221
362,12086,NaN,9907,9943,9800
363,12087,NaN,98,82,64
364,12089,NaN,88,122,142
365,12091,NaN,229,292,347
366,12093,NaN,69,73,75
367,12095,NaN,3506,3732,3970
368,12097,NaN,1365,1641,1889
369,12099,NaN,2753,2739,2640
370,12101,NaN,1263,1459,1690
371,12103,NaN,1771,1781,1792
372,12105,NaN,1929,2426,2810
373,12107,NaN,158,205,237
374,12109,NaN,322,328,341
375,12111,NaN,533,600,678
376,12113,NaN,65,53,43
377,12115,NaN,836,852,857
378,12117,NaN,1001,1111,1213
379,12119,NaN,100,84,69
380,12121,NaN,49,64,73
381,12123,NaN,8,10,13
382,12125,NaN,14,18,21
383,12127,NaN,1197,1202,1155
384,12129,NaN,65,85,96
385,12131,NaN,179,206,252
386,12133,NaN,16,21,25
387,13001,NaN,8,8,7
388,13003,NaN,5,5,5
389,13005,NaN,8,8,8
390,13007,NaN,0,1,0
391,13009,NaN,11,10,10
392,13011,NaN,8,8,7
393,13013,NaN,106,141,161
394,13015,NaN,136,137,130
395,13017,NaN,3,2,3
396,13019,NaN,10,9,10
397,13021,NaN,79,86,96
398,13023,NaN,2,3,2
399,13025,NaN,8,9,7
400,13027,NaN,3,3,4
401,13029,NaN,34,33,29
402,13031,NaN,46,61,72
403,13033,NaN,39,52,57
404,13035,NaN,93,119,117
405,13037,NaN,0,0,0
406,13039,NaN,22,22,17
407,13043,NaN,1,1,1
408,13045,NaN,86,85,77
409,13047,NaN,102,126,141
410,13049,NaN,3,4,3
411,13051,NaN,194,178,165
412,13053,NaN,119,92,73
413,13055,NaN,26,24,23
414,13057,NaN,240,202,160
415,13059,NaN,123,169,198
416,13061,NaN,0,0,0
417,13063,NaN,452,580,673
418,13065,NaN,7,6,6
419,13067,NaN,900,943,940
420,13069,NaN,12,12,11
421,13071,NaN,14,13,13
422,13073,NaN,173,243,283
423,13075,NaN,7,8,7
424,13077,NaN,102,116,139
425,13079,NaN,0,0,0
426,13081,NaN,6,6,6
427,13083,NaN,13,12,12
428,13085,NaN,29,40,47
429,13087,NaN,16,12,10
430,13089,NaN,1250,1411,1645
431,13091,NaN,8,9,8
432,13093,NaN,0,1,0
433,13095,NaN,60,84,95
434,13097,NaN,248,309,368
435,13099,NaN,4,3,4
436,13101,NaN,2,2,1
437,13103,NaN,42,33,22
438,13105,NaN,3,3,2
439,13107,NaN,4,4,4
440,13109,NaN,5,5,5
441,13111,NaN,20,16,12
442,13113,NaN,96,128,153
443,13115,NaN,57,43,32
444,13117,NaN,319,356,390
445,13119,NaN,6,6,6
446,13121,NaN,1060,1053,1030
447,13123,NaN,28,34,40
448,13125,NaN,0,1,0
449,13127,NaN,116,177,201
450,13129,NaN,32,25,20
451,13131,NaN,32,45,51
452,13133,NaN,11,11,11
453,13135,NaN,1207,1575,1859
454,13137,NaN,10,6,4
455,13139,NaN,143,136,122
456,13141,NaN,3,3,2
457,13143,NaN,26,29,29
458,13145,NaN,12,12,11
459,13147,NaN,11,10,10
460,13149,NaN,9,9,8
461,13151,NaN,362,418,484
462,13153,NaN,87,85,85
463,13155,NaN,,,NaN
464,13157,NaN,61,65,67
465,13159,NaN,,,NaN
466,13161,NaN,13,12,12
467,13163,NaN,12,12,12
468,13165,NaN,4,4,4
469,13167,NaN,2,3,2
470,13169,NaN,7,6,6
471,13171,NaN,32,40,44
472,13173,NaN,3,3,2
473,13175,NaN,40,49,58
474,13177,NaN,11,10,10
475,13179,NaN,83,57,49
476,13181,NaN,5,4,5
477,13183,NaN,,,NaN
478,13185,NaN,102,130,152
479,13187,NaN,24,31,35
480,13189,NaN,13,13,12
481,13191,NaN,11,11,11
482,13193,NaN,5,5,5
483,13195,NaN,18,23,26
484,13197,NaN,6,5,5
485,13199,NaN,18,19,19
486,13201,NaN,,,NaN
487,13205,NaN,26,33,35
488,13207,NaN,13,13,12
489,13209,NaN,3,3,2
490,13211,NaN,12,12,11
491,13213,NaN,79,92,99
492,13215,NaN,160,161,155
493,13217,NaN,249,312,358
494,13219,NaN,28,31,32
495,13221,NaN,8,9,8
496,13223,NaN,226,244,259
497,13225,NaN,11,10,10
498,13227,NaN,28,26,27
499,13229,NaN,35,46,49
500,13231,NaN,37,38,37
501,13233,NaN,35,35,33
502,13235,NaN,4,3,4
503,13237,NaN,14,13,13
504,13239,NaN,2,2,1
505,13241,NaN,38,48,53
506,13243,NaN,,,NaN
507,13245,NaN,239,309,361
508,13247,NaN,106,125,145
509,13249,NaN,,,NaN
510,13251,NaN,5,5,5
511,13253,NaN,6,5,5
512,13255,NaN,100,131,148
513,13257,NaN,6,6,6
514,13259,NaN,,,NaN
515,13261,NaN,6,7,6
516,13263,NaN,1,1,1
517,13265,NaN,0,0,0
518,13267,NaN,6,7,6
519,13269,NaN,4,4,4
520,13271,NaN,4,4,4
521,13273,NaN,,,NaN
522,13275,NaN,21,29,33
523,13277,NaN,20,23,25
524,13279,NaN,15,13,13
525,13281,NaN,5,4,4
526,13283,NaN,0,1,0
527,13285,NaN,30,28,23
528,13287,NaN,2,3,2
529,13289,NaN,3,3,2
530,13291,NaN,10,10,10
531,13293,NaN,23,23,20
532,13295,NaN,110,132,145
533,13297,NaN,49,36,24
534,13299,NaN,18,14,11
535,13301,NaN,,,NaN
536,13303,NaN,6,6,6
537,13305,NaN,29,32,35
538,13307,NaN,,,NaN
539,13309,NaN,0,0,0
540,13311,NaN,8,5,3
541,13313,NaN,112,115,107
542,13315,NaN,,,NaN
543,13317,NaN,1,1,1
544,13319,NaN,0,0,0
545,13321,NaN,10,10,9
546,15001,NaN,57,48,35
547,15003,NaN,449,433,401
548,15005,NaN,0,0,0
549,15007,NaN,1,0,0
550,15009,NaN,163,139,99
551,16001,NaN,562,521,500
552,16003,NaN,0,0,0
553,16005,NaN,33,22,13
554,16007,NaN,3,3,1
555,16009,NaN,5,4,3
556,16011,NaN,22,12,6
557,16013,NaN,24,17,14
558,16015,NaN,4,4,2
559,16017,NaN,59,76,96
560,16019,NaN,106,62,35
561,16021,NaN,4,3,2
562,16023,NaN,0,0,0
563,16025,NaN,0,0,0
564,16027,NaN,184,168,154
565,16029,NaN,8,6,6
566,16031,NaN,7,5,5
567,16033,NaN,1,0,1
568,16035,NaN,,,NaN
569,16037,NaN,0,1,0
570,16039,NaN,49,43,33
571,16041,NaN,6,6,4
572,16043,NaN,11,9,7
573,16045,NaN,3,3,1
574,16047,NaN,2,2,2
575,16049,NaN,2,2,2
576,16051,NaN,25,13,8
577,16053,NaN,7,6,5
578,16055,NaN,120,130,150
579,16057,NaN,59,67,83
580,16059,NaN,,,NaN
581,16061,NaN,,,NaN
582,16063,NaN,2,1,1
583,16065,NaN,40,19,10
584,16067,NaN,2,1,1
585,16069,NaN,24,24,23
586,16071,NaN,2,2,2
587,16073,NaN,4,4,2
588,16075,NaN,16,13,11
589,16077,NaN,1,0,1
590,16079,NaN,5,3,3
591,16081,NaN,8,7,6
592,16083,NaN,114,138,173
593,16085,NaN,,,NaN
594,16087,NaN,3,3,1
595,17001,NaN,83,114,132
596,17003,NaN,1,1,1
597,17005,NaN,26,36,41
598,17007,NaN,163,200,238
599,17009,NaN,3,3,3
600,17011,NaN,59,63,74
601,17013,NaN,,,NaN
602,17015,NaN,46,61,71
603,17017,NaN,8,8,8
604,17019,NaN,344,390,445
605,17021,NaN,68,82,98
606,17023,NaN,14,15,14
607,17025,NaN,6,6,6
608,17027,NaN,10,11,10
609,17029,NaN,59,81,96
610,17031,NaN,10012,10043,9970
611,17033,NaN,10,11,10
612,17035,NaN,5,5,5
613,17037,NaN,436,526,606
614,17039,NaN,36,44,49
615,17041,NaN,11,11,10
616,17043,NaN,1817,1703,1618
617,17045,NaN,15,14,15
618,17047,NaN,5,6,5
619,17049,NaN,43,33,27
620,17051,NaN,19,16,13
621,17053,NaN,40,48,54
622,17055,NaN,27,28,27
623,17057,NaN,107,76,57
624,17059,NaN,1,1,1
625,17061,NaN,7,7,7
626,17063,NaN,86,88,94
627,17065,NaN,6,7,6
628,17067,NaN,12,13,12
629,17069,NaN,2,3,2
630,17071,NaN,1,1,1
631,17073,NaN,94,98,101
632,17075,NaN,33,37,42
633,17077,NaN,31,26,19
634,17079,NaN,4,5,4
635,17081,NaN,50,65,75
636,17083,NaN,21,18,15
637,17085,NaN,37,34,28
638,17087,NaN,9,9,8
639,17089,NaN,1412,1635,1916
640,17091,NaN,275,342,401
641,17093,NaN,350,442,526
642,17095,NaN,123,155,179
643,17097,NaN,941,949,957
644,17099,NaN,268,353,407
645,17101,NaN,6,6,6
646,17103,NaN,103,90,77
647,17105,NaN,98,116,135
648,17107,NaN,80,80,71
649,17109,NaN,81,103,120
650,17111,NaN,895,1126,1339
651,17113,NaN,574,614,632
652,17115,NaN,192,235,279
653,17117,NaN,66,82,100
654,17119,NaN,228,229,220
655,17121,NaN,40,59,65
656,17123,NaN,29,29,26
657,17125,NaN,33,30,28
658,17127,NaN,1,1,1
659,17129,NaN,18,15,12
660,17131,NaN,14,15,14
661,17133,NaN,40,29,25
662,17135,NaN,18,16,15
663,17137,NaN,32,41,48
664,17139,NaN,15,12,9
665,17141,NaN,144,137,130
666,17143,NaN,1210,1203,1154
667,17145,NaN,6,7,6
668,17147,NaN,10,11,10
669,17149,NaN,15,14,15
670,17151,NaN,,,NaN
671,17153,NaN,3,3,3
672,17155,NaN,5,5,5
673,17157,NaN,19,17,15
674,17159,NaN,10,10,9
675,17161,NaN,237,247,244
676,17163,NaN,199,193,188
677,17165,NaN,28,33,35
678,17167,NaN,404,510,607
679,17169,NaN,7,7,7
680,17171,NaN,,,NaN
681,17173,NaN,15,14,15
682,17175,NaN,30,20,13
683,17177,NaN,115,124,136
684,17179,NaN,676,701,711
685,17181,NaN,1,1,1
686,17183,NaN,111,152,179
687,17185,NaN,,,NaN
688,17187,NaN,17,13,7
689,17189,NaN,5,6,5
690,17191,NaN,10,11,10
691,17193,NaN,,,NaN
692,17195,NaN,262,272,272
693,17197,NaN,1582,1802,2030
694,17199,NaN,72,74,79
695,17201,NaN,1024,1267,1478
696,17203,NaN,157,140,129
697,18001,NaN,14,15,18
698,18003,NaN,600,631,660
699,18005,NaN,95,120,147
700,18007,NaN,,,NaN
701,18009,NaN,27,35,42
702,18011,NaN,76,71,69
703,18013,NaN,15,18,19
704,18015,NaN,16,13,11
705,18017,NaN,27,31,31
706,18019,NaN,92,85,80
707,18021,NaN,41,51,65
708,18023,NaN,80,104,126
709,18025,NaN,6,7,8
710,18027,NaN,8,9,10
711,18029,NaN,65,89,109
712,18031,NaN,11,13,15
713,18033,NaN,86,111,134
714,18035,NaN,125,155,195
715,18037,NaN,29,40,47
716,18039,NaN,497,603,696
717,18041,NaN,9,10,12
718,18043,NaN,51,50,47
719,18045,NaN,13,14,16
720,18047,NaN,12,13,16
721,18049,NaN,35,45,55
722,18051,NaN,22,16,12
723,18053,NaN,120,178,203
724,18055,NaN,28,35,44
725,18057,NaN,511,626,738
726,18059,NaN,146,169,205
727,18061,NaN,25,24,22
728,18063,NaN,160,156,147
729,18065,NaN,30,36,41
730,18067,NaN,94,96,92
731,18069,NaN,81,103,121
732,18071,NaN,31,22,15
733,18073,NaN,110,152,180
734,18075,NaN,16,14,13
735,18077,NaN,87,111,125
736,18079,NaN,11,12,14
737,18081,NaN,187,183,173
738,18083,NaN,32,35,36
739,18085,NaN,136,156,173
740,18087,NaN,43,55,67
741,18089,NaN,994,1383,1649
742,18091,NaN,621,872,959
743,18093,NaN,63,74,92
744,18095,NaN,130,145,162
745,18097,NaN,1547,1838,2278
746,18099,NaN,91,109,133
747,18101,NaN,5,6,6
748,18103,NaN,33,45,54
749,18105,NaN,249,261,277
750,18107,NaN,37,33,30
751,18109,NaN,57,73,91
752,18111,NaN,15,17,18
753,18113,NaN,98,130,156
754,18115,NaN,4,4,6
755,18117,NaN,15,18,19
756,18119,NaN,22,15,11
757,18121,NaN,10,12,13
758,18123,NaN,13,14,16
759,18125,NaN,6,6,7
760,18127,NaN,980,1509,1572
761,18129,NaN,10,12,13
762,18131,NaN,14,16,19
763,18133,NaN,14,12,9
764,18135,NaN,18,17,14
765,18137,NaN,27,39,45
766,18139,NaN,16,18,20
767,18141,NaN,740,734,724
768,18143,NaN,33,44,52
769,18145,NaN,58,75,92
770,18147,NaN,8,9,10
771,18149,NaN,66,85,100
772,18151,NaN,77,96,117
773,18153,NaN,6,6,7
774,18155,NaN,,,NaN
775,18157,NaN,383,387,398
776,18159,NaN,,,NaN
777,18161,NaN,5,5,6
778,18163,NaN,126,129,133
779,18165,NaN,10,12,13
780,18167,NaN,138,190,226
781,18169,NaN,37,48,59
782,18171,NaN,12,13,16
783,18173,NaN,23,15,11
784,18175,NaN,25,15,12
785,18177,NaN,56,69,84
786,18179,NaN,24,18,13
787,18181,NaN,29,37,45
788,18183,NaN,79,106,129
789,19001,NaN,3,2,2
790,19003,NaN,3,2,2
791,19005,NaN,2,1,1
792,19007,NaN,4,3,3
793,19009,NaN,,,NaN
794,19011,NaN,8,7,5
795,19013,NaN,111,111,112
796,19015,NaN,26,27,26
797,19017,NaN,10,8,6
798,19019,NaN,15,13,12
799,19021,NaN,9,8,6
800,19023,NaN,5,4,3
801,19025,NaN,2,2,2
802,19027,NaN,14,10,6
803,19029,NaN,4,4,3
804,19031,NaN,12,10,7
805,19033,NaN,40,33,29
806,19035,NaN,9,8,6
807,19037,NaN,5,4,3
808,19039,NaN,2,1,1
809,19041,NaN,26,20,13
810,19043,NaN,21,16,12
811,19045,NaN,61,57,49
812,19047,NaN,6,6,4
813,19049,NaN,62,48,36
814,19051,NaN,,,NaN
815,19053,NaN,,,NaN
816,19055,NaN,21,14,9
817,19057,NaN,37,46,58
818,19059,NaN,33,22,14
819,19061,NaN,155,138,122
820,19063,NaN,15,10,6
821,19065,NaN,3,2,2
822,19067,NaN,10,8,6
823,19069,NaN,3,3,2
824,19071,NaN,9,7,6
825,19073,NaN,4,4,3
826,19075,NaN,5,4,3
827,19077,NaN,8,6,5
828,19079,NaN,6,6,4
829,19081,NaN,8,8,5
830,19083,NaN,16,14,12
831,19085,NaN,22,20,16
832,19087,NaN,7,6,5
833,19089,NaN,2,2,1
834,19091,NaN,2,2,2
835,19093,NaN,7,6,5
836,19095,NaN,6,4,4
837,19097,NaN,10,8,6
838,19099,NaN,9,5,3
839,19101,NaN,,,NaN
840,19103,NaN,229,248,265
841,19105,NaN,10,9,6
842,19107,NaN,3,3,2
843,19109,NaN,10,5,3
844,19111,NaN,12,10,8
845,19113,NaN,193,213,246
846,19115,NaN,6,5,4
847,19117,NaN,1,1,1
848,19119,NaN,12,8,6
849,19121,NaN,12,10,8
850,19123,NaN,26,25,25
851,19125,NaN,10,9,7
852,19127,NaN,11,9,7
853,19129,NaN,12,10,9
854,19131,NaN,2,1,1
855,19133,NaN,4,4,3
856,19135,NaN,8,8,5
857,19137,NaN,8,8,5
858,19139,NaN,60,56,53
859,19141,NaN,24,33,37
860,19143,NaN,25,31,35
861,19145,NaN,15,10,10
862,19147,NaN,12,10,9
863,19149,NaN,26,18,11
864,19151,NaN,,,NaN
865,19153,NaN,469,399,328
866,19155,NaN,146,131,111
867,19157,NaN,5,4,3
868,19159,NaN,3,2,2
869,19161,NaN,10,8,6
870,19163,NaN,431,430,405
871,19165,NaN,27,34,39
872,19167,NaN,29,23,17
873,19169,NaN,62,47,33
874,19171,NaN,4,4,3
875,19173,NaN,4,3,2
876,19175,NaN,5,5,3
877,19177,NaN,2,1,1
878,19179,NaN,11,9,7
879,19181,NaN,78,84,92
880,19183,NaN,20,19,17
881,19185,NaN,2,2,1
882,19187,NaN,26,36,42
883,19189,NaN,6,6,4
884,19191,NaN,25,31,39
885,19193,NaN,108,84,62
886,19195,NaN,9,8,6
887,19197,NaN,26,34,40
888,20001,NaN,6,4,4
889,20003,NaN,1,0,1
890,20005,NaN,6,4,4
891,20007,NaN,1,0,1
892,20009,NaN,0,1,0
893,20011,NaN,18,15,11
894,20013,NaN,0,0,0
895,20015,NaN,29,34,34
896,20017,NaN,0,0,0
897,20019,NaN,0,0,0
898,20021,NaN,30,35,39
899,20023,NaN,0,1,0
900,20025,NaN,0,1,0
901,20027,NaN,3,3,2
902,20029,NaN,,,NaN
903,20031,NaN,0,0,0
904,20033,NaN,0,0,0
905,20035,NaN,5,4,3
906,20037,NaN,17,16,15
907,20039,NaN,0,1,0
908,20041,NaN,6,4,4
909,20043,NaN,,,NaN
910,20045,NaN,58,60,57
911,20047,NaN,0,1,0
912,20049,NaN,0,1,0
913,20051,NaN,,,NaN
914,20053,NaN,1,0,1
915,20055,NaN,4,4,2
916,20057,NaN,10,8,6
917,20059,NaN,9,7,6
918,20061,NaN,51,63,68
919,20063,NaN,0,0,0
920,20065,NaN,0,1,0
921,20067,NaN,,,NaN
