,County,438,444,451,458
222,06073,271335,1478,1303,1141
223,06075,35488,172,142,132
224,06077,70117,604,539,462
225,06079,20547,149,130,123
226,06081,40560,331,388,463
227,06083,33270,201,192,188
228,06085,114865,595,513,464
229,06087,15363,41,18,10
230,06089,11418,,,NaN
231,06091,106,2,1,0
232,06093,1885,12,9,7
233,06095,31301,316,369,449
234,06097,29315,128,91,71
235,06099,59271,539,564,535
236,06101,9175,67,71,76
237,06103,5310,50,48,43
238,06105,392,3,1,1
239,06107,49100,96,66,43
240,06109,4043,17,18,18
241,06111,79774,266,228,208
242,06113,13414,21,6,4
243,06115,6021,80,101,121
244,08001,51910,769,830,840
245,08003,1352,4,3,3
246,08005,52580,1018,1160,1287
247,08007,764,12,8,5
248,08009,278,1,0,1
249,08011,1483,0,0,0
250,08013,20949,612,755,898
251,08014,4246,87,80,71
252,08015,1510,9,7,5
253,08017,126,0,0,0
254,08019,406,7,5,4
255,08021,462,0,1,0
256,08023,204,,,NaN
257,08025,2145,8,6,5
258,08027,176,4,3,3
259,08029,2563,38,47,57
260,08031,65044,1475,1685,1918
261,08033,67,0,0,0
262,08035,24290,852,1066,1265
263,08037,5799,126,107,92
264,08039,1442,38,40,40
265,08041,57603,1614,1970,2299
266,08043,5673,41,38,32
267,08045,5481,114,129,142
268,08047,191,3,2,1
269,08049,1344,26,32,39
270,08051,1262,31,38,47
271,08053,17,1,0,1
272,08055,337,4,3,2
273,08057,52,0,0,0
274,08059,40951,810,852,842
275,08061,92,0,1,0
276,08063,587,,,NaN
277,08065,702,7,5,4
278,08067,3416,126,171,202
279,08069,22740,875,1120,1333
280,08071,1047,6,5,3
281,08073,1008,2,1,1
282,08075,3850,56,66,80
283,08077,13763,82,104,126
284,08079,86,0,1,0
285,08081,708,5,4,3
286,08083,1812,25,33,39
287,08085,3335,16,15,15
288,08087,2542,13,8,5
289,08089,1891,5,3,3
290,08091,275,3,2,2
291,08093,615,11,6,4
292,08095,352,2,2,1
293,08097,2481,91,60,39
294,08099,1169,1,0,1
295,08101,16045,422,542,639
296,08103,533,11,8,6
297,08105,758,5,3,3
298,08107,2092,35,36,35
299,08109,334,2,2,1
300,08111,45,1,0,1
301,08113,851,2,2,1
302,08115,201,1,1,1
303,08117,3471,173,212,244
304,08119,1459,61,76,89
305,08121,437,3,2,2
306,08123,27813,537,593,632
307,08125,845,11,8,6
308,09001,90537,3170,3574,4196
309,09003,76341,2036,2428,2884
310,09005,13064,727,847,993
311,09007,11668,330,352,396
312,09009,81793,3227,3756,4332
313,09011,20819,465,538,649
314,09013,8690,266,322,388
315,09015,9941,171,168,173
316,10001,15806,521,676,774
317,10003,56411,1752,2092,2404
318,10005,23955,339,429,508
319,11001,NaN,937,952,964
320,12001,23588,395,535,642
321,12003,3375,22,26,28
322,12005,19469,25,35,35
323,12007,2925,11,9,8
324,12009,37660,677,678,658
325,12011,217780,5247,5758,6244
326,12013,1663,6,5,5
327,12015,11766,404,530,636
328,12017,10404,135,150,160
329,12019,17462,164,174,186
330,12021,32927,705,854,1030
331,12023,7884,87,109,133
332,12027,4103,62,56,53
333,12029,1556,8,7,6
334,12031,93097,790,822,828
335,12033,34969,229,258,308
336,12035,6763,173,166,163
337,12037,1296,3,2,3
338,12039,5544,8,7,7
339,12041,1499,12,10,7
340,12043,926,3,2,3
341,12045,1920,9,9,7
342,12047,1593,6,6,5
343,12049,2922,25,29,36
344,12051,4482,21,15,10
345,12053,12571,301,353,403
346,12055,7755,155,208,245
347,12057,123479,3176,3662,4177
348,12059,2216,4,4,3
349,12061,11809,143,137,131
350,12063,6074,16,11,8
351,12065,1433,6,6,5
352,12067,1606,1,1,0
353,12069,26983,538,597,669
354,12071,63512,1479,1684,1936
355,12073,30430,196,178,167
356,12075,3141,88,124,147
357,12077,1056,2,2,1
358,12079,2034,,,NaN
359,12081,35249,728,766,795
360,12083,29260,379,479,578
361,12085,11493,195,211,226
362,12086,451019,8776,9412,9864
363,12087,6523,164,178,194
364,12089,7998,35,33,29
365,12091,19809,75,57,40
366,12093,3773,68,80,97
367,12095,125414,3135,3717,4490
368,12097,40121,801,913,1016
369,12099,133286,2670,2784,2866
370,12101,36906,887,1011,1158
371,12103,73290,1769,2072,2444
372,12105,61888,1264,1547,1871
373,12107,6070,66,82,101
374,12109,21337,377,453,566
375,12111,24256,400,407,414
376,12113,17809,101,100,92
377,12115,29766,791,939,1145
378,12117,30495,855,938,1047
379,12119,8868,146,111,93
380,12121,5226,12,10,9
381,12123,2695,,,NaN
382,12125,1777,4,4,4
383,12127,38939,1474,1863,2252
384,12129,3261,15,16,15
385,12131,7370,69,96,115
386,12133,2678,11,10,9
387,13001,2263,11,9,8
388,13003,1004,,,NaN
389,13005,1605,,,NaN
390,13007,226,1,1,1
391,13009,4416,31,31,32
392,13011,1762,9,7,7
393,13013,9517,61,46,34
394,13015,14038,128,112,86
395,13017,2060,8,6,6
396,13019,1795,8,8,6
397,13021,15392,67,72,65
398,13023,1430,,,NaN
399,13025,1575,9,8,6
400,13027,1368,4,4,3
401,13029,3479,27,27,21
402,13031,6631,32,41,51
403,13033,2483,10,8,8
404,13035,2900,73,82,93
405,13037,576,4,4,4
406,13039,3850,50,58,77
407,13043,925,1,0,1
408,13045,11003,138,175,208
409,13047,5960,123,166,202
410,13049,1338,,,NaN
411,13051,22278,161,140,105
412,13053,3567,102,125,109
413,13055,2705,33,36,38
414,13057,29715,346,286,229
415,13059,14651,62,57,49
416,13061,237,,,NaN
417,13063,24921,234,203,176
418,13065,939,,,NaN
419,13067,74575,860,851,813
420,13069,5248,10,9,7
421,13071,4588,,,NaN
422,13073,16312,131,180,218
423,13075,1790,11,9,8
424,13077,13627,65,62,47
425,13079,654,6,6,5
426,13081,2020,6,5,4
427,13083,1359,11,10,8
428,13085,2931,30,32,37
429,13087,2842,14,9,7
430,13089,61707,694,571,480
431,13091,2067,5,4,3
432,13093,1057,4,3,3
433,13095,7269,75,93,113
434,13097,14361,163,159,159
435,13099,1154,5,5,4
436,13101,461,2,2,2
437,13103,4414,,,NaN
438,13105,2262,4,4,4
439,13107,2516,,,NaN
440,13109,940,3,2,2
441,13111,2293,47,57,71
442,13113,8567,45,30,20
443,13115,11667,67,46,29
444,13117,21260,258,228,199
445,13119,2601,9,8,7
446,13121,92356,863,741,609
447,13123,2852,11,10,9
448,13125,262,0,1,0
449,13127,7838,73,94,117
450,13129,7944,59,52,43
451,13131,2053,,,NaN
452,13133,1773,3,4,2
453,13135,97296,680,597,518
454,13137,4982,11,10,8
455,13139,26429,130,116,101
456,13141,901,3,3,2
457,13143,2546,15,14,11
458,13145,2474,12,9,6
459,13147,2318,5,4,4
460,13149,831,3,2,3
461,13151,23833,214,172,131
462,13153,14068,63,45,32
463,13155,899,,,NaN
464,13157,9556,59,45,37
465,13159,1370,,,NaN
466,13161,1840,7,6,5
467,13163,1899,6,6,5
468,13165,836,,,NaN
469,13167,1100,3,3,3
470,13169,1960,5,5,3
471,13171,1956,10,8,7
472,13173,760,,,NaN
473,13175,5439,21,24,26
474,13177,2669,10,10,7
475,13179,3684,68,67,54
476,13181,784,5,4,4
477,13183,820,0,0,0
478,13185,12257,85,70,59
479,13187,2853,10,8,7
480,13189,2383,10,9,8
481,13191,820,,,NaN
482,13193,832,10,8,7
483,13195,3156,9,9,6
484,13197,543,1,0,1
485,13199,1925,11,10,8
486,13201,835,7,6,6
487,13205,2014,22,18,13
488,13207,2562,16,16,12
489,13209,865,0,1,0
490,13211,2060,32,30,27
491,13213,4712,78,100,115
492,13215,15532,138,113,85
493,13217,10407,65,45,29
494,13219,3900,20,13,8
495,13221,1444,6,5,4
496,13223,15910,203,187,167
497,13225,2539,11,6,5
498,13227,3272,26,28,26
499,13229,2375,5,5,4
500,13231,2169,14,10,5
501,13233,5472,31,25,20
502,13235,908,6,5,4
503,13237,2111,5,5,4
504,13239,162,1,1,1
505,13241,1630,,,NaN
506,13243,618,0,1,0
507,13245,23648,190,250,299
508,13247,7218,59,37,27
509,13249,341,,,NaN
510,13251,945,5,5,4
511,13253,929,8,6,6
512,13255,5957,41,34,25
513,13257,3049,11,9,8
514,13259,879,,,NaN
515,13261,2508,7,7,5
516,13263,467,,,NaN
517,13265,122,0,1,0
518,13267,2270,9,9,6
519,13269,783,3,3,2
520,13271,1265,6,6,5
521,13273,786,,,NaN
522,13275,4315,27,27,31
523,13277,4787,34,41,49
524,13279,3306,12,10,9
525,13281,1173,7,6,5
526,13283,838,2,1,1
527,13285,7286,54,56,58
528,13287,984,2,2,2
529,13289,700,,,NaN
530,13291,2141,7,6,6
531,13293,3355,20,24,23
532,13295,7035,150,198,242
533,13297,10227,56,36,22
534,13299,4750,43,50,55
535,13301,512,1,1,1
536,13303,1995,,,NaN
537,13305,3464,28,22,19
538,13307,141,1,0,1
539,13309,621,,,NaN
540,13311,3105,23,31,36
541,13313,16457,144,152,173
542,13315,815,4,3,3
543,13317,1064,4,4,4
544,13319,914,,,NaN
545,13321,1730,7,6,5
546,15001,2568,109,138,170
547,15003,23790,625,867,1072
548,15005,0,0,0,0
549,15007,199,,,NaN
550,15009,3781,311,383,452
551,16001,49380,524,515,516
552,16003,333,0,1,0
553,16005,8456,112,105,97
554,16007,368,2,2,2
555,16009,647,3,2,3
556,16011,4673,47,29,20
557,16013,2272,37,46,57
558,16015,328,5,4,4
559,16017,3106,16,15,13
560,16019,14194,240,171,116
561,16021,845,4,4,3
562,16023,206,,,NaN
563,16025,71,0,0,0
564,16027,25661,203,202,208
565,16029,660,13,12,12
566,16031,2905,9,7,8
567,16033,57,0,1,0
568,16035,1029,,,NaN
569,16037,242,,,NaN
570,16039,1790,80,91,104
571,16041,1149,36,49,59
572,16043,1088,12,11,11
573,16045,1734,10,9,9
574,16047,1289,6,6,6
575,16049,1174,3,2,3
576,16051,2844,74,63,53
577,16053,2538,4,4,3
578,16055,17232,89,84,79
579,16057,2922,12,8,4
580,16059,516,1,1,1
581,16061,385,1,1,1
582,16063,494,2,2,2
583,16065,6904,90,79,65
584,16067,2315,5,4,5
585,16069,3485,10,5,3
586,16071,347,,,NaN
587,16073,1039,4,3,3
588,16075,2456,16,12,8
589,16077,649,4,4,3
590,16079,1050,8,7,6
591,16081,1166,27,32,35
592,16083,9152,37,54,66
593,16085,827,4,3,3
594,16087,1203,5,5,5
595,17001,8088,14,13,14
596,17003,460,3,4,3
597,17005,1941,8,7,7
598,17007,6152,75,96,117
599,17009,681,2,2,2
600,17011,3440,35,48,57
601,17013,505,4,3,4
602,17015,1652,36,45,54
603,17017,1931,14,13,14
604,17019,19185,276,298,343
605,17021,3425,26,32,37
606,17023,1731,10,10,9
607,17025,1462,5,4,5
608,17027,5678,11,7,5
609,17029,5447,34,29,23
610,17031,503169,10233,13318,15820
611,17033,2070,30,30,28
612,17035,1269,14,14,14
613,17037,8739,173,229,273
614,17039,1335,24,25,25
615,17041,2524,6,5,6
616,17043,82864,1622,1864,2138
617,17045,1634,,,NaN
618,17047,540,2,2,2
619,17049,4590,45,54,67
620,17051,3104,11,11,10
621,17053,1647,8,8,8
622,17055,4278,29,26,25
623,17057,3392,151,148,154
624,17059,451,2,3,2
625,17061,1411,7,7,7
626,17063,5451,41,35,29
627,17065,811,,,NaN
628,17067,1703,,,NaN
629,17069,361,2,2,2
630,17071,518,3,3,2
631,17073,4546,89,117,141
632,17075,2854,22,21,23
633,17077,4776,84,103,128
634,17079,1134,7,7,7
635,17081,4088,35,47,55
636,17083,2573,24,23,24
637,17085,1696,43,45,51
638,17087,1374,5,4,5
639,17089,53361,984,1279,1530
640,17091,13077,140,149,165
641,17093,11801,256,344,415
642,17095,5156,61,72,81
643,17097,62746,935,1266,1510
644,17099,11385,163,222,262
645,17101,2378,12,11,12
646,17103,3753,100,87,81
647,17105,4436,44,45,46
648,17107,3503,76,79,78
649,17109,2464,69,91,109
650,17111,25782,335,367,405
651,17113,15919,571,718,860
652,17115,9934,107,115,122
653,17117,4507,20,18,14
654,17119,29361,286,285,298
655,17121,4364,12,7,4
656,17123,935,26,28,26
657,17125,1358,36,40,49
658,17127,1308,2,3,2
659,17129,1150,30,23,18
660,17131,1323,11,11,10
661,17133,4225,38,40,46
662,17135,3608,12,12,12
663,17137,3710,33,46,54
664,17139,1540,7,6,7
665,17141,5489,147,174,204
666,17143,19162,1154,1402,1629
667,17145,3117,9,8,8
668,17147,1395,9,8,8
669,17149,1734,,,NaN
670,17151,302,4,4,5
671,17153,674,0,0,0
672,17155,433,,,NaN
673,17157,4054,38,48,57
674,17159,1694,28,25,19
675,17161,13827,326,420,495
676,17163,26731,152,123,95
677,17165,2450,33,39,41
678,17167,17121,302,340,403
679,17169,688,1,1,1
680,17171,459,4,3,4
681,17173,2215,9,9,9
682,17175,565,5,4,5
683,17177,4331,97,130,154
684,17179,14782,568,720,830
685,17181,2228,,,NaN
686,17183,8917,55,58,57
687,17185,1336,10,11,10
688,17187,1702,,,NaN
689,17189,1616,7,6,7
690,17191,1710,5,5,5
691,17193,1658,6,6,6
692,17195,6431,254,305,338
693,17197,69148,1116,1357,1650
694,17199,7080,55,69,82
695,17201,29618,558,718,868
696,17203,4098,178,220,258
697,18001,3356,43,60,74
698,18003,38085,569,618,695
699,18005,7742,80,96,123
700,18007,936,0,1,0
701,18009,1308,13,7,4
702,18011,6404,59,62,68
703,18013,973,4,5,4
704,18015,1824,26,35,45
705,18017,5631,20,17,11
706,18019,12492,77,71,64
707,18021,2481,17,17,14
708,18023,4082,41,53,67
709,18025,965,9,8,9
710,18027,2878,4,3,3
711,18029,5619,43,60,75
712,18031,2768,12,12,12
713,18033,3993,33,35,39
714,18035,10164,91,119,152
715,18037,6041,18,14,13
716,18039,26530,385,510,628
717,18041,2757,7,6,6
718,18043,7456,62,73,90
719,18045,2063,10,10,9
720,18047,1635,7,7,6
721,18049,1870,12,11,12
722,18051,4230,46,52,54
723,18053,6668,60,59,66
724,18055,2673,5,5,4
725,18057,33688,454,610,764
726,18059,7754,85,107,130
727,18061,4224,25,15,11
728,18063,16489,218,307,373
729,18065,5524,35,44,56
730,18067,9488,126,151,188
731,18069,3691,25,17,11
732,18071,4853,103,134,167
733,18073,3367,85,113,141
734,18075,1833,7,8,7
735,18077,3025,24,26,28
736,18079,2229,10,10,9
737,18081,17161,192,202,214
738,18083,3615,12,11,12
739,18085,8902,146,191,241
740,18087,2473,11,12,10
741,18089,50297,533,678,865
742,18091,10399,310,391,484
743,18093,4260,11,11,10
744,18095,12128,109,152,185
745,18097,94108,930,1140,1455
746,18099,5648,60,79,97
747,18101,818,,,NaN
748,18103,3687,22,19,19
749,18105,11042,236,301,379
750,18107,4102,43,39,38
751,18109,6307,47,60,76
752,18111,1011,10,10,9
753,18113,5274,44,51,62
754,18115,551,3,2,3
755,18117,1747,7,8,7
756,18119,1886,7,8,7
757,18121,1429,7,6,6
758,18123,1783,11,10,10
759,18125,1293,,,NaN
760,18127,16763,235,322,394
761,18129,2668,10,10,9
762,18131,1111,6,5,6
763,18133,3491,22,19,15
764,18135,2320,20,20,18
765,18137,3313,7,7,6
766,18139,1682,5,5,5
767,18141,32678,792,967,1146
768,18143,2566,10,9,9
769,18145,4716,11,10,10
770,18147,2262,12,12,12
771,18149,1963,37,46,58
772,18151,3536,53,71,89
773,18153,2067,6,6,6
774,18155,765,,,NaN
775,18157,21118,424,568,702
776,18159,1590,15,9,7
777,18161,692,,,NaN
778,18163,21832,142,170,214
779,18165,1644,7,6,6
780,18167,12025,75,70,70
781,18169,3426,24,21,23
782,18171,776,,,NaN
783,18173,7623,61,82,101
784,18175,2247,43,53,68
785,18177,6811,37,40,43
786,18179,2800,63,60,59
787,18181,3043,11,11,10
788,18183,3672,53,74,92
789,19001,838,,,NaN
790,19003,321,1,1,0
791,19005,1487,5,5,4
792,19007,1256,5,4,4
793,19009,488,,,NaN
794,19011,2484,18,21,24
795,19013,15341,110,125,145
796,19015,2533,29,38,45
797,19017,2769,12,11,10
798,19019,1860,21,24,25
799,19021,4195,12,11,10
800,19023,1614,3,4,3
801,19025,1326,4,4,4
802,19027,2745,13,17,20
803,19029,1332,5,5,4
804,19031,1810,40,53,63
805,19033,5135,50,65,77
806,19035,1548,10,5,3
807,19037,1214,3,2,2
808,19039,978,5,5,4
809,19041,2040,52,43,33
810,19043,1632,6,5,5
811,19045,5244,104,130,152
812,19047,2603,11,10,9
813,19049,10728,126,110,109
814,19051,792,6,6,5
815,19053,584,3,3,2
816,19055,1972,55,68,77
817,19057,4366,17,20,20
818,19059,2325,96,106,106
819,19061,12838,210,268,308
820,19063,1249,43,45,39
821,19065,1822,7,6,5
822,19067,1530,9,9,7
823,19069,1119,6,6,5
824,19071,591,9,9,7
825,19073,756,4,4,3
826,19075,1341,4,4,3
827,19077,1161,32,28,24
828,19079,1764,6,5,5
829,19081,1415,8,7,6
830,19083,1767,13,11,11
831,19085,1725,11,10,9
832,19087,2843,11,11,9
833,19089,1023,3,3,2
834,19091,1177,9,8,7
835,19093,879,6,6,5
836,19095,1441,6,5,5
837,19097,2156,13,11,11
838,19099,4045,44,30,23
839,19101,1303,4,4,3
840,19103,13664,238,308,376
841,19105,2906,12,11,9
842,19107,939,3,3,2
843,19109,2092,30,30,28
844,19111,3652,,,NaN
845,19113,19974,158,204,245
846,19115,1254,6,6,5
847,19117,747,,,NaN
848,19119,1517,24,29,29
849,19121,1511,12,11,10
850,19123,2204,10,9,8
851,19125,3519,20,18,17
852,19127,4745,14,12,9
853,19129,1555,12,12,9
854,19131,1248,8,7,7
855,19133,801,9,8,7
856,19135,920,,,NaN
857,19137,985,5,5,4
858,19139,4488,75,81,88
859,19141,1937,18,12,9
860,19143,721,16,9,5
861,19145,1863,15,16,17
862,19147,1081,28,27,28
863,19149,3888,68,80,84
864,19151,830,3,3,2
865,19153,54889,732,729,744
866,19155,10449,236,314,356
867,19157,1515,,,NaN
868,19159,529,,,NaN
869,19161,1247,23,32,37
870,19163,18307,611,756,886
871,19165,1242,12,6,4
872,19167,4985,39,34,27
873,19169,10147,207,266,323
874,19171,2055,4,4,3
875,19173,643,0,1,0
876,19175,1227,8,8,7
877,19177,550,5,5,4
878,19179,4226,11,6,3
879,19181,5418,64,59,57
880,19183,2451,15,13,10
881,19185,516,,,NaN
882,19187,5049,14,9,7
883,19189,1344,6,6,5
884,19191,1907,18,18,19
885,19193,14639,192,185,169
886,19195,685,4,4,4
887,19197,1774,6,6,5
888,20001,1215,9,5,5
889,20003,829,2,1,1
890,20005,1571,8,5,4
891,20007,369,0,1,0
892,20009,2595,4,2,2
893,20011,1339,30,38,45
894,20013,1234,5,3,2
895,20015,7394,46,49,56
896,20017,251,1,0,0
897,20019,265,0,1,0
898,20021,2416,6,4,3
899,20023,359,1,0,0
900,20025,247,0,0,0
901,20027,786,1,0,0
902,20029,972,0,0,0
903,20031,723,,,NaN
904,20033,167,,,NaN
905,20035,3897,5,3,3
906,20037,4648,20,21,19
907,20039,264,0,1,0
908,20041,1711,2,2,1
909,20043,961,,,NaN
910,20045,8944,90,109,133
911,20047,259,1,1,0
912,20049,178,0,0,0
913,20051,3722,3,2,1
914,20053,1215,1,0,0
915,20055,6019,5,4,2
916,20057,5696,25,22,19
917,20059,2495,4,3,2
918,20061,3178,21,21,17
919,20063,385,0,0,0
920,20065,263,4,3,2
921,20067,935,,,NaN
922,20069,556,0,1,0
923,20071,104,1,0,0
924,20073,551,0,0,0
925,20075,202,0,1,0
926,20077,616,,,NaN
927,20079,3551,27,25,24
928,20081,418,,,NaN
929,20083,210,1,0,0
930,20085,1382,7,5,4
931,20087,1675,18,19,16
932,20089,207,1,1,0
933,20091,56299,334,320,279
934,20093,562,1,0,0
935,20095,743,4,3,2
936,20097,237,0,0,0
937,20099,2707,5,3,2
938,20101,126,0,1,0
939,20103,7069,35,29,22
940,20105,257,0,0,0
941,20107,782,4,3,2
942,20109,292,0,0,0
943,20111,4214,20,21,18
944,20113,3203,13,10,9
945,20115,1046,1,1,1
946,20117,1077,0,0,0
947,20119,502,0,1,0
948,20121,2670,,,NaN
949,20123,561,1,0,0
950,20125,3399,7,4,3
951,20127,570,,,NaN
952,20129,254,0,0,0
953,20131,1503,,,NaN
954,20133,1773,8,6,4
955,20135,369,0,1,0
956,20137,1202,0,0,0
957,20139,1209,2,2,1
958,20141,288,0,0,0
959,20143,549,1,0,0
960,20145,1144,0,1,0
961,20147,711,0,0,0
962,20149,1854,23,20,17
963,20151,811,1,0,0
964,20153,298,0,0,0
965,20155,8354,7,5,3
966,20157,659,0,1,0
967,20159,1065,1,1,1
968,20161,6315,34,42,51
969,20163,655,1,0,0
970,20165,431,1,1,0
971,20167,855,1,1,1
972,20169,6096,30,38,44
973,20171,577,1,1,0
974,20173,54861,217,250,298
975,20175,3837,7,5,3
976,20177,16967,170,207,244
977,20179,432,0,0,0
978,20181,618,0,0,0
979,20183,269,1,0,0
980,20185,337,1,0,0
981,20187,184,0,0,0
982,20189,555,,,NaN
983,20191,2108,4,2,2
984,20193,1092,1,1,0
985,20195,404,0,0,0
986,20197,671,0,1,0
987,20199,175,0,0,0
988,20201,531,0,1,0
989,20203,216,0,0,0
990,20205,988,2,1,1
991,20207,213,2,1,1
992,20209,19709,113,134,154
993,21001,1789,104,104,111
994,21003,1952,53,71,80
995,21005,1683,,,NaN
996,21007,383,5,5,5
997,21009,4268,43,44,47
998,21011,832,10,10,8
999,21013,2963,32,33,29
1000,21015,13234,85,78,69
1001,21017,1626,6,7,5
1002,21019,4786,29,34,39
1003,21021,3298,40,50,58
1004,21023,545,3,3,3
1005,21025,987,11,10,9
1006,21027,1145,5,5,3
1007,21029,6825,331,356,452
