,County,340,346,353,360
298,08107,1010,67,66,62
299,08109,251,8,6,7
300,08111,26,,,NaN
301,08113,388,,,NaN
302,08115,125,5,4,5
303,08117,2077,143,143,139
304,08119,956,57,53,53
305,08121,340,22,16,16
306,08123,19361,1025,927,848
307,08125,527,44,30,21
308,09001,53101,2881,2484,2396
309,09003,43253,2891,2546,2563
310,09005,7004,642,617,666
311,09007,5874,603,591,638
312,09009,44134,2803,2429,2350
313,09011,9645,868,828,883
314,09013,4497,399,388,427
315,09015,4591,616,599,680
316,10001,8771,1005,1092,1165
317,10003,31697,3012,3107,3179
318,10005,14458,1243,1302,1391
319,11001,NaN,1603,1563,1615
320,12001,15420,747,754,776
321,12003,2397,125,133,146
322,12005,11358,934,985,1061
323,12007,2103,373,418,459
324,12009,20145,1309,1337,1386
325,12011,132897,6921,6753,6980
326,12013,1159,105,121,128
327,12015,7065,588,638,677
328,12017,6417,480,487,495
329,12019,10794,962,1072,1144
330,12021,21683,897,876,879
331,12023,5816,401,457,514
332,12027,2839,142,149,159
333,12029,1083,60,70,86
334,12031,58296,4819,5206,5701
335,12033,21408,1548,1625,1750
336,12035,3542,306,359,401
337,12037,877,15,18,17
338,12039,3831,195,227,266
339,12041,977,83,93,109
340,12043,761,27,29,32
341,12045,1268,83,92,106
342,12047,1220,114,139,157
343,12049,2056,103,115,130
344,12051,3214,266,292,335
345,12053,7028,615,640,690
346,12055,4803,273,268,268
347,12057,74368,4745,4742,5123
348,12059,1590,176,193,218
349,12061,6468,595,707,805
350,12063,4492,194,190,194
351,12065,955,75,99,113
352,12067,1413,,,NaN
353,12069,14723,1528,1742,2001
354,12071,39003,2405,2366,2498
355,12073,18706,941,939,974
356,12075,1791,120,134,144
357,12077,714,44,53,61
358,12079,1514,60,63,64
359,12081,21406,1456,1516,1642
360,12083,17030,1291,1407,1544
361,12085,7625,479,511,578
362,12086,288306,16570,16476,16773
363,12087,4153,172,158,154
364,12089,4488,473,532,599
365,12091,12325,917,959,969
366,12093,2345,93,101,105
367,12095,73050,5387,5776,6427
368,12097,24290,1629,1650,1730
369,12099,80239,4174,4249,4395
370,12101,21036,1941,2072,2251
371,12103,43210,2765,2684,2818
372,12105,35656,2572,2780,3028
373,12107,3799,354,389,456
374,12109,12407,1260,1408,1558
375,12111,13779,988,1067,1202
376,12113,10486,978,1051,1160
377,12115,17834,1148,1193,1219
378,12117,17341,1188,1283,1383
379,12119,4783,504,589,697
380,12121,3903,234,283,324
381,12123,1910,97,113,126
382,12125,1414,58,64,67
383,12127,21275,1643,1778,1972
384,12129,2027,135,142,157
385,12131,4681,270,276,271
386,12133,1907,155,176,196
387,13001,1602,125,140,159
388,13003,741,62,69,80
389,13005,984,108,124,128
390,13007,156,12,13,16
391,13009,3068,148,172,186
392,13011,1172,120,115,125
393,13013,5000,540,600,657
394,13015,7445,747,785,828
395,13017,1401,121,130,147
396,13019,1028,125,137,156
397,13021,9665,733,853,959
398,13023,923,99,112,121
399,13025,995,77,92,105
400,13027,945,79,86,98
401,13029,1857,146,172,200
402,13031,4278,201,229,260
403,13033,1518,97,107,118
404,13035,1598,192,199,213
405,13037,352,,,NaN
406,13039,2359,175,199,211
407,13043,663,26,34,37
408,13045,7337,476,474,450
409,13047,3231,403,412,455
410,13049,1000,79,91,100
411,13051,13088,808,903,1004
412,13053,2184,21,14,12
413,13055,1702,138,143,147
414,13057,15310,1740,1935,2114
415,13059,9736,543,560,594
416,13061,172,12,13,16
417,13063,13697,1068,1174,1301
418,13065,610,43,55,62
419,13067,41711,4380,4838,5404
420,13069,3956,320,337,350
421,13071,3016,160,186,219
422,13073,9241,969,1045,1140
423,13075,1181,95,68,47
424,13077,7794,831,905,987
425,13079,391,61,67,82
426,13081,1318,144,157,183
427,13083,749,74,75,84
428,13085,1671,192,221,251
429,13087,1939,134,149,172
430,13089,36358,2972,3276,3559
431,13091,1337,119,133,139
432,13093,647,61,73,86
433,13095,4538,261,290,339
434,13097,7896,744,818,896
435,13099,789,32,33,34
436,13101,359,19,20,18
437,13103,2573,152,166,183
438,13105,1512,80,70,71
439,13107,1706,132,161,182
440,13109,638,42,47,56
441,13111,1310,69,66,67
442,13113,4543,449,500,534
443,13115,7346,524,547,551
444,13117,10117,1145,1266,1417
445,13119,1723,182,203,220
446,13121,54514,5003,5630,6205
447,13123,1739,160,176,200
448,13125,166,36,35,37
449,13127,5092,300,327,368
450,13129,4647,371,366,371
451,13131,1225,93,107,130
452,13133,1040,147,164,191
453,13135,54368,4989,5461,5996
454,13137,3485,387,400,427
455,13139,17582,1644,1709,1871
456,13141,605,39,46,50
457,13143,1789,141,139,140
458,13145,1353,133,154,182
459,13147,1439,214,228,255
460,13149,567,50,60,64
461,13151,12579,1383,1526,1696
462,13153,7403,1074,1240,1428
463,13155,623,82,89,100
464,13157,5305,649,675,714
465,13159,778,109,123,136
466,13161,1189,92,107,123
467,13163,1254,89,94,103
468,13165,540,23,27,31
469,13167,669,67,72,77
470,13169,1085,124,151,177
471,13171,1076,139,130,120
472,13173,499,51,57,66
473,13175,3501,379,431,472
474,13177,1393,146,158,176
475,13179,1888,123,137,150
476,13181,410,30,32,38
477,13183,478,76,84,101
478,13185,8166,588,613,657
479,13187,1823,206,237,274
480,13189,1247,81,52,26
481,13191,483,33,39,45
482,13193,434,31,37,43
483,13195,1741,191,208,228
484,13197,298,27,28,32
485,13199,1043,107,122,134
486,13201,527,53,61,63
487,13205,1292,123,141,160
488,13207,1500,176,209,228
489,13209,569,70,88,98
490,13211,1087,112,121,142
491,13213,2759,260,254,240
492,13215,9231,759,897,1030
493,13217,5557,569,596,665
494,13219,2098,315,327,309
495,13221,824,117,129,151
496,13223,7847,982,1060,1157
497,13225,1436,125,146,161
498,13227,1665,202,228,254
499,13229,1583,191,222,238
500,13231,1171,149,158,177
501,13233,3238,275,298,314
502,13235,565,44,53,61
503,13237,1279,121,139,165
504,13239,93,,,NaN
505,13241,1061,175,191,217
506,13243,407,21,25,28
507,13245,13991,1157,1201,1297
508,13247,3797,328,349,382
509,13249,222,20,20,22
510,13251,572,42,53,64
511,13253,652,40,39,41
512,13255,3460,457,524,601
513,13257,2139,205,213,230
514,13259,672,19,23,26
515,13261,1648,133,150,165
516,13263,278,16,18,20
517,13265,50,2,3,3
518,13267,1416,112,131,155
519,13269,503,38,43,47
520,13271,752,38,37,39
521,13273,551,41,42,45
522,13275,2651,295,324,374
523,13277,3344,243,264,273
524,13279,2173,218,251,270
525,13281,767,65,67,72
526,13283,471,49,55,60
527,13285,4846,341,380,420
528,13287,602,58,57,64
529,13289,376,56,63,70
530,13291,1374,96,100,111
531,13293,1981,195,205,220
532,13295,3861,393,402,435
533,13297,5120,704,832,934
534,13299,3148,260,313,349
535,13301,272,20,24,28
536,13303,1308,51,51,49
537,13305,2023,155,177,198
538,13307,84,12,15,16
539,13309,457,18,22,24
540,13311,1992,251,277,306
541,13313,11272,958,896,900
542,13315,561,68,58,46
543,13317,601,59,68,75
544,13319,585,54,60,71
545,13321,1039,106,124,141
546,15001,1883,87,84,91
547,15003,17731,721,719,770
548,15005,0,0,0,0
549,15007,144,3,3,1
550,15009,1306,184,237,282
551,16001,36588,2687,2559,2579
552,16003,225,59,66,72
553,16005,6176,291,248,233
554,16007,251,9,8,7
555,16009,404,51,52,63
556,16011,3552,123,95,87
557,16013,1541,,,NaN
558,16015,238,23,23,27
559,16017,1835,265,271,300
560,16019,10102,435,367,337
561,16021,522,54,54,61
562,16023,158,6,5,5
563,16025,56,0,0,0
564,16027,20009,878,720,682
565,16029,507,23,32,37
566,16031,2483,52,39,35
567,16033,53,0,1,0
568,16035,802,34,29,30
569,16037,197,8,7,6
570,16039,1319,146,158,169
571,16041,900,46,39,39
572,16043,855,13,11,9
573,16045,1376,58,50,46
574,16047,1130,24,19,17
575,16049,978,57,55,55
576,16051,2024,83,77,72
577,16053,2173,34,25,22
578,16055,11956,1068,961,975
579,16057,2114,70,58,53
580,16059,456,5,4,4
581,16061,335,9,6,3
582,16063,431,11,10,8
583,16065,5168,118,99,83
584,16067,2015,68,62,60
585,16069,2944,129,104,99
586,16071,245,11,10,8
587,16073,868,30,25,23
588,16075,2006,77,68,65
589,16077,535,11,10,8
590,16079,803,95,89,99
591,16081,688,34,36,33
592,16083,7783,153,114,101
593,16085,448,83,107,118
594,16087,966,51,45,43
595,17001,6132,357,325,308
596,17003,335,16,15,16
597,17005,1487,84,74,70
598,17007,4939,200,173,149
599,17009,434,25,19,18
600,17011,2722,108,95,82
601,17013,356,9,7,7
602,17015,1306,42,37,33
603,17017,1496,95,84,75
604,17019,13449,514,468,431
605,17021,2516,110,91,82
606,17023,1134,84,78,76
607,17025,1176,39,29,25
608,17027,4342,189,157,136
609,17029,4183,223,204,200
610,17031,384931,15496,13600,12422
611,17033,1537,72,57,50
612,17035,906,55,43,40
613,17037,6453,264,228,204
614,17039,876,64,60,57
615,17041,1789,99,96,86
616,17043,60077,2604,2275,2091
617,17045,1308,95,66,52
618,17047,368,30,27,27
619,17049,3752,151,123,104
620,17051,2591,115,83,70
621,17053,1185,91,73,63
622,17055,3203,313,294,287
623,17057,2270,220,228,225
624,17059,313,43,45,46
625,17061,1095,37,27,22
626,17063,3757,163,139,124
627,17065,561,45,38,37
628,17067,1263,64,57,47
629,17069,208,20,19,21
630,17071,393,19,21,20
631,17073,3591,167,142,113
632,17075,2251,92,75,67
633,17077,3540,173,154,146
634,17079,872,45,43,40
635,17081,2826,239,219,213
636,17083,1913,124,92,68
637,17085,1368,64,48,48
638,17087,953,45,41,38
639,17089,40532,1760,1543,1408
640,17091,10488,304,256,219
641,17093,8207,383,309,253
642,17095,3900,219,182,164
643,17097,47101,1905,1629,1452
644,17099,8135,305,270,220
645,17101,1859,262,245,233
646,17103,2648,133,115,103
647,17105,3050,153,144,124
648,17107,2628,127,116,102
649,17109,1943,88,72,71
650,17111,18589,1013,924,871
651,17113,11232,591,545,515
652,17115,7823,211,175,147
653,17117,3143,162,117,88
654,17119,20334,1256,1104,1030
655,17121,3445,181,150,126
656,17123,561,30,24,23
657,17125,970,53,47,43
658,17127,863,40,22,11
659,17129,706,51,51,51
660,17131,1042,53,42,40
661,17133,2991,221,205,191
662,17135,2025,374,510,507
663,17137,2941,133,113,99
664,17139,1222,66,49,36
665,17141,3939,224,197,182
666,17143,12734,759,655,629
667,17145,2021,327,305,281
668,17147,1014,58,52,51
669,17149,1328,66,55,49
670,17151,182,24,25,28
671,17153,548,28,23,22
672,17155,310,8,7,7
673,17157,3203,221,212,206
674,17159,1251,98,77,63
675,17161,10776,415,342,282
676,17163,18413,989,896,847
677,17165,1687,173,167,166
678,17167,12950,481,402,355
679,17169,530,26,25,24
680,17171,311,19,22,24
681,17173,1752,65,54,48
682,17175,427,21,16,15
683,17177,3157,135,112,99
684,17179,9984,707,645,585
685,17181,1598,101,98,96
686,17183,6112,663,605,616
687,17185,992,83,70,70
688,17187,1463,70,59,53
689,17189,1161,86,71,59
690,17191,1298,90,74,72
691,17193,1082,111,76,52
692,17195,4700,201,167,146
693,17197,50920,2229,1921,1741
694,17199,5038,304,275,256
695,17201,23539,758,648,566
696,17203,2668,182,157,149
697,18001,2545,145,122,110
698,18003,27103,1534,1387,1253
699,18005,5285,393,374,363
700,18007,733,69,67,66
701,18009,846,36,31,27
702,18011,4293,454,443,439
703,18013,681,103,113,124
704,18015,1268,140,146,153
705,18017,4114,278,274,279
706,18019,8027,656,649,636
707,18021,1824,125,118,113
708,18023,3115,298,284,282
709,18025,568,41,33,25
710,18027,2223,103,93,81
711,18029,3682,336,339,331
712,18031,2042,122,99,83
713,18033,2896,196,177,161
714,18035,7395,481,457,444
715,18037,4354,587,584,591
716,18039,22301,713,584,488
717,18041,2110,124,121,111
718,18043,4909,370,350,339
719,18045,1452,109,99,92
720,18047,1149,105,106,107
721,18049,1350,94,82,71
722,18051,2910,173,157,141
723,18053,4761,384,350,324
724,18055,1850,187,186,188
725,18057,22830,2057,1967,1895
726,18059,4855,450,414,391
727,18061,2520,278,287,279
728,18063,10916,1074,1070,1040
729,18065,4043,393,400,394
730,18067,6389,591,559,546
731,18069,2367,246,246,235
732,18071,3665,253,235,226
733,18073,2380,171,156,143
734,18075,1476,56,45,41
735,18077,2077,212,211,204
736,18079,1661,149,139,137
737,18081,11567,1117,1101,1039
738,18083,2795,138,114,105
739,18085,6659,397,367,344
740,18087,1986,88,79,71
741,18089,38879,2139,2013,1854
742,18091,7222,590,574,555
743,18093,3142,339,343,339
744,18095,8583,792,761,744
745,18097,68136,5391,5118,4991
746,18099,4380,197,167,147
747,18101,562,46,52,50
748,18103,2641,206,197,192
749,18105,7808,452,410,393
750,18107,2714,296,281,284
751,18109,4104,408,382,371
752,18111,808,43,38,35
753,18113,3899,278,250,241
754,18115,385,63,64,71
755,18117,1166,127,131,135
756,18119,1254,128,113,93
757,18121,1139,78,75,72
758,18123,1153,91,94,99
759,18125,883,91,78,64
760,18127,12398,928,889,852
761,18129,1793,128,127,124
762,18131,818,91,80,74
763,18133,2365,263,245,257
764,18135,1799,75,66,59
765,18137,2388,187,177,162
766,18139,1110,167,167,174
767,18141,23778,1061,973,873
768,18143,1857,129,117,110
769,18145,3225,249,224,215
770,18147,1395,156,158,162
771,18149,1511,101,76,59
772,18151,2531,276,279,277
773,18153,1615,123,129,124
774,18155,476,61,68,69
775,18157,14510,1125,1054,1000
776,18159,1033,111,106,105
777,18161,471,70,74,79
778,18163,14780,1152,1152,1105
779,18165,1180,124,113,109
780,18167,9082,617,563,507
781,18169,2544,131,114,103
782,18171,493,63,57,59
783,18173,4976,392,397,376
784,18175,1372,146,145,149
785,18177,5055,331,291,261
786,18179,1860,92,74,66
787,18181,2226,229,209,193
788,18183,2370,190,179,172
789,19001,581,42,44,42
790,19003,252,28,28,31
791,19005,1144,52,40,34
792,19007,945,36,32,28
793,19009,364,23,26,33
794,19011,1963,44,35,29
795,19013,12538,351,294,257
796,19015,1822,98,90,86
797,19017,2225,46,38,32
798,19019,1406,40,33,29
799,19021,3650,146,126,118
800,19023,1248,53,55,50
801,19025,1166,,,NaN
802,19027,2326,76,63,58
803,19029,1015,42,34,31
804,19031,1350,51,40,38
805,19033,4258,119,93,82
806,19035,1194,52,41,38
807,19037,1015,26,21,19
808,19039,653,70,81,91
809,19041,1516,51,37,34
810,19043,1344,41,37,32
811,19045,4042,139,111,100
812,19047,2074,71,62,59
813,19049,7738,314,273,258
814,19051,625,28,25,24
815,19053,414,22,22,21
816,19055,1603,24,18,14
817,19057,3444,89,77,65
818,19059,1672,42,30,27
819,19061,10452,208,175,146
820,19063,983,63,59,59
821,19065,1338,90,94,94
822,19067,1259,27,22,18
823,19069,870,36,33,33
824,19071,454,16,13,13
825,19073,634,25,21,20
826,19075,1053,63,63,63
827,19077,933,49,49,47
828,19079,1436,68,53,51
829,19081,1150,59,45,42
830,19083,1429,55,44,41
831,19085,1398,70,58,49
832,19087,2442,65,47,43
833,19089,692,36,33,32
834,19091,938,39,32,31
835,19093,682,23,17,16
836,19095,1124,33,26,24
837,19097,1752,39,33,27
838,19099,2817,158,149,145
839,19101,974,77,71,73
840,19103,10854,251,217,196
841,19105,2563,44,37,31
842,19107,775,21,17,14
843,19109,1474,47,28,21
844,19111,2809,128,109,103
845,19113,16370,466,392,358
846,19115,1047,50,50,49
847,19117,539,93,102,116
848,19119,1226,41,33,30
849,19121,920,49,43,42
850,19123,1657,113,100,105
851,19125,2623,157,134,130
852,19127,3946,95,77,71
853,19129,1259,30,24,20
854,19131,1011,51,47,43
855,19133,539,17,13,12
856,19135,617,70,71,78
857,19137,716,59,56,55
858,19139,3488,93,76,69
859,19141,1574,55,41,37
860,19143,607,8,6,5
861,19145,1338,28,23,20
862,19147,790,,,NaN
863,19149,3308,92,67,61
864,19151,683,19,14,13
865,19153,40537,1556,1330,1257
866,19155,8078,321,271,251
867,19157,1175,36,30,27
868,19159,352,23,19,20
869,19161,1022,24,18,16
870,19163,13822,434,344,305
871,19165,923,34,29,27
872,19167,4278,100,78,70
873,19169,7868,229,182,171
874,19171,1739,61,54,52
875,19173,529,17,16,16
876,19175,1004,33,31,28
877,19177,448,13,10,9
878,19179,3061,98,81,76
879,19181,3659,205,181,175
880,19183,1820,104,89,86
881,19185,364,13,11,9
882,19187,4343,125,93,81
883,19189,1090,31,22,21
884,19191,1345,75,63,61
885,19193,12083,297,233,210
886,19195,504,41,40,39
887,19197,1501,44,34,32
888,20001,593,78,79,88
889,20003,493,28,25,26
890,20005,1178,78,65,71
891,20007,259,11,8,7
892,20009,2106,103,82,81
893,20011,834,66,58,63
894,20013,977,35,27,24
895,20015,4897,349,296,300
896,20017,226,23,20,24
897,20019,143,12,8,7
898,20021,1604,105,95,95
899,20023,266,19,17,18
900,20025,183,,,NaN
901,20027,608,47,43,44
902,20029,833,42,31,30
903,20031,473,52,44,52
904,20033,138,6,4,4
905,20035,2328,159,136,132
906,20037,3159,177,142,147
907,20039,228,4,2,3
908,20041,1129,122,115,127
909,20043,673,48,41,43
910,20045,6146,325,294,293
911,20047,232,6,5,4
912,20049,96,10,8,7
913,20051,3132,,,NaN
914,20053,1012,52,38,36
915,20055,5378,77,50,44
916,20057,5039,61,44,38
917,20059,1594,127,123,128
918,20061,1622,136,120,132
919,20063,329,6,5,4
920,20065,202,5,4,4
921,20067,901,,,NaN
922,20069,508,40,31,41
923,20071,89,0,0,0
924,20073,400,30,24,33
925,20075,182,4,3,3
926,20077,404,21,17,17
927,20079,2444,160,138,139
928,20081,356,19,16,16
929,20083,157,,,NaN
930,20085,991,66,51,53
931,20087,1087,102,89,94
932,20089,138,6,4,4
933,20091,36727,2279,1926,1993
934,20093,485,12,7,5
935,20095,535,31,23,23
936,20097,133,4,3,3
937,20099,1679,251,238,255
938,20101,118,5,4,3
939,20103,4823,231,181,189
940,20105,184,25,22,25
941,20107,475,49,48,52
942,20109,267,,,NaN
943,20111,3255,124,100,96
944,20113,2239,,,NaN
945,20115,624,47,38,42
946,20117,810,48,42,46
947,20119,384,19,18,18
948,20121,1648,174,171,191
949,20123,383,41,39,42
950,20125,1985,318,320,377
951,20127,373,53,43,47
952,20129,201,,,NaN
953,20131,1309,29,16,14
954,20133,1077,107,97,107
955,20135,323,11,8,7
956,20137,1171,20,25,30
957,20139,764,63,55,58
958,20141,163,22,17,20
959,20143,390,33,27,30
960,20145,954,59,56,53
961,20147,561,18,14,14
962,20149,990,115,118,136
963,20151,666,33,27,26
964,20153,306,17,15,15
965,20155,6724,250,180,166
966,20157,544,43,38,38
967,20159,733,67,55,58
968,20161,4673,259,229,236
969,20163,446,13,8,8
970,20165,333,,,NaN
971,20167,711,,,NaN
972,20169,4032,434,391,417
973,20171,537,,,NaN
974,20173,36975,2168,1953,1915
975,20175,3491,93,84,79
976,20177,10878,625,515,515
977,20179,370,9,6,6
978,20181,537,12,9,9
979,20183,198,7,5,5
980,20185,265,10,6,7
981,20187,159,2,2,1
982,20189,505,10,7,7
983,20191,1259,108,100,103
984,20193,890,26,21,18
985,20195,287,11,8,8
986,20197,387,24,24,25
987,20199,159,,,NaN
988,20201,395,12,9,7
989,20203,179,,,NaN
990,20205,597,74,66,70
991,20207,99,5,4,3
992,20209,14857,893,878,923
993,21001,1181,,,NaN
994,21003,1090,114,120,132
995,21005,925,138,158,167
996,21007,227,14,13,14
