,County,249,255,262,269
343,12049,1358,86,104,121
344,12051,2069,29,37,44
345,12053,3126,134,132,135
346,12055,2156,81,81,84
347,12057,41826,1261,1318,1459
348,12059,753,31,39,46
349,12061,3219,174,235,311
350,12063,2810,89,79,70
351,12065,557,,,NaN
352,12067,1233,,,NaN
353,12069,7466,164,126,98
354,12071,20377,490,532,617
355,12073,10482,569,401,290
356,12075,1035,46,55,71
357,12077,516,,,NaN
358,12079,1014,,,NaN
359,12081,11458,327,360,443
360,12083,9708,262,251,245
361,12085,4890,248,301,394
362,12086,169426,2522,2472,2456
363,12087,1835,33,46,58
364,12089,2097,55,39,28
365,12091,4953,171,207,217
366,12093,1554,164,191,252
367,12095,39973,1169,1317,1569
368,12097,12438,375,425,517
369,12099,46283,1174,1174,1285
370,12101,9204,458,611,821
371,12103,22004,585,645,732
372,12105,19849,754,803,876
373,12107,2127,84,78,76
374,12109,5308,215,215,209
375,12111,8000,209,197,183
376,12113,5314,66,58,40
377,12115,8142,318,395,513
378,12117,8998,192,155,142
379,12119,2222,48,39,27
380,12121,2714,103,109,109
381,12123,1322,44,46,49
382,12125,955,61,41,27
383,12127,10815,296,268,240
384,12129,1126,49,35,30
385,12131,1958,78,93,102
386,12133,1076,,,NaN
387,13001,1028,27,15,13
388,13003,441,1,0,0
389,13005,597,,,NaN
390,13007,84,0,0,0
391,13009,2109,71,45,33
392,13011,482,,,NaN
393,13013,2174,95,88,83
394,13015,2910,112,116,112
395,13017,772,34,30,27
396,13019,449,,,NaN
397,13021,6053,108,66,42
398,13023,433,,,NaN
399,13025,344,1,0,0
400,13027,520,,,NaN
401,13029,1147,104,124,154
402,13031,2880,87,58,35
403,13033,802,42,43,42
404,13035,654,,,NaN
405,13037,244,0,0,0
406,13039,1290,71,70,70
407,13043,458,42,57,66
408,13045,2769,155,188,232
409,13047,1181,95,99,105
410,13049,633,,,NaN
411,13051,8428,321,318,315
412,13053,1633,3,0,0
413,13055,765,45,40,32
414,13057,6021,217,192,152
415,13059,5024,142,78,48
416,13061,121,0,0,0
417,13063,7078,66,40,24
418,13065,377,,,NaN
419,13067,19551,433,370,294
420,13069,2053,86,98,114
421,13071,1878,3,0,0
422,13073,3741,108,89,70
423,13075,549,,,NaN
424,13077,2605,118,128,133
425,13079,167,0,0,0
426,13081,551,,,NaN
427,13083,282,,,NaN
428,13085,814,25,18,13
429,13087,1149,52,59,68
430,13089,18647,643,773,937
431,13091,426,31,23,17
432,13093,338,,,NaN
433,13095,3147,28,21,14
434,13097,3550,120,152,189
435,13099,493,,,NaN
436,13101,240,0,0,0
437,13103,1439,59,47,37
438,13105,645,56,70,78
439,13107,1047,53,43,34
440,13109,428,,,NaN
441,13111,651,73,86,105
442,13113,1850,129,180,227
443,13115,3161,241,217,208
444,13117,4007,331,450,576
445,13119,753,45,37,32
446,13121,27529,609,542,519
447,13123,818,,,NaN
448,13125,38,0,0,0
449,13127,3454,38,23,14
450,13129,1846,84,77,74
451,13131,774,22,20,14
452,13133,501,,,NaN
453,13135,27358,799,836,885
454,13137,1640,131,148,172
455,13139,9247,566,652,722
456,13141,391,1,0,0
457,13143,473,38,35,35
458,13145,793,,,NaN
459,13147,507,,,NaN
460,13149,194,0,0,0
461,13151,5208,292,339,416
462,13153,3139,111,89,77
463,13155,295,,,NaN
464,13157,1987,120,117,111
465,13159,221,0,0,0
466,13161,716,,,NaN
467,13163,793,,,NaN
468,13165,421,,,NaN
469,13167,416,1,0,0
470,13169,553,,,NaN
471,13171,365,,,NaN
472,13173,295,1,0,0
473,13175,1651,74,65,58
474,13177,698,,,NaN
475,13179,1108,62,64,75
476,13181,213,0,0,0
477,13183,251,0,0,0
478,13185,3900,88,84,77
479,13187,908,46,32,25
480,13189,601,,,NaN
481,13191,290,,,NaN
482,13193,233,0,0,0
483,13195,691,30,22,19
484,13197,190,0,0,0
485,13199,544,,,NaN
486,13201,260,0,0,0
487,13205,806,28,32,35
488,13207,686,36,40,47
489,13209,304,,,NaN
490,13211,481,,,NaN
491,13213,826,46,52,64
492,13215,6009,149,175,204
493,13217,2581,63,54,49
494,13219,739,32,24,19
495,13221,330,,,NaN
496,13223,2776,60,39,24
497,13225,670,,,NaN
498,13227,618,21,14,13
499,13229,606,,,NaN
500,13231,326,,,NaN
501,13233,1476,82,97,107
502,13235,312,1,0,0
503,13237,688,,,NaN
504,13239,32,0,0,0
505,13241,340,,,NaN
506,13243,331,1,0,0
507,13245,7101,235,202,176
508,13247,1852,44,41,35
509,13249,105,0,0,0
510,13251,414,43,44,49
511,13253,356,,,NaN
512,13255,1333,60,83,103
513,13257,1058,93,102,120
514,13259,521,62,57,43
515,13261,930,,,NaN
516,13263,166,0,0,0
517,13265,22,0,0,0
518,13267,832,68,86,104
519,13269,210,0,0,0
520,13271,384,,,NaN
521,13273,329,1,0,0
522,13275,1492,,,NaN
523,13277,1774,98,117,137
524,13279,1327,53,51,43
525,13281,331,48,51,57
526,13283,258,0,0,0
527,13285,2802,54,54,56
528,13287,304,,,NaN
529,13289,192,0,0,0
530,13291,757,114,146,170
531,13293,789,48,52,53
532,13295,1531,96,65,49
533,13297,1813,71,75,74
534,13299,1492,24,21,14
535,13301,150,0,0,0
536,13303,671,,,NaN
537,13305,1128,35,37,35
538,13307,44,0,0,0
539,13309,332,1,0,0
540,13311,832,129,173,207
541,13313,4562,133,123,119
542,13315,248,0,0,0
543,13317,266,0,0,0
544,13319,336,1,0,0
545,13321,530,,,NaN
546,15001,700,44,30,19
547,15003,10939,531,425,292
548,15005,0,0,0,0
549,15007,59,0,0,0
550,15009,388,7,6,0
551,16001,12862,592,761,941
552,16003,28,0,0,0
553,16005,1025,196,237,291
554,16007,42,,,NaN
555,16009,142,,,NaN
556,16011,914,251,274,295
557,16013,664,38,50,59
558,16015,70,0,0,0
559,16017,321,57,65,77
560,16019,2716,311,338,347
561,16021,57,0,0,0
562,16023,30,0,0,0
563,16025,31,7,0,0
564,16027,8168,265,294,310
565,16029,116,,,NaN
566,16031,724,104,154,189
567,16033,33,0,0,0
568,16035,44,7,0,0
569,16037,66,6,0,0
570,16039,342,14,12,7
571,16041,121,,,NaN
572,16043,199,50,71,93
573,16045,326,51,74,83
574,16047,284,13,11,7
575,16049,198,,,NaN
576,16051,569,118,155,203
577,16053,756,37,33,27
578,16055,2654,245,342,453
579,16057,416,117,174,226
580,16059,93,7,4,0
581,16061,15,0,0,0
582,16063,91,0,0,0
583,16065,736,294,407,510
584,16067,685,82,112,143
585,16069,435,31,29,21
586,16071,26,0,0,0
587,16073,329,6,11,7
588,16075,876,61,65,63
589,16077,236,52,37,24
590,16079,215,,,NaN
591,16081,168,11,7,7
592,16083,2224,271,361,461
593,16085,93,0,0,0
594,16087,361,14,13,7
595,17001,1123,189,252,322
596,17003,81,14,14,14
597,17005,328,46,40,32
598,17007,1125,118,152,189
599,17009,61,27,16,14
600,17011,641,87,89,91
601,17013,60,,,NaN
602,17015,230,27,17,10
603,17017,398,39,57,61
604,17019,4703,276,231,162
605,17021,539,180,226,278
606,17023,173,35,30,28
607,17025,154,21,23,21
608,17027,1169,109,100,87
609,17029,1464,99,86,65
610,17031,143634,4878,5251,5547
611,17033,450,115,95,75
612,17035,217,33,35,35
613,17037,1579,180,226,289
614,17039,122,21,21,21
615,17041,312,38,53,60
616,17043,17471,802,882,925
617,17045,113,,,NaN
618,17047,63,,,NaN
619,17049,870,45,28,18
620,17051,418,113,128,140
621,17053,106,14,15,14
622,17055,539,57,55,49
623,17057,176,45,64,86
624,17059,73,,,NaN
625,17061,227,33,36,35
626,17063,669,45,42,35
627,17065,68,,,NaN
628,17067,217,42,36,35
629,17069,40,7,7,7
630,17071,66,7,9,7
631,17073,666,47,47,42
632,17075,365,35,53,56
633,17077,1261,34,17,12
634,17079,211,28,33,35
635,17081,611,59,68,76
636,17083,392,,,NaN
637,17085,263,32,40,42
638,17087,156,20,24,22
639,17089,13092,596,655,723
640,17091,2741,91,76,60
641,17093,2009,135,167,211
642,17095,670,90,104,128
643,17097,16892,524,485,447
644,17099,1712,109,103,90
645,17101,256,,,NaN
646,17103,371,54,75,97
647,17105,395,104,140,182
648,17107,464,30,20,14
649,17109,480,32,24,14
650,17111,4581,188,207,222
651,17113,3279,105,62,41
652,17115,1544,163,160,157
653,17117,544,68,70,70
654,17119,5698,369,334,287
655,17121,554,61,52,45
656,17123,104,14,14,14
657,17125,147,28,27,24
658,17127,112,21,21,21
659,17129,125,14,20,21
660,17131,139,21,21,21
661,17133,674,60,69,73
662,17135,372,73,99,129
663,17137,661,47,54,49
664,17139,214,22,31,35
665,17141,710,105,140,182
666,17143,3494,315,326,329
667,17145,350,34,50,54
668,17147,140,17,21,21
669,17149,128,26,21,21
670,17151,29,,,NaN
671,17153,180,28,28,28
672,17155,57,14,8,7
673,17157,939,25,14,8
674,17159,209,74,101,121
675,17161,2995,225,248,267
676,17163,6607,346,388,413
677,17165,340,104,137,171
678,17167,2411,215,291,372
679,17169,50,7,7,7
680,17171,78,14,14,14
681,17173,390,39,37,31
682,17175,55,7,7,7
683,17177,523,74,98,126
684,17179,1774,243,286,323
685,17181,515,22,21,21
686,17183,770,225,299,385
687,17185,154,21,24,22
688,17187,332,46,52,53
689,17189,211,29,24,21
690,17191,280,34,28,20
691,17193,168,18,26,28
692,17195,743,62,69,70
693,17197,13984,583,570,530
694,17199,1401,89,62,44
695,17201,5959,802,1022,1251
696,17203,424,32,26,21
697,18001,274,,,NaN
698,18003,6292,336,329,309
699,18005,1179,23,21,14
700,18007,87,0,0,0
701,18009,120,,,NaN
702,18011,986,37,50,55
703,18013,104,0,0,0
704,18015,277,7,7,7
705,18017,1954,31,50,44
706,18019,2236,135,134,133
707,18021,302,7,7,7
708,18023,609,14,14,14
709,18025,108,7,0,0
710,18027,677,39,29,23
711,18029,665,54,78,106
712,18031,458,7,13,10
713,18033,487,48,48,49
714,18035,1985,99,75,53
715,18037,991,48,55,69
716,18039,6667,384,455,532
717,18041,423,,,NaN
718,18043,1389,72,68,62
719,18045,128,11,6,0
720,18047,311,12,7,7
721,18049,241,7,7,7
722,18051,530,91,101,121
723,18053,933,53,46,38
724,18055,427,10,14,7
725,18057,4909,200,194,159
726,18059,932,29,28,28
727,18061,587,28,32,35
728,18063,2747,106,111,105
729,18065,809,48,34,22
730,18067,1318,39,34,25
731,18069,245,13,7,7
732,18071,768,21,21,17
733,18073,399,14,13,7
734,18075,188,13,7,7
735,18077,248,7,7,7
736,18079,316,7,7,7
737,18081,2338,81,86,78
738,18083,525,36,26,19
739,18085,1248,29,17,12
740,18087,639,12,16,14
741,18089,10618,406,429,433
742,18091,1474,92,128,157
743,18093,515,11,14,14
744,18095,1689,121,143,158
745,18097,21403,696,679,633
746,18099,1012,22,21,21
747,18101,168,,,NaN
748,18103,438,14,14,8
749,18105,2627,252,177,128
750,18107,511,,,NaN
751,18109,729,36,32,28
752,18111,173,7,7,7
753,18113,925,50,63,77
754,18115,79,0,0,0
755,18117,288,7,7,7
756,18119,171,7,7,7
757,18121,103,,,NaN
758,18123,221,,,NaN
759,18125,162,9,7,4
760,18127,2176,138,148,162
761,18129,340,45,60,67
762,18131,113,0,0,0
763,18133,581,61,82,92
764,18135,220,8,7,7
765,18137,303,,,NaN
766,18139,157,7,7,4
767,18141,6576,571,725,862
768,18143,381,23,13,7
769,18145,677,14,18,14
770,18147,259,51,66,84
771,18149,267,13,7,7
772,18151,387,26,21,18
773,18153,338,7,7,7
774,18155,69,0,0,0
775,18157,2523,365,477,589
776,18159,228,10,7,7
777,18161,79,0,0,0
778,18163,3719,444,558,700
779,18165,130,7,6,0
780,18167,1843,70,47,30
781,18169,271,7,7,7
782,18171,40,0,0,0
783,18173,1344,275,340,406
784,18175,269,7,7,7
785,18177,768,21,14,7
786,18179,265,16,8,7
787,18181,486,9,14,12
788,18183,279,22,9,7
789,19001,72,7,7,7
790,19003,33,,,NaN
791,19005,264,20,21,24
792,19007,139,14,14,14
793,19009,82,,,NaN
794,19011,324,45,45,49
795,19013,4500,154,135,118
796,19015,511,58,60,63
797,19017,495,27,21,16
798,19019,285,61,77,104
799,19021,1992,62,63,58
800,19023,271,13,21,25
801,19025,185,14,14,17
802,19027,674,37,20,13
803,19029,169,44,19,21
804,19031,250,28,22,24
805,19033,1058,70,81,83
806,19035,251,72,88,96
807,19037,257,35,32,28
808,19039,266,14,21,24
809,19041,328,55,53,44
810,19043,261,25,21,24
811,19045,1124,60,48,39
812,19047,1091,119,129,144
813,19049,2798,105,104,96
814,19051,127,14,13,14
815,19053,67,7,7,7
816,19055,410,97,127,159
817,19057,797,45,35,24
818,19059,528,61,83,103
819,19061,3283,683,853,1034
820,19063,265,20,21,25
821,19065,227,45,61,82
822,19067,352,71,96,122
823,19069,350,13,26,31
824,19071,122,,,NaN
825,19073,101,14,9,9
826,19075,223,21,21,21
827,19077,245,21,21,21
828,19079,327,14,25,28
829,19081,188,14,14,17
830,19083,304,21,25,28
831,19085,241,21,18,10
832,19087,746,211,225,227
833,19089,190,9,14,17
834,19091,190,21,14,20
835,19093,122,42,48,56
836,19095,213,27,21,14
837,19097,350,72,96,124
838,19099,845,113,132,162
839,19101,139,7,12,14
840,19103,5147,111,74,45
841,19105,276,35,41,42
842,19107,109,24,14,14
843,19109,274,81,90,98
844,19111,639,41,33,24
845,19113,4078,276,275,273
846,19115,429,13,31,38
847,19117,156,,,NaN
848,19119,332,106,133,159
849,19121,223,20,21,21
850,19123,410,91,96,84
851,19125,763,42,31,21
852,19127,1790,58,131,161
853,19129,181,14,14,16
854,19131,191,12,14,18
855,19133,157,17,14,14
856,19135,159,14,14,14
857,19137,97,,,NaN
858,19139,1111,49,64,76
859,19141,385,94,123,147
860,19143,168,,,NaN
861,19145,170,37,18,20
862,19147,203,50,74,89
863,19149,1155,136,132,131
864,19151,163,7,13,14
865,19153,15962,614,579,510
866,19155,2141,200,235,299
867,19157,304,65,86,112
868,19159,52,7,7,7
869,19161,257,71,61,51
870,19163,3020,373,471,629
871,19165,267,28,23,28
872,19167,1646,378,444,497
873,19169,3453,120,82,51
874,19171,732,34,54,65
875,19173,131,7,11,14
876,19175,137,17,14,14
877,19177,114,7,7,10
878,19179,1334,94,106,122
879,19181,965,21,14,8
880,19183,466,38,34,29
881,19185,87,,,NaN
882,19187,1272,74,107,137
883,19189,315,65,65,70
884,19191,339,56,59,59
885,19193,5509,616,713,791
886,19195,108,7,7,8
887,19197,592,29,45,53
888,20001,34,0,6,7
889,20003,70,7,7,7
890,20005,331,14,13,7
891,20007,5,0,0,0
892,20009,498,108,134,164
893,20011,150,14,14,20
894,20013,120,35,18,14
895,20015,529,35,38,35
896,20017,81,,,NaN
897,20019,13,0,0,0
898,20021,494,65,50,41
899,20023,58,,,NaN
900,20025,48,0,6,7
901,20027,48,,,NaN
902,20029,67,,,NaN
903,20031,115,12,14,14
904,20033,11,0,0,0
905,20035,358,52,63,86
906,20037,1041,144,150,148
907,20039,21,0,0,0
908,20041,188,84,123,158
909,20043,110,7,13,14
910,20045,2177,122,83,53
911,20047,47,7,7,7
912,20049,1,0,0,0
913,20051,974,213,213,199
914,20053,32,0,0,2
915,20055,2134,131,170,206
916,20057,2760,184,187,176
917,20059,347,58,79,104
918,20061,302,27,34,35
919,20063,33,,,NaN
920,20065,37,11,7,7
921,20067,272,63,60,51
922,20069,136,,,NaN
923,20071,7,0,0,0
924,20073,47,0,6,7
925,20075,44,,,NaN
926,20077,120,,,NaN
927,20079,352,21,36,42
928,20081,103,2,9,14
929,20083,22,0,0,0
930,20085,237,,,NaN
931,20087,187,13,20,21
932,20089,17,0,0,0
933,20091,10952,888,1011,1130
934,20093,95,22,14,14
935,20095,85,16,12,14
936,20097,24,0,0,0
937,20099,237,19,26,28
938,20101,13,0,0,0
939,20103,2039,202,277,357
940,20105,12,0,0,0
941,20107,71,7,7,7
942,20109,7,0,0,0
943,20111,1112,32,24,17
944,20113,277,11,27,28
945,20115,76,7,7,7
946,20117,23,,,NaN
947,20119,114,22,15,14
948,20121,357,40,40,42
949,20123,45,,,NaN
950,20125,407,55,60,56
951,20127,33,7,7,7
952,20129,15,0,0,0
953,20131,100,,,NaN
954,20133,173,19,21,21
955,20135,82,22,14,14
956,20137,31,0,3,7
957,20139,104,18,14,14
958,20141,6,0,0,0
959,20143,53,,,NaN
960,20145,414,29,26,14
961,20147,116,,,NaN
962,20149,245,44,43,42
963,20151,72,7,7,7
964,20153,22,,,NaN
965,20155,1068,146,152,149
966,20157,48,7,7,7
967,20159,77,14,9,7
968,20161,1807,266,212,149
969,20163,70,18,10,7
970,20165,42,,,NaN
971,20167,83,,,NaN
972,20169,724,127,166,225
973,20171,109,5,11,14
974,20173,8478,476,487,507
975,20175,1708,109,81,59
976,20177,2681,145,148,153
977,20179,15,0,0,0
978,20181,31,7,7,7
979,20183,7,3,0,0
980,20185,56,,,NaN
981,20187,48,,,NaN
982,20189,144,34,29,23
983,20191,195,21,21,21
984,20193,126,,,NaN
985,20195,57,16,9,7
986,20197,67,,,NaN
987,20199,17,0,0,0
988,20201,17,0,0,0
989,20203,6,0,0,0
990,20205,59,0,7,7
991,20207,15,0,0,0
992,20209,6929,244,256,268
993,21001,310,18,21,21
994,21003,337,32,24,21
995,21005,160,18,14,14
996,21007,56,7,7,7
997,21009,757,143,195,251
998,21011,88,9,7,7
999,21013,500,23,33,35
1000,21015,1574,91,98,113
1001,21017,192,23,14,14
1002,21019,445,56,56,52
1003,21021,283,28,21,21
1004,21023,41,0,0,0
1005,21025,87,7,7,7
1006,21027,136,14,9,7
1007,21029,885,88,97,103
1008,21031,341,11,20,21
1009,21033,156,29,17,11
1010,21035,582,61,73,80
1011,21037,876,56,62,72
1012,21039,79,7,7,7
1013,21041,199,7,13,14
1014,21043,182,21,14,14
1015,21045,272,,,NaN
1016,21047,1303,243,325,413
1017,21049,316,16,21,21
1018,21051,324,56,68,84
1019,21053,121,14,8,7
1020,21055,121,6,7,7
1021,21057,103,7,7,7
1022,21059,1382,150,164,191
1023,21061,136,7,7,7
1024,21063,39,7,0,0
1025,21065,160,65,62,60
1026,21067,6054,787,979,1281
1027,21069,84,,,NaN
1028,21071,181,7,13,14
1029,21073,652,69,102,129
1030,21075,148,7,7,7
1031,21077,99,6,7,7
1032,21079,157,13,13,14
1033,21081,164,14,13,14
1034,21083,735,27,46,49
1035,21085,400,30,32,28
1036,21087,270,14,19,21
1037,21089,413,56,56,52
1038,21091,81,7,7,7
1039,21093,1311,111,108,101
1040,21095,397,28,28,28
