,County,176,185,192,199,206,213,220,227
88,02198,2,0,0,0,0,0,0,0
89,02220,13,0,0,0,0,0,0,0
90,02230,0,,,,,,,NaN
91,02240,10,0,0,0,0,0,0,0
92,02261,17,0,0,0,0,0,0,0
93,02275,3,,,,,,,NaN
94,02282,0,,,,,,,NaN
95,02290,18,1,1,1,0,0,0,0
96,04001,2658,69,48,33,22,14,9,2
97,04003,1140,140,98,65,42,24,14,4
98,04005,2581,160,152,137,129,118,107,41
99,04007,482,51,53,54,54,52,52,21
100,04009,236,31,34,34,34,33,31,12
101,04011,40,2,2,1,1,0,0,0
102,04012,422,11,6,3,1,0,0,0
103,04013,88954,14552,14694,14645,14342,13914,13359,5566
104,04015,2108,419,384,338,294,247,200,74
105,04017,4598,285,268,246,228,208,187,75
106,04019,12697,1658,1595,1516,1407,1297,1182,466
107,04021,6243,1126,1221,1296,1369,1441,1487,644
108,04023,2251,65,44,28,18,11,6,1
109,04025,1254,246,275,300,321,338,351,152
110,04027,8949,785,516,331,207,124,73,21
111,05001,98,9,9,9,8,7,6,2
112,05003,117,18,22,24,26,28,29,12
113,05005,34,2,1,1,0,0,0,0
114,05007,3661,229,167,116,80,53,34,10
115,05009,70,8,9,9,9,9,8,3
116,05011,87,10,10,8,7,6,4,1
117,05013,5,,,,,,,NaN
118,05015,251,10,8,7,5,4,3,1
119,05017,245,9,5,3,1,1,0,0
120,05019,83,8,6,4,3,2,1,0
121,05021,86,12,16,18,21,24,26,11
122,05023,148,4,4,4,3,3,3,1
123,05025,40,2,1,1,0,0,0,0
124,05027,119,4,3,3,3,3,2,1
125,05029,104,14,17,19,21,23,24,10
126,05031,650,92,65,44,28,17,9,2
127,05033,310,24,20,16,12,9,6,2
128,05035,906,59,46,35,26,20,14,4
129,05037,107,2,1,1,0,0,0,0
130,05039,20,0,0,1,1,1,1,0
131,05041,89,12,13,14,14,14,13,5
132,05043,102,15,18,21,23,25,27,11
133,05045,857,131,140,147,150,152,153,65
134,05047,35,3,4,6,7,8,10,4
135,05049,18,1,1,1,1,1,0,0
136,05051,394,68,80,90,100,110,118,52
137,05053,69,9,11,13,16,18,21,9
138,05055,158,5,5,5,5,4,4,1
139,05057,101,15,17,20,22,24,26,11
140,05059,1310,335,363,337,288,243,199,76
141,05061,158,18,17,15,12,10,7,2
142,05063,93,10,10,9,7,6,5,1
143,05065,26,1,1,1,0,0,0,0
144,05067,43,5,7,10,13,16,21,10
145,05069,937,99,102,103,103,100,97,40
146,05071,455,92,84,72,58,47,36,12
147,05073,32,2,2,1,1,1,0,0
148,05075,123,3,2,1,0,0,0,0
149,05077,854,10,7,5,3,2,1,0
150,05079,1105,0,0,0,0,0,0,0
151,05081,55,7,10,13,17,21,26,12
152,05083,97,14,17,21,24,27,30,13
153,05085,234,23,21,20,17,15,12,4
154,05087,226,2,1,0,0,0,0,0
155,05089,14,0,0,1,1,0,0,0
156,05091,304,35,33,30,26,22,19,6
157,05093,375,85,103,120,137,154,167,76
158,05095,29,2,2,2,2,2,2,1
159,05097,12,0,0,0,0,0,0,0
160,05099,114,0,0,0,0,0,0,0
161,05101,13,0,0,0,0,0,0,0
162,05103,38,3,3,3,3,3,2,1
163,05105,37,3,4,4,4,4,4,1
164,05107,193,11,11,10,9,8,7,2
165,05109,27,1,1,0,0,0,0,0
166,05111,82,6,4,2,1,0,0,0
167,05113,98,12,13,13,11,10,9,3
168,05115,769,104,87,70,53,40,28,9
169,05117,39,3,4,4,4,4,4,1
170,05119,3425,726,760,778,776,755,736,311
171,05121,87,10,10,10,9,8,7,2
172,05123,931,8,5,3,1,1,0,0
173,05125,540,100,90,77,63,50,38,13
174,05127,18,1,1,1,2,2,2,1
175,05129,18,0,0,0,0,0,0,0
176,05131,1025,331,335,317,294,259,220,84
177,05133,829,17,11,6,4,2,1,0
178,05135,75,6,5,3,2,1,0,0
179,05137,24,1,0,0,0,0,0,0
180,05139,287,8,7,5,4,3,2,1
181,05141,37,2,1,0,0,0,0,0
182,05143,4860,387,252,156,92,54,30,8
183,05145,165,41,51,58,64,67,70,31
184,05147,16,0,0,1,1,1,1,0
185,05149,901,30,21,13,8,5,3,1
186,06001,8627,1132,1041,958,863,772,676,262
187,06003,2,0,0,0,0,0,0,0
188,06005,49,1,1,1,1,0,0,0
189,06007,487,71,57,43,30,21,14,4
190,06009,75,3,3,3,2,2,1,0
191,06011,147,29,34,39,43,45,46,19
192,06013,5233,1003,1038,1055,1064,1053,1027,428
193,06015,62,2,1,1,0,0,0,0
194,06017,381,42,34,25,18,13,9,2
195,06019,9124,1620,1738,1846,1929,1993,2043,885
196,06021,200,14,11,8,6,4,3,1
197,06023,178,2,1,1,0,0,0,0
198,06025,8310,358,287,229,179,138,106,36
199,06027,38,1,0,0,0,0,0,0
200,06029,7074,976,950,911,857,792,731,294
201,06031,3172,192,134,91,60,39,25,7
202,06033,137,16,19,22,24,25,27,11
203,06035,473,156,135,102,73,48,31,9
204,06037,147678,15722,15891,15521,15125,14683,13942,5806
205,06039,1054,112,73,43,23,12,7,1
206,06041,4078,701,751,789,812,825,854,364
207,06043,35,1,1,0,0,0,0,0
208,06045,165,58,78,98,117,137,151,68
209,06047,2313,349,269,199,143,99,66,20
210,06049,0,,,,,,,NaN
211,06051,63,1,1,0,0,0,0,0
212,06053,2983,609,519,427,334,255,192,67
213,06055,578,61,39,23,13,7,4,1
214,06057,197,12,13,13,13,13,13,5
215,06059,27904,7214,8054,8784,9373,9862,10172,4387
216,06061,1203,194,198,198,191,183,174,71
217,06063,22,0,0,0,0,0,0,0
218,06065,28177,3648,3785,3900,3979,4053,4074,1770
219,06067,6395,1713,1978,2253,2535,2784,3010,1357
220,06069,418,94,92,84,75,64,55,21
221,06071,21468,4631,4934,5163,5264,5326,5232,2198
222,06073,21855,3296,2994,2666,2344,2037,1727,648
223,06075,4860,355,270,202,148,104,71,22
224,06077,7680,1230,1172,1064,968,868,771,298
225,06079,1158,299,334,364,387,402,409,175
226,06081,4333,496,436,377,316,261,210,77
227,06083,4635,379,380,369,365,352,341,141
228,06085,7046,1788,2063,2346,2649,2968,3289,1502
229,06087,706,46,46,46,45,43,41,16
230,06089,220,35,42,49,54,60,66,29
231,06091,1,0,0,0,0,0,0,0
232,06093,44,1,2,2,2,2,2,1
233,06095,2483,289,284,273,263,248,236,96
234,06097,1979,608,700,791,867,950,1004,444
235,06099,5777,1169,1076,942,817,697,580,213
236,06101,471,135,146,150,148,143,132,55
237,06103,126,18,21,24,26,28,30,13
238,06105,2,0,0,0,0,0,0,0
239,06107,6480,586,391,255,158,94,54,15
240,06109,84,4,5,6,6,6,7,3
241,06111,4968,651,648,627,612,584,552,228
242,06113,1062,289,344,406,464,524,580,265
243,06115,236,84,112,143,177,209,240,111
244,08001,4972,217,144,94,59,36,21,6
245,08003,206,0,0,0,0,0,0,0
246,08005,5854,208,172,139,110,87,67,24
247,08007,15,0,0,0,0,0,0,0
248,08009,14,0,0,0,0,0,0,0
249,08011,5,0,0,0,0,0,0,0
250,08013,1601,82,80,77,75,72,68,28
251,08014,354,8,7,6,5,5,4,1
252,08015,124,32,24,16,9,5,3,0
253,08017,5,0,0,0,0,0,0,0
254,08019,23,0,0,0,0,0,0,0
255,08021,19,0,0,0,0,0,0,0
256,08023,22,0,0,0,0,0,0,0
257,08025,71,1,0,0,0,0,0,0
258,08027,7,0,0,0,0,0,0,0
259,08029,86,1,0,0,0,0,0,0
260,08031,8164,408,379,351,322,296,271,108
261,08033,0,,,,,,,NaN
262,08035,1263,127,133,138,141,143,145,62
263,08037,812,22,18,14,11,9,7,2
264,08039,67,0,0,0,0,0,0,0
265,08041,3306,380,385,383,384,373,363,153
266,08043,68,0,0,0,0,0,0,0
267,08045,469,80,87,92,96,97,96,40
268,08047,12,0,0,0,0,0,0,0
269,08049,32,0,0,0,0,0,0,0
270,08051,193,0,0,0,0,0,0,0
271,08053,3,0,0,0,0,0,0,0
272,08055,5,0,0,0,0,0,0,0
273,08057,8,,,,,,,NaN
274,08059,3174,138,108,81,60,44,31,10
275,08061,0,,,,,,,NaN
276,08063,36,0,0,0,0,0,0,0
277,08065,57,1,1,1,1,1,1,0
278,08067,151,10,10,11,11,11,11,4
279,08069,1009,107,99,88,77,66,55,21
280,08071,11,0,0,0,0,0,0,0
281,08073,4,0,0,0,0,0,0,0
282,08075,641,0,0,0,0,0,0,0
283,08077,163,16,12,9,6,4,2,0
284,08079,17,0,0,0,0,0,0,0
285,08081,16,0,0,0,0,0,0,0
286,08083,85,1,1,1,0,0,0,0
287,08085,225,2,1,1,0,0,0,0
288,08087,663,1,0,0,0,0,0,0
289,08089,24,0,0,0,0,0,0,0
290,08091,12,0,0,0,0,0,0,0
291,08093,33,0,0,0,0,0,0,0
292,08095,16,0,0,0,0,0,0,0
293,08097,144,9,9,8,6,5,4,1
294,08099,42,0,0,0,0,0,0,0
295,08101,469,25,20,15,12,9,6,2
296,08103,6,0,0,0,0,0,0,0
297,08105,82,2,2,1,1,1,1,0
298,08107,86,1,0,0,0,0,0,0
299,08109,104,0,0,0,0,0,0,0
300,08111,2,0,0,0,0,0,0,0
301,08113,60,1,0,0,0,0,0,0
302,08115,4,,,,,,,NaN
303,08117,298,21,15,10,6,4,2,0
304,08119,66,1,0,0,0,0,0,0
305,08121,46,0,0,0,0,0,0,0
306,08123,3127,97,69,48,33,21,14,4
307,08125,55,0,0,0,0,0,0,0
308,09001,17027,46,25,13,6,3,1,0
309,09003,12016,60,46,37,28,22,16,5
310,09005,1520,1,0,0,0,0,0,0
311,09007,1351,2,1,0,0,0,0,0
312,09009,12686,63,38,21,12,6,3,0
313,09011,1345,8,6,5,4,3,2,1
314,09013,937,0,0,0,0,0,0,0
315,09015,642,1,1,1,0,0,0,0
316,10001,1887,45,35,27,20,14,11,3
317,10003,5935,234,210,183,159,137,119,45
318,10005,5171,93,81,70,59,51,43,17
319,11001,NaN,257,185,128,88,57,37,11
320,12001,2397,531,582,618,644,656,662,283
321,12003,202,80,104,129,149,165,178,79
322,12005,1602,795,788,725,617,507,401,141
323,12007,173,39,36,28,22,15,10,3
324,12009,3804,1014,1162,1310,1445,1569,1677,746
325,12011,35566,13583,16368,19161,21713,24058,25804,11434
326,12013,198,53,43,32,22,14,9,2
327,12015,1313,369,425,476,509,543,565,249
328,12017,702,308,410,525,667,809,972,460
329,12019,1791,531,637,742,858,967,1078,496
330,12021,7076,1256,932,659,467,310,205,63
331,12023,1087,1229,1428,1308,1004,696,470,150
332,12027,1015,144,95,57,32,18,9,2
333,12029,146,28,24,18,13,9,5,1
334,12031,14992,3955,4562,5156,5720,6236,6718,3015
335,12033,5054,2448,3026,3618,4169,4606,4813,2091
336,12035,575,156,189,221,257,288,321,147
337,12037,48,17,25,34,44,52,59,26
338,12039,721,254,307,362,410,450,478,209
339,12041,176,31,29,24,19,14,10,3
340,12043,215,6,3,2,1,0,0,0
341,12045,118,30,40,50,58,65,69,30
342,12047,469,20,18,16,14,12,10,4
343,12049,649,14,8,5,2,1,0,0
344,12051,1310,128,98,70,49,33,22,7
345,12053,1016,406,530,670,829,999,1180,567
346,12055,656,182,172,155,131,107,84,29
347,12057,21557,5601,6455,7282,8141,8923,9691,4382
348,12059,265,18,11,6,3,1,0,0
349,12061,1431,451,533,616,689,760,816,364
350,12063,682,80,51,30,17,9,4,1
351,12065,102,15,12,8,6,4,2,0
352,12067,67,24,33,40,48,52,53,22
353,12069,3009,1039,1238,1427,1591,1755,1883,844
354,12071,11721,3556,3876,4121,4311,4317,4202,1770
355,12073,2709,714,845,995,1132,1284,1438,664
356,12075,311,42,30,20,13,7,4,1
357,12077,284,6,4,2,1,0,0,0
358,12079,415,156,195,231,264,285,294,123
359,12081,5914,1802,2000,2133,2202,2238,2209,927
360,12083,2057,1475,2068,2726,3421,4179,4851,2267
361,12085,2985,353,325,295,262,224,193,72
362,12086,75425,23811,27327,30603,33159,34882,36514,15889
363,12087,715,431,629,872,1161,1472,1766,815
364,12089,626,299,377,446,508,551,577,251
365,12091,1623,1000,1441,2014,2735,3559,4417,2096
366,12093,597,56,36,20,11,5,3,0
367,12095,21299,6165,6875,7521,8029,8385,8582,3712
368,12097,5270,2108,2650,3263,3940,4618,5331,2464
369,12099,23711,5638,6218,6749,7255,7588,7932,3485
370,12101,4489,1406,1654,1891,2132,2377,2578,1160
371,12103,12368,2926,3311,3681,4040,4374,4665,2081
372,12105,8498,2902,3488,4092,4715,5299,5953,2733
373,12107,871,327,366,392,405,403,389,159
374,12109,2178,567,656,743,839,908,995,450
375,12111,3301,802,816,789,750,687,626,245
376,12113,1663,927,1254,1637,2068,2514,2882,1309
377,12115,3724,1699,2164,2640,3154,3674,4058,1818
378,12117,4842,1113,1238,1352,1467,1575,1668,731
379,12119,757,183,215,249,279,301,333,149
380,12121,835,90,96,101,105,107,108,46
381,12123,185,41,50,60,67,74,79,35
382,12125,133,9,6,3,2,1,0,0
383,12127,4572,1681,2061,2474,2920,3368,3831,1772
384,12129,223,156,167,159,134,106,78,26
385,12131,693,237,252,252,240,215,190,73
386,12133,225,85,88,83,75,62,49,17
387,13001,389,44,30,20,13,7,4,1
388,13003,218,11,9,7,6,5,3,1
389,13005,324,11,8,5,3,2,1,0
390,13007,45,1,1,0,0,0,0,0
391,13009,715,36,24,15,9,5,3,1
392,13011,170,7,5,3,2,1,1,0
393,13013,705,89,94,98,100,100,101,42
394,13015,1089,225,224,217,203,186,168,65
395,13017,254,5,3,2,1,1,0,0
396,13019,191,13,12,11,10,9,8,3
397,13021,2015,537,619,696,773,855,917,403
398,13023,102,7,4,2,1,0,0,0
399,13025,161,19,19,19,18,16,15,6
400,13027,244,9,7,5,3,2,1,0
401,13029,315,113,155,203,258,321,386,185
402,13031,723,159,174,184,189,190,184,79
403,13033,240,97,128,161,189,210,227,100
404,13035,355,6,4,2,1,0,0,0
405,13037,171,0,0,0,0,0,0,0
406,13039,326,82,96,111,121,131,137,59
407,13043,111,19,22,25,26,27,27,11
408,13045,1200,122,88,60,40,26,16,4
409,13047,375,8,6,5,4,3,2,0
410,13049,149,92,138,190,241,286,302,127
411,13051,2991,932,1072,1181,1287,1366,1433,628
412,13053,492,13,10,8,7,5,4,1
413,13055,88,7,8,9,10,11,11,5
414,13057,1927,261,274,284,290,289,293,124
415,13059,1087,202,217,226,231,232,225,96
416,13061,65,3,3,2,2,1,1,0
417,13063,3132,451,421,388,350,310,271,103
418,13065,125,2,1,1,0,0,0,0
419,13067,7713,1261,1325,1370,1418,1447,1451,626
420,13069,993,41,38,33,29,26,22,8
421,13071,1338,63,49,37,27,20,14,4
422,13073,1057,484,618,756,915,1066,1196,554
423,13075,271,12,9,6,4,2,1,0
424,13077,938,50,34,22,13,8,4,1
425,13079,59,3,4,3,3,3,3,1
426,13081,324,6,5,5,5,4,4,1
427,13083,82,7,7,8,8,8,8,3
428,13085,191,11,13,14,14,15,15,6
429,13087,343,21,16,11,8,5,3,1
430,13089,9165,1352,1321,1277,1214,1136,1058,428
431,13091,161,14,16,18,19,20,20,9
432,13093,225,0,0,0,0,0,0,0
433,13095,2219,26,15,8,4,2,1,0
434,13097,1576,268,285,297,302,302,302,127
435,13099,326,12,7,3,2,1,0,0
436,13101,205,1,0,0,0,0,0,0
437,13103,373,166,216,268,318,364,390,174
438,13105,209,51,61,71,76,82,81,35
439,13107,230,34,40,45,50,56,60,27
440,13109,78,5,6,7,8,8,9,4
441,13111,157,7,5,3,2,1,0,0
442,13113,584,69,70,69,66,62,58,23
443,13115,810,68,48,33,22,14,8,2
444,13117,1280,214,223,225,223,217,213,87
445,13119,278,11,8,5,3,2,1,0
446,13121,12184,2825,3207,3586,3958,4322,4632,2080
447,13123,322,108,128,145,155,158,151,62
448,13125,15,0,0,0,0,0,0,0
449,13127,1695,181,175,169,160,154,143,58
450,13129,627,119,109,94,75,60,47,15
451,13131,268,3,3,2,2,1,1,0
452,13133,154,12,8,4,2,1,0,0
453,13135,12489,1906,1714,1502,1282,1089,905,341
454,13137,821,40,28,19,12,8,5,1
455,13139,4130,364,359,354,345,332,316,133
456,13141,238,3,2,1,0,0,0,0
457,13143,124,9,8,7,6,5,4,1
458,13145,481,50,38,27,19,13,8,2
459,13147,131,18,18,17,15,13,11,4
460,13149,90,8,8,8,8,8,7,3
461,13151,1976,296,279,257,230,207,179,69
462,13153,1108,138,146,148,149,151,145,61
463,13155,109,4,4,3,3,2,2,1
464,13157,569,51,43,34,26,20,15,5
465,13159,96,7,7,7,7,6,6,2
466,13161,180,19,14,8,5,3,1,0
467,13163,251,103,112,112,105,90,76,28
468,13165,171,18,13,8,5,3,1,0
469,13167,144,8,5,3,2,1,0,0
470,13169,156,7,4,2,1,0,0,0
471,13171,157,4,4,3,3,2,2,0
472,13173,172,3,2,2,2,1,1,0
473,13175,422,73,77,78,77,75,71,29
474,13177,439,10,8,7,6,5,4,1
475,13179,315,206,269,325,363,384,388,160
476,13181,78,6,6,6,6,6,5,2
477,13183,78,6,7,8,8,9,10,4
478,13185,2064,155,106,69,43,26,15,4
479,13187,189,25,29,32,34,36,39,17
480,13189,175,18,13,9,5,3,2,0
481,13191,93,8,9,11,12,12,13,5
482,13193,147,1,1,0,0,0,0,0
483,13195,206,26,21,16,12,8,5,1
484,13197,105,2,2,1,1,1,0,0
485,13199,266,9,6,3,2,1,0,0
486,13201,63,2,1,0,0,0,0,0
487,13205,513,9,6,4,3,2,1,0
488,13207,273,26,27,26,26,25,23,9
489,13209,68,5,6,7,7,8,9,4
490,13211,94,6,4,3,2,1,0,0
491,13213,336,45,49,52,54,56,55,23
492,13215,3142,450,339,242,168,111,72,22
493,13217,1043,205,218,229,235,235,232,98
494,13219,264,30,31,31,30,29,27,11
495,13221,125,10,9,8,7,5,4,1
496,13223,932,122,133,142,149,154,159,69
497,13225,175,15,11,8,5,3,2,0
498,13227,134,13,14,15,16,16,16,7
499,13229,291,28,19,12,7,4,2,0
500,13231,128,4,3,2,1,1,0,0
501,13233,386,57,40,26,16,9,5,1
502,13235,63,3,1,1,0,0,0,0
503,13237,253,16,14,12,10,8,7,2
504,13239,23,0,0,0,0,0,0,0
505,13241,101,9,10,11,12,13,14,6
506,13243,220,0,0,0,0,0,0,0
507,13245,1979,715,884,1056,1238,1440,1603,743
508,13247,783,138,152,166,176,184,189,80
509,13249,37,1,1,0,0,0,0,0
510,13251,130,11,12,13,13,13,12,5
511,13253,63,3,2,1,0,0,0,0
512,13255,615,66,67,67,67,65,62,25
513,13257,379,86,105,126,147,167,187,83
514,13259,233,11,11,10,10,9,8,3
515,13261,649,32,32,32,31,30,28,11
516,13263,101,9,9,10,11,11,11,4
517,13265,2,0,0,0,0,0,0,0
518,13267,220,29,33,37,41,43,45,19
519,13269,47,2,1,1,0,0,0,0
520,13271,197,12,12,12,12,12,12,5
521,13273,259,3,2,1,1,1,0,0
522,13275,657,21,13,7,4,2,1,0
523,13277,1062,54,52,47,43,40,37,14
524,13279,363,30,27,23,19,15,12,4
525,13281,75,6,6,7,7,8,8,3
526,13283,52,3,4,5,5,6,6,2
527,13285,1815,67,50,38,27,19,13,4
528,13287,207,6,5,3,2,1,1,0
529,13289,50,3,3,3,3,3,3,1
530,13291,127,22,25,27,27,28,27,11
531,13293,397,6,6,5,5,5,5,2
532,13295,392,11,9,6,5,4,3,1
533,13297,602,53,41,30,21,15,10,3
534,13299,761,187,204,217,219,219,214,88
535,13301,37,1,0,0,0,0,0,0
536,13303,208,22,24,26,27,28,28,12
537,13305,216,125,188,263,346,440,514,238
538,13307,34,1,1,2,2,1,1,0
539,13309,69,5,5,6,6,6,6,2
540,13311,195,10,5,3,1,0,0,0
541,13313,2017,381,400,410,419,416,410,173
542,13315,144,2,2,2,1,1,1,0
543,13317,130,45,60,73,86,92,94,39
544,13319,127,9,6,4,3,2,1,0
545,13321,366,4,3,3,3,3,3,1
546,15001,107,4,4,4,4,4,4,1
547,15003,1002,157,172,186,200,210,220,96
548,15005,0,,,,,,,NaN
549,15007,43,0,0,0,0,0,0,0
550,15009,135,1,1,0,0,0,0,0
551,16001,5132,1990,2529,3157,3854,4625,5394,2558
552,16003,13,1,1,2,3,4,5,2
553,16005,176,14,10,7,4,2,1,0
554,16007,2,,,,,,,NaN
555,16009,34,2,2,1,1,0,0,0
556,16011,102,22,30,40,50,62,75,35
557,16013,555,1,1,1,1,1,0,0
558,16015,13,,,,,,,NaN
559,16017,88,16,21,26,32,38,43,19
560,16019,252,51,37,24,14,7,4,1
561,16021,8,,,,,,,NaN
562,16023,0,,,,,,,NaN
563,16025,1,0,0,0,0,0,0,0
564,16027,2730,1720,2452,3372,4472,5606,6565,2972
565,16029,20,2,2,3,4,4,5,2
566,16031,342,15,10,6,3,2,1,0
567,16033,0,,,,,,,NaN
568,16035,7,,,,,,,NaN
569,16037,6,0,0,0,0,0,0,0
570,16039,112,21,24,25,25,24,22,9
571,16041,34,4,6,8,9,11,13,6
572,16043,16,1,0,0,0,0,0,0
573,16045,85,13,13,13,12,10,9,3
574,16047,93,13,11,8,5,3,2,0
575,16049,14,0,0,0,0,0,0,0
576,16051,37,4,4,3,3,2,2,0
577,16053,337,23,16,10,7,4,2,0
578,16055,864,252,299,331,358,383,393,173
579,16057,38,5,6,7,8,8,8,3
580,16059,4,0,0,0,0,0,0,0
581,16061,1,,,,,,,NaN
582,16063,43,4,2,1,0,0,0,0
583,16065,84,10,6,4,2,1,0,0
584,16067,288,18,13,9,5,3,2,0
585,16069,116,2,1,1,0,0,0,0
586,16071,7,,,,,,,NaN
587,16073,118,44,63,83,103,122,134,59
588,16075,221,64,83,103,128,148,169,79
589,16077,21,2,3,4,5,7,8,4
590,16079,17,,,,,,,NaN
591,16081,39,5,5,5,4,4,3,1
592,16083,894,57,55,52,48,44,40,16
593,16085,32,3,4,5,7,8,9,4
594,16087,138,1,1,1,1,1,1,0
595,17001,223,89,117,148,174,199,221,101
596,17003,27,1,1,1,1,1,1,0
597,17005,23,0,0,0,0,0,0,0
598,17007,645,3,2,1,0,0,0,0
599,17009,10,0,0,0,0,0,0,0
600,17011,47,2,1,1,1,0,0,0
601,17013,2,0,0,0,0,0,0,0
602,17015,21,0,0,0,0,0,0,0
603,17017,141,1,1,1,0,0,0,0
604,17019,1121,59,51,43,37,31,26,9
605,17021,53,3,2,2,2,1,1,0
606,17023,45,2,1,1,1,0,0,0
607,17025,8,0,0,0,0,0,0,0
608,17027,260,5,4,3,3,2,2,0
609,17029,212,7,5,3,1,1,0,0
610,17031,97214,2306,1905,1576,1307,1078,872,321
611,17033,21,0,0,0,0,0,0,0
612,17035,31,1,1,1,0,0,0,0
613,17037,684,29,18,11,6,3,1,0
614,17039,18,0,0,0,0,0,0,0
615,17041,66,5,5,6,7,8,9,4
616,17043,9917,301,240,188,149,114,88,30
617,17045,20,0,0,0,0,0,0,0
618,17047,5,0,0,0,0,0,0,0
619,17049,35,1,2,2,2,2,2,0
620,17051,30,1,0,0,0,0,0,0
621,17053,32,2,2,2,1,1,1,0
622,17055,62,3,4,4,4,5,5,2
623,17057,18,0,0,0,0,0,0,0
624,17059,9,0,0,0,0,0,0,0
625,17061,12,0,0,0,0,0,0,0
626,17063,207,5,4,2,2,1,0,0
627,17065,8,0,0,0,0,0,0,0
628,17067,21,0,0,0,0,0,0,0
629,17069,3,0,0,0,0,0,0,0
630,17071,8,0,0,0,0,0,0,0
631,17073,128,13,12,11,9,7,5,2
632,17075,181,2,2,1,1,1,0,0
633,17077,373,8,5,3,2,1,0,0
634,17079,48,2,1,0,0,0,0,0
635,17081,124,2,1,1,0,0,0,0
636,17083,50,3,3,4,4,5,5,2
637,17085,58,3,3,2,2,2,1,0
638,17087,36,1,1,1,1,1,1,0
639,17089,8262,165,120,85,59,40,27,8
640,17091,1472,36,33,30,27,25,22,9
641,17093,1095,44,36,29,23,18,13,4
642,17095,179,13,13,14,15,16,16,6
643,17097,10653,335,286,241,200,168,138,53
644,17099,298,32,26,21,16,12,8,2
645,17101,16,0,0,0,0,0,0,0
646,17103,111,1,0,0,0,0,0,0
