,County,250,255,262,269,276,283,290,297
103,04013,141377,1124,922,816,721,640,568,505
104,04015,3985,42,39,29,21,15,11,8
105,04017,5786,22,21,18,15,13,11,9
106,04019,25445,632,572,495,433,374,325,277
107,04021,10571,137,140,131,121,114,105,99
108,04023,2843,6,2,1,0,0,0,0
109,04025,2532,34,33,30,27,25,23,21
110,04027,12715,83,47,26,14,7,3,1
111,05001,413,33,33,29,25,21,17,14
112,05003,434,1,1,1,1,1,1,0
113,05005,351,52,43,32,23,15,10,6
114,05007,6585,250,174,120,81,53,34,22
115,05009,726,57,54,48,43,38,33,28
116,05011,342,1,1,0,0,0,0,0
117,05013,36,,,,,,,NaN
118,05015,672,36,22,18,15,12,9,7
119,05017,1006,2,0,0,0,0,0,0
120,05019,346,18,12,8,5,3,2,1
121,05021,298,18,21,21,21,21,21,20
122,05023,331,10,7,7,6,5,5,4
123,05025,185,0,0,0,0,0,0,0
124,05027,469,59,62,64,65,62,60,58
125,05029,267,10,8,8,7,7,6,6
126,05031,2986,265,212,142,91,57,34,20
127,05033,1415,118,97,78,60,45,34,25
128,05035,1948,28,24,17,12,8,5,4
129,05037,440,8,5,3,2,1,1,0
130,05039,163,0,0,0,0,0,0,0
131,05041,297,7,7,6,5,4,3,3
132,05043,357,1,2,1,1,1,1,1
133,05045,2502,187,192,185,177,169,162,151
134,05047,282,20,24,26,27,28,29,29
135,05049,162,29,31,33,32,29,26,23
136,05051,1918,121,132,130,127,123,121,116
137,05053,269,10,8,8,8,8,7,7
138,05055,883,57,62,61,58,55,53,50
139,05057,371,6,4,3,3,2,2,2
140,05059,1913,43,50,48,48,46,44,43
141,05061,472,6,4,3,2,1,1,0
142,05063,1103,42,35,28,21,16,12,8
143,05065,244,32,29,23,16,11,8,5
144,05067,327,22,25,28,31,34,36,38
145,05069,3350,530,442,443,436,427,412,391
146,05071,853,19,14,10,7,5,3,2
147,05073,114,9,6,5,3,2,2,1
148,05075,442,51,42,29,19,12,7,4
149,05077,1062,2,0,0,0,0,0,0
150,05079,2019,32,30,26,22,19,16,13
151,05081,358,5,2,2,2,2,1,1
152,05083,411,7,6,6,5,5,5,4
153,05085,1193,127,127,114,101,88,75,63
154,05087,355,8,5,3,1,1,0,0
155,05089,99,8,6,6,5,5,4,4
156,05091,833,34,27,23,18,15,11,9
157,05093,1689,60,53,51,48,46,44,41
158,05095,134,5,6,6,5,5,4,3
159,05097,154,3,1,1,0,0,0,0
160,05099,221,3,2,1,0,0,0,0
161,05101,242,11,9,7,5,4,3,2
162,05103,263,10,5,4,3,3,2,1
163,05105,88,4,5,5,4,4,4,3
164,05107,495,22,19,17,15,13,11,10
165,05109,230,0,0,0,0,0,0,0
166,05111,660,25,13,7,3,1,1,0
167,05113,266,4,2,1,1,1,0,0
168,05115,2140,86,58,42,29,20,14,9
169,05117,150,5,6,5,5,4,3,3
170,05119,9351,392,391,356,319,289,256,228
171,05121,421,18,15,12,10,8,6,5
172,05123,1512,14,8,4,2,1,0,0
173,05125,2089,97,71,54,40,29,20,14
174,05127,101,2,1,1,1,0,0,0
175,05129,142,1,0,0,0,0,0,0
176,05131,3738,223,190,153,121,95,73,55
177,05133,1203,2,1,0,0,0,0,0
178,05135,223,10,6,4,2,1,0,0
179,05137,352,15,10,6,3,2,1,0
180,05139,894,26,25,20,16,13,10,8
181,05141,174,1,0,0,0,0,0,0
182,05143,9457,274,177,105,60,33,18,9
183,05145,849,90,101,99,95,90,84,78
184,05147,53,3,2,2,2,2,2,2
185,05149,1256,9,5,3,2,1,0,0
186,06001,21240,490,438,370,315,262,216,180
187,06003,2,0,0,0,0,0,0,0
188,06005,296,0,0,0,0,0,0,0
189,06007,2833,43,27,17,11,6,4,2
190,06009,317,0,0,0,0,0,0,0
191,06011,531,3,4,3,3,2,2,2
192,06013,16640,663,601,556,502,455,410,371
193,06015,139,0,0,0,0,0,0,0
194,06017,1130,53,30,21,14,9,6,4
195,06019,28441,651,571,536,508,482,453,425
196,06021,578,6,5,3,2,1,1,0
197,06023,508,4,3,2,1,0,0,0
198,06025,11852,207,192,149,115,87,64,47
199,06027,188,0,0,0,0,0,0,0
200,06029,31994,450,375,325,279,243,206,175
201,06031,7651,57,44,27,16,10,6,3
202,06033,555,34,28,28,27,26,25,24
203,06035,740,0,0,0,0,0,0,0
204,06037,268455,6890,6637,6107,5607,5195,4756,4354
205,06039,4539,34,22,11,6,2,1,0
206,06041,6730,110,96,88,81,76,70,64
207,06043,75,0,0,0,0,0,0,0
208,06045,934,65,47,45,43,41,38,36
209,06047,8872,40,31,19,12,7,4,2
210,06049,27,0,0,0,0,0,0,0
211,06051,166,0,0,0,0,0,0,0
212,06053,9953,346,236,171,122,86,59,40
213,06055,1690,34,15,8,4,2,1,0
214,06057,537,4,4,3,3,2,2,2
215,06059,53448,1253,1085,992,915,837,767,702
216,06061,3587,66,58,50,43,36,31,26
217,06063,50,0,0,0,0,0,0,0
218,06065,58932,801,893,837,787,733,693,648
219,06067,22356,662,651,616,587,556,530,502
220,06069,1348,23,16,12,9,6,5,3
221,06071,54482,1649,1682,1550,1419,1307,1177,1068
222,06073,46734,1827,1530,1265,1039,854,698,562
223,06075,11195,330,231,167,119,81,56,38
224,06077,20245,188,184,151,123,100,80,64
225,06079,3562,94,99,89,81,72,65,59
226,06081,9897,213,201,159,121,94,70,54
227,06083,9090,145,131,122,112,103,94,87
228,06085,21241,739,701,683,665,647,628,605
229,06087,2360,93,73,68,63,58,53,48
230,06089,883,189,184,204,228,246,265,278
231,06091,6,0,0,0,0,0,0,0
232,06093,165,0,0,0,0,0,0,0
233,06095,6400,111,118,105,94,83,73,64
234,06097,7412,290,272,254,233,215,200,182
235,06099,16471,45,40,31,22,16,12,8
236,06101,1705,16,15,12,9,7,5,4
237,06103,573,50,44,44,44,43,42,41
238,06105,16,0,0,0,0,0,0,0
239,06107,15970,248,184,110,63,35,19,10
240,06109,227,0,0,0,0,0,0,0
241,06111,12775,312,266,238,216,193,173,154
242,06113,2815,35,30,28,27,25,23,21
243,06115,1153,15,17,16,15,14,13,11
244,08001,9149,599,394,265,176,113,70,42
245,08003,242,0,0,0,0,0,0,0
246,08005,9298,355,296,242,196,155,124,97
247,08007,54,0,0,0,0,0,0,0
248,08009,17,0,0,0,0,0,0,0
249,08011,11,0,0,0,0,0,0,0
250,08013,4338,657,728,762,787,808,830,832
251,08014,648,34,27,25,22,20,17,15
252,08015,334,2,1,0,0,0,0,0
253,08017,14,0,0,0,0,0,0,0
254,08019,39,2,0,0,0,0,0,0
255,08021,34,0,0,0,0,0,0,0
256,08023,32,0,0,0,0,0,0,0
257,08025,73,0,0,0,0,0,0,0
258,08027,17,0,0,0,0,0,0,0
259,08029,189,1,0,0,0,0,0,0
260,08031,13208,684,635,592,547,501,458,413
261,08033,3,,,,,,,NaN
262,08035,2608,173,175,174,173,170,167,162
263,08037,1257,10,6,4,3,2,1,1
264,08039,161,2,1,0,0,0,0,0
265,08041,6892,183,172,159,145,132,121,110
266,08043,176,1,1,1,0,0,0,0
267,08045,947,3,2,2,2,1,1,1
268,08047,18,0,0,0,0,0,0,0
269,08049,74,0,0,0,0,0,0,0
270,08051,296,0,0,0,0,0,0,0
271,08053,3,0,0,0,0,0,0,0
272,08055,23,0,0,0,0,0,0,0
273,08057,9,,,,,,,NaN
274,08059,5745,300,223,172,128,96,69,50
275,08061,1,,,,,,,NaN
276,08063,79,0,0,0,0,0,0,0
277,08065,95,0,1,0,0,0,0,0
278,08067,262,1,1,1,1,1,1,1
279,08069,2560,133,120,103,87,73,60,49
280,08071,25,1,0,0,0,0,0,0
281,08073,10,0,0,0,0,0,0,0
282,08075,873,13,8,5,3,2,1,1
283,08077,629,50,38,27,18,12,8,5
284,08079,20,0,0,0,0,0,0,0
285,08081,42,1,0,0,0,0,0,0
286,08083,138,2,1,1,1,0,0,0
287,08085,383,7,3,2,1,1,0,0
288,08087,750,4,2,1,0,0,0,0
289,08089,97,0,0,0,0,0,0,0
290,08091,25,0,0,0,0,0,0,0
291,08093,57,1,0,0,0,0,0,0
292,08095,34,0,0,0,0,0,0,0
293,08097,223,1,1,1,0,0,0,0
294,08099,94,0,0,0,0,0,0,0
295,08101,1091,41,27,21,16,11,8,6
296,08103,26,0,0,0,0,0,0,0
297,08105,96,0,1,0,0,0,0,0
298,08107,158,4,1,0,0,0,0,0
299,08109,111,0,0,0,0,0,0,0
300,08111,6,0,0,0,0,0,0,0
301,08113,97,0,0,0,0,0,0,0
302,08115,15,,,,,,,NaN
303,08117,463,24,16,10,6,3,2,1
304,08119,176,0,0,0,0,0,0,0
305,08121,61,0,0,0,0,0,0,0
306,08123,4741,148,102,72,49,34,22,14
307,08125,122,11,10,7,4,2,1,1
308,09001,20141,100,69,39,21,11,5,2
309,09003,14670,115,109,87,69,55,42,33
310,09005,1872,4,3,2,1,0,0,0
311,09007,1583,3,2,1,0,0,0,0
312,09009,14434,44,31,18,10,5,2,1
313,09011,1959,47,48,42,35,30,25,20
314,09013,1356,5,4,2,1,0,0,0
315,09015,985,17,17,14,11,9,7,5
316,10001,2937,41,24,18,13,9,7,5
317,10003,10198,467,413,366,325,284,248,216
318,10005,6761,66,53,46,38,32,27,22
319,11001,NaN,233,168,116,78,52,34,22
320,12001,8164,539,555,527,494,465,434,402
321,12003,1472,39,38,34,30,26,22,19
322,12005,6063,148,114,82,56,38,26,17
323,12007,1102,46,32,22,14,9,6,3
324,12009,8848,407,412,395,377,360,345,328
325,12011,76874,1102,1035,952,875,817,753,695
326,12013,615,2,1,0,0,0,0,0
327,12015,3046,68,63,57,51,46,41,37
328,12017,2743,81,84,81,78,76,72,69
329,12019,5091,291,247,242,235,228,220,211
330,12021,12692,149,95,59,35,20,11,6
331,12023,3790,98,67,44,28,17,10,6
332,12027,1565,5,2,1,0,0,0,0
333,12029,832,1,0,0,0,0,0,0
334,12031,30264,755,741,704,670,640,607,572
335,12033,12249,183,168,151,136,122,109,97
336,12035,1729,43,44,41,39,37,35,33
337,12037,613,7,7,6,5,5,4,3
338,12039,2797,47,43,39,35,32,29,26
339,12041,511,2,1,0,0,0,0,0
340,12043,540,20,12,7,4,2,1,0
341,12045,875,1,1,1,1,0,0,0
342,12047,850,7,7,6,5,4,3,2
343,12049,1361,33,21,12,7,4,2,1
344,12051,2069,10,7,5,3,1,1,0
345,12053,3127,81,86,83,80,78,75,72
346,12055,2160,42,29,21,14,10,7,4
347,12057,41947,985,980,946,899,859,818,776
348,12059,753,10,6,3,1,0,0,0
349,12061,3225,122,111,104,100,94,88,82
350,12063,2811,39,19,10,5,2,1,0
351,12065,562,5,2,1,0,0,0,0
352,12067,1233,0,0,0,0,0,0,0
353,12069,7475,142,128,120,110,100,90,81
354,12071,20388,361,324,284,251,216,187,162
355,12073,10491,419,435,430,427,420,411,403
356,12075,1037,12,7,4,2,1,0,0
357,12077,516,10,7,4,2,1,0,0
358,12079,1022,3,2,1,1,1,1,1
359,12081,11486,184,169,150,130,113,98,84
360,12083,9713,250,227,208,188,170,155,138
361,12085,4894,98,86,70,58,47,37,29
362,12086,169466,2203,2078,1922,1773,1628,1484,1371
363,12087,1837,13,13,13,12,11,10,10
364,12089,2100,64,49,44,38,32,28,23
365,12091,4971,219,213,213,212,208,206,200
366,12093,1556,54,26,14,7,3,1,0
367,12095,39990,875,838,765,697,627,566,508
368,12097,12455,271,256,246,234,223,209,199
369,12099,46310,818,786,729,674,622,581,537
370,12101,9233,327,318,303,286,271,255,238
371,12103,22049,445,453,429,408,387,367,345
372,12105,19888,635,616,593,569,544,520,495
373,12107,2130,49,43,36,30,24,20,16
374,12109,5334,192,186,180,172,164,156,147
375,12111,8009,141,131,106,88,72,57,46
376,12113,5312,90,81,76,70,66,61,55
377,12115,8147,261,253,237,223,208,193,181
378,12117,9009,126,110,102,95,88,83,75
379,12119,2228,32,30,28,25,24,22,20
380,12121,2717,79,55,51,47,44,42,38
381,12123,1324,10,9,8,7,6,5,4
382,12125,956,54,26,15,9,5,2,1
383,12127,10834,226,221,209,198,187,177,168
384,12129,1126,14,8,5,3,2,1,0
385,12131,1959,40,32,25,19,14,10,8
386,12133,1077,9,4,2,2,1,0,0
387,13001,1030,11,3,2,1,0,0,0
388,13003,441,1,1,1,0,0,0,0
389,13005,598,1,1,0,0,0,0,0
390,13007,84,0,0,0,0,0,0,0
391,13009,2113,28,17,10,6,3,2,1
392,13011,484,4,2,1,1,0,0,0
393,13013,2184,57,55,51,48,43,39,36
394,13015,2913,75,70,58,48,38,32,26
395,13017,776,18,12,9,6,4,3,2
396,13019,449,3,3,2,2,1,1,1
397,13021,6068,78,70,66,61,57,53,48
398,13023,433,2,0,0,0,0,0,0
399,13025,344,1,0,0,0,0,0,0
400,13027,523,2,1,0,0,0,0,0
401,13029,1147,31,34,34,34,33,33,32
402,13031,2882,67,65,57,50,44,38,33
403,13033,805,19,18,17,16,14,13,11
404,13035,657,14,6,3,2,1,0,0
405,13037,244,4,3,2,2,1,1,1
406,13039,1290,33,34,31,29,26,23,21
407,13043,459,16,14,12,11,10,8,7
408,13045,2788,96,67,43,28,16,10,6
409,13047,1187,47,44,35,27,21,16,12
410,13049,633,13,6,6,5,5,4,4
411,13051,8446,244,243,224,207,190,174,159
412,13053,1634,1,1,0,0,0,0,0
413,13055,766,25,25,23,22,20,19,17
414,13057,6033,236,233,220,206,193,182,168
415,13059,5035,94,95,85,75,66,58,51
416,13061,121,0,0,0,0,0,0,0
417,13063,7094,38,36,28,22,17,13,10
418,13065,378,2,2,1,0,0,0,0
419,13067,19576,415,415,388,357,334,311,286
420,13069,2056,38,28,24,21,18,15,12
421,13071,1882,3,0,0,0,0,0,0
422,13073,3755,100,91,85,80,74,69,64
423,13075,549,1,1,0,0,0,0,0
424,13077,2614,59,43,27,16,10,6,3
425,13079,167,0,0,0,0,0,0,0
426,13081,557,7,7,6,5,5,4,4
427,13083,282,2,2,2,2,1,1,1
428,13085,814,10,9,8,7,7,6,6
429,13087,1155,15,9,6,4,2,1,1
430,13089,18699,511,486,431,380,335,297,258
431,13091,426,14,11,11,11,10,9,9
432,13093,338,3,2,1,0,0,0,0
433,13095,3149,12,4,2,1,0,0,0
434,13097,3558,86,86,78,72,65,59,53
435,13099,493,7,4,2,1,0,0,0
436,13101,240,0,0,0,0,0,0,0
437,13103,1439,46,42,38,34,31,28,25
438,13105,645,26,29,27,25,22,20,18
439,13107,1050,41,37,35,35,33,33,32
440,13109,428,9,4,4,3,3,3,2
441,13111,652,32,23,14,9,5,3,1
442,13113,1855,94,89,82,74,68,60,52
443,13115,3169,122,93,63,42,26,16,10
444,13117,4022,270,268,250,232,212,192,176
445,13119,753,11,8,5,3,2,1,0
446,13121,27605,472,472,444,428,404,383,363
447,13123,819,17,11,9,7,6,5,4
448,13125,39,0,0,0,0,0,0,0
449,13127,3455,18,16,14,12,10,8,7
450,13129,1846,25,21,14,10,6,4,3
451,13131,774,7,3,3,2,2,1,1
452,13133,503,0,0,0,0,0,0,0
453,13135,27424,653,571,461,373,296,232,184
454,13137,1639,47,39,27,18,11,7,4
455,13139,9248,384,401,376,350,331,308,286
456,13141,392,1,0,0,0,0,0,0
457,13143,478,19,15,12,10,8,6,5
458,13145,793,8,4,2,1,1,0,0
459,13147,510,9,9,7,5,4,3,2
460,13149,194,1,1,1,1,0,0,0
461,13151,5218,199,174,148,123,101,84,68
462,13153,3155,72,65,59,55,50,46,42
463,13155,295,3,1,1,1,1,0,0
464,13157,1991,68,58,43,32,24,17,12
465,13159,221,4,3,2,2,2,1,1
466,13161,716,2,1,1,0,0,0,0
467,13163,795,10,6,4,3,2,1,1
468,13165,422,14,6,3,2,1,0,0
469,13167,416,1,0,0,0,0,0,0
470,13169,557,12,4,2,1,0,0,0
471,13171,367,5,4,3,2,2,1,1
472,13173,295,0,0,0,0,0,0,0
473,13175,1652,46,40,35,30,26,22,18
474,13177,698,1,1,1,1,0,0,0
475,13179,1110,18,14,12,9,7,5,4
476,13181,213,0,0,0,0,0,0,0
477,13183,251,11,13,13,13,13,12,11
478,13185,3903,57,35,21,12,7,3,2
479,13187,908,11,11,10,9,8,8,7
480,13189,604,9,6,3,2,1,0,0
481,13191,291,3,1,1,1,1,1,1
482,13193,234,1,1,0,0,0,0,0
483,13195,693,9,5,3,2,1,0,0
484,13197,190,0,0,0,0,0,0,0
485,13199,544,2,1,0,0,0,0,0
486,13201,261,8,2,1,0,0,0,0
487,13205,808,17,8,6,4,2,1,1
488,13207,690,11,9,8,7,6,5,4
489,13209,306,4,5,4,4,4,3,3
490,13211,481,3,2,1,0,0,0,0
491,13213,833,20,17,16,14,13,12,10
492,13215,6019,114,76,48,30,17,10,6
493,13217,2588,28,27,24,21,19,15,14
494,13219,745,9,10,8,7,6,5,4
495,13221,330,2,2,1,1,1,0,0
496,13223,2780,39,37,34,32,29,27,25
497,13225,672,6,2,1,0,0,0,0
498,13227,618,3,3,3,3,2,2,2
499,13229,607,7,2,1,0,0,0,0
500,13231,329,5,2,2,1,0,0,0
501,13233,1481,35,24,14,8,4,2,1
502,13235,312,0,0,0,0,0,0,0
503,13237,688,7,3,2,1,1,1,0
504,13239,32,0,0,0,0,0,0,0
505,13241,340,9,8,8,7,7,6,6
506,13243,331,0,0,0,0,0,0,0
507,13245,7123,210,192,182,176,167,159,151
508,13247,1856,27,23,21,19,17,15,14
509,13249,105,0,0,0,0,0,0,0
510,13251,414,13,12,11,10,9,8,7
511,13253,356,3,1,0,0,0,0,0
512,13255,1336,24,25,22,19,17,15,13
513,13257,1055,25,28,28,28,27,27,26
514,13259,522,17,20,18,17,16,14,12
515,13261,933,3,2,2,2,1,1,1
516,13263,166,2,2,2,2,1,1,1
517,13265,22,0,0,0,0,0,0,0
518,13267,834,27,31,29,28,27,25,23
519,13269,212,2,0,0,0,0,0,0
520,13271,386,1,0,0,0,0,0,0
521,13273,329,0,0,0,0,0,0,0
522,13275,1494,8,3,1,0,0,0,0
523,13277,1775,46,46,40,37,32,29,25
524,13279,1330,26,23,17,13,10,7,5
525,13281,331,13,13,13,12,12,11,10
526,13283,258,6,6,6,6,5,5,5
527,13285,2805,23,18,12,8,6,4,2
528,13287,304,5,2,1,1,0,0,0
529,13289,194,7,2,1,1,1,1,0
530,13291,756,64,72,68,63,59,53,46
531,13293,791,20,20,19,18,17,16,16
532,13295,1535,38,32,25,19,14,11,8
533,13297,1821,53,35,24,16,10,7,4
534,13299,1497,15,8,7,6,5,4,3
535,13301,151,9,3,1,1,0,0,0
536,13303,672,7,6,6,5,5,4,4
537,13305,1130,26,23,22,21,20,19,17
538,13307,44,0,0,0,0,0,0,0
539,13309,334,2,1,1,1,1,1,0
540,13311,833,57,41,23,12,6,3,1
541,13313,4582,83,78,69,61,56,49,44
542,13315,248,0,0,0,0,0,0,0
543,13317,266,1,2,1,1,1,1,1
544,13319,337,1,0,0,0,0,0,0
545,13321,532,3,3,3,2,2,2,2
546,15001,700,37,35,35,33,32,30,29
547,15003,11026,708,716,704,691,672,652,633
548,15005,0,,,,,,,NaN
549,15007,59,0,0,0,0,0,0,0
550,15009,388,0,0,0,0,0,0,0
551,16001,12945,456,490,484,478,466,458,447
552,16003,28,0,0,0,0,1,1,1
553,16005,1027,107,67,45,29,18,11,6
554,16007,44,,,,,,,NaN
555,16009,142,0,0,0,0,0,0,0
556,16011,916,99,100,106,109,111,113,114
557,16013,674,16,17,16,15,13,12,10
558,16015,70,,,,,,,NaN
559,16017,327,10,12,11,11,10,9,9
560,16019,2737,205,142,88,51,29,15,8
561,16021,57,,,,,,,NaN
562,16023,30,,,,,,,NaN
563,16025,33,0,0,0,0,0,0,0
564,16027,8201,214,213,206,200,193,182,175
565,16029,116,16,24,28,32,34,36,37
566,16031,729,60,51,34,22,13,8,4
567,16033,33,,,,,,,NaN
568,16035,47,,,,,,,NaN
569,16037,66,2,1,1,1,1,0,0
570,16039,346,8,8,6,5,4,4,3
571,16041,123,24,26,32,38,41,44,47
572,16043,202,18,14,11,7,5,3,2
573,16045,331,21,18,15,12,9,7,5
574,16047,287,8,6,4,2,1,0,0
575,16049,203,4,3,2,1,1,0,0
576,16051,581,64,55,46,38,29,23,17
577,16053,764,12,9,6,3,2,1,0
578,16055,2689,140,156,147,138,129,119,109
579,16057,477,72,90,94,92,89,86,80
580,16059,99,4,3,3,3,2,2,2
581,16061,22,,,,,,,NaN
582,16063,92,2,1,1,0,0,0,0
583,16065,768,233,188,132,86,52,29,16
584,16067,695,34,29,19,13,7,5,3
585,16069,442,11,9,6,3,2,1,0
586,16071,26,,,,,,,NaN
587,16073,329,2,2,1,1,1,1,1
588,16075,879,29,28,27,26,25,24,23
589,16077,237,22,20,22,23,24,25,26
590,16079,215,,,,,,,NaN
591,16081,170,13,10,9,7,6,4,3
592,16083,2270,140,156,146,138,125,115,106
593,16085,93,5,4,4,4,4,3,3
594,16087,361,12,12,12,11,11,11,10
595,17001,1149,105,109,110,106,102,96,90
596,17003,83,4,4,4,4,3,3,3
597,17005,330,27,19,13,9,6,4,2
598,17007,1128,64,45,32,21,14,9,6
599,17009,62,4,1,1,0,0,0,0
600,17011,652,43,37,28,21,15,11,7
601,17013,60,3,1,1,0,0,0,0
602,17015,235,9,6,6,5,4,3,3
603,17017,398,7,4,4,3,3,3,2
604,17019,4733,346,303,267,232,204,174,147
605,17021,554,75,81,74,65,56,47,38
606,17023,174,13,12,10,8,6,4,3
607,17025,156,7,3,2,1,0,0,0
608,17027,1190,88,78,71,63,56,48,42
609,17029,1472,89,62,41,26,15,9,5
610,17031,144315,4275,3700,3079,2525,2092,1735,1417
611,17033,458,53,48,44,40,35,31,26
612,17035,218,10,8,6,5,3,3,2
613,17037,1590,86,59,35,21,12,7,3
614,17039,125,16,11,9,7,5,4,3
615,17041,314,26,27,29,30,32,33,34
616,17043,17589,677,579,474,377,296,233,181
617,17045,113,0,0,0,0,0,0,0
618,17047,64,2,1,0,0,0,0,0
619,17049,872,28,25,22,20,19,16,14
620,17051,418,65,53,42,32,23,17,11
621,17053,105,4,2,1,1,1,0,0
622,17055,541,39,36,35,34,32,31,29
623,17057,178,19,18,14,11,8,6,4
624,17059,73,3,2,1,0,0,0,0
625,17061,229,4,3,3,3,2,2,2
626,17063,670,22,18,13,9,6,4,3
627,17065,71,2,3,2,2,2,1,1
628,17067,218,11,7,4,2,1,0,0
629,17069,40,2,0,0,0,0,0,0
630,17071,69,2,1,1,0,0,0,0
631,17073,666,29,26,21,16,12,9,7
632,17075,367,3,2,2,1,1,1,1
633,17077,1262,9,5,3,2,1,0,0
634,17079,213,5,4,2,1,0,0,0
635,17081,620,39,28,23,18,14,11,8
636,17083,394,4,2,2,1,1,1,1
637,17085,266,14,10,8,6,5,4,3
638,17087,156,6,3,2,2,2,1,1
639,17089,13159,376,312,230,165,120,83,58
640,17091,2752,77,73,67,62,56,51,46
641,17093,2020,74,60,48,37,29,22,17
642,17095,672,68,56,57,58,58,56,57
643,17097,16953,482,380,321,269,220,184,152
644,17099,1725,76,59,44,32,23,16,11
645,17101,259,3,1,1,1,1,1,0
646,17103,383,27,22,16,11,7,5,3
647,17105,403,47,35,24,15,10,6,3
648,17107,468,19,17,16,15,13,12,10
649,17109,482,16,14,10,7,5,3,2
650,17111,4609,125,91,61,39,25,15,9
651,17113,3295,99,83,72,63,54,46,40
652,17115,1560,163,130,118,104,91,78,66
653,17117,550,32,26,18,13,9,6,4
