,County,208,213,220,227,234,241,248,255
63,01127,1628,73,48,36,25,18,12,8
64,01129,467,7,4,2,1,0,0,0
65,01131,455,7,5,4,3,2,1,1
66,01133,478,23,11,10,10,9,9,8
67,02013,2,,,,,,,NaN
68,02016,5,,,,,,,NaN
69,02020,2497,293,243,203,165,134,104,81
70,02050,33,3,1,1,0,0,0,0
71,02060,11,0,0,0,0,0,0,0
72,02068,1,,,,,,,NaN
73,02070,4,2,0,0,0,0,0,0
74,02090,495,47,47,50,51,53,54,54
75,02100,5,,,,,,,NaN
76,02105,0,,,,,,,NaN
77,02110,148,31,29,26,20,15,11,8
78,02122,365,29,10,6,3,2,1,0
79,02130,39,1,1,0,0,0,0,0
80,02150,11,1,0,0,0,0,0,0
81,02158,8,,,,,,,NaN
82,02164,0,,,,,,,NaN
83,02170,381,22,17,16,15,14,13,12
84,02180,26,0,0,0,0,0,0,0
85,02185,24,2,0,0,0,0,0,0
86,02188,45,3,2,1,0,0,0,0
87,02195,7,0,0,0,0,0,0,0
88,02198,15,2,0,0,0,0,0,0
89,02220,31,1,1,0,0,0,0,0
90,02230,0,,,,,,,NaN
91,02240,18,0,0,0,0,0,0,0
92,02261,62,6,3,2,1,0,0,0
93,02275,8,,,,,,,NaN
94,02282,9,,,,,,,NaN
95,02290,58,3,3,3,2,2,1,1
96,04001,3241,26,21,13,8,5,3,2
97,04003,1762,12,7,4,2,1,0,0
98,04005,3188,48,37,32,27,24,20,17
99,04007,1002,38,37,35,32,30,27,25
100,04009,609,42,38,35,33,28,26,22
101,04011,57,0,0,0,0,0,0,0
102,04012,490,3,2,1,0,0,0,0
103,04013,129562,3288,2943,2645,2390,2149,1924,1715
104,04015,3368,117,97,76,57,44,33,25
105,04017,5455,37,36,32,27,23,20,17
106,04019,19743,1526,1352,1222,1095,985,871,772
107,04021,8777,197,190,179,168,159,148,138
108,04023,2705,20,9,5,3,2,1,0
109,04025,2160,115,119,116,115,111,107,101
110,04027,11886,154,103,59,33,18,9,5
111,05001,249,12,11,9,8,6,5,4
112,05003,363,29,22,22,21,20,19,17
113,05005,89,8,3,2,1,0,0,0
114,05007,4933,105,71,47,30,19,11,7
115,05009,230,13,8,7,6,6,5,4
116,05011,227,9,5,4,3,2,1,1
117,05013,16,,,,,,,NaN
118,05015,395,12,3,2,2,1,1,0
119,05017,925,91,73,45,27,15,8,4
120,05019,192,5,1,1,0,0,0,0
121,05021,147,4,3,3,3,3,3,2
122,05023,228,17,14,14,13,12,11,10
123,05025,121,11,6,4,2,1,0,0
124,05027,244,13,14,14,13,12,12,11
125,05029,168,2,3,2,2,2,2,2
126,05031,1498,76,53,32,19,11,6,3
127,05033,746,102,78,66,52,40,30,23
128,05035,1493,104,77,61,46,35,25,18
129,05037,228,11,7,4,3,2,1,1
130,05039,68,3,3,3,3,3,3,3
131,05041,211,4,4,4,3,2,2,2
132,05043,270,43,50,57,60,64,66,66
133,05045,1402,80,65,60,57,54,50,46
134,05047,141,6,7,7,8,8,8,8
135,05049,49,2,1,1,1,1,1,0
136,05051,1201,119,128,133,135,136,136,137
137,05053,154,6,5,5,5,5,5,5
138,05055,544,34,36,37,36,34,33,31
139,05057,271,11,11,11,10,9,9,8
140,05059,1644,86,75,76,75,74,74,72
141,05061,376,15,8,6,4,3,2,1
142,05063,621,60,52,43,35,28,21,16
143,05065,61,2,2,1,1,0,0,0
144,05067,124,2,3,3,3,3,4,4
145,05069,1710,127,114,111,106,100,95,87
146,05071,695,12,7,5,3,2,1,1
147,05073,61,2,2,1,1,0,0,0
148,05075,231,5,3,2,1,0,0,0
149,05077,979,108,28,20,14,10,7,4
150,05079,1348,133,84,77,68,60,54,47
151,05081,219,27,34,40,48,54,61,67
152,05083,338,50,62,70,75,81,84,86
153,05085,580,40,33,28,24,20,16,13
154,05087,279,2,1,0,0,0,0,0
155,05089,34,1,1,1,1,0,0,0
156,05091,538,9,8,7,5,4,3,2
157,05093,1159,129,134,139,145,147,148,148
158,05095,76,6,4,3,3,3,2,2
159,05097,44,2,1,0,0,0,0,0
160,05099,147,0,0,0,0,0,0,0
161,05101,107,0,0,0,0,0,0,0
162,05103,118,11,7,6,5,4,4,3
163,05105,55,2,2,2,2,2,2,1
164,05107,355,14,11,10,9,8,7,6
165,05109,144,23,22,18,13,10,7,4
166,05111,347,34,23,14,7,4,2,1
167,05113,171,6,4,4,3,2,2,1
168,05115,1465,121,94,72,53,38,27,19
169,05117,111,4,3,3,3,2,2,2
170,05119,6146,492,449,416,385,350,319,287
171,05121,265,29,27,24,21,18,15,12
172,05123,1243,6,2,1,1,0,0,0
173,05125,1277,183,159,134,107,84,64,48
174,05127,78,4,4,4,4,4,4,4
175,05129,34,0,0,0,0,0,0,0
176,05131,2456,212,179,149,122,97,77,59
177,05133,1067,40,27,17,10,6,3,2
178,05135,128,7,5,3,2,1,0,0
179,05137,87,5,2,1,1,0,0,0
180,05139,561,35,33,28,24,20,16,13
181,05141,58,2,1,0,0,0,0,0
182,05143,6442,107,54,30,16,8,4,2
183,05145,408,60,71,74,75,76,75,72
184,05147,25,0,0,0,0,0,0,0
185,05149,1088,10,5,3,2,1,0,0
186,06001,15123,1346,972,858,746,648,555,470
187,06003,2,0,0,0,0,0,0,0
188,06005,210,15,16,14,11,9,7,5
189,06007,1370,99,88,61,41,28,18,11
190,06009,174,5,6,5,4,3,2,2
191,06011,415,5,5,5,4,3,3,3
192,06013,11408,1991,2147,2185,2185,2155,2116,2076
193,06015,106,0,0,0,0,0,0,0
194,06017,827,46,42,30,21,14,10,6
195,06019,19900,2911,2599,2682,2697,2727,2737,2746
196,06021,413,8,7,5,3,2,1,1
197,06023,309,9,8,5,3,2,1,0
198,06025,10145,155,140,109,82,62,46,34
199,06027,127,10,9,7,5,3,2,1
200,06029,26788,1887,1708,1536,1381,1234,1100,970
201,06031,5514,309,171,116,76,48,31,19
202,06033,272,10,12,12,11,11,11,10
203,06035,703,10,1,1,0,0,0,0
204,06037,223230,11893,12001,11284,10620,9895,9288,8656
205,06039,2924,417,350,229,145,87,50,27
206,06041,5774,352,356,342,331,316,298,290
207,06043,64,1,1,0,0,0,0,0
208,06045,541,56,57,60,60,59,59,55
209,06047,6777,975,907,686,511,369,258,178
210,06049,5,0,0,0,0,0,0,0
211,06051,161,0,0,0,0,0,0,0
212,06053,6548,1385,982,791,625,481,356,269
213,06055,1245,69,52,31,17,9,5,2
214,06057,373,3,2,2,2,2,1,1
215,06059,43925,2874,2830,2702,2559,2417,2268,2121
216,06061,2625,235,262,249,232,215,199,177
217,06063,39,0,0,0,0,0,0,0
218,06065,45662,3776,4411,4434,4460,4435,4355,4254
219,06067,14326,1637,2031,2132,2211,2254,2321,2348
220,06069,836,48,33,27,21,16,12,9
221,06071,41564,5161,5124,5051,4903,4765,4543,4359
222,06073,34678,1489,1177,971,791,645,531,431
223,06075,8346,763,589,449,333,244,173,121
224,06077,15008,946,986,867,744,650,548,467
225,06079,2562,208,239,231,226,214,200,187
226,06081,7150,611,613,519,429,349,283,226
227,06083,7274,264,294,282,264,250,231,216
228,06085,14429,1645,1567,1630,1680,1708,1729,1760
229,06087,1454,201,204,212,214,216,214,208
230,06089,488,14,17,17,16,16,15,15
231,06091,6,0,0,0,0,0,0,0
232,06093,113,2,2,2,2,2,2,2
233,06095,4596,339,382,362,336,311,289,268
234,06097,4377,780,801,845,874,887,898,885
235,06099,12541,2437,2201,1953,1702,1441,1208,992
236,06101,1137,84,87,78,69,58,50,42
237,06103,318,6,6,6,5,5,5,4
238,06105,8,0,0,0,0,0,0,0
239,06107,12451,590,459,290,177,107,61,33
240,06109,160,0,0,0,0,0,0,0
241,06111,9090,405,440,408,369,337,307,278
242,06113,2046,205,180,187,190,192,190,190
243,06115,758,106,111,118,125,130,135,136
244,08001,6848,255,168,108,68,41,23,13
245,08003,233,0,0,0,0,0,0,0
246,08005,7610,255,203,166,132,106,84,65
247,08007,41,0,0,0,0,0,0,0
248,08009,15,0,0,0,0,0,0,0
249,08011,11,1,0,0,0,0,0,0
250,08013,2141,44,43,39,37,34,31,29
251,08014,492,3,3,3,2,2,1,1
252,08015,304,0,0,0,0,0,0,0
253,08017,9,0,0,0,0,0,0,0
254,08019,31,0,0,0,0,0,0,0
255,08021,27,0,0,0,0,0,0,0
256,08023,24,0,0,0,0,0,0,0
257,08025,73,0,0,0,0,0,0,0
258,08027,13,0,0,0,0,0,0,0
259,08029,133,2,0,0,0,0,0,0
260,08031,10607,321,277,252,226,203,182,162
261,08033,2,,,,,,,NaN
262,08035,1840,82,75,73,70,68,65,62
263,08037,1154,17,13,9,7,5,4,3
264,08039,111,0,0,0,0,0,0,0
265,08041,5509,355,355,341,324,308,290,269
266,08043,138,4,3,2,1,1,1,0
267,08045,802,19,15,13,12,10,9,8
268,08047,17,0,0,0,0,0,0,0
269,08049,54,0,0,0,0,0,0,0
270,08051,279,1,1,0,0,0,0,0
271,08053,3,0,0,0,0,0,0,0
272,08055,8,0,0,0,0,0,0,0
273,08057,9,,,,,,,NaN
274,08059,4429,178,128,97,72,51,36,26
275,08061,0,,,,,,,NaN
276,08063,70,0,0,0,0,0,0,0
277,08065,79,1,1,1,1,1,1,0
278,08067,233,3,2,2,2,2,1,1
279,08069,1700,104,87,75,63,52,43,35
280,08071,18,0,0,0,0,0,0,0
281,08073,8,0,0,0,0,0,0,0
282,08075,658,3,0,0,0,0,0,0
283,08077,368,27,23,17,11,7,5,3
284,08079,18,0,0,0,0,0,0,0
285,08081,32,0,0,0,0,0,0,0
286,08083,117,2,0,0,0,0,0,0
287,08085,323,6,2,1,1,0,0,0
288,08087,699,6,2,1,0,0,0,0
289,08089,78,0,0,0,0,0,0,0
290,08091,13,0,0,0,0,0,0,0
291,08093,42,0,0,0,0,0,0,0
292,08095,19,0,0,0,0,0,0,0
293,08097,190,0,0,0,0,0,0,0
294,08099,69,7,0,0,0,0,0,0
295,08101,757,31,25,20,15,11,8,6
296,08103,20,0,0,0,0,0,0,0
297,08105,92,1,1,1,1,1,1,1
298,08107,128,0,0,0,0,0,0,0
299,08109,107,4,3,1,0,0,0,0
300,08111,2,0,0,0,0,0,0,0
301,08113,93,1,1,1,0,0,0,0
302,08115,11,,,,,,,NaN
303,08117,345,1,0,0,0,0,0,0
304,08119,145,4,2,1,1,0,0,0
305,08121,51,1,0,0,0,0,0,0
306,08123,3836,87,52,36,23,16,10,6
307,08125,63,0,0,0,0,0,0,0
308,09001,18317,54,36,19,9,4,2,1
309,09003,12956,35,33,25,19,15,11,8
310,09005,1637,8,7,4,2,1,1,0
311,09007,1425,1,1,0,0,0,0,0
312,09009,13378,66,47,27,15,8,4,2
313,09011,1499,3,3,2,2,1,1,1
314,09013,1059,67,56,39,25,15,9,6
315,09015,762,4,4,3,2,2,1,1
316,10001,2496,163,149,122,97,77,58,44
317,10003,7580,285,260,230,200,174,151,131
318,10005,6197,241,247,217,195,173,150,130
319,11001,NaN,364,264,185,127,87,58,39
320,12001,4670,518,504,495,483,466,440,420
321,12003,1078,97,102,98,92,84,77,71
322,12005,4836,274,212,156,110,78,53,36
323,12007,573,36,25,18,12,8,5,3
324,12009,6538,379,396,390,381,368,354,338
325,12011,66826,3586,3555,3407,3244,3088,2897,2752
326,12013,503,13,5,3,1,0,0,0
327,12015,2388,99,98,92,84,78,72,65
328,12017,1799,223,241,252,266,275,282,289
329,12019,3484,146,144,141,135,130,126,121
330,12021,10918,404,282,185,117,73,44,25
331,12023,3045,104,77,50,32,20,12,7
332,12027,1422,30,16,8,4,2,1,0
333,12029,595,19,9,5,3,2,1,0
334,12031,24731,1085,1098,1064,1036,998,966,923
335,12033,10317,532,518,480,447,415,383,352
336,12035,1163,61,64,63,62,60,58,56
337,12037,472,32,26,25,23,21,20,17
338,12039,2046,99,95,91,85,81,75,69
339,12041,405,21,17,12,9,6,4,2
340,12043,422,6,3,1,0,0,0,0
341,12045,756,58,47,47,45,43,41,39
342,12047,635,4,3,3,2,2,1,1
343,12049,1012,13,8,4,2,1,0,0
344,12051,1884,46,37,25,16,10,6,3
345,12053,2255,185,194,199,204,210,211,213
346,12055,1632,150,120,94,74,55,40,29
347,12057,34368,1594,1592,1565,1519,1489,1441,1399
348,12059,534,15,7,3,1,1,0,0
349,12061,2661,100,99,93,89,84,79,73
350,12063,2036,63,35,19,10,5,2,1
351,12065,469,1,0,0,0,0,0,0
352,12067,1009,1564,744,306,156,89,53,34
353,12069,5650,438,465,453,442,426,405,383
354,12071,17451,822,778,713,641,571,511,451
355,12073,5443,338,355,362,363,368,363,359
356,12075,785,62,41,26,16,9,5,3
357,12077,411,0,0,0,0,0,0,0
358,12079,766,45,41,40,38,36,34,31
359,12081,9843,444,424,389,347,312,277,246
360,12083,7319,733,742,722,701,671,637,598
361,12085,3937,63,50,41,33,26,20,16
362,12086,146026,11677,12259,11887,11482,11065,10589,9997
363,12087,1643,84,86,86,87,86,85,85
364,12089,1345,91,80,74,68,61,55,49
365,12091,3742,171,163,164,163,162,160,159
366,12093,1148,57,28,15,8,4,2,1
367,12095,33486,1669,1631,1528,1413,1325,1226,1119
368,12097,10373,589,582,577,569,557,541,524
369,12099,39274,1889,1860,1782,1692,1600,1510,1422
370,12101,7490,348,340,326,312,297,281,265
371,12103,18774,760,785,767,735,706,683,646
372,12105,15506,1002,1031,1018,1007,991,964,937
373,12107,1611,67,60,52,45,38,32,26
374,12109,3978,270,290,289,283,282,275,269
375,12111,6283,406,358,313,271,233,195,163
376,12113,4237,266,250,246,240,233,222,215
377,12115,6728,438,459,450,438,423,402,383
378,12117,7492,312,301,291,278,265,255,240
379,12119,1558,277,269,293,311,328,340,349
380,12121,2259,888,1260,1462,1434,1237,1033,821
381,12123,1102,99,105,103,98,93,86,82
382,12125,489,32,19,11,6,4,2,1
383,12127,8482,511,534,524,519,510,496,481
384,12129,781,38,23,16,10,6,4,2
385,12131,1491,51,39,30,23,18,13,10
386,12133,933,40,30,22,16,11,8,5
387,13001,804,87,65,45,29,18,11,6
388,13003,357,17,15,13,10,8,6,4
389,13005,472,18,15,10,7,4,3,2
390,13007,72,3,1,0,0,0,0,0
391,13009,1182,97,66,44,28,18,11,6
392,13011,302,13,11,8,5,4,2,1
393,13013,1438,127,124,124,120,115,111,105
394,13015,2063,158,142,125,108,92,78,64
395,13017,544,65,61,51,42,32,24,18
396,13019,338,24,23,21,19,17,14,12
397,13021,4134,442,456,464,473,467,467,460
398,13023,281,14,7,4,2,1,0,0
399,13025,275,9,8,7,6,5,4,3
400,13027,432,10,4,3,2,1,1,0
401,13029,740,48,54,56,59,62,63,64
402,13031,1405,86,78,73,66,61,54,49
403,13033,563,64,69,72,73,71,71,68
404,13035,512,9,4,2,1,0,0,0
405,13037,215,3,1,1,1,0,0,0
406,13039,863,84,86,86,84,81,79,75
407,13043,282,6,5,4,4,3,3,2
408,13045,2052,110,85,55,35,22,13,8
409,13047,713,37,38,32,25,19,16,12
410,13049,497,72,40,40,40,39,38,36
411,13051,6317,378,386,367,347,326,304,287
412,13053,810,25,25,21,17,14,11,9
413,13055,366,80,108,125,142,155,165,166
414,13057,4005,469,519,526,531,532,530,512
415,13059,2264,140,143,135,125,118,107,98
416,13061,103,6,4,3,3,2,1,1
417,13063,5570,463,413,364,320,275,232,197
418,13065,217,8,5,3,2,2,1,0
419,13067,14962,1067,1150,1123,1092,1057,1013,962
420,13069,1608,82,83,76,69,61,54,48
421,13071,1627,43,34,25,17,13,9,6
422,13073,2695,366,404,425,440,447,444,448
423,13075,472,18,15,11,7,5,3,2
424,13077,1793,239,199,142,99,66,42,26
425,13079,120,5,4,3,3,3,2,2
426,13081,416,18,16,16,15,14,13,12
427,13083,157,18,22,25,26,28,27,27
428,13085,486,75,97,110,123,134,143,146
429,13087,850,28,18,12,8,5,3,2
430,13089,15101,910,875,800,722,655,579,518
431,13091,254,10,8,8,8,8,8,7
432,13093,264,2,1,0,0,0,0,0
433,13095,2837,64,31,18,9,5,2,1
434,13097,2892,156,159,150,144,134,124,117
435,13099,383,6,4,2,1,0,0,0
436,13101,226,0,0,0,0,0,0,0
437,13103,833,69,65,64,62,59,57,53
438,13105,386,12,11,10,9,8,7,6
439,13107,599,57,56,59,61,63,64,65
440,13109,319,32,41,44,46,48,49,49
441,13111,374,10,5,3,2,1,0,0
442,13113,1305,133,138,135,130,122,113,104
443,13115,1823,222,189,138,99,68,45,29
444,13117,2586,240,259,251,243,225,212,198
445,13119,460,31,25,17,12,8,5,3
446,13121,22107,1393,1482,1477,1453,1428,1404,1371
447,13123,685,43,38,34,31,27,24,20
448,13125,29,0,0,0,0,0,0,0
449,13127,2754,179,171,161,150,140,126,116
450,13129,1338,103,90,70,53,40,29,21
451,13131,564,58,49,46,42,37,32,29
452,13133,371,25,15,9,4,2,1,0
453,13135,21655,1328,1209,1011,827,677,547,441
454,13137,1212,42,31,20,13,9,5,3
455,13139,6581,394,397,385,366,348,326,309
456,13141,340,6,4,3,2,1,0,0
457,13143,256,15,12,10,9,7,6,4
458,13145,688,16,10,6,4,2,1,1
459,13147,351,23,18,15,12,10,8,6
460,13149,152,2,2,2,1,1,1,1
461,13151,3786,331,308,273,236,202,173,144
462,13153,2251,268,251,251,252,246,243,236
463,13155,180,5,5,4,4,3,3,2
464,13157,1190,84,69,54,41,31,23,16
465,13159,183,3,3,2,2,1,1,1
466,13161,541,50,38,24,14,8,4,2
467,13163,577,48,35,28,22,17,13,10
468,13165,264,6,3,2,1,0,0,0
469,13167,266,9,4,2,1,0,0,0
470,13169,353,20,9,5,2,1,0,0
471,13171,296,7,5,5,4,3,2,2
472,13173,232,5,3,2,2,2,1,1
473,13175,1142,152,153,151,144,135,126,115
474,13177,611,47,47,43,39,35,31,26
475,13179,805,29,24,20,16,14,11,9
476,13181,169,10,11,10,10,9,8,7
477,13183,149,7,7,8,7,7,7,7
478,13185,3259,36,21,13,7,4,2,1
479,13187,417,50,63,69,73,75,79,79
480,13189,436,38,30,21,13,8,5,3
481,13191,213,15,16,16,17,17,17,17
482,13193,189,3,2,1,0,0,0,0
483,13195,450,23,14,9,6,4,2,1
484,13197,162,4,3,2,2,1,1,1
485,13199,440,24,14,8,5,2,1,0
486,13201,164,11,5,3,1,0,0,0
487,13205,674,14,4,3,2,1,0,0
488,13207,505,32,24,22,20,18,16,14
489,13209,180,20,16,17,19,19,20,20
490,13211,329,25,21,15,10,6,4,2
491,13213,656,37,38,36,35,34,32,29
492,13215,5092,251,176,117,75,47,29,17
493,13217,2038,171,165,159,150,143,133,122
494,13219,474,16,13,12,10,9,7,6
495,13221,252,17,15,13,10,8,6,5
496,13223,1894,164,176,179,180,181,179,179
497,13225,464,56,41,31,22,15,10,6
498,13227,446,25,28,27,26,25,24,23
499,13229,466,18,12,7,4,2,1,0
500,13231,246,8,7,5,3,2,1,1
501,13233,961,117,83,54,34,20,11,6
502,13235,143,6,3,2,1,0,0,0
503,13237,489,32,26,22,19,15,12,9
504,13239,32,1,0,0,0,0,0,0
505,13241,234,4,2,2,1,1,1,1
506,13243,287,12,3,1,0,0,0,0
507,13245,5192,748,806,854,888,917,934,946
508,13247,1487,112,112,111,108,105,100,96
509,13249,79,3,2,1,1,0,0,0
510,13251,240,7,8,8,7,7,6,5
511,13253,242,17,12,7,4,2,1,0
512,13255,1039,67,67,64,62,58,54,49
513,13257,700,31,33,34,35,35,36,36
514,13259,275,23,9,9,9,8,7,7
515,13261,789,9,6,5,5,4,4,3
516,13263,147,3,2,2,2,2,2,1
517,13265,17,0,0,0,0,0,0,0
518,13267,603,86,94,103,108,113,114,116
519,13269,107,6,4,3,2,1,0,0
520,13271,313,13,11,11,11,10,10,9
521,13273,308,0,0,0,0,0,0,0
522,13275,1250,90,61,39,23,14,7,4
523,13277,1402,27,24,21,18,16,14,12
524,13279,878,87,77,66,55,45,37,28
525,13281,159,2,2,2,2,2,2,2
526,13283,145,11,7,8,8,8,8,8
527,13285,2419,94,74,55,40,29,20,14
528,13287,263,3,3,2,1,1,0,0
529,13289,139,9,7,7,7,6,5,5
530,13291,335,36,44,43,42,40,37,34
531,13293,632,46,53,55,58,58,59,59
532,13295,823,83,81,70,59,48,38,31
533,13297,1280,106,92,69,50,36,25,16
534,13299,1237,62,46,41,37,33,29,26
535,13301,92,5,2,1,0,0,0,0
536,13303,540,42,45,46,45,45,44,42
537,13305,877,75,80,82,83,82,83,82
538,13307,40,1,1,1,1,1,0,0
539,13309,107,8,6,6,6,6,6,6
540,13311,395,21,13,7,3,1,0,0
541,13313,3730,153,146,137,126,114,104,93
542,13315,199,7,7,6,5,5,4,3
543,13317,202,4,2,2,2,1,1,1
544,13319,240,10,6,4,2,1,1,0
545,13321,472,15,14,13,13,13,12,11
546,15001,149,9,8,8,8,8,8,8
547,15003,4754,2060,2902,3857,4946,6184,7408,8688
548,15005,0,,,,,,,NaN
549,15007,54,1,1,1,0,0,0,0
550,15009,235,39,33,36,37,37,37,34
551,16001,10030,742,836,850,865,865,871,882
552,16003,22,0,0,0,0,1,1,1
553,16005,507,41,36,24,16,10,6,3
554,16007,21,,,,,,,NaN
555,16009,80,3,2,1,1,0,0,0
556,16011,351,65,93,111,130,147,166,177
557,16013,586,2,2,2,1,1,1,1
558,16015,54,,,,,,,NaN
559,16017,192,2,2,2,2,2,2,1
560,16019,1338,233,169,110,68,39,22,12
561,16021,40,,,,,,,NaN
562,16023,1,,,,,,,NaN
563,16025,1,0,0,0,0,0,0,0
564,16027,6422,498,529,539,548,544,545,541
565,16029,34,1,1,1,1,1,1,1
566,16031,553,10,6,3,2,1,0,0
567,16033,14,,,,,,,NaN
568,16035,18,,,,,,,NaN
569,16037,11,0,0,0,0,0,0,0
570,16039,234,10,11,10,8,7,6,5
571,16041,52,1,2,2,2,2,2,2
572,16043,94,5,3,2,1,1,0,0
573,16045,195,2,2,1,1,1,0,0
574,16047,183,4,3,1,1,0,0,0
575,16049,36,0,0,0,0,0,0,0
576,16051,260,39,32,27,23,19,15,11
577,16053,528,26,18,12,7,5,3,1
578,16055,1994,99,112,104,97,88,80,73
579,16057,146,25,36,42,46,48,50,50
580,16059,51,4,1,1,1,1,1,1
581,16061,0,,,,,,,NaN
582,16063,62,2,1,0,0,0,0,0
583,16065,195,18,5,3,1,0,0,0
584,16067,507,10,7,4,2,1,1,0
585,16069,188,6,5,3,2,1,1,0
586,16071,16,,,,,,,NaN
587,16073,281,8,5,5,5,4,4,4
588,16075,451,37,41,43,45,47,47,48
589,16077,67,2,3,4,4,4,5,5
590,16079,168,,,,,,,NaN
591,16081,101,4,4,3,3,2,2,1
592,16083,1533,69,71,65,61,54,49,44
593,16085,76,5,4,4,4,4,4,4
594,16087,241,17,17,18,19,19,20,20
595,17001,665,96,91,94,94,94,91,88
596,17003,40,3,3,4,4,4,4,4
597,17005,82,9,6,5,3,2,1,1
598,17007,771,5,0,0,0,0,0,0
599,17009,16,0,0,0,0,0,0,0
600,17011,276,46,41,36,30,24,18,13
601,17013,14,1,0,0,0,0,0,0
602,17015,89,13,11,11,12,12,12,11
603,17017,258,20,16,17,17,17,16,15
604,17019,1776,69,58,49,41,34,28,23
605,17021,157,6,3,2,2,1,1,0
606,17023,96,11,10,8,7,6,4,3
607,17025,38,6,1,1,0,0,0,0
608,17027,492,83,79,79,78,73,69,61
609,17029,630,119,104,78,55,36,23,14
610,17031,116620,4299,3651,3069,2540,2098,1749,1446
611,17033,37,2,2,2,2,2,2,2
612,17035,69,9,6,5,5,4,3,2
613,17037,993,29,16,9,5,2,1,0
614,17039,38,2,2,2,1,1,1,0
615,17041,151,20,19,22,26,28,32,35
616,17043,13032,556,467,379,303,239,188,146
617,17045,35,3,3,3,3,4,4,4
618,17047,27,1,1,0,0,0,0,0
619,17049,252,104,148,194,235,271,294,300
620,17051,80,6,7,5,4,3,2,1
621,17053,60,8,6,6,6,5,5,4
622,17055,249,54,64,76,86,94,103,108
623,17057,48,4,3,2,2,1,1,0
624,17059,54,5,3,2,1,0,0,0
625,17061,73,8,9,10,11,12,13,13
626,17063,391,44,38,31,24,17,13,9
627,17065,37,5,3,3,2,2,2,2
628,17067,95,14,6,4,2,1,1,0
629,17069,18,0,0,0,0,0,0,0
630,17071,24,2,0,0,0,0,0,0
631,17073,313,45,36,31,27,22,17,13
632,17075,280,6,5,4,3,3,2,2
633,17077,778,38,21,14,8,5,3,2
634,17079,72,7,4,3,2,1,0,0
635,17081,356,54,52,48,42,35,29,23
636,17083,157,32,38,48,58,66,74,81
637,17085,145,5,5,4,3,2,2,1
638,17087,79,8,10,11,11,11,11,11
639,17089,10314,310,255,187,135,96,68,47
640,17091,1900,78,73,69,65,60,55,50
641,17093,1479,47,44,34,26,20,15,12
642,17095,370,52,55,61,66,71,72,75
643,17097,13375,487,442,379,319,269,222,186
644,17099,960,170,158,133,108,85,65,47
645,17101,65,9,7,8,9,9,9,10
646,17103,198,8,5,3,2,1,0,0
647,17105,151,26,18,13,9,6,3,2
648,17107,201,32,34,38,40,40,40,39
649,17109,157,7,4,3,2,1,1,0
650,17111,3417,145,101,67,44,28,17,10
