,County,221,227,234,241
398,13023,349,28,17,14
399,13025,304,10,14,10
400,13027,476,23,21,16
401,13029,855,49,39,30
402,13031,1919,283,112,70
403,13033,650,26,28,22
404,13035,564,26,26,20
405,13037,227,6,7,7
406,13039,1013,59,46,35
407,13043,348,27,16,14
408,13045,2310,70,97,78
409,13047,860,49,39,30
410,13049,558,15,22,19
411,13051,7012,268,301,240
412,13053,1113,169,68,43
413,13055,553,,,NaN
414,13057,4817,366,236,171
415,13059,2842,268,145,102
416,13061,111,,,NaN
417,13063,6458,340,292,225
418,13065,285,13,14,9
419,13067,16896,790,751,584
420,13069,1775,65,76,61
421,13071,1751,54,74,59
422,13073,3109,126,136,106
423,13075,508,14,21,17
424,13077,2244,198,114,81
425,13079,151,,,NaN
426,13081,466,28,22,16
427,13083,192,7,7,7
428,13085,669,74,35,25
429,13087,986,56,45,34
430,13089,16498,488,689,560
431,13091,323,26,16,12
432,13093,283,,,NaN
433,13095,2977,63,121,100
434,13097,3154,109,135,108
435,13099,409,10,16,14
436,13101,234,4,7,7
437,13103,1054,77,51,38
438,13105,464,29,22,15
439,13107,765,57,35,26
440,13109,360,25,17,14
441,13111,439,17,20,14
442,13113,1568,141,79,56
443,13115,2269,213,117,82
444,13117,3079,235,149,109
445,13119,537,33,25,19
446,13121,24801,958,1072,851
447,13123,745,30,33,26
448,13125,34,0,0,0
449,13127,3032,127,131,104
450,13129,1522,63,67,52
451,13131,662,19,28,22
452,13133,433,32,22,14
453,13135,24182,987,1053,833
454,13137,1327,57,60,46
455,13139,7605,551,367,271
456,13141,356,9,14,14
457,13143,330,33,17,14
458,13145,723,17,29,24
459,13147,408,20,19,14
460,13149,169,7,7,7
461,13151,4399,243,203,154
462,13153,2616,113,115,89
463,13155,220,17,10,7
464,13157,1480,153,78,54
465,13159,195,6,7,7
466,13161,639,26,28,21
467,13163,654,30,28,22
468,13165,309,24,15,12
469,13167,312,22,15,12
470,13169,449,,,NaN
471,13171,323,10,14,12
472,13173,247,4,9,7
473,13175,1323,86,62,46
474,13177,660,23,28,22
475,13179,929,47,41,32
476,13181,192,6,7,7
477,13183,184,9,7,7
478,13185,3468,101,145,119
479,13187,701,,,NaN
480,13189,512,29,23,18
481,13191,245,13,12,7
482,13193,205,7,7,7
483,13195,532,34,24,19
484,13197,169,6,7,7
485,13199,481,20,21,16
486,13201,212,13,7,7
487,13205,710,22,28,24
488,13207,591,,,NaN
489,13209,213,13,9,7
490,13211,414,28,20,14
491,13213,708,23,28,24
492,13215,5440,140,225,182
493,13217,2295,109,101,79
494,13219,551,33,26,20
495,13221,280,13,14,8
496,13223,2262,168,110,80
497,13225,564,,,NaN
498,13227,517,34,24,18
499,13229,518,19,21,18
500,13231,276,10,14,8
501,13233,1212,129,64,45
502,13235,210,43,15,7
503,13237,610,39,29,21
504,13239,33,0,0,0
505,13241,278,22,14,9
506,13243,310,7,14,10
507,13245,5965,267,262,206
508,13247,1638,42,68,56
509,13249,94,,,NaN
510,13251,281,13,14,8
511,13253,282,18,14,9
512,13255,1163,46,49,39
513,13257,820,61,39,30
514,13259,354,38,18,14
515,13261,852,29,35,29
516,13263,154,4,7,7
517,13265,19,0,0,0
518,13267,671,23,28,23
519,13269,156,,,NaN
520,13271,347,13,14,14
521,13273,318,8,14,11
522,13275,1396,57,61,48
523,13277,1499,52,64,51
524,13279,1056,71,49,38
525,13281,204,16,9,7
526,13283,204,21,10,7
527,13285,2588,80,109,89
528,13287,277,,,NaN
529,13289,165,,,NaN
530,13291,474,49,25,17
531,13293,659,,,NaN
532,13295,1025,106,54,38
533,13297,1458,77,65,51
534,13299,1333,32,55,45
535,13301,117,7,7,7
536,13303,609,22,27,21
537,13305,954,28,40,32
538,13307,38,0,0,0
539,13309,147,7,7,7
540,13311,511,67,28,20
541,13313,3971,121,167,136
542,13315,222,12,7,7
543,13317,222,6,7,7
544,13319,290,,,NaN
545,13321,497,14,21,17
546,15001,340,185,140,141
547,15003,7584,1973,2314,2572
548,15005,0,0,0,0
549,15007,57,,,NaN
550,15009,334,56,92,104
551,16001,11109,460,440,319
552,16003,25,0,0,0
553,16005,612,48,28,18
554,16007,30,0,0,0
555,16009,110,,,NaN
556,16011,446,45,21,14
557,16013,605,15,21,17
558,16015,61,5,0,0
559,16017,213,15,9,7
560,16019,1755,153,81,52
561,16021,43,0,0,0
562,16023,10,,,NaN
563,16025,4,0,0,0
564,16027,7205,324,287,206
565,16029,39,4,0,0
566,16031,581,15,21,16
567,16033,21,4,0,0
568,16035,21,0,0,0
569,16037,32,,,NaN
570,16039,279,14,12,7
571,16041,56,0,0,0
572,16043,112,,,NaN
573,16045,210,7,7,7
574,16047,227,23,10,7
575,16049,40,0,0,0
576,16051,349,23,14,10
577,16053,597,28,25,17
578,16055,2170,101,86,62
579,16057,233,,,NaN
580,16059,70,7,3,0
581,16061,0,0,0,0
582,16063,67,5,0,0
583,16065,237,15,10,7
584,16067,553,26,21,16
585,16069,284,38,16,7
586,16071,21,1,0,0
587,16073,303,14,14,7
588,16075,663,,,NaN
589,16077,113,,,NaN
590,16079,196,12,7,7
591,16081,125,7,7,4
592,16083,1673,69,66,48
593,16085,84,7,4,0
594,16087,271,14,12,7
595,17001,769,49,49,49
596,17003,44,,,NaN
597,17005,143,,,NaN
598,17007,860,46,54,56
599,17009,20,,,NaN
600,17011,360,46,29,28
601,17013,26,7,0,0
602,17015,133,22,10,7
603,17017,297,16,21,21
604,17019,2423,378,195,168
605,17021,231,60,26,21
606,17023,116,7,7,7
607,17025,78,19,8,7
608,17027,692,,,NaN
609,17029,952,,,NaN
610,17031,126003,5673,7597,7954
611,17033,77,,,NaN
612,17035,137,,,NaN
613,17037,1103,67,70,70
614,17039,42,6,0,0
615,17041,217,29,16,14
616,17043,14493,776,895,923
617,17045,83,,,NaN
618,17047,39,,,NaN
619,17049,523,,,NaN
620,17051,165,,,NaN
621,17053,70,0,6,7
622,17055,337,54,26,21
623,17057,84,8,7,7
624,17059,62,,,NaN
625,17061,105,7,7,7
626,17063,474,46,35,35
627,17065,45,7,0,0
628,17067,136,21,10,7
629,17069,18,0,0,0
630,17071,44,,,NaN
631,17073,460,,,NaN
632,17075,296,14,20,21
633,17077,915,79,64,63
634,17079,124,,,NaN
635,17081,455,59,33,28
636,17083,275,,,NaN
637,17085,173,12,14,14
638,17087,115,,,NaN
639,17089,11155,519,679,707
640,17091,2216,166,144,140
641,17093,1644,83,101,105
642,17095,449,26,28,28
643,17097,14522,810,906,929
644,17099,1237,138,90,84
645,17101,135,,,NaN
646,17103,241,26,17,14
647,17105,189,14,14,14
648,17107,260,41,23,21
649,17109,196,,,NaN
650,17111,3834,253,246,245
651,17113,1674,,,NaN
652,17115,936,98,67,63
653,17117,345,57,31,28
654,17119,3982,460,294,272
655,17121,266,37,22,21
656,17123,46,,,NaN
657,17125,84,12,7,7
658,17127,65,12,7,7
659,17129,68,7,7,7
660,17131,99,11,7,7
661,17133,448,54,32,28
662,17135,248,31,17,14
663,17137,481,45,35,35
664,17139,156,29,15,14
665,17141,473,21,28,28
666,17143,2382,187,156,154
667,17145,287,23,21,21
668,17147,78,11,7,7
669,17149,71,,,NaN
670,17151,19,,,NaN
671,17153,121,19,9,7
672,17155,19,,,NaN
673,17157,730,103,55,49
674,17159,62,11,7,7
675,17161,2189,188,148,145
676,17163,5244,384,344,343
677,17165,162,14,14,14
678,17167,1751,147,117,116
679,17169,21,0,0,0
680,17171,45,7,2,0
681,17173,194,,,NaN
682,17175,22,,,NaN
683,17177,378,15,21,21
684,17179,1068,125,76,70
685,17181,424,32,28,28
686,17183,329,39,24,21
687,17185,106,16,8,7
688,17187,255,26,17,14
689,17189,111,25,10,7
690,17191,101,13,7,7
691,17193,121,7,7,7
692,17195,503,73,40,35
693,17197,11447,783,739,741
694,17199,879,,,NaN
695,17201,4218,200,255,266
696,17203,273,35,22,21
697,18001,185,29,17,14
698,18003,4953,378,401,411
699,18005,1050,59,81,84
700,18007,79,4,7,7
701,18009,73,,,NaN
702,18011,833,61,68,70
703,18013,89,7,7,7
704,18015,255,,,NaN
705,18017,1869,,,NaN
706,18019,1732,154,144,146
707,18021,227,21,21,21
708,18023,545,35,42,42
709,18025,62,7,7,7
710,18027,480,91,50,42
711,18029,571,27,42,49
712,18031,398,28,33,35
713,18033,331,51,32,28
714,18035,1140,241,124,105
715,18037,837,55,67,70
716,18039,5577,297,428,453
717,18041,322,36,28,28
718,18043,1071,98,91,91
719,18045,93,14,7,7
720,18047,273,19,21,21
721,18049,205,10,14,14
722,18051,313,33,28,28
723,18053,649,54,54,56
724,18055,366,35,30,28
725,18057,3852,386,333,327
726,18059,818,54,64,69
727,18061,477,49,42,42
728,18063,2304,170,187,189
729,18065,602,49,49,49
730,18067,1067,54,80,84
731,18069,163,7,14,14
732,18071,696,31,52,56
733,18073,320,26,28,28
734,18075,128,17,14,14
735,18077,205,12,14,14
736,18079,267,16,21,21
737,18081,2024,119,156,166
738,18083,339,70,35,34
739,18085,1024,57,80,84
740,18087,599,29,46,49
741,18089,9075,535,704,740
742,18091,1173,85,96,98
743,18093,451,35,35,35
744,18095,1279,101,105,105
745,18097,18335,1040,1416,1491
746,18099,888,47,67,70
747,18101,108,,,NaN
748,18103,316,16,25,28
749,18105,1093,136,98,91
750,18107,423,42,35,35
751,18109,587,42,49,49
752,18111,143,14,14,14
753,18113,801,43,62,63
754,18115,73,4,7,7
755,18117,237,31,23,21
756,18119,140,14,14,14
757,18121,80,7,7,7
758,18123,196,,,NaN
759,18125,99,20,10,7
760,18127,1704,154,142,144
761,18129,212,14,14,14
762,18131,99,7,7,7
763,18133,432,42,35,35
764,18135,166,14,14,14
765,18137,244,14,21,21
766,18139,132,7,9,14
767,18141,5100,648,466,444
768,18143,312,13,23,28
769,18145,618,,,NaN
770,18147,158,,,NaN
771,18149,209,24,21,21
772,18151,271,33,23,21
773,18153,289,39,29,28
774,18155,64,,,NaN
775,18157,1570,129,129,132
776,18159,185,21,16,14
777,18161,62,7,7,7
778,18163,2560,234,214,216
779,18165,94,15,9,7
780,18167,1249,234,131,112
781,18169,206,12,14,14
782,18171,38,,,NaN
783,18173,763,71,65,63
784,18175,218,32,22,21
785,18177,539,55,44,45
786,18179,209,16,15,15
787,18181,439,35,35,35
788,18183,211,21,20,21
789,19001,51,7,8,14
790,19003,22,0,4,7
791,19005,174,11,31,40
792,19007,82,21,21,22
793,19009,41,7,7,10
794,19011,200,24,38,49
795,19013,3787,327,678,893
796,19015,344,30,64,82
797,19017,298,35,57,72
798,19019,174,,,NaN
799,19021,1826,,,NaN
800,19023,201,41,42,53
801,19025,126,,,NaN
802,19027,387,77,83,100
803,19029,112,,,NaN
804,19031,154,,,NaN
805,19033,822,117,162,205
806,19035,140,,,NaN
807,19037,107,27,26,30
808,19039,239,26,45,58
809,19041,236,12,39,54
810,19043,179,24,34,45
811,19045,821,151,172,211
812,19047,832,55,144,194
813,19049,2378,291,452,582
814,19051,81,,,NaN
815,19053,44,7,7,13
816,19055,212,49,49,57
817,19057,567,153,137,158
818,19059,424,,,NaN
819,19061,2027,159,357,475
820,19063,221,13,37,50
821,19065,138,16,26,33
822,19067,215,34,44,55
823,19069,296,27,53,70
824,19071,58,7,11,14
825,19073,54,7,12,14
826,19075,128,16,25,31
827,19077,173,17,31,41
828,19079,279,38,55,70
829,19081,154,,,NaN
830,19083,230,19,40,54
831,19085,147,13,26,35
832,19087,279,89,74,82
833,19089,132,,,NaN
834,19091,153,,,NaN
835,19093,40,7,7,9
836,19095,113,6,19,26
837,19097,208,25,39,50
838,19099,585,69,110,142
839,19101,117,15,22,29
840,19103,3828,1345,1023,1128
841,19105,170,17,31,40
842,19107,60,14,14,15
843,19109,121,9,20,28
844,19111,409,156,116,126
845,19113,2971,267,534,704
846,19115,397,,,NaN
847,19117,93,13,19,23
848,19119,148,15,26,35
849,19121,164,17,31,39
850,19123,216,56,51,61
851,19125,475,183,135,146
852,19127,1639,,,NaN
853,19129,128,12,25,31
854,19131,109,15,21,27
855,19133,107,,,NaN
856,19135,107,12,19,25
857,19137,76,10,14,19
858,19139,959,,,NaN
859,19141,196,33,40,50
860,19143,99,8,18,23
861,19145,112,,,NaN
862,19147,112,10,19,27
863,19149,737,109,143,182
864,19151,130,,,NaN
865,19153,13292,1667,2545,3266
866,19155,1631,134,289,383
867,19157,184,8,31,41
868,19159,32,,,NaN
869,19161,114,14,21,28
870,19163,2208,219,401,527
871,19165,215,,,NaN
872,19167,893,112,171,219
873,19169,2362,960,693,749
874,19171,622,48,110,146
875,19173,113,6,19,25
876,19175,93,,,NaN
877,19177,101,,,NaN
878,19179,1082,78,187,250
879,19181,775,127,157,196
880,19183,336,29,59,80
881,19185,48,0,7,7
882,19187,1006,401,293,319
883,19189,161,18,31,39
884,19191,217,49,49,58
885,19193,4126,236,697,945
886,19195,79,7,13,19
887,19197,519,36,89,120
888,20001,20,0,0,0
889,20003,32,0,4,7
890,20005,219,,,NaN
891,20007,5,0,0,0
892,20009,273,64,44,48
893,20011,82,,,NaN
894,20013,72,14,14,14
895,20015,397,23,48,59
896,20017,65,,,NaN
897,20019,8,0,0,0
898,20021,246,46,37,42
899,20023,6,0,0,0
900,20025,46,,,NaN
901,20027,30,0,5,7
902,20029,52,8,7,7
903,20031,79,7,10,14
904,20033,9,0,0,0
905,20035,249,35,35,41
906,20037,518,,,NaN
907,20039,6,0,0,0
908,20041,76,14,14,14
909,20043,68,14,12,14
910,20045,1306,428,255,251
911,20047,25,,,NaN
912,20049,1,0,0,0
913,20051,341,132,73,68
914,20053,25,0,0,7
915,20055,1877,,,NaN
916,20057,2309,,,NaN
917,20059,256,16,32,38
918,20061,207,,,NaN
919,20063,10,,,NaN
920,20065,25,0,0,7
921,20067,159,,,NaN
922,20069,106,,,NaN
923,20071,5,0,0,0
924,20073,23,0,0,1
925,20075,42,0,6,7
926,20077,108,,,NaN
927,20079,291,21,37,44
928,20081,47,7,7,7
929,20083,13,0,0,0
930,20085,204,34,28,35
931,20087,118,21,17,21
932,20089,14,0,0,0
933,20091,8124,987,1108,1281
934,20093,70,3,7,9
935,20095,39,0,7,7
936,20097,8,0,0,0
937,20099,183,28,28,29
938,20101,8,0,0,0
939,20103,1638,81,195,242
940,20105,7,0,0,0
941,20107,52,,,NaN
942,20109,2,0,0,0
943,20111,916,64,114,139
944,20113,212,19,27,32
945,20115,62,4,7,7
946,20117,14,0,0,0
947,20119,63,,,NaN
948,20121,188,18,25,28
949,20123,30,0,7,7
950,20125,247,35,35,39
951,20127,19,0,0,0
952,20129,10,0,0,0
953,20131,55,4,7,7
954,20133,83,14,14,14
955,20135,18,,,NaN
956,20137,23,0,0,1
957,20139,62,7,7,9
958,20141,4,0,0,0
959,20143,40,0,7,7
960,20145,206,92,49,43
961,20147,51,0,7,7
962,20149,158,14,21,24
963,20151,40,0,6,7
964,20153,1,0,0,0
965,20155,751,118,109,121
966,20157,36,0,6,7
967,20159,44,,,NaN
968,20161,822,,,NaN
969,20163,25,0,3,7
970,20165,15,0,0,0
971,20167,18,0,0,0
972,20169,465,36,59,71
973,20171,95,11,14,14
974,20173,6830,670,892,1057
975,20175,1380,,,NaN
976,20177,2129,208,280,329
977,20179,10,0,0,0
978,20181,17,0,0,0
979,20183,3,0,0,0
980,20185,31,,,NaN
981,20187,21,,,NaN
982,20189,67,,,NaN
983,20191,117,10,14,19
984,20193,53,0,7,7
985,20195,26,,,NaN
986,20197,54,7,7,7
987,20199,2,0,0,0
988,20201,5,,,NaN
989,20203,4,0,0,0
990,20205,16,0,0,0
991,20207,12,0,0,0
992,20209,6010,455,750,908
993,21001,260,18,27,28
994,21003,253,13,25,28
995,21005,115,14,14,14
996,21007,42,7,7,7
997,21009,499,36,49,49
998,21011,65,,,NaN
999,21013,395,35,41,42
1000,21015,1290,77,126,132
1001,21017,113,10,14,14
1002,21019,239,21,26,26
1003,21021,208,17,21,21
1004,21023,37,0,4,7
1005,21025,55,,,NaN
1006,21027,95,7,7,7
1007,21029,617,71,68,63
1008,21031,320,16,31,35
1009,21033,79,7,7,7
1010,21035,395,30,40,42
1011,21037,692,45,67,70
1012,21039,60,,,NaN
1013,21041,191,9,19,21
1014,21043,113,5,12,14
1015,21045,245,21,27,28
1016,21047,861,196,117,105
1017,21049,243,21,27,28
1018,21051,214,13,20,21
1019,21053,71,14,7,7
1020,21055,50,13,7,7
1021,21057,87,7,7,7
1022,21059,953,74,97,98
1023,21061,117,,,NaN
1024,21063,25,,,NaN
1025,21065,41,10,7,7
1026,21067,4153,338,421,426
1027,21069,70,7,7,7
1028,21071,145,14,14,14
1029,21073,466,38,48,49
1030,21075,120,14,14,14
1031,21077,93,7,7,7
1032,21079,119,21,14,14
1033,21081,136,,,NaN
1034,21083,643,35,61,63
1035,21085,258,21,27,28
1036,21087,155,,,NaN
1037,21089,195,28,21,21
1038,21091,56,0,7,7
1039,21093,915,84,97,98
1040,21095,293,28,31,28
1041,21097,151,14,14,14
1042,21099,130,14,14,14
1043,21101,423,23,40,42
1044,21103,161,,,NaN
