,County,193,199,206,213
195,06019,15083,2561,1809,1641
196,06021,325,60,46,40
197,06023,233,29,28,28
198,06025,9409,,,NaN
199,06027,51,11,7,7
200,06029,20545,5676,3182,2580
201,06031,4380,555,542,497
202,06033,195,21,21,21
203,06035,631,78,77,71
204,06037,192177,18298,21566,20589
205,06039,1943,314,260,229
206,06041,4994,420,558,535
207,06043,56,9,7,7
208,06045,317,53,40,35
209,06047,4285,1067,680,553
210,06049,2,0,0,0
211,06051,145,32,22,18
212,06053,4822,747,625,557
213,06055,888,123,113,102
214,06057,299,44,38,35
215,06059,37391,3312,4017,3902
216,06061,1925,249,234,215
217,06063,33,6,7,7
218,06065,37011,3831,4331,4065
219,06067,10067,1151,1117,1064
220,06069,643,108,78,71
221,06071,32980,5041,4216,3776
222,06073,29883,2867,3130,3060
223,06075,6811,832,800,744
224,06077,11483,956,1280,1231
225,06079,1783,159,201,192
226,06081,5544,485,624,597
227,06083,6167,639,722,678
228,06085,10626,1472,1235,1147
229,06087,1152,233,169,142
230,06089,369,58,48,42
231,06091,2,0,0,0
232,06093,73,7,7,7
233,06095,3611,491,457,413
234,06097,3055,468,360,331
235,06099,9061,1128,1051,981
236,06101,786,138,101,90
237,06103,234,45,32,28
238,06105,5,0,0,0
239,06107,9454,992,1110,1041
240,06109,141,12,14,14
241,06111,7344,974,921,836
242,06113,1544,144,163,159
243,06115,485,102,66,57
244,08001,6090,592,581,628
245,08003,224,9,19,21
246,08005,7006,583,646,711
247,08007,33,6,7,7
248,08009,14,0,0,0
249,08011,5,,,NaN
250,08013,1912,171,178,194
251,08014,415,39,38,42
252,08015,287,,,NaN
253,08017,8,0,0,0
254,08019,27,0,0,0
255,08021,23,,,NaN
256,08023,22,0,0,0
257,08025,72,,,NaN
258,08027,10,0,0,0
259,08029,109,,,NaN
260,08031,9777,730,886,987
261,08033,1,,,NaN
262,08035,1647,153,154,168
263,08037,1050,99,101,109
264,08039,86,7,7,7
265,08041,4584,532,463,486
266,08043,111,23,15,14
267,08045,713,105,78,77
268,08047,16,,,NaN
269,08049,43,6,7,7
270,08051,254,,,NaN
271,08053,3,0,0,0
272,08055,6,0,0,0
273,08057,8,0,0,0
274,08059,3949,356,374,406
275,08061,0,0,0,0
276,08063,43,,,NaN
277,08065,71,13,7,7
278,08067,200,14,19,21
279,08069,1401,169,139,146
280,08071,15,0,0,0
281,08073,6,0,0,0
282,08075,648,,,NaN
283,08077,267,40,28,28
284,08079,18,0,0,0
285,08081,25,,,NaN
286,08083,108,,,NaN
287,08085,279,25,28,28
288,08087,677,,,NaN
289,08089,56,,,NaN
290,08091,12,0,0,0
291,08093,41,,,NaN
292,08095,19,,,NaN
293,08097,169,22,18,21
294,08099,48,4,7,7
295,08101,613,63,62,63
296,08103,7,0,0,0
297,08105,87,2,7,7
298,08107,107,13,14,14
299,08109,107,3,7,8
300,08111,2,0,0,0
301,08113,76,6,7,7
302,08115,11,0,0,0
303,08117,323,,,NaN
304,08119,113,19,14,14
305,08121,47,,,NaN
306,08123,3546,204,309,352
307,08125,62,6,7,7
308,09001,17793,460,579,712
309,09003,12645,345,416,506
310,09005,1597,39,51,64
311,09007,1377,16,41,54
312,09009,13041,201,397,515
313,09011,1402,39,47,56
314,09013,1019,56,40,43
315,09015,693,29,24,28
316,10001,2199,99,98,93
317,10003,6868,375,323,297
318,10005,5656,198,242,238
319,11001,NaN,298,268,241
320,12001,3662,532,428,341
321,12003,386,81,49,38
322,12005,3673,701,480,364
323,12007,337,116,59,39
324,12009,5587,622,616,507
325,12011,57975,8106,6666,5349
326,12013,319,62,33,27
327,12015,2024,335,247,193
328,12017,1291,210,142,115
329,12019,2908,379,329,266
330,12021,9734,1045,1081,889
331,12023,2572,406,318,248
332,12027,1292,115,138,116
333,12029,272,44,32,25
334,12031,21665,2133,2291,1916
335,12033,8007,985,907,735
336,12035,930,131,110,87
337,12037,130,,,NaN
338,12039,1552,377,191,145
339,12041,334,27,34,29
340,12043,391,,,NaN
341,12045,379,157,73,46
342,12047,587,44,57,50
343,12049,857,86,90,76
344,12051,1652,120,172,145
345,12053,1749,284,210,165
346,12055,1252,203,142,113
347,12057,30118,3239,3238,2686
348,12059,445,67,52,41
349,12061,2302,309,266,214
350,12063,1613,372,228,168
351,12065,344,,,NaN
352,12067,110,31,18,14
353,12069,4661,571,532,430
354,12071,15674,1468,1681,1403
355,12073,4387,591,497,402
356,12075,595,131,81,61
357,12077,409,75,53,39
358,12079,643,100,73,58
359,12081,8733,918,958,791
360,12083,5173,,,NaN
361,12085,3637,276,379,321
362,12086,122690,17240,14482,11526
363,12087,1357,231,165,129
364,12089,1104,154,126,101
365,12091,2931,561,371,283
366,12093,945,125,104,86
367,12095,29699,2912,3219,2672
368,12097,8782,1193,1017,814
369,12099,34226,3889,3813,3120
370,12101,6479,693,705,584
371,12103,16774,1762,1835,1515
372,12105,12991,1518,1418,1167
373,12107,1368,213,155,124
374,12109,3323,391,364,301
375,12111,5210,745,605,483
376,12113,3454,720,467,350
377,12115,5724,658,642,525
378,12117,6639,659,715,594
379,12119,1131,148,122,100
380,12121,1171,166,139,110
381,12123,372,110,58,39
382,12125,225,,,NaN
383,12127,7097,881,789,643
384,12129,611,104,75,58
385,12131,1245,198,156,121
386,12133,590,166,83,61
387,13001,594,91,91,88
388,13003,293,33,41,42
389,13005,415,40,57,56
390,13007,58,6,7,7
391,13009,965,135,142,138
392,13011,242,38,39,35
393,13013,1112,199,180,170
394,13015,1607,279,258,243
395,13017,346,51,56,51
396,13019,261,38,42,40
397,13021,3150,494,492,469
398,13023,132,21,21,21
399,13025,224,24,34,34
400,13027,371,53,56,56
401,13029,551,88,87,84
402,13031,1101,187,180,169
403,13033,408,78,66,63
404,13035,465,67,70,70
405,13037,194,18,27,28
406,13039,670,181,118,105
407,13043,229,55,39,35
408,13045,1737,200,243,243
409,13047,540,96,91,84
410,13049,380,118,80,68
411,13051,4960,701,759,731
412,13053,660,175,131,114
413,13055,198,60,37,33
414,13057,2853,442,433,417
415,13059,1717,283,273,259
416,13061,80,14,14,14
417,13063,4518,572,669,651
418,13065,174,19,26,25
419,13067,11690,1740,1756,1696
420,13069,1341,169,197,193
421,13071,1481,108,197,202
422,13073,1919,417,319,293
423,13075,402,69,64,62
424,13077,1338,168,193,190
425,13079,89,11,14,14
426,13081,363,28,47,49
427,13083,110,13,14,14
428,13085,298,65,53,49
429,13087,666,168,112,102
430,13089,12476,1529,1831,1795
431,13091,189,,,NaN
432,13093,242,19,33,35
433,13095,2602,212,355,360
434,13097,2317,301,339,332
435,13099,346,,,NaN
436,13101,218,,,NaN
437,13103,631,104,101,96
438,13105,323,45,49,49
439,13107,426,107,75,68
440,13109,220,50,36,35
441,13111,281,50,42,42
442,13113,970,168,153,145
443,13115,1266,227,205,192
444,13117,1926,330,310,291
445,13119,365,48,52,49
446,13121,18079,2464,2718,2635
447,13123,512,87,77,73
448,13125,22,,,NaN
449,13127,2311,250,327,325
450,13129,1014,206,173,159
451,13131,407,60,63,59
452,13133,248,38,42,36
453,13135,17781,2680,2732,2621
454,13137,1037,122,151,149
455,13139,5523,739,837,810
456,13141,282,27,40,41
457,13143,192,21,28,28
458,13145,620,71,89,89
459,13147,266,68,52,43
460,13149,130,13,20,21
461,13151,2987,430,459,441
462,13153,1785,332,288,270
463,13155,156,30,28,22
464,13157,950,180,159,147
465,13159,124,13,20,20
466,13161,394,84,59,56
467,13163,434,64,63,63
468,13165,230,24,35,35
469,13167,227,25,32,30
470,13169,261,43,42,40
471,13171,223,29,35,34
472,13173,215,20,28,28
473,13175,749,162,126,116
474,13177,515,49,69,70
475,13179,605,137,105,97
476,13181,129,27,21,21
477,13183,123,32,24,21
478,13185,2971,382,437,428
479,13187,301,68,54,49
480,13189,293,62,50,46
481,13191,150,27,23,21
482,13193,175,19,26,26
483,13195,335,67,55,49
484,13197,143,19,21,21
485,13199,355,42,48,49
486,13201,130,23,21,21
487,13205,619,80,90,89
488,13207,423,58,63,62
489,13209,129,24,21,21
490,13211,219,,,NaN
491,13213,535,79,83,78
492,13215,4307,529,631,620
493,13217,1596,248,246,235
494,13219,394,58,60,56
495,13221,187,27,28,28
496,13223,1430,234,221,212
497,13225,326,79,60,53
498,13227,290,65,46,42
499,13229,378,29,52,51
500,13231,192,29,28,28
501,13233,675,163,122,110
502,13235,86,13,14,14
503,13237,381,73,65,60
504,13239,29,6,7,7
505,13241,191,36,31,28
506,13243,259,30,40,37
507,13245,3719,917,655,587
508,13247,1169,207,189,178
509,13249,51,7,7,7
510,13251,173,18,26,25
511,13253,145,,,NaN
512,13255,861,121,129,124
513,13257,556,86,84,82
514,13259,248,18,33,35
515,13261,729,56,99,100
516,13263,126,9,18,17
517,13265,13,7,3,0
518,13267,416,92,74,66
519,13269,70,,,NaN
520,13271,253,24,34,35
521,13273,292,24,40,42
522,13275,997,170,158,151
523,13277,1246,125,177,177
524,13279,632,120,104,97
525,13281,115,16,14,14
526,13283,99,24,17,14
527,13285,2169,156,290,296
528,13287,225,,,NaN
529,13289,93,28,18,14
530,13291,218,47,35,32
531,13293,484,50,68,69
532,13295,553,97,93,84
533,13297,955,219,168,152
534,13299,1077,86,146,150
535,13301,55,12,7,7
536,13303,421,94,74,66
537,13305,622,111,101,96
538,13307,36,,,NaN
539,13309,83,5,13,14
540,13311,301,54,51,48
541,13313,3204,553,505,479
542,13315,166,20,26,21
543,13317,177,18,26,27
544,13319,182,28,28,28
545,13321,424,39,59,59
546,15001,115,,,NaN
547,15003,1886,646,946,1279
548,15005,0,0,0,0
549,15007,47,,,NaN
550,15009,171,30,69,100
551,16001,8004,982,1128,972
552,16003,18,,,NaN
553,16005,302,46,45,38
554,16007,6,0,0,0
555,16009,51,11,7,7
556,16011,179,34,30,23
557,16013,569,,,NaN
558,16015,38,6,7,7
559,16017,152,18,21,20
560,16019,709,182,129,100
561,16021,33,6,7,7
562,16023,0,0,0,0
563,16025,1,0,0,0
564,16027,4778,629,685,586
565,16029,23,0,0,0
566,16031,472,60,68,57
567,16033,1,0,0,0
568,16035,15,,,NaN
569,16037,7,0,0,0
570,16039,200,58,39,29
571,16041,47,5,7,7
572,16043,50,15,9,7
573,16045,151,26,23,21
574,16047,134,18,21,15
575,16049,29,6,7,5
576,16051,135,45,26,21
577,16053,420,48,56,51
578,16055,1574,267,245,202
579,16057,79,12,14,7
580,16059,12,,,NaN
581,16061,1,0,0,0
582,16063,50,,,NaN
583,16065,132,18,21,15
584,16067,428,48,60,52
585,16069,130,11,15,14
586,16071,8,0,0,0
587,16073,232,44,38,30
588,16075,326,45,47,40
589,16077,42,14,9,7
590,16079,73,,,NaN
591,16081,58,6,7,7
592,16083,1206,168,176,149
593,16085,46,6,7,7
594,16087,189,24,28,23
595,17001,424,85,50,55
596,17003,36,,,NaN
597,17005,54,,,NaN
598,17007,728,47,65,85
599,17009,13,0,0,0
600,17011,141,,,NaN
601,17013,7,0,0,0
602,17015,45,,,NaN
603,17017,202,,,NaN
604,17019,1544,152,145,181
605,17021,113,,,NaN
606,17023,66,8,7,7
607,17025,14,,,NaN
608,17027,338,39,35,40
609,17029,399,,,NaN
610,17031,106713,5654,9179,12140
611,17033,29,0,0,1
612,17035,46,9,7,7
613,17037,846,77,76,96
614,17039,29,,,NaN
615,17041,102,,,NaN
616,17043,11470,724,1010,1315
617,17045,26,,,NaN
618,17047,13,,,NaN
619,17049,113,,,NaN
620,17051,55,15,8,7
621,17053,41,,,NaN
622,17055,129,26,14,14
623,17057,26,,,NaN
624,17059,45,8,7,7
625,17061,19,,,NaN
626,17063,281,37,28,34
627,17065,22,,,NaN
628,17067,32,,,NaN
629,17069,17,,,NaN
630,17071,9,0,0,0
631,17073,205,37,22,25
632,17075,255,43,27,31
633,17077,644,,,NaN
634,17079,54,,,NaN
635,17081,187,30,22,24
636,17083,69,10,7,7
637,17085,112,16,14,14
638,17087,57,8,7,7
639,17089,9200,584,814,1058
640,17091,1684,109,149,196
641,17093,1284,89,116,150
642,17095,259,42,29,32
643,17097,11982,676,1055,1378
644,17099,515,114,64,68
645,17101,42,8,7,7
646,17103,146,21,16,19
647,17105,92,,,NaN
648,17107,85,27,15,14
649,17109,128,9,11,14
650,17111,2941,290,285,351
651,17113,562,108,69,74
652,17115,473,,,NaN
653,17117,135,27,16,18
654,17119,2186,321,232,271
655,17121,136,23,15,17
656,17123,21,,,NaN
657,17125,42,,,NaN
658,17127,34,6,4,7
659,17129,46,7,7,7
660,17131,70,,,NaN
661,17133,278,61,35,37
662,17135,143,19,14,18
663,17137,196,,,NaN
664,17139,53,7,7,7
665,17141,371,21,32,43
666,17143,1302,330,184,183
667,17145,126,,,NaN
668,17147,44,,,NaN
669,17149,13,,,NaN
670,17151,8,1,0,0
671,17153,91,,,NaN
672,17155,7,0,0,0
673,17157,432,31,37,48
674,17159,12,,,NaN
675,17161,1583,159,153,189
676,17163,3610,489,387,450
677,17165,111,34,16,14
678,17167,1013,228,130,135
679,17169,16,,,NaN
680,17171,10,6,2,0
681,17173,60,,,NaN
682,17175,7,,,NaN
683,17177,317,16,26,36
684,17179,369,,,NaN
685,17181,303,36,28,37
686,17183,212,36,21,25
687,17185,32,,,NaN
688,17187,180,12,16,21
689,17189,57,7,7,7
690,17191,44,16,8,7
691,17193,57,12,7,7
692,17195,308,31,29,37
693,17197,8592,598,765,990
694,17199,329,,,NaN
695,17201,3673,201,322,420
696,17203,95,26,14,14
697,18001,81,,,NaN
698,18003,3611,324,403,482
699,18005,738,69,85,99
700,18007,60,6,7,7
701,18009,53,,,NaN
702,18011,632,64,74,87
703,18013,70,7,7,7
704,18015,142,25,21,21
705,18017,1750,79,181,227
706,18019,1075,183,148,159
707,18021,97,15,14,14
708,18023,352,33,40,48
709,18025,42,,,NaN
710,18027,243,47,36,37
711,18029,461,70,61,67
712,18031,313,44,41,45
713,18033,221,31,28,29
714,18035,633,90,83,91
715,18037,624,83,78,88
716,18039,4582,319,505,611
717,18041,154,22,21,21
718,18043,684,120,91,99
719,18045,63,9,7,7
720,18047,205,37,28,28
721,18049,144,29,21,21
722,18051,198,20,23,28
723,18053,496,47,59,69
724,18055,238,21,27,32
725,18057,2489,298,298,344
726,18059,616,51,68,82
727,18061,289,,,NaN
728,18063,1742,126,190,232
729,18065,361,25,39,48
730,18067,804,73,92,110
731,18069,118,6,12,14
732,18071,551,39,60,73
733,18073,203,21,22,28
734,18075,82,7,7,14
735,18077,149,10,16,21
736,18079,207,17,25,28
737,18081,1648,134,183,220
738,18083,129,26,19,21
739,18085,816,71,94,112
740,18087,542,33,58,71
741,18089,7037,483,767,933
742,18091,829,89,98,114
743,18093,326,37,42,46
744,18095,842,96,101,117
745,18097,14710,1253,1659,1983
746,18099,742,48,81,98
747,18101,42,6,7,7
748,18103,258,26,31,35
749,18105,684,100,88,98
750,18107,338,27,39,46
751,18109,418,35,46,55
752,18111,109,6,13,14
753,18113,635,49,68,83
754,18115,50,,,NaN
755,18117,163,9,18,21
756,18119,78,,,NaN
757,18121,45,10,7,7
758,18123,171,13,19,21
759,18125,45,,,NaN
760,18127,1174,144,138,159
761,18129,157,15,18,21
762,18131,71,5,7,7
763,18133,221,18,25,28
764,18135,102,12,14,14
765,18137,188,14,21,26
766,18139,79,6,7,11
767,18141,3114,361,372,432
768,18143,247,31,29,35
769,18145,509,31,56,67
770,18147,113,11,14,14
771,18149,164,15,19,21
772,18151,199,17,21,28
773,18153,75,,,NaN
774,18155,43,6,7,7
775,18157,1094,144,140,156
776,18159,106,,,NaN
777,18161,32,10,7,7
778,18163,1700,293,234,254
779,18165,38,,,NaN
780,18167,468,113,71,73
781,18169,158,15,19,21
782,18171,19,0,0,0
783,18173,502,85,65,73
784,18175,115,31,16,17
785,18177,315,55,44,47
786,18179,131,19,14,20
787,18181,345,27,39,47
788,18183,148,16,16,21
789,19001,20,0,0,0
790,19003,16,,,NaN
791,19005,149,6,11,13
792,19007,43,,,NaN
793,19009,28,,,NaN
794,19011,142,,,NaN
795,19013,2997,161,217,217
796,19015,228,12,15,14
797,19017,187,21,16,14
798,19019,110,19,10,7
799,19021,1784,,,NaN
800,19023,113,14,8,7
801,19025,81,6,7,7
802,19027,181,16,14,14
803,19029,47,,,NaN
804,19031,120,13,7,7
805,19033,581,33,42,42
806,19035,97,3,7,7
807,19037,50,6,7,7
808,19039,185,25,14,14
809,19041,171,,,NaN
810,19043,97,14,8,7
811,19045,312,,,NaN
812,19047,715,28,49,49
813,19049,1787,127,132,131
814,19051,49,,,NaN
815,19053,21,,,NaN
816,19055,90,9,7,7
817,19057,139,7,9,7
818,19059,375,19,28,28
819,19061,1527,162,125,116
820,19063,179,,,NaN
821,19065,79,8,7,7
822,19067,124,,,NaN
823,19069,213,40,24,21
824,19071,36,16,8,7
825,19073,38,,,NaN
826,19075,72,6,7,7
827,19077,126,7,7,7
828,19079,239,13,19,18
829,19081,116,13,7,7
830,19083,166,28,16,14
831,19085,96,13,7,7
832,19087,112,7,7,7
833,19089,48,,,NaN
834,19091,89,,,NaN
835,19093,29,0,0,0
836,19095,88,10,8,7
837,19097,139,13,8,7
838,19099,454,21,33,35
839,19101,78,8,7,7
840,19103,1918,160,151,143
841,19105,123,13,9,7
842,19107,30,,,NaN
843,19109,77,6,7,7
844,19111,92,,,NaN
845,19113,2089,238,177,161
846,19115,378,,,NaN
847,19117,43,,,NaN
848,19119,100,11,7,7
849,19121,100,14,7,7
850,19123,136,7,7,7
851,19125,152,16,14,14
852,19127,1383,84,104,102
853,19129,81,8,7,7
854,19131,76,,,NaN
855,19133,90,6,7,7
856,19135,66,,,NaN
857,19137,43,,,NaN
858,19139,824,57,62,62
859,19141,131,,,NaN
860,19143,77,3,7,7
861,19145,74,,,NaN
862,19147,78,14,7,7
863,19149,443,32,35,35
864,19151,113,,,NaN
865,19153,9709,675,725,709
866,19155,1212,161,110,98
867,19157,146,23,15,14
868,19159,21,0,0,0
869,19161,81,6,7,7
870,19163,1590,110,119,117
871,19165,159,24,15,14
872,19167,593,34,43,42
873,19169,1110,66,82,80
874,19171,537,23,39,38
875,19173,93,,,NaN
876,19175,70,6,7,7
877,19177,31,,,NaN
878,19179,845,58,61,62
879,19181,526,54,42,42
880,19183,287,12,20,21
881,19185,15,0,0,0
882,19187,712,61,57,56
883,19189,73,5,7,7
884,19191,82,10,7,7
885,19193,3642,131,251,258
886,19195,61,10,7,7
887,19197,441,17,32,31
888,20001,14,,,NaN
889,20003,27,,,NaN
890,20005,61,5,7,7
891,20007,4,0,0,0
892,20009,114,23,15,10
893,20011,65,6,7,7
894,20013,32,,,NaN
895,20015,200,36,23,18
896,20017,6,0,0,0
897,20019,5,0,0,0
898,20021,73,6,7,7
899,20023,2,0,0,0
900,20025,43,0,6,2
901,20027,17,,,NaN
902,20029,29,0,0,0
903,20031,65,,,NaN
904,20033,3,0,0,0
905,20035,151,13,14,14
906,20037,368,13,27,28
907,20039,5,0,0,0
908,20041,40,,,NaN
909,20043,44,0,4,2
910,20045,650,55,57,52
911,20047,10,0,0,0
912,20049,1,0,0,0
913,20051,128,17,14,12
914,20053,18,,,NaN
915,20055,1737,87,141,132
916,20057,2026,72,157,152
917,20059,149,12,14,14
918,20061,128,17,14,12
919,20063,3,0,0,0
920,20065,16,,,NaN
921,20067,94,6,7,7
922,20069,71,,,NaN
923,20071,3,0,0,0
924,20073,19,6,2,0
925,20075,37,0,0,0
926,20077,8,,,NaN
927,20079,157,27,17,14
928,20081,44,,,NaN
929,20083,11,0,0,0
930,20085,144,16,14,14
931,20087,59,11,7,7
932,20089,9,0,0,0
933,20091,5014,577,482,415
934,20093,57,6,7,7
935,20095,9,,,NaN
936,20097,6,0,0,0
937,20099,107,3,7,7
938,20101,5,0,0,0
939,20103,1392,63,111,105
940,20105,6,0,0,0
941,20107,30,,,NaN
942,20109,2,0,0,0
943,20111,644,38,54,50
944,20113,129,17,14,12
945,20115,42,,,NaN
946,20117,9,0,0,0
947,20119,39,6,4,0
948,20121,117,16,14,8
949,20123,27,,,NaN
950,20125,152,24,16,14
951,20127,9,1,0,0
952,20129,9,0,0,0
953,20131,47,4,7,5
954,20133,50,4,7,7
955,20135,5,0,0,0
956,20137,23,0,0,0
957,20139,38,,,NaN
958,20141,4,0,0,0
959,20143,30,,,NaN
960,20145,7,0,0,0
961,20147,47,6,7,6
962,20149,102,6,7,7
963,20151,33,,,NaN
964,20153,0,0,0,0
965,20155,219,18,21,17
966,20157,27,,,NaN
967,20159,27,,,NaN
968,20161,449,30,39,35
969,20163,15,0,0,0
970,20165,5,0,0,0
971,20167,10,0,0,0
972,20169,340,24,28,28
973,20171,28,,,NaN
974,20173,4287,634,406,347
975,20175,1188,56,95,91
976,20177,1420,133,120,109
977,20179,7,0,0,0
978,20181,14,6,2,0
979,20183,3,0,0,0
980,20185,3,0,0,0
981,20187,16,0,0,0
982,20189,43,,,NaN
983,20191,97,12,7,7
984,20193,32,,,NaN
985,20195,5,0,0,0
986,20197,39,,,NaN
987,20199,0,0,0,0
988,20201,2,0,0,0
989,20203,3,0,0,0
990,20205,8,,,NaN
991,20207,11,,,NaN
992,20209,4492,453,379,345
993,21001,203,28,39,45
994,21003,217,14,37,45
995,21005,75,,,NaN
996,21007,30,4,7,7
997,21009,328,85,77,83
998,21011,35,7,7,7
999,21013,274,52,56,65
1000,21015,1018,123,183,220
1001,21017,69,6,13,14
1002,21019,171,33,34,39
1003,21021,134,33,28,34
1004,21023,29,4,7,7
1005,21025,26,7,7,7
1006,21027,52,13,14,14
1007,21029,315,63,65,74
1008,21031,292,,,NaN
1009,21033,49,11,9,14
1010,21035,192,44,35,42
1011,21037,523,81,101,119
1012,21039,26,12,9,7
1013,21041,141,,,NaN
1014,21043,95,18,21,22
1015,21045,154,23,27,34
1016,21047,475,87,98,112
1017,21049,156,29,31,35
1018,21051,143,15,25,30
1019,21053,26,,,NaN
1020,21055,26,6,7,7
1021,21057,40,13,7,7
1022,21059,712,84,125,151
1023,21061,93,9,15,21
1024,21063,7,0,0,0
1025,21065,12,,,NaN
1026,21067,2777,407,502,600
1027,21069,55,13,14,14
1028,21071,81,9,14,18
1029,21073,255,51,52,59
1030,21075,59,24,16,14
1031,21077,79,5,13,14
1032,21079,68,13,14,14
1033,21081,100,21,21,21
1034,21083,508,95,103,119
1035,21085,179,19,32,38
1036,21087,30,6,7,7
1037,21089,89,25,21,22
1038,21091,47,8,7,7
1039,21093,521,92,106,121
1040,21095,200,48,45,50
1041,21097,116,10,19,24
1042,21099,77,12,14,19
1043,21101,323,52,63,73
1044,21103,91,20,21,21
