,County,347,353,360,367
412,13053,2212,20,19,14
413,13055,1861,158,179,181
414,13057,17267,2098,2419,2570
415,13059,10388,635,747,781
416,13061,186,12,15,17
417,13063,14864,1288,1561,1719
418,13065,656,58,58,54
419,13067,46159,4867,5711,6118
420,13069,4186,253,238,228
421,13071,3215,211,260,288
422,13073,10359,1225,1469,1584
423,13075,1306,132,157,164
424,13077,8606,907,1063,1122
425,13079,441,61,74,84
426,13081,1419,130,156,175
427,13083,819,74,84,89
428,13085,1848,205,231,247
429,13087,2056,134,159,176
430,13089,39333,3387,3864,4127
431,13091,1495,147,163,144
432,13093,688,57,64,70
433,13095,4865,361,458,509
434,13097,8650,808,945,1000
435,13099,819,32,29,23
436,13101,376,22,21,20
437,13103,2744,177,210,230
438,13105,1665,139,170,179
439,13107,1918,210,253,253
440,13109,684,45,56,66
441,13111,1419,91,109,112
442,13113,4999,540,634,689
443,13115,7956,580,617,607
444,13117,11250,1280,1483,1590
445,13119,1859,168,177,186
446,13121,58829,5099,5743,6081
447,13123,1896,170,191,206
448,13125,183,23,25,26
449,13127,5383,336,383,420
450,13129,5015,366,388,380
451,13131,1346,126,148,156
452,13133,1165,150,177,198
453,13135,59683,5764,6694,7183
454,13137,3770,330,328,299
455,13139,18854,1454,1569,1597
456,13141,686,,,NaN
457,13143,1914,128,131,129
458,13145,1530,188,242,274
459,13147,1596,186,205,216
460,13149,598,43,43,46
461,13151,13967,1551,1804,1935
462,13153,8505,1271,1544,1699
463,13155,688,72,85,89
464,13157,5889,620,664,671
465,13159,868,113,132,143
466,13161,1272,100,107,106
467,13163,1348,95,110,116
468,13165,582,33,39,37
469,13167,759,80,78,66
470,13169,1238,173,219,247
471,13171,1247,178,211,218
472,13173,534,47,55,64
473,13175,3914,436,481,502
474,13177,1585,201,240,249
475,13179,1973,111,118,124
476,13181,446,40,52,59
477,13183,528,62,77,86
478,13185,8831,742,838,889
479,13187,1996,207,238,257
480,13189,1387,154,194,214
481,13191,521,42,54,61
482,13193,493,56,74,78
483,13195,1938,197,213,201
484,13197,323,28,36,39
485,13199,1157,137,171,195
486,13201,573,56,60,63
487,13205,1422,146,176,190
488,13207,1664,195,218,234
489,13209,652,101,113,123
490,13211,1198,124,156,176
491,13213,3120,338,371,360
492,13215,10124,992,1226,1406
493,13217,6116,619,741,794
494,13219,2445,384,436,462
495,13221,945,126,156,172
496,13223,8936,1160,1355,1437
497,13225,1599,170,204,224
498,13227,1922,270,329,358
499,13229,1718,174,184,201
500,13231,1373,207,252,262
501,13233,3572,328,366,378
502,13235,614,58,69,73
503,13237,1389,137,164,188
504,13239,101,7,8,9
505,13241,1183,153,170,181
506,13243,428,27,30,33
507,13245,15250,1299,1525,1574
508,13247,4185,403,477,516
509,13249,239,20,24,26
510,13251,622,45,54,65
511,13253,693,42,51,52
512,13255,3815,452,496,546
513,13257,2300,182,200,200
514,13259,686,20,24,28
515,13261,1759,136,152,168
516,13263,304,26,35,40
517,13265,58,6,8,9
518,13267,1546,149,186,207
519,13269,554,51,63,67
520,13271,833,77,104,110
521,13273,578,35,36,37
522,13275,2924,295,349,385
523,13277,3699,348,401,412
524,13279,2412,268,287,275
525,13281,829,59,63,63
526,13283,527,61,71,75
527,13285,5157,337,383,408
528,13287,678,69,79,76
529,13289,443,67,80,83
530,13291,1504,125,150,160
531,13293,2315,292,336,312
532,13295,4217,386,425,436
533,13297,5918,894,1054,1139
534,13299,3392,278,312,334
535,13301,287,23,25,28
536,13303,1419,103,129,135
537,13305,2219,204,252,273
538,13307,89,10,13,13
539,13309,494,36,47,49
540,13311,2204,244,273,282
541,13313,12133,855,889,824
542,13315,598,53,48,49
543,13317,646,55,61,65
544,13319,648,69,83,91
545,13321,1190,156,193,204
546,15001,1944,67,77,75
547,15003,18415,680,762,778
548,15005,0,0,0,0
549,15007,151,4,2,2
550,15009,1507,244,314,375
551,16001,38681,2227,2167,2073
552,16003,267,55,59,63
553,16005,6489,277,277,248
554,16007,276,23,28,33
555,16009,438,37,41,44
556,16011,3677,110,104,88
557,16013,1569,21,23,19
558,16015,242,,,NaN
559,16017,2010,213,215,222
560,16019,10475,322,295,249
561,16021,569,57,64,70
562,16023,164,7,5,5
563,16025,57,0,1,0
564,16027,20849,716,692,610
565,16029,540,40,46,56
566,16031,2568,62,70,60
567,16033,53,0,0,0
568,16035,825,22,20,18
569,16037,204,5,5,4
570,16039,1359,74,57,59
571,16041,927,25,24,20
572,16043,877,15,15,15
573,16045,1436,53,55,48
574,16047,1152,19,18,14
575,16049,1024,48,45,42
576,16051,2083,62,53,47
577,16053,2236,52,58,52
578,16055,12852,851,889,824
579,16057,2154,40,32,26
580,16059,465,7,7,5
581,16061,342,10,8,8
582,16063,436,5,4,3
583,16065,5277,95,83,67
584,16067,2071,55,51,47
585,16069,3027,77,67,58
586,16071,251,7,5,5
587,16073,896,23,21,18
588,16075,2082,68,68,60
589,16077,547,9,8,7
590,16079,851,49,47,45
591,16081,736,47,54,55
592,16083,7978,148,143,117
593,16085,491,75,76,90
594,16087,1003,36,34,30
595,17001,6613,443,484,450
596,17003,346,11,10,9
597,17005,1564,68,64,58
598,17007,5156,188,178,151
599,17009,455,21,19,17
600,17011,2844,110,103,89
601,17013,392,22,28,31
602,17015,1343,41,37,33
603,17017,1604,96,94,83
604,17019,14047,551,558,508
605,17021,2671,128,138,124
606,17023,1244,98,107,104
607,17025,1231,40,42,32
608,17027,4547,168,158,128
609,17029,4357,170,167,150
610,17031,399609,13016,12322,10552
611,17033,1592,50,41,33
612,17035,951,37,36,29
613,17037,6776,267,272,239
614,17039,944,54,54,49
615,17041,1877,89,84,75
616,17043,63022,2498,2463,2144
617,17045,1354,47,38,33
618,17047,409,40,49,51
619,17049,3949,159,160,132
620,17051,2692,84,74,62
621,17053,1259,62,57,45
622,17055,3473,244,234,210
623,17057,2374,155,133,128
624,17059,345,31,31,31
625,17061,1138,31,29,24
626,17063,3953,165,170,143
627,17065,610,43,46,42
628,17067,1335,69,70,63
629,17069,221,12,12,11
630,17071,403,14,12,9
631,17073,3712,132,113,100
632,17075,2365,93,97,83
633,17077,3704,144,140,123
634,17079,911,37,36,31
635,17081,2995,170,157,137
636,17083,2021,115,101,92
637,17085,1392,26,21,18
638,17087,1021,53,59,51
639,17089,42153,1459,1377,1187
640,17091,10776,250,228,185
641,17093,8626,368,368,320
642,17095,4107,175,155,130
643,17097,48978,1656,1590,1369
644,17099,8512,320,304,257
645,17101,1992,162,142,128
646,17103,2744,97,87,74
647,17105,3180,132,117,101
648,17107,2757,110,104,87
649,17109,2004,54,51,44
650,17111,19533,896,884,793
651,17113,11885,564,572,511
652,17115,8071,209,199,164
653,17117,3335,150,143,118
654,17119,21557,1048,1023,877
655,17121,3600,127,104,84
656,17123,592,24,27,23
657,17125,1043,61,59,51
658,17127,911,48,46,40
659,17129,748,46,49,45
660,17131,1078,31,29,25
661,17133,3204,200,193,172
662,17135,2254,417,409,461
663,17137,3043,97,87,71
664,17139,1274,49,42,36
665,17141,4184,199,190,167
666,17143,13465,627,646,561
667,17145,2320,257,240,206
668,17147,1062,50,52,47
669,17149,1416,70,73,61
670,17151,203,24,29,30
671,17153,564,16,15,12
672,17155,325,13,13,12
673,17157,3379,185,173,157
674,17159,1355,82,83,68
675,17161,11134,337,301,251
676,17163,19589,1062,1114,1009
677,17165,1818,126,116,108
678,17167,13445,400,385,314
679,17169,556,27,27,25
680,17171,333,26,30,34
681,17173,1811,51,46,39
682,17175,464,24,26,20
683,17177,3282,113,108,93
684,17179,10714,651,629,544
685,17181,1738,118,125,119
686,17183,6599,470,465,430
687,17185,1060,63,65,59
688,17187,1521,51,46,37
689,17189,1266,90,89,79
690,17191,1358,54,51,43
691,17193,1151,68,62,53
692,17195,4909,177,172,139
693,17197,53165,1919,1833,1557
694,17199,5467,353,365,335
695,17201,24388,686,664,549
696,17203,2863,171,174,150
697,18001,2658,110,105,91
698,18003,28663,1386,1332,1151
699,18005,5612,316,307,273
700,18007,766,43,42,37
701,18009,902,46,49,44
702,18011,4696,432,478,454
703,18013,757,98,108,117
704,18015,1372,125,133,134
705,18017,4321,218,226,212
706,18019,8763,704,756,720
707,18021,1912,93,82,67
708,18023,3306,208,204,181
709,18025,620,50,55,54
710,18027,2340,103,98,81
711,18029,3928,299,297,283
712,18031,2162,104,93,72
713,18033,3066,140,128,108
714,18035,7794,388,375,344
715,18037,4803,448,417,345
716,18039,22924,543,491,395
717,18041,2234,129,125,119
718,18043,5305,371,386,357
719,18045,1563,109,107,92
720,18047,1260,110,118,114
721,18049,1422,79,78,70
722,18051,3104,166,167,143
723,18053,5139,324,312,273
724,18055,1991,157,153,150
725,18057,24754,1829,1809,1658
726,18059,5385,455,495,471
727,18061,2773,284,308,298
728,18063,11946,1010,992,850
729,18065,4376,348,345,325
730,18067,6846,471,471,424
731,18069,2514,176,161,141
732,18071,3834,176,169,152
733,18073,2516,138,130,119
734,18075,1523,42,38,30
735,18077,2205,153,125,95
736,18079,1725,82,72,65
737,18081,12539,960,911,806
738,18083,2959,145,160,146
739,18085,6947,295,282,248
740,18087,2066,73,67,52
741,18089,40847,1871,1813,1599
742,18091,7789,554,556,514
743,18093,3395,291,289,281
744,18095,9237,617,578,502
745,18097,72700,4570,4599,4254
746,18099,4609,203,226,199
747,18101,617,60,65,64
748,18103,2788,161,159,143
749,18105,8169,349,342,309
750,18107,2928,229,240,227
751,18109,4461,340,356,330
752,18111,838,28,28,24
753,18113,4147,230,238,214
754,18115,404,34,33,35
755,18117,1299,129,142,140
756,18119,1375,119,115,99
757,18121,1187,55,53,48
758,18123,1239,95,104,100
759,18125,962,80,78,74
760,18127,13139,751,721,647
761,18129,1982,169,192,189
762,18131,865,55,49,44
763,18133,2519,173,171,162
764,18135,1879,72,70,61
765,18137,2560,173,169,148
766,18139,1253,151,169,170
767,18141,24726,892,845,720
768,18143,1954,96,84,71
769,18145,3508,251,271,249
770,18147,1552,170,185,183
771,18149,1578,70,60,52
772,18151,2723,219,216,204
773,18153,1708,107,104,93
774,18155,514,54,57,59
775,18157,15379,916,889,805
776,18159,1120,86,89,81
777,18161,526,61,68,67
778,18163,16091,1243,1294,1215
779,18165,1288,101,99,80
780,18167,9558,475,411,313
781,18169,2641,98,88,75
782,18171,563,65,75,74
783,18173,5422,439,456,432
784,18175,1487,120,124,120
785,18177,5343,259,231,185
786,18179,1975,90,98,84
787,18181,2401,168,146,111
788,18183,2535,166,164,152
789,19001,616,38,36,36
790,19003,271,22,23,23
791,19005,1194,34,27,20
792,19007,984,32,29,26
793,19009,385,26,33,38
794,19011,1998,32,29,23
795,19013,12903,313,294,260
796,19015,1946,107,107,100
797,19017,2278,43,38,32
798,19019,1462,44,45,40
799,19021,3746,94,85,73
800,19023,1299,56,57,53
801,19025,1174,7,6,5
802,19027,2406,68,65,58
803,19029,1064,41,43,37
804,19031,1406,47,47,41
805,19033,4361,97,89,74
806,19035,1264,51,52,44
807,19037,1050,27,28,23
808,19039,698,57,56,61
809,19041,1559,33,32,26
810,19043,1410,52,50,43
811,19045,4160,104,93,80
812,19047,2134,62,60,55
813,19049,8028,263,255,232
814,19051,651,26,26,24
815,19053,431,19,18,17
816,19055,1645,28,27,23
817,19057,3577,112,119,105
818,19059,1729,37,37,29
819,19061,10719,210,196,167
820,19063,1023,42,39,37
821,19065,1436,103,106,108
822,19067,1292,30,29,25
823,19069,922,49,61,62
824,19071,473,16,18,16
825,19073,649,15,12,11
826,19075,1105,58,57,56
827,19077,961,37,33,30
828,19079,1493,49,48,41
829,19081,1189,37,33,28
830,19083,1464,34,32,26
831,19085,1460,53,46,34
832,19087,2494,42,38,31
833,19089,743,49,59,58
834,19091,984,40,37,35
835,19093,701,13,11,7
836,19095,1149,22,21,17
837,19097,1788,34,32,27
838,19099,2930,118,115,105
839,19101,1042,70,72,69
840,19103,11277,358,381,364
841,19105,2603,35,33,26
842,19107,798,21,19,15
843,19109,1566,69,72,64
844,19111,2906,91,88,77
845,19113,16752,355,337,291
846,19115,1083,44,42,42
847,19117,591,72,72,72
848,19119,1266,32,27,20
849,19121,987,56,59,57
850,19123,1758,94,94,92
851,19125,2741,109,99,89
852,19127,4048,86,85,76
853,19129,1298,29,30,24
854,19131,1057,54,52,48
855,19133,554,10,10,7
856,19135,696,74,84,84
857,19137,770,58,60,60
858,19139,3611,98,98,86
859,19141,1603,25,20,14
860,19143,616,7,6,4
861,19145,1386,34,38,35
862,19147,823,26,31,28
863,19149,3376,54,47,38
864,19151,729,31,32,30
865,19153,41943,1197,1141,1011
866,19155,8390,271,269,225
867,19157,1222,40,42,38
868,19159,367,12,10,9
869,19161,1046,20,19,15
870,19163,14293,391,389,328
871,19165,957,30,28,26
872,19167,4370,74,67,54
873,19169,8070,162,152,130
874,19171,1766,32,28,25
875,19173,547,18,20,20
876,19175,1035,33,30,27
877,19177,458,10,8,7
878,19179,3154,89,80,67
879,19181,3872,181,181,166
880,19183,1903,76,70,65
881,19185,389,20,25,27
882,19187,4462,93,79,64
883,19189,1108,16,15,13
884,19191,1398,48,44,38
885,19193,12388,252,246,207
886,19195,535,35,35,34
887,19197,1539,30,25,22
888,20001,683,92,105,104
889,20003,594,88,113,120
890,20005,1268,77,84,85
891,20007,291,27,36,40
892,20009,2229,98,102,91
893,20011,971,124,159,170
894,20013,1057,62,73,67
895,20015,5493,497,566,547
896,20017,238,10,9,7
897,20019,189,43,52,56
898,20021,1764,133,146,138
899,20023,284,17,20,20
900,20025,195,6,6,5
901,20027,647,38,36,34
902,20029,865,26,23,20
903,20031,523,45,53,54
904,20033,150,7,6,5
905,20035,2663,286,344,344
906,20037,3454,231,263,251
907,20039,231,1,1,1
908,20041,1274,136,155,160
909,20043,738,54,61,58
910,20045,6482,308,292,282
911,20047,240,6,5,4
912,20049,114,12,10,9
913,20051,3231,65,46,27
914,20053,1059,35,32,27
915,20055,5482,69,67,53
916,20057,5182,103,113,104
917,20059,1835,224,267,285
918,20061,1841,195,242,255
919,20063,335,4,4,3
920,20065,206,4,4,3
921,20067,912,9,7,7
922,20069,523,6,6,5
923,20071,95,2,2,2
924,20073,471,,,NaN
925,20075,188,5,4,4
926,20077,434,25,28,26
927,20079,2707,223,256,247
928,20081,364,8,8,6
929,20083,162,,,NaN
930,20085,1039,39,42,37
931,20087,1206,103,111,107
932,20089,161,12,11,9
933,20091,39696,2443,2647,2526
934,20093,507,12,11,8
935,20095,564,23,23,20
936,20097,178,35,44,46
937,20099,1993,293,323,316
938,20101,127,6,6,4
939,20103,5118,229,250,235
940,20105,217,30,35,36
941,20107,534,57,65,66
942,20109,276,5,4,4
943,20111,3404,125,125,114
944,20113,2385,117,129,122
945,20115,701,66,79,82
946,20117,855,41,39,41
947,20119,400,17,16,15
948,20121,1880,213,243,249
949,20123,401,23,21,20
950,20125,2316,321,369,385
951,20127,404,27,28,26
952,20129,201,,,NaN
953,20131,1354,26,24,17
954,20133,1229,136,153,156
955,20135,323,0,0,0
956,20137,1184,16,14,16
957,20139,836,64,70,68
958,20141,195,,,NaN
959,20143,421,27,29,28
960,20145,1012,56,55,47
961,20147,585,19,19,16
962,20149,1151,159,191,213
963,20151,686,19,16,14
964,20153,311,11,10,9
965,20155,7041,229,224,187
966,20157,578,35,32,31
967,20159,820,72,80,73
968,20161,4917,221,226,213
969,20163,533,,,NaN
970,20165,343,9,7,7
971,20167,727,13,12,9
972,20169,4552,460,492,478
973,20171,550,6,6,5
974,20173,40608,3101,3475,3326
975,20175,3533,53,37,36
976,20177,11929,842,933,890
977,20179,388,12,11,9
978,20181,545,8,7,6
979,20183,216,11,10,9
980,20185,280,10,10,7
981,20187,161,,,NaN
982,20189,526,19,23,28
983,20191,1393,118,126,114
984,20193,934,32,27,25
985,20195,295,9,7,7
986,20197,452,62,73,86
987,20199,161,1,1,1
988,20201,440,39,53,60
989,20203,182,,,NaN
990,20205,685,77,85,82
991,20207,119,10,9,7
992,20209,15892,1003,1092,1098
993,21001,1224,28,28,24
994,21003,1199,109,118,123
