,County,228,234,241,248
80,02150,18,2,0,0
81,02158,8,0,0,0
82,02164,0,0,0,0
83,02170,508,32,28,23
84,02180,45,,,NaN
85,02185,51,,,NaN
86,02188,70,6,0,0
87,02195,7,0,0,0
88,02198,27,0,0,0
89,02220,38,0,0,0
90,02230,0,0,0,0
91,02240,19,0,0,0
92,02261,75,0,0,0
93,02275,12,0,0,0
94,02282,21,0,0,0
95,02290,72,0,0,0
96,04001,3369,18,11,7
97,04003,1841,21,20,14
98,04005,3390,98,124,155
99,04007,1131,15,10,7
100,04009,763,38,32,24
101,04011,59,0,0,0
102,04012,517,7,5,0
103,04013,135964,2333,2792,3195
104,04015,3761,167,224,286
105,04017,5653,86,85,91
106,04019,21888,641,691,624
107,04021,9965,535,705,906
108,04023,2775,,,NaN
109,04025,2365,44,34,24
110,04027,12325,87,57,37
111,05001,298,32,43,56
112,05003,390,,,NaN
113,05005,149,21,21,29
114,05007,5632,422,561,754
115,05009,408,97,98,112
116,05011,311,15,8,7
117,05013,24,0,1,7
118,05015,501,28,21,20
119,05017,969,,,NaN
120,05019,263,44,42,52
121,05021,209,42,35,43
122,05023,267,,,NaN
123,05025,142,,,NaN
124,05027,317,46,49,63
125,05029,219,26,32,41
126,05031,2079,206,203,186
127,05033,992,59,44,32
128,05035,1713,55,47,35
129,05037,304,49,58,63
130,05039,135,20,21,26
131,05041,253,27,36,48
132,05043,319,,,NaN
133,05045,1790,131,116,111
134,05047,187,35,28,38
135,05049,84,26,16,20
136,05051,1518,89,67,46
137,05053,204,26,30,39
138,05055,669,34,25,17
139,05057,335,,,NaN
140,05059,1746,27,20,14
141,05061,435,40,61,82
142,05063,813,46,28,18
143,05065,111,14,16,21
144,05067,194,27,29,38
145,05069,2285,187,179,162
146,05071,785,65,106,144
147,05073,76,14,14,14
148,05075,268,35,39,51
149,05077,1013,,,NaN
150,05079,1759,230,207,168
151,05081,304,42,45,59
152,05083,369,,,NaN
153,05085,776,58,49,39
154,05087,308,34,45,58
155,05089,51,,,NaN
156,05091,656,54,71,89
157,05093,1433,55,38,25
158,05095,100,14,14,20
159,05097,118,47,40,32
160,05099,166,,,NaN
161,05101,144,34,26,30
162,05103,179,35,28,37
163,05105,63,,,NaN
164,05107,415,,,NaN
165,05109,186,21,26,35
166,05111,517,34,20,14
167,05113,238,27,33,45
168,05115,1871,120,98,85
169,05117,121,,,NaN
170,05119,7501,477,476,454
171,05121,322,,,NaN
172,05123,1372,,,NaN
173,05125,1687,142,115,99
174,05127,90,8,14,17
175,05129,115,,,NaN
176,05131,3021,117,86,61
177,05133,1173,11,7,5
178,05135,155,16,22,29
179,05137,241,57,62,61
180,05139,725,37,27,17
181,05141,141,36,25,16
182,05143,7639,828,1226,1514
183,05145,570,45,34,26
184,05147,28,0,6,7
185,05149,1189,47,54,71
186,06001,19131,1039,873,681
187,06003,2,0,0,0
188,06005,280,0,6,2
189,06007,2406,580,739,959
190,06009,273,57,72,89
191,06011,472,14,12,7
192,06013,14527,734,535,375
193,06015,123,0,0,0
194,06017,1007,38,32,22
195,06019,26325,1175,877,589
196,06021,474,,,NaN
197,06023,409,34,34,28
198,06025,11041,409,508,543
199,06027,183,5,0,0
200,06029,30040,594,358,220
201,06031,6737,548,599,530
202,06033,359,41,40,42
203,06035,720,6,10,7
204,06037,248334,6749,5613,4471
205,06039,3953,215,148,98
206,06041,6310,240,254,299
207,06043,74,2,0,0
208,06045,754,50,37,25
209,06047,8297,287,206,128
210,06049,19,,,NaN
211,06051,162,0,0,0
212,06053,8439,622,548,470
213,06055,1484,52,36,24
214,06057,461,15,8,7
215,06059,49732,1190,748,505
216,06061,3182,204,196,180
217,06063,45,,,NaN
218,06065,53987,1273,871,535
219,06067,18955,1308,964,710
220,06069,1188,118,108,103
221,06071,49558,1744,1398,982
222,06073,40650,2229,2506,2654
223,06075,9915,459,387,321
224,06077,18557,1108,906,716
225,06079,3083,184,143,119
226,06081,8617,550,567,529
227,06083,8404,302,260,208
228,06085,18611,1196,1015,868
229,06087,1931,205,284,331
230,06089,581,15,9,7
231,06091,6,0,0,0
232,06093,137,,,NaN
233,06095,5671,211,150,101
234,06097,6303,428,328,255
235,06099,15382,806,589,433
236,06101,1445,98,76,61
237,06103,447,30,21,15
238,06105,13,0,0,0
239,06107,14677,700,643,525
240,06109,194,5,0,0
241,06111,11254,483,359,255
242,06113,2541,158,138,119
243,06115,994,77,81,70
244,08001,7790,278,247,207
245,08003,238,0,0,0
246,08005,8299,212,187,154
247,08007,48,0,0,0
248,08009,17,0,0,0
249,08011,12,0,0,0
250,08013,2459,112,149,169
251,08014,548,13,7,7
252,08015,317,,,NaN
253,08017,9,0,0,0
254,08019,36,0,0,0
255,08021,31,0,0,0
256,08023,32,0,0,0
257,08025,73,0,0,0
258,08027,17,0,0,0
259,08029,171,3,0,0
260,08031,11500,261,223,175
261,08033,2,0,0,0
262,08035,2109,116,137,152
263,08037,1193,14,14,12
264,08039,129,,,NaN
265,08041,6215,194,160,118
266,08043,162,7,0,0
267,08045,868,17,14,7
268,08047,18,0,0,0
269,08049,66,3,0,0
270,08051,296,7,7,0
271,08053,3,0,0,0
272,08055,9,0,0,0
273,08057,9,0,0,0
274,08059,4958,173,156,131
275,08061,0,0,0,0
276,08063,76,0,0,0
277,08065,81,0,0,0
278,08067,246,,,NaN
279,08069,2076,145,148,140
280,08071,20,0,0,0
281,08073,8,0,0,0
282,08075,699,13,7,7
283,08077,465,54,81,108
284,08079,19,0,0,0
285,08081,35,0,0,0
286,08083,126,0,0,0
287,08085,350,7,7,3
288,08087,720,8,7,7
289,08089,82,0,0,0
290,08091,26,0,0,0
291,08093,46,3,0,0
292,08095,19,0,0,0
293,08097,202,,,NaN
294,08099,88,3,0,0
295,08101,928,71,70,68
296,08103,24,0,0,0
297,08105,94,0,0,0
298,08107,134,0,0,0
299,08109,111,0,0,0
300,08111,6,0,0,0
301,08113,94,0,0,0
302,08115,12,0,0,0
303,08117,366,,,NaN
304,08119,165,0,0,0
305,08121,54,0,0,0
306,08123,4178,114,113,100
307,08125,67,4,0,0
308,09001,19031,251,193,149
309,09003,13635,352,324,315
310,09005,1728,57,64,82
311,09007,1484,45,62,80
312,09009,13793,190,204,227
313,09011,1620,88,113,146
314,09013,1161,52,37,26
315,09015,813,,,NaN
316,10001,2712,119,151,186
317,10003,8601,522,690,880
318,10005,6396,,,NaN
319,11001,NaN,314,273,231
320,12001,5582,339,415,462
321,12003,1259,103,136,148
322,12005,5510,100,66,41
323,12007,850,128,147,152
324,12009,7633,388,428,442
325,12011,73293,1786,1515,1193
326,12013,587,21,15,11
327,12015,2793,123,109,91
328,12017,2314,267,397,513
329,12019,4287,372,388,439
330,12021,11994,367,358,357
331,12023,3438,76,48,30
332,12027,1523,53,72,89
333,12029,768,57,47,32
334,12031,27635,1330,1757,2263
335,12033,11521,287,235,171
336,12035,1412,94,117,127
337,12037,568,21,14,7
338,12039,2532,255,344,394
339,12041,480,41,31,25
340,12043,460,,,NaN
341,12045,843,15,8,7
342,12047,723,,,NaN
343,12049,1166,72,99,119
344,12051,1994,22,15,8
345,12053,2788,169,155,138
346,12055,1909,62,46,31
347,12057,38426,1370,1411,1445
348,12059,686,56,63,63
349,12061,2902,57,42,29
350,12063,2482,111,96,61
351,12065,518,41,32,26
352,12067,1212,13,7,3
353,12069,6787,385,389,374
354,12071,19134,502,430,377
355,12073,7705,1368,2042,2499
356,12075,941,26,15,10
357,12077,446,,,NaN
358,12079,922,40,37,30
359,12081,10656,183,146,104
360,12083,8859,284,187,119
361,12085,4548,252,187,196
362,12086,161363,3471,2593,1752
363,12087,1764,21,15,9
364,12089,1816,172,156,150
365,12091,4382,232,248,245
366,12093,1283,38,33,27
367,12095,37074,1186,1150,1106
368,12097,11517,378,352,315
369,12099,43067,994,782,614
370,12101,8316,241,214,187
371,12103,20425,443,432,389
372,12105,17799,816,880,901
373,12107,1856,57,54,44
374,12109,4634,334,489,633
375,12111,7308,298,253,212
376,12113,4936,252,258,248
377,12115,7410,162,138,103
378,12117,8361,345,392,458
379,12119,2042,204,237,253
380,12121,2501,59,38,24
381,12123,1226,20,13,7
382,12125,664,84,83,74
383,12127,9772,476,542,566
384,12129,954,43,36,23
385,12131,1741,88,99,99
386,12133,1031,17,11,7
387,13001,931,45,49,49
388,13003,416,,,NaN
389,13005,537,,,NaN
390,13007,72,,,NaN
391,13009,1797,222,186,172
392,13011,405,38,35,35
393,13013,1886,165,167,158
394,13015,2557,129,101,79
395,13017,666,37,38,35
396,13019,411,32,42,47
397,13021,5527,,,NaN
398,13023,398,56,61,51
399,13025,317,,,NaN
400,13027,485,,,NaN
401,13029,908,55,49,41
402,13031,2405,675,806,981
403,13033,693,35,34,24
404,13035,579,,,NaN
405,13037,229,0,12,14
406,13039,1095,80,80,74
407,13043,378,39,36,35
408,13045,2434,114,112,98
409,13047,939,72,70,62
410,13049,586,16,10,7
411,13051,7388,337,319,280
412,13053,1436,,,NaN
413,13055,636,110,90,74
414,13057,5200,372,321,273
415,13059,3750,925,1266,1442
416,13061,114,,,NaN
417,13063,6664,196,118,73
418,13065,310,,,NaN
419,13067,17734,699,551,412
420,13069,1861,73,68,55
421,13071,1811,72,76,83
422,13073,3299,150,132,100
423,13075,522,,,NaN
424,13077,2337,112,64,43
425,13079,159,,,NaN
426,13081,495,37,36,33
427,13083,219,,,NaN
428,13085,726,60,47,36
429,13087,1014,31,18,10
430,13089,17089,437,361,262
431,13091,347,28,16,10
432,13093,296,,,NaN
433,13095,3021,34,19,11
434,13097,3250,75,51,33
435,13099,431,,,NaN
436,13101,238,,,NaN
437,13103,1173,111,109,100
438,13105,517,72,92,114
439,13107,830,90,89,91
440,13109,383,19,14,9
441,13111,499,40,38,32
442,13113,1628,79,47,34
443,13115,2501,243,238,216
444,13117,3353,279,279,266
445,13119,604,79,100,121
446,13121,25631,624,421,263
447,13123,771,20,14,7
448,13125,35,0,0,0
449,13127,3194,173,193,213
450,13129,1598,63,52,38
451,13131,695,27,20,13
452,13133,467,39,34,28
453,13135,25107,730,557,393
454,13137,1402,77,81,84
455,13139,8143,642,650,672
456,13141,370,,,NaN
457,13143,365,41,40,37
458,13145,747,,,NaN
459,13147,436,25,21,14
460,13149,180,,,NaN
461,13151,4583,167,118,78
462,13153,2768,104,79,51
463,13155,245,,,NaN
464,13157,1652,216,243,271
465,13159,194,0,11,14
466,13161,663,22,15,8
467,13163,708,59,68,74
468,13165,345,43,49,58
469,13167,369,51,55,63
470,13169,486,36,28,20
471,13171,332,,,NaN
472,13173,276,,,NaN
473,13175,1398,67,47,34
474,13177,654,0,34,44
475,13179,956,25,14,9
476,13181,200,,,NaN
477,13183,194,,,NaN
478,13185,3594,150,180,217
479,13187,786,119,103,90
480,13189,529,16,7,7
481,13191,264,,,NaN
482,13193,213,,,NaN
483,13195,565,26,21,14
484,13197,178,,,NaN
485,13199,501,,,NaN
486,13201,228,,,NaN
487,13205,727,,,NaN
488,13207,610,12,7,7
489,13209,242,,,NaN
490,13211,436,17,12,7
491,13213,731,21,18,14
492,13215,5615,137,124,101
493,13217,2380,83,56,40
494,13219,618,75,108,134
495,13221,290,,,NaN
496,13223,2438,189,177,165
497,13225,586,19,13,7
498,13227,538,24,14,8
499,13229,538,,,NaN
500,13231,288,,,NaN
501,13233,1278,72,48,33
502,13235,262,60,56,52
503,13237,640,21,14,8
504,13239,31,0,0,0
505,13241,297,,,NaN
506,13243,320,,,NaN
507,13245,6245,212,145,91
508,13247,1709,40,30,20
509,13249,97,,,NaN
510,13251,313,23,19,15
511,13253,309,,,NaN
512,13255,1217,40,31,23
513,13257,896,85,87,91
514,13259,377,33,20,11
515,13261,884,35,35,35
516,13263,155,,,NaN
517,13265,19,0,0,0
518,13267,712,28,25,18
519,13269,164,,,NaN
520,13271,359,,,NaN
521,13273,322,0,18,21
522,13275,1457,53,42,29
523,13277,1577,86,103,122
524,13279,1152,75,67,52
525,13281,225,,,NaN
526,13283,226,23,19,14
527,13285,2652,55,41,31
528,13287,283,,,NaN
529,13289,170,,,NaN
530,13291,519,53,42,34
531,13293,687,,,NaN
532,13295,1137,132,134,132
533,13297,1589,121,128,126
534,13299,1376,35,34,27
535,13301,123,,,NaN
536,13303,627,,,NaN
537,13305,1014,49,48,41
538,13307,40,0,0,0
539,13309,154,,,NaN
540,13311,592,116,150,185
541,13313,4146,156,172,189
542,13315,228,,,NaN
543,13317,232,,,NaN
544,13319,298,,,NaN
545,13321,514,,,NaN
546,15001,506,246,296,343
547,15003,8911,1524,1394,1225
548,15005,0,0,0,0
549,15007,58,0,0,0
550,15009,354,24,14,9
551,16001,11411,244,140,95
552,16003,25,,,NaN
553,16005,642,28,17,11
554,16007,31,,,NaN
555,16009,119,,,NaN
556,16011,458,,,NaN
557,16013,606,,,NaN
558,16015,63,,,NaN
559,16017,221,,,NaN
560,16019,1884,145,90,62
561,16021,44,,,NaN
562,16023,16,7,7,7
563,16025,4,0,0,0
564,16027,7332,153,81,56
565,16029,41,7,12,14
566,16031,586,,,NaN
567,16033,21,,,NaN
568,16035,22,,,NaN
569,16037,42,14,14,16
570,16039,293,,,NaN
571,16041,58,,,NaN
572,16043,118,22,34,43
573,16045,229,52,69,86
574,16047,240,44,69,86
575,16049,44,7,13,15
576,16051,370,19,10,7
577,16053,617,19,12,7
578,16055,2237,53,34,23
579,16057,250,20,9,7
580,16059,70,,,NaN
581,16061,9,13,8,7
582,16063,70,,,NaN
583,16065,260,21,18,15
584,16067,564,,,NaN
585,16069,317,38,25,18
586,16071,22,,,NaN
587,16073,306,,,NaN
588,16075,713,65,44,36
589,16077,131,31,39,49
590,16079,198,,,NaN
591,16081,128,,,NaN
592,16083,1734,67,58,49
593,16085,85,,,NaN
594,16087,293,59,85,106
595,17001,817,43,34,25
596,17003,50,14,15,20
597,17005,206,79,111,135
598,17007,911,61,73,81
599,17009,24,7,7,7
600,17011,447,84,98,98
601,17013,33,14,14,14
602,17015,148,34,44,53
603,17017,337,79,100,120
604,17019,3428,1077,1553,1783
605,17021,267,62,62,61
606,17023,121,,,NaN
607,17025,113,45,63,78
608,17027,842,167,191,196
609,17029,1123,216,216,206
610,17031,131078,5298,5630,5500
611,17033,164,79,127,151
612,17035,164,25,18,11
613,17037,1230,138,199,253
614,17039,58,,,NaN
615,17041,242,21,15,8
616,17043,15322,871,963,977
617,17045,94,25,29,35
618,17047,45,14,14,17
619,17049,651,163,163,149
620,17051,212,61,59,52
621,17053,79,21,26,30
622,17055,378,47,41,34
623,17057,103,34,35,40
624,17059,67,13,19,22
625,17061,158,53,75,84
626,17063,547,84,114,142
627,17065,47,,,NaN
628,17067,158,44,50,60
629,17069,21,7,7,7
630,17071,56,14,16,21
631,17073,531,89,94,91
632,17075,317,62,89,111
633,17077,1061,154,192,207
634,17079,159,48,42,36
635,17081,487,41,28,18
636,17083,320,46,34,21
637,17085,196,47,60,71
638,17087,124,24,35,43
639,17089,11689,579,697,756
640,17091,2394,243,293,354
641,17093,1732,80,88,84
642,17095,497,29,28,22
643,17097,15192,788,902,967
644,17099,1399,158,153,131
645,17101,196,94,130,158
646,17103,277,47,61,72
647,17105,235,52,77,101
648,17107,318,62,74,70
649,17109,325,130,192,234
650,17111,4085,286,329,350
651,17113,2607,1179,1528,1802
652,17115,1109,202,253,274
653,17117,394,53,53,46
654,17119,4498,544,592,596
655,17121,338,81,118,149
656,17123,54,10,15,20
657,17125,97,23,29,35
658,17127,74,18,22,28
659,17129,79,21,25,28
660,17131,112,30,35,43
661,17133,524,75,95,107
662,17135,266,19,15,14
663,17137,575,97,116,108
664,17139,180,45,55,66
665,17141,520,51,75,97
666,17143,2624,217,211,180
667,17145,308,15,10,7
668,17147,100,39,36,41
669,17149,80,18,23,28
670,17151,23,7,7,7
671,17153,140,35,41,51
672,17155,22,4,7,7
673,17157,795,85,77,63
674,17159,83,29,28,32
675,17161,2419,250,312,397
676,17163,5674,430,460,441
677,17165,183,44,55,66
678,17167,1983,261,345,409
679,17169,31,19,14,14
680,17171,51,14,15,20
681,17173,253,72,83,89
682,17175,38,27,18,21
683,17177,399,,,NaN
684,17179,1268,191,209,194
685,17181,446,23,17,12
686,17183,403,87,124,168
687,17185,122,32,38,45
688,17187,273,46,73,93
689,17189,133,32,39,47
690,17191,136,42,44,51
691,17193,144,39,45,53
692,17195,581,107,148,189
693,17197,12260,871,971,992
694,17199,1036,195,192,189
695,17201,4507,329,444,554
696,17203,327,49,49,39
697,18001,195,7,7,7
698,18003,5294,371,383,381
699,18005,1088,28,16,10
700,18007,84,7,7,7
701,18009,83,9,7,7
702,18011,889,62,66,70
703,18013,91,3,7,7
704,18015,260,,,NaN
705,18017,1894,26,20,14
706,18019,1873,122,96,72
707,18021,250,21,17,11
708,18023,570,27,21,14
709,18025,75,11,7,6
710,18027,542,72,58,47
711,18029,588,20,28,28
712,18031,428,35,35,34
713,18033,373,63,70,83
714,18035,1568,516,676,825
715,18037,873,33,24,16
716,18039,5814,249,272,283
717,18041,375,47,44,40
718,18043,1143,65,49,34
719,18045,100,7,7,7
720,18047,281,9,14,14
721,18049,209,7,9,7
722,18051,343,30,34,30
723,18053,740,116,155,196
724,18055,377,14,7,7
725,18057,4201,364,330,295
726,18059,846,32,21,14
727,18061,511,29,19,13
728,18063,2449,162,162,158
729,18065,657,64,62,55
730,18067,1146,83,103,119
731,18069,181,14,9,7
732,18071,712,23,14,10
733,18073,341,21,19,14
734,18075,140,13,7,7
735,18077,219,14,14,10
736,18079,282,16,14,14
737,18081,2088,65,50,38
738,18083,384,58,49,39
739,18085,1086,94,87,73
740,18087,617,26,30,28
741,18089,9485,401,363,322
742,18091,1229,50,37,27
743,18093,480,39,31,25
744,18095,1402,117,115,104
745,18097,19196,838,768,679
746,18099,927,46,53,64
747,18101,127,33,22,15
748,18103,343,27,19,14
749,18105,1434,396,537,681
750,18107,465,63,78,99
751,18109,621,37,32,28
752,18111,151,7,7,7
753,18113,835,37,41,42
754,18115,74,0,5,1
755,18117,260,28,28,28
756,18119,154,14,8,7
757,18121,82,,,NaN
758,18123,198,,,NaN
759,18125,113,14,7,7
760,18127,1839,151,158,161
761,18129,231,18,14,12
762,18131,104,7,7,7
763,18133,459,19,13,7
764,18135,190,19,10,7
765,18137,252,9,14,14
766,18139,137,7,7,7
767,18141,5432,451,339,271
768,18143,323,14,14,14
769,18145,637,24,30,28
770,18147,172,14,8,7
771,18149,215,7,11,7
772,18151,315,57,75,100
773,18153,308,14,7,7
774,18155,64,0,0,0
775,18157,1736,166,197,219
776,18159,200,14,12,7
777,18161,68,7,5,0
778,18163,2753,209,200,189
779,18165,109,14,7,7
780,18167,1514,278,276,266
781,18169,229,18,14,11
782,18171,38,0,0,0
783,18173,852,109,136,161
784,18175,239,26,18,14
785,18177,638,121,169,214
786,18179,222,7,12,7
787,18181,463,28,23,21
788,18183,229,16,14,11
789,19001,50,0,5,7
790,19003,23,0,0,0
791,19005,190,14,20,24
792,19007,95,12,8,14
793,19009,41,0,5,7
794,19011,221,24,22,28
795,19013,4022,328,384,475
796,19015,381,39,47,52
797,19017,381,95,123,160
798,19019,188,21,21,24
799,19021,1860,76,170,224
800,19023,223,39,35,35
801,19025,140,,,NaN
802,19027,492,151,188,221
803,19029,118,,,NaN
804,19031,178,27,22,24
805,19033,886,125,142,175
806,19035,146,,,NaN
807,19037,135,28,18,20
808,19039,244,10,24,29
809,19041,244,14,24,30
810,19043,192,14,21,24
811,19045,932,123,100,79
812,19047,866,49,51,55
813,19049,2489,232,234,266
814,19051,94,,,NaN
815,19053,48,7,7,7
816,19055,261,69,80,95
817,19057,629,107,83,65
818,19059,443,,,NaN
819,19061,2179,192,259,333
820,19063,229,14,21,28
821,19065,159,25,20,21
822,19067,240,38,47,55
823,19069,309,21,31,38
824,19071,63,7,7,7
825,19073,67,,,NaN
826,19075,143,19,15,20
827,19077,180,11,18,21
828,19079,294,,,NaN
829,19081,163,,,NaN
830,19083,250,23,27,31
831,19085,157,14,14,21
832,19087,403,154,203,228
833,19089,152,35,21,13
834,19091,155,,,NaN
835,19093,49,7,7,7
836,19095,126,14,14,15
837,19097,235,45,62,82
838,19099,634,85,112,145
839,19101,124,7,13,14
840,19103,4555,1429,1549,1905
841,19105,195,28,22,26
842,19107,75,12,7,8
843,19109,132,14,14,16
844,19111,492,143,129,124
845,19113,3225,287,335,368
846,19115,400,14,37,48
847,19117,101,7,9,14
848,19119,166,21,21,21
849,19121,172,14,18,21
850,19123,255,54,38,24
851,19125,592,199,223,252
852,19127,1714,96,110,120
853,19129,137,14,14,17
854,19131,142,,,NaN
855,19133,110,7,11,14
856,19135,121,14,14,15
857,19137,83,7,7,11
858,19139,998,41,42,42
859,19141,225,47,52,56
860,19143,100,3,7,14
861,19145,124,19,14,16
862,19147,125,11,14,14
863,19149,843,168,206,248
864,19151,140,,,NaN
865,19153,14072,1345,1302,1430
866,19155,1721,120,119,123
867,19157,203,24,21,26
868,19159,34,,,NaN
869,19161,125,14,14,15
870,19163,2382,233,263,315
871,19165,223,14,21,28
872,19167,984,119,130,142
873,19169,2910,969,1055,1191
874,19171,652,43,51,58
875,19173,114,4,11,14
876,19175,93,,,NaN
877,19177,107,,,NaN
878,19179,1128,56,43,32
879,19181,852,149,185,244
880,19183,367,31,37,46
881,19185,64,14,8,7
882,19187,1080,,,NaN
883,19189,173,14,19,21
884,19191,241,30,17,12
885,19193,4327,249,306,360
886,19195,84,7,7,12
887,19197,526,19,47,63
888,20001,24,7,7,7
889,20003,43,,,NaN
890,20005,219,,,NaN
891,20007,4,0,0,0
892,20009,317,61,58,55
893,20011,94,14,20,26
894,20013,77,,,NaN
895,20015,431,22,22,14
896,20017,76,14,16,22
897,20019,9,0,0,0
898,20021,305,79,87,78
899,20023,9,0,0,0
900,20025,46,0,7,12
901,20027,40,14,9,14
902,20029,61,,,NaN
903,20031,90,14,18,25
904,20033,9,0,0,0
905,20035,270,19,49,70
906,20037,769,310,408,514
907,20039,7,0,0,0
908,20041,84,,,NaN
909,20043,78,14,16,22
910,20045,1569,458,518,616
911,20047,31,,,NaN
912,20049,1,0,0,0
913,20051,534,253,305,356
914,20053,25,,,NaN
915,20055,1910,21,22,27
916,20057,2388,,,NaN
917,20059,267,,,NaN
918,20061,239,31,36,42
919,20063,17,7,7,7
920,20065,25,0,5,7
921,20067,167,,,NaN
922,20069,117,14,22,32
923,20071,4,0,0,0
924,20073,30,7,7,7
925,20075,42,0,7,10
926,20077,117,,,NaN
927,20079,305,17,52,79
928,20081,85,,,NaN
929,20083,15,,,NaN
930,20085,216,16,39,56
931,20087,127,,,NaN
932,20089,14,0,0,3
933,20091,8850,731,664,614
934,20093,75,7,13,20
935,20095,44,4,7,13
936,20097,15,,,NaN
937,20099,194,15,34,50
938,20101,7,0,0,0
939,20103,1704,70,69,68
940,20105,10,,,NaN
941,20107,56,,,NaN
942,20109,3,0,0,0
943,20111,974,58,49,33
944,20113,231,18,40,59
945,20115,69,7,13,18
946,20117,18,,,NaN
947,20119,66,,,NaN
948,20121,242,60,90,121
949,20123,40,,,NaN
950,20125,285,63,75,88
951,20127,22,0,6,7
952,20129,12,0,0,4
953,20131,55,0,9,14
954,20133,124,18,15,7
955,20135,32,,,NaN
956,20137,24,0,5,7
957,20139,69,7,12,18
958,20141,5,0,0,0
959,20143,46,4,7,14
960,20145,244,,,NaN
961,20147,58,7,13,16
962,20149,170,,,NaN
963,20151,53,14,14,16
964,20153,2,0,0,0
965,20155,819,93,72,55
966,20157,38,,,NaN
967,20159,44,0,7,11
968,20161,1186,489,543,528
969,20163,33,7,7,8
970,20165,24,8,7,7
971,20167,55,,,NaN
972,20169,527,75,109,147
973,20171,98,,,NaN
974,20173,7328,462,394,297
975,20175,1464,83,70,41
976,20177,2296,165,157,148
977,20179,12,0,0,4
978,20181,18,0,2,7
979,20183,5,0,0,0
980,20185,43,16,14,14
981,20187,22,0,5,7
982,20189,76,8,14,21
983,20191,137,21,28,38
984,20193,66,14,14,18
985,20195,37,,,NaN
986,20197,60,7,11,15
987,20199,10,14,9,7
988,20201,15,,,NaN
989,20203,4,0,0,0
990,20205,44,,,NaN
991,20207,12,0,0,0
992,20209,6251,234,196,154
993,21001,277,21,21,21
994,21003,262,12,20,21
995,21005,122,7,7,7
996,21007,45,6,7,7
997,21009,531,31,27,21
998,21011,68,6,7,7
999,21013,424,32,31,28
1000,21015,1355,74,74,70
1001,21017,129,16,14,14
1002,21019,287,57,82,110
1003,21021,220,14,19,14
1004,21023,37,0,0,0
1005,21025,57,,,NaN
1006,21027,103,7,7,7
1007,21029,685,58,44,31
1008,21031,324,10,25,25
1009,21033,91,,,NaN
1010,21035,448,44,42,34
1011,21037,735,49,51,56
1012,21039,63,0,7,7
1013,21041,195,9,14,14
1014,21043,129,14,14,10
1015,21045,258,14,20,21
1016,21047,891,,,NaN
1017,21049,270,21,21,21
1018,21051,226,14,20,21
1019,21053,75,7,7,7
1020,21055,79,,,NaN
1021,21057,90,4,7,7
1022,21059,1060,140,196,254
1023,21061,119,4,7,7
1024,21063,31,,,NaN
1025,21065,61,19,9,7
1026,21067,4545,513,592,690
1027,21069,73,,,NaN
1028,21071,155,14,14,14
1029,21073,513,42,40,32
1030,21075,124,7,7,7
1031,21077,92,,,NaN
1032,21079,131,13,13,9
1033,21081,141,7,12,14
1034,21083,665,21,20,14
1035,21085,293,44,65,82
1036,21087,206,77,73,63
1037,21089,269,76,115,148
1038,21091,65,7,7,7
1039,21093,989,70,62,48
1040,21095,321,29,16,11
1041,21097,158,8,14,14
1042,21099,144,14,14,14
