,County,327,332,339,346
472,13173,428,9,9,10
473,13175,2945,176,175,170
474,13177,1174,115,117,117
475,13179,1722,82,80,81
476,13181,365,25,25,23
477,13183,382,24,24,24
478,13185,7213,421,429,432
479,13187,1526,149,150,143
480,13189,1108,106,107,105
481,13191,441,33,34,31
482,13193,392,29,31,33
483,13195,1461,128,131,127
484,13197,261,4,5,3
485,13199,892,60,60,58
486,13201,447,20,20,20
487,13205,1119,80,78,78
488,13207,1250,108,107,105
489,13209,458,17,17,17
490,13211,932,52,54,55
491,13213,2304,217,196,203
492,13215,8177,446,469,453
493,13217,4720,415,400,402
494,13219,1631,108,117,120
495,13221,656,46,46,47
496,13223,6375,614,602,592
497,13225,1258,97,98,99
498,13227,1373,128,133,130
499,13229,1314,57,52,49
500,13231,949,71,75,72
501,13233,2815,202,212,216
502,13235,503,30,30,31
503,13237,1110,56,52,54
504,13239,89,2,2,3
505,13241,807,133,139,132
506,13243,375,4,4,5
507,13245,12274,934,915,910
508,13247,3299,259,254,263
509,13249,193,8,7,8
510,13251,520,12,11,11
511,13253,591,29,25,23
512,13255,2792,191,191,197
513,13257,1812,136,136,137
514,13259,645,12,12,12
515,13261,1459,100,101,101
516,13263,256,9,9,9
517,13265,48,3,2,2
518,13267,1260,68,72,75
519,13269,454,23,25,27
520,13271,690,21,21,23
521,13273,492,58,59,58
522,13275,2230,174,182,181
523,13277,2953,202,201,193
524,13279,1842,69,70,76
525,13281,660,52,48,48
526,13283,397,6,6,5
527,13285,4341,224,222,220
528,13287,507,32,32,32
529,13289,297,17,16,16
530,13291,1220,0,0,0
531,13293,1686,76,76,78
532,13295,3237,334,306,295
533,13297,4089,385,387,386
534,13299,2778,92,91,98
535,13301,241,16,17,15
536,13303,1225,62,59,59
537,13305,1796,63,52,64
538,13307,66,4,4,2
539,13309,433,5,5,4
540,13311,1617,182,174,165
541,13313,9597,914,945,939
542,13315,442,31,31,34
543,13317,522,32,31,39
544,13319,510,38,39,39
545,13321,885,86,81,81
546,15001,1750,69,73,71
547,15003,16547,534,530,533
548,15005,0,0,0,0
549,15007,135,11,10,10
550,15009,1057,130,129,128
551,16001,31603,3223,3130,3179
552,16003,144,14,17,15
553,16005,5594,516,507,488
554,16007,231,17,17,20
555,16009,337,32,31,34
556,16011,3276,237,237,241
557,16013,1485,81,85,84
558,16015,208,43,42,43
559,16017,1420,221,216,214
560,16019,9244,927,916,905
561,16021,432,40,34,36
562,16023,145,7,6,5
563,16025,56,0,0,0
564,16027,18219,1430,1411,1418
565,16029,472,10,11,11
566,16031,2373,113,133,124
567,16033,52,1,0,0
568,16035,745,122,131,117
569,16037,180,15,16,13
570,16039,1094,103,107,101
571,16041,815,64,69,63
572,16043,826,57,52,57
573,16045,1262,150,152,152
574,16047,1080,55,57,57
575,16049,885,74,74,74
576,16051,1871,159,143,165
577,16053,2091,82,79,74
578,16055,10081,1469,1563,1471
579,16057,1980,127,133,131
580,16059,446,14,12,14
581,16061,300,51,55,53
582,16063,406,26,27,24
583,16065,4919,439,445,447
584,16067,1889,71,72,69
585,16069,2718,177,191,188
586,16071,222,41,40,42
587,16073,803,50,50,52
588,16075,1861,97,95,92
589,16077,511,25,25,26
590,16079,661,101,102,99
591,16081,629,29,29,33
592,16083,7441,236,233,230
593,16085,330,36,35,34
594,16087,875,48,42,44
595,17001,5478,355,331,404
596,17003,308,32,33,34
597,17005,1338,115,109,112
598,17007,4544,291,282,297
599,17009,383,30,27,27
600,17011,2504,184,187,186
601,17013,341,51,54,48
602,17015,1219,65,55,64
603,17017,1311,200,185,174
604,17019,12450,678,650,669
605,17021,2311,202,186,195
606,17023,990,107,106,108
607,17025,1085,97,95,101
608,17027,3926,290,291,293
609,17029,3765,237,230,243
610,17031,355467,23597,22639,23555
611,17033,1356,117,126,121
612,17035,789,78,71,79
613,17037,5928,381,392,372
614,17039,757,73,65,60
615,17041,1606,99,106,106
616,17043,55013,4182,4104,3721
617,17045,1123,135,137,137
618,17047,311,43,46,45
619,17049,3409,255,257,260
620,17051,2289,256,264,246
621,17053,1005,136,138,144
622,17055,2668,299,298,308
623,17057,1894,179,175,182
624,17059,244,20,20,20
625,17061,1007,64,69,65
626,17063,3436,300,309,300
627,17065,475,29,35,31
628,17067,1147,90,99,99
629,17069,178,8,10,10
630,17071,356,39,40,40
631,17073,3285,257,276,257
632,17075,2075,175,176,171
633,17077,3218,230,223,212
634,17079,792,61,64,68
635,17081,2375,255,251,253
636,17083,1658,177,186,193
637,17085,1248,73,66,64
638,17087,871,59,57,65
639,17089,37161,2422,2474,2424
640,17091,9880,467,458,445
641,17093,7453,456,460,464
642,17095,3447,307,300,302
643,17097,43437,2858,2860,2913
644,17099,7504,621,644,651
645,17101,1437,180,190,188
646,17103,2400,129,117,93
647,17105,2758,255,276,263
648,17107,2386,386,390,368
649,17109,1785,96,90,90
650,17111,16773,1046,1036,1023
651,17113,10171,781,771,776
652,17115,7364,333,378,376
653,17117,2795,262,265,267
654,17119,17969,1613,1586,1584
655,17121,3043,275,264,255
656,17123,503,38,36,38
657,17125,868,61,66,60
658,17127,765,72,74,73
659,17129,630,76,76,74
660,17131,944,94,96,93
661,17133,2580,253,249,236
662,17135,1490,152,151,149
663,17137,2683,218,216,214
664,17139,1079,73,76,73
665,17141,3510,269,280,273
666,17143,11337,966,985,1009
667,17145,1458,170,174,171
668,17147,908,50,48,48
669,17149,1193,85,89,91
670,17151,147,21,19,21
671,17153,494,34,37,38
672,17155,291,27,22,31
673,17157,2813,277,274,275
674,17159,1067,137,143,136
675,17161,9934,609,630,605
676,17163,16508,1456,1455,1457
677,17165,1388,145,151,150
678,17167,12032,911,876,950
679,17169,486,114,115,117
680,17171,280,7,10,13
681,17173,1617,84,78,72
682,17175,383,59,59,60
683,17177,2889,221,230,221
684,17179,8631,816,801,797
685,17181,1417,112,120,120
686,17183,5017,515,526,522
687,17185,844,129,130,138
688,17187,1317,112,111,113
689,17189,987,120,121,126
690,17191,1127,100,101,101
691,17193,871,139,142,138
692,17195,4271,207,216,231
693,17197,46584,3565,3540,3477
694,17199,4442,388,378,392
695,17201,22031,1476,1486,1478
696,17203,2337,266,261,246
697,18001,2290,213,255,229
698,18003,24247,2215,2205,2178
699,18005,4617,519,509,526
700,18007,621,127,120,120
701,18009,775,79,77,81
702,18011,3546,498,499,494
703,18013,534,74,76,72
704,18015,1057,163,159,161
705,18017,3654,292,295,291
706,18019,6896,717,729,746
707,18021,1614,120,122,114
708,18023,2632,361,374,373
709,18025,486,85,86,84
710,18027,2012,119,118,124
711,18029,3135,379,380,364
712,18031,1792,224,223,224
713,18033,2545,257,269,283
714,18035,6532,631,596,547
715,18037,3400,390,391,401
716,18039,20831,1326,1311,1309
717,18041,1889,172,173,176
718,18043,4244,407,410,420
719,18045,1256,162,152,136
720,18047,983,101,107,111
721,18049,1171,135,135,135
722,18051,2603,179,172,176
723,18053,4087,527,537,527
724,18055,1535,207,214,214
725,18057,19240,2344,2329,2340
726,18059,4116,547,536,538
727,18061,2087,253,253,262
728,18063,9107,1084,1052,1061
729,18065,3402,366,366,358
730,18067,5394,813,850,794
731,18069,1964,254,251,251
732,18071,3232,386,379,385
733,18073,2082,224,213,235
734,18075,1363,140,137,137
735,18077,1729,194,189,181
736,18079,1417,234,233,232
737,18081,9666,1212,1195,1172
738,18083,2530,257,261,262
739,18085,5957,589,499,483
740,18087,1818,129,133,130
741,18089,35098,2757,2772,2731
742,18091,6182,590,598,592
743,18093,2577,341,340,340
744,18095,7243,965,972,908
745,18097,58931,6284,6361,6313
746,18099,3987,344,362,358
747,18101,488,50,49,50
748,18103,2297,224,211,227
749,18105,7009,615,693,694
750,18107,2245,307,306,306
751,18109,3410,563,560,556
752,18111,738,54,52,49
753,18113,3417,319,343,324
754,18115,297,28,28,29
755,18117,963,110,114,105
756,18119,1028,208,211,210
757,18121,1014,214,210,216
758,18123,1018,73,77,80
759,18125,716,70,70,71
760,18127,10802,830,841,853
761,18129,1580,147,146,144
762,18131,657,100,93,98
763,18133,1940,278,275,273
764,18135,1659,162,163,163
765,18137,2057,220,229,217
766,18139,854,119,117,115
767,18141,21779,1585,1604,1536
768,18143,1617,220,237,213
769,18145,2793,404,408,408
770,18147,1138,110,110,110
771,18149,1312,167,161,167
772,18151,2104,246,239,243
773,18153,1416,213,227,203
774,18155,386,73,71,75
775,18157,12520,1456,1516,1527
776,18159,851,122,121,119
777,18161,365,47,47,49
778,18163,12806,965,979,988
779,18165,950,116,113,111
780,18167,7946,768,762,747
781,18169,2300,216,199,220
782,18171,378,56,57,54
783,18173,4313,392,396,392
784,18175,1144,149,159,161
785,18177,4404,512,525,517
786,18179,1676,134,129,128
787,18181,1859,217,215,211
788,18183,2049,269,276,256
789,19001,513,27,26,24
790,19003,212,16,14,16
791,19005,1017,86,78,73
792,19007,877,32,36,40
793,19009,329,15,14,14
794,19011,1868,110,97,89
795,19013,11855,377,409,387
796,19015,1646,124,135,131
797,19017,2137,74,76,81
798,19019,1328,48,44,51
799,19021,3374,148,144,144
800,19023,1154,53,67,57
801,19025,1134,20,13,6
802,19027,2182,74,74,77
803,19029,928,49,49,48
804,19031,1250,67,62,69
805,19033,4019,189,161,217
806,19035,1084,83,79,76
807,19037,965,25,23,16
808,19039,551,31,32,32
809,19041,1413,104,102,99
810,19043,1263,59,59,57
811,19045,3770,218,205,217
812,19047,1933,68,68,64
813,19049,7179,340,351,350
814,19051,580,65,67,66
815,19053,373,25,25,27
816,19055,1551,52,51,53
817,19057,3271,157,161,160
818,19059,1573,87,88,84
819,19061,10014,320,326,336
820,19063,883,79,74,78
821,19065,1190,61,57,58
822,19067,1197,47,47,45
823,19069,816,29,29,30
824,19071,426,26,24,24
825,19073,585,30,25,26
826,19075,949,30,30,30
827,19077,849,34,34,34
828,19079,1314,86,93,79
829,19081,1027,73,73,68
830,19083,1325,59,60,62
831,19085,1254,73,69,61
832,19087,2302,294,270,267
833,19089,631,26,22,16
834,19091,862,15,21,22
835,19093,638,66,66,62
836,19095,1064,31,26,31
837,19097,1674,125,122,124
838,19099,2550,123,127,138
839,19101,848,58,61,59
840,19103,10358,322,259,313
841,19105,2475,92,47,61
842,19107,723,41,37,44
843,19109,1374,142,143,143
844,19111,2570,223,230,243
845,19113,15498,422,383,601
846,19115,963,45,46,45
847,19117,402,33,33,36
848,19119,1142,62,52,55
849,19121,834,53,47,61
850,19123,1462,87,87,90
851,19125,2333,129,128,146
852,19127,3759,98,95,94
853,19129,1199,68,55,44
854,19131,909,39,40,39
855,19133,507,33,29,32
856,19135,513,24,25,26
857,19137,620,60,58,60
858,19139,3310,159,152,133
859,19141,1458,65,65,69
860,19143,590,34,32,34
861,19145,1286,66,63,60
862,19147,749,43,41,39
863,19149,3111,141,140,155
864,19151,639,27,30,34
865,19153,37732,1622,1541,1610
866,19155,7483,301,241,299
867,19157,1104,51,52,57
868,19159,317,51,50,52
869,19161,974,41,34,38
870,19163,12968,711,713,708
871,19165,861,33,29,29
872,19167,4070,169,167,170
873,19169,7431,267,303,265
874,19171,1631,36,35,43
875,19173,501,14,10,17
876,19175,945,56,67,68
877,19177,419,33,31,33
878,19179,2869,122,116,118
879,19181,3304,194,198,201
880,19183,1633,85,85,85
881,19185,337,23,25,20
882,19187,4073,209,221,224
883,19189,1031,46,49,47
884,19191,1212,80,76,74
885,19193,11480,464,458,493
886,19195,435,20,19,24
887,19197,1413,58,65,61
888,20001,483,51,56,56
889,20003,450,24,25,23
890,20005,1063,107,107,107
891,20007,240,26,31,29
892,20009,1935,115,119,116
893,20011,730,79,82,77
894,20013,914,80,74,81
895,20015,4360,472,443,474
896,20017,187,19,20,15
897,20019,117,10,12,11
898,20021,1409,175,171,179
899,20023,235,7,8,7
900,20025,171,17,23,25
901,20027,535,43,14,11
902,20029,769,56,60,59
903,20031,401,56,59,58
904,20033,124,32,33,31
905,20035,2080,241,235,220
906,20037,2862,218,210,213
907,20039,220,15,16,15
908,20041,942,128,121,133
909,20043,607,43,26,26
910,20045,5562,407,413,418
911,20047,222,17,16,17
912,20049,77,7,8,8
913,20051,2885,221,213,231
914,20053,917,114,111,129
915,20055,5210,243,270,322
916,20057,4914,152,145,134
917,20059,1412,190,181,161
918,20061,1438,247,246,236
919,20063,315,5,5,4
920,20065,190,10,10,7
921,20067,868,48,52,50
922,20069,448,0,0,0
923,20071,89,0,0,0
924,20073,364,102,96,98
925,20075,173,6,2,3
926,20077,368,14,14,15
927,20079,2186,184,184,180
928,20081,323,23,23,23
929,20083,152,6,6,6
930,20085,888,91,91,90
931,20087,925,105,106,108
932,20089,124,24,26,25
933,20091,33144,2884,2882,2889
934,20093,451,62,6,0
935,20095,484,53,53,53
936,20097,126,11,11,13
937,20099,1328,247,239,244
938,20101,113,20,18,17
939,20103,4435,343,340,343
940,20105,150,37,37,37
941,20107,407,53,52,53
942,20109,261,11,10,10
943,20111,3045,191,214,229
944,20113,1949,277,231,231
945,20115,552,78,73,70
946,20117,724,248,262,255
947,20119,356,24,25,32
948,20121,1404,194,191,184
949,20123,331,24,24,24
950,20125,1526,212,208,204
951,20127,299,38,33,34
952,20129,195,0,0,0
953,20131,1237,63,59,54
954,20133,914,95,99,103
955,20135,300,5,6,7
956,20137,1141,12,12,8
957,20139,670,74,78,71
958,20141,125,15,16,14
959,20143,342,49,49,48
960,20145,852,102,103,95
961,20147,529,35,33,35
962,20149,834,72,70,66
963,20151,611,55,57,59
964,20153,285,20,13,13
965,20155,6293,585,589,599
966,20157,475,45,47,50
967,20159,631,75,71,73
968,20161,4270,275,266,271
969,20163,417,10,2,12
970,20165,308,0,0,0
971,20167,669,44,52,52
972,20169,3379,464,461,459
973,20171,523,33,47,50
974,20173,33554,2982,3025,2924
975,20175,3315,230,217,223
976,20177,9829,1048,1021,1027
977,20179,349,19,19,20
978,20181,521,24,24,26
979,20183,186,18,19,21
980,20185,247,16,16,17
981,20187,154,2,2,1
982,20189,486,20,20,19
983,20191,1098,147,145,147
984,20193,844,73,68,67
985,20195,267,23,22,20
986,20197,352,13,14,16
987,20199,151,8,7,9
988,20201,366,24,21,21
989,20203,171,9,8,11
990,20205,493,85,88,87
991,20207,90,8,8,7
992,20209,13568,1008,989,1010
993,21001,998,160,165,167
994,21003,908,98,98,98
995,21005,717,119,115,118
996,21007,201,26,25,22
997,21009,2294,151,144,126
998,21011,392,19,44,35
999,21013,1527,142,152,154
1000,21015,6233,669,695,682
