,County,300,311
255,08021,130,41
256,08023,61,17
257,08025,697,1507
258,08027,50,15
259,08029,375,111
260,08031,28834,4702
261,08033,4,3
262,08035,7603,1609
263,08037,1930,118
264,08039,419,51
265,08041,19218,4189
266,08043,1619,370
267,08045,1666,72
268,08047,63,24
269,08049,229,20
270,08051,426,4
271,08053,6,2
272,08055,94,46
273,08057,14,4
274,08059,15287,3077
275,08061,16,14
276,08063,236,53
277,08065,202,25
278,08067,660,227
279,08069,7415,1521
280,08071,123,25
281,08073,88,127
282,08075,1771,160
283,08077,3859,1279
284,08079,21,2
285,08081,151,24
286,08083,437,152
287,08085,670,57
288,08087,1301,128
289,08089,326,112
290,08091,104,108
291,08093,175,35
292,08095,131,48
293,08097,395,32
294,08099,381,85
295,08101,5275,2018
296,08103,67,31
297,08105,179,50
298,08107,418,94
299,08109,194,12
300,08111,16,6
301,08113,166,87
302,08115,77,14
303,08117,1173,82
304,08119,419,52
305,08121,165,15
306,08123,10402,1920
307,08125,267,9
308,09001,31773,2103
309,09003,23636,1764
310,09005,3299,122
311,09007,2863,43
312,09009,23593,1857
313,09011,4968,120
314,09013,2418,65
315,09015,2000,8
316,10001,4140,223
317,10003,16123,2005
318,10005,9194,761
319,11001,NaN,799
320,12001,11854,290
321,12003,1915,32
322,12005,7765,467
323,12007,1323,15
324,12009,13802,703
325,12011,96700,3157
326,12013,809,15
327,12015,4383,164
328,12017,4019,421
329,12019,6999,267
330,12021,16117,623
331,12023,4528,92
332,12027,1853,30
333,12029,938,6
334,12031,39052,1628
335,12033,15298,613
336,12035,2429,77
337,12037,809,6
338,12039,3150,34
339,12041,679,22
340,12043,641,10
341,12045,1021,14
342,12047,940,1
343,12049,1701,30
344,12051,2374,42
345,12053,4312,192
346,12055,3285,173
347,12057,53432,1676
348,12059,1040,25
349,12061,4523,148
350,12063,3558,75
351,12065,724,4
352,12067,1292,6
353,12069,9721,322
354,12071,26702,1727
355,12073,13678,412
356,12075,1270,32
357,12077,557,4
358,12079,1187,27
359,12081,15040,365
360,12083,11871,321
361,12085,5779,71
362,12086,205536,8978
363,12087,2854,126
364,12089,2786,124
365,12091,7757,396
366,12093,1888,22
367,12095,52298,2402
368,12097,16266,516
369,12099,59154,2626
370,12101,12771,444
371,12103,29509,1022
372,12105,25531,652
373,12107,2549,22
374,12109,7644,310
375,12111,9929,598
376,12113,6673,186
377,12115,11528,982
378,12117,11666,368
379,12119,3184,65
380,12121,3142,55
381,12123,1583,22
382,12125,1197,3
383,12127,14460,391
384,12129,1493,58
385,12131,3304,108
386,12133,1410,44
387,13001,1305,25
388,13003,568,8
389,13005,743,8
390,13007,120,2
391,13009,2559,126
392,13011,677,16
393,13013,3110,77
394,13015,4609,136
395,13017,973,28
396,13019,636,5
397,13021,7255,455
398,13023,693,11
399,13025,731,7
400,13027,617,5
401,13029,1415,10
402,13031,3644,34
403,13033,1176,27
404,13035,979,37
405,13037,293,13
406,13039,1664,54
407,13043,602,2
408,13045,4976,71
409,13047,1805,90
410,13049,760,5
411,13051,10285,288
412,13053,1933,27
413,13055,1166,28
414,13057,9303,298
415,13059,7477,139
416,13061,144,2
417,13063,9741,249
418,13065,527,5
419,13067,27152,774
420,13069,2741,106
421,13071,2576,81
422,13073,5874,261
423,13075,793,19
424,13077,4565,74
425,13079,234,8
426,13081,890,53
427,13083,458,11
428,13085,1029,24
429,13087,1534,27
430,13089,25243,888
431,13091,1030,54
432,13093,456,7
433,13095,3598,292
434,13097,5100,111
435,13099,637,15
436,13101,267,NaN
437,13103,2071,22
438,13105,1063,15
439,13107,1398,11
440,13109,536,6
441,13111,950,41
442,13113,2803,74
443,13115,5035,209
444,13117,6026,216
445,13119,1120,5
446,13121,37154,1150
447,13123,1194,15
448,13125,75,10
449,13127,4105,183
450,13129,3126,90
451,13131,968,2
452,13133,687,22
453,13135,36485,1151
454,13137,2080,57
455,13139,11834,228
456,13141,447,9
457,13143,1163,20
458,13145,972,11
459,13147,727,14
460,13149,338,1
461,13151,7847,167
462,13153,4457,191
463,13155,405,14
464,13157,3024,132
465,13159,414,12
466,13161,937,13
467,13163,956,23
468,13165,495,4
469,13167,514,2
470,13169,740,15
471,13171,611,48
472,13173,383,1
473,13175,2499,138
474,13177,873,44
475,13179,1455,21
476,13181,292,5
477,13183,314,NaN
478,13185,5821,202
479,13187,1189,39
480,13189,877,6
481,13191,357,9
482,13193,312,11
483,13195,1014,29
484,13197,240,4
485,13199,747,4
486,13201,401,14
487,13205,943,13
488,13207,968,23
489,13209,412,19
490,13211,762,5
491,13213,1440,73
492,13215,6982,59
493,13217,3544,52
494,13219,1269,23
495,13221,513,3
496,13223,4372,108
497,13225,986,37
498,13227,1017,47
499,13229,1174,16
500,13231,718,25
501,13233,2180,39
502,13235,428,12
503,13237,946,22
504,13239,74,2
505,13241,511,39
506,13243,364,22
507,13245,9468,287
508,13247,2518,44
509,13249,154,7
510,13251,492,2
511,13253,496,14
512,13255,2152,34
513,13257,1398,40
514,13259,617,0
515,13261,1183,58
516,13263,224,0
517,13265,37,3
518,13267,1049,9
519,13269,322,15
520,13271,639,13
521,13273,387,11
522,13275,1837,34
523,13277,2299,86
524,13279,1637,38
525,13281,536,26
526,13283,377,8
527,13285,3741,114
528,13287,410,10
529,13289,244,3
530,13291,1014,23
531,13293,1408,64
532,13295,2324,102
533,13297,2959,80
534,13299,2505,49
535,13301,204,9
536,13303,1025,55
537,13305,1520,35
538,13307,59,4
539,13309,420,7
540,13311,1140,28
541,13313,6876,243
542,13315,341,12
543,13317,407,12
544,13319,421,13
545,13321,694,11
546,15001,1495,118
547,15003,14465,309
548,15005,0,3
549,15007,83,18
550,15009,712,51
551,16001,22032,1291
552,16003,86,4
553,16005,3530,133
554,16007,141,4
555,16009,228,7
556,16011,2228,82
557,16013,1117,37
558,16015,116,4
559,16017,779,94
560,16019,6298,317
561,16021,295,10
562,16023,113,1
563,16025,51,2
564,16027,12874,686
565,16029,388,16
566,16031,1902,72
567,16033,47,1
568,16035,323,NaN
569,16037,122,7
570,16039,753,35
571,16041,528,38
572,16043,630,35
573,16045,651,60
574,16047,845,17
575,16049,564,11
576,16051,1308,28
577,16053,1668,48
578,16055,6115,543
579,16057,1450,157
580,16059,400,NaN
581,16061,157,22
582,16063,318,0
583,16065,3498,154
584,16067,1565,71
585,16069,1881,138
586,16071,108,0
587,16073,508,40
588,16075,1397,70
589,16077,421,9
590,16079,419,18
591,16081,450,24
592,16083,5996,273
593,16085,201,14
594,16087,623,47
595,17001,3888,604
596,17003,220,23
597,17005,842,80
598,17007,3232,167
599,17009,236,20
600,17011,1726,248
601,17013,167,23
602,17015,911,127
603,17017,757,106
604,17019,9310,428
605,17021,1558,249
606,17023,633,74
607,17025,616,181
608,17027,2647,240
609,17029,2888,332
610,17031,260004,28538
611,17033,897,88
612,17035,496,35
613,17037,4146,311
614,17039,510,15
615,17041,1144,75
616,17043,36941,3967
617,17045,606,25
618,17047,172,25
619,17049,2161,356
620,17051,1223,154
621,17053,558,34
622,17055,1673,339
623,17057,1080,152
624,17059,164,23
625,17061,654,77
626,17063,2126,428
627,17065,308,138
628,17067,798,184
629,17069,99,27
630,17071,230,53
631,17073,1928,411
632,17075,1260,318
633,17077,2228,186
634,17079,524,62
635,17081,1501,216
636,17083,965,55
637,17085,909,48
638,17087,587,56
639,17089,26656,2009
640,17091,6805,1619
641,17093,5066,515
642,17095,2184,314
643,17097,31753,3453
644,17099,4885,985
645,17101,634,110
646,17103,1520,171
647,17105,1725,454
648,17107,1239,168
649,17109,1337,328
650,17111,11746,1086
651,17113,6938,273
652,17115,5460,508
653,17117,1573,308
654,17119,11500,1540
655,17121,1921,452
656,17123,281,16
657,17125,521,40
658,17127,340,62
659,17129,334,47
660,17131,588,64
661,17133,1631,235
662,17135,938,37
663,17137,1703,305
664,17139,723,71
665,17141,2326,173
666,17143,7281,906
667,17145,793,104
668,17147,621,63
669,17149,860,164
670,17151,64,8
671,17153,325,4
672,17155,175,21
673,17157,1829,116
674,17159,536,87
675,17161,7057,1205
676,17163,10879,827
677,17165,923,107
678,17167,8047,1415
679,17169,180,49
680,17171,194,21
681,17173,1101,77
682,17175,170,12
683,17177,2067,175
684,17179,4998,832
685,17181,988,41
686,17183,2996,335
687,17185,399,27
688,17187,855,141
689,17189,527,61
690,17191,739,89
691,17193,449,52
692,17195,3083,436
693,17197,31289,4559
694,17199,2919,399
695,17201,16045,1154
696,17203,1298,83
697,18001,1376,390
698,18003,14855,3342
699,18005,2489,679
700,18007,253,100
701,18009,410,74
702,18011,2040,304
703,18013,285,35
704,18015,577,42
705,18017,2780,217
706,18019,4370,470
707,18021,895,205
708,18023,1512,106
709,18025,239,25
710,18027,1284,132
711,18029,1766,260
712,18031,1070,286
713,18033,1448,327
714,18035,4244,551
715,18037,2104,245
716,18039,14878,2261
717,18041,1289,145
718,18043,2715,227
719,18045,638,54
720,18047,559,31
721,18049,706,152
722,18051,1513,180
723,18053,2143,418
724,18055,889,125
725,18057,10648,1958
726,18059,2102,413
727,18061,1202,92
728,18063,4973,757
729,18065,2104,235
730,18067,2534,432
731,18069,929,224
732,18071,1780,210
733,18073,1196,79
734,18075,773,135
735,18077,844,248
736,18079,685,104
737,18081,5245,1059
738,18083,1504,303
739,18085,3662,548
740,18087,1245,130
741,18089,23588,2938
742,18091,3898,553
743,18093,1547,283
744,18095,4069,710
745,18097,36874,5615
746,18099,2558,429
747,18101,293,58
748,18103,1230,264
749,18105,4593,728
750,18107,1144,196
751,18109,1747,297
752,18111,476,76
753,18113,2129,396
754,18115,201,15
755,18117,592,103
756,18119,480,120
757,18121,425,57
758,18123,752,78
759,18125,464,14
760,18127,6846,1092
761,18129,1076,38
762,18131,327,64
763,18133,1037,122
764,18135,993,294
765,18137,1018,346
766,18139,450,72
767,18141,14700,2256
768,18143,801,102
769,18145,1520,163
770,18147,706,99
771,18149,788,72
772,18151,1184,256
773,18153,706,134
774,18155,217,43
775,18157,6981,991
776,18159,457,72
777,18161,231,38
778,18163,8522,822
779,18165,470,105
780,18167,4993,1459
781,18169,1181,301
782,18171,185,14
783,18173,2864,178
784,18175,590,80
785,18177,2499,427
786,18179,960,236
787,18181,1030,101
788,18183,1062,284
789,19001,359,58
790,19003,140,36
791,19005,640,76
792,19007,647,237
793,19009,269,11
794,19011,1420,311
795,19013,9415,1638
796,19015,1133,80
797,19017,1575,443
798,19019,963,127
799,19021,2763,158
800,19023,800,184
801,19025,913,203
802,19027,1774,170
803,19029,665,55
804,19031,888,97
805,19033,2827,653
806,19035,671,53
807,19037,655,157
808,19039,437,17
809,19041,933,151
810,19043,888,114
811,19045,2718,563
812,19047,1627,68
813,19049,5486,587
814,19051,375,50
815,19053,272,33
816,19055,1241,90
817,19057,2392,331
818,19059,1124,183
819,19061,8068,993
820,19063,638,92
821,19065,858,145
822,19067,799,211
823,19069,596,96
824,19071,313,8
825,19073,428,102
826,19075,692,168
827,19077,638,95
828,19079,842,120
829,19081,701,113
830,19083,935,166
831,19085,936,23
832,19087,1572,82
833,19089,423,70
834,19091,597,36
835,19093,404,49
836,19095,784,62
837,19097,1244,169
838,19099,1876,85
839,19101,527,159
840,19103,8433,766
841,19105,1998,333
842,19107,449,131
843,19109,803,167
844,19111,1696,248
845,19113,12162,2916
846,19115,735,23
847,19117,288,6
848,19119,859,45
849,19121,584,57
850,19123,1106,98
851,19125,1714,151
852,19127,3077,270
853,19129,863,62
854,19131,622,195
855,19133,347,26
856,19135,384,44
857,19137,369,64
858,19139,2409,228
859,19141,1116,65
860,19143,449,53
861,19145,1014,403
862,19147,520,77
863,19149,2414,205
864,19151,475,50
865,19153,28710,4123
866,19155,5080,301
867,19157,839,149
868,19159,152,9
869,19161,694,57
870,19163,8962,2309
871,19165,660,78
872,19167,3289,196
873,19169,5733,443
874,19171,1366,84
875,19173,384,47
876,19175,578,263
877,19177,299,35
878,19179,2212,362
879,19181,2278,333
880,19183,1146,117
881,19185,265,28
882,19187,3053,311
883,19189,784,146
884,19191,785,101
885,19193,9362,524
886,19195,283,53
887,19197,1049,65
888,20001,256,43
889,20003,323,6
890,20005,712,62
891,20007,158,8
892,20009,1303,103
893,20011,395,8
894,20013,506,15
895,20015,2535,45
896,20017,139,NaN
897,20019,45,3
898,20021,931,87
899,20023,183,9
900,20025,91,2
901,20027,311,65
902,20029,439,36
903,20031,251,12
904,20033,31,14
905,20035,1104,80
906,20037,1944,37
907,20039,188,NaN
908,20041,596,37
909,20043,344,35
910,20045,3979,NaN
911,20047,129,NaN
912,20049,33,0
913,20051,1908,152
914,20053,502,NaN
915,20055,4162,32
916,20057,4225,77
917,20059,887,NaN
918,20061,726,12
919,20063,251,1
920,20065,113,77
921,20067,622,55
922,20069,313,NaN
923,20071,69,102
924,20073,161,5
925,20075,101,NaN
926,20077,253,NaN
927,20079,1373,82
928,20081,223,NaN
929,20083,112,NaN
930,20085,515,32
931,20087,525,20
932,20089,43,4
933,20091,21981,658
934,20093,259,NaN
935,20095,254,0
936,20097,100,NaN
937,20099,672,57
938,20101,52,3
939,20103,3208,8
940,20105,39,0
941,20107,217,13
942,20109,193,5
943,20111,1977,200
944,20113,1063,24
945,20115,334,15
946,20117,290,NaN
947,20119,229,NaN
948,20121,786,8
949,20123,136,8
950,20125,879,43
951,20127,136,24
952,20129,105,4
953,20131,814,101
954,20133,551,NaN
955,20135,204,NaN
956,20137,1014,51
957,20139,361,35
958,20141,48,1
959,20143,169,NaN
960,20145,528,NaN
961,20147,323,22
962,20149,574,NaN
963,20151,390,9
964,20153,158,6
965,20155,3724,46
966,20157,188,40
967,20159,284,NaN
968,20161,2987,49
969,20163,261,NaN
970,20165,156,NaN
971,20167,379,11
972,20169,1729,70
973,20171,290,NaN
974,20173,21255,230
975,20175,2566,5
976,20177,5792,193
977,20179,274,29
978,20181,356,25
979,20183,86,5
980,20185,156,16
981,20187,121,3
982,20189,364,14
983,20191,600,NaN
984,20193,567,18
985,20195,170,6
986,20197,252,23
987,20199,124,5
988,20201,231,110
989,20203,96,8
990,20205,220,NaN
991,20207,48,5
992,20209,9964,53
993,21001,623,70
994,21003,631,19
995,21005,391,39
996,21007,116,5
997,21009,1708,76
998,21011,205,19
999,21013,1086,26
1000,21015,3395,415
1001,21017,439,39
1002,21019,1052,135
1003,21021,704,126
1004,21023,112,11
1005,21025,257,37
1006,21027,377,28
1007,21029,2272,160
1008,21031,480,7
1009,21033,440,57
1010,21035,1396,226
1011,21037,2144,174
1012,21039,156,15
1013,21041,273,14
1014,21043,538,107
1015,21045,405,52
1016,21047,2487,166
1017,21049,705,51
1018,21051,811,51
1019,21053,328,60
1020,21055,208,10
1021,21057,191,29
1022,21059,2787,329
1023,21061,280,38
1024,21063,518,74
1025,21065,382,14
1026,21067,14300,799
1027,21069,250,11
1028,21071,916,232
1029,21073,1135,55
1030,21075,262,4
1031,21077,172,7
1032,21079,451,17
1033,21081,473,63
1034,21083,1383,141
1035,21085,768,76
1036,21087,415,23
1037,21089,967,156
1038,21091,248,29
1039,21093,3342,442
1040,21095,750,26
1041,21097,359,16
1042,21099,632,28
1043,21101,1735,93
1044,21103,413,33
1045,21105,132,3
1046,21107,1465,118
1047,21109,581,15
1048,21111,30170,3729
1049,21113,1397,69
1050,21115,612,85
1051,21117,4155,292
1052,21119,470,19
1053,21121,1046,45
1054,21123,444,39
1055,21125,2077,176
1056,21127,286,65
1057,21129,570,679
1058,21131,172,6
1059,21133,418,22
1060,21135,422,9
1061,21137,494,44
1062,21139,218,29
1063,21141,998,39
1064,21143,161,17
1065,21145,1954,368
1066,21147,315,13
1067,21149,320,38
1068,21151,3087,134
1069,21153,332,43
1070,21155,753,119
1071,21157,755,117
1072,21159,337,38
1073,21161,288,19
1074,21163,558,79
1075,21165,108,4
1076,21167,532,10
1077,21169,320,25
1078,21171,610,97
1079,21173,732,28
1080,21175,230,20
1081,21177,1159,82
1082,21179,1706,235
1083,21181,146,4
1084,21183,789,54
1085,21185,1811,75
1086,21187,161,13
1087,21189,144,29
1088,21191,235,34
1089,21193,790,69
1090,21195,1480,42
1091,21197,324,34
1092,21199,1259,72
1093,21201,63,13
1094,21203,451,15
1095,21205,604,89
1096,21207,476,49
1097,21209,1452,64
1098,21211,1893,115
1099,21213,490,23
1100,21215,504,75
1101,21217,731,175
1102,21219,358,13
1103,21221,323,23
1104,21223,134,3
1105,21225,625,35
1106,21227,6300,300
1107,21229,390,43
1108,21231,419,60
1109,21233,476,62
1110,21235,1230,90
1111,21237,138,39
1112,21239,560,29
1113,22001,3587,72
1114,22003,1981,41
1115,22005,5068,198
1116,22007,936,16
1117,22009,1942,51
1118,22011,1223,33
1119,22013,693,9
1120,22015,5295,328
1121,22017,11705,808
1122,22019,9664,473
1123,22021,517,7
1124,22023,268,0
1125,22025,533,7
1126,22027,696,35
1127,22029,804,58
1128,22031,1142,27
1129,22033,18125,962
1130,22035,648,14
1131,22037,2015,10
1132,22039,1668,76
1133,22041,1530,76
1134,22043,637,8
1135,22045,3392,68
1136,22047,1684,33
1137,22049,1038,5
1138,22051,20357,894
1139,22053,1521,23
1140,22055,10680,607
1141,22057,4342,51
1142,22059,778,16
1143,22061,2169,91
1144,22063,5168,183
1145,22065,970,10
1146,22067,1083,46
1147,22069,1793,48
1148,22071,14711,713
1149,22073,8473,854
1150,22075,1022,8
1151,22077,1258,11
1152,22079,5699,350
1153,22081,545,9
1154,22083,1190,29
1155,22085,1249,65
1156,22087,1688,4
1157,22089,2294,29
1158,22091,496,2
1159,22093,920,19
1160,22095,1816,26
1161,22097,4355,215
1162,22099,2496,61
1163,22101,2239,66
1164,22103,9020,236
1165,22105,5881,118
1166,22107,202,1
1167,22109,4205,197
1168,22111,1298,16
1169,22113,2347,67
1170,22115,1256,25
1171,22117,2061,22
1172,22119,1715,62
1173,22121,1170,45
1174,22123,473,21
1175,22125,783,11
1176,22127,855,25
1177,23001,1231,155
1178,23003,88,11
1179,23005,3330,274
1180,23007,163,31
1181,23009,177,75
1182,23011,603,118
1183,23013,172,38
1184,23015,113,29
1185,23017,248,23
1186,23019,516,120
1187,23021,24,11
1188,23023,122,6
1189,23025,361,51
1190,23027,194,19
1191,23029,156,35
1192,23031,1860,188
1193,24001,1771,790
1194,24003,14480,732
1195,24005,24897,2038
1196,24009,1388,54
1197,24011,823,19
1198,24013,2780,158
1199,24015,1669,59
1200,24017,3790,172
1201,24019,918,29
1202,24021,5703,252
1203,24023,328,237
1204,24025,4828,515
1205,24027,6945,282
1206,24029,376,6
1207,24031,29571,1554
1208,24033,36905,1940
1209,24035,937,30
1210,24037,1771,172
1211,24039,575,32
1212,24041,719,21
1213,24043,3112,441
1214,24045,2956,195
1215,24047,1377,57
1216,24510,21186,1735
1217,25001,2374,215
1218,25003,1101,149
1219,25005,16397,2125
1220,25007,0,71
1221,25009,29558,3376
1222,25011,555,43
1223,25013,13318,1888
1224,25015,1918,290
1225,25017,39117,4039
1226,25019,0,66
1227,25021,14064,1183
1228,25023,13146,1002
1229,25025,33366,2643
1230,25027,20911,2413
1231,26001,109,51
1232,26003,177,20
1233,26005,2945,177
1234,26007,362,100
1235,26009,286,39
1236,26011,256,75
1237,26013,341,93
1238,26015,1508,77
1239,26017,3186,735
1240,26019,242,11
1241,26021,4909,86
1242,26023,1730,110
1243,26025,4974,557
1244,26027,1733,78
1245,26029,382,40
1246,26031,344,61
1247,26033,563,202
1248,26035,564,104
1249,26037,2193,422
1250,26039,244,31
1251,26041,2108,319
1252,26043,1391,171
1253,26045,2270,378
1254,26047,767,260
1255,26049,11179,1415
1256,26051,538,168
1257,26053,664,90
1258,26055,1389,201
1259,26057,1175,211
1260,26059,1141,164
1261,26061,1326,104
1262,26063,499,65
1263,26065,7038,768
1264,26067,1640,174
1265,26069,522,114
1266,26071,633,8
1267,26073,1922,291
1268,26075,3631,396
1269,26077,7654,546
1270,26079,263,41
1271,26081,25699,2879
1272,26083,47,12
1273,26085,138,27
1274,26087,1699,270
1275,26089,282,37
1276,26091,1835,198
1277,26093,3924,410
1278,26095,144,20
1279,26097,228,14
1280,26099,29063,3726
1281,26101,263,8
1282,26103,2240,321
1283,26105,467,NaN
1284,26107,972,50
1285,26109,1096,16
1286,26111,2297,525
1287,26113,213,4
1288,26115,3754,673
1289,26117,1377,104
1290,26119,94,39
1291,26121,5467,642
1292,26123,1202,45
1293,26125,36983,4017
1294,26127,967,NaN
1295,26129,322,105
1296,26131,246,23
1297,26133,368,35
1298,26135,100,11
1299,26137,568,157
1300,26139,10379,911
1301,26141,168,45
1302,26143,399,80
1303,26145,6686,1060
1304,26147,3140,638
1305,26149,2095,72
1306,26151,448,57
1307,26153,156,26
1308,26155,1429,235
1309,26157,1286,145
1310,26159,2085,141
1311,26161,7935,828
1312,26163,52958,4266
1313,26165,417,7
1314,27001,537,288
1315,27003,16981,5047
1316,27005,1404,565
1317,27007,1584,312
1318,27009,2187,533
1319,27011,245,34
1320,27013,3270,941
1321,27015,879,434
1322,27017,1228,331
1323,27019,3349,1262
1324,27021,996,320
1325,27023,683,75
1326,27025,2398,659
1327,27027,3902,538
1328,27029,345,116
1329,27031,46,14
1330,27033,545,144
1331,27035,2603,965
1332,27037,16469,4359
1333,27039,688,259
1334,27041,1794,657
1335,27043,404,111
1336,27045,500,194
1337,27047,1168,382
1338,27049,1437,611
1339,27051,189,56
1340,27053,52689,11893
1341,27055,514,180
1342,27057,806,173
1343,27059,1349,507
1344,27061,1452,351
1345,27063,350,64
1346,27065,436,112
1347,27067,2873,544
1348,27069,144,24
1349,27071,285,50
1350,27073,248,84
1351,27075,255,54
1352,27077,78,16
1353,27079,1091,265
1354,27081,270,28
1355,27083,1644,463
1356,27085,1415,650
1357,27087,198,22
1358,27089,350,29
1359,27091,852,143
1360,27093,800,265
1361,27095,1110,297
1362,27097,1480,260
1363,27099,2065,424
1364,27101,464,90
1365,27103,1246,341
1366,27105,2830,147
1367,27107,262,24
1368,27109,5428,1789
1369,27111,2137,866
1370,27113,427,169
1371,27115,970,156
1372,27117,566,82
1373,27119,1808,223
1374,27121,389,132
1375,27123,22160,4625
1376,27125,159,33
1377,27127,591,244
1378,27129,531,162
1379,27131,2954,906
1380,27133,541,79
1381,27135,764,207
1382,27137,6011,1491
1383,27139,6296,2143
1384,27141,4191,1378
1385,27143,531,223
1386,27145,10524,2130
1387,27147,1423,638
1388,27149,372,173
1389,27151,412,71
1390,27153,1478,141
1391,27155,108,27
1392,27157,755,222
1393,27159,577,127
1394,27161,1157,104
1395,27163,10924,2698
1396,27165,708,50
1397,27167,270,79
1398,27169,2170,314
1399,27171,5439,1718
1400,27173,472,70
1401,28001,1259,97
1402,28003,1358,74
1403,28005,460,11
1404,28007,975,109
1405,28009,460,18
1406,28011,2266,131
1407,28013,690,11
1408,28015,655,92
1409,28017,976,36
