,County,236,241,248,255,262,269,276,283
125,05029,233,4,5,5,4,4,4,3
126,05031,2389,218,162,107,69,43,25,14
127,05033,1108,73,61,46,35,26,19,14
128,05035,1802,32,27,19,14,10,7,4
129,05037,377,21,13,9,6,4,3,2
130,05039,154,8,8,8,7,7,6,5
131,05041,260,2,2,2,1,1,1,0
132,05043,333,4,3,3,2,2,2,1
133,05045,2031,265,255,260,257,252,244,235
134,05047,213,17,17,19,20,21,22,23
135,05049,98,4,5,4,4,3,2,2
136,05051,1630,89,86,85,82,80,75,73
137,05053,222,7,7,7,7,6,6,6
138,05055,718,26,27,26,24,23,20,19
139,05057,344,1,1,1,1,1,0,0
140,05059,1787,19,20,20,18,18,17,16
141,05061,448,5,4,3,2,1,1,1
142,05063,911,59,58,47,38,29,22,17
143,05065,130,10,10,7,5,3,2,1
144,05067,243,39,57,71,86,103,119,136
145,05069,2555,230,224,220,211,203,192,183
146,05071,801,4,3,2,1,1,0,0
147,05073,80,3,3,2,1,1,0,0
148,05075,313,26,19,12,8,5,3,1
149,05077,1024,2,1,1,0,0,0,0
150,05079,1785,7,2,1,1,1,1,0
151,05081,323,10,12,13,13,13,14,14
152,05083,381,4,4,3,3,3,2,2
153,05085,930,123,126,116,104,93,80,69
154,05087,319,3,2,1,0,0,0,0
155,05089,62,2,2,2,2,2,1,1
156,05091,722,33,28,24,19,16,12,9
157,05093,1506,45,42,40,38,36,34,32
158,05095,103,0,0,0,0,0,0,0
159,05097,123,0,0,0,0,0,0,0
160,05099,182,2,1,0,0,0,0,0
161,05101,175,18,19,16,14,11,8,6
162,05103,214,14,15,14,12,10,8,7
163,05105,73,3,3,3,3,3,2,2
164,05107,434,5,3,3,2,2,1,1
165,05109,212,12,11,8,5,3,2,1
166,05111,569,18,10,5,2,1,0,0
167,05113,248,3,2,2,1,1,1,0
168,05115,1947,33,27,19,12,8,5,3
169,05117,131,3,2,2,1,1,1,1
170,05119,8130,583,578,538,496,456,414,374
171,05121,341,8,7,6,4,3,3,2
172,05123,1388,2,1,0,0,0,0,0
173,05125,1842,126,107,84,64,47,36,26
174,05127,93,4,5,5,5,5,5,5
175,05129,128,4,3,1,1,0,0,0
176,05131,3192,122,104,82,63,49,37,27
177,05133,1183,2,1,0,0,0,0,0
178,05135,167,4,2,1,0,0,0,0
179,05137,282,6,5,2,1,0,0,0
180,05139,801,46,35,30,25,20,16,13
181,05141,157,6,2,1,0,0,0,0
182,05143,8244,400,289,180,106,62,34,18
183,05145,643,49,52,50,46,44,39,35
184,05147,36,0,1,1,1,1,1,0
185,05149,1202,3,1,1,0,0,0,0
186,06001,20022,644,494,418,357,299,250,207
187,06003,2,0,0,0,0,0,0,0
188,06005,286,6,0,0,0,0,0,0
189,06007,2640,163,119,84,57,37,24,15
190,06009,298,2,2,2,1,1,1,0
191,06011,489,5,5,5,4,3,3,3
192,06013,15351,652,544,491,446,403,364,326
193,06015,129,0,0,0,0,0,0,0
194,06017,1035,13,9,6,4,2,1,1
195,06019,27196,690,592,561,529,494,464,436
196,06021,522,17,16,11,8,5,4,2
197,06023,473,5,4,2,1,0,0,0
198,06025,11291,170,157,120,91,68,51,37
199,06027,186,0,0,0,0,0,0,0
200,06029,30735,477,427,369,320,273,233,201
201,06031,7097,159,114,73,47,29,18,11
202,06033,397,17,16,15,15,14,14,13
203,06035,727,3,2,1,0,0,0,0
204,06037,254656,5893,5518,5103,4699,4317,3941,3594
205,06039,4226,119,87,49,27,14,7,3
206,06041,6464,96,81,74,68,62,57,52
207,06043,75,1,1,0,0,0,0,0
208,06045,789,11,5,4,3,3,3,2
209,06047,8575,147,121,80,53,34,21,13
210,06049,22,0,0,0,0,0,0,0
211,06051,163,0,0,0,0,0,0,0
212,06053,8992,374,204,145,104,73,51,34
213,06055,1563,37,17,9,5,2,1,0
214,06057,486,7,8,8,7,7,6,6
215,06059,50974,1142,1059,969,891,823,748,682
216,06061,3325,101,91,79,70,60,53,45
217,06063,48,0,0,0,0,0,0,0
218,06065,55766,554,604,557,521,487,452,422
219,06067,20435,873,853,822,792,759,725,695
220,06069,1240,32,15,11,8,6,4,3
221,06071,50709,1091,993,906,822,749,677,617
222,06073,42887,1883,1585,1318,1075,876,711,576
223,06075,10378,299,229,164,116,81,55,37
224,06077,19364,441,345,287,237,200,164,133
225,06079,3240,112,121,113,103,94,86,78
226,06081,9166,375,366,295,240,190,150,116
227,06083,8690,188,169,158,147,136,126,115
228,06085,19613,984,976,956,948,922,909,890
229,06087,2043,73,55,51,47,43,39,35
230,06089,612,5,5,5,4,4,3,3
231,06091,6,0,0,0,0,0,0,0
232,06093,155,1,1,1,1,1,1,1
233,06095,5937,45,45,40,34,30,25,21
234,06097,6701,234,220,205,188,175,161,146
235,06099,15976,366,303,239,188,146,114,87
236,06101,1564,71,72,61,51,42,34,28
237,06103,476,11,7,7,6,6,5,5
238,06105,14,0,0,0,0,0,0,0
239,06107,15114,254,186,111,64,36,19,10
240,06109,213,6,7,7,7,7,7,7
241,06111,11855,340,300,271,245,218,198,176
242,06113,2689,121,109,106,101,99,95,90
243,06115,1057,25,28,27,25,24,22,21
244,08001,8103,211,122,76,47,27,16,9
245,08003,240,0,0,0,0,0,0,0
246,08005,8553,203,155,124,97,77,60,46
247,08007,48,0,0,0,0,0,0,0
248,08009,17,0,0,0,0,0,0,0
249,08011,11,0,0,0,0,0,0,0
250,08013,2844,415,390,403,411,421,421,411
251,08014,571,15,10,8,7,6,5,4
252,08015,318,0,0,0,0,0,0,0
253,08017,10,1,0,0,0,0,0,0
254,08019,36,0,0,0,0,0,0,0
255,08021,31,0,0,0,0,0,0,0
256,08023,32,0,0,0,0,0,0,0
257,08025,73,0,0,0,0,0,0,0
258,08027,17,0,0,0,0,0,0,0
259,08029,175,0,0,0,0,0,0,0
260,08031,11883,283,239,212,189,171,151,135
261,08033,3,,,,,,,NaN
262,08035,2222,68,56,53,50,48,45,42
263,08037,1210,6,4,3,2,1,1,1
264,08039,140,3,1,0,0,0,0,0
265,08041,6406,145,119,111,101,91,82,73
266,08043,167,0,0,0,0,0,0,0
267,08045,892,9,9,8,7,6,5,4
268,08047,18,0,0,0,0,0,0,0
269,08049,69,0,0,0,0,0,0,0
270,08051,296,0,0,0,0,0,0,0
271,08053,3,0,0,0,0,0,0,0
272,08055,10,0,0,0,0,0,0,0
273,08057,9,,,,,,,NaN
274,08059,5146,140,96,70,50,35,25,17
275,08061,0,,,,,,,NaN
276,08063,78,0,0,0,0,0,0,0
277,08065,87,1,0,0,0,0,0,0
278,08067,247,0,0,0,0,0,0,0
279,08069,2204,81,65,53,44,36,28,22
280,08071,21,0,0,0,0,0,0,0
281,08073,8,0,0,0,0,0,0,0
282,08075,789,75,39,29,21,15,10,7
283,08077,492,8,5,3,2,1,0,0
284,08079,20,0,0,0,0,0,0,0
285,08081,35,0,0,0,0,0,0,0
286,08083,128,1,0,0,0,0,0,0
287,08085,355,0,0,0,0,0,0,0
288,08087,725,3,1,0,0,0,0,0
289,08089,84,1,0,0,0,0,0,0
290,08091,25,0,0,0,0,0,0,0
291,08093,46,0,0,0,0,0,0,0
292,08095,19,0,0,0,0,0,0,0
293,08097,205,0,0,0,0,0,0,0
294,08099,90,0,0,0,0,0,0,0
295,08101,980,25,18,13,10,7,5,3
296,08103,24,0,0,0,0,0,0,0
297,08105,95,0,0,0,0,0,0,0
298,08107,138,0,0,0,0,0,0,0
299,08109,111,0,0,0,0,0,0,0
300,08111,6,0,0,0,0,0,0,0
301,08113,93,0,0,0,0,0,0,0
302,08115,12,,,,,,,NaN
303,08117,376,2,0,0,0,0,0,0
304,08119,168,2,0,0,0,0,0,0
305,08121,55,2,0,0,0,0,0,0
306,08123,4326,83,53,36,24,16,10,6
307,08125,72,2,0,0,0,0,0,0
308,09001,19518,202,145,82,45,24,12,6
309,09003,14060,103,98,78,62,49,37,29
310,09005,1793,12,9,6,3,2,1,1
311,09007,1524,7,5,2,1,0,0,0
312,09009,14059,96,71,42,24,13,7,4
313,09011,1677,2,2,1,1,1,0,0
314,09013,1270,31,24,15,9,6,3,2
315,09015,868,12,11,9,7,5,4,3
316,10001,2802,47,37,28,20,15,11,8
317,10003,9146,512,434,388,344,305,265,234
318,10005,6519,69,58,49,41,36,30,24
319,11001,NaN,298,167,114,78,51,34,22
320,12001,6555,912,894,887,871,845,812,780
321,12003,1330,38,27,23,20,17,15,12
322,12005,5693,142,102,71,49,33,22,14
323,12007,937,68,44,31,21,14,9,5
324,12009,7995,310,307,292,279,260,247,233
325,12011,74525,1006,919,842,779,706,654,604
326,12013,599,4,1,1,0,0,0,0
327,12015,2877,49,39,35,32,28,25,22
328,12017,2477,145,139,139,137,135,131,127
329,12019,4593,293,292,286,284,283,274,268
330,12021,12234,151,82,48,29,16,9,5
331,12023,3540,73,31,20,12,7,4,2
332,12027,1536,2,0,0,0,0,0,0
333,12029,792,8,4,2,1,1,0,0
334,12031,28525,766,758,725,688,651,620,587
335,12033,11891,335,310,285,261,237,214,195
336,12035,1571,113,100,99,97,95,93,90
337,12037,581,3,3,3,2,2,1,1
338,12039,2605,45,33,29,27,24,21,19
339,12041,486,1,0,0,0,0,0,0
340,12043,475,4,2,1,0,0,0,0
341,12045,861,7,5,4,4,3,3,3
342,12047,763,31,19,16,14,11,10,8
343,12049,1235,38,18,10,6,3,1,1
344,12051,2023,9,4,2,1,0,0,0
345,12053,2894,107,90,88,87,85,80,78
346,12055,2005,51,36,26,18,12,8,5
347,12057,39600,1012,975,932,888,855,811,768
348,12059,707,6,2,1,0,0,0,0
349,12061,2990,59,51,46,43,40,36,33
350,12063,2618,88,45,25,13,7,3,1
351,12065,534,5,2,1,1,0,0,0
352,12067,1220,1,1,1,0,0,0,0
353,12069,7063,215,208,195,181,165,152,139
354,12071,19525,304,276,243,212,183,157,135
355,12073,9133,1444,1588,1732,1859,1979,2100,2182
356,12075,964,6,3,2,1,0,0,0
357,12077,479,11,6,3,2,1,0,0
358,12079,989,47,45,42,40,36,33,31
359,12081,10932,188,176,155,135,118,102,88
360,12083,9165,268,246,226,204,184,169,150
361,12085,4567,23,13,10,7,6,4,3
362,12086,164299,2276,2126,1954,1787,1639,1501,1372
363,12087,1787,8,8,8,7,7,6,6
364,12089,1948,75,63,56,49,42,37,32
365,12091,4637,234,229,229,229,226,227,223
366,12093,1335,30,15,8,4,2,0,0
367,12095,38013,792,752,680,623,558,503,453
368,12097,11807,235,224,215,204,195,185,173
369,12099,44139,895,814,751,696,642,595,546
370,12101,8551,183,179,165,156,144,134,125
371,12103,20988,468,466,440,419,401,376,356
372,12105,18523,731,674,652,628,603,581,557
373,12107,1964,99,80,69,59,50,42,35
374,12109,4902,218,213,208,199,194,184,175
375,12111,7572,179,153,127,105,84,70,56
376,12113,5139,176,171,163,156,148,139,132
377,12115,7644,192,174,161,150,140,129,118
378,12117,8568,150,143,133,125,115,108,100
379,12119,2107,38,40,37,34,32,30,27
380,12121,2546,31,22,20,19,17,15,14
381,12123,1247,7,5,4,4,3,3,2
382,12125,795,71,52,33,20,12,6,3
383,12127,10197,359,339,325,310,298,283,268
384,12129,1023,18,12,7,4,3,1,1
385,12131,1830,49,37,29,23,17,12,9
386,12133,1047,6,4,3,2,1,1,0
387,13001,964,13,6,3,2,1,0,0
388,13003,432,5,4,3,2,2,1,1
389,13005,561,9,7,4,3,1,1,0
390,13007,73,0,0,0,0,0,0,0
391,13009,1923,62,44,28,17,11,6,3
392,13011,437,10,7,5,3,2,1,1
393,13013,1979,57,56,52,48,43,40,37
394,13015,2685,101,90,76,64,53,43,35
395,13017,702,13,7,5,3,2,1,1
396,13019,419,1,1,1,0,0,0,0
397,13021,5777,197,159,149,142,134,127,119
398,13023,418,9,3,2,0,0,0,0
399,13025,325,2,1,1,0,0,0,0
400,13027,499,8,2,1,1,0,0,0
401,13029,993,60,63,67,67,70,70,71
402,13031,2659,209,186,174,158,146,134,121
403,13033,728,17,16,15,14,12,11,10
404,13035,609,12,9,5,3,1,1,0
405,13037,227,0,0,0,0,0,0,0
406,13039,1163,41,36,33,31,28,25,22
407,13043,400,5,4,3,3,2,2,2
408,13045,2530,68,44,27,17,10,6,3
409,13047,1024,67,51,42,34,26,20,16
410,13049,597,7,3,2,2,2,2,1
411,13051,7836,333,293,272,251,233,215,198
412,13053,1584,104,106,90,78,63,52,43
413,13055,680,30,27,25,25,23,21,20
414,13057,5545,327,327,314,300,286,271,255
415,13059,4540,629,657,643,632,606,565,533
416,13061,118,2,0,0,0,0,0,0
417,13063,6877,171,138,115,94,76,62,50
418,13065,337,18,10,7,5,3,2,1
419,13067,18550,749,765,726,682,644,608,568
420,13069,1913,22,19,16,14,11,10,8
421,13071,1878,33,27,19,14,10,7,4
422,13073,3498,108,98,92,86,81,75,70
423,13075,533,2,1,1,0,0,0,0
424,13077,2412,41,26,16,9,5,3,1
425,13079,163,1,0,0,0,0,0,0
426,13081,515,6,3,2,2,2,2,1
427,13083,239,9,9,8,8,7,7,6
428,13085,755,14,13,13,12,11,11,10
429,13087,1066,22,15,10,7,4,3,1
430,13089,17610,424,380,335,294,258,223,195
431,13091,369,12,14,14,13,13,13,12
432,13093,308,2,1,0,0,0,0,0
433,13095,3074,13,6,3,1,1,0,0
434,13097,3358,75,73,67,61,55,49,44
435,13099,447,3,1,0,0,0,0,0
436,13101,238,0,0,0,0,0,0,0
437,13103,1309,119,97,95,92,86,82,77
438,13105,559,25,23,21,19,17,16,14
439,13107,921,46,41,40,39,39,38,37
440,13109,401,6,6,6,5,5,5,4
441,13111,548,21,12,7,4,2,1,0
442,13113,1681,38,30,27,23,20,17,14
443,13115,2707,166,125,86,58,37,24,14
444,13117,3545,144,142,129,118,104,94,84
445,13119,659,25,20,13,9,5,3,2
446,13121,26289,612,558,529,504,481,464,441
447,13123,784,8,4,3,3,2,2,1
448,13125,37,0,0,0,0,0,0,0
449,13127,3331,97,88,81,73,64,57,51
450,13129,1686,67,50,37,26,19,13,9
451,13131,730,30,18,15,13,11,9,7
452,13133,483,1,0,0,0,0,0,0
453,13135,25863,636,537,425,341,270,211,169
454,13137,1444,20,15,10,6,4,2,1
455,13139,8379,174,165,153,138,127,115,105
456,13141,379,1,0,0,0,0,0,0
457,13143,402,27,21,18,15,12,10,8
458,13145,764,10,5,3,2,1,0,0
459,13147,465,9,7,5,4,3,2,1
460,13149,183,0,0,0,0,0,0,0
461,13151,4751,133,107,90,74,60,49,39
462,13153,2900,80,67,61,57,51,47,43
463,13155,268,24,12,11,9,8,7,6
464,13157,1748,52,42,31,23,16,11,8
465,13159,203,0,0,0,0,0,0,0
466,13161,680,8,4,2,1,0,0,0
467,13163,749,17,13,10,7,5,4,2
468,13165,375,14,8,5,2,1,0,0
469,13167,403,11,7,4,2,1,0,0
470,13169,509,16,5,2,1,0,0,0
471,13171,343,3,2,2,1,1,1,1
472,13173,286,2,2,1,1,1,0,0
473,13175,1502,60,50,44,39,34,29,24
474,13177,673,9,4,3,3,2,2,1
475,13179,1009,32,23,19,15,12,10,8
476,13181,205,1,0,0,0,0,0,0
477,13183,212,11,10,10,10,10,10,9
478,13185,3717,90,53,31,19,10,6,3
479,13187,809,11,9,8,7,7,6,5
480,13189,559,10,5,3,1,1,0,0
481,13191,276,7,5,4,4,4,4,3
482,13193,225,5,2,1,0,0,0,0
483,13195,619,22,17,11,7,5,3,2
484,13197,180,0,0,0,0,0,0,0
485,13199,519,6,2,1,0,0,0,0
486,13201,234,1,0,0,0,0,0,0
487,13205,756,12,6,4,2,1,1,0
488,13207,628,7,5,4,3,3,2,2
489,13209,265,8,6,5,5,5,5,5
490,13211,452,6,2,1,1,0,0,0
491,13213,758,21,16,15,13,12,11,9
492,13215,5747,85,54,34,20,11,6,3
493,13217,2451,35,33,29,25,22,19,16
494,13219,666,26,19,17,14,13,11,9
495,13221,298,1,1,1,0,0,0,0
496,13223,2594,125,130,128,123,119,114,111
497,13225,623,17,9,6,4,2,1,1
498,13227,571,14,12,11,10,9,8,7
499,13229,565,13,6,3,2,1,0,0
500,13231,297,2,1,1,0,0,0,0
501,13233,1339,33,22,12,7,4,2,1
502,13235,301,9,6,3,2,1,0,0
503,13237,659,6,4,3,2,2,1,1
504,13239,31,0,0,0,0,0,0,0
505,13241,308,4,3,3,3,2,2,2
506,13243,327,1,0,0,0,0,0,0
507,13245,6614,267,229,219,208,200,190,180
508,13247,1760,27,24,21,19,18,16,14
509,13249,103,0,0,0,0,0,0,0
510,13251,352,26,20,19,18,17,16,15
511,13253,325,4,2,1,0,0,0,0
512,13255,1251,17,17,15,13,11,10,9
513,13257,927,7,8,7,7,7,7,6
514,13259,411,11,11,10,9,8,7,7
515,13261,904,7,5,4,4,3,3,3
516,13263,157,0,0,0,0,0,0,0
517,13265,19,0,0,0,0,0,0,0
518,13267,748,20,18,17,16,14,13,12
519,13269,180,5,3,2,1,0,0,0
520,13271,372,8,4,4,3,3,3,3
521,13273,325,1,0,0,0,0,0,0
522,13275,1433,2,0,0,0,0,0,0
523,13277,1638,38,34,31,27,24,21,18
524,13279,1222,41,33,26,20,15,11,8
525,13281,255,15,18,19,19,19,18,18
526,13283,240,4,3,3,2,2,2,2
527,13285,2701,23,15,10,7,4,3,2
528,13287,287,0,0,0,0,0,0,0
529,13289,178,3,1,1,1,0,0,0
530,13291,603,60,69,67,62,57,53,48
531,13293,717,25,17,17,16,15,14,13
532,13295,1313,162,146,125,107,89,73,57
533,13297,1681,56,40,27,19,12,8,5
534,13299,1417,22,18,15,12,11,9,8
535,13301,126,1,0,0,0,0,0,0
536,13303,638,2,2,2,2,1,1,1
537,13305,1058,27,28,26,25,24,23,21
538,13307,43,0,0,0,0,0,0,0
539,13309,309,193,305,300,231,166,122,88
540,13311,659,41,25,14,7,3,1,0
541,13313,4302,138,114,103,91,84,75,66
542,13315,233,1,1,1,1,0,0,0
543,13317,253,7,6,5,5,4,4,4
544,13319,312,3,2,1,0,0,0,0
545,13321,513,0,0,0,0,0,0,0
546,15001,594,77,77,83,87,91,93,94
547,15003,9723,772,793,799,797,786,775,756
548,15005,0,,,,,,,NaN
549,15007,58,0,0,0,0,0,0,0
550,15009,378,9,7,6,5,5,4,3
551,16001,11980,246,243,234,226,221,211,205
552,16003,26,0,0,0,0,0,0,0
553,16005,759,37,27,17,11,6,4,2
554,16007,31,,,,,,,NaN
555,16009,127,0,0,0,0,0,0,0
556,16011,594,33,39,40,40,41,41,40
557,16013,614,0,0,0,0,0,0,0
558,16015,65,,,,,,,NaN
559,16017,255,5,6,5,5,5,4,4
560,16019,2230,197,120,72,42,23,13,6
561,16021,46,,,,,,,NaN
562,16023,26,,,,,,,NaN
563,16025,5,0,0,0,0,0,0,0
564,16027,7718,125,123,117,111,104,98,93
565,16029,58,1,0,0,0,0,0,0
566,16031,599,0,0,0,0,0,0,0
567,16033,25,,,,,,,NaN
568,16035,27,,,,,,,NaN
569,16037,54,0,0,0,0,0,0,0
570,16039,312,4,3,2,2,1,1,1
571,16041,64,1,0,0,0,0,0,0
572,16043,140,5,3,2,1,1,0,0
573,16045,265,9,7,6,4,3,2,2
574,16047,254,3,1,0,0,0,0,0
575,16049,68,0,0,0,0,0,0,0
576,16051,422,17,14,11,8,6,4,3
577,16053,689,9,7,4,2,1,0,0
578,16055,2375,49,52,46,41,36,32,28
579,16057,287,4,4,4,3,3,2,2
580,16059,72,0,1,0,0,0,0,0
581,16061,12,,,,,,,NaN
582,16063,83,0,0,0,0,0,0,0
583,16065,355,26,15,8,4,2,1,0
584,16067,584,0,0,0,0,0,0,0
585,16069,376,15,13,8,5,3,2,1
586,16071,22,,,,,,,NaN
587,16073,321,1,1,1,1,1,0,0
588,16075,773,15,13,12,11,11,10,9
589,16077,151,1,1,1,1,1,1,1
590,16079,210,,,,,,,NaN
591,16081,140,1,1,1,0,0,0,0
592,16083,1911,42,44,39,35,31,27,24
593,16085,86,1,1,1,1,1,1,0
594,16087,320,3,3,2,2,2,2,2
595,17001,888,40,41,39,36,34,30,28
596,17003,61,6,3,3,3,3,3,3
597,17005,241,14,7,5,3,2,1,0
598,17007,969,18,15,10,6,4,2,1
599,17009,29,0,0,0,0,0,0,0
600,17011,497,19,16,12,8,6,4,3
601,17013,34,2,0,0,0,0,0,0
602,17015,194,3,3,2,2,2,1,1
603,17017,350,7,5,4,4,4,3,3
604,17019,4059,421,407,371,337,300,261,228
605,17021,306,28,21,18,14,12,9,7
606,17023,140,9,5,4,3,2,1,1
607,17025,132,8,5,3,2,1,0,0
608,17027,961,79,70,65,58,51,45,38
609,17029,1248,81,51,33,20,12,7,4
610,17031,135274,3184,2663,2224,1829,1520,1251,1025
611,17033,261,95,111,128,131,130,117,102
612,17035,182,8,4,3,2,2,1,1
613,17037,1323,48,31,18,10,6,3,1
614,17039,83,6,3,3,2,1,1,0
615,17041,262,15,11,11,11,11,11,11
616,17043,16123,597,488,392,314,250,195,149
617,17045,104,5,3,3,2,2,2,2
618,17047,55,4,1,0,0,0,0,0
619,17049,751,78,85,85,82,80,76,71
620,17051,260,34,26,20,14,10,7,5
621,17053,90,6,5,5,4,4,3,2
622,17055,432,39,32,32,32,31,29,28
623,17057,125,10,7,6,4,3,2,1
624,17059,68,2,2,1,0,0,0,0
625,17061,183,11,13,13,12,12,12,11
626,17063,586,27,13,9,6,4,3,2
627,17065,53,2,2,2,2,1,1,1
628,17067,170,3,2,1,0,0,0,0
629,17069,26,1,0,0,0,0,0,0
630,17071,60,2,1,1,0,0,0,0
631,17073,580,21,18,14,10,7,6,4
632,17075,336,13,7,6,5,4,3,2
633,17077,1159,60,43,28,18,12,7,4
634,17079,180,6,5,3,2,1,0,0
635,17081,519,9,5,3,2,2,1,1
636,17083,360,19,20,20,20,20,20,19
637,17085,215,7,5,4,3,2,2,1
638,17087,130,1,1,1,1,1,0,0
639,17089,12135,335,255,187,134,96,68,46
640,17091,2540,105,99,91,85,78,73,67
641,17093,1818,55,44,34,27,21,16,12
642,17095,527,17,15,14,14,13,12,11
643,17097,15818,484,411,347,291,242,202,167
644,17099,1508,86,57,43,32,23,16,11
645,17101,235,22,16,16,15,14,13,12
646,17103,303,6,4,2,1,1,0,0
647,17105,270,13,8,5,3,2,1,0
648,17107,390,55,62,64,65,65,62,58
649,17109,404,60,57,48,39,30,22,16
650,17111,4275,117,77,50,32,20,12,7
651,17113,2931,271,273,254,236,214,194,172
652,17115,1229,93,84,73,63,52,44,37
653,17117,435,19,16,12,8,5,3,2
654,17119,4946,379,399,396,386,374,361,348
