,County,705,710,717,724,731,738,745,752
83,02170,NaN,97,108,121,135,149,163,178
84,02180,NaN,35,38,41,43,45,46,46
85,02185,NaN,2,2,2,2,2,2,2
86,02188,NaN,11,11,11,11,11,11,11
87,02195,NaN,5,6,7,8,10,11,13
88,02198,NaN,8,10,13,17,22,27,33
89,02220,NaN,11,14,17,21,25,29,33
90,02230,NaN,0,1,1,1,2,3,4
91,02240,NaN,0,0,0,0,0,0,1
92,02261,NaN,0,0,0,0,0,0,0
93,02275,NaN,0,0,0,0,0,0,0
94,02282,NaN,3,2,1,1,0,0,0
95,02290,NaN,11,13,16,19,23,26,29
96,04001,NaN,132,157,188,222,257,293,324
97,04003,NaN,339,417,511,607,700,782,839
98,04005,NaN,531,645,774,889,986,1051,1071
99,04007,NaN,149,168,191,213,230,242,247
100,04009,NaN,74,91,112,136,161,187,209
101,04011,NaN,15,21,30,40,53,68,83
102,04012,NaN,36,41,47,53,59,65,69
103,04013,NaN,13290,17114,21766,26901,32083,36728,39994
104,04015,NaN,754,1012,1335,1660,1942,2107,2112
105,04017,NaN,344,373,404,427,444,449,442
106,04019,NaN,2193,2777,3521,4346,5265,6203,7094
107,04021,NaN,1469,1819,2239,2673,3095,3477,3737
108,04023,NaN,72,89,109,132,159,186,212
109,04025,NaN,500,568,649,728,797,855,893
110,04027,NaN,332,419,532,666,816,979,1142
111,05001,NaN,19,23,28,34,40,47,53
112,05003,NaN,34,47,65,88,113,139,162
113,05005,NaN,57,80,111,151,197,245,289
114,05007,NaN,654,955,1372,1893,2470,3020,3403
115,05009,NaN,96,132,177,230,283,327,352
116,05011,NaN,15,21,28,37,48,59,70
117,05013,NaN,6,7,9,12,15,18,20
118,05015,NaN,33,47,65,89,118,151,185
119,05017,NaN,9,13,17,23,29,37,45
120,05019,NaN,54,73,97,124,150,172,184
121,05021,NaN,35,48,65,84,103,119,127
122,05023,NaN,58,80,109,142,176,204,219
123,05025,NaN,10,14,20,28,37,48,59
124,05027,NaN,39,54,74,99,126,154,178
125,05029,NaN,46,65,91,122,155,186,208
126,05031,NaN,917,1222,1501,1635,1571,1327,1004
127,05033,NaN,101,141,195,265,345,429,508
128,05035,NaN,210,315,451,591,696,722,642
129,05037,NaN,21,29,41,56,75,96,118
130,05039,NaN,6,8,11,15,19,24,30
131,05041,NaN,11,15,20,26,34,42,51
132,05043,NaN,14,20,28,38,52,68,88
133,05045,NaN,438,650,930,1243,1523,1693,1669
134,05047,NaN,32,45,63,87,113,140,162
135,05049,NaN,13,20,28,40,56,74,93
136,05051,NaN,190,300,470,698,965,1211,1359
137,05053,NaN,21,32,47,68,95,127,159
138,05055,NaN,112,143,180,222,261,292,311
139,05057,NaN,41,57,80,108,140,172,199
140,05059,NaN,84,110,142,178,212,240,254
141,05061,NaN,22,27,34,41,49,56,62
142,05063,NaN,73,98,132,174,218,262,298
143,05065,NaN,45,60,77,93,106,113,111
144,05067,NaN,36,44,52,61,68,73,76
145,05069,NaN,90,119,159,207,261,320,377
146,05071,NaN,41,57,79,106,138,173,205
147,05073,NaN,9,14,21,30,41,53,63
148,05075,NaN,73,94,117,138,150,151,141
149,05077,NaN,18,23,29,35,41,46,49
150,05079,NaN,35,41,49,55,60,62,61
151,05081,NaN,14,20,28,39,52,67,83
152,05083,NaN,36,51,71,97,127,158,184
153,05085,NaN,200,281,388,513,638,746,806
154,05087,NaN,52,73,100,131,159,180,185
155,05089,NaN,22,31,42,56,72,89,105
156,05091,NaN,39,55,78,104,131,153,166
157,05093,NaN,120,142,168,192,211,222,225
158,05095,NaN,3,5,7,10,13,18,23
159,05097,NaN,0,0,1,2,3,4,7
160,05099,NaN,15,21,28,38,48,58,66
161,05101,NaN,13,19,27,37,48,58,66
162,05103,NaN,74,102,139,178,214,239,246
163,05105,NaN,16,23,34,49,68,87,105
164,05107,NaN,46,62,81,103,123,141,151
165,05109,NaN,22,32,45,61,78,95,107
166,05111,NaN,81,104,132,159,180,192,192
167,05113,NaN,20,28,40,56,76,100,127
168,05115,NaN,147,195,256,325,394,458,500
169,05117,NaN,16,24,34,46,59,72,80
170,05119,NaN,912,1364,2011,2832,3735,4568,5076
171,05121,NaN,50,66,86,107,127,144,151
172,05123,NaN,42,57,77,101,128,155,179
173,05125,NaN,337,547,858,1259,1684,1994,2018
174,05127,NaN,28,38,50,63,76,86,90
175,05129,NaN,28,38,51,63,73,78,75
176,05131,NaN,178,213,255,302,349,397,444
177,05133,NaN,34,45,59,75,91,106,118
178,05135,NaN,55,73,96,119,140,152,153
179,05137,NaN,21,29,41,55,71,87,100
180,05139,NaN,121,165,220,281,336,376,391
181,05141,NaN,45,64,90,119,148,170,177
182,05143,NaN,456,624,848,1119,1413,1706,1942
183,05145,NaN,204,275,365,466,565,652,701
184,05147,NaN,13,18,25,32,40,47,52
185,05149,NaN,42,54,69,85,103,119,131
186,06001,NaN,3564,6325,10928,17857,26478,34344,37989
187,06003,NaN,3,6,9,12,15,18,18
188,06005,NaN,50,78,121,182,263,357,449
189,06007,NaN,175,282,455,723,1121,1662,2316
190,06009,NaN,68,111,182,287,427,583,719
191,06011,NaN,16,26,40,61,92,134,185
192,06013,NaN,2006,3338,5500,8757,13225,18437,23192
193,06015,NaN,2,4,6,11,17,29,46
194,06017,NaN,220,319,464,664,925,1237,1583
195,06019,NaN,862,1048,1280,1553,1862,2213,2575
196,06021,NaN,25,39,61,93,138,197,268
197,06023,NaN,211,358,601,972,1489,2081,2604
198,06025,NaN,629,757,904,1045,1166,1250,1291
199,06027,NaN,34,52,79,117,165,215,256
200,06029,NaN,1071,1293,1571,1888,2242,2613,2995
201,06031,NaN,187,194,203,212,219,225,229
202,06033,NaN,46,76,125,204,325,499,714
203,06035,NaN,21,28,39,53,71,92,117
204,06037,NaN,51266,83729,129168,179021,216698,222546,189355
205,06039,NaN,209,319,484,724,1044,1439,1858
206,06041,NaN,622,996,1571,2355,3269,4124,4676
207,06043,NaN,30,49,80,125,182,241,285
208,06045,NaN,121,201,330,527,801,1128,1445
209,06047,NaN,225,256,293,335,376,420,462
210,06049,NaN,3,6,11,18,31,50,76
211,06051,NaN,40,61,93,134,179,216,235
212,06053,NaN,354,454,585,746,944,1185,1454
213,06055,NaN,264,431,695,1074,1565,2083,2488
214,06057,NaN,187,304,488,751,1082,1413,1653
215,06059,NaN,5445,8751,13882,21327,30909,41190,49645
216,06061,NaN,543,750,1039,1412,1878,2425,3032
217,06063,NaN,28,46,75,117,173,235,287
218,06065,NaN,5408,7583,10542,14260,18470,22757,26366
219,06067,NaN,2277,3360,4914,6987,9646,12516,15219
220,06069,NaN,125,200,315,480,693,922,1108
221,06071,NaN,4057,5146,6505,8091,9793,11473,13004
222,06073,NaN,11909,18629,28510,41351,56009,68898,75757
223,06075,NaN,4457,8880,15921,23673,27791,25264,19048
224,06077,NaN,927,1295,1801,2468,3304,4277,5275
225,06079,NaN,499,761,1148,1679,2348,3060,3685
226,06081,NaN,1592,2767,4696,7632,11397,15114,17556
227,06083,NaN,860,1286,1904,2729,3765,4868,5861
228,06085,NaN,2884,4324,6484,9520,13579,18723,24672
229,06087,NaN,401,612,927,1374,1950,2622,3306
230,06089,NaN,125,141,161,184,207,231,257
231,06091,NaN,4,7,12,20,31,42,51
232,06093,NaN,37,60,99,160,251,374,519
233,06095,NaN,581,896,1378,2071,3018,4187,5441
234,06097,NaN,821,1316,2089,3218,4699,6359,7881
235,06099,NaN,1698,2395,3277,4232,5074,5586,5608
236,06101,NaN,114,179,278,426,632,891,1175
237,06103,NaN,56,87,135,208,312,451,616
238,06105,NaN,6,11,19,32,53,84,124
239,06107,NaN,405,456,518,585,656,731,806
240,06109,NaN,104,161,246,361,500,642,749
241,06111,NaN,2455,3974,6253,9321,12837,15759,16997
242,06113,NaN,367,589,930,1420,2076,2803,3449
243,06115,NaN,119,190,299,458,676,938,1191
244,08001,NaN,1858,2507,3304,4164,4978,5589,5859
245,08003,NaN,29,38,50,64,80,97,114
246,08005,NaN,3034,4402,6212,8301,10348,11906,12433
247,08007,NaN,38,53,73,97,123,146,162
248,08009,NaN,6,8,12,16,21,27,32
249,08011,NaN,5,5,6,7,7,8,8
250,08013,NaN,1369,2174,3314,4689,6000,6851,6841
251,08014,NaN,235,349,505,700,909,1088,1194
252,08015,NaN,34,48,69,95,127,161,194
253,08017,NaN,2,3,4,6,9,12,16
254,08019,NaN,27,40,58,80,104,125,139
255,08021,NaN,5,8,11,16,23,33,45
256,08023,NaN,2,3,5,7,11,16,22
257,08025,NaN,3,3,3,3,3,3,3
258,08027,NaN,5,7,11,17,24,33,43
259,08029,NaN,35,50,71,99,135,179,227
260,08031,NaN,4366,6163,8327,10362,11875,12276,11441
261,08033,NaN,8,11,15,19,23,26,27
262,08035,NaN,1156,1601,2180,2856,3565,4202,4650
263,08037,NaN,783,898,951,918,805,657,498
264,08039,NaN,71,104,148,204,267,327,372
265,08041,NaN,2063,2684,3458,4320,5213,6036,6684
266,08043,NaN,73,93,121,153,191,230,268
267,08045,NaN,215,289,382,486,591,681,737
268,08047,NaN,19,28,41,57,72,85,91
269,08049,NaN,55,76,102,130,157,179,188
270,08051,NaN,25,37,54,78,108,142,179
271,08053,NaN,2,3,4,6,8,10,11
272,08055,NaN,20,28,38,51,63,74,80
273,08057,NaN,0,0,0,1,1,2,3
274,08059,NaN,1847,2653,3757,5110,6592,8018,9021
275,08061,NaN,0,0,0,0,1,1,1
276,08063,NaN,35,46,59,71,82,88,88
277,08065,NaN,24,34,46,61,77,91,101
278,08067,NaN,151,216,305,413,534,648,738
279,08069,NaN,983,1346,1826,2404,3045,3706,4291
280,08071,NaN,25,34,47,64,83,105,126
281,08073,NaN,10,12,15,18,22,26,29
282,08075,NaN,26,34,43,55,68,83,99
283,08077,NaN,446,526,620,711,796,863,905
284,08079,NaN,0,0,0,0,0,0,0
285,08081,NaN,20,28,39,53,70,90,112
286,08083,NaN,42,58,81,111,148,190,232
287,08085,NaN,46,64,90,124,168,223,285
288,08087,NaN,34,47,66,92,125,165,211
289,08089,NaN,19,26,36,49,65,84,106
290,08091,NaN,9,13,20,28,37,47,55
291,08093,NaN,60,87,125,170,214,249,266
292,08095,NaN,7,10,14,20,27,35,43
293,08097,NaN,523,829,865,628,380,206,104
294,08099,NaN,13,18,26,35,47,61,78
295,08101,NaN,290,332,381,432,482,530,570
296,08103,NaN,19,25,33,41,50,57,62
297,08105,NaN,25,35,47,62,80,97,113
298,08107,NaN,88,120,162,209,255,294,314
299,08109,NaN,8,12,17,25,34,46,60
300,08111,NaN,4,5,7,8,8,8,7
301,08113,NaN,97,118,132,134,123,104,81
302,08115,NaN,2,4,5,7,10,13,16
303,08117,NaN,78,31,12,5,2,0,0
304,08119,NaN,39,56,79,110,149,192,235
305,08121,NaN,10,14,19,26,34,42,50
306,08123,NaN,843,1039,1271,1516,1764,1991,2172
307,08125,NaN,22,32,45,61,80,101,119
308,09001,NaN,9603,15701,23209,29372,30958,26655,19760
309,09003,NaN,4898,7049,9747,12604,15090,16321,16011
310,09005,NaN,979,1412,1955,2520,2983,3208,3122
311,09007,NaN,1129,1756,2557,3339,3832,3842,3310
312,09009,NaN,8598,13071,18163,22083,23053,20606,15837
313,09011,NaN,1417,1939,2568,3203,3745,4044,4034
314,09013,NaN,444,598,792,1015,1249,1468,1630
315,09015,NaN,601,762,939,1109,1249,1323,1324
316,10001,NaN,1689,2470,3382,4169,4542,4351,3578
317,10003,NaN,3756,5545,7850,10261,12109,12807,11919
318,10005,NaN,1476,2113,2914,3722,4348,4567,4292
319,11001,NaN,18918,29051,30907,23453,15015,8869,4920
320,12001,NaN,762,1105,1533,1971,2313,2463,2352
321,12003,NaN,132,233,377,524,597,531,396
322,12005,NaN,617,946,1383,1862,2238,2351,2115
323,12007,NaN,126,227,370,513,578,506,375
324,12009,NaN,465,301,196,128,83,55,36
325,12011,NaN,14675,26672,39265,42819,33861,22678,13738
326,12013,NaN,70,120,187,246,265,227,167
327,12015,NaN,479,757,1148,1588,1933,2059,1895
328,12017,NaN,130,95,70,52,39,29,21
329,12019,NaN,632,940,1345,1791,2159,2346,2245
330,12021,NaN,770,878,1007,1136,1255,1360,1438
331,12023,NaN,143,131,120,110,99,89,79
332,12027,NaN,159,289,477,672,768,681,508
333,12029,NaN,66,122,205,294,342,307,229
334,12031,NaN,3502,5389,7589,9371,9821,8563,6443
335,12033,NaN,990,1354,1786,2203,2489,2575,2419
336,12035,NaN,182,202,224,246,265,278,285
337,12037,NaN,55,98,156,210,229,198,146
338,12039,NaN,38,18,9,4,2,1,0
339,12041,NaN,80,149,248,350,397,344,253
340,12043,NaN,37,76,145,236,306,303,235
341,12045,NaN,66,111,169,220,233,199,146
342,12047,NaN,63,113,184,256,289,255,190
343,12049,NaN,149,250,380,491,518,432,313
344,12051,NaN,194,351,578,813,929,812,598
345,12053,NaN,724,1378,2409,3551,4178,3734,2770
346,12055,NaN,138,128,121,112,104,96,88
347,12057,NaN,4096,5163,6357,7513,8407,8904,8934
348,12059,NaN,101,176,277,366,391,326,236
349,12061,NaN,412,646,978,1371,1720,1906,1830
350,12063,NaN,96,84,75,66,58,51,44
351,12065,NaN,57,105,174,245,280,249,185
352,12067,NaN,50,78,109,131,132,110,81
353,12069,NaN,1008,1439,2031,2753,3504,4164,4599
354,12071,NaN,918,681,510,383,287,215,162
355,12073,NaN,929,1285,1696,2067,2288,2295,2088
356,12075,NaN,176,323,541,765,867,752,552
357,12077,NaN,47,78,116,146,150,125,91
358,12079,NaN,90,157,248,331,359,306,224
359,12081,NaN,1334,2133,3291,4676,5975,6679,6341
360,12083,NaN,1534,3069,5668,8806,10785,9727,7234
361,12085,NaN,333,459,623,814,1003,1153,1232
362,12086,NaN,29277,43440,49124,40835,27331,16464,9211
363,12087,NaN,263,390,552,717,834,865,792
364,12089,NaN,39,14,5,1,0,0,0
365,12091,NaN,298,251,213,180,151,126,105
366,12093,NaN,166,307,522,763,904,821,617
367,12095,NaN,4958,7212,9828,12053,13189,12695,10558
368,12097,NaN,1009,1109,1198,1251,1264,1241,1176
369,12099,NaN,8205,15995,27682,38749,41153,32668,22928
370,12101,NaN,1329,1789,2373,3051,3753,4391,4845
371,12103,NaN,1627,1777,1952,2117,2261,2382,2448
372,12105,NaN,2672,4139,6125,8337,10150,10758,9699
373,12107,NaN,486,1215,2322,2784,2088,1230,592
374,12109,NaN,203,115,65,37,21,12,6
375,12111,NaN,924,1434,2175,3084,4007,4666,4797
376,12113,NaN,833,1555,2607,3615,3922,3202,2293
377,12115,NaN,711,795,896,1000,1103,1189,1257
378,12117,NaN,1300,1909,2711,3617,4437,4930,4973
379,12119,NaN,84,58,42,30,22,16,11
380,12121,NaN,207,358,568,766,847,736,544
381,12123,NaN,104,178,278,370,404,349,257
382,12125,NaN,65,115,186,260,298,270,204
383,12127,NaN,873,923,983,1040,1085,1119,1136
384,12129,NaN,156,280,454,626,700,608,449
385,12131,NaN,344,667,1160,1647,1782,1430,1011
386,12133,NaN,107,196,327,466,540,483,360
387,13001,NaN,12,21,36,60,95,140,184
388,13003,NaN,5,9,15,26,42,63,83
389,13005,NaN,27,43,65,91,113,121,108
390,13007,NaN,8,16,27,41,49,46,34
391,13009,NaN,64,110,182,281,391,476,497
392,13011,NaN,61,111,186,269,317,290,218
393,13013,NaN,390,604,856,1061,1114,968,722
394,13015,NaN,730,1145,1550,1713,1505,1095,741
395,13017,NaN,10,17,28,47,73,108,143
396,13019,NaN,21,39,71,120,185,247,270
397,13021,NaN,396,602,863,1117,1267,1249,1049
398,13023,NaN,12,22,39,67,106,146,168
399,13025,NaN,13,26,49,89,149,223,278
400,13027,NaN,8,16,31,57,98,151,201
401,13029,NaN,64,120,219,363,532,645,599
402,13031,NaN,115,203,346,548,773,939,963
403,13033,NaN,44,79,135,208,282,319,285
404,13035,NaN,130,209,298,356,346,274,194
405,13037,NaN,3,6,13,25,43,66,85
406,13039,NaN,54,101,187,325,517,714,813
407,13043,NaN,15,28,51,84,125,156,154
408,13045,NaN,680,1182,1778,2160,2040,1531,1055
409,13047,NaN,192,314,486,678,826,858,731
410,13049,NaN,9,18,34,61,101,148,182
411,13051,NaN,459,746,1173,1715,2268,2630,2641
412,13053,NaN,44,32,23,16,11,7,5
413,13055,NaN,95,155,233,305,335,299,225
414,13057,NaN,1514,2609,4023,5229,5452,4442,3181
415,13059,NaN,483,662,845,973,1006,941,804
416,13061,NaN,1,2,4,7,12,19,28
417,13063,NaN,2788,4227,4938,4261,2900,1793,1018
418,13065,NaN,10,15,24,34,46,56,59
419,13067,NaN,7376,11971,16683,18879,16802,12237,8300
420,13069,NaN,20,35,63,110,184,288,408
421,13071,NaN,49,89,159,267,412,558,629
422,13073,NaN,399,652,1016,1450,1835,1992,1784
423,13075,NaN,36,63,104,157,208,230,203
424,13077,NaN,1460,2211,2589,2254,1545,960,550
425,13079,NaN,25,52,99,165,222,227,178
426,13081,NaN,38,68,115,181,250,293,281
427,13083,NaN,79,135,204,254,253,200,141
428,13085,NaN,157,238,319,360,334,257,180
429,13087,NaN,48,86,148,232,322,374,342
430,13089,NaN,6906,12799,19436,22006,17913,12222,7511
431,13091,NaN,23,43,77,128,193,252,270
432,13093,NaN,18,35,66,113,167,203,191
433,13095,NaN,128,212,343,521,722,887,939
434,13097,NaN,648,628,593,541,479,414,349
435,13099,NaN,10,18,32,52,80,108,124
436,13101,NaN,4,8,14,25,38,52,58
437,13103,NaN,80,157,300,530,829,1080,1073
438,13105,NaN,27,48,82,130,186,229,233
439,13107,NaN,20,34,59,98,151,211,257
440,13109,NaN,20,34,56,85,116,134,128
441,13111,NaN,49,86,145,220,287,312,275
442,13113,NaN,1097,1832,2403,2339,1723,1125,675
443,13115,NaN,288,414,565,704,786,775,669
444,13117,NaN,1377,2252,3253,3937,3850,3006,2117
445,13119,NaN,55,94,153,225,286,304,261
446,13121,NaN,12175,19195,24283,23594,17962,12107,7701
447,13123,NaN,73,128,214,318,401,415,344
448,13125,NaN,9,17,29,42,49,44,33
449,13127,NaN,119,207,353,560,805,1000,1033
450,13129,NaN,220,295,375,439,467,450,391
451,13131,NaN,44,83,146,237,331,381,340
452,13133,NaN,63,106,163,215,238,212,160
453,13135,NaN,6402,11699,18728,24492,24578,18849,13078
454,13137,NaN,115,202,336,495,625,641,524
455,13139,NaN,661,957,1335,1742,2077,2241,2150
456,13141,NaN,22,39,65,93,112,111,89
457,13143,NaN,118,217,361,501,549,454,326
458,13145,NaN,87,171,315,498,636,616,471
459,13147,NaN,54,99,172,270,361,391,331
460,13149,NaN,43,80,135,192,216,184,133
461,13151,NaN,1335,1539,1671,1688,1576,1375,1124
462,13153,NaN,433,597,789,975,1106,1142,1068
463,13155,NaN,1,2,4,8,15,29,53
464,13157,NaN,291,450,645,821,899,826,640
465,13159,NaN,49,89,147,207,235,207,153
466,13161,NaN,7,14,25,43,72,112,155
467,13163,NaN,20,35,60,96,140,178,189
468,13165,NaN,2,4,9,18,34,60,94
469,13167,NaN,13,24,44,74,108,134,132
470,13169,NaN,80,154,273,416,513,482,364
471,13171,NaN,74,126,194,257,280,244,181
472,13173,NaN,23,45,80,128,171,178,143
473,13175,NaN,132,211,320,439,528,540,459
474,13177,NaN,61,115,205,326,447,493,418
475,13179,NaN,38,68,124,216,357,538,718
476,13181,NaN,23,41,68,97,114,106,81
477,13183,NaN,7,16,34,72,140,246,356
478,13185,NaN,167,249,365,511,676,827,924
479,13187,NaN,267,456,622,641,504,343,219
480,13189,NaN,61,103,162,228,276,278,226
481,13191,NaN,11,21,41,74,120,168,193
482,13193,NaN,11,23,45,83,135,187,206
483,13195,NaN,83,150,252,372,459,446,347
484,13197,NaN,5,11,21,41,72,109,134
485,13199,NaN,93,159,245,315,328,269,194
486,13201,NaN,5,8,15,25,39,53,64
487,13205,NaN,48,84,140,209,272,296,257
488,13207,NaN,89,160,264,373,431,391,294
489,13209,NaN,17,32,56,90,123,138,120
490,13211,NaN,67,113,176,237,269,246,187
491,13213,NaN,99,174,289,429,547,569,470
492,13215,NaN,342,490,685,913,1133,1302,1365
493,13217,NaN,1256,2025,2526,2295,1596,997,563
494,13219,NaN,168,293,460,615,668,566,412
495,13221,NaN,34,65,114,178,233,241,194
496,13223,NaN,1838,2896,3593,3337,2380,1520,890
497,13225,NaN,78,132,210,294,353,354,291
498,13227,NaN,152,246,356,437,443,361,260
499,13229,NaN,13,23,40,69,110,162,210
500,13231,NaN,97,157,225,271,266,211,149
501,13233,NaN,107,181,289,417,525,551,468
502,13235,NaN,12,24,44,77,117,151,157
503,13237,NaN,48,88,151,232,301,316,261
504,13239,NaN,2,5,9,15,22,28,28
505,13241,NaN,33,57,95,141,182,198,177
506,13243,NaN,8,14,24,39,57,72,77
507,13245,NaN,448,581,735,883,989,1034,1005
508,13247,NaN,892,1292,1556,1509,1178,806,525
509,13249,NaN,13,25,44,67,86,86,67
510,13251,NaN,12,24,46,83,135,188,212
511,13253,NaN,7,11,20,32,49,67,81
512,13255,NaN,361,471,547,547,475,358,249
513,13257,NaN,55,94,154,230,301,332,295
514,13259,NaN,6,9,14,21,28,35,39
515,13261,NaN,74,124,197,281,349,366,317
516,13263,NaN,19,34,56,79,90,81,61
517,13265,NaN,2,4,7,13,18,21,19
518,13267,NaN,25,48,90,161,258,353,388
519,13269,NaN,13,24,42,67,92,106,98
520,13271,NaN,27,52,94,151,208,233,206
521,13273,NaN,25,44,71,101,121,118,92
522,13275,NaN,50,88,151,247,371,490,549
523,13277,NaN,61,100,160,241,333,409,432
524,13279,NaN,15,26,43,71,111,164,221
525,13281,NaN,25,41,64,89,107,111,100
526,13283,NaN,2,4,9,17,30,50,73
527,13285,NaN,451,740,1033,1149,1000,723,489
528,13287,NaN,17,28,45,65,83,92,83
529,13289,NaN,10,19,34,58,87,109,109
530,13291,NaN,57,98,158,225,271,273,225
531,13293,NaN,115,182,264,329,343,292,215
532,13295,NaN,310,450,607,728,766,696,545
533,13297,NaN,400,646,955,1230,1336,1185,889
534,13299,NaN,38,61,98,152,219,289,336
535,13301,NaN,12,22,35,52,64,66,55
536,13303,NaN,16,31,56,99,159,228,274
537,13305,NaN,31,56,98,164,252,340,386
538,13307,NaN,0,0,0,0,0,1,2
539,13309,NaN,4,8,16,31,55,87,113
540,13311,NaN,66,119,202,307,401,428,363
541,13313,NaN,251,332,429,525,604,646,638
542,13315,NaN,17,32,58,91,122,132,111
543,13317,NaN,20,34,57,86,113,124,110
544,13319,NaN,20,33,54,78,100,108,96
545,13321,NaN,20,39,74,130,207,281,305
546,15001,NaN,327,578,1011,1682,2609,3610,4293
547,15003,NaN,13264,26475,38871,37845,26522,16097,8471
548,15005,NaN,0,0,0,0,0,0,0
549,15007,NaN,289,668,1401,2381,2933,2470,1752
550,15009,NaN,515,908,1542,2404,3328,3907,3759
551,16001,NaN,641,820,1052,1331,1658,2047,2456
552,16003,NaN,5,7,8,10,12,15,17
553,16005,NaN,74,92,115,142,175,211,253
554,16007,NaN,4,5,7,9,12,16,20
555,16009,NaN,61,67,71,73,71,66,58
556,16011,NaN,56,71,89,111,136,164,195
557,16013,NaN,63,76,92,109,124,137,146
558,16015,NaN,2,3,5,6,9,11,15
559,16017,NaN,31,40,51,65,81,101,123
560,16019,NaN,197,248,314,390,475,567,657
561,16021,NaN,9,11,14,18,24,30,36
562,16023,NaN,0,0,0,0,0,0,0
563,16025,NaN,1,1,2,3,4,5,6
564,16027,NaN,355,463,604,772,963,1169,1377
565,16029,NaN,4,5,7,9,11,13,16
566,16031,NaN,18,21,26,30,36,41,48
567,16033,NaN,1,2,3,3,4,5,6
568,16035,NaN,5,6,8,9,10,12,14
569,16037,NaN,3,4,5,7,10,13,16
570,16039,NaN,23,29,36,45,55,66,79
571,16041,NaN,5,6,9,12,16,21,27
