,County,172,178,185,192,199,206
240,06109,73,23,31,48,72,94
241,06111,4246,855,859,951,1092,1287
242,06113,884,177,191,208,228,256
243,06115,192,66,72,84,99,109
244,08001,4757,144,203,318,488,662
245,08003,204,21,23,26,29,29
246,08005,5647,101,124,178,267,406
247,08007,12,0,0,0,1,2
248,08009,14,0,0,0,0,0
249,08011,4,0,1,1,3,4
250,08013,1517,78,94,132,191,257
251,08014,341,21,27,36,53,71
252,08015,116,1,1,1,1,2
253,08017,5,0,0,0,0,0
254,08019,21,1,1,1,2,2
255,08021,18,3,5,8,12,15
256,08023,22,1,1,1,1,1
257,08025,71,0,0,0,0,0
258,08027,3,1,0,1,1,2
259,08029,84,3,4,5,7,13
260,08031,7902,261,377,481,546,652
261,08033,0,0,0,0,0,0
262,08035,1161,60,79,112,169,236
263,08037,763,12,13,13,15,16
264,08039,62,3,4,5,7,7
265,08041,3059,294,367,496,658,788
266,08043,43,10,13,19,24,30
267,08045,415,61,64,70,72,71
268,08047,8,0,0,0,1,2
269,08049,28,4,5,8,12,15
270,08051,192,3,3,4,6,6
271,08053,3,0,0,0,0,0
272,08055,4,0,0,0,1,2
273,08057,7,6,6,7,6,5
274,08059,3026,157,188,244,329,435
275,08061,0,0,0,0,0,0
276,08063,36,2,2,3,3,4
277,08065,54,4,5,6,8,8
278,08067,136,9,13,20,29,38
279,08069,917,81,100,130,169,216
280,08071,10,0,0,0,1,2
281,08073,4,0,0,0,1,1
282,08075,641,5,6,8,11,16
283,08077,142,36,46,67,91,112
284,08079,17,2,2,1,1,1
285,08081,15,1,1,2,4,5
286,08083,80,9,12,16,22,27
287,08085,218,12,14,17,22,31
288,08087,656,3,5,9,13,15
289,08089,23,2,3,4,5,6
290,08091,12,0,0,0,0,1
291,08093,33,1,1,2,3,5
292,08095,16,1,1,0,1,1
293,08097,132,6,6,7,7,7
294,08099,36,2,2,3,6,10
295,08101,432,58,69,99,155,231
296,08103,6,4,4,6,7,9
297,08105,81,8,10,13,14,15
298,08107,82,5,5,6,8,11
299,08109,103,1,2,3,4,5
300,08111,2,0,0,0,1,1
301,08113,49,4,4,5,5,6
302,08115,0,0,0,0,0,0
303,08117,293,13,14,17,24,34
304,08119,61,4,5,7,9,11
305,08121,46,1,1,1,2,3
306,08123,2999,42,46,59,86,128
307,08125,54,3,5,7,7,9
308,09001,16906,308,443,612,761,846
309,09003,11892,376,509,699,937,1165
310,09005,1510,59,83,119,170,225
311,09007,1335,64,74,89,107,124
312,09009,12532,385,552,740,907,1020
313,09011,1322,87,134,199,271,350
314,09013,928,30,39,48,61,82
315,09015,632,53,72,96,125,160
316,10001,1848,153,183,203,209,203
317,10003,5759,510,691,885,1014,1035
318,10005,5093,196,262,329,369,375
319,11001,NaN,311,383,494,635,769
320,12001,2098,78,103,132,157,192
321,12003,162,11,14,15,14,15
322,12005,1193,156,184,216,248,263
323,12007,133,13,19,25,28,30
324,12009,3369,412,530,637,691,700
325,12011,30025,1369,1643,1951,2285,2582
326,12013,174,22,27,31,32,30
327,12015,1117,139,164,192,215,240
328,12017,546,35,49,66,83,95
329,12019,1508,80,102,129,151,164
330,12021,6220,393,429,463,472,463
331,12023,475,74,92,106,115,123
332,12027,831,48,50,52,53,52
333,12029,108,17,22,30,36,40
334,12031,12864,949,1280,1636,1921,2073
335,12033,4146,361,428,493,516,499
336,12035,493,45,63,87,112,129
337,12037,33,8,12,16,19,18
338,12039,588,58,73,85,90,88
339,12041,135,26,34,41,45,44
340,12043,203,30,34,36,36,33
341,12045,90,21,27,34,39,41
342,12047,425,34,39,40,40,35
343,12049,602,123,139,142,136,122
344,12051,1196,75,73,69,64,58
345,12053,861,98,124,149,174,188
346,12055,532,131,161,183,195,203
347,12057,19150,1898,2102,2258,2335,2329
348,12059,227,26,31,35,37,37
349,12061,1185,124,125,127,128,128
350,12063,587,48,59,73,86,90
351,12065,81,13,16,20,22,24
352,12067,53,12,17,21,23,22
353,12069,2517,333,410,477,520,540
354,12071,10123,753,900,1036,1094,1092
355,12073,2348,75,101,147,202,247
356,12075,263,69,89,104,113,111
357,12077,274,8,10,12,13,11
358,12079,335,32,35,37,37,33
359,12081,5112,362,426,510,575,584
360,12083,1489,257,309,371,436,482
361,12085,2734,352,384,394,376,342
362,12086,64444,5663,6107,6423,6256,5616
363,12087,572,63,71,78,86,90
364,12089,524,45,55,63,64,62
365,12091,1285,115,153,185,203,214
366,12093,527,82,101,121,132,125
367,12095,18001,561,713,919,1136,1321
368,12097,4167,175,201,232,261,290
369,12099,21018,2224,2274,2357,2363,2256
370,12101,3875,336,414,517,607,651
371,12103,10844,1496,1691,1790,1783,1729
372,12105,7246,1010,1170,1329,1424,1435
373,12107,738,89,104,120,128,126
374,12109,1843,137,161,183,187,184
375,12111,2862,511,590,672,717,702
376,12113,1331,54,67,84,100,111
377,12115,3106,181,216,275,342,393
378,12117,4229,297,359,451,541,588
379,12119,655,11,15,24,33,38
380,12121,735,45,51,57,61,59
381,12123,136,27,38,51,61,61
382,12125,114,25,32,35,35,33
383,12127,3805,328,401,488,552,581
384,12129,128,14,20,28,33,29
385,12131,561,29,35,43,48,52
386,12133,163,27,33,40,46,49
387,13001,343,27,30,30,28,25
388,13003,194,22,24,23,21,18
389,13005,304,26,26,25,22,19
390,13007,44,0,0,1,1,1
391,13009,647,65,73,78,77,74
392,13011,156,19,21,23,24,25
393,13013,634,99,114,123,124,117
394,13015,960,47,59,67,71,70
395,13017,230,38,41,42,41,38
396,13019,173,34,38,40,40,38
397,13021,1677,299,339,354,347,321
398,13023,88,12,14,17,18,19
399,13025,140,30,34,36,36,33
400,13027,224,24,26,27,28,27
401,13029,255,35,46,51,52,47
402,13031,623,122,148,174,196,205
403,13033,176,14,17,22,25,28
404,13035,342,21,26,27,27,25
405,13037,170,3,3,3,2,2
406,13039,283,52,69,84,97,104
407,13043,88,15,19,21,22,21
408,13045,1050,47,56,62,70,76
409,13047,359,59,69,79,83,87
410,13049,109,14,16,17,18,18
411,13051,2554,213,253,293,321,335
412,13053,463,32,34,33,30,26
413,13055,81,18,25,31,34,34
414,13057,1753,160,182,202,218,222
415,13059,939,41,58,75,92,102
416,13061,61,1,1,1,1,1
417,13063,2811,197,235,263,277,280
418,13065,115,7,7,7,7,6
419,13067,7049,486,522,563,598,610
420,13069,931,57,63,64,60,54
421,13071,1280,82,85,81,73,64
422,13073,852,157,188,207,209,203
423,13075,242,60,63,63,57,50
424,13077,888,85,107,129,144,153
425,13079,57,9,11,12,14,15
426,13081,311,16,18,20,22,23
427,13083,79,10,11,13,14,15
428,13085,174,17,20,22,23,25
429,13087,312,26,31,36,40,41
430,13089,8253,578,678,771,829,839
431,13091,141,27,34,41,44,45
432,13093,223,4,5,6,7,8
433,13095,2160,31,34,36,38,38
434,13097,1409,133,161,178,176,163
435,13099,306,2,2,2,2,3
436,13101,197,6,5,5,5,4
437,13103,284,54,76,97,105,102
438,13105,173,27,34,38,38,37
439,13107,211,52,61,64,62,57
440,13109,48,17,24,29,33,34
441,13111,128,27,33,37,40,42
442,13113,514,76,93,106,114,115
443,13115,724,54,70,84,91,91
444,13117,1148,87,104,121,141,160
445,13119,261,41,49,52,52,49
446,13121,10595,396,498,611,720,801
447,13123,241,32,39,43,43,44
448,13125,15,5,5,6,6,6
449,13127,1548,247,264,250,227,200
450,13129,527,39,47,54,56,57
451,13131,251,33,40,46,48,47
452,13133,117,12,14,15,16,16
453,13135,11304,900,1055,1141,1170,1165
454,13137,761,75,76,73,68,60
455,13139,3813,299,329,342,327,295
456,13141,228,12,13,13,13,12
457,13143,108,19,25,30,33,34
458,13145,425,81,85,84,78,71
459,13147,113,25,32,38,41,43
460,13149,82,12,14,15,17,17
461,13151,1769,212,264,297,303,289
462,13153,989,216,251,280,286,281
463,13155,104,12,15,16,16,15
464,13157,516,90,102,108,105,100
465,13159,89,14,16,18,18,18
466,13161,158,37,42,44,44,42
467,13163,204,46,51,51,50,45
468,13165,139,21,19,17,14,12
469,13167,126,13,18,20,22,22
470,13169,133,16,21,24,26,27
471,13171,148,20,23,25,25,24
472,13173,165,17,18,18,18,16
473,13175,367,47,61,74,84,86
474,13177,423,3,4,4,5,6
475,13179,251,59,78,96,107,111
476,13181,64,10,12,13,12,11
477,13183,68,16,21,27,31,33
478,13185,1844,317,317,299,274,241
479,13187,170,28,35,40,44,45
480,13189,156,30,35,40,44,45
481,13191,79,23,28,31,32,31
482,13193,138,8,9,11,12,12
483,13195,167,22,28,34,37,37
484,13197,100,9,10,11,11,11
485,13199,251,40,45,46,45,43
486,13201,60,3,4,5,5,5
487,13205,491,9,9,10,11,11
488,13207,229,33,39,43,44,43
489,13209,54,6,7,8,8,8
490,13211,80,11,15,18,20,22
491,13213,292,60,71,77,81,81
492,13215,2766,458,503,515,486,437
493,13217,906,118,133,140,147,148
494,13219,236,32,38,43,43,44
495,13221,106,16,19,21,22,21
496,13223,854,127,150,167,173,174
497,13225,148,18,21,24,26,25
498,13227,115,21,24,26,28,30
499,13229,256,30,34,36,35,31
500,13231,115,11,14,16,18,20
501,13233,323,32,40,46,52,52
502,13235,60,5,7,9,10,11
503,13237,221,32,36,39,39,37
504,13239,22,2,2,2,2,2
505,13241,81,20,25,29,30,30
506,13243,212,4,4,4,5,5
507,13245,1611,337,385,401,391,365
508,13247,700,84,98,109,116,115
509,13249,29,1,1,2,2,2
510,13251,110,19,22,24,25,24
511,13253,55,2,3,3,4,4
512,13255,565,58,68,77,82,81
513,13257,322,37,46,52,55,54
514,13259,215,17,16,14,11,9
515,13261,610,18,19,20,21,20
516,13263,93,13,14,14,13,12
517,13265,2,0,0,1,1,0
518,13267,193,45,58,67,70,69
519,13269,36,2,2,3,3,3
520,13271,177,38,43,44,43,39
521,13273,248,4,4,4,5,5
522,13275,591,25,32,38,43,46
523,13277,983,75,77,73,66,57
524,13279,325,38,46,52,53,52
525,13281,70,11,13,15,15,14
526,13283,46,11,13,14,14,13
527,13285,1750,177,170,152,132,114
528,13287,189,7,7,7,7,6
529,13289,41,7,8,8,9,9
530,13291,109,26,33,39,42,43
531,13293,388,19,22,26,28,28
532,13295,374,93,112,127,135,135
533,13297,543,103,117,125,129,124
534,13299,639,38,44,47,47,44
535,13301,31,3,4,4,4,4
536,13303,188,20,26,32,37,37
537,13305,161,51,62,68,69,69
538,13307,31,3,4,4,4,3
539,13309,57,8,9,9,9,9
540,13311,172,30,40,50,55,57
541,13313,1787,238,274,288,276,247
542,13315,135,3,4,4,4,5
543,13317,109,20,22,23,23,23
544,13319,113,8,10,11,12,11
545,13321,356,11,13,15,16,17
546,15001,101,18,32,52,68,72
547,15003,923,156,267,401,527,654
548,15005,0,0,0,0,0,0
549,15007,43,5,8,13,16,20
550,15009,134,16,27,41,55,67
551,16001,4146,286,411,543,646,678
552,16003,12,1,1,1,1,1
553,16005,141,47,75,110,138,152
554,16007,2,1,2,5,8,10
555,16009,29,3,4,4,4,5
556,16011,78,30,47,67,83,90
557,16013,550,3,5,5,6,7
558,16015,9,5,5,7,7,8
559,16017,71,28,46,63,75,83
560,16019,197,80,117,157,192,216
561,16021,7,5,8,13,18,23
562,16023,0,0,0,0,0,0
563,16025,1,0,0,0,0,0
564,16027,2106,231,317,389,409,395
565,16029,17,3,3,4,4,4
566,16031,323,64,74,78,74,65
567,16033,0,0,0,0,0,0
568,16035,5,4,6,10,14,16
569,16037,6,3,4,5,6,7
570,16039,97,22,31,43,54,64
571,16041,32,5,7,7,9,10
572,16043,11,2,3,4,5,5
573,16045,65,9,12,15,17,16
574,16047,85,13,18,23,25,25
575,16049,11,4,5,8,11,14
576,16051,31,3,5,7,10,14
577,16053,300,26,31,35,36,37
578,16055,712,120,185,244,287,303
579,16057,36,10,17,27,35,42
580,16059,3,1,2,2,3,4
581,16061,1,0,0,0,0,0
582,16063,43,2,2,3,4,4
583,16065,69,17,26,34,40,44
584,16067,264,42,50,54,50,46
585,16069,108,10,15,22,29,35
586,16071,7,5,6,7,7,7
587,16073,93,10,13,16,18,17
588,16075,188,27,34,39,43,43
589,16077,20,2,3,3,4,4
590,16079,8,7,10,16,21,25
591,16081,33,6,8,10,11,11
592,16083,830,99,115,128,135,141
593,16085,24,4,6,8,11,12
594,16087,131,20,22,24,24,22
595,17001,169,52,71,91,111,120
596,17003,25,3,5,6,7,8
597,17005,22,8,10,12,16,21
598,17007,637,54,68,90,109,118
599,17009,10,0,0,0,0,1
600,17011,37,14,19,25,34,47
601,17013,1,1,1,1,1,1
602,17015,21,4,5,6,6,7
603,17017,140,9,10,12,16,17
604,17019,1040,244,313,386,457,501
605,17021,51,6,10,18,26,32
606,17023,41,5,8,12,15,17
607,17025,5,3,4,6,10,14
608,17027,246,19,24,30,38,43
609,17029,191,35,53,80,104,111
610,17031,95557,4701,6004,7698,9355,10537
611,17033,20,1,1,3,4,5
612,17035,29,5,9,13,15,15
613,17037,642,85,110,151,192,220
614,17039,18,3,4,6,10,13
615,17041,61,11,16,22,26,29
616,17043,9719,651,927,1310,1682,1953
617,17045,19,7,11,19,28,35
618,17047,5,3,3,4,6,8
619,17049,31,9,16,27,37,42
620,17051,24,1,1,2,3,6
621,17053,42,9,12,16,20,23
622,17055,46,7,12,22,35,48
623,17057,16,1,4,8,16,22
624,17059,6,2,3,5,6,7
625,17061,9,2,3,3,3,3
626,17063,194,48,58,72,86,95
627,17065,7,2,3,4,7,8
628,17067,21,1,2,4,5,7
629,17069,1,1,1,2,4,5
630,17071,8,0,0,0,1,1
631,17073,116,24,40,58,68,76
632,17075,175,17,20,26,33,37
633,17077,356,35,48,68,94,119
634,17079,47,0,0,0,1,1
635,17081,114,10,16,21,23,26
636,17083,43,11,15,21,27,33
637,17085,55,14,21,25,29,31
638,17087,26,3,6,9,11,12
639,17089,8107,406,504,656,805,903
640,17091,1431,75,85,102,126,149
641,17093,1063,83,110,145,181,206
642,17095,170,26,41,63,86,105
643,17097,10378,555,868,1357,1789,1945
644,17099,259,64,89,125,164,195
645,17101,12,3,5,8,14,19
646,17103,107,8,12,20,28,36
647,17105,55,11,15,21,28,37
648,17107,21,6,12,14,16,21
649,17109,108,6,9,14,21,31
650,17111,2266,238,292,368,444,508
651,17113,322,46,69,116,190,252
652,17115,253,39,57,85,125,174
653,17117,69,16,30,44,56,64
654,17119,1198,245,350,456,529,582
655,17121,77,12,20,30,40,45
656,17123,12,2,4,6,8,9
657,17125,24,3,6,8,11,15
658,17127,16,4,6,8,10,12
659,17129,32,5,7,9,12,14
660,17131,29,8,12,19,26,29
661,17133,159,23,33,46,60,68
662,17135,74,9,14,21,28,32
663,17137,134,13,16,23,31,36
664,17139,24,5,8,11,15,18
665,17141,314,30,39,51,69,83
666,17143,666,162,187,222,251,278
667,17145,61,6,9,11,15,18
668,17147,21,2,4,5,6,7
669,17149,7,3,4,7,10,13
670,17151,1,1,1,1,2,2
671,17153,84,7,8,9,10,11
672,17155,1,1,2,2,2,2
673,17157,315,10,14,19,28,36
674,17159,9,2,4,7,12,16
675,17161,1194,182,221,253,263,272
676,17163,2304,254,301,365,431,478
677,17165,17,3,4,6,8,11
678,17167,531,85,118,158,186,209
679,17169,13,0,0,1,1,2
680,17171,1,0,0,1,3,4
681,17173,20,1,3,4,7,9
682,17175,6,2,3,4,6,7
683,17177,285,23,32,47,67,83
684,17179,175,52,81,124,170,220
685,17181,212,17,21,28,34,36
686,17183,89,39,54,77,104,124
687,17185,23,0,1,1,2,2
688,17187,149,11,14,19,22,25
689,17189,25,4,7,11,14,15
690,17191,19,3,6,8,13,16
691,17193,10,2,3,5,8,11
692,17195,212,32,41,54,71,85
693,17197,7278,464,658,972,1313,1545
694,17199,161,31,45,65,81,91
695,17201,3169,195,232,314,412,477
696,17203,48,8,12,16,21,26
697,18001,49,7,7,8,8,10
698,18003,2952,423,499,555,567,545
699,18005,601,28,39,51,61,65
700,18007,51,6,8,10,12,12
701,18009,40,7,9,12,15,16
702,18011,491,61,75,87,94,98
703,18013,43,5,7,9,11,12
704,18015,114,8,12,16,20,22
705,18017,1645,14,17,21,25,29
706,18019,711,62,72,83,94,98
707,18021,64,13,21,27,33,37
708,18023,290,16,21,27,35,38
709,18025,33,5,7,9,10,10
710,18027,151,14,20,26,31,34
711,18029,265,31,45,64,75,79
712,18031,256,6,8,10,12,13
713,18033,169,22,31,42,55,65
714,18035,475,48,64,80,89,97
715,18037,309,35,45,54,59,61
716,18039,3618,432,494,526,517,472
717,18041,106,8,10,13,16,19
718,18043,414,36,50,69,84,89
719,18045,36,10,15,18,20,20
720,18047,128,5,6,8,8,8
721,18049,73,10,14,18,20,23
722,18051,124,25,38,50,60,65
723,18053,322,32,41,52,62,71
724,18055,196,13,20,27,32,35
725,18057,1708,189,260,331,380,399
726,18059,468,56,74,91,104,112
727,18061,218,13,19,24,30,34
728,18063,1466,79,90,108,125,137
729,18065,296,60,80,92,97,98
730,18067,607,75,89,104,113,117
731,18069,94,27,41,56,64,66
732,18071,478,25,31,40,49,56
733,18073,136,23,32,42,50,54
734,18075,72,5,6,8,10,14
735,18077,87,24,34,46,57,66
736,18079,179,15,20,27,34,37
737,18081,1345,62,83,109,131,144
738,18083,71,20,26,35,44,51
739,18085,582,97,125,152,167,177
740,18087,486,54,63,72,75,76
741,18089,5650,488,666,842,960,977
742,18091,623,105,139,167,183,185
743,18093,252,21,27,35,45,53
744,18095,678,33,46,70,99,124
745,18097,12074,604,806,1023,1211,1324
746,18099,557,89,108,120,122,116
747,18101,26,3,5,7,8,9
748,18103,194,12,16,22,30,37
749,18105,348,88,115,143,173,200
750,18107,298,24,31,38,44,50
751,18109,345,35,50,65,76,84
752,18111,101,8,11,15,18,19
753,18113,520,66,80,90,94,94
754,18115,23,1,2,3,4,4
755,18117,137,7,10,13,16,18
756,18119,52,7,8,9,11,13
757,18121,27,4,6,8,11,13
758,18123,149,29,35,42,45,44
759,18125,12,0,1,1,2,3
760,18127,840,166,222,271,295,301
761,18129,61,19,26,35,43,48
762,18131,66,4,6,7,9,10
763,18133,173,13,17,21,28,34
764,18135,80,11,14,17,20,23
765,18137,134,6,8,11,12,15
766,18139,62,9,14,17,19,19
767,18141,2148,211,252,295,334,364
768,18143,165,13,18,21,25,26
769,18145,459,28,36,41,46,48
770,18147,57,20,32,44,50,51
771,18149,108,23,28,34,40,43
772,18151,138,25,37,45,47,48
773,18153,50,8,11,14,17,19
774,18155,32,3,4,6,7,8
775,18157,779,155,205,258,303,332
776,18159,32,3,4,6,7,9
777,18161,14,0,1,1,1,1
778,18163,768,152,225,282,309,320
779,18165,20,4,6,8,11,12
780,18167,258,46,66,83,104,126
781,18169,116,10,14,18,23,28
782,18171,15,1,2,3,3,3
783,18173,261,28,37,48,56,61
784,18175,68,9,12,17,21,24
785,18177,158,41,60,80,99,108
786,18179,82,21,30,38,46,51
787,18181,276,14,21,29,35,38
788,18183,107,30,40,51,61,65
789,19001,17,1,1,2,2,3
790,19003,8,0,0,0,0,0
791,19005,138,6,8,10,11,11
792,19007,22,1,2,4,5,6
793,19009,18,0,0,0,0,0
794,19011,75,12,17,23,28,33
795,19013,2519,198,226,245,249,242
796,19015,172,28,36,45,52,55
797,19017,116,18,23,27,30,33
798,19019,65,19,27,35,39,41
799,19021,1738,42,48,51,46,42
800,19023,70,14,19,24,27,28
801,19025,65,13,16,19,21,21
802,19027,117,17,24,31,38,40
803,19029,30,4,6,8,11,13
