,County,179,185,192,199,206,213
166,05111,92,21,26,32,38,41
167,05113,103,18,21,24,26,26
168,05115,849,99,119,133,137,132
169,05117,45,11,14,17,20,20
170,05119,3652,567,641,699,712,679
171,05121,97,28,33,36,36,36
172,05123,953,41,48,52,54,53
173,05125,584,137,177,212,233,229
174,05127,20,3,3,4,4,5
175,05129,19,2,3,4,4,5
176,05131,1144,250,305,339,334,303
177,05133,857,41,36,29,24,18
178,05135,80,14,20,28,35,39
179,05137,29,5,8,10,11,12
180,05139,306,48,63,76,84,82
181,05141,38,2,3,4,5,5
182,05143,5139,467,500,507,485,435
183,05145,169,56,70,82,89,98
184,05147,18,5,5,6,7,8
185,05149,912,94,81,67,52,40
186,06001,9237,1922,2332,2858,3220,3323
187,06003,2,0,0,0,0,0
188,06005,54,16,25,33,37,39
189,06007,522,212,299,364,413,444
190,06009,87,20,27,36,44,51
191,06011,173,21,24,26,27,27
192,06013,5606,1031,1303,1643,1875,1933
193,06015,66,7,10,17,22,27
194,06017,394,88,121,158,189,212
195,06019,9954,1211,1463,1829,2122,2170
196,06021,214,58,64,70,73,71
197,06023,181,23,36,51,57,64
198,06025,8531,435,391,354,317,274
199,06027,37,4,6,8,11,13
200,06029,8447,1137,1368,1682,1975,2091
201,06031,3247,349,386,433,461,459
202,06033,140,49,64,79,99,117
203,06035,508,4,6,10,17,26
204,06037,155917,13499,15979,19430,22031,22742
205,06039,1179,266,341,437,489,465
206,06041,4314,384,433,497,532,521
207,06043,37,7,10,15,22,27
208,06045,194,77,117,175,221,236
209,06047,2403,395,448,501,523,520
210,06049,0,0,0,0,0,0
211,06051,76,8,10,11,12,12
212,06053,3228,352,464,636,815,886
213,06055,583,132,168,211,239,241
214,06057,204,37,48,71,97,109
215,06059,29426,4707,4765,4967,5085,5062
216,06061,1363,137,184,239,288,317
217,06063,23,6,8,12,16,18
218,06065,28695,4622,5461,6405,7007,6899
219,06067,6935,951,1150,1556,2085,2604
220,06069,448,17,18,22,26,29
221,06071,23772,3466,4731,5914,6488,6551
222,06073,23682,3875,4735,5842,6986,7807
223,06075,5202,401,495,580,666,770
224,06077,7819,1090,1297,1534,1697,1724
225,06079,1213,328,402,486,526,510
226,06081,4465,533,695,924,1170,1345
227,06083,4759,536,695,792,806,816
228,06085,7456,387,474,631,854,1120
229,06087,772,116,147,201,261,301
230,06089,242,80,105,151,206,249
231,06091,1,1,1,1,1,2
232,06093,44,9,14,23,38,52
233,06095,2554,306,425,610,815,933
234,06097,2121,680,867,999,1086,1159
235,06099,6344,1047,1298,1581,1700,1626
236,06101,520,140,167,197,220,226
237,06103,134,46,64,92,124,147
238,06105,2,1,1,3,4,6
239,06107,6683,748,851,941,975,974
240,06109,85,26,38,60,84,104
241,06111,5192,718,885,1148,1388,1537
242,06113,1162,240,292,355,403,419
243,06115,257,65,85,105,114,119
244,08001,5094,229,339,508,695,829
245,08003,207,20,23,26,28,29
246,08005,6032,148,226,338,473,610
247,08007,18,0,1,3,5,6
248,08009,14,0,0,0,0,0
249,08011,5,1,2,3,5,6
250,08013,1642,102,155,232,304,357
251,08014,359,18,25,36,50,67
252,08015,210,1,2,3,3,4
253,08017,7,1,1,1,1,2
254,08019,23,0,0,0,0,0
255,08021,21,4,6,8,12,15
256,08023,22,0,0,1,1,1
257,08025,72,0,0,1,1,2
258,08027,8,4,4,4,4,4
259,08029,88,8,13,21,27,29
260,08031,8371,277,378,519,680,820
261,08033,2,2,3,5,7,7
262,08035,1331,90,131,179,218,252
263,08037,847,15,17,20,24,28
264,08039,69,4,5,7,9,13
265,08041,3517,302,433,633,870,1072
266,08043,74,18,26,35,45,52
267,08045,519,65,69,76,79,79
268,08047,12,1,2,3,4,5
269,08049,35,6,7,9,12,14
270,08051,200,2,3,4,5,7
271,08053,3,0,0,0,0,0
272,08055,5,0,1,2,3,4
273,08057,8,5,5,5,4,3
274,08059,3282,202,286,423,568,672
275,08061,0,0,0,0,0,0
276,08063,36,1,1,1,1,2
277,08065,60,5,7,8,9,10
278,08067,159,22,34,49,61,64
279,08069,1079,118,160,220,294,358
280,08071,11,0,1,2,3,3
281,08073,6,1,1,2,3,4
282,08075,642,5,8,13,19,24
283,08077,185,71,113,163,195,211
284,08079,17,1,0,0,0,0
285,08081,18,5,6,7,9,8
286,08083,90,13,16,22,30,39
287,08085,234,11,17,25,35,45
288,08087,665,3,4,5,9,13
289,08089,24,2,3,4,6,8
290,08091,12,0,0,0,1,1
291,08093,35,1,2,3,4,6
292,08095,16,0,0,1,1,1
293,08097,155,9,10,9,9,9
294,08099,45,4,6,10,14,16
295,08101,483,72,102,148,198,246
296,08103,6,1,2,2,2,2
297,08105,84,6,8,11,13,14
298,08107,87,10,12,14,13,11
299,08109,106,2,3,4,5,6
300,08111,2,0,0,0,0,0
301,08113,66,6,6,6,6,6
302,08115,8,5,7,10,11,10
303,08117,306,17,20,27,32,35
304,08119,78,7,10,15,22,28
305,08121,46,0,1,1,2,2
306,08123,3210,61,92,142,196,241
307,08125,56,4,5,7,10,11
308,09001,17069,347,460,571,652,720
309,09003,12046,390,498,597,690,762
310,09005,1523,57,82,112,145,165
311,09007,1357,82,88,96,106,113
312,09009,12733,356,481,652,840,1006
313,09011,1347,99,132,176,227,281
314,09013,939,28,36,47,64,83
315,09015,651,46,66,86,102,118
316,10001,2000,168,198,222,235,234
317,10003,6070,439,535,621,673,691
318,10005,5304,228,284,327,349,342
319,11001,NaN,377,497,642,775,858
320,12001,2619,77,111,162,215,241
321,12003,232,15,20,21,22,22
322,12005,2000,136,194,250,281,287
323,12007,190,13,18,23,22,21
324,12009,4222,805,986,1075,1088,1064
325,12011,39281,1413,1659,1937,2222,2431
326,12013,222,19,25,32,34,32
327,12015,1431,141,170,201,224,237
328,12017,796,64,82,98,108,111
329,12019,2083,201,247,274,276,264
330,12021,7815,426,440,450,450,445
331,12023,1245,68,84,103,116,124
332,12027,1067,66,72,74,71,62
333,12029,179,19,27,34,36,34
334,12031,16546,1010,1205,1348,1452,1492
335,12033,5765,358,440,483,466,428
336,12035,650,67,91,113,132,150
337,12037,56,12,16,22,24,24
338,12039,808,83,98,103,98,87
339,12041,217,36,45,47,44,39
340,12043,281,33,37,38,35,31
341,12045,141,37,50,59,60,54
342,12047,509,39,41,38,35,31
343,12049,706,94,110,115,105,90
344,12051,1355,74,78,78,74,62
345,12053,1179,226,279,292,281,264
346,12055,765,140,172,200,214,211
347,12057,23706,1880,2100,2237,2220,2073
348,12059,303,37,43,46,45,43
349,12061,1585,274,335,349,327,292
350,12063,831,101,119,128,135,130
351,12065,113,16,20,24,27,27
352,12067,73,19,24,27,27,25
353,12069,3343,514,599,672,714,700
354,12071,12711,1054,1201,1327,1390,1353
355,12073,3005,128,190,266,330,375
356,12075,358,69,87,107,116,110
357,12077,303,11,14,16,16,17
358,12079,444,32,35,36,33,29
359,12081,6569,422,513,582,604,595
360,12083,2423,561,680,760,780,755
361,12085,3108,386,393,375,335,286
362,12086,84238,6125,6256,6106,5630,4889
363,12087,859,63,77,87,86,82
364,12089,745,85,93,97,99,96
365,12091,1813,155,189,219,236,234
366,12093,651,118,139,143,134,115
367,12095,23259,886,1199,1486,1675,1780
368,12097,6010,313,386,445,451,415
369,12099,25785,2389,2639,2763,2714,2536
370,12101,4943,565,721,828,882,908
371,12103,13482,1515,1594,1611,1565,1466
372,12105,9524,1421,1603,1699,1651,1506
373,12107,962,97,116,129,129,123
374,12109,2431,216,281,322,318,288
375,12111,3627,525,620,688,690,640
376,12113,1909,142,176,196,203,207
377,12115,4245,208,290,371,424,463
378,12117,5329,557,685,781,800,767
379,12119,827,34,48,56,63,69
380,12121,882,59,67,71,71,69
381,12123,206,46,60,71,72,64
382,12125,142,22,27,30,31,31
383,12127,5188,437,559,690,791,847
384,12129,279,26,36,44,46,47
385,12131,791,57,68,72,70,68
386,12133,297,37,47,56,58,58
387,13001,417,31,31,30,28,25
388,13003,227,21,20,19,17,16
389,13005,345,20,20,18,17,15
390,13007,45,1,1,1,1,1
391,13009,738,53,56,57,56,52
392,13011,185,29,31,34,33,31
393,13013,760,101,112,116,115,105
394,13015,1138,74,84,91,92,90
395,13017,266,37,41,41,40,35
396,13019,201,30,32,33,32,30
397,13021,2201,229,257,268,265,257
398,13023,103,16,18,21,22,21
399,13025,171,29,33,36,36,34
400,13027,271,29,31,31,30,29
401,13029,363,31,37,42,45,45
402,13031,791,152,174,188,187,178
403,13033,245,21,28,33,36,35
404,13035,364,18,21,22,22,22
405,13037,177,2,2,2,2,2
406,13039,379,78,92,104,109,108
407,13043,127,22,25,25,24,22
408,13045,1359,76,89,101,104,102
409,13047,390,48,56,63,66,64
410,13049,186,21,25,28,28,26
411,13051,3392,247,297,339,359,357
412,13053,495,34,34,32,29,26
413,13055,93,19,22,25,27,28
414,13057,2110,150,166,178,189,193
415,13059,1238,65,77,84,87,86
416,13061,65,1,1,1,1,1
417,13063,3411,225,250,270,282,288
418,13065,131,8,8,8,8,7
419,13067,8370,648,680,693,682,655
420,13069,1049,67,75,77,73,66
421,13071,1360,62,66,66,60,56
422,13073,1205,219,254,268,262,244
423,13075,289,56,59,55,48,42
424,13077,1010,70,87,101,111,113
425,13079,67,10,12,14,16,17
426,13081,337,17,19,21,21,21
427,13083,87,12,13,15,16,17
428,13085,202,22,27,30,30,29
429,13087,377,24,27,29,31,31
430,13089,9732,601,672,702,702,681
431,13091,167,29,34,38,40,40
432,13093,224,7,8,8,9,9
433,13095,2305,28,30,32,32,33
434,13097,1733,124,145,160,170,177
435,13099,327,3,3,3,3,3
436,13101,208,5,5,5,4,4
437,13103,400,49,58,66,70,70
438,13105,235,38,45,50,51,47
439,13107,259,49,57,60,58,54
440,13109,93,29,34,36,35,33
441,13111,190,41,46,49,49,46
442,13113,654,74,87,93,93,91
443,13115,860,66,77,85,88,88
444,13117,1372,216,253,285,302,305
445,13119,292,50,54,54,52,50
446,13121,13117,478,554,626,684,708
447,13123,354,31,37,43,45,45
448,13125,17,4,5,5,4,4
449,13127,1834,251,256,242,215,183
450,13129,679,62,73,80,84,83
451,13131,286,37,43,44,43,43
452,13133,161,19,21,22,22,20
453,13135,13444,1039,1175,1270,1314,1299
454,13137,854,65,63,58,52,45
455,13139,4394,278,285,279,262,239
456,13141,242,9,9,10,10,9
457,13143,134,27,33,37,40,42
458,13145,504,69,70,69,65,60
459,13147,152,39,49,56,61,62
460,13149,101,14,16,17,17,16
461,13151,2163,177,210,236,251,251
462,13153,1217,253,287,301,298,284
463,13155,109,8,9,9,9,10
464,13157,618,93,104,110,109,103
465,13159,102,14,15,15,15,15
466,13161,210,46,47,46,42,36
467,13163,284,61,63,61,56,49
468,13165,189,20,18,15,13,11
469,13167,153,13,15,16,16,16
470,13169,184,27,35,42,46,48
471,13171,165,23,26,28,27,26
472,13173,181,19,20,20,19,17
473,13175,477,73,86,92,94,90
474,13177,448,5,5,6,7,8
475,13179,363,74,90,101,107,107
476,13181,86,13,15,16,16,15
477,13183,81,17,20,22,22,23
478,13185,2211,295,307,294,263,227
479,13187,204,35,40,44,45,43
480,13189,197,35,38,41,42,42
481,13191,102,27,32,36,36,36
482,13193,150,9,10,11,12,13
483,13195,225,32,40,46,48,47
484,13197,111,11,12,12,12,11
485,13199,282,38,40,39,39,36
486,13201,72,5,5,5,6,6
487,13205,522,11,13,14,16,17
488,13207,300,40,44,47,46,44
489,13209,78,11,12,13,12,12
490,13211,107,16,20,23,25,24
491,13213,382,59,67,73,74,71
492,13215,3382,439,451,441,414,368
493,13217,1177,214,232,231,211,189
494,13219,289,42,48,51,52,51
495,13221,137,17,18,19,19,19
496,13223,1043,101,115,125,133,137
497,13225,195,30,34,35,34,34
498,13227,166,30,33,37,40,41
499,13229,312,38,41,40,37,34
500,13231,140,22,26,28,28,28
501,13233,415,57,66,72,71,68
502,13235,70,10,12,14,14,13
503,13237,272,42,46,47,47,44
504,13239,24,2,2,2,2,2
505,13241,118,27,32,33,33,32
506,13243,223,3,3,3,3,3
507,13245,2208,397,406,400,383,355
508,13247,865,73,85,95,101,103
509,13249,31,1,1,2,1,1
510,13251,135,20,22,23,23,23
511,13253,71,4,5,5,5,4
512,13255,652,64,71,73,74,69
513,13257,402,49,54,55,51,46
514,13259,233,18,17,14,12,10
515,13261,665,20,21,21,20,19
516,13263,106,11,12,12,12,10
517,13265,2,0,0,0,0,0
518,13267,263,51,59,64,65,60
519,13269,52,4,5,6,6,6
520,13271,201,40,43,44,41,39
521,13273,260,4,5,6,6,6
522,13275,692,50,56,58,59,55
523,13277,1108,64,62,57,51,43
524,13279,402,44,49,53,52,51
525,13281,84,12,14,16,16,16
526,13283,57,13,15,16,16,16
527,13285,1866,149,135,119,101,85
528,13287,214,7,8,7,7,6
529,13289,55,11,13,14,14,14
530,13291,136,30,37,41,42,41
531,13293,416,18,19,20,21,21
532,13295,410,87,99,104,104,100
533,13297,645,114,129,138,139,132
534,13299,844,53,59,59,55,47
535,13301,45,4,4,5,5,5
536,13303,226,31,38,43,43,43
537,13305,336,72,83,86,83,78
538,13307,35,4,4,4,4,3
539,13309,76,9,9,9,9,8
540,13311,213,41,44,46,46,45
541,13313,2246,313,323,314,289,253
542,13315,146,5,5,5,6,5
543,13317,144,25,28,29,29,27
544,13319,133,10,11,12,11,10
545,13321,374,14,16,16,17,17
546,15001,113,31,51,76,104,132
547,15003,1065,387,609,869,1094,1259
548,15005,0,0,0,0,0,0
549,15007,43,1,1,2,3,3
550,15009,135,11,17,25,34,42
551,16001,5900,592,770,879,919,891
552,16003,15,1,1,1,1,0
553,16005,189,71,106,138,168,187
554,16007,3,2,2,3,4,5
555,16009,36,4,5,5,6,6
556,16011,107,38,57,76,91,97
557,16013,556,5,6,8,9,10
558,16015,20,6,7,8,9,10
559,16017,95,37,56,78,94,105
560,16019,330,133,190,250,295,303
561,16021,11,6,10,15,20,22
562,16023,0,0,0,0,0,0
563,16025,1,0,0,0,0,0
564,16027,3163,521,619,620,549,447
565,16029,21,3,3,3,3,3
566,16031,360,49,55,56,55,49
567,16033,1,0,0,0,0,0
568,16035,7,4,4,6,7,7
569,16037,6,2,2,2,2,2
570,16039,124,38,44,49,50,48
571,16041,35,4,4,5,6,6
572,16043,24,4,5,8,10,13
573,16045,99,19,24,28,29,27
574,16047,95,12,15,18,19,20
575,16049,16,6,8,11,13,14
576,16051,53,12,16,22,27,30
577,16053,351,35,39,41,41,38
578,16055,1048,187,259,312,330,321
579,16057,40,14,21,30,40,47
580,16059,6,4,5,6,8,8
581,16061,1,0,0,0,0,0
582,16063,46,2,3,3,3,3
583,16065,97,28,41,53,62,64
584,16067,308,42,48,51,51,46
585,16069,116,13,17,22,27,32
586,16071,7,3,4,4,4,3
587,16073,143,20,23,23,24,22
588,16075,241,37,42,46,47,45
589,16077,22,2,2,2,3,3
590,16079,25,15,24,36,45,48
591,16081,45,6,9,11,13,13
592,16083,927,98,119,130,128,125
593,16085,37,8,11,12,14,15
594,16087,147,21,22,23,23,21
595,17001,252,97,141,176,190,192
596,17003,32,4,6,9,10,11
597,17005,26,6,8,13,17,19
598,17007,649,38,53,74,90,98
599,17009,11,0,0,0,0,0
600,17011,53,25,38,51,57,61
601,17013,2,1,2,3,4,6
602,17015,23,5,9,13,18,21
603,17017,152,12,15,19,22,24
604,17019,1209,251,346,472,559,565
605,17021,55,5,8,13,22,33
606,17023,49,11,17,25,29,31
607,17025,8,4,5,8,10,13
608,17027,268,20,27,35,41,46
609,17029,235,54,73,86,95,97
610,17031,98670,4521,6240,8356,9794,9823
611,17033,24,2,5,8,10,13
612,17035,36,7,11,15,18,19
613,17037,699,119,155,197,229,241
614,17039,20,3,5,8,12,16
615,17041,76,17,22,26,29,29
616,17043,10196,689,930,1257,1584,1790
617,17045,21,4,7,9,12,15
618,17047,5,2,3,4,5,6
619,17049,42,15,22,31,38,43
620,17051,35,7,11,13,16,20
621,17053,32,3,4,6,8,10
622,17055,71,27,38,45,50,51
623,17057,18,2,5,10,17,23
624,17059,15,4,6,9,10,11
625,17061,13,3,7,11,15,17
626,17063,214,44,57,75,88,96
627,17065,9,2,2,2,3,3
628,17067,22,3,5,8,12,15
629,17069,5,4,6,8,10,10
630,17071,8,0,0,0,1,1
631,17073,143,31,46,65,85,95
632,17075,181,18,26,37,47,53
633,17077,400,57,73,90,109,122
634,17079,49,0,1,1,2,3
635,17081,130,13,21,30,37,43
636,17083,52,16,23,30,35,36
637,17085,64,12,16,24,32,38
638,17087,38,5,9,14,18,21
639,17089,8361,419,577,757,906,972
640,17091,1504,80,106,143,178,197
641,17093,1125,80,107,141,172,196
642,17095,190,33,48,67,84,95
643,17097,10818,451,678,1020,1342,1486
644,17099,328,112,158,201,228,234
645,17101,23,5,8,12,17,21
646,17103,117,15,23,29,35,42
647,17105,60,12,19,27,34,43
648,17107,43,8,11,16,22,27
649,17109,115,14,22,33,45,52
650,17111,2463,307,380,458,520,541
651,17113,386,91,137,201,266,307
652,17115,275,36,61,100,139,158
653,17117,86,31,48,67,80,86
654,17119,1478,328,449,564,624,630
655,17121,89,16,22,31,41,52
656,17123,15,3,4,5,7,9
657,17125,36,10,14,18,21,22
658,17127,19,5,8,11,15,17
659,17129,34,4,5,8,10,11
660,17131,34,8,10,13,17,20
661,17133,192,28,38,50,61,68
662,17135,106,27,41,52,56,57
663,17137,145,20,29,37,44,48
664,17139,29,10,15,19,23,25
665,17141,338,45,56,71,84,96
666,17143,824,215,295,370,407,399
667,17145,67,8,11,16,22,25
668,17147,26,4,7,10,14,16
669,17149,9,3,5,8,12,17
670,17151,2,1,2,2,4,5
671,17153,87,6,8,9,9,9
672,17155,2,2,3,5,7,8
673,17157,363,22,28,34,38,41
674,17159,10,2,3,4,6,6
675,17161,1344,173,233,296,331,334
676,17163,2722,363,461,552,597,578
677,17165,45,12,21,29,32,33
678,17167,656,132,193,247,306,348
679,17169,14,0,1,2,3,4
680,17171,1,0,0,2,2,3
681,17173,29,3,4,7,12,16
682,17175,7,2,2,3,3,4
683,17177,289,19,23,28,35,42
684,17179,221,68,109,166,213,239
685,17181,231,25,32,37,40,39
686,17183,121,46,67,89,112,132
687,17185,23,0,0,1,1,2
688,17187,152,8,11,14,17,20
689,17189,31,6,10,14,16,18
690,17191,25,5,8,12,16,20
691,17193,28,7,12,18,24,28
692,17195,233,39,52,70,89,100
693,17197,7652,612,991,1469,1759,1719
694,17199,201,64,86,101,105,104
695,17201,3342,282,352,435,498,515
696,17203,64,14,24,35,49,60
697,18001,57,7,9,12,15,18
698,18003,3136,332,353,365,359,342
699,18005,635,24,32,42,52,57
700,18007,53,4,5,6,6,7
701,18009,45,7,8,10,10,12
702,18011,530,53,59,65,67,66
703,18013,54,7,9,11,13,14
704,18015,119,11,13,16,19,21
705,18017,1666,13,17,23,29,33
706,18019,773,73,91,109,123,131
707,18021,71,12,18,26,31,36
708,18023,308,16,18,22,24,28
709,18025,36,1,2,3,4,5
710,18027,166,21,27,34,39,42
711,18029,323,42,56,67,73,73
712,18031,264,9,12,15,18,20
713,18033,175,16,22,29,36,39
714,18035,512,79,104,130,149,158
715,18037,426,43,53,62,67,68
716,18039,3999,400,431,439,419,388
717,18041,116,16,21,26,30,33
718,18043,479,54,71,88,100,103
719,18045,43,14,19,23,26,28
720,18047,144,6,8,10,11,11
721,18049,89,16,20,23,25,25
722,18051,158,27,38,51,62,68
723,18053,393,52,65,77,86,92
724,18055,207,14,19,25,30,34
725,18057,1933,131,179,236,293,338
726,18059,506,53,66,80,90,92
727,18061,229,14,17,21,27,30
728,18063,1551,95,118,139,158,164
729,18065,322,52,68,84,96,102
730,18067,666,60,64,71,74,78
731,18069,109,28,36,46,54,58
732,18071,502,26,33,41,49,56
733,18073,157,31,39,43,46,48
734,18075,73,6,8,10,12,13
735,18077,124,36,45,52,57,60
736,18079,187,12,15,20,22,23
737,18081,1432,55,69,89,111,132
738,18083,83,22,31,44,54,59
739,18085,657,135,157,174,180,179
740,18087,498,32,35,40,43,44
741,18089,6145,425,582,755,885,937
742,18091,688,90,116,139,159,170
743,18093,277,33,39,44,51,55
744,18095,714,63,84,109,131,146
745,18097,12750,671,815,948,1069,1154
746,18099,659,124,138,138,128,113
747,18101,34,4,5,7,8,9
748,18103,207,20,26,33,38,41
749,18105,472,118,146,174,194,207
750,18107,306,23,27,31,33,36
751,18109,368,27,35,43,49,54
752,18111,101,6,6,7,8,9
753,18113,556,35,41,49,56,60
754,18115,31,4,5,6,7,7
755,18117,146,7,8,10,12,13
756,18119,56,9,12,15,19,20
757,18121,32,7,9,11,11,11
758,18123,159,27,30,32,31,31
759,18125,19,3,5,7,9,11
760,18127,910,129,164,201,232,252
761,18129,102,28,34,41,46,49
762,18131,68,4,5,6,7,8
763,18133,190,17,22,26,30,31
764,18135,82,7,8,10,14,17
765,18137,155,10,13,17,21,24
766,18139,69,9,11,13,16,17
767,18141,2491,332,379,407,416,407
768,18143,193,18,22,24,25,26
769,18145,474,19,25,30,35,40
770,18147,89,25,33,41,47,48
771,18149,134,34,40,45,47,47
772,18151,152,21,27,33,40,45
773,18153,64,12,16,20,24,27
774,18155,35,6,7,8,10,10
775,18157,875,202,258,310,340,350
776,18159,43,7,9,11,12,14
777,18161,17,2,3,3,3,4
778,18163,1114,183,234,266,289,305
779,18165,20,1,2,2,3,4
780,18167,294,58,81,106,131,150
781,18169,128,16,21,27,33,35
782,18171,16,1,1,1,2,2
783,18173,343,47,62,70,73,73
784,18175,78,9,11,13,14,16
785,18177,199,45,62,77,90,100
786,18179,94,20,27,35,42,46
787,18181,300,21,25,28,30,31
788,18183,116,24,29,36,42,47
789,19001,20,2,2,2,3,3
790,19003,12,1,1,1,2,1
791,19005,139,2,3,4,5,5
792,19007,34,4,5,5,6,7
793,19009,21,0,1,1,1,0
794,19011,93,12,17,22,27,29
795,19013,2692,200,222,231,229,214
796,19015,185,20,23,26,28,29
797,19017,135,24,28,32,36,40
798,19019,74,16,20,22,25,26
799,19021,1754,27,30,31,31,29
800,19023,81,16,19,21,21,21
801,19025,68,9,10,11,12,12
